step,event,lineage,other,size
5000,birth,1,0,395
5000,birth,4,0,187
5000,birth,6,0,25
5000,birth,7,0,36
5000,birth,9,0,11
5000,birth,10,0,22
5000,birth,11,0,35
5000,birth,12,0,62
5000,birth,13,0,10
5000,birth,15,0,46
5000,birth,16,0,75
5000,birth,17,0,5
5000,birth,18,0,13
5000,birth,19,0,18
5000,birth,28,0,9
5000,birth,30,0,38
5000,birth,32,0,14
5000,birth,33,0,18
5000,birth,39,0,6
5000,birth,41,0,48
5000,birth,49,0,22
5000,birth,51,0,45
5000,birth,52,0,18
5000,birth,71,0,34
6000,split,76,1,87
6000,split,77,1,21
6000,birth,78,0,8
6000,birth,79,0,7
7000,birth,86,0,50
7000,extinct,13,0,9
7000,extinct,17,0,5
7000,extinct,39,0,6
8000,birth,56,0,10
8000,birth,66,0,51
8000,birth,87,0,47
8000,split,88,1,45
8000,birth,89,0,30
8000,birth,91,0,37
8000,split,92,1,22
8000,birth,93,0,15
8000,birth,95,0,14
8000,split,99,10,10
8000,extinct,10,0,21
8000,extinct,33,0,10
9000,split,106,18,10
9000,extinct,79,0,7
10000,split,110,1,29
10000,split,111,1,6
10000,extinct,19,0,22
10000,extinct,78,0,5
11000,extinct,9,0,6
11000,extinct,30,0,80
12000,split,119,76,5
12000,extinct,6,0,11
12000,extinct,7,0,7
12000,extinct,15,0,15
12000,extinct,28,0,10
12000,extinct,52,0,7
12000,extinct,56,0,6
12000,extinct,99,0,10
12000,extinct,111,0,6
13000,extinct,32,0,12
13000,extinct,41,0,6
13000,extinct,71,0,23
13000,extinct,76,0,6
13000,extinct,93,0,6
14000,split,128,11,11
14000,extinct,16,0,19
14000,extinct,51,0,6
14000,extinct,66,0,25
14000,extinct,77,0,10
14000,extinct,88,0,7
14000,extinct,95,0,7
15000,extinct,4,0,15
15000,extinct,89,0,16
15000,extinct,91,0,5
16000,extinct,49,0,10
16000,extinct,110,0,14
17000,split,138,1,10
17000,extinct,11,0,7
17000,extinct,12,0,5
17000,extinct,87,0,7
17000,extinct,92,0,6
17000,extinct,106,0,16
18000,extinct,119,0,11
19000,extinct,128,0,8
20000,extinct,18,0,5
21000,extinct,1,0,12
31000,split,144,138,7
31000,split,146,138,21
32000,extinct,86,0,10
32000,merge,146,138,21
34000,extinct,144,0,9
49000,split,162,138,21
52000,extinct,162,0,14
53000,split,168,138,13
55000,split,171,138,7
56000,split,174,138,128
58000,extinct,171,0,7
66000,extinct,168,0,5
68000,split,183,174,14
70000,split,189,138,9
71000,extinct,183,0,5
72000,split,194,174,14
73000,extinct,189,0,5
74000,split,199,174,24
75000,extinct,194,0,7
77000,extinct,199,0,5
78000,split,222,174,63
78000,split,223,138,139
78000,split,224,174,29
78000,split,226,174,27
80000,split,230,138,9
80000,split,232,138,183
82000,extinct,222,0,5
82000,extinct,226,0,8
83000,extinct,224,0,8
83000,extinct,230,0,11
84000,split,237,223,17
86000,extinct,237,0,17
88000,split,255,174,43
88000,split,263,138,29
89000,split,270,223,145
89000,split,271,138,24
89000,split,273,174,22
89000,split,277,223,6
90000,split,288,174,693
90000,extinct,277,0,6
91000,split,305,223,29
92000,split,317,288,5
92000,split,320,223,9
92000,extinct,263,0,14
92000,extinct,271,0,6
93000,split,325,288,24
93000,split,328,138,69
93000,split,330,288,6
93000,split,334,270,51
93000,extinct,255,0,8
93000,extinct,317,0,5
94000,split,346,138,24
94000,split,348,288,35
94000,extinct,232,0,11
94000,extinct,305,0,29
95000,split,359,223,63
95000,extinct,138,0,13
95000,extinct,273,0,6
95000,extinct,330,0,6
96000,split,368,288,94
97000,split,372,328,53
97000,split,373,270,17
97000,split,379,368,33
97000,extinct,288,0,5
97000,extinct,325,0,5
98000,extinct,348,0,10
99000,split,386,373,89
99000,extinct,328,0,16
100000,split,387,223,21
