step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
40000,1,797,21.12,0.57,2.84,0.35,16.14,0.00,1.12,0.000,0.179,88971.2,26843.4,4,106,3.99,1.07,1.18,3.0038,470.75,31856.2,0.0465,0.9810,5461,9.0463,134,14.9668,79102.2,81.35,4.9500,0.0,0.0000
40000,2,640,18.78,0.61,1.98,0.42,15.20,0.00,1.12,0.000,0.135,51137.9,11009.5,4,156,3.86,1.10,1.16,1.2955,183.14,39829.9,0.0003,0.6597,5461,9.0463,164,9.9042,43855.4,53.21,8.8014,0.0,0.0000
50000,0,1358,21.28,0.56,4.24,0.47,7.74,0.08,1.17,0.035,0.201,433045.6,270407.8,5,109,2.91,1.21,1.17,25.8960,525.99,25653.1,4.0661,1.2633,5462,27.5187,209,68.1677,424134.0,165.42,2.5709,0.0,0.0000
50000,1,1251,24.04,0.87,4.40,0.32,8.49,0.09,1.28,0.052,0.202,411577.0,242377.6,6,136,3.04,1.37,1.20,22.3877,764.23,28939.4,6.2010,1.4008,5461,27.5136,225,67.2235,401817.7,81.35,19.0233,0.0,0.0000
50000,2,794,26.03,0.38,6.02,0.24,9.20,0.02,1.10,0.009,0.144,271864.7,151880.2,5,103,3.17,1.12,1.09,12.6146,336.25,34509.2,2.0544,1.6137,5461,27.5136,247,41.0299,259241.9,53.21,35.0001,0.0,0.0000
60000,0,857,20.44,0.89,1.06,1.52,17.74,0.01,1.19,0.002,0.209,177704.4,41526.9,4,44,4.50,1.12,1.25,5.4701,405.29,23273.4,0.2954,1.6164,5462,8.8558,108,31.7904,161994.8,165.42,1.1124,0.0,0.0000
60000,1,752,18.97,0.70,0.39,0.51,18.66,0.00,1.17,0.000,0.172,79233.1,20957.5,3,115,4.36,1.13,1.22,2.3927,491.97,31918.8,0.0611,0.8778,5461,8.8542,156,15.3376,70389.3,81.35,4.9720,0.0,0.0000
60000,2,598,17.24,0.87,0.19,1.22,16.29,0.02,1.17,0.003,0.128,47005.8,7574.9,2,126,4.15,1.12,1.22,0.9596,127.37,40489.7,0.0000,0.5825,5461,8.8542,218,10.3171,41241.9,53.21,8.8706,0.0,0.0000
70000,0,1162,16.22,0.64,0.87,0.82,13.09,0.00,1.16,0.001,0.204,453480.5,226078.4,6,72,3.77,1.14,1.18,24.4555,518.72,26491.7,6.9730,1.4500,5462,32.4632,120,64.2254,440286.0,165.42,2.5247,0.0,0.0000
70000,1,1266,13.73,0.55,0.78,0.32,11.18,0.01,1.15,0.002,0.188,444344.5,209732.2,7,104,3.51,1.18,1.17,22.0269,715.16,29016.9,9.7548,1.7288,5461,32.4573,161,60.5352,428456.6,81.35,19.7303,0.0,0.0000
70000,2,922,14.08,0.57,1.05,0.52,11.18,0.00,1.13,0.002,0.140,302674.5,131342.0,4,97,3.69,1.10,1.17,12.0487,179.36,32376.7,4.1851,1.9769,5461,32.4573,142,40.4348,285492.2,53.21,35.3560,0.0,0.0000
80000,0,1188,16.80,0.53,0.69,0.75,15.01,0.01,1.13,0.004,0.228,250783.7,73652.9,5,87,3.84,1.12,1.13,10.0357,648.27,20911.1,0.6040,2.1167,5462,12.9609,93,30.4393,231602.8,165.42,0.9688,0.0,0.0000
80000,1,810,17.95,0.52,1.03,0.71,15.85,0.04,1.11,0.012,0.172,131947.8,31754.5,4,114,4.07,1.12,1.09,4.5225,344.31,29173.0,0.0899,1.6847,5461,12.9585,91,16.0554,115164.4,81.35,4.5728,0.0,0.0000
80000,2,583,20.52,0.61,1.92,0.84,17.56,0.12,1.11,0.017,0.138,67506.4,14102.9,4,145,4.46,1.12,1.07,1.9278,383.94,40666.1,0.0019,1.2026,5461,12.9585,68,8.9152,55543.7,53.21,8.4757,0.0,0.0000
90000,0,1175,27.15,2.96,6.22,0.21,11.45,0.84,1.76,0.194,0.280,460567.1,266243.0,5,103,3.82,1.92,1.25,28.5631,1049.15,27364.4,8.0424,1.5313,5462,30.3225,132,64.4863,449556.3,165.42,2.6775,0.0,0.0000
90000,1,1055,25.30,2.56,5.81,0.13,11.14,0.68,1.65,0.169,0.238,443390.8,248465.3,6,141,3.75,1.82,1.20,27.1948,701.38,30606.8,8.4142,1.5995,5461,30.3170,112,61.4058,431752.0,81.35,18.9029,0.0,0.0000
90000,2,741,29.25,2.76,6.81,0.25,13.12,0.67,1.67,0.152,0.194,302936.2,161944.7,6,133,4.22,1.83,1.24,16.5702,377.19,35613.9,2.7785,1.7643,5461,30.3170,145,41.9649,289460.8,53.21,35.3559,0.0,0.0000
100000,0,1351,18.91,1.14,5.13,0.43,9.12,0.21,1.30,0.055,0.245,217700.5,90192.7,2,107,3.46,1.33,1.26,8.3593,692.39,26243.9,0.1089,1.7793,5462,11.0140,92,31.9792,201544.9,165.42,0.8977,0.0,0.0000
100000,1,907,20.03,1.08,4.92,0.25,10.80,0.24,1.28,0.053,0.177,102802.2,39504.0,2,140,3.70,1.33,1.20,3.5569,417.06,34139.2,0.0020,1.1010,5461,11.0120,189,15.6829,92376.4,81.35,4.7473,0.0,0.0000
100000,2,682,21.68,1.08,5.24,0.64,11.95,0.22,1.28,0.060,0.147,61286.9,21538.8,1,158,4.00,1.32,1.24,1.8036,292.14,42942.8,0.0056,0.8313,5461,11.0120,192,9.8576,53440.2,53.21,8.6309,0.0,0.0000
