step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
77000,309,0.7961,4781.9,1164,305,4,0,0,2,0,30686,45468,46608,0,0,0
78000,333,0.7237,4496.2,1090,326,7,0,4,1,0,30173,43954,44860,0,0,0
79000,515,0.6544,6652.3,807,453,62,0,10,11,0,27855,41751,42989,0,0,0
80000,1025,0.6898,11835.2,673,654,310,61,29,29,11,23483,38710,42591,0,0,0
81000,2239,0.6833,30932.8,714,981,795,463,41,49,30,17256,30201,41714,0,0,0
82000,3076,0.6967,54165.8,918,1297,1027,752,48,58,48,13015,20255,34115,0,0,0
83000,3601,0.6570,68775.7,952,1345,1257,999,57,66,61,9783,14657,27394,0,0,0
84000,4370,0.6394,64073.8,758,1517,1569,1284,55,52,59,13709,15522,29358,0,0,0
85000,4498,0.6421,62893.0,768,1557,1549,1392,41,53,46,16740,16201,28043,0,0,0
86000,4440,0.6369,68609.8,822,1515,1551,1374,57,41,61,15845,15177,24924,0,0,0
87000,4879,0.6145,62532.3,741,1766,1613,1500,50,49,70,16975,17727,26966,0,0,0
88000,4675,0.6248,58418.1,754,1674,1529,1472,64,61,63,18428,18975,29157,0,0,0
89000,4363,0.6514,54164.9,754,1584,1535,1244,68,59,66,20276,20218,31696,0,0,0
90000,3793,0.6583,41797.6,759,1377,1364,1052,46,50,59,23848,25019,36609,0,0,0
91000,2991,0.7255,32460.2,860,1217,1000,774,54,67,66,26193,29744,40423,0,0,0
92000,2096,0.7829,21998.0,1096,1039,545,512,49,31,49,28382,34977,44894,0,0,0
93000,1402,0.8388,15202.4,1421,791,355,256,26,30,25,28271,40087,47691,0,0,0
94000,918,0.8290,8359.7,1448,634,184,100,14,33,5,28632,44512,50316,0,0,0
95000,535,0.8168,5523.0,1282,457,71,7,3,22,2,29353,46823,50948,0,0,0
96000,417,0.7794,4819.9,1236,386,27,4,6,12,3,29492,47077,50187,0,0,0
97000,486,0.7058,6259.9,989,456,23,7,4,11,4,28519,46452,48890,0,0,0
98000,817,0.5985,8991.3,688,634,138,45,12,32,16,25555,45254,47813,0,0,0
99000,1715,0.5819,18285.5,555,816,566,333,57,71,79,22696,40607,46451,0,0,0
100000,2863,0.5760,35629.8,611,1115,986,762,80,44,124,19006,32117,42944,0,0,0
101000,3630,0.5909,52432.3,707,1278,1289,1063,78,75,144,17358,24276,35255,0,0,0
102000,4441,0.5265,60357.8,653,1604,1604,1233,104,92,127,17508,19217,30123,0,0,0
103000,6916,0.4853,37040.9,315,2096,2780,2040,148,136,196,23868,25066,35299,0,0,0
104000,6338,0.4651,24334.0,224,2314,2199,1825,154,152,237,28956,27513,38422,0,0,0
105000,6039,0.4292,18805.7,169,2001,2209,1829,209,187,209,31745,28340,38562,0,0,0
106000,6178,0.4365,22435.0,205,2107,2289,1782,195,177,232,32079,27679,36409,0,0,0
107000,6139,0.4515,19430.8,178,2117,2261,1761,222,190,285,34257,29622,36350,0,0,0
108000,4475,0.5444,16602.3,254,1554,1740,1181,170,144,181,36836,29978,37413,0,0,0
109000,4272,0.5407,17735.4,277,1537,1676,1059,148,182,203,36368,30230,38665,0,0,0
110000,2664,0.6130,13860.6,378,1007,982,675,109,99,121,37187,32547,41134,0,0,0
111000,2572,0.5789,10084.7,332,1082,893,597,89,146,132,38591,35496,42843,0,0,0
112000,1176,0.7526,6365.5,610,577,332,267,46,50,65,38265,38898,44967,0,0,0
113000,750,0.8173,4962.1,1060,411,175,164,38,37,39,38066,41609,45142,0,0,0
114000,827,0.7340,4499.7,976,579,151,97,25,45,25,36617,44198,46299,0,0,0
115000,471,0.7410,3017.9,818,417,48,6,14,28,4,35544,46307,47679,0,0,0
116000,409,0.7555,2684.7,924,365,39,5,6,13,5,34948,46722,47500,0,0,0
117000,437,0.6705,3403.4,746,395,36,6,5,9,5,33482,46483,47111,0,0,0
118000,756,0.5357,6209.4,543,511,153,92,20,33,24,30883,44769,46734,0,0,0
119000,1554,0.5399,9357.4,408,757,522,275,65,94,84,28537,42310,46375,0,0,0
120000,2779,0.5887,15577.4,379,1118,959,702,99,139,115,26228,38639,45140,0,0,0
121000,3956,0.5753,25366.8,416,1514,1487,955,124,157,120,21880,32990,43849,0,0,0
122000,4800,0.5527,32062.1,465,1591,1978,1231,115,131,121,22525,27683,39568,0,0,0
123000,4761,0.5917,26681.0,388,1736,1820,1205,164,153,145,25205,27550,40880,0,0,0
124000,4806,0.5849,31763.4,481,1793,1743,1270,112,120,171,24856,24194,37435,0,0,0
125000,5253,0.5985,37623.0,532,1751,2010,1492,144,113,149,24800,22332,34249,0,0,0
126000,5929,0.5679,39940.8,491,1878,2262,1789,155,117,156,25438,21229,33624,0,0,0
127000,5165,0.6112,37637.5,558,1797,1840,1528,158,132,154,27176,21990,33386,0,0,0
128000,4689,0.6097,33923.1,587,1623,1738,1328,123,149,139,28685,22379,36183,0,0,0
129000,4446,0.6138,33976.7,599,1517,1641,1288,105,123,136,27931,24394,37888,0,0,0
130000,3334,0.6695,26042.0,668,1288,1083,963,96,121,128,30681,27670,41281,0,0,0
131000,2460,0.6760,18862.5,695,1090,922,448,65,106,85,30345,32198,45505,0,0,0
132000,1395,0.8201,12271.2,998,687,425,283,35,62,57,30754,36752,48205,0,0,0
133000,873,0.8167,7427.1,1218,509,228,136,29,33,22,31056,40585,49595,0,0,0
134000,619,0.7964,3980.3,1281,429,120,70,9,34,17,32213,43121,50109,0,0,0
135000,551,0.6588,4503.2,766,476,64,11,5,30,10,31044,45539,50895,0,0,0
136000,616,0.5633,4830.6,587,539,47,30,3,19,15,29153,46936,51645,0,0,0
137000,724,0.6160,5887.0,599,579,76,69,9,28,22,27322,47206,51804,0,0,0
138000,1571,0.5474,11306.7,410,873,413,285,53,57,77,25668,45343,50700,0,0,0
139000,2684,0.5410,14555.9,368,1242,801,641,107,99,132,24534,42471,49569,0,0,0
140000,3545,0.5094,19188.0,366,1461,1178,906,124,120,155,23783,37935,47247,0,0,0
141000,4233,0.5325,25238.6,411,1549,1472,1212,147,142,179,22726,34019,44070,0,0,0
142000,4704,0.5708,28878.5,428,1496,1711,1497,159,141,181,23514,29624,40960,0,0,0
143000,4785,0.5503,34778.9,479,1363,1847,1575,128,115,177,25115,24509,35768,0,0,0
144000,5444,0.5371,38696.0,480,1901,1988,1555,158,152,192,24938,22428,33296,0,0,0
145000,6027,0.5570,42959.4,486,1919,2396,1712,152,137,176,24288,21306,32859,0,0,0
146000,5869,0.5771,39785.3,492,2097,2175,1597,179,142,164,25297,22005,34125,0,0,0
147000,5143,0.6247,40277.9,561,1613,1859,1671,103,124,145,26283,20687,33972,0,0,0
148000,4940,0.6077,39310.3,588,1715,1738,1487,100,115,128,27192,21954,34090,0,0,0
149000,4667,0.6205,34911.1,589,1672,1621,1374,103,105,122,28717,24823,35985,0,0,0
150000,3397,0.6777,27103.9,694,1172,1279,946,84,89,92,30203,28173,40359,0,0,0
151000,2804,0.6976,22346.9,764,1149,1053,602,98,96,87,31065,31302,43748,0,0,0
152000,1918,0.7237,16242.1,901,1010,547,361,73,48,69,30543,35296,47354,0,0,0
153000,1141,0.7853,8982.2,1050,693,270,178,42,48,53,30831,40088,50992,0,0,0
154000,781,0.7887,5553.5,1080,537,146,98,19,46,29,30964,43388,52239,0,0,0
155000,414,0.8068,4339.5,1211,341,59,14,8,31,5,31279,45078,51866,0,0,0
156000,404,0.8119,5097.9,1356,357,35,12,5,17,4,30698,45378,50635,0,0,0
157000,338,0.7692,5000.2,1256,297,35,6,2,13,3,30761,44738,48993,0,0,0
158000,645,0.6047,6381.0,657,508,92,45,7,12,15,30121,43196,47198,0,0,0
159000,1569,0.5335,17439.7,479,798,491,280,48,49,46,27614,38298,45483,0,0,0
160000,3554,0.5346,25352.3,405,1507,1197,850,87,112,102,25795,34089,42966,0,0,0
161000,4095,0.5590,27862.6,433,1504,1439,1152,126,95,140,25462,31688,39655,0,0,0
162000,4977,0.5634,33580.8,459,1677,1869,1431,113,99,151,25496,27900,36185,0,0,0
163000,5444,0.5586,38882.1,476,1842,1971,1631,137,130,118,23894,26594,32972,0,0,0
164000,5619,0.5949,41573.7,507,1900,2099,1620,118,118,143,23880,24417,31509,0,0,0
165000,5747,0.5726,45675.8,530,2058,2097,1592,170,143,132,22155,22384,30234,0,0,0
166000,5530,0.6058,44410.8,563,1705,2105,1720,128,130,169,24251,22407,29557,0,0,0
167000,5183,0.6091,40096.8,581,1771,1818,1594,126,100,139,26187,23350,30450,0,0,0
168000,4504,0.6228,38125.3,616,1578,1605,1321,97,74,142,27466,25133,31538,0,0,0
169000,3858,0.6827,37620.2,707,1491,1273,1094,80,55,107,27823,25888,32517,0,0,0
170000,3528,0.6840,36897.3,769,1374,1223,931,67,75,92,26956,27136,35360,0,0,0
171000,2805,0.7066,27807.9,896,1096,1090,619,79,79,65,28733,30574,41022,0,0,0
172000,1872,0.7869,17257.7,992,838,661,373,55,69,50,31208,36101,45169,0,0,0
173000,1182,0.7885,10309.4,1191,688,303,191,36,35,31,31813,40576,47385,0,0,0
174000,668,0.8608,4818.1,1400,453,144,71,15,34,10,32338,44560,49441,0,0,0
175000,351,0.7664,3557.3,1214,311,36,4,4,13,0,33031,45725,49030,0,0,0
176000,319,0.7147,3911.2,1156,291,28,0,3,12,0,32548,45847,48079,0,0,0
177000,416,0.5817,5774.7,784,385,30,1,1,9,1,30682,45571,47241,0,0,0
178000,786,0.6120,7283.7,544,652,120,14,13,38,3,28032,44754,47319,0,0,0
179000,1599,0.5797,13441.9,455,810,562,227,39,77,46,23829,41797,47903,0,0,0
180000,2954,0.6134,22561.0,485,1070,1045,839,98,79,96,23012,36332,44854,0,0,0
181000,3717,0.6126,33445.5,582,1374,1339,1004,101,104,112,21378,30096,39957,0,0,0
182000,4296,0.6020,45925.9,658,1544,1566,1186,122,123,98,19069,24299,34104,0,0,0
183000,5093,0.6430,54701.2,657,1656,1886,1551,115,117,126,17606,19933,30523,0,0,0
184000,5310,0.6139,59600.1,707,1715,1925,1670,114,107,93,16684,17394,28190,0,0,0
185000,5463,0.6028,63434.3,740,1843,1926,1694,118,104,99,16453,15517,26710,0,0,0
186000,5385,0.6032,64692.6,741,1906,1843,1636,117,96,102,16542,14627,26174,0,0,0
187000,5343,0.6186,65137.6,758,1778,1834,1731,114,125,100,16279,14602,26723,0,0,0
188000,4987,0.6232,61482.3,815,1691,1672,1624,93,89,98,17390,16443,28323,0,0,0
189000,4772,0.6211,54519.2,790,1591,1741,1440,113,83,85,19996,18426,31689,0,0,0
190000,3824,0.6423,44355.4,832,1425,1333,1066,97,90,71,22884,23042,35614,0,0,0
191000,2829,0.7384,33053.1,964,1208,913,708,84,84,72,25359,29280,39931,0,0,0
192000,1947,0.7560,21882.2,1116,979,557,411,63,58,61,26501,35820,44778,0,0,0
193000,1306,0.7902,12863.0,1241,814,296,196,49,50,48,26977,41152,48382,0,0,0
194000,817,0.7821,7466.0,1243,622,141,54,29,48,22,27767,45112,50387,0,0,0
195000,427,0.8852,4209.9,1337,385,39,3,11,20,3,28951,46865,50669,0,0,0
196000,265,0.7736,2801.9,1487,246,16,3,5,9,3,30764,46575,49224,0,0,0
197000,288,0.7396,2490.0,895,276,9,3,2,8,3,31634,45968,47622,0,0,0
198000,271,0.6863,2963.5,855,251,17,3,2,13,3,31217,44504,45626,0,0,0
199000,456,0.6820,4961.0,824,429,21,6,9,14,5,28951,42393,43169,0,0,0
200000,930,0.5957,8745.6,529,646,202,82,21,62,31,24900,40765,42395,0,0,0
201000,2672,0.6007,21351.3,444,1275,917,480,79,99,115,19689,36193,42802,0,0,0
202000,4021,0.6103,39454.8,574,1429,1560,1032,77,117,132,16980,27489,38115,0,0,0
203000,4533,0.6060,51017.0,665,1527,1690,1316,79,90,165,14824,21535,34161,0,0,0
204000,5101,0.6158,59982.6,686,1764,1864,1473,101,94,122,13458,17346,30177,0,0,0
205000,5432,0.6246,64508.0,738,1786,1988,1658,102,103,98,13940,16003,28710,0,0,0
206000,5552,0.6102,65710.8,728,1713,2059,1780,88,87,93,14846,14804,27659,0,0,0
207000,5297,0.6247,61151.5,758,1720,1880,1697,89,100,106,17462,15776,28260,0,0,0
208000,5069,0.6060,56697.0,726,1722,1841,1506,91,101,99,19038,16560,30664,0,0,0
209000,4557,0.6557,51089.8,789,1560,1635,1362,97,88,76,21370,19110,32895,0,0,0
210000,3735,0.6798,41796.1,862,1322,1444,969,88,79,85,24302,22680,37050,0,0,0
211000,2814,0.7292,30851.4,984,1160,964,690,80,72,93,26036,28628,41643,0,0,0
212000,1855,0.7784,22807.6,1128,892,543,420,78,71,64,25832,33751,46546,0,0,0
213000,1115,0.8036,12730.5,1243,664,279,172,45,48,41,26735,39902,50172,0,0,0
214000,776,0.7861,7165.7,1249,608,120,48,23,32,9,27443,44005,51652,0,0,0
215000,482,0.7739,4971.9,1355,426,51,5,10,22,3,27898,45986,51454,0,0,0
216000,354,0.7910,4166.8,1119,329,21,4,2,17,3,28737,46364,50404,0,0,0
217000,355,0.7915,3696.0,1026,343,9,3,2,9,2,28512,46266,49236,0,0,0
218000,373,0.7882,4478.2,1180,350,17,6,2,6,5,27465,44900,47357,0,0,0
219000,560,0.7482,6305.5,887,519,27,14,2,15,9,24833,43274,45718,0,0,0
220000,682,0.7595,7986.5,829,600,58,24,11,27,13,21375,41185,44072,0,0,0
221000,1387,0.5840,15149.7,647,708,453,226,17,48,54,18248,37501,42072,0,0,0
222000,4060,0.5650,33357.6,449,1526,1476,1058,124,113,133,16265,29861,40165,0,0,0
223000,4931,0.6120,48965.0,568,1751,1790,1390,123,106,122,14580,21952,36593,0,0,0
224000,5094,0.6196,60749.2,724,1601,1881,1612,95,82,100,13632,17285,31493,0,0,0
225000,5548,0.6065,65381.8,725,1841,1953,1754,98,101,115,14007,14895,28163,0,0,0
226000,5340,0.6060,63567.0,736,1814,1883,1643,110,76,84,15876,15581,26975,0,0,0
227000,5252,0.6078,65290.5,772,1778,1839,1635,88,73,80,16317,14934,25797,0,0,0
228000,5170,0.6166,62758.1,759,1832,1790,1548,80,68,93,17739,15379,28084,0,0,0
229000,4354,0.6481,52026.1,830,1507,1583,1264,68,82,85,20851,19057,32253,0,0,0
230000,3830,0.6689,46274.1,876,1406,1367,1057,70,88,74,22119,22251,35510,0,0,0
231000,2818,0.6969,33178.3,955,1218,913,687,76,70,66,24304,28502,41363,0,0,0
232000,1916,0.7891,22753.2,1095,959,522,435,71,63,58,25156,34640,46157,0,0,0
233000,1151,0.8427,11389.8,1344,663,293,195,36,45,44,27309,40848,49737,0,0,0
234000,785,0.8242,6341.6,1364,592,127,66,24,29,15,28411,44335,50867,0,0,0
235000,476,0.7269,5185.9,1089,444,28,4,10,13,4,28398,46016,50624,0,0,0
236000,384,0.7812,4166.5,1187,374,7,3,3,4,3,28829,46519,49778,0,0,0
237000,358,0.7654,4357.3,1110,343,12,3,2,9,3,28781,45930,48341,0,0,0
238000,391,0.6803,4722.1,870,353,35,3,0,24,2,27979,44661,46724,0,0,0
239000,505,0.7267,6421.6,852,429,64,12,7,31,9,25977,42566,45150,0,0,0
240000,1093,0.6313,12357.5,665,741,304,48,23,44,21,21237,39434,44236,0,0,0
241000,2328,0.6263,22721.1,514,1152,916,260,55,83,65,15115,34352,45880,0,0,0
242000,3788,0.5697,37343.0,518,1354,1505,929,83,96,134,12828,26133,44044,0,0,0
243000,4757,0.5976,52215.8,635,1577,1774,1406,98,96,129,12640,19162,38125,0,0,0
244000,4842,0.6318,61007.3,731,1597,1784,1461,91,83,115,11686,16184,32969,0,0,0
245000,5263,0.5978,66915.8,738,1694,1862,1707,80,82,105,12244,14458,28578,0,0,0
246000,5294,0.6300,67222.9,746,1819,1900,1575,77,90,100,13924,14361,27202,0,0,0
247000,5242,0.6299,65579.9,780,1704,1863,1675,78,100,85,15432,14028,27887,0,0,0
248000,5064,0.6270,62926.8,787,1701,1790,1573,71,96,102,16764,14518,29200,0,0,0
249000,4559,0.6260,54505.4,794,1572,1610,1377,82,89,95,19121,18630,32563,0,0,0
250000,3740,0.6465,45316.3,843,1364,1377,999,59,72,83,21481,22018,36873,0,0,0
251000,2740,0.7347,31476.4,989,1083,986,671,67,67,75,25280,28108,42658,0,0,0
252000,1756,0.7768,19316.5,1164,845,572,339,50,63,48,27584,34585,46913,0,0,0
253000,1109,0.7998,12897.0,1253,681,279,149,26,45,28,27654,39328,49260,0,0,0
254000,766,0.7258,7085.1,1170,611,124,31,19,30,10,28877,43076,50640,0,0,0
255000,519,0.8420,4511.5,1175,468,47,4,10,18,1,29394,45383,51075,0,0,0
256000,349,0.8596,4463.9,1364,329,20,0,3,9,0,29435,45614,50058,0,0,0
257000,265,0.8189,2894.4,1429,252,12,1,2,8,1,30748,45040,48391,0,0,0
258000,181,0.7127,2110.3,1204,168,13,0,2,8,0,31569,43429,45815,0,0,0
259000,306,0.6471,2942.6,858,242,61,3,9,17,0,31174,40865,43078,0,0,0
260000,735,0.5592,8624.1,559,477,222,36,19,42,18,27005,37973,41730,0,0,0
261000,2128,0.5714,23535.0,509,954,763,411,60,81,71,20745,32610,40678,0,0,0
262000,4174,0.5867,44267.9,533,1340,1593,1241,95,85,108,17124,24763,36126,0,0,0
263000,4769,0.6253,57466.2,671,1643,1741,1385,83,97,100,16303,19423,29979,0,0,0
264000,4971,0.6148,58902.5,740,1667,1825,1479,84,98,99,17299,17859,27090,0,0,0
265000,5404,0.6016,66442.1,726,1734,2133,1537,87,109,86,16299,15203,24791,0,0,0
266000,5354,0.6031,67221.1,739,1738,1951,1665,84,88,64,17105,14625,24188,0,0,0
267000,5153,0.6175,65075.7,783,1808,1837,1508,82,72,90,17999,14837,25190,0,0,0
268000,4888,0.6060,61920.6,772,1673,1842,1373,75,76,79,18261,16090,27078,0,0,0
269000,4472,0.6369,52329.8,789,1543,1670,1259,70,101,87,20850,19186,32187,0,0,0
270000,3696,0.6448,44328.1,802,1403,1311,982,74,68,67,23474,23520,35092,0,0,0
271000,2642,0.7017,29908.7,931,1172,864,606,57,68,64,25694,30612,41310,0,0,0
272000,1875,0.7771,20683.7,1064,955,540,380,49,58,58,26202,36072,45856,0,0,0
273000,1179,0.8380,13230.5,1305,743,292,144,40,34,31,26191,40832,48869,0,0,0
274000,696,0.8578,6440.3,1507,506,162,28,22,28,7,28144,44628,50835,0,0,0
275000,400,0.8075,3885.4,1377,354,43,3,15,7,1,29655,45895,50282,0,0,0
276000,327,0.8287,3369.0,1280,304,22,1,5,6,1,30266,46220,49219,0,0,0
277000,304,0.8289,3142.4,1142,297,3,4,1,3,4,30588,45830,47713,0,0,0
278000,332,0.6928,3749.0,1057,309,20,3,3,18,2,29594,44644,45965,0,0,0
279000,432,0.7245,4995.8,932,355,68,9,8,32,8,27598,42695,44237,0,0,0
280000,801,0.6155,9114.5,667,597,155,49,21,41,19,23495,39951,42898,0,0,0
281000,1707,0.5981,19377.1,570,952,544,211,57,94,43,17171,35626,43691,0,0,0
282000,3320,0.6057,34259.6,559,1400,1225,695,60,127,77,12882,29224,42525,0,0,0
283000,4659,0.5875,51436.9,607,1551,1817,1291,91,108,126,12414,21071,37655,0,0,0
284000,4889,0.6220,60478.7,751,1609,1732,1548,84,89,115,12296,17092,31760,0,0,0
285000,5256,0.6320,67239.0,776,1739,1908,1609,106,76,91,13178,14563,27722,0,0,0
286000,5260,0.6202,66203.6,799,1780,1904,1576,87,74,86,15245,14264,26382,0,0,0
287000,5092,0.6159,63585.7,794,1774,1803,1515,86,75,72,15957,15016,27892,0,0,0
288000,4821,0.6279,57755.1,801,1679,1747,1395,78,92,73,18308,17347,29823,0,0,0
289000,4088,0.6553,55197.7,871,1420,1482,1186,79,83,76,19145,18925,30862,0,0,0
290000,3609,0.6736,45538.0,887,1350,1258,1001,73,78,65,22086,23563,34649,0,0,0
291000,2861,0.7333,34970.6,1006,1166,1009,686,58,84,66,24377,28535,39733,0,0,0
292000,2054,0.7950,22211.2,1176,949,690,415,63,67,45,25700,35451,45027,0,0,0
293000,1284,0.8318,13660.8,1417,709,381,194,37,33,31,25871,40581,48578,0,0,0
294000,723,0.8451,7195.4,1501,559,99,65,23,19,13,27254,44582,50669,0,0,0
295000,414,0.7536,4924.8,1352,391,21,2,4,9,0,28560,46056,50378,0,0,0
296000,297,0.7710,3598.9,1232,287,10,0,2,9,0,29798,46409,49387,0,0,0
297000,240,0.8667,3347.2,1357,233,6,1,0,6,1,29717,45892,47915,0,0,0
298000,313,0.7412,3886.4,1044,299,11,3,0,9,3,28616,44540,46377,0,0,0
299000,535,0.5402,5261.2,705,490,38,7,2,23,4,26434,42467,44446,0,0,0
