step,event,lineage,other,size
5000,birth,1,0,938
5000,birth,2,0,74
5000,birth,3,0,253
5000,birth,4,0,14
5000,birth,5,0,77
5000,birth,6,0,40
5000,birth,7,0,6
5000,birth,8,0,16
5000,birth,9,0,12
5000,birth,10,0,41
5000,birth,11,0,24
5000,birth,13,0,6
5000,birth,14,0,8
5000,birth,16,0,5
5000,birth,17,0,7
5000,birth,20,0,11
5000,birth,26,0,6
5000,birth,28,0,18
5000,birth,30,0,66
5000,birth,38,0,14
5000,birth,42,0,13
5000,birth,45,0,29
5000,birth,47,0,6
5000,birth,48,0,22
5000,birth,56,0,9
5000,birth,69,0,56
5000,birth,78,0,41
5000,birth,81,0,18
5000,birth,84,0,9
5000,birth,99,0,46
5000,birth,102,0,124
5000,birth,104,0,10
5000,birth,120,0,10
5000,birth,126,0,8
5000,birth,127,0,41
5000,birth,128,0,5
6000,split,144,1,42
6000,birth,145,0,65
6000,birth,148,0,14
7000,birth,149,0,31
7000,birth,151,0,23
7000,extinct,14,0,7
7000,extinct,47,0,5
7000,extinct,56,0,7
7000,extinct,128,0,5
8000,split,158,1,19
8000,birth,161,0,16
8000,extinct,4,0,15
8000,extinct,9,0,12
9000,birth,22,0,26
9000,extinct,8,0,8
9000,extinct,78,0,6
10000,split,166,1,15
10000,extinct,7,0,10
10000,extinct,16,0,10
10000,extinct,38,0,6
10000,extinct,84,0,9
10000,extinct,99,0,22
10000,extinct,120,0,6
10000,extinct,126,0,5
11000,extinct,6,0,5
11000,extinct,11,0,6
11000,extinct,48,0,9
11000,extinct,104,0,7
12000,split,181,127,7
12000,extinct,10,0,10
12000,extinct,20,0,10
12000,extinct,30,0,21
12000,extinct,42,0,9
12000,extinct,81,0,20
12000,extinct,144,0,7
12000,extinct,148,0,16
12000,extinct,151,0,5
13000,extinct,1,0,1020
13000,extinct,5,0,22
13000,extinct,17,0,5
13000,extinct,28,0,10
13000,extinct,45,0,8
13000,extinct,145,0,7
13000,extinct,149,0,10
13000,extinct,161,0,6
13000,extinct,166,0,13
13000,extinct,181,0,7
14000,extinct,13,0,7
14000,extinct,22,0,10
14000,extinct,26,0,9
14000,extinct,69,0,6
14000,extinct,158,0,7
15000,extinct,2,0,13
15000,extinct,102,0,5
15000,extinct,127,0,9
17000,split,197,3,207
18000,split,202,197,38
18000,split,203,197,386
22000,extinct,202,0,14
31000,split,233,203,29
32000,extinct,233,0,29
36000,extinct,197,0,8
38000,split,273,203,12
38000,split,274,3,63
41000,extinct,273,0,12
49000,extinct,203,0,9
50000,split,335,316,2511
51000,extinct,274,0,9
57000,split,417,335,95
58000,split,422,335,599
58000,split,425,335,40
58000,split,426,335,231
60000,split,432,417,35
64000,split,443,438,6
64000,split,444,425,5
65000,split,440,335,157
65000,split,451,425,35
66000,extinct,443,0,6
67000,split,465,425,18
67000,extinct,425,0,6
67000,extinct,432,0,12
67000,extinct,444,0,6
68000,split,477,422,15
68000,extinct,451,0,24
69000,split,487,422,27
69000,extinct,440,0,11
70000,split,500,417,6
70000,extinct,426,0,15
71000,split,514,422,106
71000,split,521,417,12
71000,extinct,465,0,21
73000,split,538,422,161
73000,split,539,422,13
73000,extinct,335,0,6
73000,extinct,500,0,6
74000,split,546,422,8
74000,extinct,477,0,10
75000,split,551,417,10
76000,split,565,417,38
76000,split,566,417,41
76000,split,567,417,6
76000,extinct,539,0,13
77000,extinct,546,0,8
78000,extinct,521,0,16
82000,split,580,514,5
84000,extinct,567,0,6
85000,split,593,551,13
86000,extinct,566,0,8
87000,split,613,538,37
87000,split,614,538,16
88000,split,625,514,8
89000,split,636,538,136
89000,split,646,565,8
90000,split,651,565,14
90000,split,658,422,5
90000,extinct,614,0,6
90000,extinct,625,0,8
90000,extinct,646,0,8
91000,split,669,551,371
91000,split,671,417,34
92000,split,686,551,13
92000,extinct,514,0,6
92000,extinct,580,0,7
93000,extinct,422,0,8
93000,extinct,565,0,6
93000,extinct,651,0,14
94000,split,727,551,24
94000,extinct,658,0,5
94000,extinct,671,0,15
95000,extinct,417,0,5
95000,extinct,538,0,7
95000,extinct,613,0,18
95000,extinct,686,0,5
96000,split,757,551,30
96000,extinct,636,0,14
98000,split,774,669,9
98000,split,775,551,290
98000,extinct,727,0,6
100000,split,779,757,17
100000,extinct,757,0,12
