step,event,lineage,other,size
5000,birth,2,0,479
5000,birth,3,0,155
5000,birth,4,0,335
5000,birth,7,0,8
5000,birth,12,0,40
5000,birth,13,0,66
5000,birth,14,0,247
5000,birth,15,0,370
5000,birth,17,0,101
5000,birth,18,0,223
5000,birth,24,0,441
5000,birth,30,0,23
5000,birth,34,0,229
5000,birth,40,0,59
5000,birth,56,0,8
5000,birth,61,0,146
5000,birth,82,0,48
6000,split,91,1,33
6000,split,96,1,40
6000,split,97,1,563
6000,split,106,1,51
6000,split,108,9,199
6000,split,112,1,75
6000,extinct,7,0,8
6000,extinct,56,0,8
7000,split,153,100,21
7000,extinct,30,0,20
7000,extinct,40,0,59
7000,merge,91,15,33
8000,split,154,4,27
8000,extinct,14,0,6
9000,split,181,24,13
9000,extinct,12,0,15
9000,extinct,17,0,9
9000,extinct,82,0,23
9000,merge,112,15,83
9000,extinct,153,0,28
9000,extinct,154,0,27
10000,split,207,4,12
10000,extinct,13,0,5
10000,extinct,61,0,5
11000,extinct,3,0,22
11000,extinct,106,0,11
11000,extinct,181,0,7
12000,split,255,2,12
12000,split,258,24,46
12000,extinct,96,0,5
12000,extinct,108,0,15
12000,extinct,207,0,9
13000,extinct,4,0,12
13000,extinct,15,0,16
13000,extinct,24,0,12
14000,extinct,18,0,17
14000,extinct,255,0,12
16000,extinct,2,0,50
16000,extinct,97,0,20
18000,split,342,34,76
19000,split,349,34,217
20000,split,351,34,7
21000,extinct,349,0,19
21000,extinct,351,0,7
22000,extinct,342,0,26
25000,split,377,34,80
25000,split,383,34,236
28000,split,446,258,1573
28000,split,449,258,324
29000,split,472,34,332
29000,extinct,258,0,10
30000,extinct,377,0,19
31000,split,526,449,5
32000,extinct,449,0,8
33000,split,554,34,24
34000,extinct,526,0,5
35000,extinct,383,0,5
36000,split,618,34,239
36000,split,620,383,14
37000,split,570,446,20
37000,split,655,446,10
38000,split,666,472,29
38000,extinct,446,0,8
39000,split,674,634,27
39000,merge,554,618,96
39000,extinct,620,0,40
40000,extinct,666,0,6
41000,extinct,34,0,7
44000,split,710,570,83
