step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water
100000,1.32,10,0,0,0,1,0,1.00,32,0.000,2684,0.00,116.99,7.60,3,2,2,0,1.00,1.00,1.00,1,1,1,53.5,2.325,1,1.324,0.493,9,1.000
100000,28.00,14,0,12,0,2,0,1.00,0,0.429,2658,2.19,65.84,69.58,797,1,1,0,1.00,1.00,1.00,2,4,4,26.3,53.969,14,2.000,0.585,4,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2650,0.15,38.21,101.13,775,2,0,0,1.00,1.00,1.00,3,5,2,49.6,11.268,8,2.000,0.566,5,1.000
100000,16.00,8,0,7,0,1,0,1.00,6,0.438,2647,0.00,22.65,21.62,551,0,0,0,1.00,1.00,1.00,3,5,2,18.1,0.003,8,2.000,0.544,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2646,0.00,59.51,55.63,551,1,1,0,1.00,1.00,1.00,2,5,2,34.2,6.623,7,2.000,0.487,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2644,0.00,30.26,65.68,551,2,1,0,1.00,1.00,1.00,3,5,2,42.5,0.000,7,2.000,0.487,5,1.000
100000,3.97,10,0,0,0,3,0,1.00,28,0.000,2638,0.00,99.83,6.67,3,1,2,0,1.00,1.00,1.00,1,1,3,26.1,17.743,3,1.324,0.493,9,1.000
100000,2.65,13,0,0,0,2,0,1.00,30,0.000,2632,1.39,83.44,1.52,3,2,1,0,1.00,1.00,1.00,1,2,1,44.1,13.245,2,1.324,0.493,9,1.000
100000,12.00,8,0,3,0,3,0,1.00,4,0.250,2629,2.10,21.14,4.24,551,1,2,0,1.00,1.00,1.00,2,3,3,26.5,5.992,6,2.000,0.550,4,1.000
100000,2.65,13,0,0,0,2,0,1.00,30,0.000,2626,0.61,90.11,3.18,3,2,0,0,1.00,1.00,1.00,1,1,2,44.1,13.245,2,1.324,0.493,9,1.000
100000,1.20,14,0,0,0,1,0,1.00,36,0.000,2623,0.00,129.97,7.94,3,0,0,0,1.00,1.00,1.00,1,1,1,24.8,3.494,1,1.198,0.419,10,1.000
100000,12.00,6,0,2,0,4,0,1.00,10,0.167,2617,0.00,36.02,81.07,669,0,0,0,1.00,1.00,1.00,2,6,1,24.0,1.648,6,2.000,0.597,6,1.000
100000,1.24,12,0,0,0,1,0,1.00,32,0.000,2617,0.00,56.80,2.75,3,1,1,0,1.00,1.00,1.00,1,1,1,29.5,0.000,1,1.240,0.430,9,1.000
100000,47.00,36,0,19,7,1,0,1.00,0,0.404,2616,0.00,4.45,69.43,797,1,1,0,1.00,1.00,1.00,8,6,6,37.8,0.000,27,2.000,0.596,6,1.000
100000,16.00,8,0,5,0,3,0,1.00,6,0.312,2587,0.00,61.70,19.56,551,1,0,0,1.00,1.00,1.00,2,5,2,26.9,6.114,8,2.000,0.516,5,1.000
100000,12.00,6,0,2,0,4,0,1.00,10,0.167,2582,0.00,89.99,12.60,669,0,1,0,1.00,1.00,1.00,2,6,1,22.7,19.566,6,2.000,0.597,6,1.000
100000,10.00,6,0,2,0,3,0,1.00,20,0.200,2579,0.00,52.76,48.30,593,0,0,0,1.00,1.00,1.00,2,5,1,5.0,37.799,5,2.000,0.565,8,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2570,2.53,83.23,32.00,551,0,0,0,1.00,1.00,1.00,3,5,2,15.9,43.535,7,2.000,0.467,5,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2569,0.00,62.15,7.48,669,1,1,0,1.00,1.00,1.00,2,5,1,30.4,22.119,5,2.000,0.692,5,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2559,0.00,11.85,42.91,775,2,0,0,1.00,1.00,1.00,4,5,2,48.2,0.136,8,2.000,0.566,5,1.000
100000,8.00,4,0,2,0,2,0,1.00,6,0.250,2555,-0.00,53.45,8.75,803,0,0,0,1.00,1.00,1.00,2,4,1,15.8,22.663,4,2.000,0.583,4,1.000
100000,28.00,14,0,12,0,2,0,1.00,0,0.429,2553,0.00,23.71,71.95,797,1,0,0,1.00,1.00,1.00,4,4,4,37.5,19.600,14,2.000,0.569,4,1.000
100000,46.00,23,0,20,0,3,0,1.00,0,0.435,2547,0.00,14.16,56.09,779,1,2,0,1.00,1.00,1.00,4,5,5,36.4,0.000,23,2.000,0.767,5,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2546,0.00,33.08,22.30,551,0,0,0,1.00,1.00,1.00,2,5,1,17.4,12.655,5,2.000,0.409,5,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2545,1.31,45.59,23.66,551,0,0,0,1.00,1.00,1.00,2,5,1,18.1,11.032,5,2.000,0.409,5,1.000
100000,1.32,10,0,0,0,1,0,1.00,32,0.000,2531,0.00,65.03,5.12,3,0,0,0,1.00,1.00,1.00,1,1,1,17.9,2.726,1,1.324,0.493,9,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2524,2.48,71.53,59.50,551,2,2,0,1.00,1.00,1.00,2,5,2,40.0,49.353,7,2.000,0.491,5,1.000
100000,14.00,7,0,3,0,4,0,1.00,8,0.214,2521,0.00,69.81,26.61,794,0,0,0,1.00,1.00,1.00,2,6,2,15.5,20.741,7,2.000,0.534,6,1.000
100000,16.00,8,0,5,0,3,0,1.00,6,0.312,2510,2.21,91.68,113.03,793,0,0,0,1.00,1.00,1.00,4,5,2,17.8,80.000,8,2.000,0.669,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2505,0.00,27.79,18.23,775,1,1,0,1.00,1.00,1.00,2,5,2,32.5,11.131,7,2.000,0.560,5,1.000
100000,28.00,17,0,5,0,9,0,1.00,24,0.179,2499,0.00,27.62,12.66,786,2,0,0,1.00,1.00,1.00,5,8,2,45.6,0.000,14,2.000,0.817,11,1.000
100000,7.95,11,0,0,0,6,0,1.00,24,0.000,2489,0.00,96.63,20.63,3,0,0,0,1.00,1.00,1.00,2,2,4,24.7,28.834,6,1.324,0.493,9,1.000
100000,16.00,8,0,4,0,4,0,1.00,4,0.250,2487,0.00,75.01,31.74,551,0,0,0,1.00,1.00,1.00,3,5,5,13.9,40.202,8,2.000,0.480,5,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2486,0.00,35.61,43.44,803,1,0,0,1.00,1.00,1.00,2,5,1,32.1,8.889,5,2.000,0.527,5,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2473,-0.00,31.27,36.19,775,0,0,0,1.00,1.00,1.00,2,5,2,12.6,0.000,8,2.000,0.566,5,1.000
100000,27.81,16,10,0,0,1,0,6.20,16,0.000,2470,0.00,25.63,6.50,3,0,0,0,4.43,4.43,10.33,3,7,9,7.3,0.001,11,1.324,0.493,9,1.000
100000,18.00,9,0,5,0,4,0,1.00,8,0.278,2468,2.42,81.41,21.53,551,1,2,0,1.00,1.00,1.00,2,6,2,28.5,38.034,9,2.000,0.465,6,1.000
100000,4.93,16,0,0,0,4,0,1.00,30,0.000,2466,1.78,129.14,14.12,3,0,0,0,1.00,1.00,1.00,3,2,5,19.0,24.634,4,1.232,0.434,10,1.000
100000,5.30,13,0,0,0,4,0,1.00,26,0.000,2459,0.00,91.86,7.97,3,2,2,0,1.00,1.00,1.00,1,2,3,41.8,5.243,4,1.324,0.493,9,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2455,0.00,23.24,15.30,551,0,0,0,1.00,1.00,1.00,4,5,2,17.6,0.000,7,2.000,0.504,5,1.000
100000,10.00,7,0,2,0,3,0,1.00,8,0.200,2446,0.00,33.76,59.56,551,0,0,0,1.00,1.00,1.00,2,5,1,21.5,0.000,5,2.000,0.504,5,1.000
100000,62.00,36,0,27,6,1,0,1.00,0,0.435,2434,0.00,23.38,81.21,797,0,1,0,1.00,1.00,1.00,6,6,6,21.1,0.004,34,2.000,0.596,6,1.000
100000,120.00,64,0,53,0,7,0,1.00,0,0.442,2430,0.00,18.98,107.25,774,1,1,0,1.00,1.00,1.00,8,8,8,32.7,0.000,60,2.000,0.316,8,1.000
100000,40.00,23,0,17,0,3,0,1.00,0,0.425,2427,0.00,89.00,157.90,779,1,2,0,1.00,1.00,1.00,4,5,5,27.8,54.883,20,2.000,0.758,5,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2426,0.00,57.54,36.18,775,0,1,0,1.00,1.00,1.00,2,5,2,16.7,56.041,8,2.000,0.566,5,1.000
100000,16.00,8,0,5,0,3,0,1.00,6,0.312,2423,1.11,20.45,90.15,551,0,0,0,1.00,1.00,1.00,2,5,2,20.1,5.965,8,2.000,0.516,5,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2412,0.00,31.85,34.98,803,0,0,0,1.00,1.00,1.00,2,5,1,20.6,0.000,5,2.000,0.461,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2412,0.01,61.14,40.95,551,0,1,0,1.00,1.00,1.00,2,5,2,16.3,30.708,7,2.000,0.511,5,1.000
100000,2.65,11,0,0,0,2,0,1.00,30,0.000,2409,1.93,87.74,5.09,3,0,1,0,1.00,1.00,1.00,2,1,2,25.7,13.245,2,1.324,0.493,9,1.000
100000,46.00,23,0,18,0,5,0,1.00,4,0.391,2406,0.04,31.09,40.59,593,0,1,0,1.00,1.00,1.00,4,6,6,2.6,0.346,23,2.000,0.730,6,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2406,0.00,49.61,93.73,775,2,0,0,1.00,1.00,1.00,2,5,2,42.4,45.000,8,2.000,0.566,5,1.000
100000,10.60,13,0,0,0,8,0,1.00,20,0.000,2405,0.34,110.44,2.32,3,2,1,0,1.00,1.00,1.00,3,2,6,41.5,36.696,8,1.324,0.493,9,1.000
100000,10.96,16,0,0,0,9,0,1.00,26,0.000,2405,0.00,105.31,5.62,3,1,2,0,1.00,1.00,1.00,3,2,7,34.0,21.515,9,1.218,0.421,10,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2403,0.10,47.52,106.57,551,2,2,0,1.00,1.00,1.00,2,5,2,43.8,38.384,7,2.000,0.491,5,1.000
100000,4.79,14,0,0,0,4,0,1.00,30,0.000,2385,0.00,131.57,4.90,3,2,0,0,1.00,1.00,1.00,1,1,4,49.6,16.793,4,1.198,0.419,10,1.000
100000,28.00,14,0,12,0,2,0,1.00,0,0.429,2383,2.29,66.45,42.94,797,0,0,0,1.00,1.00,1.00,3,4,4,24.7,30.946,14,2.000,0.562,4,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2383,0.00,77.54,70.42,775,0,0,0,1.00,1.00,1.00,2,5,2,16.9,76.972,8,2.000,0.566,5,1.000
100000,1.32,6,0,0,0,1,0,1.00,32,0.000,2375,0.00,75.96,14.53,3,0,0,0,1.00,1.00,1.00,1,1,1,8.5,6.591,1,1.318,0.490,9,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2358,0.00,29.09,20.50,803,0,0,0,1.00,1.00,1.00,2,5,1,23.2,0.000,5,2.000,0.461,5,1.000
100000,8.00,4,0,2,0,2,0,1.00,14,0.250,2351,0.93,44.16,33.15,593,0,0,0,1.00,1.00,1.00,2,4,1,15.9,35.885,4,2.000,0.694,6,1.000
100000,3.70,14,0,0,0,3,0,1.00,32,0.000,2348,1.74,221.53,11.23,3,0,0,0,1.00,1.00,1.00,2,1,5,17.8,18.476,3,1.232,0.434,10,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2340,1.57,37.81,13.18,782,0,1,0,1.00,1.00,1.00,2,5,2,23.2,10.554,7,2.000,0.727,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2338,0.00,66.19,28.23,551,2,2,0,1.00,1.00,1.00,2,5,2,48.4,30.314,7,2.000,0.511,5,1.000
100000,15.82,13,2,0,0,8,0,1.65,16,0.000,2329,2.63,72.72,18.32,3,1,1,0,1.00,1.83,2.00,3,9,6,26.7,57.103,10,1.318,0.490,9,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2319,0.03,54.63,10.76,551,2,1,0,1.00,1.00,1.00,3,5,2,44.2,15.087,7,2.000,0.504,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2319,0.00,13.20,24.79,551,1,0,0,1.00,1.00,1.00,2,5,2,26.5,4.178,7,2.000,0.491,5,1.000
100000,5.30,13,0,0,0,4,0,1.00,26,0.000,2312,1.81,91.16,10.14,3,1,1,0,1.00,1.00,1.00,2,1,6,28.5,26.489,4,1.324,0.493,9,1.000
100000,26.00,13,0,11,0,2,0,1.00,0,0.423,2302,1.85,38.04,138.34,797,2,0,0,1.00,1.00,1.00,4,4,4,39.1,20.496,13,2.000,0.593,4,1.000
100000,7.86,12,0,0,0,6,0,1.00,24,0.000,2291,0.00,122.86,9.99,3,1,0,0,1.00,1.00,1.00,2,2,6,32.4,38.821,6,1.310,0.479,9,1.000
100000,65.00,36,0,28,7,1,0,1.00,0,0.431,2288,0.00,43.16,54.10,797,0,0,0,1.00,1.00,1.00,4,6,6,18.0,0.020,36,2.000,0.596,6,1.000
100000,22.00,13,0,10,0,1,0,1.00,2,0.455,2287,0.00,16.54,51.54,797,0,0,0,1.00,1.00,1.00,2,3,4,18.7,8.857,11,2.000,0.593,4,1.000
100000,65.00,36,0,28,7,1,0,1.00,0,0.431,2282,0.00,39.34,35.59,797,1,0,0,1.00,1.00,1.00,4,6,6,26.6,0.020,36,2.000,0.596,6,1.000
100000,14.00,8,0,5,0,2,0,1.00,8,0.357,2281,0.00,80.61,49.02,551,0,2,0,1.00,1.00,1.00,2,5,2,18.8,59.869,7,2.000,0.509,5,1.000
100000,2.52,8,0,0,0,2,0,1.00,38,0.000,2280,0.00,51.12,0.96,3,1,0,0,1.00,1.00,1.00,1,1,2,31.0,11.815,2,1.259,0.445,11,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2279,0.00,54.42,38.64,551,1,0,0,1.00,1.00,1.00,3,5,2,26.6,50.232,7,2.000,0.491,5,1.000
100000,3.97,15,0,0,0,3,0,1.00,28,0.000,2278,1.48,211.09,10.07,3,1,0,0,1.00,1.00,1.00,2,1,8,27.4,19.867,3,1.324,0.493,9,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2274,0.00,8.43,6.55,803,1,2,0,1.00,1.00,1.00,2,5,1,31.5,0.000,5,2.000,0.527,5,1.000
100000,46.00,23,0,20,0,3,0,1.00,0,0.435,2269,0.00,12.98,3.03,779,1,2,0,1.00,1.00,1.00,4,5,5,37.6,0.000,23,2.000,0.781,5,1.000
100000,10.00,5,0,2,0,3,0,1.00,8,0.200,2268,2.47,94.60,6.95,487,0,0,0,1.00,1.00,1.00,2,5,1,25.7,50.000,5,2.000,0.820,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2267,0.00,41.37,26.24,551,0,1,0,1.00,1.00,1.00,3,5,2,4.3,2.466,7,2.000,0.492,5,1.000
100000,6.62,15,0,0,0,5,0,1.00,24,0.000,2266,2.10,307.50,1.85,3,1,1,0,1.00,1.00,1.00,2,1,6,27.7,33.111,5,1.324,0.493,9,1.000
100000,26.00,13,0,11,0,2,0,1.00,0,0.423,2264,0.00,65.57,28.28,797,1,2,0,1.00,1.00,1.00,4,4,4,26.3,34.800,13,2.000,0.593,4,1.000
100000,33.00,25,0,6,17,2,0,1.00,0,0.182,2254,0.00,76.04,13.53,797,0,0,0,1.00,1.00,1.00,4,5,5,17.6,2.736,25,2.000,0.612,5,1.000
100000,10.00,24,0,3,0,2,0,1.00,12,0.300,2248,0.00,71.79,13.16,782,0,0,0,1.00,1.00,1.00,3,5,5,8.5,50.000,5,2.000,0.878,6,1.000
100000,5.30,10,0,0,0,4,0,1.00,26,0.000,2242,1.74,93.54,10.03,3,2,2,0,1.00,1.00,1.00,2,2,7,44.7,26.489,4,1.324,0.493,9,1.000
100000,8.62,14,0,0,0,7,0,1.00,24,0.000,2239,1.95,256.63,7.01,3,0,0,0,1.00,1.00,1.00,2,1,7,18.3,43.110,7,1.232,0.434,10,1.000
100000,3.97,13,0,0,0,3,0,1.00,28,0.000,2238,0.00,55.26,11.14,3,1,0,0,1.00,1.00,1.00,1,1,3,29.1,0.000,3,1.324,0.493,9,1.000
100000,13.24,15,0,0,0,10,0,1.00,22,0.000,2231,2.19,169.21,13.61,3,1,1,0,1.00,1.00,1.00,3,2,8,26.7,66.223,10,1.324,0.493,9,1.000
100000,2.65,15,0,0,0,2,0,1.00,30,0.000,2230,1.44,102.02,3.23,3,1,1,0,1.00,1.00,1.00,2,2,1,27.4,13.245,2,1.324,0.493,9,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2228,0.00,25.11,100.84,551,0,0,0,1.00,1.00,1.00,3,5,2,15.9,12.649,7,2.000,0.500,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2226,0.00,44.72,22.51,551,1,1,0,1.00,1.00,1.00,4,5,2,35.6,0.000,7,2.000,0.525,5,1.000
100000,26.00,13,0,11,0,2,0,1.00,0,0.423,2225,0.00,83.62,28.56,797,1,0,0,1.00,1.00,1.00,2,4,4,28.3,67.244,13,2.000,0.593,4,1.000
100000,44.00,22,0,17,0,5,0,1.00,0,0.386,2223,4.53,161.42,99.28,775,0,0,0,1.00,1.00,1.00,4,5,5,24.1,168.285,22,2.000,0.565,5,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2222,0.00,44.37,84.98,551,1,1,0,1.00,1.00,1.00,2,5,2,31.0,5.837,7,2.000,0.525,5,1.000
100000,46.00,23,0,18,0,5,0,1.00,4,0.391,2219,0.00,61.78,26.05,593,0,0,0,1.00,1.00,1.00,4,6,6,15.2,0.000,23,2.000,0.730,6,1.000
100000,5.30,15,0,0,0,4,0,1.00,26,0.000,2218,0.63,83.94,1.57,3,1,1,0,1.00,1.00,1.00,2,1,5,28.2,26.489,4,1.324,0.493,9,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2210,2.94,65.08,38.84,551,2,1,0,1.00,1.00,1.00,2,5,2,38.9,41.572,7,2.000,0.504,5,1.000
100000,2.65,11,0,0,0,2,0,1.00,30,0.000,2203,0.00,74.77,0.46,3,1,0,0,1.00,1.00,1.00,1,1,2,35.1,7.309,2,1.324,0.493,9,1.000
100000,26.00,13,0,11,0,2,0,1.00,0,0.423,2193,0.00,43.01,31.22,797,0,0,0,1.00,1.00,1.00,2,4,4,21.0,0.378,13,2.000,0.593,4,1.000
100000,44.00,22,0,18,0,4,0,1.00,0,0.409,2193,0.00,22.14,50.41,775,0,0,0,1.00,1.00,1.00,3,5,5,23.3,1.536,22,2.000,0.565,5,1.000
100000,16.00,8,0,6,0,2,0,1.00,6,0.375,2192,-0.00,33.42,52.48,775,2,0,0,1.00,1.00,1.00,4,5,2,45.6,2.338,8,2.000,0.550,5,1.000
100000,14.00,7,0,5,0,2,0,1.00,6,0.357,2182,0.00,72.66,16.32,775,0,0,0,1.00,1.00,1.00,4,5,2,10.6,70.000,7,2.000,0.653,5,1.000
100000,1.18,19,0,0,0,1,0,1.00,36,0.000,2180,0.00,108.38,14.22,3,0,0,0,1.00,1.00,1.00,1,1,1,18.1,5.913,1,1.183,0.429,10,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2163,0.00,27.00,58.63,551,2,1,0,1.00,1.00,1.00,2,5,2,43.2,0.000,7,2.000,0.504,5,1.000
100000,10.00,14,0,2,0,3,0,1.00,10,0.200,2160,0.00,61.64,2.06,775,0,0,0,1.00,1.00,1.00,2,3,2,7.3,17.754,5,2.000,0.789,5,1.000
100000,3.93,14,0,0,0,3,0,1.00,28,0.000,2151,-0.00,122.22,2.11,3,0,0,0,1.00,1.00,1.00,1,1,3,18.1,7.128,3,1.310,0.479,9,1.000
100000,14.00,7,0,4,0,3,0,1.00,6,0.286,2151,2.08,81.65,29.97,551,0,1,0,1.00,1.00,1.00,2,5,2,17.7,60.864,7,2.000,0.525,5,1.000
100000,65.00,36,0,28,7,1,0,1.00,0,0.431,2143,0.00,4.25,34.19,797,1,1,0,1.00,1.00,1.00,4,6,6,28.3,0.000,36,2.000,0.596,6,1.000
100000,26.00,13,0,11,0,2,0,1.00,0,0.423,2140,0.00,71.68,37.91,797,0,0,0,1.00,1.00,1.00,4,4,4,25.7,54.184,13,2.000,0.593,4,1.000
