step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2677,0.00,145.63,59.45,465,0,0,0,1.00,1.00,1.00,4,4,4,15.6,83.973,15,2.000,0.342,4,1.000
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2673,0.00,128.92,148.48,749,1,0,0,1.00,1.00,1.00,1,4,4,32.0,79.300,14,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2652,5.13,184.71,201.26,749,0,0,0,1.00,1.00,1.00,4,4,4,14.3,139.376,16,2.000,0.566,4,1.000
100000,4.56,28,0,0,0,5,0,1.00,20,0.000,2640,-0.00,124.38,2.17,118,2,0,0,1.00,1.00,1.00,2,2,4,55.7,16.551,5,0.912,0.415,8,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2607,0.00,117.72,179.49,715,0,0,0,1.00,1.00,1.00,1,4,4,12.1,157.593,16,2.000,0.408,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2607,0.00,138.74,90.38,715,0,0,0,1.00,1.00,1.00,2,4,4,13.3,149.907,16,2.000,0.269,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2594,0.00,102.80,108.95,749,0,0,0,1.00,1.00,1.00,2,4,4,16.5,43.601,16,2.000,0.566,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2573,4.36,167.69,86.95,770,0,1,0,1.00,1.00,1.00,2,4,4,18.5,160.000,16,2.000,0.174,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2540,5.06,135.08,119.72,767,0,1,0,1.00,1.00,1.00,4,4,4,5.4,103.168,16,2.000,0.462,4,1.000
100000,12.00,6,0,0,0,6,0,1.00,6,0.000,2540,1.67,117.06,32.26,764,0,0,0,1.00,1.00,1.00,2,2,3,3.1,41.839,6,2.000,0.650,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2528,0.00,80.38,34.17,688,1,0,0,1.00,1.00,1.00,2,4,4,30.2,35.459,16,2.000,0.318,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2523,5.02,239.51,56.64,715,0,0,0,1.00,1.00,1.00,2,4,4,12.9,151.408,16,2.000,0.166,4,1.000
100000,3.72,12,0,0,0,4,0,1.00,22,0.000,2517,2.05,157.79,3.63,118,1,0,0,1.00,1.00,1.00,1,2,3,36.0,18.623,4,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2516,2.78,180.49,128.72,749,0,1,0,1.00,1.00,1.00,1,4,4,21.4,139.688,16,2.000,0.567,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2513,2.90,117.21,95.15,715,0,0,0,1.00,1.00,1.00,1,4,4,14.3,131.889,16,2.000,0.269,4,1.000
100000,12.00,16,0,3,0,3,0,1.00,4,0.250,2510,0.00,42.60,32.80,715,0,0,0,1.00,1.00,1.00,2,2,4,6.1,26.199,6,2.000,0.517,4,1.000
100000,1.86,12,0,0,0,2,0,1.00,26,0.000,2506,2.13,104.94,2.52,118,0,0,0,1.00,1.00,1.00,1,1,2,20.6,9.311,2,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2495,0.00,138.69,92.24,749,0,0,0,1.00,1.00,1.00,1,4,4,14.8,84.228,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2490,4.20,156.47,164.59,715,1,0,0,1.00,1.00,1.00,4,4,4,26.4,130.513,16,2.000,0.166,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2471,0.00,85.79,35.05,688,1,0,0,1.00,1.00,1.00,4,4,4,32.1,32.979,16,2.000,0.294,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2469,0.00,111.97,120.93,465,1,0,0,1.00,1.00,1.00,4,4,4,32.2,120.926,16,2.000,0.265,4,1.000
100000,2.79,12,0,0,0,3,0,1.00,24,0.000,2444,-0.00,103.73,4.71,118,2,0,0,1.00,1.00,1.00,1,2,2,37.8,5.856,3,0.931,0.427,8,1.000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2444,0.77,174.22,65.37,465,0,0,0,1.00,1.00,1.00,2,4,4,25.0,76.855,16,2.000,0.361,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2442,3.60,46.92,148.01,715,2,0,0,1.00,1.00,1.00,2,4,4,38.4,20.716,16,2.000,0.269,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2431,3.03,159.04,34.90,715,0,0,0,1.00,1.00,1.00,4,4,4,18.1,84.041,16,2.000,0.166,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2422,0.00,110.50,134.96,767,2,2,0,1.00,1.00,1.00,2,4,4,47.8,93.139,16,2.000,0.468,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2418,0.00,50.28,160.70,715,1,0,0,1.00,1.00,1.00,4,4,4,27.7,25.644,16,2.000,0.269,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2403,2.99,150.68,42.00,749,0,0,0,1.00,1.00,1.00,2,4,4,18.2,101.688,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2393,3.98,97.97,99.64,465,1,0,0,1.00,1.00,1.00,2,4,4,32.3,28.073,16,2.000,0.342,4,1.000
100000,3.72,12,0,0,0,4,0,1.00,22,0.000,2378,1.10,179.94,9.64,118,0,0,0,1.00,1.00,1.00,3,1,8,11.7,18.623,4,0.931,0.427,8,1.000
100000,6.52,12,0,0,0,7,0,1.00,18,0.000,2357,2.31,123.89,6.56,118,2,2,0,1.00,1.00,1.00,2,2,5,41.1,31.974,7,0.931,0.427,8,1.000
100000,8.00,4,0,0,0,4,0,1.00,6,0.000,2349,2.35,71.49,49.69,761,0,0,0,1.00,1.00,1.00,2,1,4,4.0,40.000,4,2.000,0.065,4,1.000
100000,4.66,12,0,0,0,5,0,1.00,22,0.000,2331,1.88,266.09,0.11,118,0,0,0,1.00,1.00,1.00,1,2,3,13.9,23.278,5,0.931,0.427,8,1.000
100000,1.86,12,0,0,0,2,0,1.00,26,0.000,2326,-0.00,70.62,6.07,118,2,1,0,1.00,1.00,1.00,2,1,4,42.1,5.900,2,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2305,0.00,71.95,159.50,767,0,0,0,1.00,1.00,1.00,2,4,4,11.4,9.127,16,2.000,0.468,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2297,0.00,74.56,117.30,767,1,0,0,1.00,1.00,1.00,2,4,4,32.1,56.102,16,2.000,0.468,4,1.000
100000,3.72,12,0,0,0,4,0,1.00,22,0.000,2296,-0.00,76.92,3.84,118,1,0,0,1.00,1.00,1.00,2,1,4,25.7,7.778,4,0.931,0.427,8,1.000
100000,4.66,12,0,0,0,5,0,1.00,22,0.000,2294,0.00,85.04,3.85,118,1,0,0,1.00,1.00,1.00,2,2,3,36.4,8.400,5,0.931,0.427,8,1.000
100000,1.86,12,0,0,0,2,0,1.00,26,0.000,2293,1.08,114.84,2.47,118,1,2,0,1.00,1.00,1.00,1,1,2,34.1,9.311,2,0.931,0.427,8,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2288,0.09,129.29,48.14,715,0,0,0,1.00,1.00,1.00,1,4,4,12.6,143.901,16,2.000,0.269,4,1.000
100000,32.00,16,0,0,0,16,0,1.00,0,0.000,2275,3.36,479.95,142.67,777,0,0,0,1.00,1.00,1.00,2,4,4,17.2,145.600,16,2.000,0.112,4,1.000
100000,5.59,12,0,0,0,6,0,1.00,20,0.000,2270,1.52,125.69,2.33,118,0,0,0,1.00,1.00,1.00,2,2,4,24.2,27.934,6,0.931,0.427,8,1.000
100000,1.86,12,0,0,0,2,0,1.00,26,0.000,2260,1.99,87.72,1.65,118,1,0,0,1.00,1.00,1.00,1,2,1,34.5,9.311,2,0.931,0.427,8,1.000
100000,1.86,12,0,0,0,2,0,1.00,26,0.000,2253,1.41,144.44,11.42,118,2,2,0,1.00,1.00,1.00,1,1,2,37.9,9.311,2,0.931,0.427,8,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2253,0.54,112.32,44.78,749,0,1,0,1.00,1.00,1.00,1,4,4,18.9,110.911,16,2.000,0.688,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2241,0.00,64.25,54.51,715,0,0,0,1.00,1.00,1.00,4,4,4,22.0,7.722,16,2.000,0.269,4,1.000
100000,4.66,12,0,0,0,5,0,1.00,22,0.000,2239,1.35,102.27,1.18,118,0,0,0,1.00,1.00,1.00,1,2,3,13.9,23.278,5,0.931,0.427,8,1.000
100000,10.00,16,0,1,0,4,0,1.00,6,0.100,2239,2.04,183.78,7.06,715,0,0,0,1.00,1.00,1.00,2,2,3,11.2,50.000,5,2.000,0.073,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2230,0.00,80.85,40.65,731,0,0,0,1.00,1.00,1.00,2,4,4,5.0,36.799,16,2.000,0.441,4,1.000
100000,28.00,14,0,10,0,4,0,1.00,0,0.357,2219,1.25,66.15,66.97,713,0,0,0,1.00,1.00,1.00,1,4,4,21.6,24.740,14,2.000,0.273,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2213,3.34,217.16,25.71,749,0,0,0,1.00,1.00,1.00,4,4,4,24.7,141.632,16,2.000,0.451,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2210,0.00,110.06,48.22,715,0,0,0,1.00,1.00,1.00,4,4,4,13.5,75.068,16,2.000,0.171,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2210,4.58,143.41,163.12,465,0,0,0,1.00,1.00,1.00,4,4,4,14.8,88.383,16,2.000,0.367,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2204,5.14,145.67,129.63,465,2,0,0,1.00,1.00,1.00,4,4,4,38.4,97.153,16,2.000,0.342,4,1.000
100000,3.72,12,0,0,0,4,0,1.00,22,0.000,2192,1.64,148.04,4.29,118,0,0,0,1.00,1.00,1.00,2,2,3,11.2,18.623,4,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2191,0.00,165.83,76.72,749,0,0,0,1.00,1.00,1.00,2,4,4,15.9,96.899,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2185,3.75,78.05,25.36,749,0,0,0,1.00,1.00,1.00,2,4,4,15.2,8.266,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2179,4.46,155.17,142.22,465,0,0,0,1.00,1.00,1.00,2,4,4,22.0,113.468,16,2.000,0.367,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2174,0.52,112.02,58.55,770,0,0,0,1.00,1.00,1.00,2,4,4,18.7,76.100,16,2.000,0.174,4,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2173,3.81,112.53,114.20,688,1,0,0,1.00,1.00,1.00,2,4,4,34.2,109.918,16,2.000,0.515,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2166,2.60,187.20,49.22,749,0,0,0,1.00,1.00,1.00,2,4,4,15.4,132.024,16,2.000,0.567,4,1.000
100000,3.73,12,0,0,0,4,0,1.00,22,0.000,2164,0.04,105.52,3.98,118,0,0,0,1.00,1.00,1.00,1,1,4,25.1,18.516,4,0.934,0.428,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2161,2.19,114.56,39.30,749,0,0,0,1.00,1.00,1.00,1,4,4,14.4,110.095,16,2.000,0.567,4,1.000
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2155,0.00,92.85,5.28,770,0,0,0,1.00,1.00,1.00,4,4,4,18.3,46.619,16,2.000,0.174,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2144,1.69,101.31,20.71,749,0,0,0,1.00,1.00,1.00,2,4,4,19.6,89.228,16,2.000,0.688,4,1.000
100000,3.72,12,0,0,0,4,0,1.00,22,0.000,2135,0.13,72.88,3.29,118,2,1,0,1.00,1.00,1.00,1,2,3,40.8,11.554,4,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2135,4.06,84.12,144.97,715,2,2,0,1.00,1.00,1.00,4,4,4,48.7,35.733,16,2.000,0.216,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2133,3.40,128.96,142.92,715,0,1,0,1.00,1.00,1.00,4,4,4,17.8,82.037,16,2.000,0.216,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2117,0.00,89.10,100.62,465,0,1,0,1.00,1.00,1.00,4,4,4,20.3,50.633,16,2.000,0.367,4,1.000
100000,28.00,14,0,10,0,4,0,1.00,0,0.357,2113,1.57,62.41,95.52,713,2,0,0,1.00,1.00,1.00,1,4,4,43.7,22.418,14,2.000,0.273,4,1.000
100000,4.67,12,0,0,0,5,0,1.00,18,0.000,2102,0.74,132.70,2.71,118,1,0,0,1.00,1.00,1.00,2,2,5,36.0,5.194,5,0.934,0.428,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2096,0.00,96.98,110.91,465,1,2,0,1.00,1.00,1.00,2,4,4,36.5,73.473,16,2.000,0.342,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2082,4.06,137.06,145.51,749,2,0,0,1.00,1.00,1.00,1,4,4,39.8,96.739,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2078,4.03,115.96,191.57,715,0,0,0,1.00,1.00,1.00,2,4,4,5.3,97.224,16,2.000,0.165,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2075,0.00,86.31,133.89,715,1,0,0,1.00,1.00,1.00,1,4,4,36.6,85.096,16,2.000,0.165,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2068,3.41,164.91,71.34,749,0,0,0,1.00,1.00,1.00,1,4,4,16.7,132.352,16,2.000,0.566,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2066,2.33,115.12,67.97,749,0,0,0,1.00,1.00,1.00,2,4,4,25.1,121.952,16,2.000,0.626,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2063,0.10,106.85,39.07,749,0,0,0,1.00,1.00,1.00,2,4,4,23.7,132.032,16,2.000,0.626,4,1.000
100000,5.59,12,0,0,0,6,0,1.00,20,0.000,2060,0.11,102.55,1.76,118,0,0,0,1.00,1.00,1.00,2,2,7,25.5,23.131,6,0.931,0.427,8,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,2054,0.00,119.25,5.64,749,0,0,0,1.00,1.00,1.00,2,4,4,23.3,124.116,16,2.000,0.626,4,1.000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2049,4.72,170.57,67.91,465,0,0,0,1.00,1.00,1.00,2,4,4,11.6,72.737,16,2.000,0.355,4,1.000
100000,28.00,14,0,10,0,4,0,1.00,0,0.357,2043,4.21,97.94,13.95,713,0,0,0,1.00,1.00,1.00,3,4,4,21.8,55.363,14,2.000,0.273,4,1.000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2040,2.78,160.66,150.54,731,0,0,0,1.00,1.00,1.00,2,4,4,8.4,130.560,16,2.000,0.474,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2040,0.00,61.69,66.84,767,1,1,0,1.00,1.00,1.00,4,4,4,31.2,16.087,16,2.000,0.468,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2040,2.70,105.19,20.88,465,0,0,0,1.00,1.00,1.00,2,4,4,12.3,82.682,16,2.000,0.342,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2032,0.00,31.91,175.91,465,0,0,0,1.00,1.00,1.00,2,4,4,19.3,3.007,16,2.000,0.342,4,1.000
100000,28.00,14,0,10,0,4,0,1.00,0,0.357,2030,0.00,97.85,23.45,713,0,0,0,1.00,1.00,1.00,4,4,4,21.8,52.225,14,2.000,0.273,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,2029,3.53,209.96,58.11,763,0,1,0,1.00,1.00,1.00,4,4,4,21.5,119.234,16,2.000,0.302,4,1.000
100000,18.00,9,0,0,0,9,0,1.00,2,0.000,2026,0.00,82.36,86.83,774,0,0,0,1.00,1.00,1.00,4,3,4,6.5,55.126,9,2.000,0.459,4,1.000
100000,30.00,16,0,12,0,3,0,1.00,0,0.400,2024,2.86,43.86,144.24,715,2,1,0,1.00,1.00,1.00,4,4,4,39.8,22.648,15,2.000,0.269,4,1.000
100000,16.00,16,0,1,0,7,0,1.00,4,0.063,2022,0.00,71.74,71.34,715,0,0,0,1.00,1.00,1.00,3,3,3,12.3,37.175,8,2.000,0.216,4,1.000
100000,2.79,12,0,0,0,3,0,1.00,24,0.000,2022,0.00,71.59,3.45,118,2,0,0,1.00,1.00,1.00,2,1,3,63.6,12.033,3,0.931,0.427,8,1.000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2022,3.69,177.31,100.03,465,0,0,0,1.00,1.00,1.00,4,4,4,11.5,114.623,16,2.000,0.355,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2020,3.44,113.05,129.14,715,1,1,0,1.00,1.00,1.00,2,4,4,36.6,81.872,16,2.000,0.166,4,1.000
100000,4.66,12,0,0,0,5,0,1.00,22,0.000,2015,1.75,84.03,7.21,118,0,0,0,1.00,1.00,1.00,2,2,3,13.9,23.278,5,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2005,0.00,92.22,204.78,715,0,0,0,1.00,1.00,1.00,2,4,4,15.5,85.600,16,2.000,0.165,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2003,3.79,182.16,70.97,749,0,0,0,1.00,1.00,1.00,1,4,4,16.1,128.192,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1992,3.63,177.97,94.02,749,0,0,0,1.00,1.00,1.00,2,4,4,14.4,124.991,16,2.000,0.567,4,1.000
100000,20.00,16,0,4,0,6,0,1.00,2,0.200,1992,3.27,101.19,17.45,715,0,0,0,1.00,1.00,1.00,4,4,4,10.9,57.941,10,2.000,0.273,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1986,1.65,115.35,143.84,770,0,0,0,1.00,1.00,1.00,1,4,4,11.7,109.716,16,2.000,0.289,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1966,0.78,71.23,59.41,715,0,0,0,1.00,1.00,1.00,4,4,4,13.7,67.635,16,2.000,0.165,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1965,3.83,157.65,69.82,749,0,0,0,1.00,1.00,1.00,1,4,4,17.3,125.760,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1961,4.80,160.58,42.79,749,0,0,0,1.00,1.00,1.00,2,4,4,15.0,125.504,16,2.000,0.567,4,1.000
100000,0.93,12,0,0,0,1,0,1.00,28,0.000,1958,0.00,179.61,15.73,118,2,0,0,1.00,1.00,1.00,1,1,1,44.7,4.369,1,0.934,0.428,8,1.000
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,1951,4.19,80.38,91.64,715,1,0,0,1.00,1.00,1.00,4,4,4,35.7,63.349,16,2.000,0.178,4,1.000
100000,4.00,2,0,0,0,2,0,1.00,10,0.000,1949,0.00,43.00,24.27,745,0,0,0,1.00,1.00,1.00,2,1,2,5.4,20.000,2,2.000,0.485,4,1.000
100000,32.00,16,0,13,0,3,0,1.00,0,0.406,1944,0.42,60.91,45.13,715,0,0,0,1.00,1.00,1.00,2,4,4,13.7,31.151,16,2.000,0.269,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1925,2.89,156.47,93.67,749,0,0,0,1.00,1.00,1.00,2,4,4,14.0,123.200,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1924,3.31,126.43,55.37,749,0,0,0,1.00,1.00,1.00,4,4,4,13.9,117.331,16,2.000,0.567,4,1.000
100000,4.66,12,0,0,0,5,0,1.00,20,0.000,1920,0.38,55.82,31.89,118,2,0,0,1.00,1.00,1.00,2,1,5,43.3,21.107,5,0.931,0.427,8,1.000
100000,2.00,2,0,0,0,1,0,1.00,12,0.000,1915,0.00,48.88,13.51,764,0,0,0,1.00,1.00,1.00,1,1,1,3.6,10.000,1,2.000,0.546,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1909,0.00,120.80,75.88,715,0,1,0,1.00,1.00,1.00,1,4,4,21.6,112.683,16,2.000,0.166,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1908,0.00,97.68,34.96,749,0,0,0,1.00,1.00,1.00,4,4,4,13.6,80.152,16,2.000,0.567,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1900,5.19,136.58,256.84,465,2,0,0,1.00,1.00,1.00,2,4,4,38.4,106.317,16,2.000,0.367,4,1.000
100000,4.66,12,0,0,0,5,0,1.00,20,0.000,1896,0.00,54.58,0.98,118,2,1,0,1.00,1.00,1.00,1,2,4,47.2,2.506,5,0.931,0.427,8,1.000
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,1895,2.80,168.50,39.34,778,0,0,0,1.00,1.00,1.00,2,4,4,17.2,121.280,16,2.000,0.248,4,1.000
100000,6.52,12,0,0,0,7,0,1.00,18,0.000,1893,1.14,117.32,17.89,118,1,0,0,1.00,1.00,1.00,2,2,5,32.8,32.589,7,0.931,0.427,8,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1885,2.99,62.43,130.06,767,0,2,0,1.00,1.00,1.00,2,4,4,15.7,40.799,16,2.000,0.462,4,1.000
100000,0.93,12,0,0,0,1,0,1.00,28,0.000,1877,0.00,54.14,2.11,118,2,1,0,1.00,1.00,1.00,1,1,1,39.9,4.656,1,0.931,0.427,8,1.000
100000,10.00,9,0,0,0,5,0,1.00,6,0.000,1872,1.51,150.55,84.95,745,0,0,0,1.00,1.00,1.00,2,2,4,4.0,50.000,5,2.000,0.126,4,1.000
100000,32.00,16,0,9,0,7,0,1.00,0,0.281,1868,3.70,135.90,106.93,465,1,1,0,1.00,1.00,1.00,2,4,4,31.1,100.118,16,2.000,0.338,4,1.000
100000,1.86,12,0,0,0,2,0,1.00,26,0.000,1863,1.05,83.32,5.09,118,1,0,0,1.00,1.00,1.00,1,1,2,27.9,9.224,2,0.931,0.427,8,1.000
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,1857,3.28,92.66,58.98,465,0,0,0,1.00,1.00,1.00,2,4,4,11.3,38.632,16,2.000,0.509,4,1.000
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,1853,0.00,81.62,99.04,715,2,0,0,1.00,1.00,1.00,4,4,4,44.2,19.199,16,2.000,0.166,4,1.000
