step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,2045,1.595,0.096,8.64,174094,155230,2904,0,16246,2,1509593.0,0.1,0.010,0.146,0.397,0.447,228,7.94,5.02,0.13,1.19,0.00,0.09,0.05,0.75,7.76,4.62,0.00,0.00,0.001,0.027,230,0.213,0.942,0.000,0.000,0.058,479963,475116,1,0.745,0.255,0.006,134312,0.085,0.627,0.007,158.92,135632,0,0.063,0.000,0.000,4728756,1.04,17.91,0.000,0.000,0.000,3,8,11,52,16228,0.062,4.28,0.0095,0.000,3,0.845,0.000,0.677,0.640,4.99,7.18,7.37,0.00,0.000,1.03,1.04,1.04,0.845,0.00023
440000,2214,1.520,0.080,8.67,174488,153864,2958,0,17497,1,1509047.6,0.0,0.021,0.167,0.272,0.540,224,7.41,3.79,0.04,0.50,0.01,0.26,0.02,0.40,7.34,3.63,0.00,0.00,0.000,0.007,221,0.173,0.918,0.000,0.000,0.082,508199,504897,3,0.565,0.000,0.005,68706,0.145,0.614,0.007,158.87,140946,0,0.028,0.000,0.000,5784595,1.01,18.47,0.000,0.000,0.000,3,8,10,39,16414,0.063,4.33,0.0093,0.003,2,0.893,0.000,0.610,0.658,4.81,6.87,7.06,0.00,0.000,1.01,1.02,1.01,0.893,0.00016
450000,2426,1.482,0.073,8.62,183854,162666,2979,0,17997,3,1517917.9,0.2,0.018,0.161,0.383,0.438,227,6.31,3.32,0.03,0.49,0.00,0.15,0.01,0.29,6.26,3.18,0.00,0.00,0.000,0.006,197,0.244,0.914,0.000,0.000,0.086,493950,490429,2,0.961,0.000,0.002,109766,0.133,0.581,0.006,158.97,140827,0,0.055,0.000,0.000,6010314,1.01,19.63,0.000,0.000,0.000,2,6,10,36,15297,0.058,4.23,0.0100,0.010,2,0.885,0.000,0.659,0.630,3.94,4.87,6.95,0.00,0.000,1.01,1.01,1.01,0.885,0.00015
460000,2424,1.470,0.068,8.17,186564,165576,3278,0,17712,0,1537121.4,0.0,0.012,0.130,0.500,0.358,256,6.66,4.23,0.09,1.09,0.00,0.05,0.02,0.50,6.55,3.90,0.00,0.00,0.000,0.004,216,0.286,0.927,0.000,0.000,0.073,487255,482780,2,0.849,0.004,0.004,84342,0.109,0.547,0.006,159.48,134104,0,0.000,0.000,0.000,4744903,1.02,19.17,0.000,0.000,0.000,3,6,10,61,16138,0.062,3.72,0.0097,0.006,3,0.872,0.000,0.760,0.620,3.98,4.56,7.34,0.00,0.000,1.02,1.02,1.03,0.872,0.00013
470000,2560,1.479,0.071,8.48,188206,167082,3300,0,17688,6,1521431.5,0.4,0.008,0.149,0.512,0.332,253,6.12,3.76,0.05,0.70,0.00,0.04,0.01,0.25,6.05,3.62,0.00,0.00,0.000,0.002,213,0.189,0.918,0.000,0.000,0.082,477169,472175,1,0.747,0.253,0.004,61459,0.087,0.536,0.005,159.54,131206,0,0.061,0.000,0.000,5925322,1.02,20.04,0.000,0.000,0.000,2,6,10,38,15657,0.060,3.66,0.0098,0.001,5,0.881,0.000,0.766,0.608,3.84,5.22,6.89,0.00,0.000,1.02,1.02,1.02,0.881,0.00013
480000,2612,1.471,0.079,8.43,190828,169886,3608,0,17282,3,1499565.6,0.2,0.007,0.168,0.502,0.324,251,6.18,3.37,0.03,0.56,0.01,0.32,0.01,0.21,6.13,3.31,0.00,0.00,0.001,0.024,194,0.209,0.923,0.000,0.000,0.077,460641,456492,2,0.768,0.003,0.002,60191,0.093,0.558,0.005,159.72,130088,0,0.078,0.000,0.000,6970504,1.01,19.82,0.000,0.000,0.000,2,6,10,32,16144,0.062,3.48,0.0094,0.000,3,0.884,0.000,0.742,0.589,3.85,5.00,7.07,0.00,0.000,1.01,1.01,1.01,0.884,0.00015
490000,2427,1.488,0.072,8.47,182310,161004,3254,0,18237,5,1498360.4,1.2,0.011,0.200,0.530,0.258,252,6.69,3.91,0.04,0.58,0.01,0.32,0.01,0.16,6.63,3.75,0.00,0.00,0.000,0.010,232,0.121,0.941,0.000,0.000,0.059,459319,454476,2,0.771,0.001,0.004,74425,0.073,0.568,0.006,159.39,133209,0,0.241,0.000,0.000,7901980,1.01,19.08,0.000,0.000,0.000,2,6,11,43,16243,0.062,3.81,0.0093,0.003,3,0.879,0.000,0.747,0.607,4.09,5.59,7.18,0.00,0.000,1.01,1.01,1.01,0.879,0.00019
500000,2531,1.488,0.081,8.39,179730,159172,3105,0,17349,0,1502486.1,0.0,0.007,0.162,0.505,0.326,246,6.46,3.46,0.04,0.49,0.00,0.02,0.01,0.19,6.41,3.41,0.00,0.00,0.000,0.005,221,0.132,0.935,0.000,0.000,0.065,469189,464748,2,0.774,0.015,0.007,116776,0.062,0.565,0.006,159.29,131431,0,0.000,0.000,0.000,5812396,1.01,19.18,0.000,0.000,0.000,2,6,10,30,16359,0.062,3.91,0.0093,0.000,1,0.852,0.000,0.723,0.620,3.98,6.31,6.03,0.00,0.000,1.01,1.02,1.02,0.852,0.00018
510000,2463,1.499,0.071,8.13,181524,161522,3001,0,17069,0,1516393.6,0.0,0.013,0.132,0.560,0.296,258,6.76,3.55,0.02,0.29,0.00,0.00,0.02,0.42,6.71,3.45,0.00,0.00,0.000,0.000,186,0.188,0.923,0.000,0.000,0.077,467279,463826,2,0.857,0.015,0.003,115025,0.091,0.554,0.006,159.21,124698,0,0.000,0.000,0.000,4578933,1.01,18.92,0.000,0.000,0.000,3,6,12,41,16638,0.063,3.99,0.0092,0.000,3,0.823,0.000,0.738,0.615,4.04,5.03,7.01,0.00,0.000,1.01,1.01,1.01,0.823,0.00019
520000,2468,1.494,0.068,8.14,179804,159862,3107,0,16830,3,1522353.6,0.1,0.027,0.138,0.617,0.218,269,6.65,3.54,0.08,0.93,0.01,0.39,0.01,0.16,6.55,3.40,0.00,0.00,0.000,0.016,180,0.152,0.936,0.000,0.000,0.064,481491,478791,4,0.937,0.000,0.002,83806,0.115,0.541,0.005,158.94,121040,0,0.032,0.000,0.000,4729768,1.03,18.95,0.000,0.000,0.000,3,6,12,39,16411,0.063,4.26,0.0094,0.000,2,0.828,0.000,0.719,0.630,4.05,5.26,7.17,0.00,0.000,1.02,1.03,1.03,0.828,0.00018
530000,2554,1.513,0.059,8.39,180063,160290,3196,0,16491,6,1506248.6,0.0,0.028,0.145,0.625,0.202,257,6.56,3.73,0.07,1.12,0.01,0.17,0.00,0.16,6.47,3.45,0.00,0.00,0.001,0.030,190,0.129,0.929,0.000,0.000,0.071,475050,472169,2,0.902,0.092,0.002,60935,0.081,0.495,0.005,159.18,128143,0,0.000,0.000,0.000,5177839,1.02,19.25,0.000,0.000,0.000,2,6,12,64,16750,0.064,4.02,0.0091,0.000,3,0.842,0.000,0.696,0.624,4.06,5.58,7.12,0.00,0.000,1.02,1.03,1.03,0.842,0.00016
540000,2358,1.527,0.068,8.14,174914,155123,3145,0,16842,4,1509549.9,0.1,0.027,0.150,0.626,0.197,239,7.10,3.81,0.03,0.43,0.02,0.42,0.02,0.43,7.03,3.69,0.00,0.02,0.002,0.035,195,0.154,0.921,0.000,0.000,0.079,478178,475162,2,1.000,0.000,0.005,65698,0.108,0.537,0.005,159.12,145468,0,0.029,0.000,0.000,5477360,1.01,18.54,0.000,0.000,0.000,3,8,12,42,16747,0.064,4.08,0.0091,0.000,5,0.853,0.000,0.671,0.637,4.27,5.56,7.35,0.00,0.001,1.01,1.01,1.01,0.853,0.00018
550000,2380,1.516,0.076,8.10,172663,152564,3023,0,17054,6,1515758.6,1.0,0.017,0.171,0.607,0.205,232,7.01,3.84,0.06,0.74,0.00,0.09,0.01,0.23,6.92,3.72,0.00,0.00,0.000,0.011,223,0.113,0.940,0.000,0.000,0.060,486942,484225,1,0.994,0.006,0.007,107660,0.103,0.551,0.006,158.94,142391,0,0.162,0.000,0.000,6053171,1.02,18.52,0.000,0.000,0.000,2,7,12,42,16673,0.064,4.26,0.0092,0.000,3,0.868,0.000,0.661,0.648,4.13,5.60,6.87,0.00,0.000,1.02,1.03,1.02,0.868,0.00019
560000,2354,1.536,0.075,8.11,172173,152239,2937,0,17023,3,1528977.5,0.3,0.021,0.149,0.612,0.218,245,7.02,3.75,0.06,0.75,0.01,0.14,0.01,0.15,6.95,3.62,0.00,0.00,0.001,0.016,187,0.137,0.933,0.000,0.000,0.067,475713,471725,3,0.995,0.000,0.002,95893,0.129,0.556,0.005,159.21,140888,0,0.116,0.000,0.000,5526531,1.02,18.25,0.000,0.000,0.000,2,7,12,41,16523,0.063,3.99,0.0094,0.001,8,0.860,0.000,0.741,0.641,4.03,5.03,7.11,0.00,0.000,1.01,1.02,1.02,0.860,0.00018
570000,2458,1.510,0.067,7.94,178020,157884,2925,0,17107,4,1523928.4,0.4,0.016,0.158,0.627,0.199,255,6.92,3.73,0.07,1.08,0.00,0.02,0.01,0.24,6.85,3.55,0.00,0.00,0.000,0.003,173,0.209,0.928,0.000,0.000,0.072,476661,472925,1,0.860,0.140,0.003,64958,0.115,0.525,0.005,159.20,133436,0,0.099,0.000,0.000,5985040,1.02,18.40,0.000,0.000,0.000,3,7,12,45,17016,0.065,4.00,0.0091,0.004,8,0.867,0.000,0.745,0.629,4.06,5.70,6.87,0.00,0.000,1.01,1.02,1.02,0.867,0.00017
580000,2389,1.513,0.068,8.18,180302,159439,3014,0,17918,1,1497695.2,0.0,0.033,0.126,0.603,0.238,250,7.03,3.84,0.06,0.95,0.00,0.14,0.03,0.57,6.93,3.57,0.00,0.00,0.000,0.020,160,0.344,0.942,0.000,0.000,0.058,473991,471279,1,0.943,0.057,0.008,138563,0.117,0.542,0.005,159.44,127586,0,0.000,0.000,0.000,4330369,1.02,18.29,0.000,0.000,0.000,3,8,10,60,16785,0.064,3.76,0.0090,0.012,10,0.840,0.000,0.706,0.622,4.40,7.12,7.08,0.00,0.000,1.02,1.02,1.02,0.840,0.00018
590000,2417,1.499,0.060,8.26,174055,154036,3347,0,16644,0,1485707.4,0.0,0.038,0.112,0.572,0.278,249,6.64,3.23,0.05,0.70,0.01,0.26,0.01,0.16,6.57,3.12,0.00,0.00,0.002,0.043,144,0.321,0.947,0.000,0.000,0.053,487492,484177,3,0.969,0.020,0.002,63717,0.133,0.531,0.005,158.75,117689,0,0.000,0.000,0.000,3782052,1.01,18.52,0.000,0.000,0.000,2,8,9,33,16050,0.061,4.45,0.0093,0.023,4,0.837,0.000,0.716,0.645,4.16,6.92,6.55,0.00,0.000,1.01,1.02,1.01,0.837,0.00016
600000,2345,1.502,0.069,8.19,178207,158161,3375,0,16743,3,1495792.0,0.6,0.045,0.112,0.562,0.280,236,7.01,3.28,0.04,0.42,0.00,0.02,0.01,0.31,6.95,3.17,0.00,0.00,0.000,0.001,159,0.297,0.948,0.000,0.000,0.052,480502,477851,1,1.000,0.000,0.004,79285,0.098,0.578,0.006,159.20,127146,0,0.189,0.000,0.000,3654378,1.01,18.03,0.000,0.000,0.000,3,8,9,42,16439,0.063,4.00,0.0092,0.005,2,0.808,0.000,0.724,0.631,4.45,7.26,7.38,0.00,0.000,1.00,1.02,1.01,0.808,0.00019
610000,2315,1.517,0.065,8.01,173974,154729,3080,0,16195,3,1494863.0,0.2,0.032,0.121,0.550,0.298,248,7.24,3.39,0.05,0.52,0.01,0.20,0.01,0.19,7.17,3.31,0.00,0.00,0.000,0.007,157,0.294,0.950,0.000,0.000,0.050,482862,481972,1,0.995,0.005,0.002,53590,0.118,0.545,0.005,158.77,120501,0,0.058,0.000,0.000,3762617,1.02,17.87,0.000,0.000,0.000,3,8,10,36,16757,0.064,4.43,0.0090,0.005,1,0.810,0.000,0.711,0.642,4.47,7.17,6.86,0.00,0.000,1.01,1.02,1.02,0.810,0.00020
620000,2105,1.559,0.064,7.92,170117,150384,2856,0,17087,1,1513720.8,0.2,0.026,0.097,0.570,0.307,252,7.70,3.31,0.05,0.43,0.00,0.05,0.01,0.16,7.64,3.28,0.00,0.00,0.000,0.016,150,0.336,0.954,0.000,0.000,0.046,491221,489841,1,1.000,0.000,0.003,74055,0.114,0.578,0.006,158.68,126050,0,0.174,0.000,0.000,2637084,1.01,17.42,0.000,0.000,0.000,3,8,10,34,16206,0.062,4.52,0.0094,0.045,2,0.763,0.000,0.695,0.656,4.86,7.46,7.50,0.00,0.000,1.01,1.02,1.02,0.763,0.00022
630000,2362,1.511,0.060,8.10,162463,142282,3003,0,16921,6,1478354.4,0.6,0.023,0.098,0.539,0.340,260,6.79,3.38,0.07,0.81,0.00,0.05,0.01,0.17,6.71,3.19,0.00,0.00,0.000,0.006,158,0.174,0.936,0.000,0.000,0.064,497388,496040,1,1.000,0.000,0.004,56071,0.097,0.539,0.005,157.39,133014,0,0.099,0.000,0.000,2977106,1.02,18.55,0.000,0.000,0.000,2,8,10,56,16033,0.061,5.81,0.0093,0.025,3,0.801,0.000,0.712,0.675,4.34,7.28,6.87,0.00,0.000,1.02,1.03,1.03,0.801,0.00016
640000,2552,1.488,0.064,8.31,172451,151796,3468,0,16997,14,1451719.2,0.6,0.024,0.100,0.536,0.339,244,6.30,3.76,0.05,0.66,0.00,0.06,0.01,0.32,6.24,3.62,0.00,0.00,0.000,0.020,158,0.193,0.944,0.000,0.000,0.056,484332,482376,1,1.000,0.000,0.003,43792,0.110,0.525,0.005,159.13,137302,0,0.039,0.000,0.000,3201341,1.02,19.43,0.000,0.000,0.000,2,7,10,46,16077,0.061,4.07,0.0091,0.015,1,0.804,0.000,0.700,0.646,4.18,7.06,6.89,0.00,0.000,1.01,1.02,1.02,0.804,0.00016
650000,2480,1.490,0.060,8.21,176068,155336,3577,0,17227,6,1479228.0,0.7,0.031,0.094,0.531,0.344,248,6.60,3.51,0.05,0.80,0.00,0.04,0.01,0.24,6.54,3.37,0.00,0.00,0.000,0.003,171,0.191,0.928,0.000,0.000,0.072,479998,477675,1,1.000,0.000,0.002,57358,0.144,0.519,0.005,158.74,131286,0,0.114,0.000,0.000,2957488,1.01,19.00,0.000,0.000,0.000,3,7,10,46,16370,0.062,4.46,0.0091,0.017,4,0.801,0.000,0.692,0.635,4.32,7.37,7.18,0.00,0.000,1.01,1.02,1.01,0.801,0.00016
660000,2411,1.517,0.064,8.47,172255,152415,3085,0,16824,4,1511722.0,0.8,0.021,0.101,0.573,0.304,258,7.11,4.00,0.05,0.75,0.00,0.03,0.03,0.68,7.03,3.76,0.00,0.00,0.000,0.006,193,0.138,0.936,0.000,0.000,0.064,490981,488892,1,1.000,0.000,0.008,62625,0.087,0.559,0.005,158.75,136840,0,0.206,0.000,0.000,2946212,1.01,18.59,0.000,0.000,0.000,2,8,12,62,17134,0.065,4.45,0.0089,0.005,3,0.796,0.000,0.658,0.651,4.52,6.96,7.08,0.00,0.000,1.01,1.02,1.01,0.796,0.00018
670000,2233,1.527,0.065,7.91,177461,156880,2990,0,17769,8,1525896.1,0.7,0.034,0.113,0.567,0.286,263,7.41,3.45,0.04,0.43,0.00,0.05,0.00,0.15,7.36,3.42,0.00,0.00,0.000,0.021,149,0.189,0.917,0.000,0.000,0.083,497489,495542,1,1.000,0.000,0.001,57629,0.103,0.555,0.006,158.84,140480,0,0.084,0.000,0.000,3562746,1.01,18.42,0.000,0.000,0.000,3,8,11,35,16541,0.063,4.36,0.0093,0.014,2,0.833,0.000,0.620,0.645,4.79,6.92,7.40,0.00,0.000,1.01,1.02,1.01,0.833,0.00018
680000,2137,1.537,0.068,8.12,177650,157361,3048,0,17337,3,1512103.0,0.3,0.030,0.110,0.592,0.268,281,7.69,3.27,0.08,0.86,0.01,0.22,0.01,0.15,7.60,3.17,0.00,0.00,0.001,0.018,168,0.252,0.941,0.000,0.000,0.059,495976,493798,1,1.000,0.000,0.003,65901,0.127,0.582,0.006,158.88,134396,0,0.088,0.000,0.000,3398240,1.03,17.48,0.000,0.000,0.000,3,8,10,36,16439,0.063,4.32,0.0093,0.013,0,0.825,0.000,0.657,0.644,4.80,7.22,7.22,0.00,0.000,1.02,1.03,1.02,0.825,0.00019
690000,2229,1.550,0.072,8.28,175164,154849,3009,0,17214,5,1496194.1,0.2,0.032,0.121,0.571,0.276,290,7.44,3.57,0.06,0.54,0.00,0.11,0.02,0.47,7.37,3.40,0.00,0.00,0.000,0.003,161,0.244,0.939,0.000,0.000,0.061,491551,490091,1,0.999,0.001,0.003,83702,0.113,0.568,0.006,158.53,134551,0,0.042,0.000,0.000,4053691,1.02,17.79,0.000,0.000,0.000,3,8,10,41,16593,0.063,4.67,0.0091,0.010,8,0.849,0.000,0.695,0.645,4.69,6.99,7.30,0.00,0.000,1.02,1.02,1.02,0.849,0.00017
700000,2168,1.551,0.072,8.02,168102,147898,2744,0,17521,6,1512636.5,0.2,0.048,0.123,0.557,0.271,315,7.73,3.76,0.04,0.49,0.01,0.29,0.01,0.35,7.67,3.62,0.00,0.00,0.000,0.012,170,0.252,0.937,0.000,0.000,0.063,502715,500681,2,0.995,0.000,0.001,72664,0.112,0.585,0.006,158.31,131015,0,0.026,0.000,0.000,3604136,1.01,17.39,0.000,0.000,0.000,3,8,11,45,16756,0.064,4.89,0.0091,0.006,5,0.819,0.000,0.698,0.667,4.73,7.18,7.24,0.00,0.000,1.00,1.02,1.02,0.819,0.00020
710000,2318,1.511,0.065,8.20,172214,152328,2788,0,16948,3,1504053.1,0.5,0.021,0.104,0.587,0.287,325,7.21,3.32,0.04,0.48,0.00,0.13,0.00,0.03,7.17,3.29,0.00,0.00,0.000,0.011,162,0.209,0.934,0.000,0.000,0.066,493615,491424,1,1.000,0.000,0.001,65275,0.088,0.549,0.005,158.56,133512,0,0.155,0.000,0.000,2874337,1.02,18.03,0.000,0.000,0.000,3,8,11,26,16724,0.064,4.64,0.0091,0.006,2,0.786,0.000,0.701,0.653,4.55,6.99,6.69,0.00,0.000,1.02,1.02,1.02,0.786,0.00019
720000,2356,1.515,0.070,8.53,177338,157162,3038,0,17100,3,1509623.8,0.0,0.025,0.095,0.567,0.313,318,6.99,3.63,0.07,0.94,0.00,0.02,0.01,0.11,6.92,3.54,0.00,0.00,0.000,0.003,183,0.197,0.938,0.000,0.000,0.062,486193,483125,1,1.000,0.000,0.003,69686,0.120,0.546,0.005,158.97,140321,0,0.000,0.000,0.000,2636405,1.03,18.36,0.000,0.000,0.000,3,8,11,39,16477,0.063,4.23,0.0093,0.000,2,0.769,0.000,0.720,0.637,4.32,6.59,6.80,0.00,0.000,1.02,1.03,1.03,0.769,0.00019
730000,2179,1.526,0.071,8.22,175700,155176,3003,0,17698,7,1518376.2,0.7,0.046,0.101,0.585,0.268,322,7.70,3.69,0.08,0.77,0.01,0.19,0.02,0.55,7.59,3.37,0.00,0.00,0.000,0.007,171,0.213,0.944,0.000,0.000,0.056,484340,480372,1,0.994,0.006,0.005,50872,0.113,0.597,0.006,158.90,134337,0,0.102,0.000,0.000,2761485,1.02,17.30,0.000,0.000,0.000,3,8,11,50,16774,0.064,4.30,0.0092,0.000,4,0.774,0.000,0.720,0.639,4.67,6.96,7.14,0.00,0.001,1.02,1.03,1.02,0.774,0.00022
740000,2303,1.526,0.057,8.29,175758,154568,3067,0,17999,6,1510167.5,0.8,0.030,0.103,0.593,0.275,329,7.26,3.38,0.05,0.93,0.00,0.14,0.01,0.13,7.20,3.22,0.00,0.00,0.001,0.029,167,0.231,0.934,0.000,0.000,0.066,483775,479650,2,0.992,0.000,0.002,46504,0.118,0.527,0.005,159.02,129359,0,0.136,0.000,0.000,2845367,1.01,17.91,0.000,0.000,0.000,3,8,11,50,16724,0.064,4.18,0.0091,0.003,9,0.775,0.000,0.723,0.639,4.46,7.01,6.69,0.00,0.000,1.01,1.02,1.02,0.775,0.00021
750000,2468,1.497,0.059,8.33,173998,152579,3107,0,18147,0,1488619.6,0.0,0.047,0.123,0.557,0.273,325,6.93,3.87,0.06,0.86,0.00,0.16,0.02,0.62,6.85,3.60,0.00,0.00,0.000,0.009,170,0.221,0.936,0.000,0.000,0.064,477676,474357,2,0.992,0.000,0.003,32617,0.161,0.519,0.005,159.16,127123,0,0.000,0.000,0.000,3590441,1.02,18.65,0.000,0.000,0.000,2,7,11,52,17103,0.065,4.04,0.0088,0.003,2,0.813,0.000,0.694,0.638,4.34,6.85,6.88,0.00,0.000,1.01,1.02,1.02,0.813,0.00020
760000,2086,1.574,0.065,8.09,173935,152271,3125,0,18921,0,1508171.0,0.0,0.044,0.128,0.579,0.250,330,7.14,3.28,0.03,0.40,0.00,0.00,0.00,0.10,7.11,3.26,0.00,0.00,0.000,0.000,159,0.267,0.947,0.000,0.000,0.053,493180,490843,1,1.000,0.000,0.002,36826,0.117,0.569,0.006,159.33,130004,0,0.000,0.000,0.000,3926507,1.01,18.17,0.000,0.000,0.000,3,8,10,32,14902,0.057,3.87,0.0102,0.000,2,0.853,0.000,0.705,0.649,4.48,7.14,6.90,0.00,0.000,1.01,1.02,1.01,0.853,0.00019
770000,2231,1.522,0.066,8.17,165038,143224,2977,0,18692,2,1511211.6,0.1,0.041,0.104,0.608,0.247,342,7.29,3.35,0.04,0.55,0.00,0.05,0.01,0.16,7.24,3.30,0.00,0.00,0.000,0.007,145,0.294,0.939,0.000,0.000,0.061,517098,514479,1,0.997,0.003,0.002,48483,0.117,0.582,0.006,158.91,131813,0,0.030,0.000,0.000,3074507,1.01,17.96,0.000,0.000,0.000,3,8,10,29,16262,0.062,4.29,0.0094,0.002,2,0.830,0.000,0.740,0.682,4.55,7.21,6.77,0.00,0.000,1.01,1.02,1.01,0.830,0.00016
780000,2116,1.538,0.051,8.11,169995,149306,2765,0,18039,4,1496693.4,0.5,0.028,0.109,0.622,0.241,347,7.51,3.30,0.04,0.53,0.00,0.13,0.02,0.47,7.45,3.23,0.00,0.00,0.000,0.006,137,0.394,0.937,0.000,0.000,0.063,522400,520356,2,0.951,0.000,0.003,59805,0.125,0.531,0.005,158.56,122972,0,0.121,0.000,0.000,3140447,1.01,17.84,0.000,0.000,0.000,3,9,11,33,15892,0.061,4.64,0.0095,0.027,4,0.831,0.000,0.710,0.675,4.70,7.30,6.70,0.00,0.000,1.01,1.02,1.01,0.831,0.00017
790000,2216,1.535,0.079,8.49,159498,138221,3432,0,17745,1,1477546.8,0.2,0.031,0.108,0.542,0.318,336,6.56,3.78,0.07,0.80,0.00,0.09,0.00,0.21,6.48,3.58,0.00,0.00,0.000,0.006,163,0.249,0.959,0.000,0.000,0.041,495605,493049,1,1.000,0.000,0.001,44581,0.126,0.671,0.008,157.00,137838,0,0.156,0.000,0.000,3575173,1.02,19.20,0.000,0.000,0.000,2,7,10,45,14527,0.055,6.20,0.0103,0.063,1,0.865,0.000,0.757,0.679,4.25,7.31,6.53,0.00,0.000,1.02,1.04,1.02,0.865,0.00014
800000,2037,1.568,0.072,8.34,163791,142529,3724,0,17717,6,1472322.6,0.6,0.031,0.085,0.541,0.344,307,7.20,3.42,0.04,0.78,0.01,0.25,0.01,0.16,7.15,3.29,0.00,0.00,0.001,0.023,144,0.264,0.946,0.000,0.000,0.054,486942,483029,1,1.000,0.000,0.002,78273,0.094,0.634,0.008,157.66,149074,0,0.105,0.000,0.000,2725892,1.01,18.42,0.000,0.000,0.000,3,8,10,38,14675,0.056,5.54,0.0101,0.085,1,0.821,0.000,0.718,0.665,4.72,7.32,6.92,0.00,0.000,1.01,1.02,1.02,0.821,0.00016
810000,2299,1.536,0.071,8.39,152838,130454,3606,0,18516,2,1476128.1,0.1,0.046,0.095,0.505,0.355,324,6.23,3.80,0.03,0.66,0.01,0.07,0.01,0.20,6.18,3.71,0.00,0.00,0.000,0.006,161,0.124,0.940,0.000,0.000,0.060,499479,495554,1,0.999,0.001,0.003,74211,0.110,0.625,0.007,155.45,153177,0,0.049,0.000,0.000,3099180,1.01,19.81,0.000,0.000,0.000,2,5,10,43,14318,0.055,7.75,0.0104,0.095,1,0.853,0.000,0.734,0.695,4.08,6.98,6.26,0.00,0.000,1.01,1.02,1.01,0.853,0.00013
820000,2524,1.513,0.065,8.40,164224,142356,3966,0,17677,7,1460774.6,0.0,0.052,0.085,0.502,0.361,312,6.05,3.53,0.03,0.36,0.00,0.00,0.01,0.15,6.02,3.50,0.00,0.00,0.000,0.000,153,0.137,0.939,0.000,0.000,0.061,479257,476582,1,0.994,0.006,0.002,107196,0.087,0.582,0.006,155.76,150294,0,0.000,0.000,0.000,2992201,1.01,20.10,0.000,0.000,0.000,2,5,10,27,15261,0.058,7.44,0.0096,0.047,2,0.860,0.000,0.726,0.659,4.16,7.24,6.62,0.00,0.000,1.01,1.01,1.01,0.860,0.00011
830000,2366,1.528,0.060,8.03,170482,149521,3925,0,17194,4,1505703.5,0.0,0.069,0.083,0.529,0.319,311,7.01,3.56,0.04,0.61,0.00,0.12,0.01,0.20,6.96,3.46,0.00,0.00,0.000,0.021,162,0.282,0.942,0.000,0.000,0.058,481636,479959,1,1.000,0.000,0.003,47445,0.136,0.539,0.006,157.34,138561,0,0.000,0.000,0.000,2740434,1.01,18.80,0.000,0.000,0.000,2,8,10,42,16587,0.063,5.86,0.0091,0.014,2,0.820,0.000,0.641,0.647,4.58,7.39,6.85,0.00,0.000,1.01,1.02,1.01,0.820,0.00014
840000,2499,1.489,0.073,8.22,177304,156979,3797,0,16395,3,1509494.0,0.1,0.068,0.118,0.554,0.261,325,6.31,3.59,0.03,0.59,0.00,0.13,0.00,0.11,6.27,3.43,0.00,0.00,0.000,0.015,163,0.279,0.946,0.000,0.000,0.054,477542,474922,1,0.989,0.011,0.001,81094,0.108,0.635,0.007,158.17,131020,0,0.046,0.000,0.000,4101774,1.01,19.61,0.000,0.000,0.000,2,7,10,52,15761,0.060,5.03,0.0096,0.006,3,0.862,0.000,0.666,0.630,4.12,6.66,6.04,0.00,0.001,1.00,1.01,1.01,0.862,0.00015
850000,2360,1.514,0.058,8.29,178401,158686,3196,0,16658,9,1496096.5,1.5,0.055,0.133,0.563,0.248,320,6.97,3.78,0.05,0.59,0.00,0.02,0.01,0.50,6.91,3.59,0.00,0.00,0.000,0.004,163,0.346,0.944,0.000,0.000,0.056,478119,475960,1,0.981,0.019,0.002,62935,0.144,0.534,0.005,159.17,135545,0,0.165,0.000,0.000,4308909,1.02,18.74,0.000,0.000,0.000,2,8,10,64,16443,0.063,4.03,0.0092,0.012,0,0.862,0.000,0.705,0.628,4.41,6.43,6.87,0.00,0.000,1.02,1.02,1.02,0.862,0.00018
860000,2293,1.514,0.070,8.32,167222,146059,3112,0,18118,7,1464406.5,1.3,0.043,0.100,0.561,0.296,332,6.75,3.48,0.02,0.42,0.00,0.11,0.01,0.17,6.71,3.41,0.00,0.00,0.000,0.015,135,0.253,0.944,0.000,0.000,0.056,483873,481045,1,1.000,0.000,0.003,58786,0.092,0.601,0.007,157.76,134122,0,0.191,0.000,0.000,3066378,1.01,18.83,0.000,0.000,0.000,2,7,10,31,15470,0.059,5.44,0.0095,0.056,4,0.803,0.000,0.721,0.656,4.38,7.25,6.40,0.00,0.001,1.00,1.01,1.01,0.803,0.00019
