step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,1779,1.515,0.087,6.39,165652,144181,1606,0,19716,2,1199292.0,0.2,0.072,0.161,0.081,0.686,298,8.25,4.62,0.06,0.48,0.00,0.05,0.01,0.18,8.17,4.66,0.00,0.00,0.000,0.013,114,0.406,0.878,0.000,0.000,0.122,366800,364440,3,0.557,0.148,0.008,90030,0.066,0.587,0.006,120.90,87769,0,0.085,0.000,0.000,3344154,1.02,18.88,0.001,0.000,0.000,3,8,12,64,14671,0.056,42.42,0.0083,0.000,12,0.878,0.000,0.325,0.552,4.81,6.02,6.32,0.00,0.000,1.02,1.02,1.03,0.878,0.00022
440000,1763,1.542,0.086,5.84,165880,144138,1586,0,20172,1,1197335.6,0.1,0.132,0.187,0.077,0.603,305,8.13,4.47,0.08,1.28,0.00,0.10,0.02,0.35,8.02,4.36,0.00,0.00,0.001,0.019,118,0.415,0.877,0.000,0.000,0.123,365615,363620,3,0.781,0.009,0.005,93812,0.096,0.580,0.006,121.14,85480,0,0.100,0.000,0.000,4038048,1.02,18.93,0.000,0.001,0.000,3,8,12,50,14328,0.055,42.17,0.0085,0.000,21,0.898,0.000,0.274,0.550,4.80,6.29,5.81,0.00,0.000,1.02,1.02,1.03,0.898,0.00022
450000,1796,1.504,0.084,5.85,165670,143530,1763,0,20344,8,1206016.1,0.3,0.097,0.178,0.078,0.647,284,8.06,4.17,0.03,0.41,0.00,0.05,0.04,0.71,8.00,4.09,0.00,0.00,0.001,0.024,84,0.427,0.878,0.000,0.000,0.122,364578,363409,2,0.829,0.000,0.005,100648,0.082,0.586,0.006,121.42,78786,0,0.040,0.000,0.000,3936309,1.01,19.02,0.000,0.000,0.000,3,8,12,32,14475,0.055,41.89,0.0084,0.000,7,0.895,0.000,0.313,0.549,4.71,5.90,6.07,0.00,0.000,1.01,1.01,1.01,0.895,0.00021
460000,1736,1.506,0.084,5.76,166943,146053,1681,0,19269,2,1202832.9,0.2,0.080,0.170,0.072,0.678,310,8.28,4.11,0.04,0.52,0.00,0.15,0.06,0.98,8.17,4.11,0.00,0.00,0.000,0.012,115,0.434,0.865,0.000,0.000,0.135,366780,365931,2,0.821,0.000,0.008,93328,0.081,0.572,0.006,121.16,80550,0,0.118,0.000,0.000,3737500,1.02,18.67,0.000,0.000,0.000,3,8,12,36,14367,0.055,42.16,0.0085,0.000,19,0.893,0.000,0.336,0.548,4.86,5.96,6.36,0.00,0.001,1.02,1.02,1.02,0.893,0.00021
470000,1746,1.517,0.090,5.83,162901,142892,1599,0,18400,1,1201696.0,0.3,0.120,0.147,0.094,0.640,322,8.25,4.26,0.03,0.33,0.01,0.23,0.01,0.24,8.19,4.29,0.00,0.02,0.001,0.024,123,0.419,0.875,0.000,0.000,0.125,375564,374862,2,0.661,0.183,0.002,76092,0.062,0.579,0.006,120.70,81228,0,0.340,0.000,0.000,2974558,1.01,18.75,0.000,0.000,0.001,3,8,12,52,14400,0.055,42.62,0.0084,0.000,12,0.876,0.000,0.291,0.569,4.85,6.03,6.31,0.00,0.001,1.01,1.01,1.01,0.876,0.00020
480000,1759,1.506,0.096,5.92,168539,148190,1754,1,18581,13,1195622.5,4.6,0.135,0.149,0.100,0.616,315,8.16,4.32,0.08,0.66,0.01,0.32,0.05,0.83,8.02,4.30,0.00,0.00,0.001,0.020,163,0.382,0.864,0.000,0.000,0.136,367198,365726,3,0.679,0.098,0.012,158500,0.045,0.603,0.006,120.55,86473,1983,0.350,0.000,0.000,3269554,1.04,18.91,0.000,0.000,0.000,3,8,12,40,14355,0.055,42.76,0.0085,0.003,18,0.874,0.000,0.310,0.544,4.72,6.15,6.40,0.00,0.000,1.05,1.03,1.03,0.874,0.00021
490000,1818,1.477,0.092,5.56,169568,148517,1759,0,19233,6,1194489.6,1.0,0.115,0.170,0.108,0.607,316,7.71,3.93,0.04,0.41,0.00,0.00,0.03,0.49,7.64,3.97,0.00,0.00,0.000,0.000,109,0.337,0.860,0.000,0.000,0.140,370794,369313,2,0.818,0.000,0.006,123458,0.064,0.581,0.006,120.48,86028,0,0.173,0.000,0.000,3903781,1.02,19.39,0.000,0.000,0.000,3,8,12,42,14020,0.053,42.84,0.0086,0.000,31,0.887,0.000,0.277,0.546,4.56,6.05,6.00,0.00,0.000,1.02,1.03,1.02,0.887,0.00020
500000,1710,1.505,0.091,5.39,172147,152683,1811,0,17761,5,1190099.0,0.7,0.066,0.170,0.110,0.654,313,7.88,3.62,0.10,1.04,0.02,0.32,0.04,0.45,7.72,3.60,0.00,0.00,0.003,0.046,119,0.226,0.883,0.000,0.000,0.117,372179,370092,2,0.861,0.006,0.011,131398,0.060,0.572,0.006,120.07,83027,0,0.144,0.000,0.000,3923623,1.04,18.86,0.000,0.000,0.000,3,8,12,52,13472,0.051,43.24,0.0090,0.000,10,0.887,0.000,0.380,0.541,4.78,6.48,6.42,0.00,0.002,1.05,1.04,1.04,0.887,0.00021
510000,1750,1.509,0.089,6.10,167578,146873,1806,0,18859,3,1193166.6,0.1,0.023,0.241,0.154,0.583,309,8.20,3.94,0.05,0.63,0.01,0.19,0.03,0.45,8.10,3.96,0.00,0.00,0.003,0.052,107,0.298,0.878,0.000,0.000,0.122,371879,368391,2,0.753,0.019,0.007,139995,0.054,0.571,0.005,120.28,80667,0,0.037,0.000,0.000,5885341,1.02,18.70,0.001,0.000,0.000,3,8,12,64,14342,0.055,43.04,0.0084,0.007,6,0.922,0.000,0.403,0.553,4.92,6.64,6.44,0.00,0.000,1.02,1.03,1.02,0.922,0.00020
520000,1753,1.506,0.087,5.84,167638,147119,1836,0,18680,11,1204480.1,1.8,0.076,0.244,0.113,0.567,300,7.34,3.83,0.06,0.63,0.00,0.02,0.04,0.41,7.23,3.88,0.00,0.00,0.000,0.002,100,0.272,0.880,0.000,0.000,0.120,375222,373221,2,0.840,0.000,0.015,183087,0.053,0.583,0.006,121.73,74797,0,0.162,0.000,0.000,6189263,1.03,19.84,0.000,0.000,0.000,3,7,12,51,12861,0.049,41.59,0.0095,0.013,6,0.931,0.000,0.267,0.556,4.84,6.92,6.96,0.00,0.000,1.03,1.04,1.03,0.931,0.00018
530000,1813,1.527,0.086,5.03,150312,132779,1985,0,15488,12,1203351.8,0.2,0.079,0.274,0.094,0.553,326,7.67,4.05,0.08,0.76,0.00,0.00,0.02,0.26,7.58,4.06,0.00,0.00,0.000,0.000,85,0.312,0.891,0.000,0.000,0.109,366657,364834,2,0.986,0.000,0.008,279271,0.068,0.571,0.006,119.70,66204,0,0.018,0.000,0.000,7367047,1.04,19.51,0.001,0.000,0.000,4,8,12,64,13910,0.053,43.61,0.0088,0.024,0,0.934,0.000,0.289,0.592,5.21,7.55,7.69,0.00,0.000,1.04,1.04,1.04,0.934,0.00018
540000,1879,1.517,0.080,4.87,163603,143242,2132,0,18163,2,1218552.5,0.2,0.126,0.219,0.110,0.545,301,7.57,3.71,0.05,0.43,0.01,0.30,0.03,0.41,7.48,3.77,0.00,0.00,0.000,0.021,65,0.389,0.882,0.000,0.000,0.118,371403,370908,1,1.000,0.000,0.012,195755,0.063,0.557,0.005,123.22,59804,0,0.081,0.000,0.000,5601915,1.03,19.89,0.000,0.000,0.000,4,8,12,20,14222,0.054,40.10,0.0087,0.008,0,0.920,0.000,0.197,0.562,5.31,7.78,7.82,0.00,0.000,1.03,1.03,1.02,0.920,0.00018
550000,1849,1.542,0.085,4.92,156745,135207,1875,0,19693,1,1217581.4,0.0,0.153,0.213,0.087,0.548,315,7.92,3.96,0.05,0.75,0.01,0.19,0.04,0.39,7.83,3.92,0.00,0.09,0.000,0.012,70,0.319,0.888,0.000,0.000,0.112,364688,364651,1,1.000,0.000,0.010,173544,0.061,0.573,0.006,122.61,60455,0,0.000,0.000,0.000,5031971,1.02,19.31,0.000,0.000,0.001,4,10,12,42,14644,0.056,40.70,0.0084,0.001,9,0.906,0.000,0.147,0.573,5.24,7.80,6.78,0.00,0.001,1.02,1.02,1.02,0.906,0.00021
560000,1863,1.482,0.083,5.04,162143,142828,1868,0,17433,12,1204853.1,1.3,0.163,0.142,0.095,0.601,346,7.42,4.01,0.08,0.71,0.00,0.07,0.03,0.39,7.31,4.03,0.00,0.00,0.000,0.008,96,0.229,0.886,0.000,0.000,0.114,362912,362880,1,1.000,0.000,0.010,242865,0.069,0.570,0.005,121.31,61724,0,0.111,0.000,0.000,3433998,1.03,19.34,0.001,0.000,0.000,2,8,12,64,13816,0.053,42.01,0.0088,0.007,10,0.860,0.000,0.313,0.556,4.75,6.54,6.61,0.00,0.000,1.03,1.03,1.04,0.860,0.00021
570000,1897,1.474,0.076,4.98,167628,148290,1885,0,17419,24,1207805.0,1.7,0.124,0.187,0.112,0.577,343,7.16,3.91,0.04,0.46,0.01,0.31,0.03,0.32,7.08,3.95,0.00,0.03,0.001,0.035,93,0.248,0.881,0.000,0.000,0.119,363603,363539,1,1.000,0.000,0.012,235239,0.061,0.562,0.005,121.81,67990,0,0.071,0.000,0.000,5755721,1.03,19.83,0.001,0.000,0.001,4,7,12,64,13591,0.052,41.51,0.0090,0.007,14,0.897,0.000,0.350,0.542,4.83,6.33,7.47,0.01,0.001,1.03,1.02,1.03,0.897,0.00020
580000,2020,1.459,0.081,4.86,175013,155660,2025,0,17205,22,1208122.5,0.4,0.081,0.210,0.126,0.583,322,6.80,3.42,0.02,0.21,0.00,0.09,0.02,0.32,6.75,3.46,0.00,0.00,0.000,0.022,85,0.269,0.886,0.000,0.000,0.114,364750,364555,1,1.000,0.000,0.009,176706,0.064,0.570,0.006,122.45,66415,0,0.017,0.000,0.000,6378225,1.01,20.19,0.000,0.000,0.000,4,6,12,24,13727,0.052,40.86,0.0089,0.000,15,0.906,0.000,0.331,0.523,4.80,6.68,7.52,0.00,0.000,1.02,1.01,1.01,0.906,0.00019
590000,1930,1.473,0.075,4.98,171550,151624,1841,1,18174,34,1223991.6,3.6,0.078,0.231,0.100,0.591,323,7.23,3.47,0.03,0.43,0.00,0.09,0.03,0.34,7.17,3.52,0.00,0.00,0.001,0.028,72,0.209,0.904,0.000,0.000,0.096,365416,365344,1,1.000,0.000,0.009,165650,0.064,0.557,0.005,123.15,67274,1803,0.107,0.000,0.000,6881816,1.02,19.63,0.000,0.000,0.000,4,8,12,24,13958,0.053,40.17,0.0089,0.002,14,0.912,0.000,0.316,0.533,4.95,6.56,7.73,0.00,0.000,1.02,1.02,1.02,0.912,0.00021
600000,1780,1.490,0.089,5.00,163956,145337,1860,0,16909,25,1212681.1,1.2,0.092,0.226,0.098,0.584,330,7.52,3.85,0.03,0.40,0.02,0.64,0.04,0.40,7.42,3.81,0.00,0.00,0.002,0.037,84,0.239,0.894,0.000,0.000,0.106,369505,369378,1,1.000,0.000,0.011,205944,0.058,0.583,0.006,122.27,65709,0,0.048,0.000,0.000,6293631,1.02,19.46,0.000,0.000,0.000,3,8,12,36,13381,0.051,41.05,0.0092,0.039,4,0.910,0.000,0.334,0.559,5.01,6.85,7.36,0.00,0.000,1.02,1.02,1.02,0.910,0.00021
610000,1817,1.504,0.080,4.85,159463,140775,2022,0,16629,5,1195735.6,0.3,0.152,0.152,0.105,0.590,361,7.46,4.00,0.03,0.59,0.01,0.47,0.08,0.84,7.34,3.87,0.00,0.00,0.000,0.011,95,0.204,0.890,0.000,0.000,0.110,361513,361329,1,1.000,0.000,0.018,427654,0.047,0.578,0.006,120.81,62417,0,0.068,0.000,0.000,4211029,1.01,19.16,0.000,0.000,0.000,3,8,12,52,13559,0.052,42.51,0.0090,0.044,11,0.871,0.000,0.374,0.562,4.70,6.74,6.44,0.00,0.000,1.01,1.01,1.02,0.871,0.00021
620000,1992,1.492,0.078,4.84,163960,146572,1827,0,15386,1,1194880.4,0.4,0.088,0.170,0.167,0.576,363,6.86,3.94,0.08,0.92,0.01,0.19,0.03,0.45,6.74,3.91,0.00,0.00,0.001,0.028,87,0.230,0.883,0.000,0.000,0.117,366140,365914,1,1.000,0.000,0.010,230889,0.056,0.565,0.005,121.23,59606,0,0.383,0.000,0.000,4774090,1.04,20.26,0.000,0.000,0.000,2,6,12,26,13666,0.052,42.09,0.0089,0.014,12,0.873,0.000,0.363,0.555,4.62,6.43,6.97,0.00,0.000,1.03,1.03,1.04,0.873,0.00022
630000,1902,1.501,0.078,4.72,154723,138940,2102,0,13771,4,1201785.2,0.5,0.090,0.179,0.207,0.525,376,7.02,3.95,0.08,0.86,0.02,0.29,0.04,0.51,6.89,3.95,0.00,0.05,0.002,0.030,92,0.218,0.900,0.001,0.000,0.099,348986,348742,1,1.000,0.000,0.011,232600,0.057,0.583,0.006,119.69,59794,0,0.120,0.000,0.000,4966897,1.04,20.07,0.000,0.000,0.001,2,8,12,42,13357,0.051,43.62,0.0092,0.068,15,0.886,0.000,0.429,0.560,4.69,6.37,6.94,0.00,0.001,1.04,1.04,1.04,0.886,0.00021
640000,1745,1.511,0.078,4.79,154216,138039,2002,0,14332,15,1171059.8,1.3,0.102,0.158,0.183,0.557,374,7.18,3.93,0.06,0.73,0.04,0.59,0.03,0.29,7.06,3.97,0.00,0.00,0.004,0.056,67,0.248,0.886,0.000,0.000,0.114,360876,360571,1,1.000,0.000,0.012,267461,0.059,0.599,0.006,117.96,55865,0,0.088,0.000,0.000,4236111,1.03,19.86,0.000,0.000,0.000,2,8,12,38,12532,0.048,45.36,0.0095,0.066,2,0.884,0.000,0.377,0.575,4.84,6.31,7.41,0.00,0.000,1.03,1.03,1.03,0.884,0.00019
650000,1944,1.466,0.075,4.80,162957,145550,2043,0,15165,8,1194553.8,0.0,0.082,0.146,0.207,0.564,359,6.75,3.85,0.03,0.29,0.02,0.37,0.03,0.33,6.67,3.88,0.00,0.00,0.003,0.048,86,0.185,0.885,0.000,0.000,0.115,376282,375932,1,1.000,0.000,0.013,233390,0.045,0.570,0.006,120.92,59385,0,0.004,0.000,0.000,3984042,1.02,20.19,0.001,0.000,0.000,2,5,12,64,13129,0.050,42.39,0.0092,0.051,4,0.889,0.000,0.418,0.569,4.66,6.58,7.08,0.00,0.000,1.02,1.02,1.02,0.889,0.00016
660000,1845,1.470,0.077,4.80,173901,156616,2000,0,15384,25,1197362.0,1.5,0.069,0.124,0.186,0.621,372,7.39,3.30,0.06,0.62,0.04,0.43,0.05,0.74,7.25,3.26,0.00,0.00,0.008,0.080,103,0.283,0.875,0.000,0.000,0.125,371082,370849,1,1.000,0.000,0.009,217874,0.054,0.577,0.006,120.85,63573,0,0.059,0.000,0.000,3336883,1.03,19.04,0.000,0.000,0.000,4,8,12,38,13639,0.052,42.46,0.0089,0.000,16,0.848,0.000,0.467,0.534,4.84,6.61,7.55,0.00,0.001,1.03,1.03,1.03,0.848,0.00019
670000,1822,1.498,0.073,4.70,171103,152964,1994,0,16168,8,1201086.2,1.3,0.075,0.135,0.153,0.637,384,7.29,3.05,0.08,0.66,0.04,0.52,0.05,0.74,7.12,3.08,0.00,0.00,0.006,0.072,80,0.304,0.899,0.000,0.000,0.101,374216,374085,1,1.000,0.000,0.012,284960,0.047,0.571,0.006,121.12,57296,0,0.164,0.000,0.000,3657868,1.04,19.03,0.000,0.000,0.000,4,8,10,32,13275,0.051,42.19,0.0093,0.001,7,0.852,0.000,0.525,0.545,4.88,6.46,7.65,0.00,0.001,1.04,1.04,1.05,0.852,0.00019
680000,1899,1.494,0.071,4.63,166404,149084,1970,0,15273,8,1213810.6,0.0,0.076,0.172,0.154,0.598,369,7.32,3.91,0.07,0.52,0.02,0.32,0.07,0.51,7.17,4.00,0.00,0.00,0.004,0.062,80,0.199,0.892,0.000,0.000,0.108,374544,374432,1,1.000,0.000,0.025,238387,0.037,0.558,0.005,122.36,60391,0,0.000,0.000,0.000,4725010,1.04,19.43,0.000,0.000,0.000,4,8,12,60,13904,0.053,40.96,0.0089,0.001,6,0.900,0.000,0.495,0.558,4.90,6.44,7.77,0.00,0.000,1.03,1.04,1.05,0.901,0.00016
690000,1992,1.463,0.076,4.68,167527,150590,2138,0,14706,1,1211437.2,0.0,0.105,0.186,0.142,0.568,370,7.05,3.62,0.06,0.95,0.05,0.57,0.02,0.30,6.93,3.54,0.00,0.02,0.006,0.064,95,0.276,0.896,0.000,0.000,0.104,370206,370098,1,1.000,0.000,0.007,240426,0.041,0.564,0.005,122.94,59417,0,0.000,0.000,0.000,4992315,1.03,19.82,0.000,0.000,0.001,3,8,12,42,14042,0.054,40.37,0.0088,0.001,14,0.899,0.000,0.455,0.550,4.82,6.67,7.70,0.00,0.001,1.02,1.03,1.02,0.899,0.00017
700000,1869,1.446,0.071,4.74,171253,153694,1884,0,15798,23,1215072.4,5.6,0.097,0.178,0.148,0.577,362,7.05,3.30,0.04,0.50,0.02,0.31,0.02,0.28,6.97,3.33,0.00,0.00,0.003,0.049,90,0.373,0.892,0.000,0.000,0.108,371627,371440,1,1.000,0.000,0.010,214131,0.041,0.571,0.006,122.59,62461,0,0.243,0.000,0.000,4857553,1.02,19.60,0.000,0.001,0.000,4,8,12,32,13172,0.050,40.73,0.0093,0.000,13,0.898,0.000,0.487,0.542,4.89,6.78,7.62,0.00,0.000,1.02,1.02,1.02,0.898,0.00017
710000,2002,1.469,0.073,4.65,176559,157198,2322,0,16906,22,1216479.9,0.3,0.101,0.169,0.159,0.571,369,6.73,3.43,0.06,0.85,0.02,0.33,0.03,0.44,6.61,3.22,0.00,0.00,0.002,0.039,82,0.370,0.911,0.000,0.000,0.089,369429,369211,1,1.000,0.000,0.009,186169,0.031,0.562,0.005,122.70,61974,0,0.015,0.000,0.000,4901361,1.03,20.01,0.000,0.000,0.000,2,8,10,64,13468,0.051,40.61,0.0092,0.002,5,0.905,0.000,0.546,0.524,4.77,6.56,7.71,0.00,0.000,1.03,1.02,1.03,0.905,0.00014
720000,1957,1.463,0.074,4.75,172991,154146,2097,1,16792,21,1219170.1,1.6,0.098,0.188,0.144,0.570,370,6.96,3.55,0.03,0.35,0.03,0.42,0.04,0.56,6.86,3.43,0.00,0.00,0.004,0.051,79,0.351,0.903,0.000,0.000,0.097,370816,370568,1,1.000,0.000,0.012,181042,0.040,0.571,0.006,122.65,63329,49,0.077,1.000,0.000,5140967,1.02,19.69,0.001,0.000,0.000,4,8,12,64,13626,0.052,40.66,0.0091,0.000,19,0.901,0.000,0.538,0.536,4.82,6.62,7.74,0.00,0.000,1.02,1.02,1.02,0.901,0.00017
730000,1998,1.476,0.077,4.74,172428,153740,1927,0,16720,20,1214295.9,3.4,0.104,0.178,0.148,0.570,365,6.90,3.06,0.05,0.46,0.02,0.24,0.03,0.76,6.81,3.00,0.00,0.00,0.003,0.054,77,0.385,0.912,0.000,0.000,0.088,369045,368760,1,1.000,0.000,0.006,152566,0.047,0.578,0.006,122.75,64305,0,0.170,0.000,0.000,4743014,1.02,19.64,0.000,0.000,0.000,4,8,10,32,13793,0.053,40.57,0.0089,0.000,11,0.889,0.000,0.551,0.536,4.81,6.70,7.73,0.00,0.000,1.03,1.02,1.02,0.889,0.00018
740000,2013,1.476,0.073,4.93,176507,156036,2147,0,18309,15,1208750.4,0.3,0.110,0.169,0.145,0.576,357,6.59,2.89,0.03,0.39,0.02,0.30,0.03,0.39,6.50,2.93,0.00,0.00,0.004,0.053,83,0.294,0.905,0.000,0.000,0.095,375101,374728,1,0.807,0.193,0.014,137165,0.045,0.573,0.006,122.68,67673,0,0.017,0.000,0.000,4774058,1.02,20.09,0.000,0.000,0.000,4,8,10,20,13267,0.051,40.63,0.0092,0.001,11,0.905,0.000,0.550,0.532,4.75,6.87,7.62,0.00,0.000,1.03,1.02,1.02,0.905,0.00015
750000,1986,1.453,0.077,5.17,174129,154033,2231,0,17892,5,1212150.4,0.2,0.128,0.186,0.087,0.599,342,6.73,2.81,0.03,0.33,0.02,0.38,0.02,0.54,6.65,2.83,0.00,0.00,0.003,0.048,83,0.419,0.899,0.000,0.000,0.101,385014,384482,1,1.000,0.000,0.008,204506,0.045,0.569,0.006,122.35,76427,0,0.045,0.000,0.000,5251142,1.02,20.05,0.000,0.001,0.000,4,8,10,48,13357,0.051,40.97,0.0092,0.026,16,0.918,0.000,0.508,0.550,5.02,7.81,7.77,0.00,0.001,1.02,1.02,1.03,0.918,0.00013
760000,1941,1.496,0.075,5.23,174400,154758,2037,0,17650,24,1216350.9,1.4,0.151,0.196,0.081,0.572,322,6.93,3.12,0.11,0.80,0.02,0.34,0.05,0.59,6.75,3.14,0.00,0.00,0.003,0.043,83,0.383,0.913,0.000,0.000,0.087,371044,370467,1,1.000,0.000,0.012,223993,0.049,0.562,0.005,123.15,78933,0,0.056,0.000,0.000,5077634,1.04,19.97,0.000,0.000,0.000,4,7,10,30,13453,0.051,40.16,0.0093,0.001,10,0.912,0.000,0.400,0.532,5.03,7.82,7.85,0.00,0.000,1.05,1.04,1.04,0.912,0.00016
770000,1986,1.455,0.075,5.13,164351,146196,2034,0,16076,5,1221408.4,0.4,0.154,0.199,0.096,0.552,335,6.98,3.43,0.06,0.50,0.00,0.14,0.04,0.44,6.88,3.47,0.00,0.00,0.001,0.030,76,0.370,0.900,0.000,0.000,0.100,368665,368369,1,1.000,0.000,0.013,260268,0.048,0.558,0.005,123.44,72419,0,0.086,0.000,0.000,4825683,1.02,20.00,0.001,0.001,0.000,4,8,10,64,13861,0.053,39.88,0.0089,0.000,10,0.890,0.000,0.382,0.557,5.01,7.81,7.89,0.00,0.000,1.03,1.02,1.02,0.890,0.00020
780000,1947,1.492,0.075,4.94,168067,150071,2152,0,15883,18,1226974.5,0.3,0.134,0.206,0.100,0.559,323,7.14,3.34,0.07,0.55,0.01,0.28,0.03,0.61,7.03,3.36,0.00,0.05,0.001,0.025,69,0.397,0.910,0.000,0.000,0.090,367888,367746,1,1.000,0.000,0.008,237385,0.052,0.560,0.005,124.25,68436,0,0.016,0.000,0.000,4915420,1.04,19.87,0.000,0.000,0.001,4,8,10,48,13895,0.053,39.07,0.0090,0.000,14,0.897,0.000,0.351,0.546,5.11,7.75,7.93,0.00,0.001,1.04,1.03,1.04,0.897,0.00021
790000,1936,1.490,0.078,4.91,160115,143719,1741,0,14666,7,1219295.1,0.7,0.111,0.207,0.103,0.578,321,7.15,3.69,0.11,0.70,0.01,0.09,0.05,0.43,6.98,3.78,0.00,0.00,0.002,0.036,76,0.390,0.894,0.000,0.000,0.106,368143,368081,1,1.000,0.000,0.016,235097,0.052,0.559,0.005,123.58,64137,0,0.094,0.000,0.000,4958227,1.05,20.02,0.000,0.000,0.000,4,8,12,60,13833,0.053,39.74,0.0090,0.000,9,0.895,0.000,0.277,0.568,5.16,7.72,7.85,0.00,0.000,1.06,1.05,1.06,0.895,0.00021
800000,1958,1.467,0.079,4.86,159509,143551,1866,0,14070,27,1228232.5,2.4,0.137,0.215,0.089,0.560,333,7.07,3.17,0.10,0.72,0.01,0.15,0.05,0.53,6.91,3.26,0.00,0.02,0.001,0.035,72,0.378,0.895,0.000,0.000,0.105,369852,369826,1,1.000,0.000,0.016,227609,0.049,0.554,0.005,124.11,60465,0,0.090,0.000,0.000,5272499,1.05,19.87,0.000,0.000,0.001,4,8,10,36,13846,0.053,39.20,0.0091,0.000,9,0.900,0.000,0.299,0.571,5.07,7.74,7.85,0.00,0.001,1.06,1.04,1.07,0.900,0.00021
810000,2014,1.473,0.080,4.89,165469,148377,1982,0,15054,2,1216518.6,0.0,0.152,0.190,0.100,0.558,329,7.14,3.72,0.08,0.68,0.00,0.00,0.04,0.45,7.03,3.68,0.00,0.00,0.000,0.000,72,0.385,0.902,0.000,0.000,0.098,369602,369570,1,1.000,0.000,0.012,248545,0.047,0.559,0.005,123.76,64397,0,0.000,0.000,0.000,4645788,1.04,19.88,0.000,0.000,0.000,4,8,10,52,14383,0.055,39.56,0.0086,0.000,21,0.890,0.000,0.326,0.555,5.11,7.79,7.86,0.00,0.000,1.04,1.03,1.04,0.890,0.00020
820000,2031,1.435,0.079,4.93,171678,153901,1742,0,16018,5,1223643.6,0.8,0.193,0.152,0.099,0.555,337,6.86,3.52,0.06,0.56,0.00,0.00,0.05,0.85,6.76,3.47,0.00,0.00,0.000,0.000,68,0.419,0.886,0.000,0.000,0.114,370603,370489,1,1.000,0.000,0.009,249197,0.049,0.552,0.005,123.69,68710,0,0.162,0.000,0.000,3432141,1.02,20.20,0.000,0.000,0.000,4,8,10,64,13931,0.053,39.63,0.0089,0.000,13,0.869,0.000,0.325,0.540,5.08,7.83,7.87,0.00,0.000,1.02,1.03,1.02,0.869,0.00019
830000,2031,1.454,0.084,4.67,172023,154633,2220,0,15170,2,1219087.6,0.0,0.211,0.139,0.084,0.566,340,6.76,3.18,0.06,0.61,0.01,0.27,0.06,0.77,6.63,3.14,0.00,0.00,0.001,0.024,63,0.398,0.896,0.000,0.000,0.104,368996,368926,1,1.000,0.000,0.012,229988,0.053,0.566,0.005,123.72,63788,0,0.000,0.000,0.000,3276339,1.03,20.31,0.000,0.000,0.000,4,8,12,36,13724,0.052,39.59,0.0090,0.000,10,0.859,0.000,0.355,0.537,5.04,7.81,7.86,0.00,0.000,1.03,1.02,1.03,0.859,0.00019
840000,1986,1.477,0.094,4.64,173843,156551,1988,0,15349,11,1224334.1,2.0,0.223,0.149,0.083,0.546,343,7.02,3.29,0.09,0.60,0.00,0.16,0.08,0.63,6.85,3.34,0.00,0.00,0.000,0.017,76,0.388,0.889,0.000,0.000,0.111,371004,370933,1,1.000,0.000,0.028,284678,0.056,0.580,0.006,124.14,62495,0,0.178,0.000,0.000,3465585,1.03,19.98,0.000,0.000,0.000,4,8,12,52,13939,0.053,39.17,0.0090,0.000,19,0.882,0.000,0.418,0.535,5.05,7.77,7.75,0.00,0.000,1.03,1.03,1.03,0.882,0.00017
850000,1918,1.478,0.088,4.55,171209,155129,2150,0,13998,7,1224918.5,0.0,0.211,0.155,0.081,0.553,335,7.19,3.49,0.08,0.50,0.00,0.13,0.04,0.49,7.07,3.58,0.00,0.00,0.001,0.024,72,0.379,0.901,0.000,0.000,0.099,371670,371615,1,1.000,0.000,0.013,295561,0.063,0.565,0.005,123.83,60452,0,0.000,0.000,0.000,3671487,1.04,20.01,0.000,0.000,0.000,4,8,12,37,13799,0.053,39.49,0.0090,0.001,6,0.888,0.000,0.397,0.543,5.17,7.72,7.86,0.00,0.000,1.05,1.04,1.05,0.888,0.00017
860000,1973,1.494,0.088,4.54,170815,154162,2035,0,14563,7,1222586.0,1.7,0.228,0.155,0.070,0.547,348,7.15,3.57,0.10,0.98,0.00,0.05,0.08,0.72,6.97,3.51,0.00,0.00,0.000,0.011,78,0.336,0.892,0.000,0.000,0.108,370525,370433,1,1.000,0.000,0.022,447601,0.039,0.561,0.005,123.91,57693,0,0.242,0.000,0.000,3570680,1.05,19.96,0.000,0.000,0.000,4,8,12,50,14101,0.054,39.40,0.0089,0.000,1,0.883,0.000,0.353,0.542,5.13,7.78,7.65,0.00,0.000,1.05,1.04,1.05,0.883,0.00018
