step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1048,12.57,0.07,0.07,0.13,12.30,0.00,1.02,0.000,0.173,797912.8,41.5,12,12,3.47,1.03,1.02
10000,1,158,5.76,0.08,0.29,0.04,5.35,0.00,1.02,0.000,0.626,136189.8,1.6,2,18,2.46,1.01,1.00
10000,0,26,6.04,0.00,0.19,0.00,5.85,0.00,1.00,0.000,0.001,89577.8,65.9,1,14,3.19,1.00,1.00
20000,8,1193,10.03,0.07,0.09,0.14,9.73,0.00,1.04,0.001,0.175,765800.2,4.1,8,0,3.45,1.05,1.05
20000,1,177,5.47,0.00,0.05,0.57,4.86,0.00,1.00,0.000,0.598,139432.5,2.6,1,0,2.47,1.00,1.00
20000,0,38,6.05,0.00,0.03,0.37,5.66,0.00,1.00,0.000,0.001,1480.9,0.0,1,21,2.61,1.00,1.00
30000,8,1200,9.18,0.04,0.11,0.06,8.98,0.00,1.02,0.001,0.189,762825.4,0.4,8,0,3.46,1.02,1.02
30000,1,140,6.86,0.10,0.03,0.45,6.28,0.00,1.02,0.000,0.592,135722.6,0.0,4,0,2.99,1.02,1.02
30000,0,40,7.47,0.25,0.08,0.35,6.80,0.00,1.12,0.000,0.002,901.7,0.0,6,25,3.35,1.12,1.11
40000,8,1263,8.92,0.01,0.10,0.09,8.72,0.00,1.01,0.000,0.184,779831.2,0.7,9,0,3.29,1.01,1.01
40000,1,217,4.59,0.00,0.00,0.05,4.54,0.00,1.00,0.000,0.603,145830.8,0.0,3,0,2.63,1.00,1.00
40000,0,52,5.65,0.02,0.00,0.40,5.23,0.00,1.01,0.000,0.002,969.2,0.0,3,35,2.90,1.01,1.00
50000,8,1175,9.83,0.02,0.11,0.10,9.60,0.00,1.01,0.001,0.178,752612.9,0.0,5,0,4.03,1.01,1.01
50000,1,209,4.46,0.03,0.00,0.03,4.40,0.00,1.01,0.000,0.597,147923.4,0.0,2,0,2.83,1.01,1.00
50000,0,48,5.40,0.04,0.00,0.10,5.25,0.00,1.01,0.000,0.001,818.5,0.2,3,27,3.27,1.01,1.00
60000,8,1175,9.07,0.01,0.11,0.07,8.87,0.00,1.01,0.000,0.167,738784.9,2.9,5,0,4.25,1.01,1.01
60000,1,190,5.01,0.00,0.01,0.02,4.98,0.00,1.00,0.000,0.562,147967.1,0.0,3,0,2.97,1.00,1.00
60000,0,44,5.32,0.00,0.18,0.00,5.14,0.00,1.00,0.000,0.002,823.0,0.0,4,25,2.98,1.00,1.00
70000,8,1188,9.01,0.03,0.08,0.02,8.88,0.00,1.02,0.000,0.165,741015.6,0.1,7,0,4.33,1.02,1.02
70000,1,225,4.59,0.00,0.00,0.00,4.59,0.00,1.00,0.000,0.628,149016.3,0.0,2,0,2.97,1.00,1.00
