step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,2,400,14.4,0.2,0.1,0.0,14.2,0.0,1.04,11.1,98,747,88.92,0.00,398,0,2,0.0,1.00,1.05,1.04,4.04,5.60,5.04
5000,4,246,8.0,0.4,0.0,0.0,7.6,0.0,1.16,19.0,55,809,98.06,0.00,50,196,0,0.0,1.27,1.10,1.15,2.59,3.67,3.00
5000,1,237,4.4,0.0,0.1,0.0,4.3,0.0,1.01,22.8,31,650,43.96,0.00,1,233,3,0.0,1.00,1.01,1.02,1.85,2.54,2.11
5000,3,190,21.7,0.5,0.7,0.4,20.0,0.0,1.13,12.4,53,973,155.51,0.00,186,4,0,0.0,1.07,1.15,1.15,4.18,4.89,4.99
5000,17,92,38.3,0.4,0.0,0.0,37.9,0.0,1.08,1.0,20,332,59.38,0.00,90,0,2,0.0,1.04,1.13,1.07,7.47,7.71,7.95
5000,6,18,10.4,0.0,0.1,0.0,10.3,0.0,1.00,13.0,7,291,19.42,0.00,15,3,0,0.0,1.00,1.00,1.00,3.22,2.50,7.67
5000,16,12,53.2,6.5,0.0,0.0,46.8,0.0,2.08,1.2,7,1551,463.89,0.00,12,0,0,0.0,1.90,2.40,2.01,8.25,7.67,7.92
5000,11,9,8.2,0.8,0.0,0.0,7.4,0.0,1.44,18.4,3,1459,87.94,0.04,9,0,0,0.0,1.00,1.70,1.52,3.11,7.56,3.11
5000,18,6,64.0,0.0,18.5,4.3,41.2,0.0,1.00,0.0,3,1968,880.40,0.00,6,0,0,0.0,1.00,1.00,1.00,8.50,8.00,8.00
6000,2,406,12.7,0.3,0.0,0.0,12.3,0.0,1.07,13.3,104,896,111.68,0.00,405,0,1,0.0,1.02,1.11,1.08,3.62,4.74,4.75
6000,4,283,6.0,0.2,0.0,0.0,5.7,0.0,1.12,21.0,47,823,92.23,0.00,41,241,1,0.0,1.16,1.08,1.12,2.38,2.94,2.71
6000,1,202,4.6,0.0,0.0,0.0,4.5,0.0,1.04,22.6,25,857,64.06,0.00,0,199,3,0.0,1.06,1.06,1.03,1.85,2.62,2.09
6000,3,182,18.9,0.4,0.5,0.2,17.8,0.0,1.15,13.6,55,1181,191.72,0.00,177,2,3,0.0,1.14,1.19,1.15,3.70,4.63,4.67
6000,17,102,38.2,0.3,0.0,0.0,37.9,0.0,1.01,1.7,19,657,118.96,0.00,102,0,0,0.0,1.01,1.00,1.01,7.37,7.46,7.88
6000,6,51,12.1,0.0,0.0,0.0,12.1,0.0,1.00,11.6,14,440,35.20,0.00,51,0,0,0.0,1.00,1.00,1.00,4.10,2.76,7.90
