step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,10,10,0,0,0,10,0,1.00,16,0.000,2999,2.79,245.30,0.00,1,8,8,0,1.00,1.00,1.00,5,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2999,1.25,245.78,0.00,1,8,8,0,1.00,1.00,1.00,5,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2993,2.37,257.16,0.00,1,8,8,0,1.00,1.00,1.00,4,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2990,1.10,118.04,0.00,1,4,4,0,1.00,1.00,1.00,1,2,1
100000,10,10,0,0,0,10,0,1.00,12,0.000,2989,1.92,437.14,0.00,1,8,8,0,1.00,1.00,1.00,3,8,6
100000,11,11,0,0,0,11,0,1.00,14,0.000,2988,1.92,332.92,0.00,1,8,8,0,1.00,1.00,1.00,5,8,4
100000,10,10,0,0,0,10,0,1.00,12,0.000,2988,1.43,299.07,0.00,1,8,8,0,1.00,1.00,1.00,5,8,6
100000,9,9,0,0,0,9,0,1.00,14,0.000,2987,2.67,399.20,0.00,1,4,4,0,1.00,1.00,1.00,4,8,5
100000,2,2,0,0,0,2,0,1.00,26,0.000,2979,1.28,119.16,0.00,1,4,4,0,1.00,1.00,1.00,2,1,2
100000,9,9,0,0,0,9,0,1.00,14,0.000,2979,1.70,312.29,0.00,1,4,4,0,1.00,1.00,1.00,4,8,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,2978,2.01,246.17,0.00,1,4,4,0,1.00,1.00,1.00,3,8,3
100000,2,2,0,0,0,2,0,1.00,26,0.000,2977,1.19,117.24,0.00,1,4,4,0,1.00,1.00,1.00,1,1,2
100000,2,2,0,0,0,2,0,1.00,26,0.000,2976,1.14,116.92,0.00,1,4,4,0,1.00,1.00,1.00,1,1,2
100000,7,7,0,0,0,7,0,1.00,18,0.000,2975,2.61,259.10,0.00,1,8,8,0,1.00,1.00,1.00,2,8,3
100000,5,5,0,0,0,5,0,1.00,20,0.000,2974,2.38,271.11,0.00,1,4,4,0,1.00,1.00,1.00,4,8,2
100000,4,4,0,0,0,4,0,1.00,22,0.000,2973,2.34,206.46,0.00,1,8,8,0,1.00,1.00,1.00,3,8,1
100000,7,7,0,0,0,7,0,1.00,18,0.000,2966,1.86,334.51,0.00,1,4,4,0,1.00,1.00,1.00,3,8,3
100000,2,2,0,0,0,2,0,1.00,26,0.000,2964,1.80,117.30,0.00,1,4,4,0,1.00,1.00,1.00,2,2,1
100000,8,8,0,0,0,8,0,1.00,18,0.000,2962,1.36,276.95,0.00,1,8,8,0,1.00,1.00,1.00,5,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2958,1.70,230.07,0.00,1,8,8,0,1.00,1.00,1.00,3,8,2
100000,2,2,0,0,0,2,0,1.00,26,0.000,2953,1.45,117.44,0.00,1,4,4,0,1.00,1.00,1.00,1,2,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2946,1.45,169.59,0.00,89,4,4,0,1.00,1.00,1.00,2,1,8
100000,11,11,0,0,0,11,0,1.00,12,0.000,2945,3.01,540.02,0.00,1,4,4,0,1.00,1.00,1.00,5,8,4
100000,10,10,0,0,0,10,0,1.00,14,0.000,2938,2.56,302.67,0.00,1,8,8,0,1.00,1.00,1.00,5,8,5
100000,2,2,0,0,0,2,0,1.00,26,0.000,2936,2.14,115.14,0.00,1,4,4,0,1.00,1.00,1.00,1,2,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2932,1.64,228.33,0.00,1,4,4,0,1.00,1.00,1.00,2,2,3
100000,2,2,0,0,0,2,0,1.00,26,0.000,2932,1.54,116.79,0.00,1,4,4,0,1.00,1.00,1.00,1,1,2
100000,5,5,0,0,0,5,0,1.00,20,0.000,2931,1.55,267.77,0.00,1,4,4,0,1.00,1.00,1.00,4,8,2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2929,1.65,257.52,0.00,1,8,8,0,1.00,1.00,1.00,4,8,4
100000,5,5,0,0,0,5,0,1.00,20,0.000,2927,2.01,225.28,0.00,1,8,8,0,1.00,1.00,1.00,4,8,3
100000,4,4,0,0,0,4,0,1.00,22,0.000,2925,1.63,203.89,0.00,1,4,4,0,1.00,1.00,1.00,3,8,2
100000,8,8,0,0,0,8,0,1.00,18,0.000,2924,2.80,249.02,0.00,1,8,8,0,1.00,1.00,1.00,7,8,8
100000,11,11,0,0,0,11,0,1.00,12,0.000,2921,2.15,310.27,0.00,1,8,8,0,1.00,1.00,1.00,5,8,6
100000,2,2,0,0,0,2,0,1.00,26,0.000,2918,2.14,116.72,0.00,1,4,4,0,1.00,1.00,1.00,1,2,1
100000,12,12,0,0,4,8,0,1.00,14,0.000,2917,2.38,359.16,0.00,1,8,8,0,1.00,1.00,1.00,7,8,8
