step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,14,14,0,0,0,14,0,1.00,12,0.000,2998,2.65,289.13,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,2995,2.06,370.64,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,14,14,0,0,0,14,0,1.00,12,0.000,2993,3.30,639.07,0.00,4,8,8,0,1.00,1.00,1.00,8,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2988,1.48,282.38,0.00,4,8,8,0,1.00,1.00,1.00,5,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2983,1.56,353.70,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2971,1.62,251.87,0.00,4,8,8,0,1.00,1.00,1.00,2,5,2
100000,11,11,0,0,0,11,0,1.00,14,0.000,2971,2.89,430.30,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2971,2.28,246.29,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2967,1.52,116.28,0.00,8,2,2,0,1.00,1.00,1.00,1,2,1
100000,11,11,0,0,0,11,0,1.00,14,0.000,2960,2.80,486.53,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2957,2.44,245.63,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2956,2.10,173.53,0.00,4,8,8,0,1.00,1.00,1.00,1,2,2
100000,10,10,0,0,0,10,0,1.00,16,0.000,2952,2.17,323.25,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,14,14,0,0,0,14,0,1.00,12,0.000,2951,2.37,373.35,0.00,4,8,8,0,1.00,1.00,1.00,5,8,8
100000,9,9,0,0,0,9,0,1.00,16,0.000,2947,2.23,367.58,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,14,14,0,0,0,14,0,1.00,12,0.000,2937,2.74,439.50,0.00,4,8,8,0,1.00,1.00,1.00,8,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2927,1.92,258.22,0.00,4,8,8,0,1.00,1.00,1.00,4,8,8
100000,14,14,0,0,0,14,0,1.00,12,0.000,2919,3.35,444.58,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2913,3.05,482.65,0.00,4,8,8,0,1.00,1.00,1.00,4,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2911,2.99,250.19,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2904,2.21,282.56,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2888,2.19,322.63,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2874,2.38,266.44,0.00,4,8,8,0,1.00,1.00,1.00,4,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2872,1.34,322.40,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2858,2.41,292.75,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2854,1.92,352.24,0.00,4,8,8,0,1.00,1.00,1.00,6,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2849,2.08,400.16,0.00,4,8,8,0,1.00,1.00,1.00,7,8,8
