step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
110000,2644,1.496,0.129,7.46,189382,172781,3131,0,13476,0,1518970.8,0.0,0.034,0.171,0.731,0.064,262,6.35,4.25,0.00,0.10,0.01,0.18,0.03,0.52,6.30,4.16,0.00,0.00,0.002,0.034,271,0.088,0.902,0.000,0.000,0.098,452177,447438,1,0.979,0.021,0.008,178984,0.086,0.786,0.012,159.68,119905,0,0.000,0.000,0.000,6292970,1.00,19.15,0.000,0.000,0.000,2,6,11,46,16782,0.064,3.52,0.0091,0.006,2,0.885,0.000,0.883,0.586,3.42,6.75,4.08,0.00,0.000,1.00,1.00,1.00,0.885,0.00021
120000,2670,1.488,0.113,7.33,179641,164269,3559,0,11787,0,1488088.5,0.0,0.020,0.186,0.763,0.031,260,6.08,3.90,0.02,0.39,0.01,0.11,0.04,0.55,6.01,3.85,0.00,0.00,0.001,0.024,282,0.096,0.901,0.000,0.000,0.099,446769,442376,2,0.990,0.000,0.011,217844,0.069,0.728,0.010,157.59,133143,0,0.000,0.000,0.000,6920926,1.01,19.41,0.000,0.000,0.000,2,5,11,41,16233,0.062,5.61,0.0093,0.015,0,0.910,0.000,0.903,0.601,3.27,6.85,3.54,0.00,0.000,1.01,1.01,1.01,0.910,0.00017
130000,2560,1.505,0.113,7.87,165384,152224,3481,0,9789,0,1487860.2,0.0,0.019,0.165,0.790,0.026,260,6.31,4.01,0.03,0.58,0.01,0.31,0.04,0.69,6.23,3.86,0.00,0.00,0.001,0.026,252,0.070,0.910,0.000,0.000,0.090,451969,448313,2,0.778,0.000,0.011,221639,0.066,0.726,0.010,157.06,135932,0,0.000,0.000,0.000,5861334,1.01,19.02,0.000,0.000,0.000,2,6,10,46,16159,0.062,6.14,0.0093,0.027,5,0.887,0.000,0.910,0.637,3.34,6.84,3.41,0.00,0.000,1.01,1.01,1.01,0.887,0.00020
140000,2522,1.483,0.112,7.52,178838,164319,3300,0,11257,1,1527329.2,0.2,0.032,0.149,0.792,0.027,252,6.39,4.21,0.02,0.47,0.01,0.11,0.04,0.92,6.33,4.04,0.00,0.00,0.001,0.032,252,0.112,0.911,0.000,0.000,0.089,459358,456881,1,1.000,0.000,0.006,198867,0.076,0.744,0.011,159.17,136488,0,0.174,0.000,0.000,5092381,1.01,19.33,0.000,0.000,0.000,2,6,10,52,16122,0.062,4.03,0.0096,0.047,0,0.874,0.000,0.875,0.614,3.41,6.77,3.54,0.00,0.000,1.01,1.01,1.01,0.874,0.00020
150000,2578,1.496,0.109,7.51,179924,165363,2980,0,11525,5,1519751.4,1.0,0.030,0.187,0.752,0.031,242,6.35,4.38,0.05,0.82,0.03,0.73,0.06,0.95,6.21,3.96,0.00,0.00,0.003,0.046,243,0.138,0.903,0.000,0.000,0.097,472417,467192,2,0.747,0.038,0.007,209673,0.071,0.721,0.010,159.38,135103,0,0.202,0.000,0.000,6232581,1.01,19.37,0.000,0.000,0.000,2,6,10,64,16382,0.062,3.82,0.0095,0.022,2,0.896,0.000,0.827,0.623,3.44,6.51,3.65,0.00,0.000,1.01,1.02,1.01,0.896,0.00019
160000,2670,1.474,0.110,6.82,181147,165103,3551,0,12401,3,1493344.2,0.9,0.045,0.163,0.754,0.038,263,6.28,4.01,0.03,0.60,0.01,0.17,0.05,0.65,6.18,3.89,0.00,0.00,0.003,0.048,269,0.124,0.904,0.000,0.000,0.096,448042,443742,1,1.000,0.000,0.013,203365,0.069,0.723,0.010,158.59,123678,0,0.309,0.000,0.000,5577639,1.01,19.49,0.000,0.000,0.000,2,5,10,41,16765,0.064,4.61,0.0090,0.015,0,0.884,0.000,0.842,0.599,3.41,6.50,3.67,0.00,0.000,1.01,1.02,1.01,0.884,0.00020
170000,2841,1.459,0.107,6.55,188261,172483,3808,0,11799,1,1487125.0,0.0,0.037,0.166,0.724,0.073,257,5.87,3.83,0.02,0.56,0.01,0.22,0.07,1.18,5.77,3.61,0.00,0.00,0.002,0.029,216,0.114,0.914,0.000,0.000,0.086,439386,436443,1,0.995,0.005,0.009,335305,0.066,0.710,0.010,159.58,114452,0,0.000,0.000,0.000,5982741,1.01,20.08,0.000,0.000,0.000,2,5,10,52,16671,0.064,3.62,0.0091,0.003,1,0.885,0.000,0.819,0.576,3.37,6.87,3.37,0.00,0.000,1.01,1.01,1.00,0.885,0.00018
180000,2471,1.504,0.106,6.85,194222,179989,3265,0,11338,1,1536309.6,0.3,0.023,0.157,0.768,0.051,252,6.65,3.89,0.01,0.37,0.00,0.10,0.04,0.69,6.59,3.81,0.00,0.00,0.001,0.017,208,0.099,0.907,0.000,0.000,0.093,458804,455021,1,0.949,0.051,0.010,265850,0.070,0.721,0.010,159.61,122007,0,0.277,0.000,0.000,5615803,1.00,19.20,0.000,0.000,0.000,2,6,10,49,16423,0.063,3.59,0.0094,0.019,1,0.884,0.000,0.842,0.581,3.81,7.43,4.36,0.00,0.000,1.00,1.00,1.00,0.884,0.00020
190000,2711,1.476,0.105,6.93,190090,175271,3190,0,11389,7,1525722.1,0.2,0.004,0.174,0.803,0.019,244,6.18,3.88,0.01,0.40,0.01,0.32,0.09,1.00,6.07,3.58,0.00,0.00,0.001,0.025,220,0.155,0.903,0.000,0.000,0.097,462013,459222,2,0.999,0.000,0.018,478982,0.063,0.715,0.010,159.69,119693,0,0.022,0.000,0.000,7329573,1.00,19.89,0.000,0.000,0.000,2,6,10,49,16741,0.064,3.51,0.0093,0.015,2,0.893,0.000,0.846,0.592,3.72,7.47,4.35,0.00,0.000,1.00,1.01,1.00,0.893,0.00019
200000,2601,1.462,0.108,7.30,179181,163713,3695,0,11883,6,1505401.9,1.2,0.004,0.181,0.798,0.017,239,5.98,3.77,0.03,0.42,0.01,0.20,0.09,0.88,5.86,3.56,0.00,0.00,0.002,0.039,233,0.090,0.907,0.000,0.000,0.093,464546,462439,1,1.000,0.000,0.026,713159,0.049,0.735,0.010,158.73,126831,0,0.196,0.000,0.000,7271862,1.01,20.09,0.000,0.000,0.000,2,5,10,49,15564,0.059,4.47,0.0099,0.034,0,0.912,0.000,0.841,0.617,3.57,7.12,4.05,0.00,0.000,1.02,1.02,1.01,0.912,0.00017
210000,2528,1.506,0.120,7.25,165348,151115,3875,0,10431,1,1409758.1,0.3,0.007,0.182,0.792,0.019,255,5.83,3.85,0.02,0.23,0.02,0.35,0.04,0.36,5.76,3.76,0.00,0.00,0.001,0.024,205,0.137,0.915,0.000,0.000,0.085,410348,408381,1,1.000,0.000,0.020,482478,0.056,0.813,0.012,149.06,119152,0,0.271,0.000,0.000,6103726,1.01,20.18,0.000,0.000,0.000,2,5,10,38,14745,0.056,14.14,0.0097,0.013,3,0.908,0.000,0.849,0.600,3.36,6.61,3.64,0.00,0.000,1.01,1.01,1.01,0.908,0.00018
220000,2479,1.543,0.116,7.40,172058,157392,3937,0,10778,9,1475630.5,1.1,0.011,0.193,0.775,0.021,251,6.32,4.56,0.02,0.29,0.01,0.26,0.10,1.22,6.19,4.33,0.00,0.00,0.002,0.039,258,0.137,0.927,0.000,0.000,0.073,433544,431255,1,1.000,0.000,0.025,532082,0.053,0.750,0.010,155.39,127585,0,0.121,0.000,0.000,6934656,1.01,19.17,0.000,0.000,0.000,2,5,10,64,15667,0.060,7.81,0.0096,0.002,4,0.916,0.000,0.872,0.606,3.33,6.78,3.40,0.00,0.000,1.01,1.01,1.01,0.916,0.00018
230000,2462,1.526,0.087,7.27,171987,158808,3336,0,9860,3,1539779.4,0.1,0.005,0.201,0.764,0.030,249,6.63,4.09,0.03,0.64,0.02,0.43,0.05,0.52,6.55,3.91,0.00,0.00,0.002,0.032,231,0.112,0.906,0.000,0.000,0.094,456884,455145,1,0.998,0.002,0.018,610981,0.050,0.646,0.008,158.73,131382,0,0.028,0.000,0.000,7267321,1.01,18.74,0.000,0.000,0.000,2,6,10,52,16333,0.062,4.47,0.0096,0.020,4,0.919,0.000,0.896,0.626,3.55,7.29,3.56,0.00,0.000,1.01,1.01,1.01,0.919,0.00018
240000,2555,1.500,0.082,6.89,178476,164807,3295,0,10281,5,1539968.2,0.9,0.003,0.167,0.809,0.022,248,6.52,3.97,0.02,0.47,0.01,0.14,0.08,0.75,6.42,3.91,0.00,0.00,0.002,0.039,194,0.170,0.901,0.000,0.000,0.099,470767,468420,1,1.000,0.000,0.019,485673,0.052,0.615,0.007,159.40,125578,0,0.178,0.000,0.000,5861766,1.01,19.16,0.000,0.000,0.000,2,6,10,47,16670,0.064,3.80,0.0094,0.000,1,0.908,0.000,0.836,0.623,3.70,7.26,3.79,0.00,0.000,1.01,1.01,1.01,0.908,0.00016
250000,2397,1.512,0.079,6.87,177213,164304,3232,0,9835,7,1523555.8,0.6,0.005,0.176,0.803,0.016,251,6.98,4.22,0.02,0.28,0.01,0.25,0.12,1.02,6.84,4.01,0.00,0.00,0.003,0.045,244,0.108,0.904,0.000,0.000,0.096,477344,475275,1,1.000,0.000,0.037,757495,0.039,0.572,0.006,159.47,114096,0,0.080,0.000,0.000,6411105,1.01,18.64,0.000,0.000,0.000,2,6,10,60,16735,0.064,3.73,0.0093,0.001,1,0.907,0.000,0.819,0.631,3.89,7.35,4.24,0.00,0.000,1.01,1.01,1.01,0.907,0.00018
260000,2577,1.470,0.075,6.98,185168,171658,2996,0,10334,2,1535603.4,0.0,0.008,0.184,0.795,0.013,248,6.78,4.44,0.04,0.67,0.00,0.06,0.11,1.21,6.63,4.19,0.00,0.00,0.001,0.021,202,0.113,0.890,0.000,0.000,0.110,468739,467271,1,1.000,0.000,0.020,752155,0.036,0.551,0.006,159.49,115437,0,0.000,0.000,0.000,6778897,1.02,19.07,0.000,0.000,0.000,2,6,11,50,17469,0.067,3.71,0.0090,0.000,2,0.899,0.000,0.823,0.608,3.72,7.36,4.01,0.00,0.000,1.02,1.02,1.02,0.899,0.00020
270000,2477,1.515,0.076,6.81,177496,164311,3058,0,10227,5,1526556.8,0.4,0.005,0.185,0.796,0.015,255,6.47,4.31,0.02,0.31,0.02,0.33,0.07,0.94,6.36,4.10,0.00,0.00,0.002,0.029,223,0.120,0.904,0.000,0.000,0.096,478292,475895,1,0.994,0.006,0.016,535554,0.046,0.549,0.006,159.50,116813,0,0.081,0.000,0.000,6910763,1.01,19.62,0.000,0.000,0.000,2,6,11,50,16016,0.061,3.70,0.0097,0.000,2,0.907,0.000,0.856,0.631,3.70,7.17,4.13,0.00,0.000,1.01,1.01,1.01,0.907,0.00019
280000,2708,1.464,0.081,6.52,183540,168412,3313,0,11584,2,1520177.0,0.0,0.005,0.221,0.759,0.015,241,6.02,3.72,0.02,0.35,0.01,0.12,0.05,0.68,5.93,3.67,0.00,0.00,0.002,0.036,219,0.167,0.898,0.000,0.000,0.102,478897,475850,1,1.000,0.000,0.013,454639,0.050,0.571,0.006,159.67,116899,0,0.000,0.000,0.000,8807963,1.01,20.33,0.000,0.000,0.000,2,6,11,34,16296,0.062,3.53,0.0095,0.001,2,0.929,0.000,0.798,0.619,3.68,7.15,4.27,0.00,0.000,1.01,1.01,1.01,0.929,0.00016
290000,2457,1.491,0.084,6.16,192197,178235,3141,0,11072,7,1511757.0,0.4,0.010,0.206,0.768,0.015,243,6.99,4.18,0.02,0.45,0.00,0.11,0.07,0.90,6.89,3.99,0.00,0.00,0.001,0.024,244,0.094,0.905,0.000,0.000,0.094,473221,470625,1,1.000,0.000,0.020,395315,0.048,0.570,0.006,159.56,114172,0,0.064,0.000,0.000,8453728,1.01,19.09,0.000,0.000,0.000,2,7,12,60,17171,0.066,3.64,0.0089,0.000,0,0.922,0.000,0.774,0.596,4.13,7.04,4.94,0.00,0.000,1.01,1.01,1.01,0.922,0.00018
300000,2395,1.494,0.077,5.87,185932,172112,2966,0,10916,2,1543396.8,0.5,0.007,0.169,0.816,0.008,249,6.70,3.68,0.02,0.46,0.00,0.07,0.02,0.30,6.67,3.66,0.00,0.00,0.002,0.034,198,0.086,0.893,0.000,0.000,0.107,502932,499537,1,1.000,0.000,0.006,262005,0.052,0.552,0.005,159.39,111482,0,0.275,0.000,0.000,6854410,1.01,19.41,0.000,0.000,0.000,2,6,12,38,16053,0.061,3.81,0.0097,0.005,0,0.923,0.000,0.774,0.632,4.05,7.06,4.85,0.00,0.000,1.01,1.01,1.01,0.923,0.00015
310000,2307,1.509,0.086,5.85,191134,175926,3250,0,12046,2,1535084.8,0.0,0.009,0.186,0.797,0.008,257,7.25,4.37,0.05,0.77,0.02,0.40,0.04,0.52,7.15,4.12,0.00,0.00,0.001,0.025,184,0.144,0.892,0.000,0.000,0.108,499810,496414,1,1.000,0.000,0.012,209439,0.059,0.561,0.006,159.08,112597,0,0.000,0.000,0.000,7631925,1.02,19.03,0.000,0.000,0.000,2,8,12,64,16736,0.064,4.12,0.0093,0.001,3,0.941,0.000,0.748,0.619,4.35,7.36,5.24,0.00,0.001,1.01,1.02,1.02,0.941,0.00013
320000,2629,1.484,0.079,5.33,196681,181058,3451,0,11850,5,1499799.6,0.8,0.009,0.259,0.713,0.018,248,6.48,3.84,0.02,0.48,0.01,0.32,0.03,0.63,6.42,3.76,0.00,0.00,0.002,0.042,157,0.130,0.907,0.000,0.000,0.093,464444,462623,1,1.000,0.000,0.005,218940,0.076,0.519,0.005,159.65,99851,0,0.167,0.000,0.000,10192396,1.01,20.26,0.000,0.000,0.000,2,6,12,35,17045,0.065,3.55,0.0089,0.003,6,0.939,0.000,0.672,0.579,4.11,6.68,5.26,0.00,0.000,1.01,1.01,1.01,0.939,0.00017
330000,2379,1.520,0.085,5.02,195920,180685,3484,0,12001,1,1544736.2,0.1,0.008,0.242,0.731,0.019,247,7.33,4.05,0.01,0.25,0.00,0.00,0.02,0.45,7.29,3.99,0.00,0.00,0.000,0.000,146,0.181,0.910,0.000,0.000,0.090,464951,463846,1,1.000,0.000,0.005,156244,0.073,0.548,0.005,159.76,97648,0,0.110,0.000,0.000,9368335,1.01,19.21,0.000,0.000,0.000,2,8,12,41,17427,0.066,3.44,0.0089,0.000,6,0.930,0.000,0.659,0.582,4.56,7.07,5.70,0.00,0.000,1.01,1.01,1.00,0.930,0.00018
340000,2379,1.500,0.090,4.86,186330,171505,2933,0,11892,3,1507939.2,0.0,0.012,0.221,0.746,0.021,259,7.24,4.25,0.01,0.23,0.04,0.84,0.03,0.58,7.15,4.11,0.00,0.00,0.003,0.035,135,0.244,0.906,0.000,0.000,0.094,485969,485445,1,1.000,0.000,0.006,113047,0.069,0.551,0.005,159.25,82533,0,0.000,0.000,0.000,8628723,1.00,19.46,0.000,0.000,0.000,2,8,12,48,17223,0.066,3.95,0.0089,0.000,2,0.916,0.000,0.608,0.620,4.62,6.92,5.91,0.00,0.000,1.01,1.01,1.00,0.916,0.00017
350000,2417,1.506,0.093,4.72,184332,169552,3223,0,11519,0,1547493.1,0.0,0.014,0.219,0.756,0.011,263,7.04,3.70,0.02,0.52,0.02,0.40,0.02,0.44,6.97,3.66,0.00,0.00,0.002,0.030,110,0.243,0.918,0.000,0.000,0.082,487970,487348,1,1.000,0.000,0.005,106711,0.076,0.553,0.005,159.34,76010,0,0.000,0.000,0.000,8366325,1.01,19.46,0.000,0.000,0.000,2,8,12,40,17012,0.065,3.86,0.0092,0.000,2,0.917,0.000,0.619,0.625,4.49,6.78,6.07,0.00,0.000,1.01,1.01,1.01,0.917,0.00017
360000,2186,1.538,0.093,5.22,177094,163183,2527,0,11615,0,1533209.0,0.0,0.010,0.229,0.747,0.014,274,7.49,3.89,0.02,0.41,0.01,0.10,0.03,0.54,7.43,3.84,0.00,0.00,0.002,0.038,141,0.255,0.919,0.000,0.000,0.081,499731,499030,1,1.000,0.000,0.006,90884,0.100,0.563,0.006,159.06,70548,0,0.000,0.000,0.000,9035067,1.01,19.13,0.000,0.000,0.000,2,8,12,45,16366,0.062,4.14,0.0094,0.016,2,0.921,0.000,0.587,0.648,4.80,6.93,6.18,0.00,0.000,1.01,1.01,1.01,0.921,0.00018
370000,2429,1.495,0.084,5.05,186891,172757,2700,0,11191,0,1527080.4,0.0,0.006,0.228,0.753,0.012,259,7.00,3.84,0.01,0.23,0.01,0.14,0.01,0.24,6.98,3.81,0.00,0.00,0.002,0.037,130,0.283,0.909,0.000,0.000,0.091,495215,494269,1,1.000,0.000,0.002,92441,0.093,0.516,0.005,158.99,80174,0,0.000,0.000,0.000,9447648,1.00,19.55,0.000,0.000,0.000,2,8,12,38,17007,0.065,4.21,0.0090,0.002,7,0.929,0.000,0.600,0.625,4.61,7.35,6.04,0.00,0.000,1.00,1.00,1.00,0.929,0.00014
380000,2459,1.485,0.082,4.90,187293,172597,2981,0,11685,4,1531367.0,0.3,0.009,0.207,0.771,0.012,244,6.95,3.76,0.02,0.55,0.01,0.37,0.01,0.31,6.91,3.67,0.00,0.00,0.001,0.030,126,0.266,0.898,0.000,0.000,0.102,487241,486639,1,1.000,0.000,0.004,73860,0.085,0.516,0.005,159.20,79097,0,0.080,0.000,0.000,8382813,1.01,19.61,0.000,0.000,0.000,2,8,12,44,17102,0.065,4.00,0.0090,0.000,3,0.922,0.000,0.608,0.618,4.54,7.14,5.83,0.00,0.000,1.01,1.01,1.01,0.922,0.00015
390000,2361,1.486,0.084,5.05,198353,183711,2978,0,11762,0,1539829.5,0.0,0.025,0.210,0.756,0.009,265,7.22,3.74,0.03,0.70,0.01,0.29,0.04,0.53,7.14,3.59,0.00,0.00,0.001,0.021,143,0.237,0.892,0.000,0.000,0.108,488595,487899,1,1.000,0.000,0.006,93343,0.084,0.539,0.005,159.33,84090,0,0.000,0.000,0.000,8620926,1.01,19.38,0.000,0.000,0.000,2,8,12,38,17037,0.065,3.87,0.0091,0.002,3,0.931,0.000,0.630,0.597,4.68,7.17,6.12,0.00,0.000,1.01,1.01,1.01,0.931,0.00014
400000,2428,1.476,0.091,4.84,197185,181863,3107,0,12148,3,1532257.0,0.3,0.028,0.211,0.754,0.008,264,6.92,4.15,0.04,0.71,0.02,0.29,0.03,0.43,6.83,3.92,0.00,0.00,0.002,0.035,150,0.292,0.902,0.000,0.000,0.098,475989,475500,1,1.000,0.000,0.004,73121,0.078,0.555,0.005,159.69,82232,0,0.087,0.000,0.000,8937192,1.01,19.09,0.000,0.000,0.000,2,7,12,64,16794,0.064,3.51,0.0092,0.001,1,0.922,0.000,0.702,0.589,4.26,6.34,6.24,0.00,0.000,1.01,1.02,1.01,0.922,0.00015
410000,2224,1.533,0.083,4.86,186867,172238,2905,0,11928,1,1536276.2,0.3,0.031,0.232,0.721,0.015,263,7.86,4.12,0.04,0.55,0.00,0.04,0.02,0.75,7.79,3.99,0.00,0.00,0.000,0.021,126,0.236,0.887,0.000,0.000,0.113,478699,478242,1,1.000,0.000,0.003,70158,0.076,0.524,0.005,159.58,78811,0,0.342,0.000,0.000,9387688,1.02,18.72,0.000,0.000,0.000,2,8,12,54,17484,0.067,3.62,0.0089,0.000,4,0.925,0.000,0.656,0.612,4.95,7.13,6.56,0.00,0.000,1.02,1.02,1.01,0.925,0.00019
420000,2409,1.494,0.093,4.62,185561,171375,2761,0,11240,1,1533517.1,0.0,0.025,0.209,0.740,0.026,266,6.95,3.56,0.00,0.08,0.01,0.20,0.02,0.40,6.92,3.54,0.00,0.00,0.001,0.015,116,0.331,0.907,0.000,0.000,0.093,486085,485668,1,1.000,0.000,0.004,74632,0.103,0.559,0.005,159.44,79020,0,0.000,0.000,0.000,8057293,1.00,19.66,0.000,0.000,0.000,2,8,12,32,16746,0.064,3.76,0.0092,0.000,2,0.923,0.000,0.588,0.621,4.67,7.37,5.89,0.00,0.000,1.00,1.00,1.00,0.923,0.00017
