step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,5,220,16.0,0.0,0.0,0.3,15.7,0.0,1.00,7.9,72,482,61.61,0.00,220,0,0,0.0,1.00,1.00,1.00,4.25,7.49,4.66
5000,3,190,7.7,0.2,0.1,0.0,7.4,0.0,1.10,17.2,33,994,102.59,0.00,190,0,0,0.0,1.09,1.13,1.09,2.59,5.52,1.91
5000,1,188,15.3,0.0,0.2,0.5,14.6,0.0,1.01,10.2,43,786,110.08,0.00,188,0,0,0.0,1.01,1.01,1.01,4.06,7.06,4.43
5000,10,116,4.5,0.0,0.0,0.2,4.3,0.0,1.00,21.7,14,281,28.72,0.00,0,102,14,0.0,1.00,1.00,1.00,1.85,2.68,2.80
5000,11,48,8.4,1.2,0.0,0.0,7.2,0.0,1.35,18.6,10,990,98.50,0.00,48,0,0,0.0,1.20,1.33,1.46,2.52,3.33,3.52
5000,13,29,23.6,5.6,0.8,2.5,14.7,0.0,2.17,10.8,14,1472,328.44,0.00,29,0,0,0.0,3.49,1.45,1.95,3.97,5.86,4.76
5000,6,26,64.0,0.0,0.0,0.1,63.9,0.0,1.00,0.0,2,1715,781.28,0.00,26,0,0,0.0,1.00,1.00,1.00,7.54,8.00,8.00
5000,4,21,10.1,0.0,0.0,0.2,9.9,0.0,1.00,14.8,7,669,84.53,0.00,21,0,0,0.0,1.00,1.00,1.00,3.14,1.62,7.00
5000,17,8,62.6,0.0,38.6,0.0,24.0,0.0,1.00,0.0,3,1909,680.23,0.00,8,0,0,0.0,1.00,1.00,1.00,9.00,8.00,8.00
6000,3,230,7.1,0.0,0.0,0.0,7.1,0.0,1.01,18.0,41,1208,130.30,0.00,230,0,0,0.0,1.00,1.03,1.01,2.49,5.25,1.85
6000,5,215,15.4,0.3,0.0,0.5,14.6,0.0,1.09,8.5,79,576,68.48,0.00,215,0,0,0.0,1.13,1.07,1.09,4.19,7.23,4.63
6000,26,98,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.2,14,416,48.92,0.00,8,77,13,0.0,1.00,1.00,1.00,1.91,2.45,2.96
6000,10,95,5.7,0.0,0.0,0.0,5.6,0.0,1.00,20.4,20,180,17.43,0.00,0,77,18,0.0,1.00,1.00,1.00,2.07,2.83,3.05
6000,1,85,12.6,0.0,0.0,0.0,12.5,0.0,1.00,11.0,21,1050,115.52,0.00,85,0,0,0.0,1.00,1.00,1.00,3.58,6.99,4.13
6000,11,70,7.9,0.9,0.0,0.1,6.8,0.0,1.28,18.9,11,1121,115.66,0.00,70,0,0,0.0,1.16,1.27,1.38,2.33,3.31,3.59
6000,13,31,21.5,4.3,0.8,2.6,13.9,0.0,1.89,11.9,16,2074,446.89,0.00,31,0,0,0.0,2.89,1.33,1.73,3.71,5.52,4.52
6000,4,23,11.4,0.0,0.1,0.0,11.3,0.0,1.00,13.9,10,388,47.99,0.00,23,0,0,0.0,1.00,1.00,1.00,3.17,1.91,7.13
6000,6,21,63.8,0.0,0.0,0.1,63.7,0.0,1.00,0.0,3,2439,1199.44,0.00,21,0,0,0.0,1.00,1.00,1.00,8.29,8.00,8.00
6000,17,8,63.0,0.0,38.9,0.0,24.1,0.0,1.00,0.0,2,2533,973.50,0.00,8,0,0,0.0,1.00,1.00,1.00,9.00,8.00,8.00
7000,3,302,6.2,0.0,0.0,0.0,6.1,0.0,1.01,19.1,34,919,83.84,0.00,302,0,0,0.0,1.01,1.02,1.01,2.25,4.98,1.53
7000,5,157,16.3,0.1,0.0,0.3,15.9,0.0,1.05,7.5,57,554,65.42,0.00,157,0,0,0.0,1.05,1.05,1.04,4.41,7.69,4.99
7000,1,131,8.9,0.0,0.0,0.0,8.9,0.0,1.00,15.1,27,727,68.48,0.00,131,0,0,0.0,1.00,1.00,1.00,2.91,6.21,2.86
7000,11,126,6.0,0.1,0.0,0.2,5.8,0.0,1.04,20.5,15,847,78.16,0.00,126,0,0,0.0,1.03,1.04,1.05,1.96,2.92,3.19
7000,26,126,4.4,0.0,0.1,0.1,4.2,0.0,1.00,22.1,13,288,23.33,0.00,0,106,20,0.0,1.00,1.00,1.00,1.69,3.12,1.83
7000,10,115,5.5,0.1,0.0,0.1,5.3,0.0,1.11,21.2,29,218,21.70,0.00,0,96,19,0.0,1.11,1.11,1.10,2.22,2.52,3.27
7000,13,74,8.8,1.3,0.2,0.7,6.6,0.0,1.35,19.8,29,762,88.37,0.00,74,0,0,0.0,1.62,1.24,1.30,2.27,3.18,2.92
7000,4,19,12.6,0.0,0.0,0.0,12.6,0.0,1.00,13.4,9,797,90.31,0.00,19,0,0,0.0,1.00,1.00,1.00,3.37,2.00,7.32
7000,6,16,63.1,0.0,0.0,1.1,62.0,0.0,1.00,0.0,3,1189,505.31,0.00,16,0,0,0.0,1.00,1.00,1.00,7.56,8.00,8.00
8000,3,243,6.1,0.0,0.1,0.0,6.0,0.0,1.02,19.3,33,1172,103.76,0.00,243,0,0,0.0,1.02,1.03,1.01,2.23,4.91,1.47
8000,1,177,7.9,0.1,0.0,0.0,7.8,0.0,1.02,16.6,39,850,89.00,0.00,177,0,0,0.0,1.01,1.04,1.01,2.83,5.95,2.60
8000,5,164,17.3,0.3,0.0,0.4,16.6,0.0,1.04,6.8,52,739,87.27,0.00,164,0,0,0.0,1.05,1.04,1.04,4.74,7.66,5.65
8000,11,133,6.1,0.1,0.0,0.2,5.8,0.0,1.02,20.2,16,1273,116.88,0.00,133,0,0,0.0,1.01,1.02,1.03,2.05,3.11,3.23
8000,26,130,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.4,14,282,22.51,0.00,0,110,20,0.0,1.00,1.00,1.00,1.74,3.15,1.68
8000,10,96,5.9,0.1,0.0,0.0,5.8,0.0,1.05,20.3,27,469,47.64,0.00,0,76,20,0.0,1.05,1.05,1.05,2.39,2.52,4.17
8000,13,91,7.3,1.0,0.2,0.3,5.8,0.0,1.34,20.9,29,1178,132.91,0.00,91,0,0,0.0,1.51,1.27,1.30,2.01,2.84,2.73
8000,6,14,62.9,0.0,0.0,1.2,61.7,0.0,1.00,0.0,3,1968,960.07,0.00,14,0,0,0.0,1.00,1.00,1.00,7.57,8.00,8.00
8000,4,13,9.2,0.0,0.0,0.0,9.2,0.0,1.00,16.0,6,1331,139.67,0.00,13,0,0,0.0,1.00,1.00,1.00,2.69,1.69,6.31
9000,5,264,15.7,0.0,0.0,0.2,15.5,0.0,1.00,7.5,81,710,83.06,0.00,263,0,1,0.0,1.00,1.00,1.00,4.36,7.36,5.30
9000,1,222,7.4,0.0,0.0,0.0,7.3,0.0,1.02,17.2,40,976,100.76,0.00,222,0,0,0.0,1.02,1.02,1.01,2.84,5.98,2.59
9000,3,179,5.9,0.0,0.1,0.0,5.8,0.0,1.03,19.5,24,1368,125.96,0.00,179,0,0,0.0,1.04,1.03,1.02,2.08,4.89,1.35
9000,10,137,3.7,0.0,0.0,0.0,3.7,0.0,1.00,23.2,27,276,22.26,0.00,0,124,13,0.0,1.00,1.00,1.00,1.68,1.48,3.89
9000,26,125,4.8,0.0,0.1,0.0,4.8,0.0,1.00,21.2,21,297,24.02,0.00,0,109,16,0.0,1.00,1.00,1.00,1.97,3.82,1.60
9000,11,116,6.1,0.0,0.0,0.3,5.8,0.0,1.02,20.3,16,1171,105.04,0.00,116,0,0,0.0,1.02,1.02,1.02,2.13,2.98,3.09
9000,13,93,7.3,0.8,0.3,0.3,6.0,0.0,1.19,20.8,29,1765,205.15,0.00,93,0,0,0.0,1.33,1.10,1.16,2.08,2.89,2.73
9000,6,11,63.1,0.0,0.0,1.5,61.5,0.0,1.00,0.0,3,2918,1608.52,0.00,11,0,0,0.0,1.00,1.00,1.00,7.64,8.00,8.00
9000,4,6,9.7,0.0,0.0,0.0,9.7,0.0,1.00,17.3,3,430,30.15,0.00,6,0,0,0.0,1.00,1.00,1.00,3.33,2.00,5.33
10000,5,309,13.2,0.0,0.0,0.1,13.1,0.0,1.00,9.8,81,663,72.99,0.00,309,0,0,0.0,1.00,1.00,1.00,3.75,7.33,4.02
10000,3,266,5.6,0.0,0.0,0.0,5.6,0.0,1.00,19.8,19,760,62.08,0.00,266,0,0,0.0,1.00,1.00,1.00,2.10,4.90,1.20
10000,1,188,6.8,0.0,0.0,0.0,6.8,0.0,1.00,17.9,34,962,87.73,0.00,188,0,0,0.0,1.00,1.00,1.00,2.64,5.60,2.19
10000,13,142,5.8,0.4,0.0,0.0,5.4,0.0,1.16,22.1,30,793,80.22,0.00,142,0,0,0.0,1.18,1.14,1.17,1.94,2.61,2.32
10000,11,133,5.9,0.0,0.0,0.2,5.7,0.0,1.02,20.7,16,709,60.33,0.00,133,0,0,0.0,1.02,1.02,1.02,2.06,2.86,3.08
10000,26,126,4.5,0.0,0.1,0.0,4.4,0.0,1.00,21.7,15,290,25.15,0.00,0,104,22,0.0,1.00,1.00,1.00,1.81,3.78,1.52
10000,10,77,5.6,0.0,0.0,0.0,5.6,0.0,1.00,20.7,11,177,16.01,0.00,0,62,15,0.0,1.00,1.00,1.00,1.88,1.32,4.36
10000,29,17,15.1,0.0,0.0,0.0,15.1,0.0,1.00,12.1,3,782,89.23,0.00,17,0,0,0.0,1.00,1.00,1.00,3.53,8.00,1.94
10000,4,6,12.2,0.0,0.0,0.8,11.3,0.0,1.00,15.7,4,1205,96.89,0.00,6,0,0,0.0,1.00,1.00,1.00,3.17,2.33,5.83
11000,5,338,12.4,0.1,0.0,0.2,12.1,0.0,1.03,11.0,82,773,85.60,0.00,338,0,0,0.0,1.01,1.03,1.07,3.67,7.09,3.71
11000,3,292,5.5,0.0,0.0,0.0,5.4,0.0,1.01,20.1,23,1149,101.47,0.00,292,0,0,0.0,1.02,1.02,1.01,2.03,4.76,1.21
11000,1,181,8.7,0.0,0.0,0.0,8.7,0.0,1.00,15.9,41,851,76.60,0.00,181,0,0,0.0,1.00,1.00,1.00,3.15,6.40,2.64
11000,13,147,5.7,0.4,0.0,0.0,5.2,0.0,1.20,22.2,34,1061,103.39,0.00,147,0,0,0.0,1.24,1.19,1.18,1.98,2.56,2.34
11000,11,135,5.9,0.0,0.0,0.0,5.8,0.0,1.00,20.6,15,1199,107.99,0.00,135,0,0,0.0,1.00,1.00,1.00,2.12,2.84,2.97
11000,26,133,4.7,0.0,0.1,0.0,4.6,0.0,1.00,21.0,12,351,27.92,0.00,1,118,14,0.0,1.00,1.00,1.00,1.82,4.39,1.12
11000,10,91,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.2,19,329,39.84,0.00,0,77,14,0.0,1.00,1.00,1.00,2.16,1.46,4.42
