step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,1635,1.537,0.086,5.86,161051,144136,1948,0,15183,3,1203484.4,0.1,0.081,0.167,0.477,0.275,299,7.85,3.63,0.00,0.00,0.01,0.16,0.01,0.23,7.84,3.61,0.00,0.00,0.001,0.015,137,0.198,0.900,0.000,0.000,0.100,373213,372678,2,0.882,0.000,0.002,92307,0.141,0.627,0.007,121.81,87450,0,0.027,0.000,0.000,4398364,1.00,18.78,0.000,0.000,0.000,3,8,12,36,12842,0.049,41.51,0.0094,0.000,12,0.886,0.000,0.603,0.571,4.81,7.09,6.79,0.00,0.000,1.00,1.00,1.00,0.886,0.00018
440000,1792,1.495,0.079,5.73,159599,141425,1938,0,16079,2,1215824.1,0.3,0.072,0.092,0.519,0.317,303,7.27,3.30,0.00,0.00,0.01,0.22,0.01,0.11,7.25,3.30,0.00,0.00,0.001,0.025,127,0.222,0.887,0.000,0.000,0.113,395015,394711,2,0.868,0.000,0.004,72531,0.134,0.605,0.006,121.42,94510,0,0.156,0.000,0.000,2232179,1.00,19.60,0.000,0.000,0.000,4,6,12,28,13032,0.050,41.90,0.0094,0.000,14,0.848,0.000,0.660,0.598,4.66,7.06,6.77,0.00,0.000,1.00,1.00,1.00,0.848,0.00012
450000,1738,1.515,0.082,5.97,163143,145494,2141,0,15562,10,1214224.0,1.8,0.078,0.099,0.516,0.308,305,7.32,3.45,0.01,0.36,0.01,0.14,0.00,0.07,7.30,3.43,0.00,0.00,0.001,0.027,136,0.271,0.911,0.000,0.000,0.089,387526,387140,2,0.815,0.007,0.003,90942,0.096,0.620,0.007,121.64,89429,0,0.176,0.000,0.000,2327407,1.00,19.25,0.000,0.000,0.000,2,8,11,42,12726,0.049,41.67,0.0096,0.003,9,0.849,0.000,0.610,0.581,4.71,6.72,6.56,0.00,0.000,1.00,1.00,1.00,0.849,0.00013
460000,1938,1.463,0.082,6.06,163862,145944,2005,0,15713,1,1202947.2,0.0,0.051,0.149,0.459,0.341,303,7.03,3.47,0.00,0.09,0.01,0.35,0.04,0.39,6.98,3.47,0.00,0.00,0.002,0.042,136,0.311,0.906,0.000,0.000,0.094,385021,384269,3,0.835,0.000,0.015,96073,0.123,0.614,0.006,121.58,85805,0,0.000,0.000,0.000,4463719,1.00,19.71,0.000,0.000,0.000,3,8,10,36,13629,0.052,41.74,0.0089,0.002,11,0.911,0.000,0.625,0.576,4.62,6.81,6.88,0.00,0.000,1.00,1.00,1.00,0.911,0.00011
470000,1877,1.472,0.079,6.14,166424,147887,2116,0,16482,3,1196571.9,0.3,0.068,0.149,0.545,0.238,292,6.68,3.28,0.00,0.12,0.00,0.13,0.03,0.67,6.64,3.20,0.00,0.00,0.001,0.025,119,0.272,0.901,0.000,0.000,0.099,377440,377093,2,0.823,0.013,0.005,108689,0.107,0.596,0.006,121.66,91959,0,0.105,0.000,0.000,4620719,1.00,20.21,0.000,0.000,0.000,3,7,10,42,12541,0.048,41.65,0.0096,0.000,8,0.908,0.000,0.654,0.561,4.46,6.76,6.72,0.00,0.000,1.00,1.00,1.00,0.908,0.00012
480000,1973,1.446,0.079,6.04,169871,152066,2288,0,15421,0,1201968.4,0.0,0.091,0.144,0.558,0.208,279,7.09,3.38,0.01,0.22,0.02,0.45,0.02,0.23,7.04,3.29,0.00,0.00,0.001,0.029,138,0.173,0.889,0.000,0.000,0.111,367541,367251,2,0.845,0.001,0.006,84270,0.142,0.592,0.006,122.01,94732,0,0.000,0.000,0.000,4334015,1.00,19.89,0.000,0.000,0.000,3,7,12,30,13981,0.053,41.30,0.0087,0.000,11,0.895,0.000,0.624,0.540,4.65,6.92,6.85,0.00,0.000,1.00,1.00,1.01,0.895,0.00013
490000,1831,1.475,0.084,5.98,169955,153440,2060,0,14597,0,1218732.1,0.0,0.082,0.123,0.584,0.211,281,7.28,3.26,0.00,0.12,0.01,0.34,0.02,0.51,7.25,3.24,0.00,0.00,0.002,0.037,105,0.193,0.896,0.000,0.000,0.104,372975,372614,2,0.849,0.000,0.002,79539,0.145,0.587,0.006,121.71,96263,0,0.000,0.000,0.000,3786994,1.00,19.66,0.000,0.000,0.000,4,7,10,38,13331,0.051,41.61,0.0092,0.003,8,0.850,0.000,0.616,0.547,4.65,6.95,6.78,0.00,0.000,1.00,1.00,1.00,0.850,0.00017
500000,1794,1.530,0.090,6.13,163077,144849,2007,0,16258,5,1213081.0,0.8,0.107,0.084,0.586,0.223,282,7.49,3.64,0.01,0.11,0.00,0.15,0.02,0.50,7.46,3.62,0.00,0.00,0.001,0.033,165,0.236,0.901,0.000,0.000,0.099,374098,373597,2,0.871,0.025,0.006,106835,0.110,0.599,0.006,122.02,94806,0,0.154,0.000,0.000,2056035,1.01,19.24,0.000,0.000,0.000,3,8,12,38,13441,0.051,41.30,0.0091,0.000,8,0.781,0.000,0.599,0.567,4.76,6.93,6.97,0.00,0.000,1.01,1.01,1.01,0.781,0.00016
510000,1811,1.525,0.078,6.32,155745,139500,1796,0,14432,25,1203269.6,0.6,0.115,0.100,0.579,0.206,278,7.71,3.58,0.06,0.44,0.01,0.20,0.05,1.13,7.59,3.50,0.00,0.00,0.001,0.027,162,0.196,0.906,0.000,0.000,0.094,375242,373250,2,0.840,0.000,0.007,157523,0.092,0.585,0.006,121.78,93053,0,0.024,0.000,0.000,2817879,1.04,18.87,0.000,0.001,0.000,3,8,12,40,13960,0.053,41.54,0.0088,0.000,14,0.810,0.000,0.598,0.588,4.85,6.84,6.78,0.00,0.000,1.01,1.03,1.07,0.810,0.00017
520000,1782,1.516,0.079,6.22,159524,142714,2007,0,14832,0,1201684.1,0.0,0.119,0.133,0.546,0.202,294,7.72,3.92,0.00,0.09,0.02,0.46,0.03,0.34,7.68,3.82,0.00,0.00,0.001,0.027,159,0.124,0.920,0.000,0.000,0.080,366611,366239,2,0.865,0.000,0.013,190143,0.117,0.573,0.005,121.40,90367,0,0.000,0.000,0.000,4002886,1.00,18.96,0.000,0.000,0.000,3,8,12,44,13762,0.052,41.92,0.0088,0.000,8,0.868,0.000,0.585,0.568,4.89,7.13,6.86,0.00,0.000,1.00,1.00,1.00,0.868,0.00017
530000,1862,1.511,0.077,6.39,156857,138893,1892,0,15992,4,1205799.5,0.5,0.089,0.166,0.524,0.221,291,7.43,3.88,0.02,0.29,0.00,0.05,0.01,0.25,7.40,3.84,0.00,0.00,0.001,0.023,169,0.134,0.915,0.000,0.000,0.085,373227,371154,2,0.832,0.000,0.005,102913,0.125,0.577,0.006,122.21,89130,0,0.115,0.000,0.000,4916445,1.00,19.50,0.000,0.001,0.000,2,8,12,32,13834,0.053,41.10,0.0088,0.000,11,0.888,0.000,0.534,0.582,4.75,6.80,6.69,0.00,0.000,1.01,1.00,1.01,0.888,0.00018
540000,1691,1.535,0.077,6.08,158196,140192,1925,0,16250,4,1209250.5,0.0,0.105,0.126,0.570,0.199,299,8.23,3.19,0.02,0.33,0.01,0.18,0.01,0.19,8.19,3.17,0.00,0.00,0.002,0.037,140,0.226,0.899,0.000,0.000,0.101,374476,373814,2,0.866,0.000,0.005,62126,0.131,0.578,0.006,121.83,91244,0,0.000,0.000,0.000,3361374,1.01,18.63,0.000,0.000,0.000,4,8,12,31,13918,0.053,41.48,0.0087,0.000,20,0.846,0.000,0.567,0.581,5.07,7.10,6.95,0.00,0.000,1.01,1.01,1.01,0.846,0.00020
550000,1742,1.494,0.080,6.15,160589,140600,2063,0,17875,4,1198127.8,0.0,0.113,0.102,0.523,0.261,293,8.03,3.52,0.03,0.31,0.01,0.42,0.03,0.43,7.95,3.48,0.00,0.00,0.001,0.027,149,0.292,0.900,0.000,0.000,0.100,374986,374434,2,0.869,0.000,0.008,87809,0.167,0.578,0.006,121.81,91214,0,0.000,0.000,0.000,2636655,1.01,18.77,0.000,0.000,0.000,3,8,12,32,13987,0.053,41.50,0.0086,0.000,12,0.803,0.000,0.573,0.575,4.90,7.09,6.74,0.00,0.002,1.01,1.01,1.01,0.803,0.00020
560000,1683,1.528,0.078,6.24,157702,138817,1806,0,17138,8,1200842.8,0.9,0.095,0.088,0.525,0.292,305,8.18,4.10,0.07,0.75,0.01,0.19,0.01,0.21,8.09,3.99,0.00,0.00,0.001,0.027,164,0.288,0.895,0.000,0.000,0.105,371815,369936,2,0.874,0.011,0.002,75954,0.178,0.585,0.006,121.03,87123,0,0.106,0.000,0.000,1740248,1.03,18.51,0.000,0.000,0.000,3,8,12,44,13765,0.053,42.28,0.0088,0.000,12,0.763,0.000,0.583,0.579,4.86,7.10,6.78,0.00,0.000,1.01,1.04,1.03,0.763,0.00021
570000,1820,1.494,0.079,6.65,160836,142413,1771,0,16515,5,1182786.6,1.0,0.112,0.081,0.536,0.271,310,7.57,4.03,0.07,1.26,0.04,0.89,0.00,0.14,7.46,3.58,0.00,0.00,0.002,0.028,171,0.258,0.912,0.000,0.000,0.088,366849,365627,3,0.868,0.000,0.001,54620,0.166,0.594,0.006,120.41,88417,0,0.190,0.000,0.000,1429011,1.02,18.90,0.000,0.000,0.000,3,8,11,54,13783,0.053,42.91,0.0087,0.004,10,0.750,0.000,0.604,0.565,4.55,6.73,6.40,0.00,0.001,1.01,1.02,1.02,0.750,0.00019
580000,1809,1.502,0.075,6.80,166940,147890,1953,0,17108,4,1198737.5,0.9,0.131,0.095,0.523,0.250,303,7.52,4.09,0.02,0.42,0.01,0.21,0.01,0.22,7.48,4.04,0.00,0.00,0.002,0.033,188,0.173,0.916,0.000,0.000,0.084,364312,363022,2,0.842,0.000,0.002,44456,0.162,0.577,0.006,121.46,93764,0,0.236,0.000,0.000,2166931,1.01,18.76,0.000,0.000,0.000,3,8,10,44,13612,0.052,41.86,0.0089,0.008,11,0.805,0.000,0.659,0.545,4.49,6.15,6.39,0.00,0.000,1.01,1.01,1.01,0.805,0.00018
590000,1890,1.485,0.074,6.38,156831,137830,2004,0,16916,8,1193243.8,1.0,0.087,0.160,0.506,0.247,301,7.15,3.51,0.01,0.22,0.02,0.28,0.01,0.13,7.12,3.48,0.00,0.00,0.002,0.039,158,0.172,0.909,0.000,0.000,0.091,369356,367434,3,0.898,0.000,0.003,70168,0.182,0.586,0.006,120.64,96028,0,0.125,0.000,0.000,4727995,1.00,19.13,0.000,0.000,0.000,2,8,10,46,13520,0.052,42.67,0.0089,0.019,6,0.884,0.000,0.650,0.578,4.58,6.47,6.78,0.00,0.000,1.00,1.01,1.00,0.884,0.00016
600000,1774,1.521,0.078,6.63,159503,142264,2034,0,15321,4,1201319.1,0.4,0.099,0.170,0.505,0.226,302,7.76,4.05,0.04,0.49,0.02,0.38,0.01,0.24,7.70,4.01,0.00,0.00,0.002,0.023,179,0.170,0.908,0.000,0.000,0.092,365019,364055,2,0.941,0.024,0.003,60697,0.162,0.583,0.006,120.80,93982,0,0.100,0.000,0.000,5424617,1.02,18.43,0.000,0.000,0.000,2,8,11,44,13775,0.053,42.52,0.0088,0.001,10,0.899,0.000,0.617,0.566,4.78,6.66,7.20,0.00,0.001,1.01,1.02,1.02,0.899,0.00018
610000,1867,1.482,0.079,6.67,161338,143829,1934,0,15482,7,1196029.8,1.4,0.074,0.122,0.524,0.279,300,7.50,3.59,0.05,0.40,0.01,0.33,0.01,0.18,7.43,3.62,0.00,0.00,0.002,0.043,185,0.145,0.909,0.000,0.000,0.091,363242,362220,1,1.000,0.000,0.004,126165,0.097,0.577,0.006,120.38,98479,0,0.204,0.000,0.000,3455071,1.03,18.68,0.000,0.000,0.000,3,8,11,30,13999,0.053,42.93,0.0086,0.002,4,0.856,0.000,0.648,0.559,4.77,6.76,7.27,0.00,0.000,1.03,1.01,1.03,0.856,0.00018
620000,1736,1.489,0.075,6.59,162158,144985,1880,0,15424,1,1186986.1,0.0,0.059,0.097,0.526,0.318,299,7.71,3.52,0.02,0.20,0.00,0.05,0.00,0.06,7.69,3.55,0.00,0.00,0.000,0.012,165,0.150,0.906,0.000,0.000,0.094,360195,359491,1,1.000,0.000,0.002,58206,0.150,0.583,0.006,120.59,95640,0,0.000,0.000,0.000,2581815,1.01,18.64,0.000,0.000,0.000,3,8,10,36,13386,0.051,42.72,0.0089,0.024,7,0.815,0.000,0.647,0.553,4.91,7.10,6.66,0.00,0.000,1.01,1.01,1.01,0.815,0.00019
630000,1889,1.498,0.072,6.67,150271,131048,1881,0,17189,1,1184647.6,0.1,0.087,0.164,0.486,0.264,317,7.07,3.69,0.01,0.19,0.01,0.28,0.00,0.09,7.05,3.67,0.00,0.00,0.000,0.011,113,0.163,0.906,0.000,0.000,0.094,357660,356731,1,1.000,0.000,0.001,100955,0.094,0.571,0.006,119.11,93758,0,0.084,0.000,0.000,4880215,1.00,19.78,0.000,0.000,0.000,2,8,12,38,13360,0.051,44.20,0.0089,0.017,2,0.888,0.000,0.583,0.583,4.82,7.69,6.87,0.00,0.001,1.01,1.01,1.00,0.888,0.00017
640000,1925,1.509,0.075,6.27,159677,139435,2175,0,18031,0,1215584.4,0.0,0.134,0.173,0.433,0.259,298,6.90,3.95,0.00,0.07,0.00,0.06,0.01,0.18,6.88,3.94,0.00,0.00,0.000,0.005,113,0.161,0.926,0.000,0.000,0.074,354724,354244,1,1.000,0.000,0.005,57975,0.163,0.573,0.005,122.14,98165,0,0.000,0.000,0.000,5478219,1.00,20.07,0.000,0.000,0.000,2,8,12,38,13278,0.051,41.18,0.0092,0.018,6,0.903,0.000,0.543,0.553,4.61,7.78,6.18,0.00,0.000,1.00,1.00,1.00,0.903,0.00017
650000,1981,1.475,0.073,6.26,161246,142915,2284,0,15991,0,1209381.1,0.0,0.163,0.160,0.434,0.242,302,6.67,3.66,0.01,0.23,0.01,0.34,0.01,0.17,6.64,3.61,0.00,0.00,0.001,0.017,135,0.158,0.908,0.000,0.000,0.092,358085,357198,1,1.000,0.000,0.002,78610,0.181,0.563,0.005,121.59,94033,0,0.000,0.000,0.000,4674421,1.00,20.29,0.000,0.000,0.000,2,6,10,42,13207,0.050,41.73,0.0092,0.011,10,0.891,0.000,0.553,0.553,4.57,7.80,6.25,0.00,0.000,1.00,1.00,1.01,0.891,0.00017
660000,1971,1.436,0.076,6.23,167317,149632,2090,0,15605,14,1212685.2,2.7,0.134,0.203,0.439,0.225,305,6.95,3.51,0.00,0.14,0.01,0.13,0.01,0.17,6.93,3.51,0.00,0.00,0.001,0.029,149,0.174,0.899,0.000,0.000,0.101,363472,362905,1,1.000,0.000,0.003,72345,0.153,0.573,0.005,122.30,94211,0,0.193,0.000,0.000,6480814,1.00,19.90,0.000,0.000,0.000,4,8,12,32,13696,0.052,41.02,0.0089,0.002,4,0.910,0.000,0.595,0.543,4.72,7.64,6.64,0.00,0.000,1.00,1.00,1.00,0.910,0.00018
670000,1822,1.527,0.072,6.35,163583,146009,2164,0,15559,1,1208827.4,0.2,0.113,0.204,0.453,0.230,307,7.43,3.81,0.01,0.23,0.00,0.07,0.01,0.18,7.41,3.82,0.00,0.00,0.000,0.009,166,0.190,0.912,0.000,0.000,0.088,366950,365910,1,1.000,0.000,0.004,59982,0.145,0.571,0.006,122.24,99466,0,0.241,0.000,0.000,5819546,1.01,19.13,0.000,0.000,0.000,3,8,12,32,13538,0.052,41.08,0.0090,0.012,6,0.911,0.000,0.569,0.558,4.80,7.63,6.53,0.00,0.000,1.02,1.02,1.00,0.911,0.00018
680000,1788,1.515,0.074,5.98,159653,142489,2041,0,15157,10,1212556.2,2.0,0.077,0.215,0.482,0.226,324,7.73,3.59,0.02,0.46,0.03,0.47,0.01,0.22,7.67,3.47,0.00,0.00,0.002,0.035,134,0.246,0.905,0.000,0.000,0.095,369617,368345,1,1.000,0.000,0.003,53655,0.166,0.582,0.006,121.60,90248,0,0.198,0.000,0.000,6194556,1.01,18.94,0.000,0.000,0.000,4,8,12,40,13829,0.053,41.72,0.0088,0.007,5,0.920,0.000,0.569,0.571,5.02,7.81,6.70,0.00,0.000,1.01,1.01,1.01,0.920,0.00019
690000,1860,1.501,0.075,6.21,159783,142891,2023,0,14797,4,1203342.8,0.7,0.080,0.271,0.436,0.213,321,7.77,4.55,0.02,0.29,0.02,0.41,0.01,0.24,7.72,4.45,0.00,0.00,0.002,0.032,150,0.265,0.914,0.000,0.000,0.086,369527,368499,1,1.000,0.000,0.003,42430,0.179,0.576,0.006,121.69,88267,0,0.183,0.000,0.000,8718817,1.01,18.95,0.000,0.000,0.000,4,8,12,48,14461,0.055,41.63,0.0084,0.001,8,0.941,0.000,0.550,0.570,4.90,7.61,6.71,0.00,0.000,1.00,1.00,1.01,0.941,0.00017
700000,1859,1.511,0.071,6.46,155258,138497,1795,0,14967,1,1208378.0,0.5,0.085,0.210,0.443,0.262,325,7.28,3.17,0.02,0.33,0.01,0.23,0.01,0.24,7.24,3.15,0.00,0.00,0.001,0.023,137,0.239,0.905,0.000,0.000,0.095,371751,371111,1,1.000,0.000,0.002,81594,0.123,0.564,0.005,121.87,87143,0,0.531,0.000,0.000,6269453,1.00,19.37,0.000,0.000,0.000,4,8,10,32,13533,0.052,41.45,0.0090,0.004,11,0.906,0.000,0.557,0.585,4.97,7.62,7.42,0.00,0.000,1.00,1.00,1.00,0.906,0.00020
710000,1908,1.469,0.077,6.87,161713,141833,2021,0,17810,1,1206333.9,0.2,0.102,0.182,0.468,0.248,321,7.32,3.38,0.02,0.27,0.01,0.17,0.03,0.44,7.27,3.35,0.00,0.00,0.001,0.015,149,0.235,0.896,0.000,0.000,0.104,370052,369594,1,0.838,0.162,0.006,74332,0.100,0.568,0.005,122.31,94820,0,0.178,0.000,0.000,5303979,1.01,19.47,0.000,0.000,0.000,2,8,12,28,13964,0.053,41.01,0.0087,0.000,6,0.903,0.000,0.547,0.566,4.90,7.71,6.90,0.00,0.000,1.01,1.01,1.01,0.903,0.00017
720000,1793,1.541,0.072,6.67,162360,143777,1980,0,16718,5,1216182.9,1.2,0.103,0.198,0.451,0.247,317,7.58,3.80,0.00,0.13,0.01,0.18,0.00,0.00,7.57,3.79,0.00,0.00,0.001,0.014,134,0.175,0.921,0.000,0.000,0.079,370085,369571,1,1.000,0.000,0.000,44058,0.110,0.563,0.005,122.68,96695,0,0.242,0.000,0.000,6051387,1.00,19.44,0.000,0.000,0.000,4,8,12,32,13591,0.052,40.63,0.0090,0.000,11,0.896,0.000,0.566,0.565,5.03,7.65,7.32,0.00,0.000,1.00,1.00,1.00,0.896,0.00020
730000,1819,1.511,0.072,6.64,159452,141136,2026,0,16264,5,1213799.8,0.3,0.096,0.170,0.481,0.253,324,7.60,3.82,0.02,0.51,0.02,0.22,0.02,0.31,7.54,3.74,0.00,0.00,0.002,0.020,161,0.153,0.915,0.000,0.000,0.085,372876,372279,1,1.000,0.000,0.007,60564,0.134,0.567,0.005,122.11,100785,0,0.057,0.000,0.000,5182736,1.01,19.24,0.000,0.001,0.000,4,8,12,52,13826,0.053,41.20,0.0088,0.000,14,0.892,0.000,0.568,0.575,5.04,7.61,7.24,0.00,0.000,1.01,1.01,1.01,0.892,0.00019
740000,1829,1.508,0.074,6.70,159162,141479,2020,0,15653,1,1219279.4,0.2,0.086,0.189,0.468,0.258,324,7.39,3.62,0.01,0.17,0.01,0.24,0.01,0.32,7.36,3.61,0.00,0.00,0.001,0.033,165,0.127,0.892,0.000,0.000,0.108,372721,371877,1,0.834,0.166,0.003,51330,0.117,0.567,0.005,122.62,96007,0,0.154,0.000,0.000,5961942,1.00,19.42,0.000,0.000,0.000,2,8,12,32,13516,0.052,40.69,0.0091,0.000,10,0.904,0.000,0.559,0.576,4.91,7.80,7.00,0.00,0.000,1.00,1.00,1.00,0.904,0.00018
750000,1866,1.499,0.073,6.61,163120,145581,2137,0,15365,3,1212672.1,0.2,0.080,0.187,0.467,0.266,315,7.45,3.81,0.01,0.12,0.02,0.61,0.00,0.09,7.41,3.79,0.00,0.00,0.002,0.040,178,0.110,0.903,0.000,0.000,0.097,373270,372168,1,1.000,0.000,0.002,72282,0.092,0.568,0.005,122.20,95419,0,0.080,0.000,0.000,6075439,1.00,19.26,0.000,0.000,0.000,2,8,12,35,13897,0.053,41.11,0.0088,0.002,13,0.903,0.000,0.578,0.566,4.98,7.70,6.99,0.00,0.000,1.00,1.00,1.00,0.903,0.00018
760000,1759,1.505,0.074,6.41,158733,141726,2075,0,15039,3,1210954.9,0.2,0.088,0.196,0.423,0.293,332,6.80,3.62,0.01,0.23,0.04,0.60,0.01,0.29,6.74,3.55,0.00,0.00,0.004,0.056,166,0.167,0.907,0.000,0.000,0.093,376908,375540,2,0.977,0.010,0.003,47277,0.125,0.584,0.006,121.62,96917,0,0.080,0.000,0.000,6256330,1.00,19.85,0.000,0.000,0.000,2,6,11,40,11960,0.046,41.69,0.0102,0.000,11,0.915,0.000,0.554,0.581,4.57,7.73,6.35,0.00,0.000,1.00,1.00,1.01,0.915,0.00018
770000,1862,1.509,0.074,6.44,156484,138521,2132,0,15728,4,1212674.5,0.3,0.104,0.153,0.378,0.364,344,7.15,3.58,0.01,0.26,0.02,0.38,0.01,0.19,7.10,3.54,0.00,0.00,0.002,0.027,162,0.156,0.908,0.001,0.000,0.092,389518,388118,2,0.985,0.001,0.002,41525,0.131,0.583,0.006,121.93,95804,0,0.080,0.000,0.000,4408640,1.00,19.44,0.000,0.000,0.000,2,8,12,34,13309,0.051,41.39,0.0092,0.001,18,0.908,0.000,0.565,0.600,4.61,7.64,6.33,0.00,0.000,1.00,1.00,1.00,0.908,0.00014
780000,1737,1.494,0.070,6.30,156342,138855,1908,0,15704,1,1207461.1,0.0,0.112,0.089,0.428,0.371,357,7.19,3.16,0.00,0.00,0.04,0.45,0.00,0.08,7.15,3.09,0.00,0.00,0.003,0.036,168,0.175,0.904,0.000,0.000,0.096,385954,384787,2,0.984,0.000,0.001,43008,0.144,0.573,0.005,121.31,95187,0,0.000,0.000,0.000,2097481,1.00,19.11,0.000,0.000,0.000,2,8,10,36,12491,0.048,42.00,0.0097,0.019,4,0.832,0.000,0.657,0.597,4.68,7.44,6.69,0.00,0.000,1.00,1.00,1.00,0.832,0.00014
790000,1739,1.512,0.077,6.14,149395,132537,2229,0,14627,4,1183321.1,0.1,0.090,0.138,0.424,0.348,360,7.37,3.46,0.01,0.34,0.00,0.07,0.01,0.26,7.35,3.42,0.00,0.00,0.000,0.013,156,0.218,0.919,0.000,0.000,0.081,367523,366549,1,1.000,0.000,0.002,75680,0.118,0.606,0.006,119.65,92510,0,0.026,0.000,0.000,3961099,1.00,18.91,0.000,0.000,0.000,2,8,12,36,12811,0.049,43.66,0.0093,0.070,2,0.879,0.000,0.640,0.596,4.84,7.23,6.85,0.00,0.000,1.00,1.00,1.00,0.879,0.00016
800000,1627,1.526,0.072,5.81,147326,130150,2089,0,15199,2,1190225.5,0.4,0.100,0.149,0.466,0.285,350,7.88,3.60,0.01,0.24,0.02,0.32,0.01,0.22,7.84,3.58,0.00,0.00,0.002,0.031,164,0.226,0.905,0.000,0.000,0.095,362178,361336,1,1.000,0.000,0.002,58219,0.155,0.593,0.006,119.68,90837,0,0.201,0.000,0.000,4429328,1.01,18.50,0.000,0.000,0.000,3,8,12,28,12817,0.049,43.63,0.0093,0.077,2,0.878,0.000,0.603,0.595,5.15,7.75,7.00,0.00,0.000,1.01,1.01,1.00,0.878,0.00019
810000,1792,1.497,0.070,5.89,143164,125579,2274,0,15146,0,1171385.8,0.0,0.147,0.221,0.410,0.221,363,6.90,3.69,0.01,0.20,0.02,0.40,0.01,0.23,6.87,3.63,0.00,0.00,0.003,0.044,135,0.184,0.882,0.000,0.000,0.118,360325,359769,1,1.000,0.000,0.002,56440,0.167,0.593,0.006,117.82,88996,0,0.000,0.000,0.000,7216814,1.00,20.13,0.000,0.000,0.000,2,7,12,34,12373,0.047,45.49,0.0095,0.095,0,0.925,0.000,0.528,0.605,4.80,7.64,6.90,0.00,0.000,1.00,1.00,1.00,0.925,0.00016
820000,1887,1.493,0.074,5.62,150471,132781,2461,0,15134,9,1172538.8,1.4,0.125,0.200,0.451,0.224,359,6.92,3.42,0.00,0.05,0.01,0.26,0.00,0.06,6.91,3.41,0.00,0.00,0.001,0.020,148,0.232,0.917,0.000,0.000,0.083,354379,353902,1,1.000,0.000,0.002,36295,0.170,0.597,0.006,117.60,86957,0,0.159,0.000,0.000,6723507,1.00,19.87,0.000,0.000,0.000,3,8,12,25,13059,0.050,45.72,0.0090,0.046,3,0.923,0.000,0.567,0.578,4.73,7.47,7.02,0.00,0.000,1.00,1.00,1.00,0.923,0.00015
830000,1837,1.550,0.072,5.87,149555,132280,2261,0,15064,0,1194887.2,0.0,0.108,0.201,0.480,0.211,354,7.79,4.35,0.00,0.05,0.01,0.30,0.01,0.21,7.77,4.33,0.00,0.00,0.001,0.028,163,0.220,0.902,0.000,0.000,0.098,359444,358504,1,1.000,0.000,0.001,46393,0.162,0.574,0.005,119.99,86095,0,0.000,0.000,0.000,6352704,1.00,19.18,0.000,0.000,0.000,2,8,12,47,14305,0.055,43.33,0.0084,0.014,6,0.915,0.000,0.507,0.586,5.06,7.40,6.93,0.00,0.000,1.00,1.00,1.00,0.915,0.00016
840000,1891,1.477,0.068,5.79,157536,140552,2325,0,14605,0,1213919.5,0.0,0.116,0.238,0.382,0.264,337,7.20,4.03,0.01,0.23,0.01,0.34,0.01,0.25,7.17,3.99,0.00,0.00,0.000,0.013,123,0.239,0.897,0.000,0.000,0.103,358128,357182,1,1.000,0.000,0.003,48687,0.165,0.577,0.006,122.24,85667,0,0.000,0.000,0.000,7259021,1.00,19.86,0.000,0.000,0.000,2,8,12,32,13619,0.052,41.08,0.0089,0.001,7,0.932,0.000,0.432,0.563,4.92,7.64,6.97,0.00,0.000,1.00,1.00,1.00,0.932,0.00017
850000,1946,1.512,0.070,5.62,159887,142906,2017,0,14909,2,1209399.8,0.5,0.138,0.218,0.377,0.267,339,7.17,3.82,0.01,0.24,0.02,0.38,0.01,0.38,7.13,3.79,0.00,0.00,0.001,0.020,169,0.194,0.903,0.000,0.000,0.097,365283,364622,1,0.995,0.005,0.002,54265,0.210,0.565,0.005,122.38,88649,0,0.258,0.000,0.000,6504055,1.00,19.64,0.000,0.000,0.000,2,8,12,30,13949,0.053,40.94,0.0087,0.005,11,0.916,0.000,0.504,0.565,4.58,6.78,6.58,0.00,0.000,1.00,1.00,1.00,0.916,0.00018
860000,1789,1.522,0.075,5.89,150665,134141,1954,0,14727,10,1207490.8,0.4,0.143,0.237,0.365,0.255,353,7.53,4.03,0.01,0.31,0.01,0.15,0.01,0.23,7.50,4.02,0.00,0.00,0.001,0.029,171,0.188,0.881,0.000,0.000,0.119,357248,356660,1,0.996,0.004,0.003,61236,0.132,0.593,0.006,120.87,85834,0,0.038,0.000,0.000,7174370,1.00,19.31,0.000,0.000,0.000,2,8,12,34,13466,0.051,42.45,0.0090,0.056,5,0.913,0.000,0.507,0.581,4.92,7.17,7.02,0.00,0.000,1.00,1.00,1.01,0.913,0.00022
