step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,907,10.3,0.1,0.1,0.0,10.0,0.0,1.04,14.9,201,553,57.15,0.00,799,103,5,0.0,1.03,1.05,1.05,3.35,3.95,4.98
5000,2,267,4.7,0.0,0.1,0.0,4.6,0.0,1.00,22.5,24,969,70.96,0.00,0,266,1,0.0,1.00,1.00,1.00,1.81,2.46,2.30
5000,3,190,10.2,0.1,0.0,0.0,10.1,0.0,1.10,16.7,40,982,144.39,0.00,27,163,0,0.0,1.13,1.08,1.10,2.91,4.72,2.94
5000,4,29,8.4,0.0,0.1,1.2,7.1,0.0,1.00,17.2,11,939,65.64,0.00,0,28,1,0.0,1.00,1.00,1.00,2.97,3.76,3.62
5000,7,15,9.3,0.0,1.4,0.0,7.9,0.0,1.00,17.9,5,905,78.32,0.00,15,0,0,0.0,1.00,1.00,1.00,2.33,3.33,4.33
5000,8,8,60.4,0.2,12.9,1.0,46.2,0.0,1.02,0.0,7,2081,744.19,0.00,8,0,0,0.0,1.00,1.00,1.03,7.75,8.00,8.00
5000,12,8,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.0,3,1229,86.41,0.00,8,0,0,0.0,1.00,1.00,1.00,2.62,2.25,3.62
5000,5,6,18.2,0.0,0.3,2.7,15.2,0.0,1.00,7.7,5,1099,140.31,0.00,6,0,0,0.0,1.00,1.00,1.00,5.33,8.00,4.33
6000,1,1452,10.0,0.1,0.1,0.1,9.7,0.0,1.04,16.7,262,903,104.29,0.00,902,549,1,0.0,1.03,1.04,1.05,2.90,3.73,4.19
6000,2,189,4.3,0.0,0.2,0.0,4.1,0.0,1.00,23.0,20,1387,93.31,0.00,0,189,0,0.0,1.00,1.00,1.00,1.67,2.39,2.15
6000,3,176,10.0,0.1,0.0,0.0,9.9,0.0,1.10,16.7,43,1487,227.75,0.00,32,144,0,0.0,1.11,1.09,1.10,2.91,4.66,3.01
6000,4,17,7.6,0.0,0.1,0.8,6.8,0.0,1.00,18.8,7,1363,95.18,0.00,0,17,0,0.0,1.00,1.00,1.00,2.35,3.53,3.06
6000,7,12,7.8,0.0,0.5,0.0,7.2,0.0,1.00,19.3,5,1346,114.02,0.00,12,0,0,0.0,1.00,1.00,1.00,1.92,2.25,4.08
6000,12,6,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.7,3,696,44.85,0.00,6,0,0,0.0,1.00,1.00,1.00,2.33,2.17,3.67
7000,1,1519,9.5,0.2,0.1,0.0,9.2,0.0,1.05,16.7,272,702,70.33,0.00,1065,446,8,0.0,1.02,1.06,1.06,3.01,3.60,4.43
7000,2,317,4.2,0.0,0.1,0.0,4.1,0.0,1.01,23.0,33,684,45.31,0.00,0,317,0,0.0,1.01,1.01,1.01,1.72,2.46,2.14
7000,3,196,7.7,0.0,0.0,0.0,7.7,0.0,1.00,19.1,44,588,68.59,0.00,22,174,0,0.0,1.01,1.01,1.00,2.43,3.91,2.60
7000,4,10,8.4,0.0,0.0,1.0,7.4,0.0,1.00,17.2,5,1053,82.40,0.00,0,10,0,0.0,1.00,1.00,1.00,2.80,4.00,3.40
8000,1,1372,9.5,0.1,0.1,0.0,9.4,0.0,1.04,16.0,254,653,64.77,0.00,1076,289,7,0.0,1.02,1.04,1.06,3.07,3.49,4.93
8000,3,225,7.9,0.1,0.0,0.0,7.8,0.0,1.12,19.0,59,895,100.78,0.00,58,167,0,0.0,1.15,1.15,1.11,2.51,3.90,2.61
