step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,1494,1.448,0.044,12.09,142862,127475,1639,0,13713,9,956745.4,1.3,0.031,0.119,0.816,0.034,255,7.89,3.37,0.05,0.44,0.01,0.24,0.03,0.46,7.79,3.37,0.00,0.00,0.002,0.039,223,0.412,0.911,0.000,0.000,0.089,275030,273109,4,0.863,0.000,0.010,144838,0.075,0.396,0.003,95.74,87608,0,0.139,0.000,0.000,1759720,1.02,17.10,0.000,0.000,0.000,3,9,10,30,11783,0.045,67.69,0.0082,0.000,34,0.748,0.000,0.673,0.484,4.51,6.86,6.75,0.00,0.000,1.03,1.02,1.02,0.748,0.00028
440000,1532,1.438,0.044,12.31,145074,129697,1615,0,13724,15,956211.6,5.4,0.042,0.114,0.808,0.036,257,7.77,3.89,0.04,1.14,0.00,0.05,0.03,0.37,7.69,3.78,0.00,0.00,0.000,0.004,235,0.377,0.912,0.000,0.000,0.088,274072,270685,4,0.845,0.004,0.014,202713,0.082,0.402,0.003,95.68,98845,0,0.363,0.000,0.000,1640921,1.02,17.35,0.000,0.000,0.000,3,9,10,53,11903,0.045,67.76,0.0081,0.000,38,0.734,0.000,0.689,0.475,4.33,6.81,6.39,0.00,0.000,1.02,1.02,1.02,0.734,0.00027
450000,1470,1.467,0.041,12.28,141464,126338,1631,0,13557,10,963172.4,1.0,0.042,0.131,0.797,0.030,260,8.05,3.91,0.04,0.48,0.02,0.36,0.05,0.66,7.95,3.77,0.00,0.00,0.002,0.039,212,0.444,0.913,0.000,0.000,0.087,273238,269487,3,0.864,0.005,0.012,123829,0.066,0.396,0.003,96.02,97194,0,0.101,0.000,0.000,1922573,1.02,17.04,0.000,0.000,0.000,4,9,11,59,11840,0.045,67.42,0.0082,0.000,29,0.763,0.000,0.691,0.486,4.42,6.67,6.64,0.00,0.000,1.02,1.02,1.02,0.763,0.00029
460000,1507,1.435,0.043,11.96,138592,123738,1546,0,13271,5,959004.1,1.3,0.049,0.128,0.797,0.026,272,8.11,3.92,0.06,0.73,0.01,0.19,0.02,0.26,8.03,3.89,0.00,0.00,0.002,0.038,238,0.392,0.882,0.000,0.000,0.118,273012,270290,3,0.855,0.000,0.006,118694,0.071,0.401,0.003,95.99,91268,0,0.259,0.000,0.000,1784238,1.03,17.05,0.000,0.001,0.000,4,9,11,42,12227,0.047,67.45,0.0079,0.000,49,0.737,0.000,0.691,0.496,4.36,6.32,6.56,0.00,0.000,1.03,1.03,1.03,0.737,0.00031
470000,1475,1.440,0.042,11.98,143233,128783,1642,0,12840,14,957983.9,1.3,0.066,0.122,0.792,0.020,278,7.85,3.05,0.04,0.50,0.03,0.45,0.02,0.25,7.76,3.06,0.00,0.00,0.006,0.070,201,0.405,0.904,0.000,0.000,0.096,275570,273274,3,0.835,0.035,0.009,102757,0.073,0.395,0.003,95.89,90568,0,0.092,0.000,0.000,1641444,1.02,17.19,0.000,0.001,0.000,4,9,10,28,11585,0.044,67.55,0.0084,0.000,35,0.717,0.000,0.690,0.484,4.42,6.69,6.72,0.00,0.000,1.03,1.03,1.02,0.717,0.00031
480000,1457,1.451,0.044,11.93,141863,126999,1592,0,13290,1,950265.1,0.1,0.045,0.117,0.817,0.021,271,8.24,4.29,0.06,0.75,0.01,0.15,0.01,0.24,8.16,4.15,0.00,0.00,0.002,0.037,210,0.332,0.898,0.000,0.000,0.102,267530,265244,5,0.863,0.000,0.004,130419,0.071,0.412,0.003,95.20,93232,0,0.103,0.000,0.000,1564021,1.02,16.79,0.000,0.000,0.000,4,8,10,55,12008,0.046,68.24,0.0080,0.000,32,0.712,0.000,0.710,0.474,4.55,7.11,7.00,0.01,0.003,1.04,1.04,1.02,0.712,0.00031
490000,1531,1.461,0.044,11.80,144610,129395,1561,0,13580,4,958144.2,0.6,0.073,0.112,0.780,0.035,277,7.68,3.46,0.02,0.26,0.02,0.57,0.08,0.68,7.56,3.30,0.00,0.00,0.002,0.040,187,0.351,0.898,0.000,0.000,0.102,275181,272812,4,0.830,0.000,0.022,238930,0.065,0.398,0.003,96.19,90907,0,0.150,0.000,0.000,1569487,1.01,17.53,0.000,0.000,0.000,4,8,9,45,11764,0.045,67.25,0.0083,0.000,47,0.709,0.000,0.694,0.479,4.30,6.73,6.56,0.00,0.001,1.01,1.01,1.01,0.709,0.00029
500000,1529,1.469,0.046,12.25,145021,130379,1621,0,13023,7,955086.1,1.1,0.072,0.116,0.775,0.038,288,7.58,3.46,0.03,0.26,0.02,0.44,0.02,0.43,7.51,3.41,0.00,0.03,0.002,0.031,193,0.411,0.908,0.000,0.000,0.092,272656,270252,3,0.853,0.000,0.006,190776,0.082,0.394,0.003,95.79,86378,0,0.151,0.000,0.000,1681816,1.02,17.67,0.000,0.000,0.001,4,9,9,37,11594,0.044,67.65,0.0083,0.000,25,0.744,0.000,0.681,0.473,4.29,6.58,6.57,0.00,0.001,1.02,1.02,1.01,0.744,0.00027
510000,1465,1.478,0.043,12.30,147004,130877,1554,0,14637,1,966411.9,0.0,0.128,0.083,0.753,0.036,275,8.18,3.93,0.06,0.53,0.01,0.12,0.02,0.28,8.10,3.90,0.00,0.00,0.002,0.039,204,0.457,0.899,0.000,0.000,0.101,278202,276063,2,0.848,0.075,0.008,129697,0.092,0.391,0.003,97.09,91321,0,0.000,0.000,0.000,1130482,1.02,17.15,0.000,0.000,0.000,4,9,10,42,11982,0.046,66.35,0.0081,0.010,24,0.662,0.000,0.649,0.476,4.46,6.51,6.65,0.00,0.000,1.02,1.03,1.02,0.662,0.00028
520000,1436,1.438,0.040,12.76,138072,123027,1660,0,13414,1,963647.9,0.5,0.066,0.109,0.779,0.046,283,8.04,3.60,0.04,0.38,0.00,0.09,0.04,0.58,7.95,3.52,0.00,0.00,0.001,0.037,187,0.468,0.907,0.000,0.000,0.093,279555,277238,2,0.923,0.000,0.008,160041,0.103,0.393,0.003,96.12,91012,0,0.503,0.000,0.000,1805502,1.03,17.14,0.000,0.000,0.000,4,9,10,45,11542,0.044,67.32,0.0084,0.022,9,0.755,0.000,0.681,0.510,4.55,6.75,6.88,0.00,0.001,1.03,1.03,1.02,0.755,0.00025
530000,1504,1.477,0.046,12.61,135902,121477,1669,0,12688,1,950545.2,0.2,0.020,0.141,0.787,0.052,294,7.84,3.24,0.02,0.28,0.01,0.15,0.02,0.31,7.79,3.21,0.00,0.00,0.001,0.020,185,0.494,0.908,0.000,0.000,0.092,273529,271662,1,1.000,0.000,0.005,88991,0.090,0.405,0.003,95.05,83258,0,0.204,0.000,0.000,2779942,1.01,17.14,0.000,0.000,0.000,4,9,9,36,11785,0.045,68.39,0.0081,0.033,2,0.812,0.000,0.689,0.507,4.56,6.93,7.27,0.00,0.000,1.01,1.01,1.01,0.812,0.00023
540000,1487,1.418,0.043,12.66,140812,126429,1696,0,12704,2,959610.9,0.6,0.009,0.140,0.810,0.041,291,8.13,3.35,0.06,0.74,0.00,0.03,0.01,0.26,8.06,3.30,0.00,0.00,0.001,0.026,172,0.554,0.913,0.000,0.000,0.087,271743,270129,1,0.999,0.001,0.003,70552,0.061,0.398,0.003,95.76,83008,0,0.281,0.000,0.000,2768135,1.02,16.94,0.000,0.000,0.000,4,9,9,39,12088,0.046,67.67,0.0080,0.016,11,0.802,0.000,0.681,0.486,4.74,7.14,6.93,0.00,0.000,1.03,1.02,1.02,0.802,0.00025
550000,1516,1.467,0.047,12.66,137409,123041,1592,0,12747,3,955694.1,0.0,0.012,0.125,0.825,0.037,292,7.73,3.54,0.04,0.39,0.00,0.04,0.01,0.14,7.69,3.56,0.00,0.00,0.001,0.026,197,0.427,0.910,0.000,0.000,0.090,269616,267668,1,0.992,0.008,0.004,62814,0.079,0.399,0.003,95.67,83564,0,0.000,0.000,0.000,2073299,1.02,17.32,0.000,0.000,0.000,3,9,10,36,11725,0.045,67.76,0.0082,0.000,33,0.760,0.000,0.690,0.494,4.45,7.06,6.53,0.00,0.000,1.03,1.03,1.02,0.760,0.00028
560000,1507,1.429,0.044,12.50,142557,127890,1672,0,13004,0,955798.4,0.0,0.008,0.151,0.821,0.019,287,7.85,4.04,0.05,0.59,0.01,0.14,0.10,0.75,7.69,4.02,0.00,0.00,0.001,0.027,212,0.382,0.916,0.000,0.000,0.084,266611,264411,1,0.989,0.011,0.025,187786,0.078,0.402,0.003,95.37,89209,0,0.000,0.000,0.000,2807418,1.03,17.27,0.000,0.000,0.000,4,9,10,51,11825,0.045,68.07,0.0083,0.009,19,0.803,0.000,0.700,0.469,4.47,6.76,7.01,0.00,0.000,1.03,1.03,1.03,0.803,0.00028
570000,1504,1.460,0.043,12.53,139210,124968,1642,0,12603,3,956992.1,0.5,0.012,0.168,0.799,0.021,288,7.83,3.34,0.04,0.52,0.00,0.16,0.04,0.51,7.75,3.34,0.00,0.00,0.000,0.005,201,0.397,0.905,0.000,0.000,0.095,269920,267240,2,0.921,0.073,0.008,107460,0.086,0.394,0.003,95.62,91244,0,0.177,0.000,0.000,3198542,1.03,17.18,0.000,0.000,0.000,3,9,11,40,11776,0.045,67.82,0.0082,0.014,23,0.828,0.000,0.697,0.488,4.48,6.85,6.79,0.00,0.000,1.04,1.04,1.03,0.828,0.00027
580000,1502,1.471,0.045,12.44,139921,125119,1640,0,13164,3,959638.7,0.3,0.010,0.184,0.790,0.017,285,7.91,3.62,0.04,0.41,0.01,0.15,0.02,0.23,7.85,3.61,0.00,0.00,0.001,0.017,200,0.420,0.905,0.000,0.000,0.095,270338,267600,2,0.836,0.077,0.007,93327,0.065,0.400,0.003,95.92,94682,0,0.104,0.000,0.000,3619592,1.02,17.20,0.000,0.000,0.000,4,9,10,32,11882,0.045,67.52,0.0081,0.001,59,0.837,0.000,0.703,0.486,4.51,6.95,6.58,0.00,0.001,1.02,1.02,1.02,0.837,0.00027
590000,1530,1.440,0.045,12.45,142984,128508,1498,0,12950,0,959374.7,0.0,0.014,0.170,0.793,0.022,298,7.71,3.22,0.05,0.53,0.00,0.03,0.01,0.18,7.65,3.25,0.00,0.00,0.000,0.005,192,0.482,0.910,0.000,0.000,0.090,272367,270709,2,0.842,0.076,0.005,101004,0.062,0.399,0.003,96.04,88420,0,0.000,0.000,0.000,3163396,1.03,17.33,0.000,0.000,0.000,4,9,9,38,11792,0.045,67.40,0.0082,0.000,23,0.815,0.000,0.661,0.479,4.45,7.02,6.53,0.00,0.000,1.03,1.03,1.03,0.815,0.00028
600000,1517,1.455,0.045,12.50,139641,125325,1551,0,12778,0,955900.0,0.0,0.041,0.153,0.784,0.022,302,7.83,3.50,0.03,0.38,0.00,0.09,0.01,0.12,7.78,3.51,0.00,0.00,0.000,0.013,168,0.496,0.910,0.000,0.000,0.090,272399,270442,2,0.498,0.424,0.005,97753,0.070,0.396,0.003,95.64,84189,0,0.000,0.000,0.000,2712792,1.02,17.27,0.000,0.000,0.000,3,9,9,42,11871,0.045,67.79,0.0081,0.024,17,0.803,0.000,0.671,0.491,4.52,6.81,6.71,0.00,0.000,1.02,1.02,1.02,0.803,0.00027
610000,1511,1.457,0.046,12.60,137528,123302,1629,0,12603,0,957229.3,0.0,0.040,0.151,0.775,0.034,304,7.73,3.78,0.03,0.35,0.00,0.00,0.01,0.17,7.69,3.80,0.00,0.00,0.000,0.000,195,0.410,0.910,0.000,0.000,0.090,269904,267666,3,0.502,0.011,0.005,148662,0.056,0.402,0.003,95.61,89689,0,0.000,0.000,0.000,2673695,1.02,17.32,0.000,0.000,0.000,3,9,10,40,11682,0.045,67.83,0.0082,0.030,20,0.807,0.000,0.693,0.494,4.35,6.67,6.67,0.00,0.000,1.02,1.02,1.03,0.807,0.00027
620000,1547,1.434,0.045,12.30,138272,124107,1566,0,12563,4,959680.9,0.6,0.058,0.133,0.778,0.031,315,7.54,3.32,0.03,0.42,0.01,0.18,0.01,0.18,7.49,3.31,0.00,0.00,0.003,0.053,176,0.470,0.918,0.000,0.000,0.082,269921,267523,1,0.902,0.098,0.006,95833,0.058,0.398,0.003,95.79,88203,0,0.160,0.000,0.000,2287186,1.02,17.61,0.000,0.000,0.000,3,9,9,32,11665,0.044,67.65,0.0083,0.023,38,0.779,0.000,0.688,0.492,4.45,6.81,6.87,0.00,0.000,1.01,1.02,1.02,0.779,0.00027
630000,1505,1.431,0.044,12.32,135399,120908,1710,0,12823,1,950111.1,0.2,0.071,0.136,0.761,0.032,318,7.57,2.95,0.06,0.57,0.00,0.05,0.02,0.36,7.49,2.99,0.00,0.00,0.001,0.026,169,0.477,0.916,0.000,0.000,0.084,269661,268141,3,0.906,0.030,0.006,70556,0.064,0.394,0.003,95.01,87813,0,0.156,0.000,0.000,2550651,1.04,17.45,0.000,0.000,0.000,4,9,9,35,11386,0.043,68.43,0.0084,0.042,38,0.785,0.000,0.667,0.502,4.49,7.06,6.92,0.00,0.000,1.04,1.04,1.03,0.785,0.00027
640000,1444,1.446,0.044,12.46,134403,119949,1705,0,12810,4,938817.4,0.3,0.043,0.150,0.781,0.026,324,7.76,3.71,0.05,0.63,0.00,0.07,0.02,0.27,7.68,3.64,0.00,0.00,0.002,0.046,196,0.441,0.891,0.000,0.000,0.109,275949,274235,2,0.493,0.447,0.011,90273,0.091,0.410,0.003,93.96,87285,0,0.070,0.000,0.000,3034011,1.03,17.29,0.000,0.000,0.000,3,9,10,41,11205,0.043,69.48,0.0085,0.030,17,0.842,0.000,0.688,0.516,4.49,7.05,6.78,0.00,0.000,1.03,1.03,1.03,0.842,0.00022
650000,1518,1.461,0.043,12.13,137358,120978,1807,0,14499,5,949561.3,0.5,0.036,0.140,0.795,0.028,322,7.37,3.37,0.04,0.48,0.01,0.24,0.03,0.51,7.29,3.33,0.00,0.00,0.003,0.052,174,0.437,0.903,0.000,0.000,0.097,284950,283075,2,0.538,0.362,0.009,140684,0.080,0.395,0.003,95.08,87244,0,0.100,0.000,0.000,2920568,1.02,17.73,0.000,0.000,0.000,4,9,9,31,11183,0.043,68.36,0.0086,0.042,15,0.851,0.000,0.717,0.520,4.39,7.22,6.64,0.00,0.000,1.02,1.03,1.01,0.851,0.00018
660000,1507,1.450,0.048,12.30,141333,126510,1621,0,13213,12,954468.3,1.4,0.034,0.159,0.773,0.034,334,7.89,3.27,0.06,0.70,0.00,0.08,0.02,0.51,7.80,3.20,0.00,0.00,0.000,0.016,185,0.503,0.910,0.000,0.000,0.090,272577,270686,2,0.656,0.257,0.005,190501,0.066,0.400,0.003,95.70,80820,0,0.116,0.000,0.000,3506231,1.03,17.11,0.000,0.001,0.000,4,9,9,37,11897,0.045,67.74,0.0081,0.000,43,0.851,0.000,0.680,0.485,4.60,7.30,6.90,0.00,0.000,1.03,1.03,1.03,0.851,0.00022
670000,1473,1.470,0.046,12.47,139679,124565,1624,0,13524,10,958195.8,2.5,0.057,0.133,0.777,0.033,345,8.00,3.12,0.05,0.60,0.00,0.00,0.02,0.35,7.93,3.07,0.00,0.00,0.000,0.000,180,0.475,0.913,0.000,0.000,0.087,274083,273057,2,0.919,0.000,0.006,197754,0.080,0.395,0.003,95.46,73946,0,0.250,0.000,0.000,2675933,1.02,17.01,0.000,0.000,0.000,4,9,10,38,11787,0.045,67.98,0.0082,0.007,16,0.826,0.000,0.658,0.494,4.65,7.21,6.81,0.00,0.000,1.02,1.03,1.03,0.826,0.00021
680000,1421,1.494,0.049,12.43,139063,123231,1727,0,14157,0,949303.6,0.0,0.052,0.114,0.797,0.038,336,8.03,3.51,0.03,0.29,0.00,0.03,0.05,0.67,7.95,3.44,0.00,0.00,0.000,0.009,161,0.436,0.923,0.000,0.000,0.077,275801,274602,3,0.827,0.000,0.020,193355,0.093,0.417,0.003,95.03,79354,0,0.000,0.000,0.000,2188661,1.01,16.94,0.000,0.000,0.000,4,9,10,46,11412,0.044,68.41,0.0084,0.005,33,0.828,0.000,0.701,0.499,4.64,7.50,7.00,0.00,0.000,1.01,1.02,1.01,0.828,0.00019
690000,1515,1.444,0.049,12.22,140477,124090,1743,0,14550,5,954214.5,0.8,0.048,0.125,0.799,0.028,332,7.73,4.21,0.08,1.25,0.01,0.28,0.07,0.69,7.57,3.83,0.00,0.00,0.001,0.018,188,0.421,0.921,0.000,0.000,0.079,271362,270152,3,0.741,0.000,0.017,244157,0.068,0.404,0.003,95.28,77042,0,0.157,0.000,0.000,2499601,1.03,17.56,0.000,0.001,0.000,3,9,9,51,11711,0.045,68.16,0.0083,0.007,39,0.833,0.000,0.672,0.485,4.49,7.32,6.49,0.00,0.000,1.02,1.03,1.03,0.833,0.00019
700000,1470,1.463,0.047,12.22,138399,122429,1590,0,14425,2,955627.5,0.5,0.022,0.159,0.778,0.041,329,7.51,3.05,0.03,0.37,0.00,0.00,0.02,0.27,7.46,3.06,0.00,0.00,0.000,0.000,199,0.391,0.904,0.000,0.000,0.096,272825,271025,5,0.809,0.000,0.007,180120,0.112,0.396,0.003,95.44,84568,0,0.243,0.000,0.000,3027119,1.02,17.67,0.000,0.000,0.000,3,9,10,33,11041,0.042,68.00,0.0087,0.000,38,0.857,0.000,0.673,0.496,4.28,6.58,6.69,0.00,0.000,1.02,1.03,1.02,0.857,0.00021
710000,1542,1.445,0.046,12.25,143161,125796,1718,0,15575,6,962828.4,0.1,0.033,0.167,0.752,0.048,314,7.78,3.59,0.05,0.50,0.00,0.11,0.04,0.65,7.69,3.51,0.00,0.00,0.000,0.004,214,0.351,0.921,0.000,0.000,0.079,282636,280507,4,0.817,0.005,0.007,85739,0.079,0.395,0.003,96.23,93357,0,0.012,0.000,0.000,3210838,1.03,17.27,0.000,0.000,0.000,4,9,10,39,11999,0.046,67.21,0.0081,0.010,31,0.858,0.000,0.696,0.496,4.34,6.54,7.09,0.00,0.000,1.03,1.03,1.03,0.858,0.00020
720000,1468,1.487,0.047,12.00,141717,124671,1674,0,15446,2,960754.1,0.1,0.019,0.145,0.767,0.069,316,8.05,3.75,0.02,0.37,0.01,0.21,0.06,0.96,7.95,3.56,0.00,0.00,0.003,0.047,211,0.405,0.907,0.000,0.000,0.093,278026,276225,2,0.927,0.003,0.016,117765,0.071,0.400,0.003,96.13,92617,0,0.052,0.000,0.000,2647864,1.01,17.09,0.000,0.000,0.000,4,9,10,51,11811,0.045,67.31,0.0082,0.000,44,0.819,0.000,0.703,0.493,4.53,7.02,6.73,0.00,0.000,1.01,1.01,1.01,0.819,0.00024
730000,1488,1.472,0.044,11.82,144489,127475,1659,0,15335,15,960245.4,1.1,0.005,0.146,0.784,0.064,312,7.96,3.45,0.02,0.33,0.01,0.24,0.03,0.42,7.89,3.41,0.00,0.00,0.001,0.029,181,0.403,0.915,0.000,0.000,0.085,276395,274803,3,0.867,0.000,0.011,193689,0.066,0.394,0.003,96.23,92166,0,0.072,0.000,0.000,2439802,1.02,17.10,0.000,0.000,0.000,4,9,9,45,11841,0.045,67.21,0.0082,0.000,43,0.808,0.000,0.683,0.481,4.50,6.98,6.80,0.00,0.000,1.02,1.02,1.02,0.808,0.00026
740000,1466,1.441,0.042,12.13,148304,130881,1795,0,15650,13,959150.7,1.2,0.014,0.167,0.782,0.037,312,7.86,3.29,0.01,0.18,0.01,0.18,0.05,0.48,7.78,3.21,0.00,0.00,0.001,0.013,187,0.439,0.898,0.000,0.000,0.102,281983,280046,3,0.935,0.014,0.018,230584,0.055,0.404,0.003,96.05,94243,0,0.095,0.000,0.000,2855769,1.01,17.16,0.000,0.000,0.000,4,9,9,47,11516,0.044,67.39,0.0084,0.004,33,0.836,0.000,0.686,0.477,4.63,7.16,7.05,0.00,0.000,1.01,1.01,1.01,0.836,0.00025
750000,1488,1.465,0.042,12.11,145740,127835,1727,0,16156,9,957968.9,1.1,0.017,0.148,0.806,0.028,309,7.88,3.63,0.02,0.38,0.03,0.51,0.02,0.36,7.81,3.54,0.00,0.00,0.003,0.054,216,0.466,0.928,0.000,0.000,0.072,287249,285302,2,0.921,0.000,0.006,190830,0.055,0.395,0.003,95.62,92764,0,0.120,0.000,0.000,2652287,1.01,17.22,0.000,0.001,0.000,3,9,9,45,11725,0.045,67.82,0.0082,0.030,33,0.829,0.000,0.698,0.495,4.54,7.08,6.62,0.00,0.000,1.01,1.01,1.01,0.829,0.00023
760000,1508,1.436,0.043,12.11,143903,125983,1639,0,16261,3,958378.8,0.6,0.008,0.171,0.789,0.032,314,7.98,3.93,0.07,0.87,0.01,0.21,0.05,0.53,7.85,3.83,0.00,0.00,0.001,0.037,208,0.499,0.920,0.000,0.000,0.080,277556,276008,1,1.000,0.000,0.011,146256,0.078,0.397,0.003,95.83,90453,0,0.188,0.000,0.000,3135043,1.03,17.10,0.000,0.000,0.000,4,9,10,45,12029,0.046,67.61,0.0081,0.000,31,0.845,0.000,0.669,0.485,4.62,6.74,7.20,0.00,0.000,1.03,1.03,1.04,0.845,0.00024
770000,1478,1.465,0.045,12.34,140380,123820,1627,0,14963,1,962035.0,0.1,0.011,0.184,0.776,0.029,311,8.05,3.78,0.04,0.51,0.00,0.11,0.03,0.40,7.97,3.75,0.00,0.00,0.001,0.026,203,0.400,0.907,0.000,0.000,0.093,271776,269740,1,0.960,0.040,0.012,136323,0.081,0.395,0.003,95.93,94125,0,0.093,0.000,0.000,3687542,1.02,16.82,0.000,0.000,0.000,4,9,10,53,11900,0.045,67.51,0.0082,0.000,32,0.830,0.000,0.678,0.487,4.53,6.97,6.94,0.00,0.000,1.02,1.03,1.02,0.830,0.00030
780000,1443,1.484,0.046,12.64,141288,124499,1731,0,15093,1,957978.8,0.2,0.004,0.182,0.776,0.037,306,8.32,3.78,0.05,0.57,0.02,0.44,0.05,0.55,8.21,3.64,0.00,0.00,0.001,0.028,229,0.428,0.902,0.000,0.000,0.098,270584,268339,3,0.848,0.000,0.011,205533,0.065,0.406,0.003,95.72,94822,0,0.184,0.000,0.000,3429973,1.02,16.60,0.000,0.000,0.000,4,9,11,44,12010,0.046,67.72,0.0081,0.000,45,0.842,0.000,0.683,0.482,4.66,6.72,6.90,0.00,0.000,1.03,1.02,1.02,0.842,0.00027
790000,1531,1.427,0.044,12.28,140567,123910,1561,0,15008,3,959833.2,0.4,0.005,0.176,0.788,0.031,310,7.75,3.39,0.02,0.25,0.01,0.21,0.04,0.48,7.68,3.32,0.00,0.00,0.000,0.007,215,0.421,0.892,0.000,0.000,0.108,276354,274206,4,0.427,0.415,0.010,142747,0.077,0.393,0.003,95.93,92089,0,0.120,0.000,0.000,2986810,1.02,17.42,0.000,0.000,0.000,4,9,10,36,11869,0.045,67.51,0.0082,0.000,45,0.829,0.000,0.663,0.495,4.37,6.65,6.56,0.00,0.000,1.02,1.02,1.02,0.829,0.00027
800000,1472,1.469,0.045,12.36,139745,123677,1606,0,14521,0,961850.8,0.0,0.006,0.160,0.808,0.025,318,8.15,3.21,0.02,0.20,0.00,0.13,0.02,0.33,8.11,3.21,0.00,0.00,0.000,0.010,207,0.493,0.908,0.000,0.000,0.092,277205,275510,3,0.844,0.000,0.006,129982,0.087,0.397,0.003,96.19,89620,0,0.000,0.000,0.000,2588570,1.01,17.01,0.000,0.000,0.000,4,9,10,32,11998,0.046,67.25,0.0081,0.000,41,0.829,0.000,0.672,0.500,4.61,6.78,6.68,0.00,0.000,1.01,1.01,1.01,0.829,0.00026
810000,1515,1.422,0.046,12.30,143194,126863,1686,0,14602,1,967737.1,0.3,0.009,0.160,0.793,0.037,303,7.85,3.61,0.03,0.35,0.00,0.05,0.03,0.64,7.78,3.50,0.00,0.00,0.000,0.006,210,0.399,0.892,0.000,0.000,0.108,277358,275837,3,0.860,0.000,0.006,124136,0.073,0.397,0.003,96.48,95591,0,0.314,0.000,0.000,2740087,1.02,17.26,0.000,0.000,0.000,4,9,10,44,11889,0.045,66.96,0.0082,0.000,48,0.820,0.000,0.667,0.487,4.45,6.85,6.73,0.00,0.001,1.02,1.02,1.02,0.820,0.00027
820000,1549,1.474,0.044,12.24,145348,127997,1686,0,15631,0,965171.1,0.0,0.020,0.137,0.802,0.041,302,7.51,3.52,0.04,0.49,0.00,0.08,0.02,0.34,7.45,3.47,0.00,0.00,0.000,0.004,225,0.336,0.904,0.000,0.000,0.096,276432,273687,3,0.424,0.411,0.008,133080,0.060,0.395,0.003,96.65,100522,0,0.000,0.000,0.000,2212750,1.02,17.82,0.000,0.000,0.000,4,8,10,43,11637,0.044,66.79,0.0084,0.000,48,0.794,0.000,0.691,0.478,4.21,6.52,6.38,0.00,0.000,1.02,1.02,1.02,0.794,0.00026
830000,1500,1.447,0.045,12.51,147315,129750,1757,0,15857,6,966045.3,0.6,0.012,0.150,0.790,0.048,312,7.91,3.16,0.02,0.26,0.00,0.11,0.02,0.28,7.87,3.18,0.00,0.00,0.000,0.011,212,0.401,0.885,0.000,0.000,0.115,277153,274411,3,0.854,0.007,0.005,97206,0.079,0.394,0.003,96.51,98323,0,0.099,0.000,0.000,2677694,1.01,17.17,0.000,0.000,0.000,4,9,10,46,11858,0.045,66.92,0.0082,0.000,48,0.831,0.000,0.678,0.473,4.44,6.81,6.76,0.00,0.000,1.01,1.01,1.01,0.831,0.00024
840000,1524,1.434,0.046,12.23,145663,127800,1675,3,16161,34,959372.5,10.3,0.008,0.176,0.765,0.050,326,7.88,3.76,0.08,0.84,0.01,0.11,0.01,0.20,7.78,3.53,0.00,0.00,0.001,0.019,202,0.473,0.915,0.000,0.000,0.085,277139,275518,3,0.845,0.000,0.003,128623,0.067,0.395,0.003,96.32,96024,0,0.304,1.000,0.000,3193370,1.03,17.32,0.000,0.001,0.000,4,9,9,44,12004,0.046,67.12,0.0081,0.000,50,0.853,0.000,0.664,0.479,4.48,6.74,6.67,0.00,0.001,1.03,1.04,1.03,0.853,0.00024
850000,1473,1.433,0.044,11.93,144458,126633,1624,2,16250,23,968016.9,5.7,0.010,0.175,0.760,0.054,321,8.29,3.61,0.04,0.40,0.00,0.03,0.02,0.24,8.23,3.60,0.00,0.00,0.000,0.002,203,0.507,0.922,0.000,0.000,0.078,277195,276157,3,0.868,0.000,0.005,84264,0.076,0.396,0.003,96.34,87540,9,0.248,1.000,0.000,2989057,1.02,17.03,0.000,0.000,0.000,4,9,10,42,12211,0.047,67.10,0.0080,0.000,32,0.836,0.000,0.648,0.482,4.66,6.92,6.84,0.00,0.000,1.02,1.02,1.02,0.836,0.00027
860000,1561,1.439,0.044,11.94,144819,127184,1539,0,16008,8,967440.6,0.5,0.008,0.164,0.775,0.052,346,7.66,3.35,0.03,0.36,0.00,0.00,0.00,0.07,7.63,3.36,0.00,0.00,0.000,0.000,195,0.422,0.903,0.000,0.000,0.097,278857,278115,3,0.839,0.000,0.003,53266,0.084,0.393,0.003,96.49,85498,0,0.066,0.000,0.000,2688081,1.01,17.59,0.000,0.000,0.000,3,9,9,40,11958,0.046,66.95,0.0081,0.000,33,0.813,0.000,0.652,0.484,4.41,6.70,6.69,0.00,0.000,1.02,1.02,1.01,0.813,0.00027
