step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,9,234,15.0,0.0,0.0,0.0,14.9,0.0,1.00,11.4,82,538,70.76,0.00,194,39,1,0.0,1.00,1.01,1.00,3.93,5.97,5.56
5000,3,228,13.7,0.1,0.0,0.3,13.4,0.0,1.01,12.6,65,519,49.90,0.00,228,0,0,0.0,1.00,1.01,1.01,3.62,4.65,6.03
5000,1,226,4.7,0.0,0.0,0.0,4.7,0.0,1.00,22.4,18,474,46.39,0.00,2,223,1,0.0,1.00,1.00,1.00,1.88,2.44,2.47
5000,10,62,9.9,0.2,0.1,0.0,9.6,0.0,1.13,15.5,25,895,95.31,0.00,62,0,0,0.0,1.17,1.16,1.11,2.89,4.71,3.56
5000,8,57,17.2,0.4,1.0,0.0,15.8,0.0,1.07,14.3,18,1258,198.60,0.00,57,0,0,0.0,1.00,1.14,1.08,3.28,4.67,4.19
5000,7,42,8.6,0.0,0.3,0.5,7.8,0.0,1.00,18.9,12,1073,104.12,0.00,42,0,0,0.0,1.00,1.00,1.00,2.40,3.02,3.55
5000,6,31,62.3,4.0,12.4,0.0,45.9,0.1,1.49,0.1,21,627,393.23,0.14,0,29,2,1.8,1.41,1.89,1.33,5.94,7.97,8.00
5000,4,28,32.3,0.0,1.2,0.0,31.0,0.0,1.00,5.1,18,1018,155.97,0.00,28,0,0,0.0,1.00,1.00,1.00,6.04,8.00,5.46
5000,2,28,26.2,0.0,3.0,1.6,21.6,0.0,1.00,5.5,10,586,83.42,0.00,28,0,0,0.0,1.00,1.00,1.00,5.36,7.64,5.61
5000,13,12,43.8,11.7,0.0,0.2,31.9,0.0,3.24,0.0,10,1804,542.15,0.00,12,0,0,0.0,2.14,4.76,3.04,8.17,8.00,8.00
5000,17,7,64.0,10.6,2.4,19.1,31.9,0.0,2.30,0.0,4,2090,605.72,0.00,7,0,0,0.7,1.00,4.46,1.87,9.00,8.00,8.00
5000,12,5,63.6,1.6,0.0,12.0,50.0,0.0,1.24,0.0,3,1853,584.29,0.00,5,0,0,0.0,1.00,1.55,1.20,8.40,8.00,8.00
6000,3,364,14.0,0.2,0.1,0.3,13.5,0.0,1.02,13.1,105,488,47.25,0.00,364,0,0,0.0,1.02,1.00,1.02,3.74,4.96,6.02
6000,1,279,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.2,22,696,61.83,0.00,0,274,5,0.0,1.00,1.00,1.00,1.94,2.49,2.46
6000,9,126,18.7,0.0,0.3,0.0,18.4,0.0,1.02,7.4,58,989,122.33,0.00,123,2,1,0.0,1.02,1.02,1.02,5.01,7.04,6.95
6000,10,67,10.6,0.5,0.1,0.1,10.0,0.0,1.22,14.6,30,1286,134.53,0.00,67,0,0,0.0,1.28,1.26,1.18,3.09,5.13,3.64
6000,8,62,16.6,0.3,0.9,0.0,15.4,0.0,1.06,14.5,21,1826,290.45,0.01,62,0,0,0.0,1.00,1.12,1.06,3.26,4.61,4.15
6000,6,28,63.1,6.0,6.8,0.0,50.4,0.2,2.09,0.0,15,698,517.93,0.08,0,26,2,0.9,2.21,1.90,2.13,5.11,8.00,8.00
6000,4,25,32.1,0.0,0.0,0.0,32.0,0.0,1.00,5.0,13,1466,238.69,0.00,25,0,0,0.0,1.00,1.00,1.00,6.04,8.00,5.48
6000,7,13,15.9,0.0,0.8,0.6,14.5,0.0,1.00,13.4,5,1328,130.50,0.00,13,0,0,0.0,1.00,1.00,1.00,3.85,3.62,5.69
6000,13,10,48.0,11.8,0.0,0.3,35.9,0.0,3.15,0.0,9,2753,921.98,0.00,10,0,0,0.0,1.66,4.81,3.07,8.30,8.00,8.00
7000,3,458,11.2,0.1,0.1,0.2,10.8,0.0,1.01,14.8,119,735,76.16,0.00,457,0,1,0.0,1.01,1.01,1.01,3.43,4.37,5.95
7000,1,318,4.5,0.0,0.0,0.0,4.5,0.0,1.00,22.8,25,1002,87.34,0.00,0,314,4,0.0,1.00,1.00,1.00,1.91,2.28,2.32
7000,9,159,16.8,0.1,0.1,0.0,16.5,0.0,1.05,8.9,83,846,99.33,0.00,159,0,0,0.0,1.05,1.06,1.04,4.67,6.86,6.82
7000,8,111,12.0,0.1,0.3,0.2,11.4,0.0,1.02,16.9,41,636,80.69,0.00,111,0,0,0.0,1.00,1.03,1.02,2.81,3.97,3.56
7000,10,76,8.7,0.1,0.1,0.0,8.5,0.0,1.06,16.6,24,658,51.40,0.00,76,0,0,0.0,1.09,1.04,1.05,2.66,4.54,3.33
7000,6,36,53.3,6.8,3.7,0.0,42.9,0.1,2.58,2.0,25,549,335.72,0.07,0,33,3,0.3,2.80,2.37,2.58,5.03,7.47,7.53
7000,7,8,20.5,0.0,0.0,1.1,19.4,0.0,1.00,11.5,4,1066,93.05,0.00,8,0,0,0.0,1.00,1.00,1.00,4.12,4.38,5.88
7000,13,8,17.1,5.2,0.0,0.1,11.8,0.0,2.60,11.2,4,668,163.64,0.00,8,0,0,0.0,2.43,3.32,2.39,4.12,8.00,8.00
7000,4,7,26.3,0.0,0.0,0.0,26.3,0.0,1.00,7.4,6,824,113.37,0.00,7,0,0,0.0,1.00,1.00,1.00,5.14,8.00,4.29
8000,3,491,10.3,0.0,0.1,0.1,10.1,0.0,1.00,15.0,112,787,80.29,0.00,491,0,0,0.0,1.00,1.00,1.00,3.34,4.29,6.08
8000,1,301,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.8,19,595,44.10,0.00,1,299,1,0.0,1.00,1.00,1.00,1.86,2.34,2.36
8000,9,178,15.0,0.0,0.0,0.1,14.9,0.0,1.00,10.3,87,772,91.55,0.00,178,0,0,0.0,1.00,1.00,1.00,4.41,6.71,6.67
8000,8,97,13.1,0.1,0.3,0.2,12.5,0.0,1.01,15.5,40,1208,159.90,0.00,97,0,0,0.0,1.00,1.03,1.01,3.12,4.35,3.90
8000,10,70,9.1,0.2,0.2,0.0,8.7,0.0,1.07,16.2,25,883,71.91,0.01,70,0,0,0.0,1.11,1.05,1.07,2.81,4.76,3.53
8000,6,32,53.6,1.5,2.5,0.0,49.6,0.0,1.34,2.2,18,709,518.15,0.02,0,31,1,0.0,1.40,1.28,1.34,4.19,7.44,7.44
