step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
250000,1,187,4.67,0.02,0.00,0.03,4.62,0.00,1.01,0.000,0.547,143654.2,0.0,2,0,2.82,1.01,1.01
250000,0,52,6.46,0.31,0.00,0.23,5.92,0.00,1.07,0.000,0.002,649.0,0.0,2,30,3.15,1.10,1.02
260000,8,1224,8.58,0.06,0.00,0.07,8.45,0.00,1.02,0.000,0.166,704707.1,0.0,3,0,5.04,1.02,1.03
260000,1,199,4.73,0.00,0.06,0.04,4.63,0.00,1.00,0.000,0.567,136764.4,0.0,2,0,3.01,1.00,1.00
260000,0,25,5.48,0.00,0.00,0.08,5.40,0.00,1.00,0.000,0.001,740.9,0.0,3,16,3.52,1.00,1.00
270000,8,1236,7.89,0.04,0.01,0.07,7.77,0.00,1.02,0.000,0.170,728430.6,0.4,3,0,4.74,1.01,1.02
270000,1,202,4.54,0.00,0.08,0.03,4.42,0.00,1.00,0.000,0.569,144659.5,0.0,2,0,2.78,1.00,1.00
270000,0,38,5.63,0.00,0.24,0.03,5.37,0.00,1.00,0.000,0.001,586.9,0.0,2,27,3.16,1.00,1.00
280000,8,1292,7.70,0.04,0.01,0.07,7.57,0.00,1.03,0.000,0.171,731791.9,0.0,4,0,4.66,1.03,1.04
280000,1,240,3.86,0.00,0.02,0.03,3.81,0.00,1.00,0.000,0.563,145244.0,0.0,2,0,2.30,1.00,1.00
280000,0,41,5.07,0.00,0.00,0.00,5.07,0.00,1.00,0.000,0.001,494.0,0.0,3,25,2.68,1.00,1.00
290000,8,1250,8.63,0.01,0.00,0.09,8.53,0.00,1.01,0.000,0.164,708547.1,0.0,3,0,5.18,1.01,1.01
290000,1,226,4.46,0.04,0.00,0.03,4.40,0.00,1.02,0.000,0.607,145682.2,0.0,2,0,2.64,1.01,1.03
290000,0,35,5.80,0.00,0.09,0.06,5.66,0.00,1.00,0.000,0.001,574.2,0.0,2,13,2.97,1.00,1.00
300000,8,1208,8.34,0.03,0.00,0.10,8.21,0.00,1.01,0.000,0.172,724476.8,0.0,2,11,5.08,1.01,1.01
300000,1,187,4.69,0.01,0.01,0.18,4.50,0.00,1.00,0.000,0.556,142134.3,0.0,2,18,2.53,1.00,1.00
300000,0,33,4.85,0.00,0.27,0.15,4.42,0.00,1.00,0.000,0.001,604.9,0.0,2,15,2.82,1.00,1.00
310000,8,1214,8.36,0.01,0.00,0.13,8.21,0.00,1.01,0.000,0.160,723151.7,0.0,1,0,5.09,1.01,1.01
310000,1,174,5.10,0.04,0.00,0.06,5.00,0.00,1.03,0.000,0.541,143917.7,0.0,2,0,3.11,1.03,1.03
310000,0,54,5.20,0.02,0.00,0.02,5.17,0.00,1.01,0.000,0.002,457.0,0.0,2,36,3.00,1.02,1.02
320000,8,1280,8.45,0.03,0.00,0.06,8.36,0.00,1.01,0.000,0.143,707876.2,0.0,1,0,5.16,1.01,1.01
320000,1,224,4.29,0.08,0.00,0.01,4.20,0.00,1.03,0.000,0.594,143997.6,0.0,2,0,2.71,1.03,1.05
320000,0,35,5.51,0.00,0.00,0.00,5.51,0.00,1.00,0.000,0.001,656.8,0.0,2,17,3.49,1.00,1.00
330000,8,1261,8.46,0.01,0.00,0.04,8.41,0.00,1.01,0.000,0.139,712954.4,0.0,1,0,5.23,1.01,1.01
330000,1,229,4.29,0.02,0.00,0.00,4.27,0.00,1.01,0.000,0.614,150062.8,0.0,2,0,2.68,1.01,1.01
330000,0,33,6.00,0.00,0.00,0.27,5.73,0.00,1.00,0.000,0.001,579.8,0.0,2,17,3.42,1.00,1.00
340000,8,1234,8.54,0.03,0.00,0.07,8.44,0.00,1.01,0.000,0.137,713292.4,0.3,1,0,5.19,1.02,1.01
340000,1,207,4.71,0.00,0.00,0.01,4.70,0.00,1.00,0.000,0.608,147649.4,0.0,2,0,3.01,1.00,1.00
340000,0,42,6.81,0.00,0.00,0.00,6.81,0.00,1.00,0.000,0.002,713.3,0.0,3,26,3.43,1.00,1.00
350000,8,1290,8.29,0.08,0.00,0.03,8.19,0.00,1.03,0.000,0.139,711152.8,0.0,2,0,5.09,1.04,1.04
350000,1,194,5.13,0.00,0.00,0.01,5.12,0.00,1.00,0.000,0.615,151199.7,0.0,2,0,3.08,1.00,1.00
350000,0,39,6.54,0.00,0.00,0.00,6.54,0.00,1.00,0.000,0.002,604.4,0.0,2,15,3.59,1.00,1.00
360000,8,1246,8.76,0.10,0.00,0.08,8.58,0.00,1.04,0.000,0.143,704436.1,0.0,2,7,5.17,1.04,1.05
360000,1,197,4.60,0.00,0.00,0.03,4.57,0.00,1.00,0.000,0.603,144525.9,0.0,3,26,2.76,1.00,1.00
360000,0,27,5.93,0.00,0.00,0.00,5.93,0.00,1.00,0.000,0.001,691.2,0.0,2,16,3.59,1.00,1.00
370000,8,1276,8.49,0.10,0.00,0.06,8.32,0.00,1.04,0.000,0.142,708270.4,0.3,2,12,5.11,1.05,1.05
370000,1,181,5.02,0.01,0.00,0.01,5.00,0.00,1.00,0.000,0.583,142898.9,0.0,3,12,1.99,1.00,1.00
370000,0,22,5.59,0.00,0.00,0.00,5.59,0.00,1.00,0.000,0.001,717.5,0.0,2,13,2.41,1.00,1.00
380000,8,1207,8.68,0.10,0.00,0.12,8.47,0.00,1.04,0.000,0.142,709885.3,0.0,2,0,5.26,1.05,1.04
380000,1,240,4.15,0.04,0.00,0.00,4.11,0.00,1.01,0.000,0.622,144333.6,0.0,2,0,1.75,1.03,1.00
380000,0,31,5.55,0.13,0.00,0.16,5.26,0.00,1.04,0.000,0.001,690.0,0.0,2,17,1.81,1.08,1.00
390000,8,1246,8.75,0.08,0.00,0.05,8.61,0.00,1.03,0.000,0.164,712593.4,0.0,1,0,5.28,1.04,1.03
390000,1,219,4.25,0.06,0.00,0.01,4.17,0.00,1.03,0.000,0.581,147061.6,0.1,2,0,1.78,1.04,1.04
390000,0,46,5.52,0.22,0.00,0.11,5.20,0.00,1.10,0.000,0.001,496.0,0.2,3,26,2.24,1.24,1.24
400000,8,1234,8.70,0.04,0.00,0.08,8.58,0.00,1.02,0.000,0.140,710134.9,0.0,1,0,5.22,1.02,1.02
400000,1,189,5.06,0.02,0.00,0.00,5.05,0.00,1.00,0.000,0.602,146715.5,0.0,2,0,1.90,1.01,1.00
400000,0,62,5.74,0.05,0.00,0.05,5.65,0.00,1.03,0.000,0.002,575.8,0.0,3,36,2.15,1.03,1.03
410000,8,1237,8.57,0.02,0.00,0.21,8.33,0.00,1.01,0.000,0.141,706247.5,0.0,1,0,5.11,1.01,1.01
410000,1,189,5.03,0.05,0.02,0.00,4.96,0.00,1.02,0.000,0.597,145016.1,0.4,2,0,1.99,1.03,1.02
410000,0,42,6.05,0.17,0.00,0.05,5.83,0.00,1.08,0.000,0.001,649.6,0.0,3,23,2.24,1.09,1.09
420000,8,1252,8.48,0.02,0.00,0.07,8.39,0.00,1.01,0.000,0.145,710589.0,0.0,1,0,5.17,1.01,1.01
420000,1,203,5.12,0.00,0.00,0.06,5.05,0.00,1.00,0.000,0.628,144805.3,0.0,2,0,2.08,1.00,1.00
420000,0,33,5.76,0.09,0.00,0.00,5.67,0.00,1.04,0.000,0.001,606.7,0.1,1,13,2.03,1.07,1.00
430000,8,1344,7.93,0.06,0.00,0.12,7.75,0.00,1.02,0.000,0.144,702460.1,0.2,1,0,5.01,1.03,1.02
430000,1,145,6.92,0.00,0.00,0.01,6.90,0.00,1.00,0.000,0.622,146122.6,1.5,2,0,2.28,1.00,1.00
430000,0,49,6.63,0.14,0.08,0.00,6.41,0.00,1.06,0.000,0.002,645.8,0.0,2,26,2.45,1.09,1.07
440000,8,1308,8.39,0.03,0.00,0.11,8.24,0.00,1.01,0.001,0.143,697931.8,0.0,1,0,5.16,1.01,1.01
440000,1,137,6.93,0.02,0.00,0.09,6.82,0.00,1.01,0.000,0.624,143576.2,0.0,2,0,2.22,1.02,1.00
440000,0,35,9.86,0.11,0.43,0.00,9.31,0.00,1.06,0.000,0.002,642.9,0.1,2,11,2.74,1.08,1.00
450000,8,1285,8.30,0.04,0.00,0.09,8.16,0.00,1.02,0.000,0.139,689846.2,0.0,1,0,5.13,1.01,1.02
450000,1,172,5.35,0.04,0.03,0.01,5.27,0.01,1.02,0.006,0.580,145344.2,0.0,2,0,1.83,1.04,1.00
450000,0,46,4.52,0.07,0.02,0.00,4.43,0.00,1.08,0.000,0.001,638.7,0.0,2,28,1.74,1.08,1.08
460000,8,1227,8.83,0.05,0.01,0.07,8.70,0.00,1.01,0.002,0.143,717673.9,0.0,3,7,5.23,1.01,1.01
460000,1,172,5.77,0.04,0.00,0.01,5.72,0.00,1.04,0.000,0.626,143485.3,0.3,3,29,2.65,1.03,1.03
460000,0,8,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.000,717.6,0.0,2,5,3.88,1.00,1.00
470000,8,1205,8.94,0.03,0.00,0.07,8.85,0.00,1.01,0.000,0.140,729576.2,0.0,2,1,5.22,1.01,1.01
470000,1,186,4.90,0.04,0.08,0.03,4.76,0.00,1.02,0.000,0.577,142306.7,0.0,2,4,1.88,1.04,1.01
470000,0,51,6.39,0.24,0.00,0.02,6.14,0.00,1.08,0.000,0.002,676.3,0.0,2,24,2.41,1.10,1.02
480000,8,1226,8.89,0.02,0.00,0.08,8.79,0.00,1.01,0.000,0.145,712698.4,0.0,1,22,5.20,1.01,1.01
480000,1,172,5.10,0.02,0.01,0.01,5.05,0.00,1.01,0.000,0.572,143970.5,0.3,2,16,2.71,1.01,1.01
480000,0,16,7.25,0.25,0.44,0.00,6.56,0.00,1.10,0.000,0.001,662.0,0.0,2,9,2.56,1.31,1.00
490000,8,1288,8.71,0.01,0.00,0.08,8.62,0.00,1.01,0.000,0.146,716613.1,0.2,1,0,5.16,1.00,1.00
490000,1,198,4.99,0.00,0.01,0.01,4.98,0.00,1.00,0.000,0.605,148346.8,0.0,2,0,2.24,1.00,1.00
490000,0,26,5.77,0.00,0.19,0.31,5.27,0.00,1.00,0.000,0.001,699.4,0.0,2,12,2.38,1.00,1.00
500000,8,1305,8.33,0.05,0.00,0.08,8.20,0.00,1.02,0.000,0.150,713249.4,0.0,3,24,4.94,1.02,1.02
500000,1,162,5.98,0.02,0.00,0.11,5.85,0.00,1.02,0.000,0.633,144661.0,0.0,3,29,2.91,1.02,1.02
500000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,590.0,0.0,1,2,7.00,1.00,1.00
510000,8,1249,8.73,0.04,0.00,0.04,8.65,0.00,1.01,0.000,0.150,712706.0,0.0,1,11,5.17,1.02,1.01
510000,1,193,4.97,0.05,0.00,0.08,4.83,0.00,1.02,0.000,0.613,145419.9,0.0,1,19,3.13,1.03,1.02
510000,0,17,4.35,0.00,0.00,0.18,4.18,0.00,1.00,0.000,0.000,608.0,0.0,1,8,2.35,1.00,1.00
520000,8,1327,8.32,0.02,0.00,0.07,8.23,0.00,1.01,0.000,0.145,710453.4,0.3,1,19,5.02,1.01,1.01
520000,1,167,5.50,0.02,0.00,0.03,5.45,0.00,1.01,0.000,0.593,143569.9,0.0,1,8,3.06,1.01,1.02
520000,0,15,7.20,0.00,0.00,0.00,7.20,0.00,1.00,0.000,0.001,660.7,0.0,1,7,3.47,1.00,1.00
530000,8,1263,8.49,0.01,0.00,0.05,8.42,0.00,1.00,0.000,0.153,720412.8,0.0,1,16,5.02,1.00,1.00
530000,1,198,4.57,0.00,0.04,0.02,4.52,0.00,1.00,0.000,0.599,144580.7,0.0,2,17,2.88,1.00,1.00
530000,0,24,4.79,0.00,0.00,0.00,4.79,0.00,1.00,0.000,0.001,634.2,0.0,2,21,2.75,1.00,1.00
540000,8,1288,8.28,0.03,0.00,0.05,8.20,0.00,1.01,0.000,0.153,712804.3,0.0,2,16,5.02,1.02,1.02
540000,1,166,5.44,0.00,0.01,0.01,5.43,0.00,1.00,0.000,0.629,148189.0,0.0,2,35,3.25,1.00,1.00
540000,0,6,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,533.8,0.0,1,3,3.00,1.00,1.00
550000,8,1210,8.21,0.02,0.00,0.04,8.15,0.00,1.00,0.000,0.181,709016.1,0.0,1,0,5.06,1.00,1.01
550000,1,204,5.17,0.00,0.01,0.00,5.15,0.00,1.00,0.000,0.634,145009.7,0.0,2,1,3.44,1.00,1.00
550000,0,39,6.51,0.00,0.00,0.00,6.51,0.00,1.00,0.000,0.001,541.1,0.0,2,26,3.90,1.00,1.00
560000,8,1254,8.39,0.02,0.00,0.03,8.34,0.00,1.01,0.000,0.150,722353.1,1.0,1,0,5.09,1.01,1.01
560000,1,203,5.14,0.00,0.00,0.01,5.12,0.00,1.00,0.000,0.611,149875.2,0.0,2,0,3.53,1.00,1.00
560000,0,35,6.80,0.00,0.00,0.11,6.69,0.00,1.00,0.000,0.002,497.6,0.0,2,22,4.34,1.00,1.00
570000,8,1215,9.00,0.03,0.01,0.05,8.91,0.00,1.01,0.000,0.142,719309.9,0.0,1,0,5.23,1.01,1.01
570000,1,230,4.60,0.01,0.00,0.00,4.59,0.00,1.01,0.000,0.607,150324.4,0.0,2,0,3.18,1.00,1.01
570000,0,19,6.42,0.00,0.00,0.42,6.00,0.00,1.00,0.000,0.001,686.0,0.0,3,7,3.74,1.00,1.00
580000,8,1260,8.56,0.01,0.01,0.05,8.49,0.00,1.01,0.000,0.154,714117.1,0.6,2,0,5.13,1.01,1.01
580000,1,186,5.28,0.00,0.00,0.02,5.26,0.00,1.00,0.000,0.590,149906.8,0.0,2,4,3.43,1.00,1.00
580000,0,46,5.91,0.04,0.00,0.00,5.87,0.00,1.04,0.000,0.002,591.3,0.0,3,26,3.65,1.04,1.04
590000,8,1208,9.09,0.05,0.00,0.07,8.97,0.00,1.02,0.000,0.162,710874.1,0.0,3,22,5.23,1.02,1.02
590000,1,224,4.42,0.00,0.01,0.00,4.40,0.00,1.00,0.000,0.639,153303.5,0.0,2,8,3.32,1.00,1.00
590000,0,33,5.36,0.00,0.00,0.00,5.36,0.00,1.00,0.000,0.001,616.0,0.0,3,20,3.94,1.00,1.00
600000,8,1233,8.96,0.07,0.00,0.06,8.83,0.00,1.03,0.000,0.147,715014.0,0.0,3,1,5.08,1.03,1.03
600000,1,172,5.48,0.01,0.00,0.03,5.44,0.00,1.01,0.000,0.577,154710.5,0.0,3,14,3.52,1.01,1.01
600000,0,43,6.02,0.00,0.00,0.00,6.02,0.00,1.00,0.000,0.002,514.4,0.0,3,27,3.47,1.00,1.00
610000,8,1294,8.23,0.02,0.01,0.05,8.15,0.00,1.01,0.000,0.139,701253.2,0.0,1,25,4.97,1.01,1.01
610000,1,156,5.22,0.08,0.00,0.03,5.11,0.00,1.04,0.000,0.659,147325.5,0.0,2,22,2.72,1.05,1.05
610000,0,17,7.94,0.00,0.00,0.00,7.94,0.00,1.00,0.000,0.001,641.1,0.0,2,9,3.24,1.00,1.00
620000,8,1305,8.28,0.03,0.00,0.03,8.21,0.00,1.01,0.000,0.143,696104.1,0.0,3,40,5.04,1.02,1.02
620000,1,163,5.04,0.01,0.00,0.01,5.02,0.00,1.01,0.000,0.716,143792.8,0.0,3,58,3.20,1.01,1.01
620000,0,4,5.25,0.00,0.00,0.00,5.25,0.00,1.00,0.000,0.000,674.4,0.0,2,4,3.50,1.00,1.00
630000,8,1286,8.51,0.03,0.01,0.05,8.43,0.00,1.01,0.000,0.145,710519.4,0.0,2,4,5.09,1.01,1.01
630000,1,188,4.68,0.04,0.00,0.05,4.60,0.00,1.01,0.000,0.602,147207.1,0.0,1,7,3.12,1.02,1.02
630000,0,44,5.14,0.16,0.00,0.00,4.98,0.00,1.20,0.000,0.001,649.2,0.0,1,33,3.48,1.20,1.20
640000,8,1319,8.45,0.05,0.00,0.03,8.37,0.00,1.02,0.000,0.174,708554.8,0.0,2,41,5.20,1.02,1.02
640000,1,140,5.90,0.04,0.01,0.10,5.75,0.00,1.03,0.000,0.578,149207.5,0.0,2,20,3.96,1.05,1.05
640000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,455.6,0.0,0,0,-0.00,-0.00,-0.00
650000,8,1250,8.39,0.02,0.00,0.06,8.32,0.00,1.01,0.000,0.180,708351.4,0.0,1,35,5.16,1.01,1.01
650000,1,191,4.97,0.00,0.01,0.01,4.96,0.00,1.00,0.000,0.629,146945.5,0.0,1,18,3.51,1.00,1.00
650000,0,31,6.39,0.00,0.35,0.00,6.03,0.00,1.00,0.000,0.001,587.2,0.0,1,13,4.23,1.00,1.00
660000,8,1322,8.22,0.03,0.00,0.05,8.15,0.00,1.01,0.000,0.174,711374.4,0.0,1,23,4.98,1.01,1.01
660000,1,214,4.59,0.00,0.00,0.03,4.56,0.00,1.00,0.000,0.633,153086.2,0.0,1,7,3.68,1.00,1.00
660000,0,24,5.58,0.00,0.00,0.00,5.58,0.00,1.00,0.000,0.001,463.8,0.0,1,9,4.38,1.00,1.00
670000,8,1304,7.87,0.02,0.00,0.03,7.82,0.00,1.01,0.000,0.175,717008.2,0.2,1,7,4.89,1.01,1.01
670000,1,221,5.13,0.01,0.00,0.02,5.10,0.00,1.01,0.000,0.670,153551.4,0.0,2,14,3.52,1.01,1.01
670000,0,18,5.78,0.00,0.00,0.00,5.78,0.00,1.00,0.000,0.001,381.4,0.0,2,7,4.00,1.00,1.00
680000,8,1180,7.93,0.04,0.00,0.04,7.85,0.00,1.02,0.000,0.182,723051.2,0.0,1,5,4.89,1.03,1.03
680000,1,196,5.47,0.01,0.00,0.03,5.43,0.00,1.01,0.000,0.645,152404.0,0.0,2,8,3.81,1.01,1.01
