step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
400000,2360,1.506,0.080,12.35,188781,156535,3183,0,29334,13,1521273.5,1.6,0.000,0.175,0.067,0.758,172,6.99,4.40,0.08,0.69,0.06,0.58,0.04,0.38,6.80,4.26,0.00,0.00,0.006,0.056,343,0.111,0.924,0.000,0.000,0.076,477762,472917,2,0.988,0.000,0.022,542110,0.040,0.554,0.005,158.46,169376,0,0.124,0.000,0.000,7689625,1.03,18.02,0.000,0.000,0.000,2,7,11,49,16485,0.063,4.74,0.0095,0.008,1,0.895,0.000,0.823,0.607,4.08,6.45,6.85,0.00,0.001,1.04,1.03,1.03,0.895,0.00018
410000,2315,1.561,0.078,12.28,182544,152178,2830,0,27581,7,1514126.9,0.9,0.002,0.154,0.057,0.786,179,7.10,4.54,0.04,0.39,0.02,0.34,0.05,0.35,6.99,4.55,0.00,0.00,0.003,0.042,358,0.104,0.924,0.000,0.000,0.076,481292,475954,1,0.992,0.008,0.032,557508,0.031,0.541,0.005,159.05,169250,0,0.123,0.000,0.000,6208175,1.02,18.02,0.000,0.000,0.000,2,7,11,48,16440,0.063,4.15,0.0094,0.002,6,0.872,0.000,0.822,0.623,4.06,6.04,6.59,0.00,0.000,1.02,1.02,1.02,0.872,0.00019
420000,2390,1.517,0.076,12.27,184978,154749,3174,0,26980,11,1516677.4,1.6,0.009,0.204,0.042,0.745,174,7.02,4.67,0.06,0.57,0.03,0.43,0.03,0.31,6.89,4.64,0.00,0.02,0.002,0.036,355,0.087,0.916,0.000,0.000,0.084,464463,458820,1,0.987,0.013,0.019,760551,0.031,0.544,0.005,159.36,177859,0,0.142,0.000,0.000,8560962,1.03,18.26,0.000,0.000,0.000,2,7,11,47,16768,0.064,3.84,0.0092,0.000,4,0.909,0.000,0.813,0.605,3.98,6.22,6.43,0.00,0.001,1.03,1.03,1.05,0.909,0.00018
430000,2559,1.503,0.073,12.50,185951,156042,3110,0,26630,7,1528650.8,1.7,0.007,0.207,0.041,0.745,178,6.49,4.48,0.02,0.26,0.03,0.38,0.03,0.38,6.41,4.45,0.00,0.00,0.004,0.051,352,0.091,0.923,0.000,0.000,0.077,472349,466877,1,0.986,0.014,0.013,392777,0.042,0.527,0.005,159.55,178068,0,0.248,0.000,0.000,8721063,1.01,19.11,0.000,0.000,0.000,2,6,10,50,16600,0.063,3.65,0.0093,0.004,3,0.909,0.000,0.789,0.609,3.84,6.00,6.48,0.00,0.000,1.01,1.01,1.01,0.909,0.00017
440000,2281,1.531,0.082,12.70,181805,152558,2961,0,26564,13,1522870.2,2.1,0.005,0.200,0.043,0.752,179,7.34,5.26,0.05,0.35,0.01,0.16,0.04,0.36,7.24,5.27,0.00,0.00,0.004,0.054,406,0.087,0.913,0.000,0.000,0.087,476588,468830,2,0.790,0.010,0.022,353437,0.044,0.535,0.005,159.40,185262,0,0.158,0.000,0.000,7878831,1.02,18.00,0.000,0.000,0.000,2,7,11,55,16747,0.064,3.80,0.0092,0.003,5,0.909,0.000,0.790,0.622,4.04,6.17,6.39,0.00,0.000,1.02,1.02,1.02,0.909,0.00020
450000,2454,1.511,0.074,12.00,177588,149714,3311,0,24390,37,1504154.2,6.4,0.008,0.195,0.035,0.763,192,6.75,4.30,0.05,0.43,0.02,0.24,0.03,0.25,6.65,4.28,0.00,0.10,0.004,0.048,366,0.103,0.918,0.000,0.000,0.082,466856,458473,4,0.745,0.002,0.019,455380,0.039,0.535,0.005,159.43,170909,0,0.174,0.000,0.000,7762761,1.02,18.31,0.000,0.000,0.000,2,7,11,55,16556,0.063,3.77,0.0092,0.020,2,0.912,0.000,0.841,0.622,3.80,5.62,6.31,0.00,0.000,1.02,1.02,1.03,0.912,0.00017
460000,2255,1.555,0.085,11.80,179265,152805,2897,0,23762,34,1515381.0,2.7,0.008,0.228,0.035,0.729,202,7.42,4.91,0.04,0.42,0.05,0.45,0.03,0.23,7.30,4.85,0.00,0.00,0.009,0.074,339,0.109,0.921,0.000,0.000,0.079,475800,470306,2,0.774,0.001,0.018,550093,0.050,0.581,0.006,159.31,164488,0,0.078,0.000,0.000,9515599,1.02,17.50,0.000,0.000,0.000,2,7,12,64,16731,0.064,3.89,0.0092,0.005,2,0.915,0.000,0.843,0.626,3.92,5.75,6.40,0.00,0.000,1.02,1.02,1.03,0.915,0.00020
470000,2296,1.567,0.080,11.68,174947,151172,2846,0,20888,32,1533520.9,3.4,0.007,0.202,0.029,0.761,214,7.29,4.48,0.05,0.42,0.03,0.33,0.03,0.24,7.17,4.46,0.00,0.02,0.008,0.074,336,0.087,0.910,0.000,0.000,0.090,477490,472587,3,0.496,0.279,0.021,403435,0.051,0.551,0.005,158.82,161492,0,0.107,0.000,0.000,7659014,1.04,17.91,0.000,0.000,0.000,2,7,12,54,16729,0.064,4.38,0.0093,0.002,1,0.895,0.000,0.837,0.636,3.88,5.72,6.25,0.00,0.000,1.03,1.03,1.05,0.895,0.00022
480000,2312,1.566,0.082,11.44,171175,147256,2939,0,20964,32,1521707.9,3.4,0.007,0.190,0.051,0.752,215,7.36,4.48,0.06,0.58,0.05,0.74,0.05,0.44,7.19,4.39,0.00,0.00,0.007,0.067,358,0.071,0.917,0.000,0.000,0.083,472851,469363,2,0.507,0.295,0.018,474552,0.044,0.548,0.005,159.13,159113,0,0.108,0.000,0.000,7072999,1.03,17.94,0.000,0.001,0.000,2,7,12,51,17009,0.065,4.07,0.0092,0.000,6,0.897,0.000,0.826,0.641,3.85,5.55,6.22,0.00,0.001,1.03,1.03,1.04,0.897,0.00020
490000,2135,1.579,0.087,11.92,179032,153983,3032,0,22194,32,1528855.4,2.6,0.018,0.179,0.066,0.737,206,7.92,4.50,0.06,0.46,0.07,0.92,0.05,0.49,7.74,4.48,0.00,0.00,0.009,0.083,362,0.115,0.906,0.000,0.000,0.094,465866,459860,2,0.586,0.390,0.018,359012,0.055,0.551,0.006,159.50,166065,0,0.082,0.000,0.000,6727185,1.04,17.78,0.000,0.000,0.000,3,8,12,44,16903,0.064,3.70,0.0093,0.000,4,0.910,0.000,0.809,0.618,4.06,5.86,6.27,0.00,0.000,1.03,1.04,1.05,0.910,0.00018
500000,2311,1.550,0.075,12.41,178795,153444,2645,0,22530,35,1491239.0,3.3,0.013,0.197,0.089,0.701,192,7.09,4.16,0.05,0.39,0.06,0.58,0.05,0.51,6.93,4.14,0.00,0.11,0.009,0.074,339,0.231,0.926,0.000,0.000,0.074,484552,473907,4,0.639,0.002,0.020,539103,0.053,0.534,0.005,158.71,174574,0,0.093,0.000,0.000,7066254,1.03,18.32,0.000,0.001,0.001,2,8,11,43,16378,0.062,4.49,0.0093,0.019,2,0.900,0.000,0.781,0.634,3.83,5.63,5.95,0.00,0.001,1.03,1.03,1.05,0.900,0.00020
510000,2552,1.527,0.090,12.62,173050,146120,3472,0,23217,29,1474330.2,1.2,0.016,0.225,0.093,0.666,191,5.68,3.65,0.04,0.31,0.05,0.50,0.03,0.31,5.55,3.61,0.00,0.00,0.011,0.087,311,0.087,0.913,0.000,0.000,0.087,478138,463315,4,0.695,0.085,0.018,420177,0.058,0.625,0.007,156.99,183737,0,0.040,0.000,0.000,9201256,1.04,20.05,0.000,0.000,0.000,2,5,9,41,14484,0.055,6.21,0.0104,0.062,1,0.937,0.000,0.824,0.640,3.24,4.57,5.55,0.00,0.000,1.03,1.03,1.05,0.937,0.00013
520000,2681,1.474,0.076,12.57,165684,135568,4191,0,25796,13,1461603.0,0.8,0.014,0.218,0.117,0.651,190,4.95,3.30,0.04,0.37,0.03,0.51,0.02,0.26,4.86,3.20,0.00,0.00,0.005,0.062,260,0.062,0.919,0.000,0.000,0.081,473573,459854,5,0.507,0.273,0.011,386145,0.052,0.570,0.006,155.84,190763,0,0.062,0.000,0.000,10070327,1.03,21.12,0.000,0.000,0.000,2,4,9,47,13264,0.051,7.36,0.0112,0.048,0,0.954,0.000,0.875,0.652,3.05,4.47,5.77,0.00,0.000,1.03,1.03,1.05,0.954,0.00009
530000,2315,1.508,0.084,12.82,193473,163050,4158,0,26631,7,1509877.8,0.2,0.017,0.193,0.098,0.693,186,6.16,3.57,0.04,0.31,0.02,0.36,0.03,0.37,6.07,3.54,0.00,0.00,0.005,0.059,306,0.065,0.917,0.000,0.000,0.083,477031,468130,5,0.507,0.010,0.020,570525,0.047,0.605,0.007,159.22,185000,0,0.024,0.000,0.000,9109704,1.03,19.34,0.000,0.000,0.000,2,6,9,63,14270,0.054,3.98,0.0107,0.055,2,0.956,0.000,0.848,0.596,3.85,5.52,6.94,0.00,0.000,1.03,1.02,1.04,0.956,0.00009
540000,2482,1.514,0.083,12.54,186801,158161,3405,0,25068,11,1516057.9,1.0,0.001,0.227,0.091,0.681,181,6.21,3.77,0.03,0.22,0.03,0.40,0.05,0.36,6.10,3.77,0.00,0.00,0.007,0.072,331,0.080,0.912,0.000,0.000,0.088,489365,484080,3,0.544,0.000,0.026,557058,0.054,0.575,0.006,158.02,184661,0,0.087,0.000,0.000,10043335,1.01,19.49,0.000,0.000,0.000,2,6,10,64,15409,0.059,5.18,0.0100,0.050,2,0.954,0.000,0.791,0.620,3.81,5.71,6.22,0.00,0.000,1.02,1.01,1.02,0.954,0.00010
550000,2409,1.501,0.080,12.79,185459,158124,3695,0,23713,7,1482679.1,1.5,0.001,0.208,0.109,0.682,177,6.47,4.13,0.05,0.40,0.05,0.47,0.04,0.35,6.32,4.16,0.00,0.06,0.009,0.073,325,0.083,0.906,0.000,0.000,0.094,483407,472481,3,0.696,0.280,0.024,639671,0.050,0.560,0.006,157.72,190472,0,0.218,0.000,0.000,9267060,1.04,19.10,0.000,0.000,0.001,2,6,10,64,15580,0.059,5.48,0.0097,0.025,2,0.955,0.000,0.789,0.618,3.92,5.40,6.89,0.00,0.001,1.04,1.03,1.05,0.955,0.00009
560000,2377,1.524,0.082,12.94,185951,158039,3325,0,24619,28,1514951.9,2.3,0.003,0.187,0.110,0.701,182,6.57,3.92,0.05,0.38,0.02,0.33,0.04,0.40,6.46,3.90,0.00,0.03,0.003,0.042,340,0.078,0.919,0.000,0.000,0.081,491747,483645,4,0.592,0.249,0.020,548747,0.056,0.572,0.006,158.63,188101,0,0.083,0.000,0.000,7854145,1.03,18.98,0.000,0.000,0.001,2,7,10,53,15622,0.060,4.57,0.0099,0.039,3,0.941,0.000,0.795,0.624,3.98,5.60,6.52,0.00,0.001,1.04,1.03,1.04,0.941,0.00011
570000,2474,1.511,0.076,12.83,193289,164312,3313,1,25566,14,1509548.8,2.5,0.003,0.186,0.103,0.708,193,6.66,4.19,0.05,0.53,0.03,0.36,0.04,0.30,6.54,4.16,0.00,0.00,0.004,0.054,381,0.139,0.924,0.000,0.000,0.076,487495,479319,6,0.576,0.331,0.023,489939,0.051,0.525,0.005,159.10,184025,0,0.176,1.000,0.000,7930618,1.03,18.78,0.000,0.000,0.000,2,7,11,64,16466,0.063,4.10,0.0093,0.007,1,0.937,0.000,0.794,0.605,3.86,5.68,6.32,0.00,0.000,1.03,1.03,1.04,0.937,0.00011
580000,2558,1.492,0.073,12.98,185863,157878,3440,0,24461,27,1506712.4,2.6,0.002,0.177,0.080,0.742,187,6.38,4.05,0.05,0.36,0.02,0.26,0.04,0.40,6.27,4.06,0.00,0.00,0.003,0.053,357,0.108,0.923,0.000,0.000,0.077,463936,455662,6,0.690,0.019,0.026,500489,0.045,0.523,0.005,159.58,179137,0,0.097,0.000,0.000,7132160,1.03,19.03,0.000,0.000,0.000,2,6,10,54,16329,0.062,3.62,0.0094,0.001,1,0.906,0.000,0.821,0.602,3.72,5.51,6.43,0.00,0.000,1.04,1.03,1.04,0.906,0.00016
590000,2505,1.501,0.084,12.63,185700,157345,3332,1,25075,22,1493182.6,2.7,0.000,0.184,0.077,0.739,194,6.41,4.08,0.07,0.40,0.01,0.27,0.04,0.39,6.29,4.09,0.00,0.00,0.003,0.048,336,0.105,0.914,0.000,0.000,0.086,467956,462896,1,0.998,0.002,0.020,570892,0.044,0.546,0.005,159.27,181140,3,0.121,1.000,0.000,7708343,1.04,19.05,0.000,0.000,0.000,2,6,10,52,16069,0.061,3.93,0.0095,0.000,5,0.902,0.000,0.821,0.606,3.89,5.50,6.82,0.00,0.000,1.05,1.04,1.05,0.902,0.00018
600000,2411,1.543,0.086,12.74,176684,149030,3130,0,24618,18,1454366.4,2.4,0.000,0.213,0.071,0.716,203,5.62,4.17,0.06,0.41,0.00,0.09,0.03,0.34,5.53,4.15,0.00,0.00,0.001,0.034,280,0.117,0.930,0.000,0.000,0.069,473547,466797,2,0.878,0.114,0.017,665906,0.036,0.626,0.007,156.19,184459,0,0.134,0.000,0.000,9088686,1.04,20.19,0.000,0.000,0.000,2,5,10,64,13541,0.052,7.01,0.0109,0.000,3,0.930,0.000,0.823,0.629,3.28,4.75,5.83,0.00,0.000,1.04,1.03,1.04,0.930,0.00014
610000,2242,1.548,0.076,12.36,178155,151206,3478,0,23640,46,1533403.9,4.2,0.001,0.194,0.071,0.734,209,7.26,4.56,0.08,0.58,0.02,0.31,0.03,0.33,7.13,4.58,0.00,0.00,0.004,0.056,344,0.125,0.920,0.000,0.000,0.080,486411,475339,5,0.517,0.034,0.012,326031,0.041,0.542,0.005,158.62,200291,0,0.091,0.000,0.000,7619003,1.05,17.76,0.000,0.000,0.000,3,7,11,47,16279,0.062,4.58,0.0096,0.002,6,0.923,0.000,0.853,0.636,3.87,5.44,6.36,0.00,0.000,1.05,1.05,1.06,0.923,0.00015
620000,2416,1.518,0.076,12.12,181233,157241,2861,0,20957,29,1509380.0,2.5,0.001,0.168,0.078,0.753,243,7.06,4.60,0.05,0.34,0.04,0.54,0.02,0.32,6.95,4.59,0.00,0.02,0.006,0.063,363,0.156,0.899,0.000,0.000,0.101,480260,470032,4,0.713,0.038,0.011,242500,0.055,0.550,0.005,158.85,187012,0,0.088,0.000,0.000,5705659,1.05,18.29,0.000,0.000,0.000,3,7,11,45,17067,0.065,4.35,0.0090,0.002,1,0.891,0.000,0.822,0.625,3.73,5.25,5.76,0.00,0.001,1.04,1.04,1.05,0.891,0.00017
630000,2587,1.496,0.072,12.43,190090,165552,2968,0,21399,22,1492752.1,1.9,0.001,0.161,0.108,0.731,252,6.44,4.42,0.07,0.55,0.05,0.59,0.02,0.37,6.30,4.30,0.00,0.00,0.005,0.059,364,0.146,0.918,0.000,0.000,0.082,480702,469554,2,0.424,0.334,0.010,237367,0.059,0.540,0.005,159.18,186753,0,0.088,0.000,0.000,5284110,1.05,19.27,0.000,0.000,0.000,2,7,11,58,16665,0.064,4.02,0.0092,0.000,2,0.887,0.000,0.824,0.607,3.41,4.77,5.15,0.00,0.000,1.05,1.05,1.06,0.887,0.00016
640000,2442,1.529,0.072,12.40,182847,158818,2691,0,21483,55,1511693.1,8.1,0.001,0.197,0.088,0.714,258,6.83,4.66,0.04,0.36,0.04,0.41,0.03,0.36,6.71,4.63,0.00,0.00,0.006,0.063,338,0.130,0.918,0.000,0.000,0.082,473069,460347,3,0.522,0.066,0.018,304563,0.054,0.529,0.005,158.92,179317,0,0.147,0.000,0.000,6462636,1.04,18.79,0.000,0.001,0.000,2,7,11,54,16670,0.064,4.28,0.0092,0.000,7,0.885,0.000,0.806,0.616,3.55,4.99,5.45,0.00,0.000,1.03,1.04,1.05,0.885,0.00021
650000,2298,1.569,0.076,12.78,177980,155276,2994,0,19854,26,1503554.8,1.8,0.006,0.186,0.068,0.739,244,7.14,4.31,0.07,0.50,0.04,0.46,0.05,0.37,6.99,4.33,0.00,0.02,0.004,0.055,364,0.101,0.920,0.000,0.000,0.080,477388,467504,5,0.527,0.000,0.027,544523,0.044,0.553,0.006,158.93,191905,0,0.069,0.000,0.000,5727076,1.05,18.16,0.000,0.000,0.000,3,7,11,45,16416,0.063,4.27,0.0094,0.003,1,0.891,0.000,0.810,0.630,3.72,5.11,5.92,0.00,0.000,1.05,1.04,1.06,0.891,0.00019
660000,2316,1.537,0.067,12.90,182390,158629,2937,0,20806,32,1535582.0,3.7,0.000,0.192,0.047,0.761,240,6.74,3.94,0.05,0.38,0.01,0.25,0.05,0.42,6.63,3.92,0.00,0.04,0.003,0.040,354,0.085,0.902,0.000,0.000,0.098,487316,478417,4,0.676,0.082,0.024,687506,0.045,0.539,0.005,158.82,193278,0,0.116,0.000,0.000,6582347,1.03,18.84,0.000,0.000,0.000,2,7,12,51,15608,0.060,4.38,0.0100,0.001,5,0.896,0.000,0.823,0.628,3.75,4.83,6.56,0.00,0.000,1.03,1.03,1.04,0.896,0.00019
670000,2411,1.515,0.067,12.79,184347,158543,3172,1,22536,91,1511948.2,11.4,0.001,0.214,0.049,0.737,238,6.19,3.78,0.05,0.39,0.05,0.93,0.01,0.13,6.07,3.62,0.00,0.02,0.005,0.056,328,0.097,0.902,0.000,0.000,0.098,495984,486948,4,0.582,0.001,0.007,372266,0.039,0.541,0.005,159.31,195769,1014,0.126,0.000,0.000,7949325,1.05,19.73,0.000,0.001,0.000,2,6,10,55,14920,0.057,3.89,0.0103,0.000,8,0.920,0.000,0.829,0.630,3.54,5.11,5.98,0.00,0.001,1.05,1.04,1.06,0.920,0.00016
680000,2440,1.507,0.066,12.83,187283,160064,3184,1,24005,47,1526947.2,3.6,0.001,0.218,0.048,0.733,242,6.59,4.14,0.04,0.34,0.02,0.29,0.02,0.22,6.51,4.16,0.00,0.12,0.004,0.052,373,0.070,0.905,0.000,0.000,0.095,490484,478101,5,0.647,0.036,0.009,307408,0.039,0.517,0.005,159.37,191950,205,0.077,0.000,0.000,8392787,1.03,19.03,0.000,0.000,0.000,2,6,11,47,16073,0.061,3.83,0.0096,0.001,6,0.927,0.000,0.845,0.620,3.54,5.19,5.73,0.00,0.000,1.03,1.03,1.05,0.927,0.00016
690000,2390,1.501,0.065,12.74,189479,161902,3406,0,24221,17,1526317.8,2.3,0.003,0.204,0.055,0.739,240,6.21,3.83,0.06,0.43,0.03,0.32,0.02,0.21,6.10,3.80,0.00,0.06,0.005,0.055,331,0.088,0.910,0.000,0.000,0.090,496102,486289,4,0.550,0.028,0.016,391089,0.036,0.530,0.005,159.36,197226,0,0.138,0.000,0.000,7649412,1.05,19.75,0.000,0.000,0.001,2,6,10,63,14838,0.057,3.84,0.0105,0.000,4,0.923,0.000,0.844,0.620,3.55,5.20,5.90,0.00,0.001,1.04,1.04,1.06,0.923,0.00015
700000,2403,1.525,0.069,12.46,181144,153485,3207,0,24439,36,1507847.4,3.3,0.001,0.203,0.051,0.746,240,6.34,3.67,0.07,0.44,0.02,0.27,0.03,0.35,6.22,3.70,0.00,0.02,0.006,0.066,334,0.092,0.912,0.000,0.000,0.088,508644,495785,2,0.727,0.009,0.010,333427,0.036,0.539,0.005,159.04,199167,0,0.093,0.000,0.000,7038027,1.05,19.24,0.000,0.000,0.000,2,6,10,47,15242,0.058,4.16,0.0101,0.000,5,0.918,0.000,0.857,0.646,3.50,5.12,5.67,0.00,0.000,1.05,1.04,1.06,0.918,0.00015
710000,2390,1.543,0.069,12.18,183479,156683,3180,0,23629,39,1511546.1,4.8,0.000,0.206,0.056,0.738,258,6.86,4.32,0.06,0.61,0.03,0.49,0.04,0.37,6.73,4.25,0.00,0.00,0.004,0.052,332,0.082,0.922,0.000,0.000,0.078,489596,478452,3,0.655,0.062,0.023,393179,0.039,0.534,0.005,158.96,182702,0,0.123,0.000,0.000,7174415,1.04,18.60,0.000,0.000,0.000,2,7,12,63,16405,0.063,4.24,0.0094,0.000,4,0.918,0.000,0.837,0.628,3.63,5.15,5.61,0.00,0.000,1.04,1.04,1.05,0.918,0.00017
720000,2358,1.522,0.071,12.31,178673,153451,2737,0,22517,34,1517817.2,3.8,0.000,0.202,0.074,0.724,259,6.98,4.12,0.08,0.58,0.03,0.71,0.05,0.33,6.82,4.04,0.00,0.00,0.004,0.052,352,0.103,0.913,0.000,0.000,0.087,485782,474738,3,0.708,0.000,0.030,801108,0.044,0.542,0.005,158.60,179022,0,0.113,0.000,0.000,7027422,1.06,18.21,0.000,0.000,0.000,2,7,11,60,16466,0.063,4.60,0.0094,0.000,5,0.912,0.000,0.811,0.635,3.82,5.33,6.00,0.00,0.000,1.05,1.05,1.07,0.912,0.00018
730000,2386,1.525,0.068,12.11,178371,152206,3167,1,22969,36,1502700.1,4.1,0.000,0.221,0.044,0.734,276,7.06,4.32,0.06,0.44,0.03,0.39,0.04,0.49,6.93,4.26,0.00,0.03,0.004,0.053,319,0.107,0.914,0.000,0.000,0.086,464670,454233,2,0.763,0.000,0.016,546352,0.044,0.518,0.005,159.34,158497,21,0.115,1.000,0.000,8169966,1.03,17.87,0.000,0.000,0.001,2,7,10,55,16850,0.064,3.86,0.0091,0.000,2,0.909,0.000,0.827,0.619,3.82,5.47,6.22,0.00,0.001,1.03,1.03,1.04,0.910,0.00021
740000,2626,1.521,0.073,12.16,168565,143023,3308,0,21994,27,1401603.6,1.4,0.000,0.318,0.040,0.642,291,6.31,4.46,0.04,0.36,0.05,0.68,0.05,0.44,6.17,4.38,0.00,0.16,0.007,0.066,300,0.149,0.932,0.000,0.000,0.068,418906,412192,2,0.960,0.014,0.021,416326,0.057,0.535,0.005,150.65,144314,0,0.050,0.000,0.000,12620232,1.03,18.97,0.001,0.000,0.001,2,7,10,64,16581,0.063,12.55,0.0087,0.000,7,0.941,0.000,0.816,0.601,3.69,5.05,7.02,0.01,0.001,1.03,1.02,1.03,0.941,0.00017
750000,2380,1.546,0.075,12.29,175580,149948,3309,0,22569,35,1507057.2,4.6,0.000,0.245,0.063,0.691,270,6.68,4.05,0.03,0.38,0.05,0.50,0.03,0.29,6.57,4.02,0.00,0.02,0.008,0.078,250,0.138,0.927,0.000,0.000,0.073,458658,454909,1,0.756,0.244,0.014,472797,0.064,0.544,0.006,158.55,150345,0,0.132,0.000,0.000,10641282,1.02,18.36,0.000,0.000,0.000,2,7,10,56,15905,0.061,4.65,0.0096,0.000,0,0.928,0.000,0.816,0.620,3.97,5.63,7.10,0.00,0.000,1.02,1.02,1.03,0.928,0.00018
760000,2326,1.535,0.083,12.35,167013,141107,3425,0,22535,30,1478972.0,3.6,0.000,0.254,0.065,0.681,276,6.82,4.10,0.02,0.22,0.07,0.75,0.04,0.38,6.69,3.86,0.00,0.06,0.007,0.063,290,0.134,0.922,0.000,0.000,0.078,434525,432054,2,0.459,0.253,0.020,430916,0.054,0.586,0.007,153.64,149510,0,0.119,0.000,0.000,10994601,1.02,18.08,0.000,0.000,0.000,2,7,10,54,15874,0.061,9.56,0.0095,0.000,3,0.934,0.000,0.825,0.619,3.98,5.92,6.75,0.00,0.001,1.02,1.01,1.02,0.934,0.00019
770000,2535,1.504,0.084,11.86,170665,144271,3541,0,22644,75,1469506.1,9.2,0.000,0.236,0.070,0.695,283,6.54,4.44,0.05,0.47,0.10,1.21,0.03,0.36,6.35,4.16,0.00,0.10,0.010,0.083,290,0.141,0.923,0.000,0.000,0.077,441837,438686,2,0.510,0.228,0.013,433218,0.057,0.562,0.006,154.24,143604,0,0.123,0.000,0.000,9735185,1.04,18.45,0.000,0.000,0.000,2,6,10,56,16583,0.063,8.96,0.0091,0.000,2,0.929,0.000,0.819,0.617,3.76,5.30,6.74,0.00,0.001,1.04,1.03,1.05,0.929,0.00016
780000,2588,1.503,0.079,11.88,174576,148779,2672,2,23070,38,1505200.6,8.3,0.000,0.195,0.065,0.740,276,6.31,3.80,0.04,0.35,0.08,0.57,0.05,0.42,6.14,3.69,0.00,0.00,0.011,0.070,273,0.154,0.930,0.000,0.000,0.070,462439,460587,2,0.520,0.235,0.021,487867,0.060,0.542,0.005,158.77,144955,0,0.218,1.000,0.000,7505391,1.02,18.58,0.000,0.000,0.000,2,6,10,44,16323,0.062,4.43,0.0095,0.000,1,0.906,0.000,0.823,0.626,3.79,5.45,7.12,0.00,0.000,1.02,1.02,1.03,0.906,0.00018
790000,2366,1.556,0.077,11.62,171290,145298,2804,0,23410,19,1532594.2,2.0,0.000,0.207,0.067,0.726,287,7.09,4.91,0.02,0.25,0.05,0.62,0.05,0.54,6.96,4.72,0.00,0.00,0.006,0.061,282,0.130,0.925,0.000,0.000,0.075,462215,459652,3,0.462,0.000,0.023,595364,0.058,0.529,0.005,159.07,147853,0,0.103,0.000,0.000,7945727,1.02,17.64,0.000,0.000,0.000,2,7,11,51,16786,0.064,4.13,0.0093,0.002,5,0.908,0.000,0.831,0.633,3.73,4.97,6.58,0.00,0.000,1.02,1.02,1.02,0.908,0.00020
800000,2616,1.497,0.078,11.79,174257,147377,3090,0,23540,23,1508092.5,2.6,0.000,0.182,0.081,0.736,278,6.37,4.40,0.06,0.43,0.03,0.30,0.04,0.51,6.24,4.33,0.00,0.06,0.005,0.053,312,0.108,0.920,0.000,0.000,0.080,461018,456913,3,0.391,0.392,0.018,587529,0.053,0.529,0.005,159.30,153494,0,0.112,0.000,0.000,6848074,1.03,18.63,0.000,0.000,0.000,2,6,10,63,16663,0.064,3.90,0.0092,0.000,4,0.897,0.000,0.844,0.625,3.60,5.17,6.35,0.00,0.001,1.03,1.03,1.04,0.897,0.00018
810000,2334,1.531,0.084,11.83,176402,149786,3194,0,23704,35,1516375.8,3.7,0.000,0.155,0.086,0.760,277,6.94,4.39,0.02,0.27,0.05,0.65,0.04,0.39,6.83,4.31,0.00,0.06,0.005,0.051,302,0.149,0.926,0.000,0.000,0.074,460636,453908,3,0.522,0.153,0.017,384673,0.067,0.543,0.006,159.29,151954,0,0.106,0.000,0.000,5488511,1.02,17.91,0.000,0.000,0.000,2,7,10,50,16201,0.062,3.91,0.0095,0.001,3,0.875,0.000,0.850,0.620,3.74,5.02,6.47,0.00,0.000,1.02,1.02,1.02,0.875,0.00021
820000,2381,1.515,0.088,11.72,176236,149740,2625,0,23824,17,1542831.8,1.5,0.001,0.159,0.084,0.756,285,6.87,3.92,0.02,0.20,0.02,0.26,0.08,0.57,6.75,3.83,0.00,0.02,0.003,0.043,254,0.156,0.924,0.000,0.000,0.076,477028,470797,4,0.392,0.000,0.035,521548,0.066,0.555,0.006,159.12,150791,0,0.090,0.000,0.000,5768540,1.02,17.84,0.000,0.000,0.000,2,7,10,48,16364,0.062,4.08,0.0096,0.000,2,0.877,0.000,0.836,0.634,3.81,5.30,6.47,0.00,0.001,1.01,1.02,1.02,0.877,0.00020
830000,2406,1.526,0.082,11.64,176298,149403,2862,1,24007,23,1505303.1,1.2,0.000,0.169,0.088,0.743,282,6.97,4.45,0.03,0.33,0.06,0.59,0.05,0.46,6.83,4.38,0.00,0.00,0.007,0.071,314,0.140,0.923,0.000,0.000,0.077,468109,464319,4,0.372,0.000,0.024,623596,0.061,0.546,0.005,158.95,150396,2,0.054,1.000,0.000,5500511,1.02,18.05,0.000,0.000,0.000,2,7,12,63,16763,0.064,4.25,0.0092,0.000,6,0.876,0.000,0.837,0.626,3.74,5.64,5.64,0.00,0.000,1.02,1.02,1.03,0.876,0.00021
