step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
110000,1414,1.590,0.105,8.71,105929,95800,1184,0,8938,37,964779.7,4.5,0.039,0.196,0.498,0.267,453,8.95,4.36,0.01,0.27,0.07,1.19,0.05,0.49,8.81,4.16,0.00,0.16,0.003,0.042,258,0.079,0.905,0.001,0.000,0.095,238943,230039,8,0.390,0.013,0.016,146580,0.093,0.716,0.010,96.36,78257,0,0.122,0.000,0.000,2730932,1.01,15.97,0.000,0.001,0.001,4,9,13,43,12656,0.048,67.08,0.0077,0.000,39,0.766,0.000,0.888,0.565,3.18,2.97,6.45,0.00,0.001,1.01,1.01,1.01,0.766,0.00043
120000,1455,1.560,0.100,8.94,108857,98827,1347,0,8642,44,968577.4,3.8,0.045,0.226,0.463,0.267,448,8.77,5.00,0.02,0.40,0.13,1.75,0.05,0.58,8.57,4.63,0.00,0.10,0.007,0.064,261,0.083,0.896,0.000,0.000,0.104,238685,230301,7,0.423,0.036,0.012,197214,0.089,0.698,0.009,96.39,76083,0,0.087,0.000,0.000,3519632,1.01,16.76,0.000,0.001,0.001,4,8,12,61,12762,0.049,67.05,0.0078,0.000,41,0.802,0.000,0.880,0.553,3.16,2.85,6.46,0.00,0.001,1.01,1.01,1.01,0.803,0.00042
130000,1529,1.496,0.091,8.78,111200,102105,1317,0,7704,38,964393.2,5.8,0.049,0.247,0.542,0.163,443,8.09,3.85,0.03,0.37,0.06,0.72,0.03,0.41,7.98,3.84,0.00,0.00,0.007,0.070,231,0.101,0.889,0.000,0.000,0.111,237483,228958,7,0.419,0.014,0.009,200056,0.099,0.660,0.008,96.00,77560,0,0.151,0.000,0.000,4042412,1.01,17.23,0.000,0.003,0.000,3,8,12,37,12376,0.047,67.44,0.0079,0.018,21,0.821,0.000,0.874,0.540,3.14,2.61,6.72,0.00,0.001,1.01,1.01,1.02,0.821,0.00038
140000,1455,1.561,0.086,8.41,113886,104040,1341,1,8578,23,967167.2,4.6,0.059,0.243,0.587,0.111,450,8.86,4.70,0.03,0.38,0.09,1.35,0.03,0.41,8.70,4.53,0.00,0.00,0.008,0.075,230,0.112,0.891,0.000,0.000,0.109,242576,236975,5,0.409,0.001,0.008,199789,0.095,0.638,0.008,96.46,76020,1,0.199,1.000,0.000,3901633,1.02,17.17,0.001,0.001,0.000,3,9,13,64,12889,0.049,66.98,0.0076,0.000,38,0.820,0.000,0.864,0.539,3.29,2.71,6.73,0.00,0.001,1.01,1.02,1.03,0.820,0.00039
150000,1424,1.587,0.088,7.92,112807,103324,1447,0,8067,41,962462.1,2.8,0.058,0.194,0.639,0.109,464,9.14,3.96,0.01,0.22,0.05,0.41,0.07,0.94,9.01,3.89,0.00,0.00,0.007,0.061,226,0.086,0.884,0.000,0.000,0.116,245324,240955,4,0.481,0.004,0.012,142511,0.108,0.626,0.007,96.21,74051,0,0.068,0.000,0.000,3021244,1.01,17.01,0.000,0.001,0.000,4,9,13,50,13012,0.050,67.23,0.0075,0.000,50,0.807,0.000,0.855,0.549,3.38,2.75,6.55,0.00,0.001,1.01,1.01,1.02,0.807,0.00036
160000,1432,1.582,0.083,8.11,114427,105164,1313,0,7942,17,965518.7,1.8,0.101,0.169,0.643,0.087,469,8.72,3.78,0.00,0.18,0.07,0.62,0.03,0.41,8.63,3.73,0.00,0.00,0.008,0.072,192,0.163,0.889,0.000,0.000,0.111,246216,244123,5,0.453,0.000,0.008,116724,0.099,0.610,0.007,96.48,71294,0,0.104,0.000,0.000,2610142,1.00,17.54,0.000,0.000,0.000,4,9,14,35,12492,0.048,66.96,0.0078,0.006,32,0.801,0.000,0.841,0.544,3.37,2.72,6.60,0.00,0.000,1.00,1.00,1.00,0.801,0.00032
170000,1464,1.552,0.079,8.45,118699,109741,1343,1,7582,22,967737.2,3.1,0.083,0.176,0.663,0.078,451,8.81,4.50,0.01,0.16,0.06,0.85,0.09,0.91,8.64,4.24,0.00,0.00,0.005,0.056,235,0.241,0.891,0.000,0.000,0.109,247542,243063,5,0.427,0.003,0.024,157903,0.083,0.576,0.006,96.37,74214,92,0.141,0.000,0.000,2848551,1.01,17.34,0.001,0.000,0.000,3,9,13,64,12894,0.049,67.07,0.0076,0.008,48,0.816,0.000,0.847,0.530,3.45,2.72,6.64,0.00,0.000,1.00,1.01,1.01,0.816,0.00031
180000,1488,1.518,0.078,8.42,120050,111601,1371,0,7054,29,962323.9,4.0,0.067,0.159,0.702,0.071,444,8.48,3.59,0.02,0.29,0.07,0.97,0.06,0.52,8.33,3.46,0.00,0.00,0.005,0.049,200,0.337,0.882,0.000,0.000,0.118,249591,245180,5,0.417,0.083,0.030,337389,0.082,0.568,0.006,96.05,76362,0,0.136,0.000,0.000,2599911,1.01,17.48,0.000,0.000,0.000,4,9,11,41,12623,0.048,67.39,0.0078,0.015,24,0.809,0.000,0.853,0.528,3.39,2.63,6.78,0.00,0.000,1.01,1.02,1.02,0.809,0.00029
190000,1469,1.524,0.077,8.19,115491,106895,1469,0,7146,25,954870.1,2.9,0.066,0.141,0.727,0.066,462,8.54,3.81,0.02,0.26,0.11,1.19,0.08,0.78,8.34,3.46,0.00,0.00,0.011,0.086,193,0.293,0.887,0.000,0.000,0.113,251294,247238,4,0.489,0.000,0.025,325005,0.077,0.563,0.006,95.35,71171,0,0.118,0.000,0.000,2355242,1.01,17.45,0.000,0.000,0.000,3,9,11,63,12552,0.048,68.09,0.0078,0.023,18,0.794,0.000,0.856,0.549,3.48,2.53,7.06,0.00,0.000,1.01,1.01,1.01,0.794,0.00027
200000,1482,1.514,0.080,8.05,117573,108893,1383,0,7284,16,960085.1,2.4,0.070,0.136,0.728,0.067,466,8.42,3.98,0.02,0.31,0.11,1.34,0.04,0.36,8.26,3.76,0.00,0.05,0.007,0.073,182,0.290,0.891,0.000,0.000,0.109,250483,246292,4,0.500,0.000,0.012,181213,0.082,0.542,0.005,95.69,68502,0,0.151,0.000,0.000,2388557,1.01,17.73,0.000,0.000,0.001,3,9,11,55,12485,0.048,67.75,0.0078,0.016,38,0.804,0.000,0.857,0.539,3.45,2.54,6.78,0.00,0.001,1.02,1.02,1.01,0.804,0.00025
210000,1470,1.529,0.068,7.84,120198,111108,1433,0,7669,19,961027.7,3.7,0.079,0.131,0.724,0.066,462,8.75,4.03,0.02,0.28,0.11,1.22,0.04,0.53,8.57,3.73,0.00,0.05,0.010,0.084,181,0.315,0.899,0.000,0.000,0.101,249604,247620,3,0.489,0.000,0.007,162876,0.086,0.458,0.004,95.63,69448,0,0.195,0.000,0.000,2211984,1.01,17.29,0.001,0.001,0.001,4,9,12,64,12856,0.049,67.81,0.0076,0.012,40,0.804,0.000,0.856,0.527,3.51,2.66,6.84,0.00,0.001,1.01,1.01,1.01,0.804,0.00026
220000,1459,1.560,0.064,8.06,115861,107282,1277,0,7313,10,964422.9,0.4,0.069,0.139,0.723,0.069,462,8.77,4.39,0.02,0.30,0.11,0.92,0.03,0.39,8.62,4.21,0.00,0.03,0.008,0.062,199,0.321,0.877,0.000,0.000,0.123,249065,245320,3,0.426,0.075,0.008,129674,0.091,0.452,0.004,96.06,68327,0,0.043,0.000,0.000,2147538,1.01,17.33,0.000,0.000,0.001,3,9,13,60,12799,0.049,67.38,0.0077,0.000,39,0.788,0.000,0.855,0.544,3.40,2.65,6.60,0.00,0.001,1.02,1.02,1.01,0.788,0.00030
230000,1396,1.592,0.064,8.02,115699,107036,1334,0,7392,16,964020.9,1.5,0.086,0.118,0.729,0.066,465,8.99,4.52,0.01,0.22,0.04,0.49,0.03,0.30,8.90,4.54,0.00,0.00,0.005,0.053,169,0.276,0.894,0.000,0.000,0.106,246227,242156,4,0.430,0.046,0.014,187862,0.089,0.440,0.004,96.00,69697,0,0.091,0.000,0.000,1546628,1.01,17.32,0.000,0.000,0.000,3,9,13,42,12544,0.048,67.43,0.0078,0.000,42,0.705,0.000,0.860,0.539,3.39,2.74,6.44,0.00,0.000,1.01,1.01,1.01,0.705,0.00035
240000,1442,1.572,0.060,8.21,112838,104184,1375,1,7232,29,960749.8,3.7,0.095,0.126,0.716,0.062,469,8.80,4.21,0.04,0.34,0.09,1.04,0.03,0.33,8.64,4.19,0.00,0.08,0.010,0.085,208,0.255,0.881,0.000,0.001,0.119,240719,238520,4,0.421,0.042,0.010,247958,0.109,0.403,0.003,95.75,66546,39,0.129,1.000,0.001,1756735,1.02,17.26,0.000,0.003,0.001,3,9,13,31,12684,0.048,67.68,0.0077,0.000,45,0.735,0.000,0.859,0.540,3.40,2.71,6.63,0.00,0.001,1.01,1.02,1.02,0.735,0.00034
250000,1435,1.573,0.059,8.12,116760,106931,1404,0,8432,17,967394.5,1.6,0.102,0.123,0.710,0.064,441,8.91,4.60,0.01,0.22,0.10,0.93,0.05,0.47,8.74,4.49,0.00,0.00,0.010,0.082,205,0.316,0.879,0.000,0.000,0.121,248025,246249,4,0.429,0.005,0.017,198319,0.094,0.404,0.003,96.17,71419,0,0.094,0.000,0.000,1600285,1.01,17.14,0.001,0.000,0.000,4,9,13,64,12779,0.049,67.27,0.0077,0.000,52,0.713,0.000,0.863,0.538,3.42,2.94,6.53,0.00,0.000,1.01,1.01,1.02,0.713,0.00035
260000,1480,1.520,0.054,8.28,119264,108773,1376,0,9070,11,967572.6,0.3,0.103,0.117,0.710,0.070,444,8.66,4.06,0.00,0.00,0.08,1.34,0.05,0.49,8.53,3.84,0.00,0.00,0.006,0.062,198,0.307,0.893,0.000,0.000,0.107,252268,250360,4,0.446,0.010,0.017,226106,0.078,0.401,0.003,96.50,70279,0,0.031,0.000,0.000,1388677,1.00,17.19,0.000,0.000,0.000,4,9,13,54,12823,0.049,66.94,0.0077,0.000,43,0.664,0.000,0.858,0.535,3.42,2.76,6.76,0.00,0.000,1.00,1.00,1.00,0.665,0.00036
270000,1451,1.527,0.051,7.90,117240,106239,1365,0,9665,4,965418.2,0.0,0.089,0.133,0.706,0.072,450,8.87,4.30,0.01,0.23,0.07,0.63,0.05,0.46,8.73,4.26,0.00,0.00,0.008,0.068,213,0.313,0.879,0.000,0.000,0.121,247253,244874,4,0.438,0.023,0.019,369340,0.064,0.402,0.003,96.25,69452,0,0.000,0.000,0.000,1639421,1.00,17.06,0.000,0.000,0.000,4,9,14,45,12867,0.049,67.19,0.0076,0.017,19,0.688,0.000,0.862,0.534,3.40,2.85,6.58,0.00,0.000,1.00,1.00,1.01,0.688,0.00037
280000,1409,1.579,0.052,8.12,112818,103058,1348,0,8454,18,964559.6,1.6,0.068,0.134,0.710,0.088,456,9.20,4.36,0.02,0.26,0.04,0.43,0.06,0.60,9.09,4.31,0.00,0.00,0.006,0.058,218,0.319,0.886,0.000,0.000,0.114,249048,245035,3,0.481,0.048,0.014,257226,0.083,0.401,0.003,96.22,72753,0,0.091,0.000,0.000,1850231,1.01,17.00,0.000,0.001,0.000,4,9,13,40,12969,0.049,67.22,0.0075,0.000,44,0.749,0.000,0.874,0.554,3.41,2.80,6.53,0.00,0.000,1.01,1.01,1.01,0.749,0.00034
290000,1414,1.542,0.050,8.15,117173,106171,1458,0,9539,18,965332.0,3.6,0.047,0.169,0.704,0.080,445,8.02,3.52,0.01,0.23,0.05,0.54,0.03,0.29,7.93,3.55,0.00,0.00,0.006,0.058,178,0.366,0.878,0.000,0.000,0.122,267393,263883,3,0.593,0.030,0.013,253285,0.093,0.402,0.003,96.10,75622,0,0.199,0.000,0.000,2628758,1.01,17.94,0.000,0.000,0.000,3,9,10,44,11342,0.043,67.34,0.0086,0.009,29,0.836,0.000,0.890,0.567,3.28,2.72,6.38,0.00,0.001,1.01,1.01,1.02,0.836,0.00028
300000,1442,1.544,0.052,8.12,110332,99129,1749,0,9426,21,976569.6,3.2,0.029,0.183,0.739,0.049,449,7.74,3.52,0.02,0.23,0.03,0.39,0.07,0.82,7.62,3.49,0.00,0.00,0.005,0.061,125,0.491,0.893,0.000,0.000,0.107,298567,294952,4,0.823,0.001,0.015,202109,0.088,0.404,0.003,96.23,75236,0,0.153,0.000,0.000,3069135,1.01,18.25,0.000,0.000,0.000,3,9,9,35,11159,0.043,67.21,0.0089,0.006,35,0.888,0.000,0.911,0.633,3.23,2.79,6.46,0.00,0.000,1.01,1.01,1.03,0.888,0.00019
310000,1467,1.500,0.054,7.48,119291,109120,1587,0,8559,75,969682.2,9.7,0.029,0.194,0.746,0.031,464,8.55,3.43,0.03,0.43,0.11,1.06,0.05,0.48,8.37,3.30,0.00,0.05,0.009,0.081,142,0.541,0.890,0.001,0.000,0.109,265582,264449,3,0.888,0.000,0.016,214238,0.086,0.400,0.003,96.28,64890,0,0.130,0.000,0.000,3272261,1.01,17.20,0.001,0.003,0.001,5,9,10,64,12549,0.048,67.16,0.0079,0.025,24,0.874,0.000,0.880,0.557,3.48,2.98,7.00,0.00,0.001,1.01,1.01,1.01,0.874,0.00024
320000,1546,1.485,0.055,7.23,114689,106108,1559,0,6943,79,959890.3,9.0,0.016,0.215,0.733,0.036,498,7.87,3.18,0.02,0.44,0.05,0.53,0.03,0.27,7.77,3.19,0.00,0.00,0.008,0.070,132,0.453,0.883,0.000,0.000,0.117,254533,254168,2,0.932,0.000,0.011,194026,0.095,0.402,0.003,95.70,55934,0,0.114,0.000,0.000,3772360,1.01,17.97,0.000,0.000,0.000,3,9,9,39,12168,0.046,67.74,0.0080,0.027,16,0.863,0.000,0.863,0.557,3.48,2.82,6.99,0.00,0.000,1.01,1.01,1.01,0.863,0.00027
330000,1479,1.519,0.058,7.27,116480,107664,1482,0,7401,47,962306.1,6.6,0.022,0.219,0.729,0.030,502,8.01,3.32,0.02,0.42,0.09,0.92,0.04,0.45,7.87,3.22,0.00,0.00,0.009,0.074,118,0.531,0.904,0.000,0.000,0.096,253533,253144,2,0.926,0.000,0.014,189174,0.080,0.403,0.003,95.79,55420,0,0.140,0.000,0.000,3905976,1.01,17.72,0.000,0.000,0.000,3,9,9,39,11853,0.045,67.65,0.0083,0.032,23,0.874,0.000,0.866,0.548,3.45,2.83,6.99,0.00,0.001,1.01,1.01,1.02,0.874,0.00028
340000,1438,1.536,0.058,7.00,115356,106658,1516,0,7223,65,958689.9,4.7,0.017,0.211,0.744,0.028,507,8.27,2.92,0.04,0.66,0.07,0.62,0.03,0.28,8.13,3.00,0.00,0.00,0.010,0.082,126,0.442,0.882,0.000,0.000,0.118,253687,253434,2,0.939,0.000,0.013,190242,0.090,0.401,0.003,95.30,53342,0,0.073,0.000,0.000,3762234,1.02,17.52,0.000,0.001,0.000,4,9,11,29,11887,0.045,68.14,0.0082,0.033,19,0.874,0.000,0.867,0.552,3.50,2.95,7.10,0.00,0.000,1.02,1.02,1.05,0.874,0.00028
350000,1478,1.525,0.056,7.04,113598,105426,1464,0,6668,55,958368.1,5.0,0.024,0.204,0.751,0.021,502,8.27,3.27,0.02,0.37,0.09,1.18,0.06,0.69,8.10,3.17,0.00,0.00,0.008,0.070,125,0.502,0.892,0.000,0.000,0.108,254533,254467,2,0.929,0.000,0.014,191313,0.098,0.402,0.003,95.80,51098,0,0.092,0.000,0.000,3498950,1.01,17.35,0.000,0.002,0.000,4,9,10,39,12226,0.047,67.64,0.0080,0.019,24,0.868,0.000,0.869,0.561,3.51,2.92,7.04,0.00,0.000,1.01,1.01,1.02,0.868,0.00027
360000,1371,1.551,0.054,7.09,112766,104171,1497,0,7205,45,965268.0,5.3,0.038,0.189,0.755,0.018,539,7.96,2.78,0.01,0.25,0.10,0.85,0.05,0.52,7.80,2.73,0.00,0.00,0.011,0.085,134,0.395,0.872,0.000,0.000,0.128,271904,271795,2,0.923,0.000,0.017,266759,0.089,0.404,0.003,95.89,51422,0,0.117,0.000,0.000,3231952,1.01,17.87,0.000,0.004,0.000,4,8,9,28,10911,0.042,67.55,0.0090,0.000,29,0.879,0.000,0.886,0.590,3.44,2.90,6.94,0.00,0.000,1.01,1.01,1.01,0.880,0.00024
370000,1436,1.550,0.054,7.20,110971,100928,1709,0,8269,36,963533.4,3.7,0.060,0.168,0.758,0.013,517,8.29,3.09,0.01,0.29,0.11,1.32,0.04,0.43,8.12,2.93,0.00,0.00,0.009,0.075,125,0.412,0.887,0.000,0.000,0.113,292296,291640,2,0.944,0.000,0.017,235682,0.080,0.400,0.003,95.99,60872,0,0.102,0.000,0.000,2908543,1.01,17.47,0.000,0.001,0.000,5,9,10,33,11909,0.045,67.45,0.0083,0.002,38,0.885,0.000,0.903,0.624,3.52,2.97,7.14,0.00,0.000,1.01,1.01,1.03,0.885,0.00018
380000,1420,1.546,0.053,7.05,114765,106775,1548,0,6458,33,962265.9,2.8,0.045,0.169,0.773,0.012,506,8.62,3.30,0.01,0.14,0.09,1.02,0.07,0.49,8.46,3.27,0.00,0.00,0.009,0.070,115,0.531,0.894,0.000,0.000,0.106,257808,257290,2,0.992,0.000,0.033,253990,0.074,0.399,0.003,95.90,55211,0,0.086,0.000,0.000,2965464,1.01,17.00,0.000,0.000,0.000,5,9,11,43,12247,0.047,67.54,0.0080,0.017,14,0.852,0.000,0.876,0.561,3.69,2.92,7.41,0.00,0.000,1.01,1.01,1.02,0.852,0.00026
390000,1530,1.524,0.057,7.35,113096,105040,1543,0,6403,66,952562.4,5.3,0.018,0.186,0.768,0.028,492,7.83,3.46,0.00,0.10,0.17,1.55,0.03,0.30,7.63,3.05,0.00,0.00,0.014,0.097,133,0.360,0.886,0.000,0.000,0.114,251470,250632,2,0.904,0.000,0.012,229167,0.087,0.407,0.003,95.13,54975,0,0.081,0.000,0.000,3196895,1.00,18.15,0.000,0.001,0.000,4,8,10,62,11979,0.046,68.31,0.0082,0.041,31,0.846,0.000,0.867,0.557,3.38,2.76,6.91,0.00,0.000,1.00,1.00,1.01,0.846,0.00027
400000,1419,1.558,0.062,7.35,117349,109598,1478,0,6384,60,959217.1,3.6,0.017,0.189,0.780,0.014,456,8.66,3.50,0.02,0.35,0.09,0.95,0.05,0.42,8.51,3.35,0.00,0.00,0.009,0.079,149,0.471,0.895,0.000,0.000,0.105,251239,250961,2,0.935,0.000,0.019,193153,0.092,0.402,0.003,95.70,59738,0,0.060,0.000,0.000,3312285,1.01,17.10,0.000,0.001,0.000,4,9,10,54,12291,0.047,67.74,0.0079,0.007,30,0.845,0.000,0.868,0.540,3.57,2.87,7.24,0.00,0.000,1.01,1.01,1.01,0.845,0.00030
410000,1525,1.521,0.060,7.69,119216,110749,1373,1,6987,52,966070.6,4.9,0.012,0.169,0.799,0.021,460,7.93,3.26,0.02,0.42,0.08,1.02,0.03,0.36,7.80,3.12,0.00,0.00,0.007,0.064,139,0.302,0.889,0.000,0.000,0.111,254743,254467,2,0.904,0.000,0.010,199506,0.083,0.400,0.003,95.94,61710,0,0.094,1.000,0.000,2944269,1.01,18.05,0.000,0.001,0.000,4,8,9,35,12093,0.046,67.50,0.0081,0.001,50,0.835,0.000,0.868,0.540,3.48,2.78,7.10,0.00,0.000,1.01,1.01,1.01,0.835,0.00027
420000,1515,1.515,0.057,7.79,126514,116832,1506,1,8185,77,966585.8,7.2,0.011,0.166,0.790,0.032,446,7.96,3.33,0.01,0.22,0.03,0.43,0.02,0.24,7.89,3.30,0.00,0.00,0.003,0.047,132,0.368,0.902,0.000,0.000,0.098,254085,252857,2,0.917,0.000,0.011,153235,0.095,0.402,0.003,96.23,62256,328,0.093,0.000,0.000,2905759,1.01,17.97,0.000,0.001,0.000,3,8,9,50,12055,0.046,67.20,0.0081,0.000,45,0.845,0.000,0.874,0.510,3.46,2.83,6.89,0.00,0.000,1.00,1.01,1.01,0.845,0.00026
