step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1080,12.48,0.05,0.06,0.06,12.31,0.00,1.02,0.000,0.175,804300.4,58.3,11,1,3.13,1.01,1.02
10000,1,77,18.40,4.52,0.00,0.01,13.87,0.00,1.67,0.000,0.807,120678.4,23.7,2,3,3.55,1.67,1.78
10000,0,18,25.28,5.72,0.00,0.11,19.44,0.00,1.61,0.000,0.003,87782.4,52.0,3,8,4.22,1.75,1.67
20000,8,1068,12.72,0.12,0.04,0.04,12.52,0.00,1.05,0.000,0.177,783605.2,5.8,8,0,3.21,1.04,1.06
20000,1,85,12.95,0.00,0.12,0.13,12.71,0.00,1.00,0.000,0.768,141412.4,16.3,2,0,3.02,1.00,1.00
20000,0,27,29.63,0.00,0.11,0.11,29.41,0.00,1.00,0.000,0.004,1612.3,22.4,3,7,4.89,1.00,1.00
30000,8,1149,11.18,0.09,0.02,0.08,10.99,0.00,1.03,0.001,0.167,782495.1,2.3,11,0,3.13,1.03,1.03
30000,1,93,11.33,0.00,1.06,0.22,10.05,0.00,1.00,0.000,0.709,144979.3,0.1,2,0,2.57,1.00,1.00
30000,0,36,19.92,0.17,2.00,0.53,17.22,0.03,1.03,0.028,0.004,1589.0,1.2,4,15,3.28,1.05,1.00
40000,8,1167,10.73,0.04,0.02,0.07,10.59,0.00,1.02,0.000,0.163,778986.8,0.6,4,0,3.15,1.02,1.02
40000,1,202,5.31,0.00,0.00,0.13,5.17,0.00,1.01,0.000,0.668,145619.8,0.0,2,0,2.04,1.01,1.01
40000,0,35,6.57,0.00,0.00,0.03,6.54,0.00,1.00,0.000,0.001,1252.8,0.0,3,12,2.14,1.00,1.00
50000,8,1207,10.18,0.04,0.03,0.04,10.06,0.00,1.02,0.000,0.160,777403.7,4.4,3,0,3.17,1.02,1.03
50000,1,167,6.35,0.08,0.19,0.34,5.75,0.02,1.02,0.006,0.662,148547.9,0.2,2,0,2.04,1.04,1.00
50000,0,44,8.50,0.14,0.00,0.61,7.75,0.00,1.02,0.000,0.002,716.0,0.6,4,16,2.11,1.04,1.00
60000,8,1258,9.39,0.02,0.07,0.07,9.23,0.00,1.01,0.000,0.154,771938.9,0.3,5,0,3.27,1.01,1.01
60000,1,151,6.36,0.00,0.00,0.03,6.33,0.00,1.00,0.000,0.622,148742.3,0.0,2,0,2.20,1.00,1.00
60000,0,58,6.48,0.00,0.03,0.12,6.33,0.00,1.00,0.000,0.002,1091.6,0.4,2,26,2.09,1.00,1.00
70000,8,1259,9.17,0.04,0.04,0.02,9.08,0.00,1.01,0.000,0.150,771078.4,0.5,5,0,3.21,1.00,1.01
70000,1,176,5.86,0.06,0.15,0.00,5.65,0.00,1.02,0.000,0.645,151914.6,0.0,2,0,1.97,1.03,1.00
70000,0,36,7.53,0.25,0.00,0.00,7.28,0.00,1.09,0.000,0.002,1238.7,0.0,4,15,2.28,1.12,1.00
80000,8,1241,9.68,0.04,0.04,0.07,9.53,0.00,1.02,0.000,0.156,772485.2,0.7,6,0,3.28,1.01,1.02
80000,1,209,4.74,0.05,0.01,0.02,4.66,0.00,1.03,0.000,0.628,146973.0,0.1,2,0,2.00,1.03,1.02
80000,0,50,5.88,0.00,0.06,0.32,5.50,0.00,1.00,0.000,0.002,779.8,0.1,4,27,2.16,1.00,1.00
90000,8,1237,9.36,0.05,0.06,0.02,9.23,0.00,1.02,0.000,0.151,773894.4,9.7,6,0,3.23,1.03,1.03
90000,1,152,6.90,0.00,0.00,0.03,6.88,0.00,1.00,0.000,0.647,147847.5,0.0,2,0,1.83,1.00,1.00
90000,0,33,7.55,0.00,0.00,0.00,7.55,0.00,1.00,0.000,0.002,686.6,0.5,2,14,2.15,1.00,1.00
100000,8,1215,9.60,0.05,0.06,0.02,9.47,0.00,1.02,0.000,0.152,778439.8,4.4,7,0,3.26,1.01,1.02
100000,1,152,6.86,0.00,0.02,0.02,6.82,0.00,1.00,0.000,0.627,146965.1,0.0,2,0,2.26,1.00,1.00
100000,0,40,9.55,0.43,0.00,0.00,9.12,0.00,1.21,0.000,0.002,637.2,0.0,3,12,2.75,1.13,1.13
110000,8,1215,9.41,0.01,0.08,0.03,9.28,0.00,1.01,0.001,0.149,777610.8,4.5,6,0,3.37,1.01,1.01
110000,1,160,6.40,0.02,0.00,0.20,6.18,0.00,1.01,0.000,0.626,148823.0,0.0,2,0,2.03,1.01,1.01
110000,0,39,5.21,0.00,0.05,0.15,5.00,0.00,1.00,0.000,0.001,630.7,0.0,4,24,2.00,1.00,1.00
120000,8,1262,9.02,0.02,0.16,0.04,8.80,0.00,1.01,0.001,0.148,774730.8,3.7,5,0,3.34,1.01,1.01
120000,1,152,6.97,0.00,0.00,0.00,6.97,0.00,1.00,0.000,0.633,148883.3,0.0,2,0,2.01,1.00,1.00
