step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1170,10.61,0.02,0.07,0.12,10.39,0.00,1.01,0.000,0.163,785337.2,40.0,10,3,3.41,1.01,1.01
10000,2,316,10.04,0.09,0.10,0.01,9.83,0.00,1.02,0.000,0.578,331273.2,55.4,4,6,2.46,1.03,1.02
10000,0,10,20.10,0.00,0.40,0.20,19.50,0.00,1.00,0.000,0.002,85600.8,38.7,4,8,4.00,1.00,1.00
20000,8,1325,8.75,0.05,0.04,0.10,8.56,0.00,1.02,0.000,0.151,762217.3,0.6,8,3,3.29,1.02,1.02
20000,2,554,5.20,0.04,0.10,0.04,5.02,0.00,1.02,0.000,0.533,401957.8,0.0,2,0,1.97,1.02,1.02
20000,0,24,7.92,0.00,0.33,0.00,7.58,0.00,1.00,0.000,0.001,1765.5,0.0,2,18,2.29,1.00,1.00
30000,8,1322,8.48,0.05,0.03,0.07,8.33,0.00,1.02,0.000,0.146,755402.3,0.7,11,0,3.43,1.03,1.03
30000,2,477,5.99,0.11,0.06,0.06,5.76,0.00,1.05,0.000,0.528,398690.4,0.9,3,0,1.99,1.07,1.08
30000,0,30,8.20,0.00,0.00,0.53,7.67,0.00,1.00,0.000,0.001,1076.8,0.0,4,20,2.53,1.00,1.00
40000,8,1291,8.57,0.01,0.08,0.12,8.36,0.00,1.00,0.000,0.144,767973.2,0.9,5,0,3.12,1.00,1.00
40000,2,525,5.46,0.00,0.05,0.06,5.35,0.00,1.00,0.000,0.527,399817.5,0.5,2,0,1.90,1.00,1.00
40000,0,22,8.82,0.00,0.00,0.00,8.82,0.00,1.00,0.000,0.001,1403.9,0.2,4,13,2.41,1.00,1.00
50000,8,1292,8.78,0.04,0.11,0.08,8.55,0.00,1.01,0.001,0.148,768644.8,0.3,7,0,3.31,1.01,1.01
50000,2,500,5.81,0.00,0.08,0.23,5.50,0.00,1.00,0.000,0.542,398080.1,0.0,2,0,1.99,1.00,1.00
50000,0,15,12.20,0.00,0.00,0.00,12.20,0.00,1.00,0.000,0.001,770.8,0.0,2,12,2.67,1.00,1.00
60000,8,1284,8.98,0.05,0.11,0.12,8.71,0.00,1.02,0.002,0.150,775621.9,2.1,7,0,3.04,1.02,1.02
60000,2,522,5.50,0.00,0.10,0.00,5.40,0.00,1.00,0.000,0.534,404331.2,0.0,2,0,1.99,1.00,1.00
60000,0,27,6.89,0.00,0.11,0.00,6.78,0.00,1.00,0.000,0.001,1338.0,0.5,3,21,2.63,1.00,1.00
70000,8,1319,8.98,0.04,0.12,0.08,8.74,0.00,1.01,0.000,0.154,772273.8,2.8,13,0,3.05,1.01,1.01
70000,2,532,5.20,0.02,0.13,0.02,5.03,0.00,1.01,0.000,0.506,399973.3,0.0,2,0,1.92,1.01,1.01
70000,0,17,7.35,0.00,0.41,0.00,6.94,0.00,1.00,0.000,0.001,1172.3,0.0,3,16,2.35,1.00,1.00
80000,8,1296,8.92,0.03,0.07,0.08,8.73,0.00,1.01,0.000,0.151,767681.2,0.6,13,0,3.25,1.01,1.01
80000,2,527,5.35,0.00,0.05,0.03,5.27,0.00,1.00,0.000,0.517,402644.0,0.0,2,0,1.92,1.00,1.00
80000,0,20,5.60,0.00,0.30,0.00,5.30,0.00,1.00,0.000,0.001,1137.2,0.0,3,17,2.00,1.00,1.00
90000,8,1359,8.01,0.00,0.04,0.06,7.90,0.00,1.00,0.000,0.142,762809.1,0.3,15,0,3.24,1.00,1.00
90000,2,433,6.56,0.00,0.06,0.07,6.44,0.00,1.00,0.000,0.527,399082.7,0.4,2,0,2.14,1.00,1.00
90000,0,19,8.79,0.00,0.00,0.32,8.47,0.00,1.00,0.000,0.001,957.5,0.0,3,14,2.58,1.00,1.00
100000,8,1311,8.68,0.03,0.08,0.10,8.47,0.00,1.01,0.000,0.148,761861.8,1.1,10,0,3.57,1.01,1.01
100000,2,448,6.28,0.00,0.12,0.17,5.99,0.00,1.01,0.000,0.521,398601.9,0.0,2,0,2.11,1.01,1.01
100000,0,12,12.75,0.00,0.00,0.00,12.75,0.00,1.00,0.000,0.001,767.8,0.0,2,7,2.92,1.00,1.00
110000,8,1248,8.97,0.02,0.07,0.11,8.77,0.00,1.01,0.001,0.146,759393.3,1.2,5,0,3.56,1.01,1.01
110000,2,590,4.73,0.01,0.01,0.06,4.65,0.00,1.00,0.000,0.509,392193.9,0.0,3,0,1.84,1.00,1.00
110000,0,24,5.54,0.00,0.00,0.12,5.42,0.00,1.00,0.000,0.001,791.9,0.0,2,21,2.12,1.00,1.00
120000,8,1340,8.62,0.05,0.12,0.10,8.35,0.00,1.02,0.001,0.150,766176.0,0.2,8,0,3.40,1.02,1.02
120000,2,463,6.21,0.00,0.04,0.15,6.02,0.00,1.00,0.000,0.526,399893.2,0.0,2,0,2.09,1.00,1.00
120000,0,13,9.69,0.62,0.23,0.15,8.69,0.15,1.17,0.077,0.001,933.4,0.0,4,12,3.38,1.19,1.10
130000,8,1294,8.79,0.04,0.06,0.10,8.59,0.00,1.02,0.000,0.152,759865.6,1.1,13,12,3.49,1.02,1.02
