step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,cells
10000,888722,693,1076,580,53.96,48,7,1.124,49,55.08,0,27,0,22,0,0,26,0,22,0,0,1.00,0.482,0.000,70.885,103.246,6.158,0.000,6.158,0.71,1.00,1,0.545,5,5,25.5,1.000,31,0,0.000,0.000,2222444222444422244442204444222244422222442222244
10000,888756,686,1074,511,70.59,49,7,1.441,49,70.59,0,23,0,26,0,0,23,0,26,0,0,1.00,0.326,0.048,2.080,42.092,2.000,1.514,0.486,5.20,14.25,0,0.476,7,7,23.9,0.318,752,0,0.000,0.000,2444222444422244442224444422444442244442224222222
10000,888772,1,1073,618,40.84,41,7,0.950,49,48.43,2,9,0,38,0,2,8,0,31,0,0,1.18,0.196,2.382,25.085,105.818,3.306,0.000,3.306,5.62,7.75,0,0.626,7,7,43.2,0.160,392,0,0.000,0.000,0004444000444400444442244444224444422144442214444
10000,888799,1,1071,650,36.41,32,7,1.103,48,54.06,1,32,0,15,0,1,16,0,15,0,0,1.00,0.439,0.000,10.545,39.707,100.120,92.819,7.301,37.50,37.50,0,0.663,7,7,13.9,0.399,384,0,0.000,0.000,0000002000200202212220244422044442204444020444422
10000,888813,686,1070,880,5.63,4,7,1.407,49,68.94,0,6,0,43,0,0,1,0,3,0,0,1.00,0.178,0.000,0.915,63.672,12.287,0.093,12.193,14.39,16.25,0,1.000,8,8,20.6,0.608,373,0,0.000,0.000,0000000000000000000000000000000000000044420000000
10000,888847,1,1069,530,64.87,46,7,1.046,46,64.87,18,11,4,13,2,18,11,4,13,0,2,4.25,0.170,0.000,52.107,75.357,7.350,3.556,3.794,1.25,1.25,0,0.497,8,8,11.0,0.700,257,0,0.000,0.000,2222222224444243444443001114301111134111112411111
10000,888874,1,1068,696,32.99,29,7,1.137,46,52.32,0,23,0,23,0,0,6,0,23,0,0,1.00,0.182,0.000,3.370,35.686,15.272,6.392,8.880,3.91,5.50,0,0.696,7,7,48.2,0.206,21,0,0.000,0.000,0000000000000000044422244444244444420444442004444
10000,888879,639,1068,487,76.82,64,8,1.200,64,76.82,0,14,0,50,0,0,14,0,50,0,0,1.00,0.182,0.000,36.270,150.809,18.060,0.000,18.060,0.75,0.75,0,0.456,7,7,-1.9,0.958,144,0,0.000,0.000,4442222244442222444442224444442244444444444444444444444444444444
10000,888896,1,1067,583,53.54,49,7,1.115,49,53.54,0,24,2,23,0,0,24,2,23,0,0,1.00,0.448,6.660,68.482,110.499,78.300,46.437,31.863,2.75,2.75,0,0.547,7,7,37.9,0.624,45,0,0.000,0.000,2222222222222222244422244444224444423444442344444
10000,888925,693,1066,574,55.08,49,7,1.124,49,55.08,0,28,0,21,0,0,28,0,21,0,0,1.00,0.508,0.060,26.262,64.442,3.979,3.094,0.885,2.00,9.50,0,0.539,4,4,47.6,0.574,405,0,0.000,0.000,2244444222444422244442222444222224422222442222224
10000,888943,639,1065,486,76.82,64,8,1.200,64,76.82,0,16,0,48,0,0,16,0,48,0,0,1.00,0.208,0.000,27.641,137.930,38.752,0.000,38.752,0.00,0.00,0,0.456,7,7,-2.3,0.960,153,0,0.000,0.000,2222222222224444224444442444444424444444444444444444444444444444
10000,888968,1,1063,579,53.76,49,7,1.169,49,53.76,0,11,6,32,0,0,11,6,32,0,0,1.00,0.205,0.775,9.690,70.047,6.913,0.527,6.385,10.25,10.25,0,0.546,7,7,23.5,0.765,475,0,0.000,0.000,2444444224444422444442234444223444423344442334444
10000,888972,639,1063,418,103.34,81,9,1.276,81,103.34,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,18.868,78.976,44.393,0.000,44.393,0.00,0.00,0,0.393,6,6,-3.4,0.665,146,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,888980,686,1062,655,19.10,14,7,1.364,49,66.83,0,0,0,49,0,0,0,0,14,0,0,1.00,0.000,0.000,19.682,80.184,45.074,0.000,45.074,0.00,0.00,0,0.915,8,8,24.0,0.759,358,0,0.000,0.000,0000000000000000000000000000000000044444444444444
10000,888994,639,1062,479,78.62,64,8,1.228,64,78.62,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,0.000,24.798,135.111,46.618,0.000,46.618,0.00,0.00,0,0.451,7,7,-2.6,0.885,171,0,0.000,0.000,4444444444444444444444444444444444444444444444444444444444444444
10000,889034,639,1060,476,79.20,64,8,1.267,64,79.20,0,0,3,61,0,0,0,3,61,0,0,1.00,0.000,0.000,13.349,114.218,30.112,0.000,30.112,0.00,0.00,0,0.449,7,7,-1.6,0.941,88,0,0.000,0.000,4444444444444444444444444444444444444444444444444444444344444433
10000,889050,685,1059,508,69.52,36,6,1.419,36,69.52,13,10,0,13,3,13,10,0,13,0,3,3.58,0.144,8.358,30.460,40.991,5.955,4.339,1.616,6.26,8.50,0,0.480,8,7,49.5,0.520,1117,0,0.000,0.000,444444442222444422411122111112111112
10000,889084,686,1058,503,70.57,49,7,1.440,49,70.57,0,10,0,39,0,0,10,0,39,0,0,1.00,0.142,0.000,29.803,58.785,3.324,2.477,0.847,5.00,5.00,0,0.476,6,6,20.4,0.170,400,0,0.000,0.000,4444444444444444222444422224442224444444444444444
10000,889124,1,1056,892,16.04,12,6,1.394,24,32.77,0,14,1,9,0,0,6,1,5,0,0,1.00,0.374,0.000,11.204,41.014,39.535,31.322,8.213,7.65,9.00,1,0.999,8,8,46.1,0.773,1232,0,0.000,0.000,000022222204304444000000000000000000
10000,889127,139,1055,422,87.67,72,10,1.218,99,120.54,0,60,0,39,0,0,36,0,36,0,0,1.00,0.411,0.000,23.717,97.905,31.671,26.108,5.563,7.63,12.00,1,0.427,7,7,7.3,0.757,1045,0,0.000,0.000,2222000000222200000022224440002224444400204444440022444444002244444400224444440022244442002222222222
10000,889143,639,1055,411,104.95,81,9,1.296,81,104.95,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,25.306,104.171,37.695,0.000,37.695,0.00,0.00,0,0.390,6,6,-3.0,0.700,170,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,889160,639,1054,481,76.82,64,8,1.200,64,76.82,0,14,0,50,0,0,14,0,50,0,0,1.00,0.182,0.000,58.893,164.010,20.926,0.000,20.926,0.50,0.50,0,0.456,7,7,-1.3,0.930,125,0,0.000,0.000,4442222244442222444442224444442244444444444444444444444444444444
10000,889211,639,1051,495,72.02,60,8,1.200,64,76.82,0,14,0,50,0,0,10,0,50,0,0,1.00,0.139,0.000,42.248,141.511,26.417,0.000,26.417,0.00,0.00,0,0.471,8,8,-0.6,0.967,64,0,0.000,0.000,4442000044442222444442224444442244444444444444444444444444444444
10000,889212,1,1051,679,36.69,29,6,1.223,36,45.25,1,11,0,24,0,1,9,0,19,0,0,1.00,0.245,0.000,10.707,69.797,6.930,3.119,3.810,13.27,22.00,0,0.660,7,7,36.8,0.076,134,0,0.000,0.000,004444044444044444044142024422022222
10000,889260,686,1049,536,58.75,46,7,1.277,49,62.58,0,12,0,37,0,0,9,0,37,0,0,1.00,0.153,0.000,26.344,42.883,3.155,2.204,0.951,8.79,10.75,0,0.522,6,6,46.2,0.157,203,0,0.000,0.000,4442000444422244444224444422444444244444444444444
10000,889277,690,1048,596,48.33,35,7,1.381,49,67.66,0,29,0,20,0,0,15,0,20,0,0,1.00,0.310,0.000,25.931,80.920,6.866,0.000,6.866,3.00,3.00,0,0.575,5,4,7.1,0.990,30,0,0.000,0.000,4444444444444444424442222222222222200000000000000
10000,889332,1,1045,526,49.90,29,7,1.217,49,74.24,12,11,0,26,0,12,4,0,13,0,2,3.31,0.080,0.000,6.002,41.923,28.166,7.901,20.265,1.50,1.50,0,0.566,7,7,28.1,0.502,386,0,0.000,0.000,0444000444400044410004411100411111022111002002000
10000,889337,1,1045,535,49.70,35,7,1.420,49,69.58,0,41,0,8,0,0,27,0,8,0,0,1.00,0.543,0.000,0.930,24.176,10.488,10.112,0.377,5.52,30.50,0,0.567,5,4,25.0,0.737,1415,0,0.000,0.000,0022222002222200244420024442002244200222220022222
10000,889407,639,1042,406,104.95,81,9,1.296,81,104.95,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,40.637,181.438,45.914,0.000,45.914,0.00,0.00,0,0.390,7,7,-2.3,0.872,165,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,889418,639,1041,713,34.04,26,11,1.418,26,34.04,0,0,4,22,0,0,0,4,22,0,0,1.00,0.000,3.601,59.892,104.650,8.055,0.000,8.055,0.00,0.00,0,0.686,7,7,0.0,0.800,19,0,0.000,0.000,0000000000000000000000000000000000000000000000000000000000000000000000000000000044000000004444444000044444443000444444333
10000,889425,1,1041,731,26.04,19,5,1.371,25,34.27,0,15,0,10,0,0,9,0,10,0,0,1.00,0.346,0.000,22.872,44.147,11.762,10.061,1.701,21.27,85.50,0,0.784,8,8,35.4,0.900,884,0,0.000,0.000,0000200222224442444422444
10000,889446,639,1040,474,76.82,64,8,1.200,64,76.82,0,14,0,50,0,0,14,0,50,0,0,1.00,0.182,0.000,55.235,179.175,23.075,0.000,23.075,0.00,0.00,0,0.456,7,7,-1.1,0.876,130,0,0.000,0.000,4442222244442222444442224444442244444444444444444444444444444444
10000,889469,686,1039,494,70.57,49,7,1.440,49,70.57,0,10,0,39,0,0,10,0,39,0,0,1.00,0.142,2.596,21.360,46.046,3.196,1.233,1.962,9.30,13.00,0,0.476,6,6,19.9,0.137,346,0,0.000,0.000,4444444444444444222444422224442224444444444444444
10000,889476,639,1039,405,104.95,81,9,1.296,81,104.95,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,27.592,108.328,64.082,0.000,64.082,0.00,0.00,0,0.390,6,6,-2.7,0.689,167,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,889495,686,1038,484,73.49,49,7,1.500,49,73.49,0,19,0,30,0,0,19,0,30,0,0,1.00,0.259,0.547,62.920,40.221,123.148,39.161,83.987,1.68,2.25,0,0.467,8,8,24.7,0.738,337,0,0.000,0.000,4444444444422244442224444422444442244422224422222
10000,889508,1,1037,575,51.89,49,7,1.059,49,51.89,0,20,0,29,0,0,20,0,29,0,0,1.00,0.385,0.000,3.522,68.958,5.970,0.000,5.970,2.50,2.50,0,0.555,7,8,12.6,0.763,328,0,0.000,0.000,4444444444444444444442224444222224422222242222224
10000,889513,639,1037,497,69.43,54,8,1.286,54,69.43,0,0,0,54,0,0,0,0,54,0,0,1.00,0.000,0.000,39.561,191.117,37.007,0.885,36.121,0.00,0.00,0,0.480,8,8,-0.5,0.958,90,0,0.000,0.000,4444440044444000444444004444440044444440444444444444444444444444
10000,889518,690,1036,720,25.01,28,7,1.111,49,43.90,1,12,21,15,0,1,3,13,11,0,0,1.09,0.120,0.000,17.735,57.060,0.303,0.000,0.303,34.50,34.50,0,0.800,6,7,5.4,0.152,45,0,0.000,0.000,0004444000444400013440003334000333200033320003332
10000,889546,1,1035,728,13.39,12,7,1.115,49,53.54,0,24,2,23,0,0,5,0,7,0,0,1.00,0.374,0.000,18.063,57.204,31.522,9.335,22.188,11.31,16.00,1,1.000,7,7,30.3,0.662,4,0,0.000,0.000,0000022000002200000420000044000004400000440000000
10000,889587,1,1033,712,25.03,27,7,1.001,49,46.05,0,17,6,26,0,0,5,4,18,0,0,1.00,0.200,0.000,7.400,67.015,16.778,0.440,16.338,2.75,2.75,0,0.800,7,7,27.1,0.389,164,0,0.000,0.000,0000000002244022344402344440034444000004400034440
10000,889598,639,1033,473,75.62,63,8,1.200,64,76.82,0,14,0,50,0,0,14,0,49,0,0,1.00,0.185,0.000,53.876,159.657,41.459,0.000,41.459,0.00,0.00,1,0.460,8,8,-0.9,0.956,110,0,0.000,0.000,4442222244442222444442224440442244444444444444444444444444444444
10000,889623,693,1031,406,101.03,79,9,1.279,81,103.59,0,37,0,44,0,0,36,0,43,0,0,1.00,0.356,0.000,42.410,99.884,1.371,0.505,0.866,8.25,12.75,1,0.398,7,7,55.5,0.546,717,0,0.000,0.000,222440444222444444222444444222444444222444444220244444222224444222222444222222244
10000,889701,639,1028,512,64.29,50,8,1.286,50,64.29,0,0,0,50,0,0,0,0,50,0,0,1.00,0.000,0.000,53.121,147.190,46.142,0.477,45.666,0.00,0.00,0,0.499,8,8,-0.1,0.968,78,0,0.000,0.000,4444444444444400444444004444440044444400444444004444440044444400
10000,889718,1,1027,496,68.23,56,8,1.218,57,69.45,0,19,0,38,0,0,18,0,38,0,0,1.00,0.264,0.000,25.792,65.546,10.353,9.989,0.364,32.25,37.00,1,0.484,6,7,7.4,0.175,86,0,0.000,0.000,4442202244442222444444224440442244000442400044424444442244444422
10000,889726,639,1026,460,79.25,61,8,1.332,64,83.25,0,13,3,48,0,0,10,3,48,0,0,1.00,0.126,0.000,47.856,91.506,13.826,0.000,13.826,3.00,3.00,0,0.449,7,7,-2.9,0.813,64,0,0.000,0.000,0002222222244444244444442444444444444444444444444444444344444433
10000,889738,639,1026,400,104.95,81,9,1.296,81,104.95,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,42.371,184.465,22.636,0.534,22.102,0.00,0.00,0,0.390,7,7,-1.9,0.821,179,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,889741,639,1026,470,75.62,63,8,1.200,64,76.82,0,14,0,50,0,0,14,0,49,0,0,1.00,0.185,0.000,72.177,182.340,23.871,0.000,23.871,0.00,0.00,1,0.460,7,7,-0.9,0.816,153,0,0.000,0.000,0442222244442222444442224444442244444444444444444444444444444444
10000,889751,690,1025,730,31.36,34,7,1.162,49,45.30,1,9,22,17,0,1,5,16,12,0,0,1.17,0.159,2.755,52.506,76.153,1.058,0.711,0.347,18.50,18.50,0,0.714,4,5,-10.6,0.531,22,0,0.000,0.000,0444442044442204433220433333013333300033330000000
10000,889819,639,1022,488,70.03,64,8,1.094,64,70.03,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,1.912,78.080,220.091,28.969,0.000,28.969,0.00,0.00,0,0.478,7,7,-0.2,0.954,42,0,0.000,0.000,4444444444444444444444444444444444444444444444444444444444444444
10000,889866,1,1019,726,31.38,23,6,1.394,24,32.77,0,14,1,9,0,0,13,1,9,0,0,1.00,0.414,2.264,29.125,60.011,21.988,20.398,1.590,12.25,12.25,0,0.714,8,8,52.9,0.666,1206,0,0.000,0.000,022222222224304444000444000042000022
10000,889875,1,1019,701,33.02,26,6,1.223,36,45.25,1,7,0,28,0,1,7,0,18,0,0,1.00,0.212,0.000,18.082,48.736,19.631,0.000,19.631,11.03,11.75,0,0.696,7,7,29.1,0.247,357,0,0.000,0.000,400000444400444400444140444422422222
10000,889880,639,1019,465,76.82,64,8,1.200,64,76.82,0,14,0,50,0,0,14,0,50,0,0,1.00,0.182,0.000,35.428,136.231,24.189,0.000,24.189,0.00,0.00,0,0.456,8,8,-0.5,0.932,95,0,0.000,0.000,4442222244442222444442224444442244444444444444444444444444444444
10000,889924,639,1017,458,77.79,63,8,1.235,64,79.02,0,0,0,64,0,0,0,0,63,0,0,1.00,0.000,0.000,62.522,228.542,31.274,0.000,31.274,0.00,0.00,1,0.454,8,8,0.4,0.960,44,0,0.000,0.000,4444444444440444444444444444444444444444444444444444444444444444
10000,889926,1,1016,681,20.03,18,7,1.113,49,54.53,0,12,0,37,0,0,8,0,10,0,0,1.00,0.399,0.000,1.805,63.564,7.396,0.000,7.396,12.59,37.50,0,0.894,7,7,18.1,0.555,465,0,0.000,0.000,0000044000004400000440000004000000440000242222222
10000,889941,639,1016,478,72.02,60,8,1.200,64,76.82,0,14,0,50,0,0,10,0,50,0,0,1.00,0.139,0.000,65.266,178.901,47.497,0.000,47.497,0.00,0.00,0,0.471,7,7,0.1,0.960,57,0,0.000,0.000,4442000044442222444442224444442244444444444444444444444444444444
10000,889961,1,1015,709,32.77,24,6,1.394,24,32.77,0,14,1,9,0,0,14,1,9,0,0,1.00,0.427,2.730,25.113,46.785,7.628,5.669,1.958,15.01,35.00,0,0.699,8,8,52.1,0.700,1183,0,0.000,0.000,222222222224304444000444000042000022
10000,889964,639,1015,396,104.95,81,9,1.296,81,104.95,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,30.514,109.404,50.346,0.000,50.346,0.00,0.00,0,0.390,6,6,-2.3,0.612,215,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,889995,1,1013,589,5.32,4,8,1.330,46,61.16,0,6,0,40,0,0,2,0,2,0,0,1.00,0.376,0.000,0.834,75.580,20.169,1.964,18.205,7.75,10.00,1,1.000,8,8,44.5,0.864,1265,0,0.000,0.000,0000000004000000240000002000000000000000000000000000000000000000
10000,890006,639,1013,538,56.56,46,7,1.230,49,60.25,0,20,0,29,0,0,17,0,29,0,0,1.00,0.301,0.000,18.806,79.248,9.295,0.000,9.295,0.00,0.00,0,0.532,7,7,-1.7,0.767,195,0,0.000,0.000,0002222222444422444442244444224444422444442244444
10000,890023,693,1012,550,53.96,48,7,1.124,49,55.08,0,28,0,21,0,0,28,0,20,0,0,1.00,0.519,0.000,23.402,42.750,2.043,0.000,2.043,5.35,7.50,0,0.545,7,4,52.4,0.624,301,0,0.000,0.000,2244044222444422244442222444222224422222442222224
10000,890027,690,1012,931,15.46,11,7,1.405,49,68.86,0,12,0,37,0,0,0,0,11,0,0,1.00,0.000,0.000,7.672,72.371,21.146,13.868,7.278,0.50,0.50,0,1.000,4,4,8.4,0.654,32,0,0.000,0.000,4400044444444400000000000000000000000000000000000
10000,890029,639,1012,550,54.08,46,7,1.176,49,57.60,0,18,0,31,0,0,15,0,31,0,0,1.00,0.277,0.000,31.069,109.011,6.790,0.000,6.790,0.25,0.25,0,0.544,7,7,-0.2,0.866,106,0,0.000,0.000,4200022442222244442224444422444444244444424444444
10000,890032,639,1011,461,73.74,58,8,1.282,64,80.15,0,38,3,23,0,0,36,1,21,0,0,1.00,0.488,0.000,48.331,66.193,24.573,24.343,0.229,0.25,29.75,0,0.466,7,7,0.0,0.927,39,0,0.000,0.000,2222222222222222222222222244422224444422244444322444400024444000
10000,890119,1,1007,517,60.63,49,7,1.237,49,60.63,0,26,0,23,0,0,26,0,23,0,0,1.00,0.429,0.000,65.316,99.109,3.344,0.000,3.344,3.00,3.00,0,0.514,7,7,25.6,0.818,29,0,0.000,0.000,2222222244422244444224444422444442244444222222222
10000,890135,139,1006,359,125.15,100,10,1.251,100,125.15,0,30,0,70,0,0,30,0,70,0,0,1.00,0.240,0.000,23.063,86.695,3.198,3.191,0.007,26.25,26.25,0,0.358,7,6,9.0,0.795,273,0,0.000,0.000,2222222222222244444422244444442244444444224444444424444444442444444444224444444422444444442224444444
10000,890150,1,1006,587,41.30,39,7,1.059,49,51.89,0,20,0,29,0,0,20,0,19,0,0,1.00,0.484,0.000,7.811,76.042,21.086,0.000,21.086,1.50,1.50,0,0.622,8,8,12.3,0.765,323,0,0.000,0.000,0000004000044444444442224444222224422222242222224
10000,890198,686,1004,485,66.93,48,7,1.394,49,68.33,0,5,0,44,0,0,5,0,43,0,0,1.00,0.075,0.000,2.360,35.980,15.582,12.267,3.315,2.25,2.25,0,0.489,6,6,36.8,0.192,213,0,0.000,0.000,4444440444444444444444444444444444442244442224444
10000,890201,639,1004,491,66.67,49,7,1.361,49,66.67,0,24,0,25,0,0,24,0,25,0,0,1.00,0.360,0.000,16.148,69.648,39.072,19.806,19.266,2.00,2.00,0,0.490,7,7,2.0,0.994,1,0,0.000,0.000,2222222222222222444422444444244444422444442244442
10000,890219,639,1003,473,70.82,59,8,1.200,64,76.82,0,14,0,50,0,0,10,0,49,0,0,1.00,0.141,3.140,70.720,190.027,25.488,1.253,24.235,0.00,0.00,1,0.475,8,8,0.4,0.953,48,0,0.000,0.000,4442000044442222444442224444442240444444444444444444444444444444
10000,890236,690,1002,482,69.06,49,7,1.409,49,69.06,0,31,0,18,0,0,31,0,18,0,0,1.00,0.449,0.000,54.787,71.256,84.495,61.653,22.842,2.30,3.25,0,0.481,5,4,9.7,1.000,1,0,0.000,0.000,4444444444444444222442222222222222222222222222222
10000,890244,686,1002,467,73.49,49,7,1.500,49,73.49,0,18,0,31,0,0,18,0,31,0,0,1.00,0.245,1.572,24.648,53.901,12.529,2.903,9.625,6.17,8.50,0,0.467,7,7,25.4,0.298,859,0,0.000,0.000,4444444444422244442224444422444442244422224442222
10000,890248,697,1002,428,87.52,81,9,1.081,81,87.52,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,5.226,86.513,59.320,0.000,59.320,0.00,0.00,0,0.428,6,6,-2.0,0.563,223,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,890253,1,1001,564,43.78,34,7,1.288,49,63.10,0,33,0,16,0,0,18,0,16,0,0,1.00,0.411,0.000,46.216,88.985,89.083,82.227,6.855,21.58,30.50,0,0.605,7,7,28.8,0.794,3,0,0.000,0.000,2222200222220024442004444400444440024442002222000
10000,890279,639,1000,446,80.15,64,8,1.282,64,80.15,0,38,3,23,0,0,38,3,23,0,0,1.00,0.474,0.000,23.401,64.256,1.134,0.000,1.134,3.50,3.50,0,0.447,7,7,4.7,0.622,4,0,0.000,0.000,2222222222222222222222222244422224444422244444322444443224444432
10000,890305,639,1000,456,76.82,64,8,1.200,64,76.82,0,14,0,50,0,0,14,0,50,0,0,1.00,0.182,0.000,52.725,164.665,21.624,0.000,21.624,0.25,0.25,0,0.456,7,7,0.1,0.806,107,0,0.000,0.000,4442222244442222444442224444442244444444444444444444444444444444
10000,890333,139,998,367,108.36,89,10,1.218,99,120.54,0,60,0,39,0,0,50,0,39,0,0,1.00,0.461,0.000,8.086,65.229,0.158,0.000,0.158,6.37,8.50,0,0.384,7,4,7.5,0.672,1267,0,0.000,0.000,0222222222022222222202224442220224444422004444444202444444420244444442024444442202244442220222222222
10000,890371,639,997,455,76.82,64,8,1.200,64,76.82,0,14,0,50,0,0,14,0,50,0,0,1.00,0.182,0.000,72.040,167.612,26.588,0.000,26.588,0.00,0.00,0,0.456,7,7,-0.7,0.754,162,0,0.000,0.000,4442222244442222444442224444442244444444444444444444444444444444
10000,890381,690,996,642,38.33,43,7,1.162,49,45.30,1,9,22,17,0,1,6,22,14,0,0,1.00,0.157,0.000,25.278,64.653,0.847,0.526,0.321,17.25,17.25,0,0.646,4,5,-13.6,0.610,43,0,0.000,0.000,0044400444440044433224433333413333322333332233333
10000,890410,690,995,479,68.86,49,7,1.405,49,68.86,0,12,0,37,0,0,12,0,37,0,0,1.00,0.174,2.051,62.270,155.095,13.047,0.000,13.047,1.50,1.50,0,0.482,5,4,10.8,0.944,32,0,0.000,0.000,4444444444444444444444442444442224444222444222224
10000,890454,686,993,486,66.16,48,7,1.378,49,67.54,0,25,0,24,0,0,24,0,24,0,0,1.00,0.363,1.381,53.048,87.185,12.128,6.897,5.231,24.12,30.75,1,0.492,6,6,46.8,0.139,124,0,0.000,0.000,4444444444444444422244422222422222242222202222244
10000,890455,690,993,481,67.65,48,7,1.409,49,69.06,0,31,0,18,0,0,31,0,17,0,0,1.00,0.458,0.000,13.839,70.611,14.546,14.124,0.422,3.50,3.50,1,0.486,5,4,8.1,1.000,1,0,0.000,0.000,4444444444044444222442222222222222222222222222222
10000,890491,1,991,955,8.47,8,7,1.059,49,51.89,0,20,0,29,0,0,0,0,8,0,0,1.00,0.000,0.000,18.576,35.348,7.802,2.707,5.094,2.00,2.00,0,1.000,7,8,11.7,0.781,309,0,0.000,0.000,0000044000004400000440000044000000000000000000000
10000,890538,686,988,476,68.86,49,7,1.405,49,68.86,0,26,0,23,0,0,26,0,23,0,0,1.00,0.378,0.000,18.716,57.067,9.471,0.000,9.471,1.00,1.00,0,0.482,7,6,17.1,0.333,30,0,0.000,0.000,4444222444422244442224444222444222244222224422222
10000,890617,1,986,542,52.94,36,6,1.203,36,52.94,16,1,16,3,1,16,1,16,3,0,1,4.25,0.019,1.554,7.485,20.761,9.156,6.901,2.256,0.79,1.00,0,0.550,7,7,8.9,0.468,470,0,0.000,0.000,333333333333331111314111344111211111
10000,890619,686,985,467,64.12,44,7,1.457,49,71.41,0,31,0,18,0,0,28,0,16,0,0,1.00,0.437,2.646,15.805,33.145,88.316,76.745,11.571,5.76,6.50,0,0.500,7,8,18.8,0.530,333,0,0.000,0.000,4000002444222244442224444222444222242222222222222
10000,890632,690,985,504,60.96,64,8,1.139,64,60.96,0,12,21,31,0,0,12,21,31,0,0,1.00,0.197,0.000,6.826,52.238,6.647,3.406,3.241,18.25,18.25,0,0.512,5,5,-11.0,0.802,630,0,0.000,0.000,4444444444444444444442224443332244333332443333324423333242233332
10000,890654,686,984,492,55.13,40,7,1.378,49,67.54,0,25,0,24,0,0,24,0,16,0,0,1.00,0.435,5.902,52.597,65.674,47.183,30.123,17.060,28.86,40.25,0,0.539,7,6,21.4,0.466,287,0,0.000,0.000,0044444004444400422240022222402222242222222222244
10000,890700,697,983,420,87.52,81,9,1.081,81,87.52,0,0,0,81,0,0,0,0,81,0,0,1.00,0.000,0.000,8.997,85.388,67.636,0.000,67.636,0.00,0.00,0,0.428,6,6,-1.6,0.514,206,0,0.000,0.000,444444444444444444444444444444444444444444444444444444444444444444444444444444444
10000,890702,639,983,473,68.90,58,8,1.094,64,75.46,5,18,0,41,3,5,12,0,41,0,3,1.28,0.174,7.366,69.983,167.144,21.503,0.000,21.503,0.25,0.25,0,0.482,7,7,-0.5,0.705,172,0,0.000,0.000,4400000041222222114442221444442214444442444444444444444444444444
10000,890718,686,982,482,63.43,45,7,1.410,49,69.07,0,37,0,12,0,0,33,0,12,0,0,1.00,0.520,0.000,17.966,42.450,32.451,31.388,1.063,21.32,72.00,0,0.502,7,7,40.0,0.260,381,0,0.000,0.000,2220000444222244422224442222442222242222222222222
10000,890720,639,982,450,75.62,63,8,1.200,64,76.82,0,14,0,50,0,0,14,0,49,0,0,1.00,0.185,0.000,45.872,141.473,10.860,1.127,9.734,0.00,0.00,1,0.460,7,7,0.3,0.767,120,0,0.000,0.000,4442222244442222444442224444442244444444044444444444444444444444
10000,890742,686,981,457,73.49,49,7,1.500,49,73.49,0,18,0,31,0,0,18,0,31,0,0,1.00,0.245,0.000,28.554,77.871,15.437,10.869,4.568,5.75,5.75,0,0.467,7,7,29.6,0.239,634,0,0.000,0.000,4444444444422244442224444422444442244422224442222
10000,890752,1,981,627,39.07,36,6,1.085,36,39.07,0,24,0,12,0,0,24,0,12,0,0,1.00,0.614,0.000,2.437,35.765,64.283,63.865,0.419,38.31,68.25,0,0.640,7,6,30.9,0.329,28,0,0.000,0.000,222222222222222222244442244442244442
10000,890778,639,979,866,19.37,17,11,1.336,18,20.70,0,0,5,13,0,0,0,5,12,0,0,1.00,0.000,0.000,14.420,69.020,1.151,0.000,1.151,0.00,0.00,1,0.909,7,7,2.6,0.787,14,0,0.000,0.000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444000004444443000004443333
10000,890803,690,978,471,68.86,49,7,1.405,49,68.86,0,12,0,37,0,0,12,0,37,0,0,1.00,0.174,0.000,53.494,113.201,44.058,0.000,44.058,1.25,1.25,0,0.482,5,5,12.2,0.964,21,0,0.000,0.000,4444444444444444444444442444442224444222444222224
10000,890813,686,977,589,32.99,24,6,1.375,36,49.48,0,0,0,36,0,0,0,0,24,0,0,1.00,0.000,0.000,2.870,45.672,3.950,0.000,3.950,0.00,0.00,0,0.696,7,7,26.8,0.528,307,0,0.000,0.000,000000000000444444444444444444444444
