step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
140000,0,10,10.70,0.00,0.20,0.00,10.50,0.00,1.00,0.000,0.001,1599.5,2546.0,3,10,2.40,1.00,1.00,0.2524,635.25
150000,8,679,7.62,0.03,0.03,0.00,7.57,0.00,1.01,0.001,0.067,328587.9,20833.9,1,0,2.33,1.01,1.01,2.0762,38.01
150000,1,53,7.96,0.00,0.00,0.00,7.96,0.00,1.00,0.000,0.274,26076.0,5304.8,1,0,2.13,1.00,1.00,0.5320,10.54
150000,0,13,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.001,1396.7,2276.0,2,9,2.77,1.00,1.00,0.2266,575.33
160000,8,656,7.94,0.00,0.07,0.00,7.87,0.00,1.00,0.000,0.068,328957.5,21486.5,1,3,2.34,1.00,1.00,2.1445,49.96
160000,1,42,11.50,0.45,1.05,0.29,9.71,0.00,1.14,0.000,0.290,25579.8,5348.0,2,2,2.95,1.08,1.18,0.5375,11.82
160000,0,7,12.57,2.00,0.14,0.00,10.43,0.00,1.97,0.000,0.001,1400.2,1983.3,2,3,3.14,2.00,2.00,0.2025,586.14
170000,8,647,8.21,0.02,0.08,0.00,8.11,0.00,1.01,0.000,0.069,326392.0,21796.9,1,3,2.40,1.01,1.01,2.1725,46.29
170000,1,42,10.43,0.00,2.17,0.00,8.26,0.00,1.00,0.000,0.265,25742.8,4673.9,1,1,2.86,1.00,1.00,0.4716,13.14
170000,0,4,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.001,1297.5,1601.3,1,4,3.00,1.00,1.00,0.1605,559.63
180000,8,652,8.25,0.04,0.09,0.01,8.12,0.00,1.02,0.000,0.070,328746.5,22140.0,1,0,2.37,1.02,1.02,2.2073,49.67
180000,1,31,12.10,0.29,0.45,0.00,11.35,0.00,1.08,0.000,0.267,25187.1,5402.5,2,0,3.10,1.00,1.19,0.5491,23.23
180000,0,11,20.45,0.09,2.55,1.09,16.73,0.64,1.02,0.091,0.001,1728.7,2795.9,2,7,3.73,1.09,1.00,0.2810,578.15
190000,8,623,8.83,0.01,0.11,0.00,8.70,0.00,1.01,0.000,0.072,327898.6,22390.4,1,0,2.39,1.00,1.01,2.2343,53.28
190000,1,42,14.07,0.02,2.14,0.00,11.90,0.00,1.00,0.000,0.356,24806.7,5341.4,2,0,2.93,1.00,1.00,0.5324,12.38
190000,0,16,15.56,0.00,0.56,0.06,14.94,0.00,1.00,0.000,0.001,1400.1,2335.9,2,12,3.44,1.00,1.00,0.2371,552.89
200000,8,656,7.90,0.00,0.03,0.00,7.87,0.00,1.00,0.000,0.067,328092.0,22136.5,2,0,2.30,1.00,1.00,2.2038,38.04
200000,1,37,10.76,0.00,0.38,0.00,10.38,0.00,1.00,0.000,0.283,25581.0,6380.9,2,0,3.27,1.00,1.00,0.6434,10.82
200000,0,17,13.94,0.00,0.00,0.12,13.82,0.00,1.00,0.000,0.001,1603.1,3062.2,2,8,3.47,1.00,1.00,0.3090,549.65
210000,8,660,7.93,0.00,0.07,0.00,7.85,0.00,1.00,0.000,0.069,326544.3,22322.5,1,3,2.35,1.00,1.00,2.2290,47.30
210000,1,27,10.74,0.00,0.11,0.00,10.63,0.00,1.00,0.000,0.180,24288.4,5504.7,1,3,2.48,1.00,1.00,0.5553,23.19
210000,0,4,7.25,0.00,0.00,0.00,7.25,0.00,1.00,0.000,0.000,1448.4,2478.4,1,4,2.50,1.00,1.00,0.2551,611.61
220000,8,663,8.29,0.02,0.05,0.00,8.21,0.00,1.01,0.000,0.073,323855.8,22027.8,2,1,2.43,1.01,1.01,2.1960,45.41
220000,1,43,8.00,0.26,0.02,0.00,7.72,0.00,1.23,0.000,0.225,17359.3,2778.9,1,3,2.42,1.30,1.30,0.2808,4.87
220000,0,9,9.78,0.00,0.00,0.00,9.78,0.00,1.00,0.000,0.000,2111.8,1798.5,1,7,2.44,1.00,1.00,0.1778,567.90
230000,8,665,8.05,0.00,0.09,0.00,7.95,0.00,1.00,0.000,0.070,326284.2,22323.4,1,0,2.28,1.00,1.00,2.2265,37.45
230000,1,32,10.44,0.00,0.19,0.03,10.22,0.00,1.00,0.000,0.227,25731.7,5815.6,2,0,3.03,1.00,1.00,0.5891,17.09
230000,0,25,12.80,0.72,0.00,0.00,12.08,0.00,1.08,0.000,0.002,1349.0,2539.0,2,15,3.36,1.07,1.00,0.2533,570.67
240000,8,670,7.84,0.01,0.05,0.00,7.77,0.00,1.01,0.000,0.068,326221.1,22196.3,2,0,2.29,1.01,1.01,2.2145,49.25
240000,1,36,11.81,0.00,0.33,0.56,10.92,0.00,1.00,0.000,0.261,25257.7,6123.0,1,0,2.75,1.00,1.00,0.6211,9.05
240000,0,1,46.00,0.00,0.00,0.00,46.00,0.00,1.00,0.000,0.000,1777.5,2921.0,0,0,6.00,1.00,1.00,0.2843,522.61
250000,8,656,8.24,0.02,0.03,0.00,8.19,0.00,1.00,0.000,0.072,326329.2,21747.5,2,0,2.41,1.00,1.01,2.1698,39.64
250000,1,40,11.18,0.00,0.12,0.00,11.05,0.00,1.00,0.000,0.310,24612.0,5680.7,1,0,2.47,1.00,1.00,0.5697,10.87
250000,0,9,8.56,0.00,0.00,0.00,8.56,0.00,1.00,0.000,0.000,1586.9,2368.0,3,7,2.00,1.00,1.00,0.2381,520.40
260000,8,667,7.94,0.00,0.08,0.00,7.86,0.00,1.00,0.000,0.069,326866.5,20946.0,1,0,2.30,1.00,1.00,2.0924,44.30
260000,1,44,8.93,0.00,0.00,0.00,8.93,0.00,1.00,0.000,0.249,19993.1,3833.8,1,0,2.75,1.00,1.00,0.3847,5.23
260000,0,12,8.75,0.00,0.50,0.00,8.25,0.00,1.00,0.000,0.001,1053.3,1432.1,2,10,2.42,1.00,1.00,0.1460,535.67
270000,8,679,7.82,0.01,0.05,0.00,7.77,0.00,1.01,0.000,0.069,326838.0,20334.5,1,0,2.28,1.01,1.01,2.0292,54.93
270000,1,50,7.54,0.00,0.00,0.04,7.50,0.00,1.00,0.000,0.237,23236.9,3586.3,2,0,2.54,1.00,1.00,0.3605,2.51
270000,0,6,8.67,0.00,0.00,2.00,6.67,0.00,1.00,0.000,0.000,1373.1,1458.9,2,4,2.83,1.00,1.00,0.1509,550.27
280000,8,673,8.01,0.00,0.05,0.00,7.96,0.00,1.00,0.000,0.070,326968.7,21027.9,1,0,2.29,1.00,1.00,2.0951,42.41
280000,1,40,9.57,0.00,0.17,0.00,9.40,0.00,1.00,0.000,0.243,23240.4,3314.0,1,0,2.75,1.00,1.00,0.3318,4.42
280000,0,14,8.86,0.00,0.00,0.00,8.86,0.00,1.00,0.000,0.001,1327.5,1301.2,2,11,2.79,1.00,1.00,0.1310,492.23
290000,8,661,8.15,0.00,0.00,0.00,8.15,0.00,1.00,0.000,0.070,327042.0,20977.9,1,0,2.29,1.00,1.00,2.0933,34.17
290000,1,45,8.62,0.00,0.02,0.02,8.58,0.00,1.00,0.000,0.246,24025.2,3779.8,2,0,3.07,1.00,1.00,0.3765,4.49
290000,0,7,10.43,0.00,2.14,1.00,7.29,0.00,1.00,0.000,0.000,1289.3,1499.1,3,4,2.43,1.00,1.00,0.1564,499.87
300000,8,631,8.61,0.03,0.02,0.00,8.56,0.00,1.01,0.002,0.071,327194.2,21653.3,1,0,2.38,1.01,1.01,2.1644,46.99
300000,1,38,8.68,0.16,0.18,0.00,8.34,0.00,1.04,0.000,0.207,23315.1,3382.1,2,0,2.82,1.00,1.05,0.3394,9.36
300000,0,7,9.57,0.00,0.00,0.00,9.57,0.00,1.00,0.000,0.000,1436.7,1499.5,3,5,2.29,1.00,1.00,0.1552,532.78
310000,8,648,8.24,0.00,0.03,0.00,8.21,0.00,1.00,0.000,0.069,326378.0,21727.9,1,0,2.41,1.00,1.00,2.1676,42.10
310000,1,55,7.76,0.00,0.00,0.00,7.76,0.00,1.00,0.000,0.277,24667.1,3872.3,3,1,2.53,1.00,1.00,0.3878,3.09
310000,0,8,11.50,0.00,0.75,0.00,10.75,0.00,1.00,0.000,0.000,1443.8,1662.8,2,7,2.62,1.00,1.00,0.1690,519.59
320000,8,662,8.24,0.02,0.04,0.00,8.19,0.00,1.01,0.000,0.072,325616.9,22047.9,2,5,2.36,1.01,1.02,2.1987,50.24
320000,1,36,10.64,0.00,0.17,0.00,10.47,0.00,1.00,0.000,0.258,25694.1,4021.3,2,5,2.89,1.00,1.00,0.4021,5.51
320000,0,3,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.000,1028.7,1465.6,1,2,3.33,1.00,1.00,0.1542,520.27
330000,8,635,8.06,0.00,0.08,0.00,7.98,0.00,1.00,0.000,0.070,322657.6,21757.0,1,8,2.37,1.00,1.00,2.1696,54.45
330000,1,45,9.04,0.00,0.13,0.00,8.91,0.00,1.00,0.000,0.272,24755.3,4687.8,1,9,2.73,1.00,1.00,0.4687,1.06
330000,0,12,9.08,0.00,0.00,0.00,9.08,0.00,1.00,0.000,0.001,870.6,1483.7,2,11,2.33,1.00,1.00,0.1522,491.79
340000,8,643,8.11,0.04,0.09,0.00,7.98,0.00,1.02,0.000,0.071,324068.3,21866.4,2,10,2.36,1.02,1.03,2.1753,50.48
340000,1,44,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.309,25770.4,4043.2,2,4,2.50,1.00,1.00,0.4093,2.65
340000,0,6,11.33,0.00,0.00,0.00,11.33,0.00,1.00,0.000,0.000,807.9,1144.6,1,3,3.00,1.00,1.00,0.1208,488.63
350000,8,655,7.66,0.00,0.04,0.00,7.62,0.00,1.00,0.000,0.075,324337.4,22010.3,1,8,2.25,1.00,1.00,2.1960,47.43
350000,1,44,7.61,0.00,0.07,0.00,7.55,0.00,1.00,0.000,0.235,26286.8,6207.6,2,12,2.34,1.00,1.00,0.6296,7.02
350000,0,6,18.00,0.00,0.00,1.33,16.67,0.00,1.00,0.000,0.001,1038.8,1980.7,2,3,3.83,1.00,1.00,0.1983,523.78
360000,8,661,7.69,0.00,0.03,0.00,7.66,0.00,1.00,0.000,0.082,311032.0,19979.6,1,7,2.28,1.00,1.00,1.9924,32.75
360000,1,45,7.93,0.00,0.00,0.16,7.78,0.00,1.00,0.000,0.236,24292.2,3956.9,2,3,2.33,1.00,1.00,0.4027,12.33
360000,0,15,10.60,0.00,0.00,0.53,10.07,0.00,1.00,0.000,0.001,1679.2,1926.9,2,11,3.20,1.00,1.00,0.1973,588.37
370000,8,657,7.49,0.00,0.06,0.00,7.43,0.00,1.00,0.000,0.071,319606.1,19467.6,1,0,2.28,1.00,1.00,1.9444,45.29
370000,1,36,7.39,0.22,0.03,0.00,7.14,0.00,1.11,0.000,0.176,21434.6,3903.1,1,0,2.42,1.06,1.21,0.3913,9.05
370000,0,12,10.67,0.00,0.08,0.00,10.58,0.00,1.00,0.000,0.001,2069.4,2445.0,1,10,2.75,1.00,1.00,0.2394,513.53
380000,8,631,7.51,0.00,0.02,0.00,7.48,0.00,1.00,0.000,0.079,313432.9,19506.6,2,1,2.22,1.00,1.00,1.9460,36.88
380000,1,41,12.20,0.00,0.00,0.00,12.20,0.00,1.00,0.000,0.314,26728.9,4005.4,1,3,3.17,1.00,1.00,0.4029,11.52
380000,0,12,9.17,0.00,0.00,0.00,9.17,0.00,1.00,0.000,0.001,868.9,1324.7,1,10,2.50,1.00,1.00,0.1371,538.68
390000,8,683,7.47,0.00,0.01,0.00,7.46,0.00,1.00,0.000,0.078,317114.2,19296.4,2,3,2.20,1.00,1.00,1.9260,37.49
390000,1,44,8.55,0.00,0.18,0.00,8.36,0.00,1.00,0.000,0.237,25831.9,5364.9,2,1,2.32,1.00,1.00,0.5340,7.45
390000,0,6,9.17,0.00,0.00,0.33,8.83,0.00,1.00,0.000,0.000,857.7,1814.1,2,4,2.83,1.00,1.00,0.1897,559.64
400000,8,680,7.58,0.07,0.01,0.00,7.50,0.00,1.03,0.000,0.075,328067.8,19964.3,1,0,2.29,1.03,1.04,1.9924,34.79
400000,1,58,7.29,0.19,0.22,0.03,6.84,0.03,1.04,0.017,0.264,27401.9,5316.8,1,0,2.17,1.06,1.06,0.5334,3.46
400000,0,15,7.00,0.20,0.33,0.20,6.27,0.00,1.08,0.000,0.001,1239.3,2496.2,2,12,2.33,1.00,1.12,0.2511,554.53
410000,8,696,7.19,0.02,0.03,0.00,7.13,0.00,1.01,0.000,0.075,322298.2,19977.0,1,4,2.15,1.01,1.01,1.9912,34.83
410000,1,42,9.81,0.00,0.38,0.00,9.43,0.00,1.00,0.000,0.249,25615.7,4649.6,2,1,3.19,1.00,1.00,0.4684,12.54
410000,0,10,15.40,0.00,4.40,0.00,11.00,0.00,1.00,0.000,0.001,1448.3,2010.9,2,7,4.10,1.00,1.00,0.2064,562.82
420000,8,691,7.18,0.04,0.01,0.00,7.12,0.00,1.02,0.000,0.067,327594.3,20255.0,1,6,2.21,1.02,1.03,2.0156,39.83
420000,1,36,9.50,0.75,0.00,0.00,8.75,0.00,1.24,0.000,0.225,24602.9,5648.1,2,5,2.47,1.25,1.20,0.5734,23.10
420000,0,13,13.00,0.00,0.00,0.00,13.00,0.00,1.00,0.000,0.001,1384.2,2259.4,2,9,2.54,1.00,1.00,0.2301,570.93
430000,8,689,7.58,0.04,0.07,0.00,7.47,0.00,1.02,0.000,0.070,330528.1,19887.6,1,0,2.26,1.03,1.01,1.9855,59.01
430000,1,50,12.32,0.00,0.08,0.00,12.24,0.00,1.00,0.000,0.403,15392.8,3217.3,2,0,2.72,1.00,1.00,0.3407,80.63
430000,0,156,17.49,0.33,0.64,0.03,16.49,0.00,1.13,0.000,0.015,1944.9,2074.9,2,22,3.49,1.18,1.13,0.2342,914.31
440000,8,694,7.50,0.05,0.05,0.00,7.40,0.00,1.02,0.000,0.070,329477.7,20281.6,2,0,2.22,1.02,1.02,2.0219,43.91
440000,1,30,11.83,0.00,0.03,0.43,11.37,0.00,1.00,0.000,0.240,27239.5,5539.6,2,0,2.83,1.00,1.00,0.5529,15.75
440000,0,20,13.55,0.05,2.30,1.05,10.15,0.00,1.01,0.000,0.001,1810.7,3987.9,3,14,3.45,1.02,1.02,0.3572,502.44
450000,8,689,7.45,0.01,0.06,0.00,7.38,0.00,1.01,0.000,0.067,329473.2,20147.5,3,0,2.25,1.01,1.01,2.0087,46.48
450000,1,39,11.23,0.00,0.13,0.03,11.08,0.00,1.00,0.000,0.279,27823.0,5676.2,2,0,2.85,1.00,1.00,0.5741,38.95
450000,0,16,18.19,0.00,1.94,4.62,11.62,0.00,1.00,0.000,0.002,1538.7,3194.5,4,8,3.69,1.00,1.00,0.3251,533.82
460000,8,667,7.34,0.01,0.01,0.00,7.32,0.00,1.01,0.000,0.064,329101.5,20273.8,1,0,2.27,1.01,1.01,2.0220,50.84
460000,1,42,8.26,0.26,0.05,0.02,7.93,0.00,1.11,0.000,0.219,26892.4,5619.2,2,0,2.17,1.05,1.18,0.5587,4.77
460000,0,16,10.19,1.06,0.25,0.00,8.88,0.00,1.52,0.000,0.001,1333.8,2477.2,2,14,2.44,2.00,2.00,0.2537,550.01
470000,8,687,7.34,0.03,0.01,0.00,7.29,0.00,1.02,0.000,0.065,328852.1,19832.3,1,0,2.22,1.02,1.02,1.9784,35.33
470000,1,38,9.08,0.00,0.00,0.00,9.08,0.00,1.00,0.000,0.222,26374.0,5441.8,1,0,2.16,1.00,1.00,0.5443,10.06
470000,0,11,11.00,0.00,0.27,1.64,9.09,0.00,1.00,0.000,0.001,1392.0,2384.0,1,8,2.64,1.00,1.00,0.2438,565.46
480000,8,693,7.45,0.00,0.05,0.00,7.40,0.00,1.00,0.000,0.068,328669.6,19353.6,1,0,2.27,1.00,1.00,1.9289,30.89
480000,1,50,8.46,0.26,0.36,0.00,7.84,0.00,1.20,0.000,0.265,25918.6,4896.9,2,0,2.50,1.20,1.20,0.4893,8.64
480000,0,20,8.80,0.00,0.25,0.00,8.55,0.00,1.00,0.000,0.001,1511.6,2281.0,3,18,2.85,1.00,1.00,0.2363,581.21
490000,8,683,7.37,0.03,0.08,0.00,7.26,0.00,1.01,0.000,0.065,328434.6,19757.8,1,0,2.29,1.01,1.01,1.9654,36.23
490000,1,55,9.40,0.13,0.02,0.18,9.07,0.00,1.09,0.000,0.326,25779.2,4243.8,2,0,2.47,1.06,1.06,0.4232,8.57
490000,0,12,10.25,0.00,0.00,0.33,9.92,0.00,1.00,0.000,0.001,1201.1,1643.5,2,9,2.58,1.00,1.00,0.1725,538.64
500000,8,700,7.34,0.01,0.03,0.00,7.30,0.00,1.00,0.001,0.067,330055.5,19104.7,1,0,2.21,1.01,1.00,1.9044,39.48
500000,1,40,8.80,0.00,0.00,0.00,8.80,0.00,1.00,0.000,0.259,27284.9,7000.2,1,0,2.33,1.00,1.00,0.7046,10.15
500000,0,6,16.67,0.00,0.00,0.00,16.67,0.00,1.00,0.000,0.000,1529.4,2759.5,2,6,2.67,1.00,1.00,0.2760,516.81
510000,8,697,7.33,0.00,0.01,0.00,7.32,0.00,1.01,0.000,0.068,329275.5,19738.9,1,1,2.18,1.01,1.01,1.9689,43.17
510000,1,32,13.91,0.00,0.53,0.00,13.38,0.00,1.00,0.000,0.273,26492.9,6375.0,1,1,3.56,1.00,1.00,0.6424,24.25
510000,0,8,26.62,0.00,5.38,0.00,21.25,0.00,1.00,0.000,0.001,1345.1,2665.2,1,4,5.00,1.00,1.00,0.2664,493.78
520000,8,622,7.49,0.06,0.02,0.00,7.41,0.00,1.02,0.000,0.079,323335.2,19625.1,2,7,2.19,1.02,1.03,1.9571,29.26
520000,1,48,7.31,0.02,0.02,0.00,7.27,0.00,1.04,0.000,0.234,26142.2,4387.6,2,10,2.19,1.04,1.04,0.4392,3.70
520000,0,4,8.50,0.00,0.25,0.00,8.25,0.00,1.00,0.000,0.000,1011.2,1558.6,2,3,3.00,1.00,1.00,0.1554,470.74
530000,8,676,7.41,0.00,0.03,0.00,7.39,0.00,1.00,0.000,0.068,319003.9,20064.3,2,10,2.25,1.00,1.00,1.9949,40.72
530000,1,47,7.77,0.00,0.00,0.00,7.77,0.00,1.00,0.000,0.249,25098.8,3167.4,1,8,2.30,1.00,1.00,0.3208,3.90
530000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,448.6,441.5,1,2,3.00,1.00,1.00,0.0500,438.05
540000,8,669,7.50,0.02,0.05,0.00,7.44,0.00,1.01,0.000,0.072,325861.8,20248.0,1,12,2.26,1.01,1.01,2.0178,46.86
540000,1,36,10.69,0.50,0.00,0.00,10.19,0.00,1.14,0.000,0.260,26654.8,3953.2,1,3,2.72,1.04,1.19,0.3997,17.43
540000,0,6,14.50,0.00,1.50,0.00,13.00,0.00,1.00,0.000,0.000,716.4,895.6,1,5,2.67,1.00,1.00,0.0945,436.75
550000,8,663,7.70,0.03,0.07,0.00,7.60,0.00,1.02,0.000,0.066,328526.5,19583.8,1,0,2.22,1.02,1.02,1.9528,43.48
550000,1,45,10.69,0.00,0.00,0.09,10.60,0.00,1.00,0.000,0.300,24962.0,5251.7,1,0,2.71,1.00,1.00,0.5256,9.40
550000,0,8,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.001,1324.5,2026.7,2,4,3.38,1.00,1.00,0.2096,461.27
560000,8,671,7.33,0.00,0.04,0.00,7.29,0.00,1.00,0.000,0.070,327658.9,19868.9,1,5,2.24,1.00,1.00,1.9846,39.47
560000,1,46,7.76,0.09,0.00,0.02,7.65,0.00,1.08,0.000,0.239,26603.4,5102.8,2,3,2.35,1.11,1.11,0.5171,10.62
560000,0,9,11.22,0.00,0.00,0.33,10.89,0.00,1.00,0.000,0.000,1349.8,2270.4,2,7,3.22,1.00,1.00,0.2263,497.98
570000,8,699,7.36,0.04,0.02,0.00,7.30,0.00,1.02,0.000,0.070,327070.5,20010.3,2,6,2.26,1.02,1.02,1.9961,47.42
570000,1,37,9.08,0.00,0.00,0.62,8.46,0.00,1.00,0.000,0.205,26020.7,4579.9,3,7,2.57,1.00,1.00,0.4602,27.96
570000,0,6,6.50,0.00,1.33,0.00,5.17,0.00,1.00,0.000,0.000,952.7,1642.0,1,5,3.00,1.00,1.00,0.1707,506.91
580000,8,682,7.48,0.02,0.01,0.00,7.45,0.00,1.01,0.000,0.070,327422.7,20240.3,3,0,2.20,1.01,1.01,2.0210,43.53
580000,1,22,8.77,0.36,0.27,0.00,8.14,0.00,1.08,0.000,0.122,22052.6,5048.2,2,0,2.09,1.10,1.11,0.5090,26.53
580000,0,4,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1344.8,2165.6,2,4,2.25,1.00,1.00,0.2326,679.19
590000,8,679,7.59,0.04,0.08,0.01,7.46,0.00,1.01,0.000,0.068,327805.2,20577.2,3,0,2.24,1.01,1.02,2.0492,52.74
590000,1,28,14.21,0.57,0.04,0.00,13.61,0.00,1.15,0.000,0.258,16431.0,3837.0,2,0,3.61,1.19,1.19,0.3815,15.21
590000,0,18,12.78,0.00,0.50,0.00,12.28,0.00,1.00,0.000,0.001,2655.5,2694.7,2,11,2.89,1.00,1.00,0.2618,492.01
