step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
50000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,756.8,374.0,0,0,-0.00,-0.00,-0.00,0.0178,2396.53
60000,8,582,9.78,0.00,0.00,0.05,9.73,0.00,1.00,0.000,0.089,304455.9,5543.3,2,0,2.75,1.00,1.00,0.5524,20.97
60000,1,2,30.50,0.00,0.00,0.00,30.50,0.00,1.00,0.000,0.034,4387.2,1231.6,0,0,6.00,1.00,1.00,0.1266,18.69
60000,0,4,6.25,0.00,0.00,0.00,6.25,0.00,1.00,0.000,0.000,2523.9,1483.2,1,4,3.25,1.00,1.00,0.1316,2232.97
70000,8,570,9.61,0.01,0.00,0.05,9.55,0.00,1.00,0.000,0.084,290209.1,5564.2,2,0,2.70,1.00,1.00,0.5537,13.38
70000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,2.4,9.5,0,0,-0.00,-0.00,-0.00,0.0001,23.75
70000,0,17,12.82,0.18,0.00,0.00,12.65,0.00,1.08,0.000,0.001,383.3,47.4,0,2,3.53,1.07,1.07,0.0039,2192.07
80000,8,601,9.29,0.00,0.00,0.10,9.19,0.00,1.00,0.000,0.082,305060.1,6248.7,2,0,2.67,1.00,1.00,0.6133,46.75
80000,1,33,7.18,0.00,0.00,0.00,7.18,0.00,1.00,0.000,0.156,12434.3,1740.8,1,0,2.42,1.00,1.00,0.1795,10.82
80000,0,7,10.29,0.00,0.00,2.86,7.43,0.00,1.00,0.000,0.000,2364.6,1341.9,1,4,3.00,1.00,1.00,0.1121,1890.66
90000,8,611,9.15,0.00,0.00,0.03,9.12,0.00,1.00,0.000,0.082,310416.2,6418.7,1,0,2.61,1.00,1.00,0.6347,12.46
90000,1,17,14.59,0.00,0.00,0.00,14.59,0.00,1.00,0.000,0.158,12397.8,1296.2,0,0,3.35,1.00,1.00,0.1291,28.85
90000,0,4,18.00,0.25,0.00,2.00,15.75,0.00,1.04,0.000,0.000,1094.7,368.4,1,2,3.00,1.00,1.08,0.0266,1727.99
100000,8,610,8.63,0.00,0.00,0.02,8.61,0.00,1.00,0.000,0.070,312446.2,7104.1,2,0,2.66,1.00,1.00,0.7027,11.65
100000,1,27,9.07,0.74,0.00,0.00,8.33,0.00,1.21,0.000,0.149,11460.2,813.1,1,0,2.70,1.00,1.28,0.0818,23.37
100000,0,6,7.17,0.00,0.00,0.00,7.17,0.00,1.00,0.000,0.000,704.1,175.9,2,6,2.83,1.00,1.00,0.0130,1616.93
110000,8,626,8.50,0.00,0.00,0.04,8.45,0.00,1.00,0.000,0.072,315997.4,7367.4,1,0,2.64,1.00,1.00,0.7311,8.87
110000,1,35,10.14,0.49,0.23,0.29,9.14,0.00,1.15,0.000,0.214,20284.1,2068.8,1,0,2.97,1.16,1.16,0.2047,0.89
110000,0,6,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,6987.6,5199.8,2,6,3.00,1.00,1.00,0.4822,1187.51
120000,8,635,8.48,0.05,0.00,0.03,8.41,0.00,1.02,0.000,0.070,319672.2,7832.7,2,0,2.51,1.01,1.02,0.7744,12.97
120000,1,45,9.82,0.27,0.18,0.16,9.22,0.00,1.18,0.000,0.270,24357.3,2215.6,2,0,2.84,1.16,1.16,0.2222,1.37
120000,0,13,12.46,0.00,0.85,0.23,11.38,0.00,1.00,0.000,0.001,1545.3,582.9,4,8,3.00,1.00,1.00,0.0509,1029.30
130000,8,649,8.39,0.00,0.00,0.00,8.39,0.00,1.00,0.000,0.071,318931.1,7858.4,1,0,2.55,1.00,1.00,0.7844,18.11
130000,1,40,12.43,0.32,0.00,1.30,10.80,0.00,1.11,0.000,0.320,24463.7,2274.1,1,0,3.40,1.00,1.29,0.2302,4.47
130000,0,18,15.22,0.00,0.72,1.83,12.67,0.00,1.00,0.000,0.001,1295.3,457.6,1,8,3.83,1.00,1.00,0.0417,995.05
140000,8,636,8.52,0.04,0.00,0.01,8.48,0.00,1.01,0.000,0.070,320220.2,8071.3,3,0,2.67,1.00,1.02,0.8033,12.26
140000,1,32,12.66,0.00,0.00,0.03,12.62,0.00,1.00,0.000,0.229,24571.0,2450.6,2,0,3.59,1.00,1.00,0.2454,1.69
140000,0,5,11.80,0.00,0.00,0.00,11.80,0.00,1.00,0.000,0.001,1688.9,540.6,3,3,3.40,1.00,1.00,0.0523,954.85
150000,8,644,8.46,0.00,0.00,0.00,8.46,0.00,1.00,0.000,0.071,320970.7,8023.3,3,0,2.49,1.00,1.00,0.7999,11.35
150000,1,28,12.07,0.00,0.00,0.04,12.04,0.00,1.00,0.000,0.216,24047.2,2817.2,2,0,2.82,1.00,1.00,0.2839,3.37
150000,0,5,7.80,0.00,0.00,0.00,7.80,0.00,1.00,0.000,0.000,1488.0,639.8,2,5,3.60,1.00,1.00,0.0566,879.47
160000,8,644,8.54,0.00,0.00,0.02,8.52,0.00,1.00,0.000,0.072,321515.5,7995.4,3,7,2.57,1.00,1.00,0.7960,16.75
160000,1,36,9.39,0.08,0.00,0.00,9.31,0.00,1.03,0.000,0.217,24996.9,2380.5,3,1,2.81,1.00,1.06,0.2379,1.41
160000,0,3,9.67,0.33,0.00,0.00,9.33,0.00,1.11,0.000,0.000,1502.0,539.9,2,1,3.33,1.00,1.22,0.0455,754.79
170000,8,630,8.55,0.01,0.00,0.02,8.52,0.00,1.01,0.000,0.070,320637.5,8108.1,4,2,2.58,1.01,1.01,0.8092,17.74
170000,1,47,8.91,0.00,0.19,0.47,8.26,0.00,1.00,0.000,0.262,24912.1,1822.3,1,0,2.47,1.00,1.00,0.1825,1.67
170000,0,6,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,989.6,364.7,2,4,1.83,1.00,1.00,0.0361,737.01
180000,8,630,8.49,0.01,0.00,0.01,8.47,0.00,1.00,0.000,0.070,320689.9,8048.3,5,0,2.55,1.00,1.00,0.8035,16.77
180000,1,39,11.59,0.00,0.00,0.00,11.59,0.00,1.00,0.000,0.260,25793.2,1653.8,2,0,3.05,1.00,1.00,0.1650,5.64
180000,0,12,10.58,0.00,0.00,0.00,10.58,0.00,1.00,0.000,0.001,1334.0,401.2,3,9,2.92,1.00,1.00,0.0423,739.12
190000,8,661,8.33,0.02,0.00,0.03,8.28,0.00,1.01,0.000,0.072,319990.9,7626.6,4,1,2.59,1.02,1.02,0.7610,12.73
190000,1,36,12.39,0.00,0.00,0.11,12.28,0.00,1.00,0.000,0.295,23798.9,2160.8,2,1,3.36,1.00,1.00,0.2163,2.61
190000,0,4,13.00,0.00,0.00,0.50,12.50,0.00,1.00,0.000,0.000,1651.2,564.3,1,3,5.00,1.00,1.00,0.0520,688.00
200000,8,627,8.67,0.01,0.01,0.05,8.60,0.00,1.00,0.000,0.071,320219.2,7341.7,4,0,2.58,1.00,1.00,0.7324,14.56
200000,1,37,12.24,0.00,0.00,0.16,12.08,0.00,1.00,0.000,0.291,23219.7,3087.8,2,0,3.03,1.00,1.00,0.3072,2.45
200000,0,7,10.86,0.00,0.00,0.00,10.86,0.00,1.00,0.000,0.000,1628.8,675.1,3,5,3.00,1.00,1.00,0.0609,586.85
210000,8,627,8.70,0.01,0.00,0.03,8.66,0.00,1.00,0.000,0.072,323068.1,7958.3,4,2,2.54,1.00,1.00,0.7948,15.80
210000,1,29,16.24,0.62,0.00,0.17,15.45,0.00,1.17,0.000,0.290,24746.4,2881.6,2,3,3.76,1.12,1.29,0.2918,20.04
210000,0,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,1433.4,578.1,1,2,3.00,1.00,1.00,0.0542,558.46
220000,8,649,8.31,0.00,0.00,0.00,8.30,0.00,1.00,0.000,0.072,319252.3,7766.0,5,3,2.50,1.00,1.00,0.7735,11.77
220000,1,47,9.34,0.28,0.00,0.19,8.87,0.00,1.09,0.000,0.277,23092.8,2136.7,2,1,2.66,1.09,1.09,0.2137,1.83
220000,0,7,11.86,0.00,0.00,0.14,11.71,0.00,1.00,0.000,0.000,1100.5,399.8,2,3,3.71,1.00,1.00,0.0393,543.53
230000,8,645,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.070,322716.1,8001.2,3,0,2.42,1.00,1.00,0.7991,19.95
230000,1,39,11.82,0.00,0.00,0.85,10.97,0.00,1.00,0.000,0.301,24595.1,2174.5,1,0,3.05,1.00,1.00,0.2183,4.29
230000,0,10,11.00,0.00,0.00,0.40,10.60,0.00,1.00,0.000,0.001,1212.6,460.5,2,7,2.60,1.00,1.00,0.0455,526.51
240000,8,632,8.23,0.00,0.00,0.02,8.20,0.00,1.00,0.000,0.068,323467.8,8024.2,4,0,2.55,1.01,1.01,0.7929,12.03
240000,1,42,10.86,0.43,0.00,0.17,10.26,0.00,1.13,0.000,0.293,25576.5,3144.3,2,0,2.79,1.00,1.30,0.3156,0.53
240000,0,18,8.17,0.00,0.00,0.00,8.17,0.00,1.00,0.000,0.001,1418.7,785.5,3,15,2.56,1.00,1.00,0.0652,321.77
250000,8,647,8.01,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.069,321605.1,7796.4,4,0,2.42,1.00,1.00,0.7789,13.47
250000,1,33,12.64,0.03,0.00,0.00,12.61,0.00,1.01,0.000,0.295,25541.0,2493.1,2,0,2.64,1.02,1.02,0.2492,3.23
250000,0,11,11.91,0.00,0.00,0.00,11.91,0.00,1.00,0.000,0.001,1236.7,637.5,3,10,2.82,1.00,1.00,0.0642,313.90
260000,8,661,8.21,0.02,0.00,0.00,8.20,0.00,1.00,0.000,0.071,321334.6,7864.8,3,0,2.56,1.00,1.01,0.7856,14.37
260000,1,42,11.50,0.12,0.00,0.00,11.38,0.00,1.03,0.000,0.310,22596.3,2655.9,1,0,2.40,1.00,1.07,0.2665,3.59
260000,0,9,10.00,0.22,0.00,0.00,9.78,0.00,1.33,0.000,0.000,914.1,491.3,2,8,2.44,1.56,1.56,0.0500,322.22
270000,8,638,8.10,0.01,0.00,0.02,8.06,0.00,1.00,0.000,0.067,321334.3,7962.7,3,0,2.52,1.00,1.00,0.7944,8.79
270000,1,44,10.77,0.34,0.09,0.27,10.07,0.00,1.20,0.000,0.300,29412.6,3263.8,1,0,2.43,1.33,1.33,0.3271,0.88
270000,0,15,8.47,0.07,0.13,0.00,8.27,0.00,1.03,0.000,0.001,1190.8,872.5,2,14,2.33,1.03,1.03,0.0800,246.48
280000,8,639,8.12,0.05,0.00,0.02,8.05,0.00,1.03,0.000,0.067,319829.3,7865.8,4,0,2.61,1.03,1.03,0.7831,15.12
280000,1,48,10.96,0.00,0.46,0.42,10.08,0.00,1.00,0.000,0.344,28132.2,2631.4,1,0,2.73,1.00,1.00,0.2644,5.73
280000,0,20,14.40,0.65,0.60,1.75,11.40,0.00,1.11,0.000,0.002,1243.7,678.4,2,16,3.25,1.22,1.00,0.0595,135.24
290000,8,642,8.02,0.04,0.00,0.00,7.98,0.00,1.02,0.000,0.067,320395.2,7831.9,6,0,2.55,1.02,1.03,0.7822,11.25
290000,1,41,14.20,0.41,0.24,0.44,13.10,0.00,1.22,0.000,0.358,28455.3,2640.4,2,0,3.49,1.22,1.22,0.2651,10.97
290000,0,10,16.10,0.10,0.70,0.90,14.40,0.00,1.02,0.000,0.001,1235.9,711.1,3,7,3.80,1.00,1.02,0.0715,138.97
300000,8,671,7.98,0.02,0.00,0.03,7.93,0.00,1.02,0.000,0.070,320516.7,7996.7,4,0,2.54,1.03,1.03,0.7990,11.59
300000,1,34,16.29,2.32,0.00,0.24,13.74,0.00,1.68,0.000,0.391,25155.8,4140.2,1,0,3.03,1.68,1.70,0.4201,15.10
300000,0,11,33.73,0.73,0.00,0.00,33.00,0.00,1.00,0.000,0.002,1500.4,937.5,2,3,3.45,1.00,1.00,0.0922,173.92
310000,8,658,8.10,0.11,0.00,0.01,7.97,0.00,1.04,0.000,0.069,319843.0,7757.5,4,0,2.49,1.03,1.05,0.7742,12.04
310000,1,26,19.54,1.38,1.69,2.31,14.15,0.00,1.40,0.000,0.326,26691.6,4600.1,2,2,3.96,1.48,1.48,0.4635,11.52
310000,0,17,14.76,2.12,0.35,0.35,11.94,0.00,2.08,0.000,0.001,1717.0,1204.3,2,4,3.82,2.11,2.12,0.1173,169.49
320000,8,630,8.03,0.02,0.00,0.03,7.99,0.00,1.01,0.000,0.067,318776.8,7836.0,4,2,2.49,1.00,1.01,0.7826,14.05
320000,1,43,11.02,0.07,0.00,0.40,10.56,0.00,1.03,0.000,0.333,24922.0,2364.2,2,5,2.72,1.00,1.05,0.2351,5.99
320000,0,11,8.27,0.00,0.00,0.18,8.09,0.00,1.00,0.000,0.000,1013.0,340.0,2,9,2.55,1.00,1.00,0.0344,154.86
330000,8,649,7.88,0.07,0.00,0.03,7.78,0.00,1.03,0.000,0.070,315639.2,7644.4,3,2,2.44,1.03,1.04,0.7611,10.91
330000,1,32,11.47,0.00,0.00,0.00,11.47,0.00,1.00,0.000,0.249,24786.2,2247.1,2,4,3.06,1.00,1.00,0.2264,2.56
330000,0,3,16.00,0.00,0.00,0.00,16.00,0.00,1.00,0.000,0.000,746.3,321.7,2,2,3.33,1.00,1.00,0.0303,127.44
340000,8,615,8.22,0.11,0.02,0.03,8.05,0.00,1.05,0.000,0.069,317015.6,7949.7,3,4,2.57,1.05,1.06,0.7929,14.51
340000,1,36,9.94,0.75,0.00,0.44,8.75,0.00,1.24,0.000,0.244,23867.3,2214.1,2,7,3.03,1.20,1.47,0.2237,1.93
340000,0,6,10.50,0.50,0.00,0.00,10.00,0.00,1.17,0.000,0.000,796.0,230.8,2,5,3.17,1.00,1.44,0.0232,128.52
350000,8,625,8.03,0.06,0.00,0.06,7.90,0.00,1.03,0.000,0.076,317902.4,7980.9,4,4,2.46,1.04,1.04,0.7959,9.82
350000,1,29,10.86,2.31,0.00,0.00,8.55,0.00,1.72,0.000,0.201,22680.0,1922.1,2,8,3.31,1.84,1.84,0.1955,5.63
350000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1354.6,365.1,1,0,3.00,1.00,1.00,0.0376,151.29
360000,8,624,8.38,0.02,0.04,0.01,8.32,0.00,1.01,0.000,0.084,305999.1,7692.1,3,2,2.47,1.01,1.02,0.7678,6.41
360000,1,26,7.92,0.00,0.00,0.04,7.88,0.00,1.00,0.000,0.128,11669.0,585.8,1,3,2.65,1.00,1.00,0.0593,9.30
360000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,382.7,35.6,1,2,3.00,1.00,1.00,0.0043,151.47
370000,8,635,8.15,0.10,0.00,0.05,8.01,0.00,1.04,0.000,0.075,313247.4,8075.8,4,0,2.55,1.04,1.04,0.8072,13.24
370000,1,37,8.03,0.00,0.11,0.00,7.92,0.00,1.00,0.000,0.212,20854.0,1688.1,2,0,2.68,1.00,1.00,0.1642,2.29
370000,0,4,19.50,0.00,0.00,1.25,18.25,0.00,1.00,0.000,0.000,2711.9,1257.2,2,4,4.50,1.00,1.00,0.1285,130.87
380000,8,604,8.40,0.05,0.00,0.08,8.27,0.00,1.01,0.000,0.085,306203.8,8137.4,3,0,2.52,1.01,1.02,0.8117,12.15
380000,1,46,10.52,0.00,0.59,0.00,9.93,0.00,1.00,0.000,0.314,23370.5,1786.6,3,1,2.96,1.00,1.00,0.1808,1.65
380000,0,7,13.57,0.00,0.00,1.29,12.29,0.00,1.00,0.000,0.001,1201.1,290.2,3,4,3.29,1.00,1.00,0.0288,131.51
390000,8,659,8.21,0.06,0.00,0.10,8.05,0.00,1.02,0.000,0.083,309209.2,8329.7,3,1,2.45,1.02,1.02,0.8318,11.10
390000,1,39,8.54,0.00,0.00,0.10,8.44,0.00,1.00,0.000,0.210,22985.6,1674.8,2,0,2.51,1.00,1.00,0.1677,2.87
390000,0,6,12.00,0.50,0.00,0.00,11.50,0.00,1.11,0.000,0.000,1189.7,292.3,2,6,2.67,1.00,1.15,0.0304,133.24
400000,8,647,8.03,0.06,0.00,0.02,7.95,0.00,1.02,0.000,0.076,318535.1,8316.7,2,0,2.56,1.03,1.04,0.8307,11.67
400000,1,29,12.83,0.14,0.00,0.76,11.93,0.00,1.17,0.000,0.246,23286.3,2301.7,2,0,3.28,1.17,1.17,0.2318,4.09
400000,0,8,19.38,2.50,1.75,2.50,12.62,0.38,1.59,0.125,0.001,1572.0,486.9,2,5,4.00,1.81,1.39,0.0480,132.31
410000,8,641,8.13,0.12,0.00,0.03,7.98,0.00,1.05,0.000,0.078,313939.0,8453.8,3,1,2.45,1.04,1.07,0.8436,11.68
410000,1,50,11.24,0.00,1.02,0.00,10.22,0.00,1.00,0.000,0.352,23466.7,2285.4,3,4,2.76,1.00,1.00,0.2283,4.27
410000,0,7,10.29,0.00,0.00,0.00,10.29,0.00,1.00,0.000,0.000,1220.5,436.7,1,5,3.57,1.00,1.00,0.0450,127.48
420000,8,645,8.15,0.04,0.00,0.13,7.98,0.00,1.01,0.000,0.071,318091.2,8510.1,2,5,2.50,1.01,1.02,0.8480,10.50
420000,1,45,8.51,0.00,0.00,0.00,8.51,0.00,1.00,0.000,0.244,23890.2,1562.9,2,5,2.18,1.00,1.00,0.1560,1.33
420000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,925.2,262.3,2,2,2.33,1.00,1.00,0.0277,112.45
430000,8,663,7.98,0.10,0.00,0.08,7.79,0.00,1.04,0.000,0.070,321858.7,8284.0,2,0,2.56,1.04,1.05,0.8274,10.73
430000,1,36,8.25,0.11,0.00,0.00,8.14,0.00,1.11,0.000,0.182,25257.2,1907.8,2,0,2.56,1.31,1.31,0.1915,2.22
430000,0,4,14.75,8.50,0.00,0.00,6.25,0.00,3.94,0.000,0.000,1330.7,408.1,2,1,3.25,3.94,3.94,0.0409,110.99
440000,8,644,7.97,0.13,0.00,0.09,7.76,0.00,1.05,0.000,0.069,321285.5,8110.5,2,0,2.52,1.04,1.05,0.8100,13.79
440000,1,30,9.47,0.00,0.00,0.00,9.47,0.00,1.00,0.000,0.209,25277.7,2490.1,1,0,2.57,1.00,1.00,0.2480,2.24
440000,0,14,16.36,0.36,0.00,0.00,16.00,0.00,1.10,0.000,0.001,1377.9,518.1,2,13,3.64,1.00,1.12,0.0556,126.14
450000,8,647,7.96,0.04,0.01,0.12,7.78,0.00,1.02,0.000,0.067,320902.9,8033.0,2,0,2.46,1.02,1.03,0.8011,10.52
450000,1,32,14.38,0.06,0.00,0.19,14.12,0.00,1.01,0.000,0.288,23824.5,2849.5,2,0,3.16,1.00,1.02,0.2850,7.35
450000,0,1,17.00,3.00,0.00,0.00,14.00,0.00,1.79,0.000,0.000,1635.6,553.5,1,1,4.00,1.62,1.88,0.0563,113.50
460000,8,639,8.06,0.08,0.00,0.03,7.96,0.00,1.04,0.000,0.068,320832.5,8063.3,2,0,2.42,1.05,1.06,0.8047,13.90
460000,1,29,11.03,0.41,0.00,0.00,10.62,0.00,1.16,0.000,0.197,15167.6,1571.8,1,0,2.62,1.28,1.02,0.1578,1.80
460000,0,9,9.67,0.44,0.00,0.00,9.22,0.00,1.42,0.000,0.001,974.7,328.8,1,6,2.56,1.56,1.56,0.0343,120.44
470000,8,652,7.99,0.04,0.01,0.10,7.84,0.00,1.01,0.000,0.068,320672.6,8153.2,2,0,2.45,1.00,1.02,0.8134,5.99
470000,1,21,9.43,1.29,0.00,0.00,8.14,0.00,1.53,0.000,0.127,12276.9,1050.1,1,0,2.52,1.02,2.06,0.1047,3.20
470000,0,5,9.40,0.00,0.00,0.00,9.40,0.00,1.00,0.000,0.000,927.2,218.8,2,5,2.60,1.00,1.00,0.0242,127.75
480000,8,669,8.03,0.04,0.00,0.08,7.90,0.00,1.02,0.000,0.070,321468.9,8123.1,3,0,2.50,1.01,1.03,0.8117,9.60
480000,1,20,9.35,0.15,0.00,0.00,9.20,0.00,1.03,0.000,0.117,11499.9,1497.0,1,0,3.05,1.00,1.04,0.1565,2.86
480000,0,5,8.00,0.40,0.00,0.00,7.60,0.00,1.10,0.000,0.000,6916.3,3528.6,1,3,3.40,1.00,1.12,0.3569,227.78
490000,8,664,8.22,0.05,0.00,0.03,8.15,0.00,1.02,0.000,0.071,320696.7,8140.4,3,0,2.39,1.01,1.03,0.8082,10.73
490000,1,35,10.54,0.09,0.29,0.29,9.89,0.00,1.04,0.000,0.227,17365.7,1557.8,2,0,3.03,1.06,1.06,0.1601,0.38
490000,0,16,7.69,0.00,0.00,0.00,7.69,0.00,1.00,0.000,0.001,2378.2,865.6,3,13,2.75,1.00,1.00,0.0782,130.14
500000,8,650,8.10,0.02,0.00,0.09,7.99,0.00,1.01,0.000,0.068,320582.4,8136.8,3,0,2.50,1.01,1.01,0.8124,9.77
500000,1,37,10.08,0.00,0.08,0.00,10.00,0.00,1.00,0.000,0.263,23895.3,2016.3,0,0,3.03,1.00,1.00,0.2042,0.44
500000,0,8,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,1480.2,516.4,1,7,3.00,1.00,1.00,0.0490,117.96
510000,8,631,8.17,0.06,0.00,0.07,8.04,0.00,1.02,0.000,0.069,319689.8,8105.1,3,3,2.49,1.02,1.03,0.8096,12.27
510000,1,45,11.00,0.62,0.00,0.22,10.16,0.00,1.24,0.000,0.310,24697.2,2255.3,2,0,3.09,1.11,1.26,0.2273,6.64
510000,0,4,10.00,0.25,0.00,0.00,9.75,0.00,1.06,0.000,0.000,1569.1,478.3,2,3,3.00,1.00,1.08,0.0475,115.70
520000,8,595,8.35,0.12,0.00,0.05,8.18,0.00,1.03,0.000,0.083,314306.7,8201.6,3,8,2.49,1.02,1.04,0.8168,9.44
520000,1,30,14.40,2.50,0.00,0.17,11.73,0.00,1.38,0.000,0.319,23668.6,1905.3,3,7,3.60,1.02,1.73,0.1942,2.40
520000,0,2,28.00,13.00,0.00,0.00,15.00,0.00,3.52,0.000,0.000,1144.4,335.7,1,1,6.00,1.00,5.50,0.0306,97.20
530000,8,656,8.00,0.12,0.00,0.13,7.75,0.00,1.05,0.000,0.072,310668.4,7970.6,2,7,2.52,1.05,1.06,0.7948,9.98
530000,1,42,8.07,0.33,0.00,0.00,7.74,0.00,1.19,0.000,0.227,22258.1,1153.1,2,8,2.74,1.15,1.24,0.1163,1.95
530000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,396.4,57.0,0,0,-0.00,-0.00,-0.00,0.0053,80.63
540000,8,620,8.11,0.06,0.00,0.06,7.99,0.00,1.01,0.000,0.072,317522.9,8154.7,2,1,2.51,1.01,1.02,0.8140,13.65
540000,1,37,7.68,0.11,0.00,0.03,7.54,0.00,1.05,0.000,0.188,23321.9,1189.4,2,3,2.51,1.03,1.05,0.1200,1.99
540000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,671.0,108.6,2,2,3.00,1.00,1.00,0.0118,83.42
550000,8,644,8.36,0.16,0.00,0.19,8.02,0.00,1.06,0.000,0.070,318697.1,8171.3,3,0,2.58,1.06,1.07,0.8151,9.87
550000,1,26,18.69,0.00,0.00,0.00,18.69,0.00,1.00,0.000,0.311,24142.5,1994.5,1,0,3.38,1.00,1.00,0.2009,3.25
550000,0,5,15.80,0.00,5.60,0.00,10.20,0.00,1.00,0.000,0.000,1188.8,407.1,2,4,3.20,1.00,1.00,0.0411,84.05
560000,8,662,8.09,0.08,0.00,0.13,7.89,0.00,1.02,0.000,0.076,319131.8,8273.0,2,1,2.51,1.02,1.03,0.8258,13.13
560000,1,46,9.30,0.00,0.00,0.76,8.54,0.00,1.00,0.000,0.278,25910.2,2206.4,3,3,2.65,1.00,1.00,0.2228,6.79
560000,0,4,13.25,0.00,0.00,0.00,13.25,0.00,1.00,0.000,0.000,1194.3,450.3,1,2,4.00,1.00,1.00,0.0464,98.96
570000,8,646,8.00,0.09,0.00,0.04,7.87,0.00,1.04,0.000,0.070,318536.8,8240.2,2,1,2.53,1.04,1.05,0.8231,10.60
570000,1,36,10.75,0.08,0.17,2.22,8.28,0.00,1.02,0.000,0.254,24528.9,2248.9,2,4,3.08,1.01,1.04,0.2252,8.37
570000,0,5,11.80,0.00,0.00,1.60,10.20,0.00,1.00,0.000,0.000,865.2,328.5,1,5,3.60,1.00,1.00,0.0327,92.62
580000,8,645,8.05,0.06,0.00,0.04,7.95,0.00,1.02,0.000,0.071,319065.2,8417.0,2,0,2.53,1.01,1.03,0.8410,12.82
580000,1,17,11.41,0.00,0.47,0.00,10.94,0.00,1.00,0.000,0.124,21222.2,1984.5,0,0,2.71,1.00,1.00,0.2013,3.85
580000,0,9,8.56,0.00,0.00,0.00,8.56,0.00,1.00,0.000,0.000,1025.1,509.8,0,7,2.44,1.00,1.00,0.0511,118.74
590000,8,650,8.09,0.09,0.00,0.08,7.92,0.00,1.02,0.000,0.070,320284.2,8127.2,3,0,2.50,1.01,1.04,0.8109,12.87
590000,1,40,12.43,0.00,0.47,1.25,10.70,0.00,1.00,0.000,0.295,15571.6,1852.2,1,0,3.40,1.00,1.00,0.1889,6.92
590000,0,9,16.67,0.00,0.67,2.00,14.00,0.00,1.00,0.000,0.001,3066.5,1497.1,1,3,4.33,1.00,1.00,0.1476,114.30
