step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
110000,649,1.428,0.164,11.29,26205,25128,61,0,987,23,355450.1,13688.4,0.025,0.285,0.342,0.348,787,10.63,4.20,0.09,0.70,0.05,1.16,0.06,0.79,10.42,3.97,0.00,0.00,0.003,0.049,106,0.254,0.219,0.773,0.002,0.006,18635,16210,4,0.394,0.000,0.014,21490,0.183,1.338,0.009,35.47,11316,0,595.146,0.000,0.003,342922,1.04,16.14,0.000,0.000,0.000,7,10,16,38,6896,0.026,4.58,0.0053,0.003,5,0.181,0.000,0.271,0.083,2.59,3.46,4.51,0.00,0.000,1.03,1.05,1.04,0.181,0.00216,123.39,1.3257,1509.31
120000,589,1.531,0.144,11.37,26732,25643,64,0,1085,4,352861.2,11178.2,0.022,0.284,0.342,0.352,788,11.00,4.52,0.19,1.43,0.07,0.86,0.02,0.33,10.72,3.84,0.00,0.00,0.003,0.030,85,0.289,0.185,0.812,0.000,0.003,18358,15669,3,0.428,0.117,0.005,27612,0.143,1.249,0.008,35.23,11320,0,2794.561,0.000,0.003,381358,1.05,15.80,0.000,0.000,0.000,7,10,16,43,6477,0.025,2.76,0.0056,0.015,5,0.199,0.000,0.279,0.050,2.62,3.52,4.61,0.01,0.003,1.02,1.07,1.05,0.199,0.00232,125.45,1.0939,1266.00
130000,633,1.447,0.120,11.30,26449,25410,36,0,959,3,347012.3,10839.0,0.033,0.297,0.332,0.339,813,11.16,4.98,0.14,2.10,0.00,0.04,0.01,0.32,11.01,4.32,0.00,0.00,0.000,0.003,83,0.250,0.174,0.814,0.002,0.011,18046,15601,5,0.425,0.000,0.002,35305,0.148,1.094,0.006,34.62,10800,0,3612.999,0.000,0.006,422395,1.04,15.83,0.000,0.000,0.000,7,10,16,56,7066,0.027,2.55,0.0050,0.016,8,0.215,0.000,0.274,0.052,2.60,3.55,4.57,0.00,0.000,1.02,1.05,1.04,0.215,0.00214,126.26,1.0588,1011.90
140000,614,1.556,0.115,11.44,26383,25286,56,0,1060,0,350900.3,10855.2,0.024,0.278,0.343,0.355,796,10.98,3.99,0.10,0.93,0.03,0.81,0.00,0.08,10.84,3.83,0.00,0.00,0.001,0.026,84,0.270,0.174,0.816,0.003,0.007,18056,16052,5,0.419,0.000,0.002,24075,0.165,1.061,0.005,35.03,11072,0,10855.174,0.000,0.007,361638,1.04,16.01,0.000,0.000,0.000,7,10,16,31,6739,0.026,3.04,0.0053,0.031,7,0.195,0.000,0.278,0.050,2.56,3.55,4.45,0.00,0.000,1.03,1.06,1.03,0.195,0.00219,125.37,1.0802,955.39
150000,607,1.472,0.117,11.36,26877,25783,60,0,1041,19,353421.6,10570.7,0.024,0.277,0.345,0.353,792,10.77,4.16,0.05,0.67,0.03,0.40,0.00,0.00,10.69,4.12,0.00,0.00,0.002,0.018,87,0.306,0.176,0.814,0.002,0.008,18422,16250,4,0.443,0.000,0.000,18614,0.159,1.066,0.006,35.29,11322,0,556.350,0.000,0.005,357977,1.02,15.81,0.000,0.000,0.000,7,10,16,38,6538,0.025,1.85,0.0054,0.020,5,0.192,0.000,0.287,0.047,2.62,3.49,4.65,0.00,0.000,1.02,1.03,1.02,0.192,0.00225,126.31,1.0583,965.89
160000,623,1.565,0.118,11.52,27021,25917,52,0,1036,10,349531.9,10783.6,0.023,0.290,0.340,0.347,794,10.76,3.80,0.09,0.77,0.01,0.11,0.01,0.13,10.66,3.75,0.00,0.00,0.000,0.006,92,0.292,0.205,0.788,0.000,0.006,18533,16669,4,0.445,0.000,0.003,20210,0.157,1.069,0.006,34.91,11482,0,1078.359,0.000,0.000,408599,1.03,16.00,0.000,0.000,0.000,7,10,16,32,6704,0.026,2.47,0.0053,0.003,0,0.210,0.000,0.284,0.051,2.55,3.55,4.48,0.00,0.000,1.02,1.03,1.04,0.210,0.00217,126.07,1.0785,965.77
170000,604,1.509,0.168,11.64,26198,25101,73,0,1043,22,349868.6,11544.1,0.029,0.273,0.340,0.358,785,11.30,6.35,0.15,1.36,0.01,0.28,0.02,0.35,11.11,5.84,0.00,0.00,0.000,0.012,86,0.242,0.199,0.793,0.002,0.007,17925,15738,3,0.404,0.000,0.008,33947,0.173,1.237,0.012,35.01,11395,0,524.731,0.000,0.008,330748,1.04,15.83,0.000,0.000,0.000,7,10,16,60,6823,0.026,16.95,0.0052,0.000,6,0.178,0.000,0.266,0.058,2.68,3.54,4.59,0.00,0.002,1.03,1.05,1.04,0.178,0.00220,111.47,1.1560,979.87
180000,628,1.486,0.116,11.50,26982,25697,86,0,1175,5,353584.8,11926.6,0.027,0.276,0.352,0.345,779,10.89,5.11,0.15,1.05,0.00,0.00,0.06,0.80,10.68,4.72,0.00,0.00,0.000,0.000,105,0.226,0.196,0.788,0.000,0.016,18401,16046,3,0.381,0.024,0.011,33487,0.147,1.070,0.006,35.22,11462,0,2385.322,0.000,0.000,361565,1.07,15.98,0.000,0.000,0.000,7,10,16,58,6842,0.026,6.88,0.0053,0.013,3,0.192,0.000,0.270,0.053,2.65,3.56,4.52,0.00,0.000,1.06,1.05,1.09,0.192,0.00215,121.34,1.1909,956.19
190000,634,1.500,0.112,11.63,26658,25546,77,0,1029,0,352233.9,11814.3,0.029,0.272,0.352,0.347,776,10.70,4.64,0.07,0.77,0.00,0.00,0.00,0.00,10.62,4.52,0.00,0.00,0.000,0.000,90,0.256,0.148,0.838,0.000,0.014,18466,15949,3,0.379,0.069,0.000,72700,0.137,1.047,0.005,35.15,11724,0,11814.310,0.000,0.002,366949,1.03,15.97,0.000,0.000,0.000,6,10,16,51,6781,0.026,3.99,0.0052,0.027,1,0.197,0.000,0.265,0.060,2.67,3.44,4.62,0.00,0.000,1.02,1.02,1.04,0.197,0.00207,124.30,1.1803,940.80
200000,602,1.509,0.112,11.60,26487,25336,66,0,1117,2,348528.9,10413.6,0.028,0.271,0.339,0.362,792,10.72,4.44,0.07,0.79,0.01,0.29,0.04,0.46,10.59,4.05,0.00,0.00,0.001,0.011,96,0.244,0.164,0.831,0.000,0.005,17989,15023,3,0.432,0.017,0.013,20613,0.163,1.050,0.006,34.79,11034,0,5206.795,0.000,0.000,373775,1.02,16.10,0.000,0.000,0.000,6,10,15,43,6452,0.025,2.30,0.0055,0.027,0,0.206,0.000,0.278,0.044,2.67,3.51,4.50,0.00,0.002,1.02,1.02,1.02,0.206,0.00212,126.34,1.0394,918.53
210000,636,1.446,0.101,11.57,26721,25467,85,0,1135,1,346955.0,11061.0,0.024,0.270,0.325,0.381,789,10.54,4.17,0.05,0.56,0.00,0.12,0.02,0.40,10.47,4.02,0.00,0.00,0.000,0.006,91,0.173,0.143,0.847,0.000,0.009,18140,14542,5,0.431,0.038,0.003,14210,0.166,0.954,0.005,34.63,11537,0,11060.969,0.000,0.003,373906,1.01,16.07,0.000,0.000,0.000,6,10,15,50,6704,0.026,2.16,0.0052,0.027,3,0.205,0.000,0.281,0.052,2.60,3.48,4.50,0.00,0.000,1.01,1.02,1.01,0.205,0.00198,126.64,1.0935,789.26
220000,607,1.551,0.088,11.52,26424,25270,76,0,1107,9,347747.5,12326.5,0.028,0.271,0.322,0.379,788,11.34,5.01,0.04,0.52,0.00,0.00,0.00,0.12,11.29,4.93,0.00,0.00,0.000,0.000,88,0.285,0.175,0.814,0.000,0.012,18438,15932,3,0.460,0.094,0.002,12415,0.165,0.892,0.004,34.71,11411,0,1369.615,0.000,0.010,372743,1.01,15.74,0.000,0.000,0.000,6,10,16,42,6883,0.026,2.89,0.0051,0.000,10,0.205,0.000,0.277,0.065,2.70,3.63,4.51,0.00,0.000,1.00,1.02,1.02,0.205,0.00213,125.84,1.2221,680.33
230000,612,1.438,0.080,12.07,25796,24764,119,0,908,7,337470.6,11357.1,0.023,0.220,0.325,0.433,801,9.97,2.84,0.06,0.52,0.00,0.08,0.00,0.00,9.91,2.83,0.00,0.00,0.000,0.006,74,0.536,0.178,0.819,0.000,0.003,18622,16285,4,0.766,0.064,0.000,17366,0.161,0.827,0.003,33.68,11646,0,1622.436,0.000,0.003,282399,1.02,15.92,0.000,0.000,0.000,7,10,12,28,6102,0.023,2.43,0.0056,0.008,4,0.194,0.000,0.272,0.064,2.61,3.82,4.26,0.00,0.000,1.02,1.03,1.02,0.194,0.00165,127.33,1.1288,607.93
240000,621,1.432,0.078,12.03,26270,25297,160,0,804,5,330804.5,10249.3,0.018,0.196,0.330,0.455,806,9.71,4.13,0.10,1.51,0.01,0.23,0.04,0.51,9.56,3.73,0.00,0.00,0.001,0.013,68,0.398,0.176,0.820,0.000,0.005,18939,16596,3,0.812,0.002,0.008,14041,0.163,0.815,0.003,33.01,11983,0,2049.863,0.000,0.003,273609,1.03,16.37,0.000,0.000,0.000,6,10,12,62,6027,0.023,2.83,0.0056,0.000,4,0.205,0.000,0.271,0.054,2.51,3.69,4.16,0.00,0.002,1.02,1.04,1.03,0.205,0.00138,127.60,1.0257,612.47
250000,647,1.403,0.057,12.01,25881,24954,167,0,734,10,331554.4,10649.6,0.020,0.185,0.347,0.447,803,10.34,7.19,0.08,0.83,0.00,0.00,0.02,0.18,10.25,7.11,0.00,0.00,0.000,0.000,78,0.338,0.187,0.796,0.003,0.014,18903,16572,4,0.804,0.056,0.008,20883,0.144,0.508,0.001,33.07,11696,0,1064.957,0.000,0.006,223770,1.03,16.01,0.003,0.000,0.000,7,10,12,64,6691,0.026,2.58,0.0050,0.000,11,0.179,0.000,0.273,0.055,2.66,3.88,4.13,0.00,0.000,1.02,1.04,1.04,0.179,0.00130,127.79,1.0445,405.66
260000,641,1.396,0.049,11.99,25836,24899,200,0,743,0,343432.1,12497.8,0.028,0.170,0.344,0.459,778,9.72,4.06,0.12,1.60,0.06,0.55,0.00,0.12,9.53,3.68,0.00,0.00,0.003,0.032,88,0.278,0.190,0.803,0.002,0.005,18449,16192,4,0.777,0.059,0.002,45450,0.179,0.340,0.001,34.29,11694,0,12497.751,0.000,0.008,137330,1.04,16.38,0.000,0.000,0.000,6,9,12,39,6232,0.024,6.83,0.0056,0.000,9,0.119,0.000,0.249,0.072,2.59,3.68,4.14,0.00,0.000,1.05,1.05,1.04,0.119,0.00130,122.32,1.2416,319.69
270000,573,1.453,0.053,11.88,23842,23120,144,0,646,10,319075.5,11896.2,0.024,0.184,0.343,0.448,841,10.08,5.74,0.03,0.25,0.01,0.07,0.03,0.47,10.02,5.68,0.00,0.00,0.000,0.003,67,0.360,0.171,0.812,0.002,0.016,18040,16052,4,0.763,0.000,0.005,9416,0.155,0.344,0.001,31.85,10802,0,1189.619,0.000,0.010,190436,1.01,16.11,0.007,0.000,0.000,6,10,12,64,5775,0.022,5.06,0.0056,0.000,11,0.165,0.000,0.274,0.076,2.61,3.75,4.21,0.00,0.000,1.00,1.01,1.01,0.165,0.00143,126.53,1.1898,318.41
280000,606,1.499,0.049,12.00,23865,22976,160,0,696,2,312435.3,9984.9,0.025,0.183,0.353,0.438,868,10.04,4.58,0.05,0.62,0.00,0.00,0.00,0.04,9.98,4.44,0.00,0.00,0.000,0.000,69,0.408,0.185,0.799,0.010,0.007,18270,15031,3,0.787,0.059,0.002,16208,0.166,0.316,0.001,31.19,10870,0,4992.472,0.000,0.013,210101,1.01,15.97,0.000,0.000,0.000,6,10,13,40,6082,0.023,2.62,0.0052,0.000,20,0.179,0.000,0.290,0.061,2.65,3.85,4.22,0.00,0.000,1.01,1.02,1.02,0.179,0.00127,129.63,0.9978,309.19
290000,672,1.429,0.053,12.08,26695,25572,202,0,855,2,342540.7,9355.7,0.019,0.187,0.342,0.452,789,9.14,3.49,0.03,0.39,0.02,0.58,0.01,0.12,9.08,3.22,0.00,0.00,0.001,0.013,75,0.314,0.171,0.812,0.001,0.015,18920,15594,4,0.708,0.040,0.003,12447,0.171,0.334,0.001,34.19,12152,0,4677.847,0.000,0.006,244532,1.01,16.72,0.000,0.001,0.000,6,9,11,54,6141,0.023,1.71,0.0056,0.000,14,0.185,0.000,0.266,0.041,2.42,3.75,3.91,0.00,0.000,1.00,1.01,1.01,0.185,0.00125,127.54,0.9352,303.67
300000,599,1.500,0.058,12.15,24718,23928,178,0,685,2,316884.2,11013.7,0.020,0.187,0.341,0.453,839,9.88,3.34,0.06,0.52,0.00,0.00,0.00,0.06,9.82,3.31,0.00,0.00,0.000,0.000,73,0.436,0.177,0.801,0.003,0.018,18994,16109,5,0.791,0.000,0.003,16723,0.147,0.374,0.002,31.62,11568,0,5506.837,0.000,0.005,218719,1.03,15.99,0.000,0.000,0.000,7,10,12,34,5917,0.023,4.71,0.0054,0.007,10,0.182,0.000,0.289,0.077,2.55,3.95,4.10,0.00,0.000,1.02,1.03,1.04,0.182,0.00133,127.11,1.1051,337.56
310000,630,1.323,0.054,12.19,25180,24165,191,0,793,0,318404.2,9764.1,0.018,0.186,0.333,0.463,831,9.68,4.10,0.08,0.95,0.01,0.20,0.10,1.12,9.49,3.29,0.00,0.00,0.000,0.009,77,0.362,0.154,0.829,0.002,0.016,19224,16348,5,0.767,0.041,0.013,17471,0.148,0.335,0.001,31.76,12107,0,9764.077,0.000,0.002,272100,1.03,16.45,0.000,0.000,0.000,7,9,11,59,6099,0.023,4.30,0.0053,0.000,3,0.217,0.000,0.287,0.056,2.51,3.67,4.12,0.00,0.000,1.02,1.04,1.04,0.217,0.00123,127.38,0.9765,336.66
320000,663,1.337,0.050,12.06,26417,25427,202,0,755,12,346477.6,10978.9,0.015,0.200,0.340,0.446,766,9.26,2.97,0.02,0.20,0.01,0.16,0.00,0.00,9.24,2.94,0.00,0.00,0.000,0.007,55,0.388,0.189,0.801,0.000,0.011,18809,15249,5,0.762,0.020,0.000,21992,0.162,0.314,0.001,34.59,12241,0,914.909,0.000,0.005,262426,1.00,16.58,0.000,0.000,0.000,6,10,11,45,6138,0.023,3.77,0.0057,0.000,7,0.179,0.000,0.256,0.062,2.57,3.54,4.17,0.00,0.000,1.00,1.01,1.00,0.179,0.00138,125.08,1.0921,275.74
330000,659,1.325,0.157,12.29,25159,24194,152,0,817,0,338933.8,8750.9,0.018,0.199,0.340,0.443,793,9.43,2.62,0.08,0.78,0.00,0.00,0.00,0.00,9.35,2.49,0.00,0.00,0.000,0.000,67,0.363,0.184,0.803,0.005,0.009,16593,12802,4,0.642,0.124,0.000,13763,0.138,0.942,0.014,34.02,11002,0,8750.931,0.000,0.005,196944,1.03,16.45,0.000,0.000,0.000,6,10,12,33,6215,0.024,35.56,0.0055,0.000,12,0.143,0.000,0.239,0.037,2.52,3.61,4.18,0.00,0.000,1.02,1.04,1.04,0.143,0.00143,93.86,0.8731,255.64
340000,652,1.431,0.235,12.22,25720,24817,140,0,770,2,342501.7,8519.0,0.021,0.207,0.349,0.423,796,10.34,5.81,0.04,0.55,0.00,0.00,0.01,0.28,10.29,5.74,0.00,0.00,0.000,0.000,73,0.374,0.195,0.798,0.002,0.006,17269,14444,6,0.397,0.000,0.003,17995,0.150,1.207,0.024,34.34,10844,0,4259.498,0.000,0.005,222416,1.02,16.02,0.002,0.000,0.000,6,10,12,64,6743,0.026,42.20,0.0051,0.000,8,0.153,0.000,0.231,0.032,2.42,3.63,4.38,0.00,0.000,1.01,1.02,1.02,0.153,0.00150,86.89,0.8521,257.57
350000,677,1.399,0.052,12.36,28227,27145,160,0,897,4,356168.6,11976.8,0.021,0.226,0.342,0.412,746,9.80,3.05,0.06,0.67,0.01,0.21,0.01,0.24,9.71,2.85,0.00,0.00,0.001,0.024,78,0.300,0.217,0.770,0.001,0.012,20948,18193,7,0.386,0.000,0.004,38570,0.156,0.296,0.001,35.28,12597,0,2994.208,0.000,0.009,320395,1.02,16.00,0.000,0.000,0.000,7,10,12,35,6632,0.025,12.15,0.0054,0.000,10,0.193,0.000,0.247,0.069,2.58,3.58,4.44,0.00,0.001,1.00,1.02,1.02,0.193,0.00155,116.02,1.2004,279.87
360000,678,1.390,0.053,12.21,27792,26852,164,0,775,15,354647.7,10115.7,0.025,0.210,0.339,0.425,753,9.54,2.67,0.04,0.50,0.00,0.00,0.02,0.43,9.48,2.63,0.00,0.00,0.000,0.000,74,0.330,0.189,0.796,0.004,0.010,19754,15698,5,0.382,0.007,0.003,165105,0.093,0.321,0.002,35.44,12241,0,674.378,0.000,0.004,243579,1.02,16.20,0.000,0.000,0.000,7,10,12,30,6470,0.025,3.05,0.0055,0.018,8,0.162,0.000,0.247,0.045,2.47,3.73,4.21,0.00,0.000,1.01,1.02,1.02,0.162,0.00151,124.95,1.0117,279.71
370000,678,1.417,0.054,12.55,27837,26888,181,0,768,2,356676.9,11204.2,0.021,0.195,0.341,0.443,740,9.82,4.34,0.15,1.59,0.00,0.12,0.02,0.37,9.65,3.78,0.00,0.00,0.000,0.006,93,0.196,0.192,0.798,0.000,0.010,20121,17173,5,0.394,0.003,0.006,96548,0.091,0.283,0.001,35.62,12961,0,5602.084,0.000,0.004,187755,1.04,16.33,0.000,0.000,0.000,6,10,13,52,6659,0.025,5.98,0.0055,0.007,6,0.134,0.000,0.249,0.057,2.52,3.60,4.27,0.00,0.000,1.02,1.05,1.05,0.134,0.00143,121.83,1.1241,312.36
380000,649,1.379,0.225,12.58,26151,25264,189,0,727,0,344863.8,8667.7,0.021,0.198,0.353,0.428,766,9.66,3.69,0.08,0.60,0.00,0.00,0.00,0.00,9.58,3.64,0.00,0.00,0.000,0.000,82,0.160,0.186,0.806,0.000,0.008,17563,14629,4,0.408,0.112,0.000,27210,0.151,1.181,0.023,34.72,12031,0,8667.724,0.000,0.000,169391,1.03,16.41,0.000,0.000,0.000,6,10,12,37,6268,0.024,40.59,0.0055,0.000,4,0.123,0.000,0.231,0.029,2.51,3.61,4.20,0.00,0.000,1.04,1.04,1.03,0.123,0.00149,88.13,0.8655,299.21
390000,664,1.400,0.291,12.60,25745,24839,208,0,683,9,340342.3,9156.7,0.023,0.198,0.360,0.419,774,9.81,2.83,0.11,1.20,0.00,0.00,0.02,0.54,9.67,2.58,0.00,0.00,0.000,0.000,76,0.199,0.178,0.813,0.000,0.009,17703,14385,4,0.402,0.018,0.003,23260,0.162,1.377,0.031,34.09,11699,0,1017.409,0.000,0.000,203948,1.05,16.29,0.000,0.000,0.000,7,10,13,32,6511,0.025,47.03,0.0053,0.000,3,0.143,0.000,0.219,0.037,2.49,3.61,4.27,0.00,0.000,1.04,1.05,1.05,0.143,0.00142,82.32,0.9176,318.42
400000,613,1.399,0.384,12.31,25573,24777,143,0,704,4,339181.7,8722.7,0.024,0.200,0.361,0.415,769,9.71,2.79,0.05,0.45,0.00,0.00,0.01,0.17,9.66,2.82,0.00,0.00,0.000,0.000,72,0.178,0.183,0.809,0.000,0.008,16977,14203,3,0.421,0.002,0.003,20282,0.152,1.592,0.042,34.03,11751,0,2180.672,0.000,0.000,160879,1.02,16.45,0.000,0.000,0.000,7,9,12,30,5953,0.023,53.13,0.0057,0.000,0,0.118,0.000,0.224,0.029,2.49,3.67,4.15,0.00,0.000,1.01,1.01,1.02,0.118,0.00160,76.28,0.8730,326.25
410000,640,1.510,0.070,12.58,26516,25603,172,0,714,55,351895.8,14475.5,0.024,0.210,0.357,0.410,736,10.48,5.04,0.14,1.24,0.35,2.00,0.00,0.08,10.00,3.54,0.00,0.00,0.012,0.073,77,0.217,0.186,0.802,0.000,0.013,19438,16759,4,0.400,0.014,0.002,50752,0.130,0.526,0.002,34.62,12902,0,263.191,0.000,0.003,242033,1.05,15.83,0.000,0.000,0.000,7,10,13,56,6710,0.026,29.96,0.0055,0.000,8,0.159,0.000,0.222,0.090,2.71,3.75,4.42,0.00,0.000,1.03,1.05,1.06,0.159,0.00162,98.86,1.4614,463.62
