step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,6,6,0,0,0,6,0,1.00,22,0.000,2405,0.78,120.56,8.91,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,2273,1.11,123.82,8.49,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,2028,2.53,101.51,8.66,24,8,8,0,1.00,1.00,1.00,1,2,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,1872,1.49,89.61,5.02,78,8,8,0,1.00,1.00,1.00,2,2,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1845,0.97,107.12,5.54,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,1777,1.65,92.74,3.75,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,1769,0.17,95.34,4.02,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,22,0.000,1753,2.09,90.91,7.76,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1748,1.14,87.45,7.07,24,8,8,0,1.00,1.00,1.00,1,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1708,0.17,84.17,2.43,24,8,8,0,1.00,1.00,1.00,1,2,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1701,1.31,94.41,7.79,24,8,8,0,1.00,1.00,1.00,1,2,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,1683,1.67,83.58,4.28,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,5,5,0,0,0,5,0,1.00,22,0.000,1667,0.66,80.43,4.29,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1663,1.48,94.44,4.35,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,5,5,0,0,0,5,0,1.00,22,0.000,1641,0.31,70.32,4.70,24,8,8,0,1.00,1.00,1.00,1,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1608,0.94,84.57,2.78,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1583,0.48,85.82,4.02,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,1541,0.87,83.10,7.12,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,5,5,0,0,0,5,0,1.00,22,0.000,1509,0.55,64.36,5.31,24,0,8,0,1.00,1.00,1.00,2,2,3
100000,5,5,0,0,0,5,0,1.00,22,0.000,1508,0.12,74.37,1.62,24,8,8,0,1.00,1.00,1.00,4,2,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1493,0.88,71.19,6.18,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,22,0.000,1457,2.58,76.16,4.65,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1354,0.96,70.19,6.13,24,8,8,0,1.00,1.00,1.00,4,2,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1343,0.58,66.73,5.58,24,8,8,0,1.00,1.00,1.00,3,2,4
100000,6,6,0,0,0,6,0,1.00,22,0.000,1338,1.54,71.07,6.82,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1324,1.19,69.98,3.77,24,8,8,0,1.00,1.00,1.00,4,2,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1291,0.99,72.16,4.89,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,22,0.000,1285,0.81,69.01,4.06,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1275,0.19,74.35,3.29,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,22,0.000,1264,0.67,69.26,4.54,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1229,2.06,59.52,4.41,24,8,8,0,1.00,1.00,1.00,1,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1223,2.42,62.37,6.28,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1221,0.72,59.01,3.32,24,8,8,0,1.00,1.00,1.00,4,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1206,1.57,66.76,3.62,24,8,8,0,1.00,1.00,1.00,1,2,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1198,1.17,57.73,4.84,24,8,8,0,1.00,1.00,1.00,2,2,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1177,1.66,59.60,5.69,24,8,8,0,1.00,1.00,1.00,1,2,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1170,2.18,62.33,6.06,24,8,8,0,1.00,1.00,1.00,4,2,4
100000,6,6,0,0,0,6,0,1.00,22,0.000,1159,1.86,56.76,3.43,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,22,0.000,1158,1.99,59.81,3.16,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,5,5,0,0,0,5,0,1.00,22,0.000,1152,1.22,45.56,5.35,24,8,8,0,1.00,1.00,1.00,2,2,3
100000,6,6,0,0,0,6,0,1.00,20,0.000,1152,0.40,63.76,2.89,24,8,8,0,1.00,1.00,1.00,2,2,4
