step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,532,16.0,0.2,0.3,0.2,15.2,0.0,1.06,11.3,105,88,6.41,2.03,502,18,12,0.0,1.07,1.02,1.08,3.70,3.80,6.55
6000,1,488,15.6,0.3,0.3,0.2,14.9,0.0,1.08,10.4,81,97,6.54,1.93,464,15,9,0.0,1.05,1.08,1.15,3.87,3.68,7.12
7000,1,478,15.9,0.1,0.1,0.1,15.5,0.0,1.04,9.9,81,110,7.71,1.86,452,18,8,0.0,1.02,1.05,1.04,3.92,3.82,7.23
8000,1,478,14.7,0.1,0.2,0.2,14.3,0.0,1.01,10.2,73,116,7.94,1.96,466,6,6,0.0,1.00,1.02,1.01,3.86,3.63,7.29
9000,1,496,14.6,0.2,0.1,0.0,14.2,0.0,1.08,10.6,89,124,8.37,1.91,460,21,15,0.0,1.09,1.07,1.07,3.78,3.68,7.05
10000,1,503,14.7,0.2,0.2,0.2,14.1,0.0,1.08,10.3,85,121,8.37,1.73,481,13,9,0.0,1.07,1.06,1.11,3.75,3.69,7.17
11000,1,498,14.3,0.1,0.2,0.3,13.8,0.0,1.03,10.4,81,134,8.90,1.66,487,7,4,0.0,1.00,1.05,1.03,3.79,3.60,7.23
12000,1,526,13.6,0.1,0.2,0.0,13.4,0.0,1.01,10.8,79,133,8.69,1.66,501,15,10,0.0,1.00,1.01,1.02,3.67,3.45,7.19
13000,1,511,13.5,0.2,0.1,0.1,13.2,0.0,1.06,10.7,77,130,8.39,1.71,487,15,9,0.0,1.05,1.06,1.07,3.84,3.41,7.30
14000,1,525,14.2,0.1,0.2,0.0,13.8,0.0,1.01,10.7,78,132,8.66,1.74,498,16,11,0.0,1.01,1.01,1.02,3.82,3.47,7.20
15000,1,518,13.7,0.0,0.3,0.0,13.4,0.0,1.00,11.3,77,125,7.97,1.67,500,12,6,0.0,1.00,1.00,1.00,3.74,3.31,7.08
16000,1,525,13.2,0.2,0.3,0.0,12.6,0.0,1.07,11.7,83,149,9.25,1.55,499,21,5,0.0,1.05,1.08,1.08,3.59,3.43,6.72
17000,1,539,12.7,0.1,0.3,0.2,12.1,0.0,1.01,12.1,75,161,9.77,1.53,521,7,11,0.0,1.01,1.01,1.02,3.47,3.56,6.45
18000,1,523,12.9,0.1,0.2,0.1,12.5,0.0,1.03,12.2,73,175,10.39,1.63,499,19,5,0.0,1.04,1.03,1.03,3.51,3.63,6.27
19000,1,540,12.0,0.0,0.1,0.1,11.7,0.0,1.01,12.7,76,174,10.37,1.57,520,12,8,0.0,1.01,1.01,1.01,3.32,3.44,6.23
20000,1,545,12.2,0.2,0.1,0.0,11.9,0.0,1.08,12.9,83,177,10.47,1.60,522,19,4,0.0,1.09,1.08,1.09,3.38,3.54,6.03
21000,1,525,12.8,0.2,0.1,0.2,12.3,0.0,1.06,12.4,79,163,9.70,1.55,507,8,10,0.0,1.02,1.08,1.07,3.45,3.54,6.25
22000,1,571,11.2,0.1,0.0,0.0,11.1,0.0,1.02,13.3,70,181,10.45,1.46,548,16,7,0.0,1.01,1.02,1.02,3.22,3.35,6.03
23000,1,568,11.5,0.1,0.1,0.1,11.2,0.0,1.02,13.9,78,193,10.94,1.43,543,17,8,0.0,1.02,1.03,1.02,3.18,3.27,5.80
24000,1,553,12.1,0.3,0.2,0.2,11.3,0.0,1.07,13.1,73,210,11.85,1.42,533,14,6,0.0,1.05,1.08,1.08,3.29,3.28,6.18
25000,1,573,11.6,0.0,0.1,0.1,11.4,0.0,1.01,13.5,69,215,12.09,1.48,548,15,10,0.0,1.00,1.01,1.01,3.23,3.33,5.95
26000,1,568,11.8,0.1,0.1,0.0,11.6,0.0,1.01,13.3,68,203,11.64,1.51,550,10,8,0.0,1.01,1.02,1.01,3.25,3.33,6.02
27000,1,567,11.3,0.2,0.1,0.1,10.9,0.0,1.05,14.0,75,240,13.38,1.60,547,11,9,0.0,1.05,1.05,1.07,3.19,3.23,5.78
28000,1,601,12.2,0.3,0.2,0.0,11.7,0.0,1.08,13.6,92,231,12.85,1.97,519,29,53,0.0,1.00,1.12,1.11,3.34,3.46,5.83
29000,1,583,10.9,0.0,0.1,0.1,10.7,0.0,1.01,14.8,74,287,15.53,1.50,561,14,8,0.0,1.00,1.01,1.01,3.02,3.35,5.29
30000,1,581,11.3,0.1,0.2,0.0,10.9,0.0,1.03,14.2,67,264,14.53,1.70,554,17,10,0.0,1.02,1.04,1.04,3.07,3.28,5.62
31000,1,564,11.8,0.1,0.0,0.0,11.6,0.0,1.04,13.9,67,263,14.87,1.53,541,11,12,0.0,1.01,1.05,1.05,3.26,3.64,5.41
32000,1,568,11.5,0.1,0.2,0.0,11.2,0.0,1.01,14.2,74,243,13.79,1.60,552,7,9,0.0,1.00,1.02,1.01,3.16,3.55,5.36
33000,1,590,11.1,0.1,0.1,0.1,10.8,0.0,1.06,15.1,76,268,14.83,1.57,560,18,12,0.0,1.05,1.08,1.06,2.94,3.53,4.91
34000,1,606,10.8,0.0,0.1,0.0,10.8,0.0,1.00,15.4,74,277,15.60,1.46,572,22,12,0.0,1.00,1.00,1.00,2.94,3.34,4.96
35000,1,611,10.6,0.2,0.1,0.1,10.2,0.0,1.05,16.0,86,266,14.84,1.34,584,17,10,0.0,1.04,1.07,1.05,2.84,3.47,4.57
36000,1,607,9.7,0.0,0.1,0.1,9.5,0.0,1.01,17.0,65,293,16.06,1.33,606,0,1,0.0,1.00,1.01,1.01,2.69,3.25,4.27
37000,1,608,10.2,0.1,0.1,0.1,10.0,0.0,1.01,16.7,80,279,15.46,1.35,581,20,7,0.0,1.02,1.02,1.01,2.77,3.22,4.44
38000,1,611,10.2,0.1,0.1,0.1,10.0,0.0,1.02,16.7,94,253,13.96,1.29,582,22,7,0.0,1.02,1.03,1.02,2.79,3.13,4.52
39000,1,597,10.1,0.0,0.1,0.1,9.8,0.0,1.00,16.9,71,274,15.22,1.36,592,0,5,0.0,1.00,1.00,1.00,2.75,3.18,4.36
40000,1,580,10.4,0.1,0.1,0.0,10.2,0.0,1.02,16.8,73,265,14.79,1.33,579,0,1,0.0,1.01,1.02,1.02,2.74,3.13,4.48
41000,1,295,9.6,0.0,0.0,0.0,9.6,0.0,1.00,17.8,35,379,20.39,1.68,294,0,1,0.0,1.00,1.00,1.00,2.61,2.93,4.17
42000,1,317,9.4,0.1,0.0,0.0,9.2,0.0,1.03,17.8,35,369,20.22,1.53,314,0,3,0.0,1.01,1.04,1.03,2.57,3.06,4.03
43000,1,401,9.4,0.0,0.0,0.1,9.3,0.0,1.00,17.7,39,344,18.94,1.47,399,0,2,0.0,1.00,1.01,1.00,2.62,3.11,4.06
43000,5,17,12.6,1.6,0.6,0.0,10.4,0.0,1.59,12.9,7,84,5.69,2.09,0,16,1,0.2,1.44,1.97,1.50,3.47,3.35,6.24
44000,1,444,9.2,0.1,0.0,0.0,9.1,0.0,1.03,17.8,41,362,19.78,1.45,442,0,2,0.0,1.02,1.04,1.03,2.63,3.05,4.03
44000,5,16,10.9,0.0,0.0,0.0,10.9,0.0,1.00,15.5,6,105,7.11,1.41,0,11,5,0.0,1.00,1.00,1.00,3.06,2.62,5.62
45000,1,474,9.0,0.0,0.0,0.0,8.9,0.0,1.01,17.8,51,331,18.18,1.37,471,0,3,0.0,1.00,1.02,1.01,2.59,3.08,4.04
45000,6,141,9.0,0.1,0.1,0.1,8.6,0.0,1.05,17.7,28,240,13.20,1.05,141,0,0,0.0,1.05,1.04,1.06,2.57,2.99,4.15
45000,5,28,9.2,0.0,2.8,0.0,6.4,0.0,1.00,18.9,11,118,6.14,1.18,0,23,5,0.0,1.00,1.00,1.00,2.32,2.21,4.32
46000,1,504,9.3,0.1,0.0,0.0,9.2,0.0,1.04,17.7,57,326,17.81,1.31,502,0,2,0.0,1.02,1.06,1.05,2.66,3.03,4.13
46000,6,118,9.5,0.0,0.3,0.1,9.1,0.0,1.00,17.1,23,260,14.47,1.02,118,0,0,0.0,1.00,1.00,1.00,2.59,3.24,4.24
46000,5,22,6.6,0.0,0.3,0.0,6.4,0.0,1.00,18.7,6,125,6.73,1.52,0,19,3,0.0,1.00,1.00,1.00,2.14,1.86,4.77
47000,1,571,8.8,0.0,0.0,0.0,8.7,0.0,1.00,17.8,55,322,17.44,1.31,568,0,3,0.0,1.00,1.00,1.00,2.63,3.01,4.08
47000,6,67,9.0,0.0,0.1,0.0,9.0,0.0,1.00,17.6,12,258,14.43,1.07,67,0,0,0.0,1.00,1.00,1.00,2.55,3.13,4.09
47000,5,16,7.9,0.0,0.0,0.0,7.9,0.0,1.00,18.1,5,109,6.02,1.39,0,14,2,0.0,1.00,1.00,1.00,2.50,2.06,4.88
48000,1,622,8.7,0.0,0.0,0.0,8.7,0.0,1.00,17.9,56,352,18.86,1.34,619,0,3,0.0,1.00,1.00,1.00,2.52,3.02,4.02
48000,6,21,9.4,0.0,0.3,0.0,9.0,0.0,1.00,17.4,7,216,11.57,1.14,21,0,0,0.0,1.00,1.00,1.00,2.43,3.24,4.05
48000,5,18,12.1,0.0,0.0,0.0,12.1,0.0,1.00,14.9,6,97,6.19,1.30,0,15,3,0.0,1.00,1.00,1.00,3.00,3.06,5.50
49000,1,636,8.7,0.0,0.0,0.0,8.6,0.0,1.01,17.9,63,345,18.47,1.38,605,24,7,0.0,1.01,1.01,1.01,2.59,3.00,4.06
49000,6,18,9.8,0.0,0.0,0.0,9.8,0.0,1.00,17.0,5,295,15.87,1.14,18,0,0,0.0,1.00,1.00,1.00,2.78,3.56,4.00
50000,1,650,8.5,0.1,0.0,0.0,8.4,0.0,1.02,18.2,48,373,19.77,1.37,615,27,8,0.0,1.02,1.02,1.02,2.56,2.90,4.02
50000,6,25,8.7,0.0,0.0,0.0,8.7,0.0,1.00,18.0,2,272,15.41,0.95,25,0,0,0.0,1.00,1.00,1.00,2.48,3.00,4.00
51000,1,603,8.7,0.1,0.0,0.0,8.6,0.0,1.04,17.8,55,362,19.42,1.32,602,0,1,0.0,1.03,1.05,1.04,2.60,3.02,4.10
51000,6,17,9.0,0.0,0.0,0.0,9.0,0.0,1.00,17.8,3,264,14.04,1.17,17,0,0,0.0,1.00,1.00,1.00,2.65,3.06,4.06
52000,1,625,8.5,0.0,0.0,0.0,8.4,0.0,1.01,18.0,54,359,19.04,1.31,624,0,1,0.0,1.01,1.01,1.01,2.49,2.88,4.10
53000,1,634,8.8,0.1,0.0,0.0,8.7,0.0,1.03,17.6,70,338,18.04,1.25,633,0,1,0.0,1.03,1.03,1.03,2.64,2.92,4.26
53000,6,5,8.8,0.0,0.0,0.0,8.8,0.0,1.00,18.0,2,266,14.76,0.57,5,0,0,0.0,1.00,1.00,1.00,3.60,3.00,4.00
54000,1,627,8.7,0.0,0.0,0.0,8.6,0.0,1.01,17.8,68,347,18.54,1.44,625,0,2,0.0,1.01,1.01,1.01,2.53,3.08,4.03
55000,1,621,8.8,0.0,0.0,0.0,8.7,0.0,1.01,17.8,61,356,19.06,1.26,618,0,3,0.0,1.01,1.01,1.02,2.51,3.06,4.08
55000,8,26,8.1,0.0,0.7,0.0,7.4,0.0,1.00,17.7,9,141,7.60,1.66,0,22,4,0.0,1.00,1.00,1.00,2.65,2.69,4.46
55000,6,7,9.0,0.0,0.0,0.0,9.0,0.0,1.00,18.0,1,328,17.45,1.08,7,0,0,0.0,1.00,1.00,1.00,2.14,3.00,4.00
56000,1,661,8.9,0.0,0.0,0.1,8.7,0.0,1.01,17.7,59,360,19.55,1.34,626,31,4,0.0,1.01,1.01,1.01,2.54,3.03,4.13
57000,1,618,8.9,0.0,0.0,0.0,8.9,0.0,1.01,17.8,53,364,19.57,1.28,616,0,2,0.0,1.00,1.01,1.01,2.56,2.98,4.13
57000,6,5,9.0,0.0,0.0,0.0,9.0,0.0,1.00,18.0,1,693,40.66,2.70,5,0,0,0.0,1.00,1.00,1.00,3.00,3.00,4.00
58000,1,612,9.0,0.1,0.0,0.0,8.9,0.0,1.02,17.7,53,383,20.46,1.39,611,0,1,0.0,1.02,1.03,1.02,2.54,2.95,4.18
59000,1,603,9.3,0.0,0.0,0.0,9.3,0.0,1.00,17.5,53,385,20.81,1.41,598,0,5,0.0,1.00,1.00,1.00,2.62,2.98,4.26
59000,6,6,10.0,0.0,0.3,0.0,9.7,0.0,1.00,16.3,3,138,7.05,0.93,6,0,0,0.0,1.00,1.00,1.00,3.17,3.33,4.50
60000,1,599,9.5,0.0,0.0,0.0,9.5,0.0,1.01,17.5,59,332,18.43,1.37,596,0,3,0.0,1.00,1.01,1.01,2.58,2.96,4.31
61000,1,615,9.3,0.0,0.0,0.0,9.3,0.0,1.00,17.5,54,327,17.93,1.41,613,0,2,0.0,1.00,1.00,1.00,2.61,2.99,4.26
62000,1,610,9.2,0.1,0.0,0.0,9.2,0.0,1.02,17.2,58,361,19.61,1.38,606,0,4,0.0,1.01,1.02,1.02,2.57,3.04,4.35
63000,1,621,9.3,0.1,0.0,0.0,9.1,0.0,1.02,17.4,66,339,18.39,1.35,618,0,3,0.0,1.02,1.02,1.02,2.55,3.07,4.26
64000,1,572,9.6,0.0,0.0,0.0,9.6,0.0,1.00,17.2,58,358,19.68,1.44,570,0,2,0.0,1.00,1.00,1.00,2.57,3.08,4.33
65000,1,572,9.7,0.1,0.0,0.0,9.6,0.0,1.03,17.1,66,332,18.41,1.32,572,0,0,0.0,1.02,1.04,1.03,2.62,3.13,4.34
66000,1,580,9.4,0.0,0.0,0.0,9.3,0.0,1.01,17.2,58,360,19.89,1.42,574,0,6,0.0,1.01,1.01,1.01,2.58,3.11,4.27
67000,1,617,9.3,0.0,0.0,0.0,9.2,0.0,1.02,17.4,57,347,19.25,1.36,613,0,4,0.0,1.02,1.02,1.02,2.62,3.02,4.29
68000,1,603,9.3,0.1,0.0,0.0,9.2,0.0,1.04,17.5,61,336,18.57,1.44,602,0,1,0.0,1.05,1.05,1.04,2.62,3.01,4.26
68000,10,11,11.2,0.0,0.0,0.0,11.2,0.0,1.00,18.2,2,613,30.58,1.78,11,0,0,0.0,1.00,1.00,1.00,2.64,2.55,4.36
69000,1,594,9.0,0.1,0.0,0.0,8.9,0.0,1.02,17.9,58,350,18.97,1.38,593,0,1,0.0,1.01,1.03,1.02,2.47,2.88,4.16
69000,10,23,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.0,1,262,12.93,1.28,23,0,0,0.0,1.00,1.00,1.00,2.22,2.00,4.00
70000,1,573,9.4,0.1,0.0,0.1,9.2,0.0,1.02,17.6,59,354,19.32,1.31,572,0,1,0.0,1.00,1.02,1.02,2.60,3.00,4.23
70000,10,33,7.1,0.0,0.0,0.0,7.1,0.0,1.00,19.6,4,396,20.51,1.30,33,0,0,0.0,1.00,1.00,1.00,2.27,2.12,4.09
71000,1,557,9.0,0.0,0.0,0.0,9.0,0.0,1.00,17.6,48,392,21.34,1.34,556,0,1,0.0,1.00,1.00,1.01,2.63,2.82,4.39
71000,10,41,7.5,0.0,0.0,0.0,7.5,0.0,1.00,19.0,7,293,15.06,0.89,41,0,0,0.0,1.00,1.00,1.00,2.49,2.12,4.37
72000,1,506,8.9,0.0,0.0,0.0,8.8,0.0,1.01,18.0,40,344,18.67,1.25,500,0,6,0.0,1.01,1.01,1.01,2.47,2.75,4.28
72000,10,41,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.1,7,318,16.48,1.12,41,0,0,0.0,1.00,1.00,1.00,2.34,2.00,4.46
73000,1,470,9.2,0.0,0.0,0.0,9.1,0.0,1.00,17.9,45,386,21.23,1.40,467,0,3,0.0,1.00,1.00,1.00,2.59,2.88,4.17
73000,10,47,7.4,0.0,0.0,0.0,7.4,0.0,1.00,18.8,5,352,18.42,1.42,46,0,1,0.0,1.00,1.00,1.00,2.49,2.00,4.60
74000,1,501,9.1,0.0,0.0,0.1,9.0,0.0,1.00,18.0,43,366,19.99,1.32,501,0,0,0.0,1.00,1.00,1.00,2.61,2.82,4.16
74000,10,52,7.4,0.0,0.0,0.0,7.4,0.0,1.00,19.0,9,307,15.54,1.22,51,0,1,0.0,1.00,1.00,1.00,2.56,1.96,4.52
75000,1,552,9.0,0.1,0.0,0.0,8.9,0.0,1.03,18.2,48,382,20.83,1.30,550,0,2,0.0,1.02,1.04,1.03,2.56,2.74,4.14
75000,10,24,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.4,5,214,11.30,0.91,24,0,0,0.0,1.00,1.00,1.00,2.42,1.96,4.83
76000,1,581,8.7,0.0,0.0,0.0,8.7,0.0,1.00,18.3,46,341,18.25,1.46,575,0,6,0.0,1.00,1.00,1.00,2.52,2.75,4.12
76000,10,27,7.2,0.0,0.0,0.0,7.2,0.0,1.00,19.0,6,277,14.28,1.59,27,0,0,0.0,1.00,1.00,1.00,2.15,2.00,4.52
76000,11,22,9.1,0.0,0.1,0.9,8.1,0.0,1.00,17.2,5,462,23.30,1.86,22,0,0,0.0,1.00,1.00,1.00,2.36,2.32,5.09
77000,1,574,9.0,0.0,0.0,0.0,8.9,0.0,1.01,18.0,61,342,18.65,1.31,572,0,2,0.0,1.01,1.01,1.01,2.56,2.88,4.11
77000,10,32,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.2,6,257,13.76,0.81,32,0,0,0.0,1.00,1.00,1.00,2.25,1.94,4.94
77000,11,8,8.5,0.0,0.0,0.0,8.5,0.0,1.00,17.8,2,457,24.37,1.15,8,0,0,0.0,1.00,1.00,1.00,2.88,2.00,5.12
78000,1,565,9.0,0.1,0.0,0.0,8.9,0.0,1.02,18.0,50,348,18.84,1.31,561,0,4,0.0,1.01,1.03,1.02,2.58,2.89,4.09
78000,10,32,8.8,0.0,0.0,0.0,8.8,0.0,1.00,17.8,8,386,20.42,1.13,32,0,0,0.0,1.00,1.00,1.00,2.69,2.16,4.94
79000,1,611,9.1,0.0,0.0,0.0,9.1,0.0,1.02,18.1,55,350,18.76,1.29,610,0,1,0.0,1.01,1.01,1.02,2.52,2.85,4.11
79000,10,14,9.6,0.0,0.0,0.0,9.6,0.0,1.00,16.4,6,382,20.97,1.31,14,0,0,0.0,1.00,1.00,1.00,2.57,2.29,5.50
80000,1,590,9.1,0.1,0.0,0.0,9.0,0.0,1.03,18.0,54,384,20.52,1.37,586,0,4,0.0,1.01,1.03,1.04,2.57,2.85,4.17
80000,10,18,9.6,0.0,0.0,0.0,9.6,0.0,1.00,16.4,7,405,21.60,1.50,18,0,0,0.0,1.00,1.00,1.00,2.89,2.22,5.56
81000,1,609,8.8,0.0,0.0,0.0,8.7,0.0,1.01,18.2,46,352,18.99,1.35,607,0,2,0.0,1.01,1.01,1.02,2.52,2.80,4.12
