step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
110000,898,1.390,0.082,8.65,37427,36005,97,0,1334,6,476054.7,11421.2,0.003,0.210,0.378,0.410,1299,9.27,2.34,0.01,0.17,0.02,0.25,0.02,0.35,9.23,2.20,0.00,0.00,0.001,0.012,56,0.307,0.203,0.785,0.000,0.012,24324,20659,3,0.460,0.000,0.004,64497,0.154,0.547,0.002,47.37,13658,0,1903.526,0.000,0.001,405156,1.00,17.00,0.000,0.000,0.000,7,9,10,30,8326,0.032,0.02,0.0057,0.002,2,0.205,0.000,0.265,0.025,2.48,3.87,3.64,0.00,0.001,1.00,1.00,1.00,0.205,0.00159,115.81,1.1286,410.99
120000,886,1.457,0.075,8.96,38215,36727,114,0,1386,2,473437.0,11679.3,0.003,0.192,0.398,0.407,1296,9.53,2.88,0.00,0.07,0.03,0.46,0.00,0.00,9.50,2.71,0.00,0.00,0.003,0.039,66,0.246,0.183,0.805,0.000,0.012,24789,21171,4,0.307,0.020,0.000,35773,0.168,0.520,0.002,47.12,14501,0,5839.646,0.000,0.002,371171,1.00,16.96,0.000,0.000,0.000,7,9,11,51,8448,0.032,0.03,0.0056,0.002,2,0.204,0.000,0.267,0.026,2.49,3.83,3.71,0.00,0.000,1.01,1.01,1.00,0.205,0.00145,116.05,1.1630,356.54
130000,867,1.386,0.075,8.79,35908,34515,110,0,1302,2,447233.7,11282.2,0.003,0.195,0.378,0.424,1380,9.54,3.58,0.00,0.00,0.05,1.20,0.05,1.37,9.44,2.84,0.00,0.00,0.001,0.029,55,0.201,0.206,0.776,0.000,0.017,23540,19830,4,0.301,0.000,0.005,30773,0.183,0.497,0.002,44.53,13628,0,5641.111,0.000,0.001,365590,1.00,16.99,0.002,0.000,0.000,7,9,11,64,8274,0.032,0.06,0.0055,0.000,2,0.211,0.000,0.271,0.028,2.52,3.88,3.63,0.00,0.000,1.00,1.00,1.00,0.211,0.00141,118.61,1.1253,323.44
140000,918,1.431,0.074,8.83,37840,36363,118,0,1308,2,465116.9,11537.6,0.002,0.192,0.378,0.428,1308,9.34,2.96,0.00,0.00,0.04,0.76,0.01,0.18,9.29,2.73,0.00,0.00,0.001,0.023,69,0.239,0.196,0.795,0.000,0.009,25188,18685,5,0.256,0.129,0.002,34785,0.180,0.489,0.002,46.37,14618,0,5768.799,0.000,0.003,365662,1.00,17.03,0.000,0.001,0.000,7,9,11,38,8575,0.033,0.03,0.0055,0.000,3,0.206,0.000,0.275,0.026,2.43,3.83,3.66,0.00,0.000,1.00,1.00,1.00,0.206,0.00135,116.80,1.1515,296.61
150000,931,1.440,0.075,9.06,39983,38421,132,0,1417,11,486249.2,12485.2,0.003,0.185,0.394,0.419,1218,9.34,2.51,0.00,0.00,0.02,0.32,0.03,0.43,9.29,2.44,0.00,0.00,0.004,0.060,73,0.263,0.205,0.781,0.000,0.014,26960,20855,4,0.243,0.248,0.005,36803,0.172,0.478,0.002,48.45,15881,0,1135.019,0.000,0.001,333688,1.00,17.04,0.000,0.001,0.000,7,9,11,36,8695,0.033,0.02,0.0056,0.000,2,0.185,0.000,0.271,0.030,2.43,3.76,3.72,0.00,0.000,1.00,1.00,1.00,0.185,0.00137,114.73,1.2494,300.58
160000,921,1.407,0.071,9.35,39709,38224,122,0,1373,11,483445.0,12532.5,0.004,0.183,0.398,0.415,1247,9.40,3.24,0.01,0.18,0.08,1.07,0.03,0.70,9.29,2.93,0.00,0.00,0.005,0.051,73,0.224,0.198,0.789,0.000,0.013,27098,22975,6,0.194,0.085,0.005,45271,0.173,0.479,0.002,48.19,15883,0,1139.314,0.000,0.002,328328,1.00,16.99,0.000,0.000,0.000,7,9,11,50,8662,0.033,0.01,0.0057,0.013,6,0.184,0.000,0.276,0.032,2.44,3.85,3.67,0.00,0.000,1.00,1.00,1.00,0.185,0.00137,115.00,1.2530,293.75
170000,984,1.357,0.072,9.85,40316,38541,167,0,1545,13,484527.2,12447.3,0.002,0.171,0.407,0.420,1217,8.80,2.53,0.01,0.29,0.06,0.78,0.03,0.52,8.70,2.33,0.00,0.00,0.005,0.050,70,0.166,0.205,0.784,0.001,0.010,28046,23264,4,0.246,0.216,0.005,38148,0.169,0.477,0.002,48.36,16925,0,957.482,0.000,0.002,310700,1.00,17.47,0.000,0.000,0.000,7,9,11,32,8657,0.033,0.01,0.0057,0.007,3,0.184,0.000,0.278,0.029,2.27,3.84,3.45,0.00,0.000,1.00,1.00,1.00,0.184,0.00120,114.82,1.2459,300.84
180000,931,1.450,0.073,9.67,40975,39383,158,0,1487,4,493650.0,12566.6,0.003,0.169,0.411,0.417,1185,9.08,2.38,0.00,0.03,0.02,0.33,0.01,0.27,9.04,2.35,0.00,0.00,0.003,0.039,64,0.194,0.183,0.810,0.000,0.008,28292,21915,4,0.318,0.045,0.003,45584,0.171,0.474,0.002,49.23,17192,0,3141.659,0.000,0.001,302879,1.00,17.07,0.000,0.000,0.000,7,9,11,31,8452,0.032,0.01,0.0059,0.006,3,0.178,0.000,0.276,0.030,2.43,3.74,3.73,0.00,0.000,1.00,1.00,1.00,0.179,0.00128,113.96,1.2570,298.53
190000,967,1.389,0.070,9.72,41377,39640,140,0,1561,15,494001.2,12733.4,0.004,0.174,0.421,0.400,1183,8.57,2.03,0.01,0.22,0.07,0.82,0.01,0.16,8.49,2.09,0.00,0.00,0.007,0.075,66,0.206,0.194,0.791,0.000,0.014,28247,22177,5,0.265,0.046,0.006,37167,0.189,0.456,0.001,49.28,17187,0,848.896,0.000,0.000,307632,1.00,17.53,0.000,0.000,0.000,7,8,11,24,8289,0.032,0.01,0.0060,0.011,1,0.175,0.000,0.279,0.029,2.25,3.71,3.53,0.00,0.000,1.00,1.00,1.00,0.175,0.00128,113.91,1.2701,261.30
200000,957,1.416,0.072,9.94,41092,39374,126,0,1602,5,493853.9,12214.8,0.003,0.181,0.400,0.416,1155,8.87,2.52,0.00,0.00,0.03,0.36,0.03,0.63,8.81,2.43,0.00,0.00,0.002,0.021,61,0.183,0.202,0.788,0.000,0.010,28203,21219,5,0.227,0.246,0.004,38178,0.185,0.455,0.001,49.30,17297,0,2442.970,0.000,0.002,308630,1.00,17.28,0.000,0.000,0.000,7,8,11,45,8486,0.032,0.01,0.0059,0.002,8,0.169,0.000,0.275,0.026,2.27,3.75,3.63,0.00,0.000,1.00,1.00,1.00,0.169,0.00132,113.89,1.2223,264.46
210000,986,1.406,0.071,10.37,41759,40016,143,0,1571,18,496130.5,12545.9,0.004,0.179,0.423,0.395,1139,8.76,2.73,0.00,0.00,0.05,0.64,0.01,0.08,8.70,2.70,0.00,0.00,0.005,0.061,63,0.189,0.199,0.785,0.000,0.016,29278,21735,8,0.236,0.030,0.004,37939,0.189,0.455,0.001,49.51,17669,0,696.992,0.000,0.000,329664,1.00,17.38,0.000,0.000,0.000,7,8,11,47,8637,0.033,0.02,0.0058,0.008,3,0.180,0.000,0.272,0.028,2.22,3.76,3.56,0.00,0.000,1.00,1.00,1.00,0.180,0.00126,113.67,1.2552,268.64
220000,1022,1.353,0.066,10.27,42088,40289,186,0,1577,5,482330.1,12456.3,0.005,0.169,0.419,0.408,1193,8.58,3.21,0.00,0.00,0.12,1.52,0.02,0.31,8.44,2.90,0.00,0.00,0.007,0.075,70,0.266,0.218,0.766,0.000,0.016,30815,21672,9,0.243,0.104,0.008,36148,0.188,0.456,0.001,48.20,17939,0,2491.267,0.000,0.000,305647,1.00,17.47,0.000,0.000,0.000,7,8,11,56,8764,0.033,0.01,0.0056,0.016,0,0.180,0.000,0.286,0.029,2.10,3.77,3.50,0.00,0.000,1.00,1.00,1.00,0.180,0.00111,114.99,1.2460,267.57
230000,1016,1.416,0.068,9.76,44682,42798,216,0,1674,4,508844.3,13513.4,0.005,0.178,0.413,0.404,1138,8.46,2.21,0.00,0.00,0.02,0.27,0.02,0.36,8.43,2.19,0.00,0.00,0.002,0.036,55,0.222,0.197,0.790,0.000,0.013,33258,24300,8,0.278,0.000,0.004,43786,0.177,0.451,0.001,50.78,19280,0,3378.340,0.000,0.004,347428,1.00,17.35,0.000,0.000,0.000,6,8,11,38,8598,0.033,0.02,0.0059,0.000,0,0.183,0.000,0.281,0.034,2.15,3.69,3.64,0.00,0.000,1.00,1.00,1.00,0.183,0.00125,112.40,1.3514,262.30
240000,1035,1.357,0.054,9.66,45156,43236,197,0,1704,1,511795.1,13988.0,0.006,0.184,0.412,0.398,1152,8.17,2.36,0.00,0.06,0.04,0.70,0.02,0.37,8.11,2.24,0.00,0.00,0.003,0.038,64,0.231,0.219,0.769,0.001,0.011,33193,25384,7,0.228,0.000,0.004,44096,0.161,0.247,0.000,51.12,18721,0,13987.987,0.000,0.002,386749,1.00,17.42,0.000,0.000,0.000,7,8,11,37,8455,0.032,0.01,0.0061,0.000,5,0.195,0.000,0.280,0.038,2.11,3.71,3.60,0.00,0.000,1.00,1.00,1.00,0.196,0.00127,112.07,1.3878,145.63
250000,980,1.339,0.053,9.76,45891,43970,266,0,1710,4,511161.8,13797.7,0.004,0.166,0.415,0.416,1124,8.10,1.95,0.00,0.00,0.01,0.26,0.03,0.89,8.06,1.68,0.00,0.00,0.001,0.015,52,0.311,0.213,0.764,0.003,0.019,35351,27959,6,0.268,0.005,0.002,28500,0.197,0.244,0.000,51.10,19819,0,3449.414,0.000,0.003,345573,1.00,17.16,0.000,0.000,0.000,7,8,10,37,7937,0.030,0.01,0.0065,0.000,5,0.189,0.000,0.294,0.040,1.96,3.69,3.74,0.00,0.000,1.00,1.00,1.00,0.189,0.00121,112.08,1.3807,150.44
260000,978,1.334,0.056,9.99,43972,41897,290,0,1787,0,467227.2,13552.1,0.005,0.164,0.423,0.408,1212,7.61,2.39,0.00,0.00,0.01,0.26,0.04,0.89,7.56,2.16,0.00,0.00,0.001,0.033,59,0.390,0.225,0.763,0.000,0.012,34094,27525,6,0.265,0.074,0.003,30583,0.162,0.262,0.000,46.79,19240,0,13552.132,0.000,0.002,357802,1.00,17.60,0.000,0.000,0.000,6,7,8,45,7445,0.028,0.12,0.0063,0.000,0,0.210,0.000,0.293,0.047,1.95,3.75,3.46,0.00,0.000,1.00,1.00,1.00,0.210,0.00105,116.29,1.3554,145.60
270000,1056,1.326,0.050,10.04,48509,46119,391,0,1921,0,506320.5,14595.4,0.003,0.159,0.444,0.395,1106,7.59,2.11,0.00,0.00,0.03,0.80,0.02,0.68,7.54,1.84,0.00,0.00,0.002,0.044,50,0.342,0.213,0.767,0.000,0.020,37951,32337,6,0.268,0.000,0.003,24970,0.157,0.242,0.000,50.68,21427,0,14595.362,0.000,0.003,343949,1.00,17.60,0.000,0.000,0.000,6,7,8,37,8010,0.031,0.02,0.0064,0.000,3,0.191,0.000,0.295,0.046,1.90,3.74,3.46,0.00,0.000,1.00,1.00,1.00,0.191,0.00102,112.50,1.4597,142.10
280000,1101,1.383,0.053,10.41,47387,45068,349,0,1925,0,494281.4,14832.0,0.003,0.161,0.447,0.389,1122,7.64,2.24,0.00,0.00,0.02,0.28,0.02,0.30,7.61,2.21,0.00,0.00,0.003,0.040,61,0.292,0.229,0.762,0.000,0.009,37067,32532,5,0.256,0.046,0.006,43126,0.145,0.113,0.000,49.48,20904,0,14831.980,0.000,0.005,327785,1.00,17.69,0.000,0.000,0.000,6,7,10,51,8416,0.032,0.03,0.0059,0.000,4,0.185,0.000,0.300,0.052,1.89,3.73,3.44,0.00,0.000,1.00,1.00,1.00,0.185,0.00098,113.69,1.4806,110.48
290000,1019,1.392,0.051,10.47,49025,46854,363,0,1890,0,519389.9,14596.9,0.002,0.164,0.438,0.397,1071,7.69,1.68,0.00,0.09,0.02,0.44,0.00,0.13,7.66,1.63,0.00,0.00,0.002,0.030,54,0.307,0.203,0.779,0.000,0.018,37745,31262,5,0.314,0.012,0.002,47667,0.142,0.089,0.000,51.96,22862,0,14596.869,0.000,0.006,338994,1.00,17.43,0.000,0.000,0.000,6,8,9,28,7833,0.030,0.01,0.0067,0.000,5,0.181,0.000,0.294,0.044,1.83,3.77,3.52,0.00,0.000,1.00,1.00,1.00,0.181,0.00112,111.23,1.4603,111.24
300000,1088,1.338,0.051,10.49,50299,47862,411,0,1957,0,522112.9,15811.3,0.002,0.145,0.443,0.410,1049,7.92,2.42,0.01,0.21,0.00,0.12,0.00,0.03,7.90,2.36,0.00,0.00,0.000,0.011,63,0.258,0.217,0.767,0.001,0.016,40160,33788,5,0.250,0.148,0.001,36440,0.148,0.111,0.000,52.26,23419,0,15811.340,0.000,0.002,258967,1.00,17.47,0.000,0.000,0.000,6,8,9,31,8613,0.033,0.00,0.0061,0.000,4,0.155,0.000,0.299,0.055,1.86,3.73,3.54,0.00,0.000,1.00,1.00,1.00,0.155,0.00097,110.94,1.5816,110.08
310000,1096,1.353,0.050,10.62,49496,47139,340,0,2009,9,526390.3,15207.3,0.002,0.168,0.422,0.409,1059,7.80,1.83,0.00,0.00,0.03,0.71,0.01,0.23,7.75,1.70,0.00,0.00,0.001,0.032,59,0.392,0.214,0.770,0.002,0.015,38978,32559,6,0.255,0.081,0.007,41615,0.134,0.094,0.000,52.65,22560,0,1689.700,0.000,0.010,344998,1.00,17.19,0.000,0.000,0.000,6,8,9,22,8548,0.033,0.01,0.0062,0.009,5,0.178,0.000,0.291,0.049,1.90,3.77,3.64,0.00,0.000,1.00,1.00,1.00,0.178,0.00108,110.54,1.5214,110.66
320000,1049,1.344,0.051,10.65,48303,46082,342,0,1926,0,516520.0,15132.1,0.003,0.155,0.405,0.437,1080,7.62,1.66,0.00,0.00,0.02,0.30,0.01,0.29,7.58,1.70,0.00,0.00,0.004,0.057,64,0.418,0.198,0.781,0.001,0.020,39453,31530,5,0.269,0.085,0.003,41660,0.117,0.099,0.000,51.67,22431,0,15132.142,0.000,0.003,326328,1.00,17.28,0.000,0.000,0.000,6,8,8,26,7992,0.030,0.01,0.0065,0.012,2,0.185,0.000,0.294,0.053,1.88,3.71,3.66,0.00,0.000,1.00,1.00,1.00,0.185,0.00103,111.52,1.5142,114.76
330000,1078,1.351,0.048,10.68,48432,46148,355,0,1900,5,505049.4,15795.8,0.003,0.153,0.401,0.442,1138,7.78,1.92,0.00,0.00,0.02,0.31,0.00,0.10,7.76,1.89,0.00,0.00,0.002,0.028,70,0.407,0.234,0.743,0.001,0.022,41123,34650,5,0.468,0.199,0.003,33439,0.137,0.085,0.000,50.55,21615,0,3159.155,0.000,0.003,320930,1.00,17.18,0.000,0.000,0.000,6,8,9,26,8388,0.032,0.01,0.0060,0.030,4,0.187,0.000,0.309,0.062,1.80,3.71,3.71,0.00,0.000,1.00,1.00,1.00,0.187,0.00098,112.64,1.5807,120.45
340000,1030,1.386,0.050,10.66,46969,44826,363,0,1828,0,512568.7,14781.0,0.005,0.163,0.387,0.445,1108,7.56,1.52,0.00,0.00,0.01,0.13,0.00,0.00,7.55,1.53,0.00,0.00,0.002,0.036,49,0.350,0.221,0.757,0.000,0.021,39199,33401,5,0.383,0.067,0.000,37090,0.146,0.095,0.000,51.33,21284,0,14781.034,0.000,0.002,380783,1.00,17.32,0.000,0.000,0.000,6,8,8,22,7782,0.030,0.01,0.0066,0.050,0,0.205,0.000,0.299,0.054,1.90,3.74,3.61,0.00,0.000,1.00,1.00,1.00,0.206,0.00108,111.87,1.4791,124.02
350000,1028,1.334,0.046,10.90,45151,43137,350,0,1666,0,506476.6,13165.8,0.004,0.172,0.395,0.429,1071,7.56,1.61,0.00,0.00,0.02,0.27,0.00,0.00,7.55,1.61,0.00,0.00,0.002,0.030,61,0.423,0.230,0.760,0.000,0.011,36809,29260,6,0.417,0.143,0.000,27832,0.158,0.110,0.000,50.73,20807,0,13165.795,0.000,0.002,407221,1.00,17.31,0.000,0.000,0.000,7,7,8,20,7775,0.030,0.02,0.0065,0.033,2,0.212,0.000,0.279,0.042,1.89,3.84,3.53,0.00,0.000,1.00,1.00,1.00,0.212,0.00111,112.45,1.3163,116.57
360000,1071,1.334,0.043,11.03,43858,41714,463,0,1638,6,492028.1,12046.1,0.001,0.163,0.396,0.440,1080,7.36,1.92,0.00,0.00,0.04,0.84,0.02,0.33,7.30,1.54,0.00,0.00,0.001,0.024,55,0.514,0.213,0.773,0.001,0.013,35622,28369,5,0.636,0.045,0.005,27147,0.142,0.089,0.000,49.31,20035,0,2007.677,0.000,0.001,344590,1.00,17.62,0.000,0.000,0.000,6,7,9,45,7879,0.030,0.00,0.0063,0.016,1,0.196,0.000,0.278,0.032,1.92,3.80,3.50,0.00,0.000,1.00,1.00,1.00,0.196,0.00096,113.88,1.2040,106.88
370000,1068,1.326,0.042,10.88,44972,42937,438,0,1600,4,511118.4,11934.7,0.000,0.166,0.404,0.429,1004,7.39,1.43,0.00,0.13,0.04,0.66,0.01,0.21,7.34,1.37,0.00,0.00,0.003,0.043,56,0.508,0.205,0.775,0.001,0.019,36360,28926,6,0.575,0.000,0.003,16742,0.171,0.081,0.000,51.23,20331,0,2983.668,0.000,0.004,313861,1.00,17.57,0.000,0.001,0.000,7,7,8,19,7892,0.030,0.00,0.0065,0.011,0,0.168,0.000,0.279,0.030,1.96,3.77,3.52,0.00,0.000,1.00,1.00,1.00,0.168,0.00107,111.97,1.1942,110.23
380000,1072,1.307,0.038,11.24,45225,43128,464,0,1629,5,501455.1,12958.2,0.000,0.166,0.392,0.441,1105,7.57,1.85,0.00,0.03,0.07,0.94,0.00,0.09,7.50,1.68,0.00,0.00,0.005,0.058,66,0.489,0.220,0.763,0.001,0.016,37809,30141,6,0.562,0.000,0.002,16103,0.142,0.071,0.000,50.19,20866,0,2591.633,0.000,0.003,328134,1.00,17.22,0.000,0.000,0.000,6,7,9,27,8117,0.031,0.00,0.0062,0.018,1,0.179,0.000,0.292,0.042,1.86,3.80,3.62,0.00,0.000,1.00,1.00,1.00,0.179,0.00103,113.01,1.2956,104.30
390000,1085,1.313,0.039,11.11,46146,43945,504,0,1684,12,508751.1,13393.1,0.000,0.170,0.390,0.440,1115,7.39,2.19,0.03,0.78,0.05,1.17,0.00,0.09,7.30,1.57,0.00,0.00,0.002,0.037,54,0.467,0.224,0.759,0.000,0.017,38528,30254,3,0.534,0.038,0.001,21516,0.142,0.077,0.000,50.96,21077,0,1116.093,0.000,0.001,338508,1.01,17.42,0.000,0.001,0.000,6,7,8,50,8016,0.031,0.00,0.0064,0.010,3,0.177,0.000,0.283,0.043,1.85,3.75,3.55,0.00,0.000,1.01,1.01,1.01,0.177,0.00102,112.24,1.3396,102.91
400000,1095,1.291,0.038,10.97,46435,44281,455,0,1689,25,523504.7,13216.8,0.000,0.184,0.388,0.428,988,7.70,2.50,0.00,0.03,0.09,0.97,0.02,0.37,7.59,2.26,0.00,0.00,0.006,0.063,77,0.461,0.224,0.764,0.000,0.012,37249,30157,3,0.390,0.302,0.006,31712,0.140,0.076,0.000,52.52,21418,0,528.673,0.000,0.001,345936,1.00,17.15,0.000,0.001,0.000,7,7,9,38,8433,0.032,0.00,0.0063,0.005,4,0.162,0.000,0.277,0.039,1.87,3.75,3.69,0.00,0.000,1.00,1.00,1.00,0.162,0.00118,110.68,1.3221,102.22
