step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
130000,8,649,8.31,0.05,0.00,0.00,8.26,0.00,1.02,0.000,0.078,305958.5,8550.8,3,7,2.24,1.02,1.02,0.8484,13.09
130000,4,333,8.77,0.04,0.00,0.00,8.74,0.00,1.01,0.000,0.167,159843.8,8086.0,3,17,1.71,1.01,1.01,0.8081,11.22
130000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,730.9,136.1,1,2,2.50,1.00,1.00,0.0165,474.59
140000,8,643,8.29,0.05,0.00,0.00,8.24,0.00,1.03,0.000,0.075,315596.0,8585.5,3,37,2.06,1.03,1.03,0.8543,12.60
140000,4,311,9.36,0.14,0.00,0.00,9.23,0.00,1.05,0.000,0.183,170796.9,8568.2,3,8,1.93,1.04,1.05,0.8554,5.91
140000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,898.6,171.6,0,0,-0.00,-0.00,-0.00,0.0178,431.71
150000,8,658,7.77,0.05,0.00,0.00,7.71,0.00,1.02,0.000,0.072,321883.9,8498.5,3,8,2.14,1.02,1.02,0.8471,16.85
150000,4,353,8.90,0.11,0.00,0.00,8.80,0.00,1.04,0.000,0.188,173126.9,8300.1,3,13,1.73,1.01,1.04,0.8294,8.65
150000,0,3,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,838.2,124.7,1,3,2.33,1.00,1.00,0.0162,430.32
160000,8,688,7.82,0.07,0.01,0.00,7.73,0.00,1.02,0.000,0.077,318100.7,8571.3,3,16,2.10,1.01,1.02,0.8543,15.56
160000,4,365,8.48,0.05,0.00,0.00,8.42,0.00,1.03,0.000,0.177,172146.2,8939.3,2,10,1.63,1.03,1.03,0.8934,11.30
160000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,837.2,129.9,0,0,-0.00,-0.00,-0.00,0.0164,430.15
170000,8,704,7.79,0.05,0.00,0.00,7.74,0.00,1.02,0.000,0.074,336426.6,8992.7,4,5,2.09,1.03,1.03,0.8973,15.13
170000,4,367,9.16,0.11,0.00,0.00,9.04,0.00,1.03,0.000,0.173,177141.4,8816.2,2,3,1.75,1.02,1.04,0.8799,8.51
170000,0,7,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,777.0,147.4,2,7,2.57,1.00,1.00,0.0180,428.55
180000,8,687,7.71,0.15,0.00,0.00,7.55,0.00,1.06,0.000,0.076,331608.7,9059.9,2,10,2.09,1.04,1.06,0.9032,13.05
180000,4,332,9.35,0.04,0.00,0.00,9.32,0.00,1.01,0.000,0.175,178061.7,9403.1,2,15,1.92,1.00,1.01,0.9396,9.20
180000,0,3,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,782.4,140.5,1,3,2.00,1.00,1.00,0.0178,432.29
190000,8,667,7.87,0.17,0.03,0.00,7.67,0.00,1.05,0.000,0.080,333715.4,8980.2,2,18,2.17,1.05,1.06,0.8954,9.40
190000,4,344,9.36,0.03,0.00,0.02,9.31,0.00,1.02,0.000,0.193,178550.8,9342.7,2,12,1.69,1.02,1.03,0.9318,5.51
190000,0,4,6.25,0.00,0.00,0.00,6.25,0.00,1.00,0.000,0.000,844.0,151.9,1,4,2.50,1.00,1.00,0.0197,434.10
200000,8,642,8.12,0.15,0.01,0.00,7.96,0.00,1.06,0.000,0.080,310526.5,8762.1,3,28,2.13,1.05,1.06,0.8749,13.07
200000,4,303,9.29,0.10,0.00,0.01,9.18,0.00,1.05,0.000,0.237,172701.1,9488.1,3,22,1.81,1.04,1.05,0.9489,5.10
200000,0,3,6.67,0.00,0.00,0.00,6.67,0.00,1.00,0.000,0.000,623.1,102.3,1,3,3.00,1.00,1.00,0.0119,434.98
210000,8,637,8.30,0.05,0.00,0.00,8.25,0.00,1.03,0.000,0.075,317023.5,8475.2,4,14,2.18,1.03,1.03,0.8449,12.20
210000,4,254,9.43,0.00,0.00,0.00,9.43,0.00,1.00,0.000,0.242,133237.0,8384.0,3,5,1.72,1.00,1.00,0.8386,6.85
210000,0,3,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,591.4,80.7,1,3,2.00,1.00,1.00,0.0092,423.17
220000,8,648,7.98,0.10,0.00,0.00,7.88,0.00,1.04,0.000,0.081,317788.2,7938.7,3,4,2.29,1.04,1.05,0.7908,9.98
220000,4,312,8.99,0.01,0.00,0.01,8.98,0.00,1.01,0.000,0.209,157390.5,8455.5,2,2,1.54,1.01,1.01,0.8443,6.21
220000,0,3,6.67,0.00,0.00,0.00,6.67,0.00,1.00,0.000,0.000,623.8,89.3,2,3,2.33,1.00,1.00,0.0099,395.33
230000,8,631,8.13,0.03,0.00,0.00,8.11,0.00,1.02,0.000,0.085,312482.7,7723.3,3,7,2.20,1.01,1.02,0.7692,9.09
230000,4,368,8.89,0.02,0.00,0.00,8.87,0.00,1.01,0.000,0.208,179580.7,9562.3,2,14,1.54,1.01,1.01,0.9559,8.89
230000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,716.6,114.8,1,2,2.00,1.00,1.00,0.0130,375.16
240000,8,630,8.05,0.01,0.00,0.00,8.04,0.00,1.00,0.002,0.080,303378.3,6998.5,3,0,2.27,1.00,1.00,0.6981,10.99
240000,4,365,8.81,0.07,0.00,0.00,8.74,0.00,1.03,0.000,0.167,186699.5,9220.7,3,0,1.65,1.03,1.03,0.9204,9.26
240000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,708.9,102.3,1,1,1.00,1.00,1.00,0.0133,371.93
250000,8,649,8.28,0.02,0.01,0.00,8.26,0.00,1.01,0.002,0.080,306787.5,6852.0,2,0,2.32,1.00,1.01,0.6747,11.09
250000,4,378,8.22,0.08,0.00,0.00,8.14,0.00,1.04,0.000,0.156,188025.2,9166.9,2,0,1.73,1.03,1.05,0.9149,7.44
250000,0,5,6.60,0.00,0.00,0.00,6.60,0.00,1.00,0.000,0.000,919.2,247.2,1,4,3.20,1.00,1.00,0.0185,188.65
260000,8,650,8.26,0.04,0.00,0.00,8.22,0.00,1.02,0.000,0.085,319809.9,6754.4,2,0,2.27,1.01,1.02,0.6693,10.28
260000,4,382,8.17,0.03,0.00,0.00,8.13,0.00,1.01,0.000,0.155,188665.3,8774.5,3,0,1.59,1.00,1.02,0.8756,6.95
260000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,957.8,168.6,1,1,4.00,1.00,1.00,0.0197,138.31
270000,8,576,8.11,0.00,0.00,0.00,8.10,0.00,1.00,0.000,0.082,297442.2,6708.6,2,0,2.25,1.00,1.00,0.6693,10.88
270000,4,387,8.13,0.04,0.00,0.00,8.09,0.00,1.02,0.000,0.157,189102.1,9016.5,4,0,1.58,1.02,1.02,0.8996,7.72
270000,0,3,6.33,0.00,0.00,0.00,6.33,0.00,1.00,0.000,0.000,965.5,149.5,1,3,2.67,1.00,1.00,0.0195,147.02
280000,8,591,8.59,0.01,0.00,0.00,8.57,0.00,1.00,0.000,0.088,290823.8,6701.3,2,3,2.23,1.00,1.00,0.6688,9.80
280000,4,390,8.14,0.05,0.05,0.02,8.02,0.00,1.02,0.000,0.159,188601.7,8695.9,3,1,1.63,1.01,1.03,0.8674,8.99
280000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,785.7,124.9,2,3,2.00,1.00,1.00,0.0159,147.78
290000,8,647,8.67,0.08,0.00,0.00,8.59,0.00,1.04,0.000,0.085,318985.7,6932.6,2,0,2.36,1.03,1.04,0.6920,10.92
290000,4,397,8.16,0.10,0.00,0.00,8.06,0.00,1.05,0.000,0.162,189881.0,8214.8,3,0,1.55,1.03,1.07,0.8190,7.68
290000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,969.9,136.6,1,2,3.00,1.00,1.00,0.0166,141.62
300000,8,597,8.61,0.01,0.00,0.00,8.60,0.00,1.01,0.000,0.094,297453.8,6785.7,2,5,2.24,1.01,1.01,0.6770,10.93
300000,4,386,7.92,0.01,0.00,0.03,7.88,0.00,1.01,0.000,0.165,191295.4,8523.9,4,14,1.64,1.01,1.01,0.8505,2.84
300000,0,9,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,932.2,138.9,2,6,2.67,1.00,1.00,0.0171,144.69
310000,8,641,8.29,0.02,0.00,0.00,8.27,0.00,1.02,0.000,0.084,292365.1,6829.9,2,0,2.22,1.01,1.02,0.6817,13.70
310000,4,367,8.66,0.13,0.02,0.02,8.49,0.00,1.05,0.000,0.159,186709.8,8690.1,4,0,1.66,1.04,1.10,0.8679,7.04
310000,0,2,7.00,0.00,0.50,0.00,6.50,0.00,1.00,0.000,0.000,750.5,100.8,1,2,2.50,1.00,1.00,0.0122,135.75
320000,8,657,8.19,0.04,0.00,0.00,8.16,0.00,1.01,0.000,0.073,328891.8,6767.0,2,4,2.29,1.00,1.01,0.6737,10.71
320000,4,402,8.34,0.07,0.00,0.00,8.27,0.00,1.02,0.000,0.173,191191.9,8840.3,4,1,1.55,1.01,1.03,0.8819,5.91
320000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,953.2,133.5,1,3,3.00,1.00,1.00,0.0167,124.94
330000,8,672,8.11,0.08,0.00,0.00,8.03,0.00,1.03,0.000,0.071,330675.6,6713.7,1,0,2.22,1.02,1.04,0.6692,15.90
330000,4,392,8.23,0.11,0.00,0.04,8.08,0.00,1.05,0.000,0.161,190675.0,9401.1,3,0,1.62,1.06,1.11,0.9391,9.21
330000,0,3,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,999.1,139.8,0,3,2.67,1.00,1.00,0.0171,116.18
340000,8,673,8.10,0.10,0.00,0.00,8.00,0.00,1.04,0.000,0.071,331416.1,6789.6,2,0,2.20,1.04,1.04,0.6763,10.26
340000,4,384,8.21,0.10,0.00,0.01,8.10,0.00,1.05,0.000,0.157,189052.0,8875.9,4,0,1.58,1.06,1.08,0.8857,9.52
340000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,1112.7,148.5,1,1,2.00,1.00,1.00,0.0189,117.09
350000,8,672,8.04,0.03,0.00,0.00,8.01,0.00,1.02,0.000,0.070,331277.2,6940.2,2,0,2.20,1.01,1.02,0.6921,13.25
350000,4,391,8.10,0.09,0.00,0.00,8.01,0.00,1.04,0.000,0.158,188614.9,8952.4,4,1,1.54,1.12,1.17,0.8932,5.09
350000,0,4,5.75,0.00,0.00,0.00,5.75,0.00,1.00,0.000,0.000,1041.8,137.0,2,4,2.75,1.00,1.00,0.0177,118.98
360000,8,646,8.29,0.09,0.00,0.00,8.21,0.00,1.03,0.000,0.075,326398.8,6862.0,3,5,2.23,1.01,1.04,0.6844,11.78
360000,4,380,7.77,0.12,0.00,0.01,7.64,0.00,1.07,0.000,0.167,182579.0,7570.7,5,14,1.60,1.12,1.14,0.7556,6.89
360000,0,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,1044.4,129.6,1,2,2.50,1.00,1.00,0.0163,120.71
370000,8,664,8.17,0.06,0.00,0.00,8.11,0.00,1.03,0.000,0.075,326555.9,6974.2,3,9,2.22,1.03,1.05,0.6955,9.21
370000,4,365,8.60,0.10,0.00,0.02,8.47,0.00,1.05,0.000,0.168,184878.5,7211.5,3,2,1.63,1.05,1.07,0.7195,12.10
370000,0,6,5.17,0.00,0.00,0.00,5.17,0.00,1.00,0.000,0.000,927.1,127.5,1,5,2.17,1.00,1.00,0.0162,118.72
380000,8,669,8.16,0.08,0.00,0.00,8.07,0.00,1.04,0.000,0.074,328925.8,6899.6,2,0,2.21,1.03,1.04,0.6877,12.95
380000,4,404,7.85,0.09,0.00,0.00,7.76,0.00,1.04,0.000,0.159,189521.3,7650.8,4,1,1.43,1.05,1.06,0.7641,12.53
380000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1158.6,126.1,1,2,2.00,1.00,1.00,0.0174,130.89
390000,8,674,8.09,0.01,0.00,0.00,8.08,0.00,1.00,0.000,0.084,328205.5,6960.8,1,3,2.19,1.00,1.00,0.6947,9.81
390000,4,390,8.15,0.08,0.00,0.00,8.07,0.00,1.05,0.000,0.161,191898.8,7815.0,3,1,1.55,1.06,1.12,0.7799,7.64
390000,0,2,8.50,1.00,0.00,0.00,7.50,0.00,1.28,0.000,0.000,1222.0,129.0,2,2,2.50,1.25,1.50,0.0158,140.07
400000,8,673,8.07,0.01,0.00,0.00,8.06,0.00,1.01,0.000,0.071,328726.3,6876.6,1,1,2.21,1.00,1.01,0.6849,11.87
400000,4,400,7.51,0.16,0.00,0.02,7.34,0.00,1.04,0.000,0.151,193144.2,7729.3,3,1,1.53,1.02,1.06,0.7705,8.61
400000,0,7,5.71,0.00,0.00,0.00,5.71,0.00,1.00,0.000,0.000,1141.5,137.3,1,6,2.29,1.00,1.00,0.0168,116.58
410000,8,687,7.63,0.00,0.00,0.00,7.62,0.00,1.00,0.000,0.070,328734.2,6934.3,1,2,2.21,1.00,1.00,0.6914,10.25
410000,4,412,7.23,0.12,0.01,0.00,7.09,0.00,1.05,0.000,0.150,192985.0,7842.0,2,2,1.48,1.07,1.10,0.7822,8.82
410000,0,4,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,1057.1,140.0,0,4,2.00,1.00,1.00,0.0178,117.83
420000,8,673,7.84,0.02,0.00,0.00,7.82,0.00,1.01,0.000,0.072,330095.7,6874.4,2,0,2.19,1.01,1.01,0.6861,12.20
420000,4,406,7.57,0.06,0.00,0.01,7.49,0.00,1.03,0.000,0.153,192622.7,7604.5,3,0,1.47,1.03,1.04,0.7574,7.12
420000,0,6,6.17,0.17,0.00,0.00,6.00,0.00,1.06,0.000,0.000,1134.8,168.9,1,6,2.33,1.00,1.08,0.0215,120.48
430000,8,673,7.99,0.02,0.00,0.00,7.97,0.00,1.01,0.000,0.073,328117.0,6897.2,2,0,2.22,1.01,1.02,0.6879,9.65
430000,4,409,7.49,0.11,0.01,0.01,7.36,0.00,1.04,0.000,0.154,193191.7,7623.5,3,0,1.55,1.02,1.08,0.7599,8.63
430000,0,9,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,1087.9,153.8,2,9,2.22,1.00,1.00,0.0199,125.21
440000,8,650,8.24,0.04,0.00,0.00,8.21,0.00,1.02,0.000,0.070,328707.0,6774.6,2,0,2.20,1.01,1.02,0.6752,12.57
440000,4,389,7.63,0.16,0.00,0.02,7.45,0.00,1.06,0.000,0.148,191009.6,7500.5,3,0,1.60,1.05,1.09,0.7472,5.41
440000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1055.3,175.4,1,1,4.00,1.00,1.00,0.0224,124.95
450000,8,668,8.22,0.05,0.00,0.00,8.17,0.00,1.02,0.000,0.071,329370.4,6886.5,2,0,2.22,1.01,1.03,0.6871,16.79
450000,4,391,7.62,0.10,0.00,0.02,7.50,0.00,1.05,0.000,0.148,192500.7,7304.2,3,0,1.58,1.05,1.09,0.7287,7.77
450000,0,6,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1091.9,163.2,3,6,2.83,1.00,1.00,0.0205,128.49
460000,8,650,8.52,0.00,0.00,0.00,8.52,0.00,1.00,0.000,0.080,324774.2,6850.9,2,5,2.27,1.00,1.00,0.6820,14.73
460000,4,391,7.85,0.10,0.00,0.00,7.75,0.00,1.05,0.000,0.173,189296.7,7182.7,4,17,1.58,1.06,1.06,0.7170,10.51
460000,0,3,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1052.7,142.8,2,3,1.67,1.00,1.00,0.0171,112.76
470000,8,663,8.45,0.06,0.00,0.00,8.39,0.00,1.03,0.000,0.074,325666.6,6726.1,2,12,2.24,1.01,1.04,0.6692,15.34
470000,4,398,7.45,0.05,0.00,0.05,7.36,0.00,1.02,0.000,0.151,191185.2,7195.5,4,1,1.68,1.03,1.04,0.7172,6.82
470000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,931.1,131.8,2,2,2.50,1.00,1.00,0.0179,107.03
480000,8,651,8.29,0.02,0.00,0.00,8.27,0.00,1.01,0.000,0.077,318902.2,6710.0,3,19,2.20,1.01,1.01,0.6678,12.53
480000,4,378,7.75,0.08,0.00,0.01,7.65,0.00,1.03,0.000,0.168,182586.0,6944.4,4,10,1.57,1.03,1.05,0.6942,9.93
480000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,883.0,125.0,2,2,2.00,1.00,1.00,0.0155,102.61
490000,8,675,8.41,0.00,0.00,0.00,8.41,0.00,1.00,0.000,0.074,330505.2,6981.2,2,0,2.15,1.00,1.00,0.6957,11.89
490000,4,388,8.15,0.12,0.02,0.01,8.01,0.00,1.05,0.000,0.158,190530.1,7201.5,4,0,1.61,1.04,1.04,0.7183,7.07
490000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,948.3,132.6,2,4,2.50,1.00,1.00,0.0168,100.83
500000,8,616,8.74,0.05,0.00,0.00,8.68,0.00,1.01,0.000,0.086,328226.2,6998.5,2,9,2.21,1.00,1.02,0.6983,11.27
500000,4,356,8.10,0.08,0.00,0.00,8.03,0.00,1.04,0.000,0.180,190482.3,7060.5,4,20,1.70,1.10,1.09,0.7047,6.08
500000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,920.4,123.4,1,1,2.00,1.00,1.00,0.0166,117.59
510000,8,636,8.38,0.08,0.00,0.00,8.29,0.00,1.04,0.000,0.078,312361.8,6843.4,3,22,2.18,1.04,1.06,0.6814,13.55
510000,4,387,7.63,0.06,0.02,0.02,7.53,0.00,1.03,0.000,0.173,183878.8,6843.7,4,6,1.54,1.03,1.03,0.6833,8.04
510000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,737.1,92.7,1,1,3.00,1.00,1.00,0.0122,105.96
520000,8,640,8.60,0.04,0.00,0.00,8.56,0.00,1.01,0.000,0.079,314704.0,6953.9,2,15,2.20,1.00,1.01,0.6936,10.77
520000,4,383,7.54,0.08,0.02,0.00,7.45,0.00,1.03,0.000,0.159,184530.1,7097.9,4,10,1.60,1.03,1.07,0.7080,6.85
520000,0,4,5.75,0.00,0.00,0.00,5.75,0.00,1.00,0.000,0.000,800.9,104.1,2,4,3.00,1.00,1.00,0.0139,109.45
530000,8,634,8.07,0.08,0.00,0.00,7.99,0.00,1.03,0.000,0.079,310202.9,6674.7,3,36,2.14,1.03,1.03,0.6652,8.05
530000,4,386,7.76,0.09,0.00,0.01,7.67,0.00,1.04,0.000,0.192,180626.0,6985.1,5,14,1.52,1.10,1.09,0.6968,6.18
530000,0,2,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,773.8,103.0,1,2,2.50,1.00,1.00,0.0147,117.36
540000,8,584,8.64,0.01,0.00,0.00,8.62,0.00,1.00,0.000,0.081,313995.6,6924.0,3,23,2.25,1.00,1.01,0.6913,12.17
540000,4,337,7.76,0.06,0.00,0.00,7.70,0.00,1.03,0.000,0.183,185032.9,6918.5,4,31,1.70,1.07,1.06,0.6906,7.96
540000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,691.4,85.9,1,2,4.00,1.00,1.00,0.0115,120.26
550000,8,574,8.78,0.03,0.00,0.00,8.75,0.00,1.01,0.000,0.095,311693.5,6828.1,3,0,2.27,1.01,1.01,0.6827,12.08
550000,4,417,7.46,0.10,0.01,0.03,7.32,0.00,1.05,0.000,0.159,178560.7,6855.3,4,4,1.59,1.05,1.07,0.6829,8.75
550000,0,5,13.60,0.00,0.00,0.00,13.60,0.00,1.00,0.000,0.000,679.8,93.9,2,5,3.40,1.00,1.00,0.0123,123.62
560000,8,654,8.54,0.08,0.00,0.00,8.46,0.00,1.01,0.000,0.082,303717.1,6789.9,2,3,2.29,1.00,1.03,0.6764,7.17
560000,4,389,7.71,0.05,0.01,0.00,7.64,0.00,1.03,0.000,0.154,191422.7,7342.8,4,1,1.69,1.03,1.04,0.7330,6.31
560000,0,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,856.4,124.5,2,2,2.50,1.00,1.00,0.0145,113.49
570000,8,646,8.75,0.02,0.00,0.00,8.73,0.00,1.01,0.000,0.074,329427.5,6602.4,2,3,2.27,1.00,1.01,0.6582,16.39
570000,4,390,7.91,0.11,0.01,0.00,7.79,0.00,1.06,0.000,0.172,189895.1,7476.0,3,2,1.51,1.09,1.13,0.7451,4.04
570000,0,3,6.33,0.00,0.00,0.00,6.33,0.00,1.00,0.000,0.000,935.3,110.3,0,3,3.00,1.00,1.00,0.0150,104.30
580000,8,655,8.67,0.02,0.00,0.00,8.66,0.00,1.01,0.000,0.084,330134.7,6902.7,2,1,2.25,1.00,1.01,0.6892,11.83
580000,4,373,8.10,0.06,0.00,0.02,8.03,0.00,1.03,0.000,0.185,183295.6,7246.8,3,0,1.54,1.05,1.04,0.7240,8.22
580000,0,3,6.33,0.00,0.00,0.00,6.33,0.00,1.00,0.000,0.000,756.9,100.5,2,3,2.33,1.00,1.00,0.0124,111.39
590000,8,646,8.54,0.04,0.00,0.00,8.50,0.00,1.02,0.000,0.086,326309.2,6786.3,2,11,2.21,1.02,1.02,0.6769,10.15
590000,4,352,8.13,0.11,0.00,0.00,8.01,0.00,1.06,0.000,0.216,178557.9,7301.6,3,1,1.53,1.07,1.07,0.7292,6.13
590000,0,8,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,726.7,94.0,2,8,2.75,1.00,1.00,0.0122,116.80
600000,8,642,8.92,0.08,0.00,0.00,8.84,0.00,1.04,0.000,0.081,319381.5,7078.7,3,2,2.29,1.02,1.05,0.7062,18.09
