step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
180000,0,5,12.20,0.00,1.60,0.00,10.60,0.00,1.00,0.000,0.001,960.3,264.0,1,5,2.40,1.00,1.00,0.0301,482.01
190000,8,600,11.04,0.00,0.09,0.01,10.94,0.00,1.00,0.000,0.087,332600.8,7548.9,5,3,2.58,1.00,1.00,0.7526,13.58
190000,2,123,9.15,0.07,0.20,0.00,8.89,0.00,1.02,0.000,0.211,59590.3,3203.2,2,3,2.63,1.00,1.05,0.3179,3.37
190000,0,2,13.50,0.00,4.50,0.00,9.00,0.00,1.00,0.000,0.000,1043.1,303.2,1,2,2.50,1.00,1.00,0.0300,438.57
200000,8,604,10.37,0.04,0.06,0.02,10.24,0.00,1.01,0.000,0.081,329426.2,7234.7,5,0,2.53,1.01,1.01,0.7205,14.52
200000,2,131,8.24,0.07,0.37,0.00,7.81,0.00,1.02,0.000,0.198,60484.9,2751.9,1,0,2.36,1.00,1.05,0.2704,1.78
200000,0,4,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1032.4,264.8,2,4,2.75,1.00,1.00,0.0276,375.54
210000,8,602,10.29,0.00,0.10,0.01,10.17,0.00,1.00,0.000,0.083,328825.8,7385.3,5,4,2.55,1.00,1.00,0.7369,11.59
210000,2,112,8.85,0.06,0.12,0.00,8.66,0.00,1.02,0.000,0.186,59967.6,2748.5,4,2,2.62,1.00,1.03,0.2730,1.73
210000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,987.0,188.8,1,1,3.00,1.00,1.00,0.0213,371.46
220000,8,592,10.33,0.01,0.02,0.02,10.27,0.00,1.00,0.000,0.082,319581.3,6963.3,5,4,2.61,1.01,1.01,0.6957,13.39
220000,2,115,10.93,0.27,0.10,0.00,10.56,0.00,1.06,0.000,0.237,59314.2,3040.5,4,2,2.89,1.00,1.10,0.3017,1.20
220000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,817.0,141.9,1,1,3.00,1.00,1.00,0.0169,368.92
230000,8,596,10.02,0.06,0.05,0.00,9.91,0.00,1.02,0.000,0.078,325024.4,7113.0,5,0,2.63,1.01,1.02,0.7097,14.28
230000,2,121,9.41,0.07,0.10,0.00,9.25,0.00,1.02,0.000,0.209,60108.2,3213.5,2,0,2.60,1.00,1.03,0.3201,2.61
230000,0,5,7.20,0.00,0.00,0.00,7.20,0.00,1.00,0.000,0.000,900.6,178.4,3,5,3.20,1.00,1.00,0.0201,362.94
240000,8,592,9.96,0.01,0.03,0.02,9.91,0.00,1.00,0.000,0.077,322433.9,6682.4,5,0,2.68,1.00,1.00,0.6559,19.29
240000,2,112,10.96,0.31,0.57,0.03,10.05,0.00,1.09,0.000,0.229,61136.3,3914.9,2,0,2.76,1.00,1.14,0.3886,3.54
240000,0,10,8.30,0.00,0.00,0.00,8.30,0.00,1.00,0.000,0.000,1110.5,239.8,2,10,3.30,1.00,1.00,0.0262,237.55
250000,8,598,9.87,0.02,0.02,0.02,9.82,0.00,1.01,0.000,0.078,320724.8,6595.4,6,0,2.68,1.01,1.01,0.6573,10.21
250000,2,93,8.04,0.00,0.06,0.00,7.98,0.00,1.00,0.000,0.180,61297.9,3886.5,1,0,2.56,1.00,1.00,0.3870,4.04
250000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,1005.7,209.9,1,1,3.00,1.00,1.00,0.0237,239.70
260000,8,579,10.10,0.02,0.10,0.01,9.96,0.00,1.01,0.000,0.076,317906.4,6614.4,4,0,2.81,1.01,1.01,0.6603,12.76
260000,2,96,10.89,0.17,0.17,0.00,10.55,0.00,1.04,0.000,0.231,43310.7,2298.4,1,0,2.95,1.00,1.08,0.2288,5.47
260000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,755.5,147.8,1,0,4.00,1.00,1.00,0.0170,237.81
270000,8,570,10.74,0.01,0.05,0.00,10.68,0.00,1.01,0.000,0.080,319212.2,6777.6,4,0,2.72,1.00,1.01,0.6758,9.38
270000,2,120,8.92,0.12,0.19,0.00,8.60,0.00,1.03,0.000,0.220,56770.6,2557.3,1,0,2.54,1.00,1.06,0.2545,5.13
270000,0,7,11.43,0.00,0.00,0.00,11.43,0.00,1.00,0.000,0.000,912.8,226.7,2,7,3.14,1.00,1.00,0.0249,235.25
280000,8,564,10.66,0.02,0.07,0.00,10.57,0.00,1.01,0.000,0.078,318980.2,6777.1,4,0,2.78,1.01,1.02,0.6681,12.76
280000,2,107,10.14,0.30,0.50,0.00,9.34,0.00,1.11,0.000,0.199,53412.4,2456.4,1,0,3.10,1.00,1.28,0.2437,1.73
280000,0,5,9.00,0.00,0.60,0.00,8.40,0.00,1.00,0.000,0.000,854.6,249.4,2,5,3.60,1.00,1.00,0.0268,142.31
290000,8,575,10.23,0.00,0.04,0.00,10.19,0.00,1.00,0.000,0.077,317773.8,6666.1,4,0,2.71,1.00,1.00,0.6656,18.84
290000,2,121,9.54,0.05,0.55,0.01,8.93,0.00,1.02,0.000,0.226,58799.9,2645.0,1,0,2.91,1.00,1.02,0.2631,2.02
290000,0,2,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,899.8,277.8,1,2,4.00,1.00,1.00,0.0306,142.47
300000,8,592,9.96,0.03,0.05,0.00,9.88,0.00,1.01,0.000,0.077,317107.7,6679.5,4,0,2.71,1.01,1.01,0.6663,12.93
300000,2,113,9.42,0.08,0.62,0.00,8.73,0.00,1.03,0.000,0.198,58950.4,2628.9,1,0,2.79,1.00,1.06,0.2608,3.78
300000,0,4,11.00,0.00,0.25,0.00,10.75,0.00,1.00,0.000,0.000,865.4,209.2,1,4,3.00,1.00,1.00,0.0235,136.54
310000,8,606,9.21,0.00,0.05,0.00,9.16,0.00,1.00,0.000,0.073,317041.5,6629.9,5,0,2.64,1.00,1.00,0.6612,12.50
310000,2,112,9.58,0.04,0.30,0.00,9.23,0.00,1.01,0.000,0.200,60249.8,2483.8,1,3,2.80,1.01,1.01,0.2466,3.10
310000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,972.9,244.0,1,3,4.00,1.00,1.00,0.0272,133.42
320000,8,576,9.68,0.02,0.09,0.00,9.57,0.00,1.01,0.000,0.075,315311.0,6772.6,5,5,2.66,1.01,1.02,0.6757,13.03
320000,2,125,8.57,0.00,0.10,0.00,8.47,0.00,1.00,0.000,0.213,59902.9,2392.7,1,7,2.66,1.00,1.00,0.2383,2.22
320000,0,3,12.33,0.00,0.00,0.00,12.33,0.00,1.00,0.000,0.000,721.3,203.2,1,3,3.00,1.00,1.00,0.0225,131.53
330000,8,566,9.94,0.00,0.04,0.00,9.90,0.00,1.00,0.000,0.078,308837.9,6683.9,5,2,2.60,1.00,1.00,0.6657,13.36
330000,2,104,8.68,0.10,0.10,0.00,8.49,0.00,1.03,0.000,0.185,58459.3,2537.5,1,12,2.78,1.02,1.04,0.2522,2.62
330000,0,4,6.25,0.00,0.00,0.00,6.25,0.00,1.00,0.000,0.000,723.3,156.9,2,4,3.00,1.00,1.00,0.0186,119.26
340000,8,573,10.01,0.03,0.03,0.01,9.94,0.00,1.01,0.000,0.079,312918.0,6767.0,6,13,2.72,1.01,1.01,0.6750,10.22
340000,2,95,10.04,0.00,0.08,0.02,9.94,0.00,1.00,0.000,0.203,58234.9,2647.0,4,10,3.03,1.00,1.00,0.2648,5.63
340000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,620.3,143.9,1,2,4.00,1.00,1.00,0.0155,115.74
350000,8,565,10.09,0.00,0.04,0.00,10.04,0.00,1.00,0.000,0.087,312896.0,6798.8,5,10,2.67,1.00,1.00,0.6788,11.46
350000,2,99,11.87,0.00,0.04,0.00,11.83,0.00,1.00,0.000,0.254,58746.3,3002.6,4,12,2.93,1.00,1.00,0.2994,11.14
350000,0,5,19.40,6.00,0.00,0.00,13.40,0.00,2.59,0.000,0.000,616.6,193.4,2,5,3.60,2.50,3.12,0.0223,119.82
360000,8,551,10.80,0.01,0.01,0.01,10.77,0.00,1.01,0.000,0.097,300395.1,6806.6,4,5,2.65,1.01,1.01,0.6799,7.27
360000,2,102,11.87,0.01,0.18,0.07,11.62,0.00,1.00,0.000,0.236,60365.7,3348.3,2,0,2.91,1.00,1.00,0.3319,7.07
360000,0,4,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,556.0,221.6,1,4,2.50,1.00,1.00,0.0249,129.05
370000,8,587,10.46,0.00,0.03,0.00,10.43,0.00,1.00,0.000,0.089,312030.9,6838.2,3,0,2.76,1.00,1.00,0.6828,6.89
370000,2,108,11.81,0.02,0.14,0.13,11.52,0.00,1.01,0.000,0.236,63379.6,3971.3,1,0,2.81,1.01,1.00,0.3940,5.46
370000,0,3,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,668.7,271.0,1,3,3.33,1.00,1.00,0.0306,128.40
380000,8,523,10.62,0.04,0.03,0.00,10.54,0.00,1.01,0.000,0.094,302767.2,6768.2,3,2,2.74,1.01,1.01,0.6754,10.06
380000,2,113,8.77,0.00,0.23,0.00,8.54,0.00,1.00,0.000,0.187,60793.1,3930.6,4,5,2.79,1.00,1.00,0.3920,2.18
380000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,580.2,212.0,1,1,2.00,1.00,1.00,0.0239,133.65
390000,8,563,10.30,0.03,0.01,0.00,10.27,0.00,1.01,0.000,0.090,301734.0,6813.4,2,0,2.80,1.02,1.03,0.6800,16.26
390000,2,112,10.25,0.15,0.00,0.00,10.10,0.00,1.04,0.000,0.213,59587.5,2967.4,2,3,2.79,1.03,1.05,0.2954,4.60
390000,0,7,12.71,0.43,0.00,0.00,12.29,0.00,1.11,0.000,0.001,609.3,314.3,2,5,3.29,1.00,1.17,0.0361,145.73
400000,8,554,10.60,0.04,0.03,0.00,10.53,0.00,1.01,0.000,0.086,313571.6,7178.2,1,0,2.77,1.01,1.01,0.7157,13.51
400000,2,99,10.64,0.00,0.12,0.00,10.52,0.00,1.00,0.000,0.195,59451.4,3156.1,1,0,2.96,1.00,1.00,0.3138,7.07
400000,0,9,13.78,0.00,0.00,0.00,13.78,0.00,1.00,0.000,0.001,844.2,351.3,1,9,4.00,1.00,1.00,0.0399,155.91
410000,8,568,10.29,0.03,0.05,0.00,10.21,0.00,1.01,0.000,0.088,308807.5,7206.9,1,4,2.67,1.01,1.01,0.7183,12.88
410000,2,112,11.04,0.00,0.19,0.00,10.85,0.00,1.00,0.000,0.235,58907.4,3246.7,1,1,3.03,1.00,1.00,0.3224,5.58
410000,0,5,10.60,0.00,0.00,0.00,10.60,0.00,1.00,0.000,0.000,859.7,345.0,1,5,2.80,1.00,1.00,0.0391,160.74
420000,8,587,9.74,0.02,0.04,0.00,9.68,0.00,1.01,0.000,0.078,313698.2,7275.2,1,3,2.63,1.00,1.01,0.7251,16.27
420000,2,106,11.39,0.00,0.18,0.13,11.08,0.00,1.00,0.000,0.231,59112.8,3227.7,2,2,2.99,1.00,1.00,0.3212,4.02
420000,0,3,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,682.6,329.0,2,2,2.00,1.00,1.00,0.0368,158.81
430000,8,579,9.87,0.01,0.00,0.00,9.86,0.00,1.01,0.000,0.076,318880.9,7547.2,1,0,2.64,1.01,1.01,0.7525,18.43
430000,2,100,11.78,0.11,0.36,0.23,11.08,0.00,1.03,0.000,0.217,59514.6,3453.9,2,0,3.05,1.01,1.05,0.3427,4.20
430000,0,5,9.20,0.00,0.00,0.00,9.20,0.00,1.00,0.000,0.000,970.2,292.2,3,5,1.80,1.00,1.00,0.0345,161.16
440000,8,601,9.67,0.02,0.00,0.00,9.65,0.00,1.01,0.000,0.078,320367.7,7671.4,1,0,2.54,1.01,1.01,0.7651,15.14
440000,2,118,10.26,0.00,0.00,0.00,10.26,0.00,1.00,0.000,0.224,60515.8,3422.6,2,0,2.58,1.00,1.00,0.3397,4.33
440000,0,6,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,1039.8,377.8,1,6,3.67,1.00,1.00,0.0430,171.89
450000,8,604,9.72,0.00,0.09,0.01,9.61,0.00,1.00,0.000,0.076,319473.0,7817.3,1,0,2.60,1.00,1.00,0.7787,16.39
450000,2,109,9.62,0.00,0.00,0.00,9.62,0.00,1.00,0.000,0.194,60712.2,3089.6,2,0,2.74,1.00,1.00,0.3068,3.88
450000,0,7,11.71,0.00,0.00,0.00,11.71,0.00,1.00,0.000,0.000,1022.3,334.7,2,7,2.29,1.00,1.00,0.0370,155.29
460000,8,595,9.60,0.00,0.04,0.00,9.55,0.00,1.00,0.000,0.075,317138.3,7748.0,1,0,2.65,1.00,1.00,0.7733,19.51
460000,2,118,9.46,0.00,0.00,0.00,9.46,0.00,1.00,0.000,0.204,60612.9,2970.9,2,0,2.62,1.00,1.00,0.2945,2.52
460000,0,10,9.70,0.00,0.00,0.00,9.70,0.00,1.00,0.000,0.001,1032.6,294.9,3,10,2.40,1.00,1.00,0.0341,159.11
470000,8,616,9.26,0.02,0.00,0.00,9.24,0.00,1.01,0.000,0.074,318528.8,7718.9,1,0,2.42,1.01,1.01,0.7698,20.77
470000,2,114,10.49,0.00,0.05,0.00,10.44,0.00,1.00,0.000,0.221,60067.8,2745.7,2,0,2.65,1.00,1.00,0.2716,2.96
470000,0,5,10.60,0.00,0.00,0.00,10.60,0.00,1.00,0.000,0.000,1109.9,258.9,3,5,2.80,1.00,1.00,0.0309,158.68
480000,8,628,9.20,0.00,0.03,0.00,9.18,0.00,1.00,0.000,0.076,320453.1,7488.2,2,1,2.43,1.00,1.00,0.7470,15.28
480000,2,100,11.62,0.00,0.15,0.01,11.46,0.00,1.00,0.000,0.217,62204.3,3164.4,2,0,2.91,1.00,1.00,0.3138,4.10
480000,0,4,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.000,1078.6,260.1,2,4,3.00,1.00,1.00,0.0303,162.31
490000,8,604,9.12,0.01,0.03,0.00,9.08,0.01,1.00,0.002,0.072,320135.8,7424.8,1,0,2.55,1.01,1.00,0.7397,17.32
490000,2,112,10.46,0.00,0.27,0.00,10.19,0.00,1.00,0.000,0.218,62452.2,2994.2,1,0,2.67,1.00,1.00,0.2971,4.61
490000,0,8,13.75,0.00,0.00,0.00,13.75,0.00,1.00,0.000,0.001,981.2,189.1,1,7,3.12,1.00,1.00,0.0217,137.42
500000,8,631,9.22,0.03,0.03,0.00,9.15,0.00,1.01,0.000,0.076,322537.2,7591.1,1,0,2.46,1.01,1.01,0.7578,17.10
500000,2,87,11.76,0.00,0.07,0.00,11.69,0.00,1.00,0.000,0.246,58665.4,2822.7,1,0,3.01,1.00,1.00,0.2792,4.60
500000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1011.1,250.3,2,2,3.00,1.00,1.00,0.0294,138.32
510000,8,635,9.25,0.00,0.01,0.00,9.24,0.00,1.00,0.000,0.079,322918.6,7767.2,1,4,2.42,1.00,1.00,0.7756,19.46
510000,2,93,12.06,0.00,0.12,0.00,11.95,0.00,1.00,0.000,0.213,57609.7,2888.0,1,0,2.96,1.00,1.00,0.2856,2.71
510000,0,4,10.75,0.00,0.00,0.00,10.75,0.00,1.00,0.000,0.000,938.9,240.6,1,3,3.00,1.00,1.00,0.0277,133.29
520000,8,568,9.02,0.04,0.02,0.00,8.96,0.00,1.01,0.000,0.091,313066.2,7820.7,2,9,2.51,1.01,1.01,0.7791,15.70
520000,2,108,10.44,0.02,0.20,0.00,10.21,0.00,1.01,0.000,0.220,59706.9,2988.4,2,2,2.88,1.00,1.02,0.2988,10.09
520000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,792.2,199.7,0,0,-0.00,-0.00,-0.00,0.0224,126.06
530000,8,598,9.41,0.00,0.05,0.00,9.36,0.00,1.00,0.000,0.080,302520.8,7595.8,2,19,2.54,1.00,1.00,0.7561,14.20
530000,2,105,10.50,0.03,0.40,0.01,10.06,0.00,1.01,0.000,0.228,57953.2,2973.7,1,5,3.10,1.00,1.01,0.2972,5.18
530000,0,4,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,550.8,75.0,2,4,4.00,1.00,1.00,0.0086,109.14
540000,8,619,9.19,0.02,0.02,0.00,9.15,0.00,1.00,0.000,0.084,315740.0,7960.5,2,12,2.52,1.00,1.01,0.7947,19.81
540000,2,96,10.51,0.16,0.21,0.00,10.15,0.00,1.07,0.000,0.205,59091.7,2921.1,1,1,2.91,1.05,1.09,0.2918,1.66
540000,0,4,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,714.0,109.5,2,4,2.50,1.00,1.00,0.0131,115.10
550000,8,607,9.16,0.02,0.01,0.00,9.13,0.00,1.00,0.000,0.072,321163.4,7891.8,3,2,2.45,1.00,1.01,0.7867,18.72
550000,2,110,9.89,0.00,0.05,0.00,9.85,0.00,1.00,0.000,0.202,56609.4,2865.7,2,1,2.81,1.00,1.00,0.2850,1.85
550000,0,6,10.83,0.00,0.00,0.00,10.83,0.00,1.00,0.000,0.000,1050.1,197.5,3,6,3.00,1.00,1.00,0.0212,93.99
560000,8,608,9.40,0.00,0.00,0.00,9.39,0.00,1.00,0.000,0.083,321080.2,7796.5,1,2,2.48,1.00,1.00,0.7784,18.23
560000,2,119,9.07,0.00,0.06,0.00,9.01,0.00,1.00,0.000,0.211,59588.5,2797.4,1,4,2.67,1.00,1.00,0.2789,1.64
560000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,991.6,198.2,0,1,2.00,1.00,1.00,0.0225,105.13
570000,8,631,9.54,0.00,0.02,0.01,9.51,0.00,1.00,0.000,0.083,318097.3,7632.7,2,8,2.51,1.00,1.00,0.7629,15.10
570000,2,96,11.61,0.00,0.18,0.00,11.44,0.00,1.00,0.000,0.219,59256.0,2889.8,2,2,2.70,1.00,1.00,0.2887,5.58
570000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,895.4,170.1,1,1,2.00,1.00,1.00,0.0186,114.47
580000,8,634,9.37,0.03,0.02,0.02,9.29,0.00,1.01,0.000,0.082,319930.1,7723.9,2,0,2.45,1.02,1.02,0.7718,15.68
580000,2,113,10.06,0.02,0.00,0.00,10.04,0.00,1.01,0.000,0.212,59089.3,3040.8,3,0,2.80,1.00,1.01,0.3023,2.77
580000,0,9,16.78,0.00,2.44,0.00,14.33,0.00,1.00,0.000,0.001,854.2,195.2,3,9,3.00,1.00,1.00,0.0219,117.81
590000,8,630,9.11,0.00,0.01,0.00,9.09,0.00,1.00,0.000,0.077,323003.8,7786.6,2,2,2.54,1.00,1.00,0.7777,20.10
590000,2,105,10.14,0.03,0.00,0.00,10.11,0.00,1.00,0.000,0.197,59158.7,2649.6,2,0,2.66,1.00,1.00,0.2633,3.93
590000,0,6,14.33,0.00,0.00,0.00,14.33,0.00,1.00,0.000,0.001,1025.9,221.4,1,5,2.67,1.00,1.00,0.0245,111.71
600000,8,599,9.30,0.07,0.09,0.00,9.14,0.01,1.02,0.002,0.074,317814.7,7758.2,2,6,2.46,1.02,1.02,0.7746,20.78
