step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,6,312,19.4,0.2,0.3,0.1,18.8,0.0,1.02,5.3,72,158,14.38,1.70,284,25,3,0.0,1.00,1.03,1.02,5.04,5.97,7.79
5000,2,20,11.1,0.6,0.0,0.5,9.9,0.0,1.31,11.5,8,88,7.43,0.72,0,20,0,0.0,1.43,1.43,1.25,3.50,7.85,2.60
6000,6,361,17.1,0.5,0.3,0.0,16.3,0.0,1.09,7.6,89,150,12.88,1.56,295,60,6,0.0,1.03,1.14,1.10,4.58,4.88,7.48
6000,2,13,15.3,0.0,0.0,0.3,15.0,0.0,1.00,11.4,10,113,10.94,2.69,0,13,0,0.0,1.00,1.00,1.00,4.00,7.00,3.31
7000,6,408,14.0,0.2,0.1,0.0,13.8,0.0,1.05,11.0,89,147,11.31,0.97,332,73,3,0.0,1.04,1.06,1.05,3.76,3.99,6.57
7000,2,32,18.9,0.0,0.0,0.5,18.4,0.0,1.00,9.6,17,92,8.56,2.14,0,29,3,0.0,1.00,1.00,1.00,3.44,7.34,3.88
8000,6,409,11.6,0.2,0.1,0.0,11.3,0.0,1.04,13.9,81,174,11.89,0.44,361,47,1,0.0,1.02,1.06,1.05,3.34,3.52,5.61
8000,2,36,17.8,0.5,0.0,0.4,16.8,0.0,1.05,9.8,22,83,7.68,1.72,0,34,2,0.0,1.03,1.17,1.02,3.75,7.47,3.81
9000,6,463,11.5,0.2,0.1,0.0,11.2,0.0,1.05,14.3,75,189,12.49,0.39,402,59,2,0.0,1.04,1.06,1.04,3.32,3.59,5.37
9000,2,35,21.9,0.2,0.0,0.7,21.0,0.0,1.04,7.8,17,95,10.48,3.75,0,35,0,0.0,1.07,1.07,1.03,4.46,7.57,4.63
10000,6,495,10.7,0.0,0.0,0.0,10.7,0.0,1.01,15.5,69,190,12.31,0.37,411,83,1,0.0,1.01,1.01,1.01,3.00,3.54,4.80
10000,2,59,16.1,0.0,0.0,0.5,15.7,0.0,1.00,10.6,16,82,7.94,2.65,0,54,5,0.0,1.00,1.00,1.00,3.32,7.86,2.81
11000,6,393,11.2,0.1,0.0,0.0,11.0,0.0,1.02,15.7,65,234,14.96,0.41,335,58,0,0.0,1.01,1.02,1.02,2.95,3.85,4.28
11000,2,62,12.7,1.0,0.2,0.5,11.0,0.0,1.37,11.7,16,78,6.45,1.02,0,59,3,0.0,1.37,1.37,1.37,3.40,7.63,2.52
12000,6,508,11.1,0.2,0.0,0.0,10.9,0.0,1.07,15.8,75,205,13.25,0.39,409,96,3,0.0,1.06,1.08,1.07,3.00,3.87,4.36
12000,2,20,16.0,0.0,0.0,0.2,15.9,0.0,1.00,11.0,7,92,9.53,1.50,0,18,2,0.0,1.00,1.00,1.00,3.30,6.45,4.05
13000,6,555,10.3,0.1,0.1,0.0,10.2,0.0,1.02,16.5,65,240,15.35,0.39,404,146,5,0.0,1.01,1.02,1.02,2.88,3.70,4.13
