step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,7,7,0,0,0,7,0,1.00,20,0.000,2162,1.68,134.95,5.33,30,2,2,0,1.00,1.00,1.00,2,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1779,1.89,109.05,3.32,30,2,2,0,1.00,1.00,1.00,2,4,2
100000,6,6,0,0,0,6,0,1.00,18,0.000,1607,0.37,80.58,1.38,1,8,8,0,1.00,1.00,1.00,3,1,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,1334,0.78,75.99,2.25,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,1238,1.43,75.24,1.80,1,8,8,0,1.00,1.00,1.00,1,2,4
100000,8,8,0,0,0,8,0,1.00,14,0.000,1164,1.12,73.56,0.58,1,8,8,0,1.00,1.00,1.00,3,1,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1077,1.71,59.23,1.09,1,8,8,0,1.00,1.00,1.00,2,1,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,1058,1.01,81.61,4.41,24,2,2,0,1.00,1.00,1.00,1,4,3
100000,10,10,0,0,0,10,0,1.00,12,0.000,1053,1.55,71.55,1.16,1,8,8,0,1.00,1.00,1.00,3,2,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,1019,2.23,64.85,1.78,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,1014,1.87,62.11,1.95,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,950,2.02,56.28,1.18,1,8,8,0,1.00,1.00,1.00,4,2,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,941,1.94,52.44,0.30,1,8,8,0,1.00,1.00,1.00,3,1,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,910,1.08,48.66,1.33,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,909,1.70,53.14,0.70,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,909,2.57,60.57,1.32,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,904,2.07,53.25,0.90,1,8,8,0,1.00,1.00,1.00,4,2,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,899,0.88,46.67,1.81,1,8,8,0,1.00,1.00,1.00,3,1,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,848,1.31,50.30,0.23,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,817,0.49,40.98,0.68,1,8,8,0,1.00,1.00,1.00,1,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,816,1.96,53.61,1.17,1,8,8,0,1.00,1.00,1.00,4,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,810,1.23,49.12,2.05,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,800,1.61,46.94,2.68,1,8,8,0,1.00,1.00,1.00,1,2,4
100000,10,10,0,0,0,10,0,1.00,18,0.000,786,1.63,52.62,2.23,24,2,2,0,1.00,1.00,1.00,2,4,3
100000,14,14,0,0,0,14,0,1.00,12,0.000,780,1.62,62.31,2.96,1,8,8,0,1.00,1.00,1.00,4,2,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,763,1.52,48.72,0.72,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,11,11,0,0,0,11,0,1.00,18,0.000,749,1.19,50.74,1.72,24,2,2,0,1.00,1.00,1.00,1,4,3
100000,8,8,0,0,0,8,0,1.00,20,0.000,749,1.45,44.23,1.23,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,744,1.42,43.37,0.95,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,719,0.77,44.42,0.51,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,688,1.38,44.48,2.10,24,2,2,0,1.00,1.00,1.00,4,3,3
100000,8,8,0,0,0,8,0,1.00,20,0.000,688,2.37,39.33,1.05,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,681,2.01,38.07,0.16,1,8,8,0,1.00,1.00,1.00,3,1,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,678,1.98,36.64,1.14,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,675,1.15,35.79,1.15,1,8,8,0,1.00,1.00,1.00,4,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,672,2.43,38.30,1.81,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,14,14,0,0,0,14,0,1.00,12,0.000,671,2.61,56.09,0.25,1,8,8,0,1.00,1.00,1.00,6,2,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,660,1.40,41.21,0.34,1,8,8,0,1.00,1.00,1.00,3,1,8
100000,11,11,0,0,0,11,0,1.00,12,0.000,646,2.41,46.33,2.53,1,8,8,0,1.00,1.00,1.00,2,2,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,644,2.54,38.81,0.85,1,8,8,0,1.00,1.00,1.00,1,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,642,1.39,35.05,1.05,1,8,8,0,1.00,1.00,1.00,4,2,4
100000,9,9,0,0,0,9,0,1.00,12,0.000,640,2.37,35.05,0.48,1,8,8,0,1.00,1.00,1.00,4,2,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,635,1.20,40.44,1.86,30,2,2,0,1.00,1.00,1.00,1,4,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,630,1.42,36.23,0.40,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,629,2.44,39.85,1.65,30,2,2,0,1.00,1.00,1.00,1,4,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,621,1.11,35.62,1.57,1,8,8,0,1.00,1.00,1.00,2,2,4
100000,8,8,0,0,0,8,0,1.00,20,0.000,614,0.19,33.45,0.48,1,8,8,0,1.00,1.00,1.00,1,2,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,605,1.92,35.85,0.65,1,8,8,0,1.00,1.00,1.00,3,1,8
