step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
90000,8,693,7.17,0.05,0.01,0.03,7.09,0.00,1.01,0.000,0.065,329471.2,27113.9,1,0,2.28,1.01,1.02,2.7094,102.78
90000,1,19,15.11,0.00,0.00,0.00,15.11,0.00,1.00,0.000,0.187,19937.5,6969.2,1,0,3.32,1.00,1.00,0.7310,166.53
90000,0,14,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.001,6467.6,8068.2,1,6,3.71,1.00,1.00,0.7805,2424.27
100000,8,701,7.43,0.05,0.01,0.00,7.38,0.00,1.02,0.000,0.068,329746.9,26831.0,1,0,2.32,1.02,1.03,2.6546,65.63
100000,1,18,15.83,0.00,1.33,0.00,14.50,0.00,1.00,0.000,0.196,14792.3,4430.2,1,0,3.33,1.00,1.00,0.4480,83.76
100000,0,86,15.88,0.05,0.77,0.02,15.05,0.00,1.04,0.000,0.007,3719.4,4628.3,1,9,3.51,1.04,1.04,0.4183,1851.29
110000,8,682,7.38,0.09,0.02,0.00,7.27,0.00,1.03,0.000,0.066,329398.3,27042.8,1,1,2.36,1.01,1.04,2.6892,89.63
110000,1,43,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.299,18909.9,5332.1,0,4,3.44,1.00,1.00,0.5301,13.75
110000,0,12,17.67,0.00,0.00,0.00,17.67,0.00,1.00,0.000,0.001,2863.6,4420.6,1,8,3.92,1.00,1.00,0.4108,1390.95
120000,8,640,8.78,0.01,0.00,0.01,8.77,0.00,1.00,0.000,0.074,327042.4,29195.3,1,6,2.43,1.00,1.00,2.8958,94.28
120000,1,42,11.62,0.14,0.00,0.00,11.48,0.00,1.06,0.000,0.341,25409.2,6538.4,1,9,2.90,1.04,1.04,0.6653,36.02
120000,0,9,17.11,0.22,0.00,0.00,16.89,0.00,1.05,0.000,0.001,1186.3,2063.6,1,7,4.00,1.00,1.07,0.1919,1085.65
130000,8,627,8.94,0.06,0.00,0.01,8.86,0.00,1.02,0.000,0.076,320463.8,30368.2,1,7,2.46,1.01,1.02,3.0247,69.94
130000,1,37,10.05,0.00,0.00,0.00,10.05,0.00,1.00,0.000,0.253,24051.6,5708.8,1,3,3.00,1.00,1.00,0.5719,9.10
130000,0,7,8.00,0.00,1.57,0.00,6.43,0.00,1.00,0.000,0.000,1050.6,1683.0,1,4,2.86,1.00,1.00,0.1647,977.03
140000,8,576,10.10,0.02,0.00,0.00,10.08,0.00,1.01,0.000,0.076,320695.4,31227.0,1,9,2.70,1.00,1.01,3.1162,70.56
140000,1,31,12.29,0.00,0.00,0.00,12.29,0.00,1.00,0.000,0.283,24823.3,5777.9,2,7,3.26,1.00,1.00,0.5789,15.63
140000,0,5,13.40,0.00,0.00,0.00,13.40,0.00,1.00,0.000,0.000,1143.9,1505.0,2,3,3.40,1.00,1.00,0.1602,1002.99
150000,8,641,9.56,0.01,0.00,0.00,9.55,0.00,1.00,0.000,0.080,321464.9,32882.9,2,12,2.43,1.00,1.00,3.2833,74.72
150000,1,50,9.00,0.20,0.00,0.00,8.80,0.00,1.10,0.000,0.336,25915.2,6726.2,2,5,2.50,1.28,1.28,0.6761,3.92
150000,0,11,8.73,0.64,0.00,0.00,8.09,0.00,1.36,0.000,0.001,1176.8,1842.6,2,7,2.82,1.73,1.32,0.1872,1014.18
160000,8,649,10.05,0.06,0.00,0.00,9.99,0.00,1.02,0.000,0.086,329684.3,32813.9,2,6,2.39,1.01,1.03,3.2759,86.85
160000,1,45,12.16,0.00,1.58,0.00,10.58,0.00,1.00,0.000,0.347,25153.7,5536.4,2,3,2.84,1.00,1.00,0.5579,12.51
160000,0,7,12.43,0.00,0.00,0.00,12.43,0.00,1.00,0.000,0.001,1144.8,1422.0,2,4,3.14,1.00,1.00,0.1445,993.72
170000,8,635,9.76,0.02,0.00,0.01,9.74,0.00,1.01,0.000,0.081,337580.6,33590.3,1,0,2.34,1.00,1.01,3.3495,52.88
170000,1,33,11.85,0.64,0.00,0.00,11.21,0.00,1.30,0.000,0.233,24335.2,7549.6,1,0,3.39,1.02,1.45,0.7712,15.75
170000,0,10,17.20,0.30,0.00,0.00,16.90,0.00,1.08,0.000,0.001,1767.3,3694.9,1,4,3.80,1.00,1.09,0.3599,987.52
180000,8,658,8.96,0.04,0.02,0.00,8.90,0.00,1.02,0.000,0.077,336633.0,32342.6,2,9,2.26,1.01,1.02,3.2270,71.19
180000,1,50,11.06,0.00,0.00,0.22,10.84,0.00,1.00,0.000,0.374,26233.0,6257.8,2,5,2.82,1.00,1.00,0.6332,16.06
180000,0,7,16.86,0.00,0.00,0.00,16.86,0.00,1.00,0.000,0.001,1205.0,1818.0,0,3,3.57,1.00,1.00,0.1834,975.31
190000,8,662,8.93,0.01,0.03,0.00,8.88,0.00,1.01,0.000,0.081,338367.8,30232.2,2,4,2.36,1.01,1.01,3.0047,57.42
190000,1,36,11.44,0.08,0.00,0.00,11.36,0.00,1.03,0.000,0.265,25329.2,7222.4,2,8,3.00,1.00,1.03,0.7345,11.32
190000,0,3,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,1234.1,2482.6,1,3,2.00,1.00,1.00,0.2538,980.09
200000,8,662,9.10,0.07,0.00,0.00,9.03,0.00,1.02,0.000,0.083,334401.8,30861.2,2,22,2.27,1.01,1.03,3.0755,83.65
200000,1,45,9.80,0.02,0.00,0.00,9.78,0.00,1.01,0.000,0.307,29487.7,5178.1,2,12,2.24,1.00,1.01,0.5231,6.40
200000,0,1,14.00,4.00,0.00,0.00,10.00,0.00,1.92,0.000,0.000,612.0,694.2,0,1,6.00,1.25,2.12,0.0735,937.85
210000,8,666,8.86,0.03,0.00,0.00,8.83,0.00,1.01,0.000,0.078,333973.5,30918.6,3,9,2.33,1.00,1.02,3.0718,81.82
210000,1,46,10.52,0.00,0.00,0.00,10.52,0.00,1.00,0.000,0.361,28038.0,5165.2,1,3,2.22,1.00,1.00,0.5221,9.73
210000,0,6,12.33,0.00,0.00,0.00,12.33,0.00,1.00,0.000,0.000,611.6,911.1,1,5,1.83,1.00,1.00,0.0898,768.54
220000,8,644,9.02,0.09,0.00,0.00,8.93,0.00,1.02,0.000,0.088,335072.7,30013.7,1,0,2.27,1.01,1.03,2.9901,67.60
220000,1,48,13.33,0.00,0.00,0.00,13.33,0.00,1.00,0.000,0.411,30090.9,5615.1,1,0,2.77,1.00,1.00,0.5618,7.17
220000,0,14,10.36,0.00,0.00,0.00,10.36,0.00,1.00,0.000,0.001,749.5,1829.6,1,13,1.71,1.00,1.00,0.1859,696.78
230000,8,648,8.79,0.05,0.02,0.10,8.62,0.00,1.02,0.000,0.085,328785.2,28350.0,2,4,2.23,1.02,1.02,2.8269,55.65
230000,1,37,12.89,0.03,0.00,0.00,12.86,0.00,1.01,0.000,0.341,29848.8,7700.2,2,6,2.70,1.00,1.01,0.7679,14.53
230000,0,9,11.33,0.00,0.00,0.00,11.33,0.00,1.00,0.000,0.001,936.1,3480.6,2,8,2.44,1.00,1.00,0.3574,687.09
240000,8,647,8.77,0.00,0.00,0.02,8.76,0.00,1.00,0.000,0.090,322447.8,27413.8,2,0,2.20,1.00,1.00,2.7362,32.74
240000,1,32,13.41,0.66,0.06,0.03,12.66,0.00,1.21,0.000,0.277,26189.3,7267.7,2,0,3.03,1.12,1.21,0.7288,32.82
240000,0,8,11.38,0.00,0.00,0.00,11.38,0.00,1.00,0.000,0.000,1344.9,2724.3,3,5,3.00,1.00,1.00,0.2839,767.89
250000,8,636,9.08,0.01,0.00,0.00,9.07,0.00,1.00,0.000,0.086,322406.4,26781.7,2,0,2.24,1.00,1.00,2.6716,55.73
250000,1,46,10.50,0.02,1.41,0.00,9.07,0.00,1.04,0.000,0.293,15442.7,3931.4,1,0,2.85,1.04,1.04,0.4025,8.18
250000,0,9,9.78,0.00,1.22,0.00,8.56,0.00,1.00,0.000,0.001,2647.1,2494.8,2,6,2.56,1.00,1.00,0.2402,698.04
260000,8,640,9.06,0.06,0.00,0.00,9.00,0.00,1.01,0.000,0.092,340636.3,28857.0,2,0,2.13,1.00,1.02,2.8831,60.26
260000,1,37,10.76,0.00,0.00,0.00,10.76,0.00,1.00,0.000,0.250,25299.8,5506.2,2,0,2.81,1.00,1.00,0.5495,12.17
260000,0,11,13.91,0.00,0.00,0.00,13.91,0.00,1.00,0.000,0.001,1419.0,1945.1,3,8,2.82,1.00,1.00,0.2012,714.44
270000,8,582,9.63,0.01,0.01,0.00,9.62,0.00,1.01,0.000,0.098,318124.2,27611.9,2,0,2.19,1.00,1.01,2.7571,40.19
270000,1,51,7.80,0.02,0.00,0.00,7.78,0.00,1.01,0.000,0.252,26111.7,6469.6,2,0,2.43,1.01,1.01,0.6465,10.52
270000,0,12,10.75,0.50,0.00,0.00,10.25,0.00,1.11,0.000,0.001,1385.8,2631.2,2,7,2.42,1.00,1.16,0.2712,772.64
280000,8,598,9.54,0.05,0.00,0.00,9.49,0.00,1.01,0.000,0.098,311086.5,27287.0,3,0,2.18,1.00,1.02,2.7276,58.25
280000,1,43,8.00,0.09,0.07,0.05,7.79,0.00,1.08,0.000,0.219,24961.3,5960.2,1,0,2.23,1.07,1.07,0.6015,9.05
280000,0,8,12.12,0.12,0.00,0.12,11.88,0.00,1.12,0.000,0.001,1505.8,2294.6,1,6,2.38,1.12,1.12,0.2287,789.28
290000,8,642,9.44,0.00,0.00,0.00,9.43,0.00,1.00,0.000,0.092,339052.2,29293.1,2,0,2.23,1.00,1.01,2.9236,53.08
290000,1,36,11.25,0.25,0.69,0.00,10.31,0.00,1.06,0.000,0.252,25025.3,6104.6,2,0,2.92,1.03,1.09,0.6110,8.54
290000,0,15,12.40,0.33,0.00,0.00,12.07,0.00,1.07,0.000,0.001,1422.5,2243.7,3,11,2.80,1.00,1.09,0.2258,753.45
300000,8,593,9.90,0.04,0.00,0.00,9.86,0.00,1.02,0.000,0.101,316081.5,27437.5,2,3,2.17,1.01,1.02,2.7429,58.30
300000,1,34,15.50,3.47,0.15,0.00,11.88,0.00,1.77,0.000,0.305,23897.3,6039.1,2,3,3.59,1.19,2.17,0.6132,32.56
300000,0,9,11.33,0.00,0.00,0.00,11.33,0.00,1.00,0.000,0.001,1703.9,2253.9,0,5,2.89,1.00,1.00,0.2256,807.47
310000,8,625,9.80,0.04,0.00,0.03,9.74,0.00,1.02,0.000,0.097,317986.2,31586.5,2,0,2.11,1.01,1.02,3.1514,64.78
310000,1,33,18.97,0.00,1.79,0.00,17.18,0.00,1.00,0.000,0.380,27219.9,6450.2,2,0,3.88,1.00,1.00,0.6421,26.67
310000,0,10,12.20,0.00,0.20,1.20,10.80,0.00,1.00,0.000,0.001,898.7,1981.4,3,6,3.10,1.00,1.00,0.2097,818.07
320000,8,654,9.44,0.05,0.00,0.01,9.38,0.00,1.02,0.000,0.082,344181.5,33191.0,2,0,2.20,1.01,1.02,3.3114,73.96
320000,1,6,38.17,0.00,0.00,0.00,38.17,0.00,1.00,0.000,0.161,16273.0,5010.4,1,0,5.50,1.00,1.00,0.5079,65.51
320000,0,10,29.40,0.00,0.00,0.00,29.40,0.00,1.00,0.000,0.001,791.0,2563.8,2,6,4.80,1.00,1.00,0.2586,778.38
330000,8,655,9.25,0.00,0.03,0.00,9.22,0.00,1.00,0.000,0.079,346160.0,31636.6,2,0,2.22,1.00,1.00,3.1551,49.26
330000,1,13,13.38,0.00,0.00,0.00,13.38,0.00,1.00,0.000,0.117,12789.0,4053.2,1,0,3.54,1.00,1.00,0.4009,21.70
330000,0,7,21.86,0.00,0.00,4.00,17.86,0.00,1.00,0.000,0.001,829.8,1796.5,2,2,3.43,1.00,1.00,0.1852,765.56
340000,8,635,9.91,0.00,0.03,0.01,9.87,0.00,1.00,0.000,0.082,346228.2,31785.5,2,0,2.29,1.00,1.00,3.1770,68.98
340000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,6451.1,2729.3,0,0,-0.00,-0.00,-0.00,0.2810,42.23
340000,0,3,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,958.4,1471.6,1,2,2.67,1.00,1.00,0.1592,901.51
350000,8,664,9.22,0.02,0.00,0.01,9.19,0.00,1.01,0.000,0.080,345192.2,33097.9,2,0,2.17,1.00,1.01,3.3022,60.92
350000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,4.62
350000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,473.0,235.9,0,0,-0.00,-0.00,-0.00,0.0324,948.49
360000,8,643,9.65,0.11,0.00,0.01,9.54,0.00,1.03,0.000,0.081,345738.9,34451.7,2,6,2.29,1.00,1.04,3.4392,71.21
360000,1,37,10.62,0.00,0.00,0.89,9.73,0.00,1.00,0.000,0.267,17781.5,5031.2,3,9,2.78,1.00,1.00,0.5097,18.65
360000,0,6,5.83,0.00,0.00,0.00,5.83,0.00,1.00,0.000,0.000,9869.6,8440.0,2,6,2.33,1.00,1.00,0.8311,792.23
370000,8,668,9.87,0.06,0.00,0.01,9.79,0.00,1.02,0.000,0.087,346821.6,34639.7,2,6,2.31,1.00,1.02,3.4559,82.09
370000,1,29,13.28,0.00,2.48,0.62,10.17,0.00,1.00,0.000,0.255,21741.3,5092.2,2,3,3.55,1.00,1.00,0.5143,14.87
370000,0,11,11.00,0.00,2.64,0.00,8.36,0.00,1.00,0.000,0.001,1887.6,1598.7,2,4,3.18,1.00,1.00,0.1732,879.92
380000,8,644,9.63,0.08,0.00,0.10,9.45,0.00,1.03,0.000,0.084,346079.2,34753.2,1,0,2.27,1.02,1.03,3.4649,67.48
380000,1,30,19.03,0.37,0.00,0.00,18.67,0.00,1.09,0.000,0.349,23720.8,6749.7,1,0,4.00,1.00,1.11,0.6823,30.44
380000,0,5,18.80,0.20,0.00,0.00,18.60,0.00,1.05,0.000,0.001,1639.5,2634.9,1,2,4.00,1.00,1.07,0.2658,864.02
390000,8,667,8.97,0.01,0.00,0.05,8.90,0.00,1.01,0.000,0.090,341445.9,33372.8,1,0,2.24,1.01,1.01,3.3340,55.04
390000,1,12,10.25,0.00,0.00,0.00,10.25,0.00,1.00,0.000,0.084,18370.7,5958.0,1,0,4.08,1.00,1.00,0.6145,19.47
390000,0,5,21.80,8.80,0.00,0.00,13.00,0.00,2.96,0.000,0.001,1276.9,2282.9,1,3,5.60,4.10,2.15,0.2418,1175.64
400000,8,662,9.11,0.03,0.03,0.02,9.03,0.00,1.01,0.000,0.078,339054.3,31208.8,2,0,2.21,1.01,1.01,3.1132,58.18
400000,1,11,26.55,0.00,0.00,0.00,26.55,0.00,1.00,0.000,0.184,10898.0,2904.3,1,0,5.18,1.00,1.00,0.2951,9.31
400000,0,7,13.14,0.14,0.00,0.00,13.00,0.00,1.29,0.000,0.001,1241.3,1587.0,2,4,3.86,1.29,1.29,0.1602,1158.00
410000,8,659,9.26,0.10,0.00,0.03,9.13,0.00,1.03,0.000,0.081,345877.4,32943.1,1,0,2.22,1.01,1.04,3.2929,70.82
410000,1,24,13.42,0.42,0.00,0.00,13.00,0.00,1.12,0.000,0.193,16851.9,4840.1,2,0,3.96,1.00,1.12,0.4924,18.81
410000,0,7,9.14,0.29,0.00,0.00,8.86,0.00,1.10,0.000,0.000,5332.0,4864.0,2,7,3.14,1.00,1.10,0.4555,891.58
420000,8,652,9.36,0.04,0.00,0.03,9.29,0.00,1.01,0.000,0.083,345227.6,32459.5,2,0,2.27,1.00,1.01,3.2412,58.14
420000,1,41,13.73,0.10,0.00,0.00,13.63,0.00,1.12,0.000,0.363,23605.3,7607.5,1,0,3.63,1.12,1.12,0.7667,18.35
420000,0,13,24.08,4.31,0.00,0.00,19.77,0.00,1.99,0.000,0.002,2043.7,3694.1,2,3,4.54,2.12,2.12,0.3675,891.70
430000,8,691,8.65,0.01,0.01,0.01,8.62,0.00,1.01,0.000,0.081,342382.8,32305.6,2,0,2.24,1.00,1.01,3.2265,49.70
430000,1,9,20.22,0.67,0.00,0.00,19.56,0.00,1.18,0.000,0.126,17205.3,5200.1,1,0,4.89,1.00,1.24,0.5239,15.50
430000,0,5,21.20,0.00,0.00,0.00,21.20,0.00,1.00,0.000,0.001,1402.3,2733.2,1,3,4.60,1.00,1.00,0.2758,916.92
440000,8,659,9.11,0.08,0.00,0.01,9.03,0.00,1.02,0.000,0.079,343652.3,32111.9,1,0,2.27,1.02,1.02,3.2099,65.30
440000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1071.3,550.0,0,0,-0.00,-0.00,-0.00,0.0591,13.30
440000,0,1,21.00,0.00,0.00,0.00,21.00,0.00,1.00,0.000,0.000,587.8,442.5,0,1,4.00,1.00,1.00,0.0534,1015.22
450000,8,662,9.24,0.01,0.00,0.05,9.19,0.00,1.01,0.000,0.080,344219.0,32319.4,2,0,2.24,1.00,1.00,3.2283,66.81
450000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,11.30
450000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,466.5,279.3,1,2,2.50,1.00,1.00,0.0324,1014.97
460000,8,646,9.55,0.02,0.00,0.05,9.48,0.00,1.01,0.000,0.082,341412.5,33600.9,2,4,2.30,1.00,1.01,3.3471,89.21
460000,1,42,11.93,0.00,0.00,1.31,10.62,0.00,1.00,0.000,0.319,13910.9,3127.1,2,2,2.40,1.00,1.00,0.3171,10.25
460000,0,8,11.88,0.00,0.00,0.00,11.88,0.00,1.00,0.000,0.000,9688.1,6943.1,2,7,2.75,1.00,1.00,0.6696,655.42
470000,8,676,8.60,0.03,0.01,0.01,8.55,0.00,1.01,0.000,0.076,343919.6,33646.4,2,0,2.19,1.00,1.01,3.3577,65.34
470000,1,36,12.28,1.19,0.00,1.25,9.83,0.00,1.33,0.000,0.288,24645.7,6328.3,3,0,2.92,1.03,1.36,0.6497,45.23
470000,0,18,13.94,4.28,0.00,0.61,9.06,0.00,2.04,0.000,0.001,1473.7,2368.2,3,11,4.00,1.07,2.33,0.2392,759.67
480000,8,675,9.10,0.02,0.00,0.01,9.07,0.00,1.01,0.000,0.082,339683.3,30923.2,2,13,2.13,1.00,1.01,3.0813,53.62
480000,1,40,12.15,0.62,0.00,0.00,11.52,0.00,1.18,0.000,0.326,24901.1,5873.4,1,2,2.88,1.00,1.18,0.5921,38.96
480000,0,11,11.64,1.55,0.00,0.00,10.09,0.00,1.43,0.000,0.001,1552.4,2500.1,1,6,3.09,1.00,1.47,0.2353,562.13
490000,8,660,9.40,0.03,0.00,0.00,9.37,0.00,1.01,0.000,0.081,344829.1,31280.3,2,0,2.18,1.00,1.01,3.1236,53.76
490000,1,19,7.84,0.00,0.00,0.47,7.37,0.00,1.00,0.000,0.095,22630.9,5080.0,1,0,2.21,1.00,1.00,0.5125,18.79
490000,0,6,13.17,0.00,0.00,0.00,13.17,0.00,1.00,0.000,0.000,1805.1,2346.2,2,4,2.33,1.00,1.00,0.2515,747.20
500000,8,678,9.13,0.03,0.00,0.01,9.09,0.00,1.01,0.000,0.085,346718.2,31110.4,2,8,2.17,1.00,1.01,3.1044,64.38
500000,1,45,8.67,0.58,0.00,0.00,8.09,0.00,1.19,0.000,0.258,17216.8,3958.1,2,14,2.80,1.06,1.24,0.4084,11.19
500000,0,3,9.67,0.33,0.00,0.00,9.33,0.00,1.08,0.000,0.000,3111.9,3220.9,1,3,3.33,1.00,1.10,0.3028,604.60
510000,8,672,9.00,0.02,0.00,0.00,8.98,0.00,1.01,0.000,0.083,343210.2,31598.6,2,7,2.13,1.00,1.01,3.1532,67.28
510000,1,39,12.13,0.00,0.00,0.08,12.05,0.00,1.00,0.000,0.306,29414.0,6007.0,2,4,2.90,1.00,1.00,0.6040,12.94
510000,0,4,14.75,0.00,0.00,0.00,14.75,0.00,1.00,0.000,0.000,761.3,1676.8,0,4,3.25,1.00,1.00,0.1669,551.74
520000,8,675,9.61,0.08,0.00,0.01,9.52,0.00,1.03,0.000,0.085,343022.1,31365.2,2,8,2.23,1.01,1.04,3.1299,78.41
520000,1,44,11.14,0.02,0.18,0.00,10.93,0.00,1.01,0.000,0.326,26998.4,7083.6,2,2,2.59,1.01,1.00,0.7168,22.84
520000,0,5,12.80,0.00,0.60,0.00,12.20,0.00,1.00,0.000,0.000,1132.6,1761.5,1,3,2.60,1.00,1.00,0.1810,592.02
530000,8,658,9.36,0.03,0.00,0.01,9.31,0.00,1.02,0.000,0.088,342224.4,31648.3,2,9,2.15,1.01,1.02,3.1582,43.24
530000,1,43,8.84,0.00,0.00,0.02,8.81,0.00,1.00,0.000,0.255,26478.3,5815.3,3,3,2.12,1.00,1.00,0.5789,6.53
530000,0,7,9.71,0.00,0.00,0.00,9.71,0.00,1.00,0.000,0.000,1252.3,1381.1,2,7,2.71,1.00,1.00,0.1409,574.51
540000,8,621,9.87,0.03,0.00,0.01,9.83,0.00,1.01,0.000,0.088,342931.0,31809.2,2,12,2.30,1.00,1.01,3.1802,67.63
540000,1,37,10.49,0.05,0.00,0.00,10.43,0.00,1.02,0.000,0.279,27559.3,6536.0,2,8,2.51,1.02,1.02,0.6631,6.42
540000,0,4,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1124.5,1997.2,1,2,2.00,1.00,1.00,0.1898,534.40
550000,8,616,9.56,0.01,0.00,0.01,9.54,0.00,1.01,0.000,0.107,339715.1,32002.3,2,0,2.12,1.00,1.01,3.1954,32.67
550000,1,24,12.71,0.71,0.00,0.92,11.08,0.00,1.19,0.000,0.188,26034.7,6547.6,2,0,3.67,1.00,1.51,0.6701,88.84
550000,0,7,17.29,0.86,0.00,1.14,15.29,0.00,1.13,0.000,0.001,1120.8,1988.8,1,2,3.86,1.00,1.27,0.2028,626.42
560000,8,657,9.78,0.02,0.00,0.01,9.75,0.00,1.01,0.000,0.091,321678.4,30687.8,2,0,2.20,1.01,1.01,3.0656,66.82
560000,1,34,11.76,1.03,0.00,0.32,10.41,0.00,1.25,0.000,0.260,22194.4,7459.2,1,0,3.18,1.00,1.32,0.7518,28.11
560000,0,11,13.64,3.09,0.00,0.00,10.55,0.00,1.83,0.000,0.001,2241.5,3569.5,1,7,4.09,1.58,1.97,0.3441,556.50
570000,8,640,10.19,0.11,0.00,0.01,10.07,0.00,1.05,0.000,0.085,346011.4,33374.6,2,0,2.26,1.05,1.06,3.3278,66.48
570000,1,35,14.63,0.00,0.71,0.00,13.91,0.00,1.00,0.000,0.306,24010.7,6958.3,2,0,3.49,1.00,1.00,0.6971,21.52
570000,0,6,24.67,0.00,0.00,0.00,24.67,0.00,1.00,0.000,0.001,1585.2,2612.0,2,2,3.83,1.00,1.00,0.2669,532.60
580000,8,643,10.31,0.09,0.00,0.01,10.21,0.00,1.02,0.000,0.095,344961.4,33804.5,2,0,2.33,1.01,1.03,3.3761,45.69
580000,1,34,15.00,0.94,0.26,0.32,13.47,0.00,1.23,0.000,0.300,23870.4,7650.8,2,0,3.56,1.00,1.32,0.7718,23.15
580000,0,17,13.59,1.00,1.47,0.18,10.94,0.00,1.28,0.000,0.001,1720.8,2914.8,2,10,3.24,1.00,1.43,0.2971,633.05
590000,8,609,10.61,0.15,0.00,0.01,10.45,0.00,1.05,0.000,0.095,341417.2,33629.7,2,2,2.31,1.03,1.05,3.3655,83.22
590000,1,32,15.41,1.50,0.00,0.00,13.91,0.00,1.58,0.000,0.308,23444.3,7380.6,2,2,3.31,1.47,1.50,0.7487,23.72
