step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
230000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,922.5,101.1,0,0,-0.00,-0.00,-0.00,0.0115,235.96
240000,8,673,8.37,0.00,0.05,0.02,8.30,0.00,1.00,0.000,0.073,338199.1,7668.3,5,0,2.25,1.00,1.00,0.7564,19.68
240000,4,357,7.80,0.00,0.02,0.03,7.76,0.00,1.00,0.000,0.157,173655.1,6199.9,3,0,1.82,1.00,1.00,0.6191,9.70
240000,0,5,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.000,996.5,127.8,2,5,3.40,1.00,1.00,0.0124,116.26
250000,8,701,8.14,0.00,0.02,0.04,8.08,0.00,1.00,0.000,0.076,342100.8,7255.9,4,0,2.12,1.00,1.00,0.7248,19.49
250000,4,274,8.01,0.00,0.00,0.00,8.01,0.00,1.00,0.000,0.169,168935.4,6440.0,3,0,1.54,1.00,1.00,0.6433,6.36
250000,0,5,7.80,0.00,0.00,0.00,7.80,0.00,1.00,0.000,0.000,975.2,107.3,2,4,2.40,1.00,1.00,0.0125,124.59
260000,8,714,7.66,0.00,0.00,0.05,7.61,0.00,1.00,0.000,0.071,346241.9,7556.9,4,0,2.04,1.00,1.00,0.7543,16.06
260000,4,264,7.48,0.00,0.05,0.00,7.43,0.00,1.00,0.000,0.144,121714.8,5910.9,2,0,1.70,1.00,1.00,0.5908,4.72
260000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,844.4,91.7,0,0,-0.00,-0.00,-0.00,0.0103,124.82
270000,8,727,7.54,0.00,0.04,0.03,7.47,0.00,1.00,0.000,0.071,347544.8,7443.1,3,0,2.06,1.00,1.00,0.7435,16.06
270000,4,326,7.69,0.00,0.00,0.01,7.69,0.00,1.00,0.000,0.169,159459.4,7059.8,3,0,1.55,1.00,1.00,0.7053,8.10
270000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,926.1,98.6,2,3,3.00,1.00,1.00,0.0110,117.94
280000,8,712,7.61,0.00,0.02,0.00,7.59,0.00,1.00,0.000,0.070,345781.8,7359.9,3,0,2.00,1.00,1.00,0.7326,18.59
280000,4,385,7.72,0.00,0.03,0.05,7.65,0.00,1.00,0.000,0.150,148975.9,7376.4,2,0,1.68,1.00,1.00,0.7368,8.12
280000,0,4,7.00,0.00,0.00,0.25,6.75,0.00,1.00,0.000,0.000,936.6,102.5,2,4,2.75,1.00,1.00,0.0112,83.77
290000,8,691,7.61,0.00,0.02,0.01,7.58,0.00,1.00,0.000,0.068,345513.8,7170.7,3,0,2.06,1.00,1.00,0.7160,17.49
290000,4,323,7.87,0.00,0.03,0.00,7.84,0.00,1.00,0.000,0.169,174165.7,7319.3,2,0,1.35,1.00,1.00,0.7304,8.17
290000,0,5,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,983.5,113.4,2,5,2.20,1.00,1.00,0.0139,85.57
300000,8,711,7.83,0.01,0.00,0.00,7.82,0.00,1.00,0.000,0.072,345955.4,7117.6,3,0,1.99,1.00,1.00,0.7104,15.06
300000,4,373,8.10,0.00,0.01,0.00,8.09,0.00,1.00,0.000,0.151,176081.3,8607.7,2,0,1.61,1.00,1.00,0.8599,9.75
300000,0,4,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,950.3,92.4,1,4,2.25,1.00,1.00,0.0114,85.26
310000,8,718,7.70,0.00,0.00,0.00,7.70,0.00,1.00,0.000,0.074,344048.1,7210.5,5,4,2.02,1.00,1.00,0.7204,15.44
310000,4,373,8.01,0.00,0.09,0.04,7.88,0.00,1.00,0.000,0.157,181820.5,7884.5,3,6,1.68,1.00,1.00,0.7865,8.14
310000,0,5,5.80,0.00,0.00,0.00,5.80,0.00,1.00,0.000,0.000,1066.3,119.4,2,5,2.00,1.00,1.00,0.0144,87.08
320000,8,685,7.44,0.00,0.02,0.00,7.41,0.00,1.00,0.000,0.071,337393.8,6948.5,4,6,1.99,1.00,1.00,0.6934,11.51
320000,4,362,7.93,0.00,0.02,0.02,7.88,0.00,1.00,0.000,0.162,178983.2,8092.9,4,7,1.66,1.00,1.00,0.8091,11.72
320000,0,2,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,970.6,97.4,2,2,3.00,1.00,1.00,0.0118,91.54
330000,8,703,7.54,0.00,0.02,0.00,7.51,0.00,1.00,0.000,0.078,328077.3,7133.9,4,19,1.96,1.00,1.00,0.7126,15.58
330000,4,371,8.23,0.00,0.01,0.01,8.21,0.00,1.00,0.000,0.179,176773.5,8578.7,3,13,1.48,1.00,1.00,0.8565,6.64
330000,0,4,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,807.1,89.5,1,4,2.25,1.00,1.00,0.0116,98.24
340000,8,689,7.55,0.00,0.00,0.00,7.55,0.00,1.00,0.000,0.078,335621.3,7067.7,5,35,1.97,1.00,1.00,0.7064,15.97
340000,4,341,7.57,0.00,0.02,0.00,7.55,0.00,1.00,0.000,0.157,177759.0,7653.9,4,16,1.76,1.00,1.00,0.7644,5.89
340000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,661.7,66.3,0,0,-0.00,-0.00,-0.00,0.0082,102.16
350000,8,672,7.54,0.00,0.03,0.00,7.52,0.00,1.00,0.000,0.083,335974.2,6997.3,5,11,1.93,1.00,1.00,0.6988,13.08
350000,4,354,7.59,0.00,0.00,0.00,7.59,0.00,1.00,0.000,0.162,171445.4,6097.5,3,23,1.81,1.00,1.00,0.6088,5.30
350000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,768.4,76.2,2,2,3.00,1.00,1.00,0.0087,98.19
360000,8,717,7.31,0.00,0.05,0.00,7.25,0.00,1.00,0.000,0.089,320355.9,6325.4,4,11,1.97,1.00,1.00,0.6316,10.28
360000,4,353,7.47,0.00,0.00,0.06,7.41,0.00,1.00,0.000,0.146,173461.6,5660.0,3,6,1.79,1.00,1.00,0.5654,5.22
360000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,744.4,65.2,1,1,3.00,1.00,1.00,0.0070,91.37
370000,8,693,7.33,0.01,0.03,0.01,7.29,0.00,1.00,0.000,0.075,338548.1,6128.4,5,2,2.13,1.00,1.00,0.6125,12.68
370000,4,375,7.51,0.00,0.05,0.02,7.44,0.00,1.00,0.000,0.162,175058.5,5744.8,4,10,1.64,1.00,1.00,0.5744,8.25
370000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,655.2,66.1,0,0,-0.00,-0.00,-0.00,0.0072,89.30
380000,8,686,7.36,0.00,0.04,0.00,7.31,0.00,1.00,0.000,0.090,323279.2,5887.7,5,7,1.99,1.00,1.00,0.5881,4.90
380000,4,385,7.95,0.00,0.11,0.01,7.84,0.00,1.00,0.000,0.166,179309.6,7021.3,5,12,1.64,1.00,1.00,0.7011,5.06
380000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,545.5,54.1,1,1,2.00,1.00,1.00,0.0064,94.34
390000,8,699,7.21,0.00,0.07,0.00,7.13,0.00,1.00,0.000,0.081,330219.2,5914.2,2,8,1.99,1.00,1.00,0.5906,8.45
390000,4,383,7.73,0.08,0.02,0.01,7.62,0.00,1.04,0.000,0.159,180231.2,7413.0,3,3,1.60,1.03,1.04,0.7411,4.43
390000,0,3,6.33,0.00,0.00,0.00,6.33,0.00,1.00,0.000,0.000,683.4,72.1,2,3,2.33,1.00,1.00,0.0080,90.03
400000,8,716,7.41,0.00,0.04,0.01,7.36,0.00,1.00,0.000,0.079,343574.4,5937.6,2,3,2.00,1.00,1.00,0.5932,7.31
400000,4,375,8.26,0.00,0.18,0.06,8.02,0.00,1.00,0.000,0.156,182856.7,7195.5,2,2,1.60,1.00,1.00,0.7188,11.58
400000,0,4,7.75,0.00,0.00,0.00,7.75,0.00,1.00,0.000,0.000,789.3,89.4,2,4,2.75,1.00,1.00,0.0101,83.34
410000,8,707,7.23,0.00,0.03,0.00,7.20,0.00,1.00,0.000,0.081,334894.1,5907.3,5,10,2.02,1.00,1.00,0.5903,8.37
410000,4,382,7.73,0.00,0.06,0.08,7.59,0.00,1.00,0.000,0.159,181041.5,6996.3,4,3,1.68,1.00,1.00,0.6982,2.87
410000,0,6,6.17,0.00,0.00,0.00,6.17,0.00,1.00,0.000,0.000,687.4,74.4,2,6,2.33,1.00,1.00,0.0082,81.42
420000,8,692,7.38,0.02,0.03,0.02,7.30,0.00,1.01,0.000,0.072,334638.9,5905.5,5,17,2.07,1.01,1.01,0.5897,8.98
420000,4,373,8.01,0.00,0.06,0.00,7.95,0.00,1.00,0.000,0.164,179055.9,6915.6,4,1,1.72,1.00,1.00,0.6909,8.51
420000,0,1,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.000,732.1,78.4,1,1,4.00,1.00,1.00,0.0092,76.25
430000,8,721,7.58,0.00,0.03,0.02,7.53,0.00,1.00,0.000,0.074,347621.0,6652.8,5,1,2.15,1.00,1.00,0.6642,5.86
430000,4,360,8.02,0.00,0.03,0.11,7.88,0.00,1.00,0.000,0.145,180528.8,7059.5,3,4,1.75,1.00,1.00,0.7047,8.38
430000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,865.4,93.5,1,2,3.00,1.00,1.00,0.0104,73.15
440000,8,723,7.57,0.00,0.05,0.03,7.49,0.00,1.00,0.000,0.074,348107.2,6967.0,5,2,2.08,1.00,1.00,0.6961,8.97
440000,4,380,7.77,0.00,0.07,0.04,7.66,0.00,1.00,0.000,0.148,180820.7,6884.5,3,2,1.65,1.00,1.00,0.6880,7.60
440000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,927.4,106.2,1,3,3.67,1.00,1.00,0.0117,72.54
450000,8,739,7.49,0.00,0.08,0.00,7.41,0.00,1.00,0.000,0.072,349724.8,7189.2,4,6,2.03,1.00,1.00,0.7181,7.95
450000,4,361,7.80,0.00,0.11,0.02,7.67,0.00,1.00,0.000,0.142,182096.1,7383.5,3,0,1.70,1.00,1.00,0.7374,6.67
450000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,842.6,91.8,0,0,-0.00,-0.00,-0.00,0.0103,69.32
460000,8,715,7.44,0.00,0.04,0.06,7.33,0.00,1.00,0.000,0.070,351655.9,7391.1,4,2,2.08,1.00,1.00,0.7386,8.32
460000,4,377,7.95,0.00,0.12,0.06,7.77,0.00,1.00,0.000,0.151,183199.1,7689.4,3,3,1.65,1.00,1.00,0.7679,7.28
460000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,807.5,96.2,1,3,3.33,1.00,1.00,0.0113,69.77
470000,8,720,7.56,0.00,0.09,0.02,7.45,0.00,1.00,0.000,0.071,350984.3,7439.2,4,0,2.08,1.00,1.00,0.7427,9.32
470000,4,369,8.22,0.00,0.07,0.03,8.12,0.00,1.00,0.000,0.151,180923.8,7819.8,2,0,1.64,1.00,1.00,0.7812,4.65
470000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,930.9,105.0,1,1,2.50,1.00,1.00,0.0119,66.24
480000,8,726,7.55,0.04,0.02,0.00,7.49,0.00,1.02,0.001,0.074,349181.8,7503.6,3,0,2.08,1.02,1.02,0.7493,8.35
480000,4,364,7.99,0.01,0.08,0.01,7.90,0.00,1.00,0.000,0.148,182755.2,8219.5,4,4,1.79,1.00,1.00,0.8216,7.75
480000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,896.7,112.7,1,1,3.00,1.00,1.00,0.0130,68.29
490000,8,728,7.87,0.00,0.08,0.01,7.78,0.00,1.00,0.000,0.076,345674.4,7571.1,4,1,2.11,1.00,1.00,0.7558,6.75
490000,4,382,7.98,0.00,0.08,0.02,7.89,0.00,1.00,0.000,0.161,180139.7,7584.8,3,2,1.68,1.00,1.00,0.7581,8.75
490000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,710.8,88.1,1,1,4.00,1.00,1.00,0.0098,63.79
500000,8,694,7.86,0.01,0.02,0.01,7.82,0.00,1.01,0.000,0.071,344394.4,7230.7,4,0,2.11,1.01,1.01,0.7220,8.68
500000,4,285,7.86,0.00,0.13,0.06,7.67,0.00,1.00,0.000,0.173,164735.5,7369.3,2,0,1.59,1.00,1.00,0.7366,6.96
500000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,732.8,88.8,1,1,3.00,1.00,1.00,0.0103,64.42
510000,8,704,7.53,0.00,0.08,0.03,7.42,0.00,1.00,0.000,0.074,344200.7,7321.7,4,9,2.14,1.00,1.00,0.7308,8.38
510000,4,362,8.20,0.00,0.07,0.10,8.03,0.00,1.00,0.000,0.165,167777.0,7946.1,3,4,1.60,1.00,1.00,0.7941,7.13
510000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,632.1,76.8,1,1,3.00,1.00,1.00,0.0090,62.08
520000,8,608,7.67,0.00,0.05,0.01,7.61,0.00,1.00,0.000,0.092,327475.9,6768.8,4,25,2.04,1.00,1.00,0.6764,6.27
520000,4,383,7.86,0.00,0.08,0.00,7.79,0.00,1.00,0.000,0.181,181939.0,8192.2,4,11,1.57,1.00,1.00,0.8182,2.77
520000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,598.8,74.9,1,1,3.00,1.00,1.00,0.0084,63.85
530000,8,721,7.54,0.01,0.03,0.04,7.46,0.00,1.00,0.000,0.085,305553.3,6775.2,5,45,1.90,1.00,1.00,0.6753,9.91
530000,4,335,8.01,0.00,0.06,0.07,7.87,0.00,1.00,0.000,0.177,167596.4,7488.6,5,8,1.93,1.00,1.00,0.7503,4.82
530000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,339.6,52.5,1,1,4.00,1.00,1.00,0.0059,59.29
540000,8,717,7.45,0.00,0.05,0.01,7.38,0.00,1.00,0.000,0.086,344534.6,8418.1,3,18,1.92,1.00,1.00,0.8415,8.49
540000,4,361,8.16,0.00,0.03,0.07,8.06,0.00,1.00,0.000,0.186,177446.7,7762.0,3,17,1.73,1.00,1.00,0.7759,4.85
540000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,441.0,59.5,1,1,4.00,1.00,1.00,0.0064,60.39
550000,8,738,7.67,0.00,0.20,0.01,7.46,0.00,1.00,0.000,0.075,355811.7,8227.9,2,6,2.00,1.00,1.00,0.8211,9.00
550000,4,377,8.01,0.00,0.05,0.00,7.96,0.00,1.00,0.000,0.163,166103.3,7981.1,2,3,1.52,1.00,1.00,0.7977,4.43
550000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,613.2,76.1,1,1,3.00,1.00,1.00,0.0086,55.14
560000,8,732,7.31,0.00,0.06,0.02,7.23,0.00,1.00,0.000,0.081,353189.3,8072.1,2,7,1.92,1.00,1.00,0.8068,10.71
560000,4,374,8.07,0.00,0.15,0.02,7.90,0.00,1.00,0.000,0.169,181967.7,8109.8,2,9,1.62,1.00,1.00,0.8109,6.78
560000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,715.7,88.4,1,1,4.00,1.00,1.00,0.0100,59.79
570000,8,721,7.47,0.00,0.10,0.00,7.36,0.00,1.00,0.000,0.077,348022.7,7906.3,4,8,1.93,1.00,1.00,0.7897,7.76
570000,4,352,7.88,0.00,0.07,0.03,7.78,0.00,1.00,0.000,0.154,179794.2,7537.0,4,18,1.69,1.00,1.00,0.7531,7.77
570000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,676.5,83.5,1,1,1.00,1.00,1.00,0.0090,57.73
580000,8,733,7.42,0.00,0.06,0.01,7.35,0.00,1.00,0.000,0.076,348603.5,7920.9,3,2,2.03,1.00,1.00,0.7918,8.61
580000,4,384,8.07,0.00,0.12,0.02,7.93,0.00,1.00,0.000,0.156,179897.8,7937.4,2,1,1.65,1.00,1.00,0.7921,5.10
580000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,630.9,81.3,1,2,3.00,1.00,1.00,0.0101,60.76
590000,8,713,7.36,0.00,0.09,0.06,7.21,0.00,1.00,0.000,0.072,351030.0,7561.2,4,8,2.07,1.00,1.00,0.7549,6.95
590000,4,380,8.02,0.00,0.08,0.01,7.94,0.00,1.00,0.000,0.159,183427.8,8441.0,2,6,1.63,1.00,1.00,0.8438,7.99
590000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,786.8,90.6,1,2,4.00,1.00,1.00,0.0103,58.02
600000,8,662,7.46,0.00,0.03,0.02,7.41,0.00,1.00,0.000,0.070,340949.3,7376.5,4,19,2.02,1.00,1.00,0.7373,8.66
