step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
80000,0,3,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,782.2,208.9,2,3,3.33,1.00,1.00,0.0134,627.52
90000,8,606,9.47,0.02,0.00,0.00,9.45,0.00,1.01,0.000,0.081,315300.1,6748.9,5,16,2.54,1.01,1.01,0.6732,10.21
90000,4,272,10.89,0.06,0.05,0.00,10.78,0.00,1.02,0.000,0.160,149619.9,4654.5,5,4,2.80,1.02,1.02,0.4643,5.00
90000,0,5,11.20,0.00,0.00,0.00,11.20,0.00,1.00,0.000,0.000,730.0,137.0,2,5,2.40,1.00,1.00,0.0141,605.54
100000,8,624,9.30,0.01,0.00,0.00,9.29,0.00,1.01,0.000,0.078,314216.1,7000.0,7,4,2.53,1.01,1.01,0.6988,11.80
100000,4,300,10.02,0.01,0.01,0.00,10.00,0.00,1.01,0.000,0.154,149366.8,4436.5,3,1,2.64,1.01,1.00,0.4421,2.04
100000,0,6,8.83,0.00,0.00,0.00,8.83,0.00,1.00,0.000,0.000,791.2,154.6,4,6,2.33,1.00,1.00,0.0150,577.35
110000,8,598,9.45,0.01,0.00,0.00,9.45,0.00,1.00,0.000,0.078,320996.6,7590.4,5,4,2.55,1.00,1.00,0.7579,12.17
110000,4,271,9.84,0.01,0.00,0.00,9.83,0.00,1.01,0.000,0.140,151950.0,4518.9,6,7,2.61,1.01,1.00,0.4503,2.81
110000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,833.0,148.0,2,2,3.00,1.00,1.00,0.0174,576.31
120000,8,611,9.27,0.00,0.00,0.00,9.27,0.00,1.00,0.000,0.076,321868.0,7937.3,4,4,2.49,1.00,1.00,0.7925,13.69
120000,4,287,10.09,0.07,0.01,0.00,10.02,0.00,1.03,0.000,0.146,152630.5,4555.5,2,0,2.64,1.04,1.02,0.4546,8.65
120000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,792.8,127.4,1,2,2.50,1.00,1.00,0.0140,562.70
130000,8,617,9.26,0.03,0.02,0.01,9.21,0.00,1.02,0.000,0.085,321106.8,7788.7,3,5,2.49,1.01,1.01,0.7764,9.12
130000,4,283,10.28,0.10,0.00,0.00,10.18,0.00,1.03,0.000,0.152,152673.6,4651.5,2,1,2.58,1.03,1.04,0.4635,4.24
130000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,828.6,133.4,2,3,2.33,1.00,1.00,0.0143,543.35
140000,8,582,9.19,0.05,0.00,0.02,9.12,0.00,1.03,0.000,0.087,309261.9,7369.4,4,13,2.53,1.03,1.03,0.7362,11.05
140000,4,272,10.40,0.02,0.00,0.00,10.39,0.00,1.01,0.000,0.160,151422.0,4338.4,4,9,2.65,1.01,1.01,0.4325,6.02
140000,0,2,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,703.3,101.4,1,2,3.50,1.00,1.00,0.0124,544.04
150000,8,600,9.41,0.11,0.02,0.01,9.27,0.00,1.05,0.000,0.084,306828.1,7568.0,5,7,2.54,1.05,1.04,0.7556,12.27
150000,4,280,10.16,0.03,0.01,0.00,10.12,0.00,1.02,0.000,0.147,149748.1,4225.9,4,2,2.61,1.02,1.02,0.4208,3.76
150000,0,5,6.60,0.00,0.00,0.00,6.60,0.00,1.00,0.000,0.000,643.5,99.5,2,5,2.40,1.00,1.00,0.0129,547.18
160000,8,599,9.72,0.04,0.02,0.04,9.62,0.00,1.02,0.000,0.081,319261.8,7977.5,3,0,2.63,1.02,1.02,0.7967,15.62
160000,4,277,9.96,0.00,0.01,0.00,9.94,0.00,1.00,0.000,0.138,151403.2,4445.1,3,0,2.76,1.00,1.00,0.4425,5.17
160000,0,4,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,889.6,152.8,2,4,3.00,1.00,1.00,0.0173,535.63
170000,8,571,9.15,0.05,0.00,0.05,9.05,0.00,1.02,0.000,0.085,316674.4,8179.5,3,0,2.58,1.02,1.03,0.8170,14.23
170000,4,272,9.92,0.04,0.00,0.00,9.88,0.00,1.03,0.000,0.135,152028.5,4373.4,3,0,2.59,1.02,1.02,0.4357,5.43
170000,0,3,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,993.1,232.5,2,3,3.00,1.00,1.00,0.0241,521.41
180000,8,496,9.50,0.07,0.00,0.02,9.41,0.00,1.02,0.000,0.088,275988.3,7325.9,3,0,2.57,1.01,1.03,0.7318,8.47
180000,4,288,9.48,0.01,0.01,0.00,9.46,0.00,1.00,0.000,0.136,152109.7,4218.5,2,0,2.52,1.00,1.00,0.4200,6.47
180000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,805.4,145.1,1,1,4.00,1.00,1.00,0.0167,523.73
190000,8,543,9.35,0.09,0.00,0.02,9.24,0.00,1.03,0.000,0.087,283031.9,7374.2,4,18,2.61,1.02,1.04,0.7370,12.66
190000,4,259,10.26,0.04,0.05,0.06,10.10,0.00,1.01,0.000,0.198,139698.3,4234.8,4,19,2.65,1.00,1.03,0.4221,2.04
190000,0,3,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.000,498.5,82.6,2,3,4.00,1.00,1.00,0.0101,526.73
200000,8,502,9.26,0.02,0.06,0.00,9.19,0.00,1.01,0.000,0.069,270847.8,6281.8,4,38,2.61,1.00,1.01,0.6241,10.11
200000,4,224,10.68,0.06,0.04,0.01,10.57,0.00,1.02,0.000,0.238,124295.6,4546.2,3,47,2.75,1.00,1.05,0.4547,1.51
200000,0,1,4.00,0.00,0.00,0.00,4.00,0.00,1.00,0.000,0.000,524.9,92.6,1,1,2.00,1.00,1.00,0.0084,482.83
210000,8,522,9.71,0.13,0.02,0.00,9.57,0.00,1.06,0.000,0.078,269902.4,6227.0,5,38,2.63,1.05,1.06,0.6210,12.31
210000,4,246,9.69,0.01,0.00,0.00,9.67,0.00,1.01,0.000,0.191,130672.0,4190.3,3,46,2.46,1.02,1.02,0.4193,3.05
210000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,536.6,73.4,2,2,2.00,1.00,1.00,0.0084,477.35
220000,8,566,9.53,0.03,0.00,0.00,9.50,0.00,1.02,0.000,0.089,288587.2,6849.9,3,13,2.57,1.01,1.02,0.6841,10.75
220000,4,293,9.62,0.08,0.00,0.00,9.54,0.00,1.03,0.000,0.161,141617.7,4494.6,2,9,2.52,1.01,1.06,0.4480,5.60
220000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,553.8,105.3,1,1,4.00,1.00,1.00,0.0113,464.40
230000,8,589,9.61,0.09,0.00,0.01,9.52,0.00,1.05,0.000,0.088,300677.6,7230.3,3,0,2.54,1.05,1.05,0.7221,9.65
230000,4,170,11.12,0.24,0.05,0.00,10.84,0.00,1.07,0.000,0.159,139976.9,4589.5,2,0,2.66,1.03,1.10,0.4580,6.42
230000,0,2,12.50,0.00,0.00,0.00,12.50,0.00,1.00,0.000,0.000,588.4,128.9,1,2,3.00,1.00,1.00,0.0145,465.41
240000,8,543,9.54,0.10,0.00,0.00,9.44,0.00,1.03,0.000,0.087,307194.1,7317.3,3,0,2.54,1.00,1.04,0.7311,10.04
240000,4,272,10.94,0.19,0.00,0.00,10.74,0.00,1.07,0.000,0.154,120347.3,4639.9,3,0,2.77,1.08,1.08,0.4615,3.18
240000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,616.1,107.2,1,2,3.00,1.00,1.00,0.0138,469.90
250000,8,580,9.67,0.07,0.02,0.00,9.58,0.00,1.03,0.000,0.091,309428.2,7330.9,3,0,2.70,1.02,1.03,0.7313,11.01
250000,4,298,10.04,0.05,0.02,0.00,9.97,0.00,1.02,0.000,0.149,146569.6,5105.7,2,0,2.59,1.01,1.03,0.5092,5.08
250000,0,3,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,714.1,127.3,2,3,2.67,1.00,1.00,0.0153,463.50
260000,8,591,9.42,0.11,0.00,0.00,9.31,0.00,1.04,0.000,0.088,309649.8,7302.1,4,0,2.64,1.04,1.05,0.7289,10.52
260000,4,263,12.02,0.16,0.00,0.00,11.86,0.00,1.06,0.000,0.171,146675.8,5406.6,4,0,2.82,1.02,1.08,0.5400,9.01
260000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,702.8,116.2,2,2,2.50,1.00,1.00,0.0132,457.77
270000,8,536,9.85,0.07,0.00,0.00,9.77,0.00,1.03,0.000,0.089,296709.9,7187.5,2,0,2.61,1.04,1.06,0.7179,57.32
270000,4,263,11.38,0.22,0.03,0.00,11.14,0.00,1.10,0.000,0.178,145115.2,5334.7,3,0,2.67,1.07,1.15,0.5318,4.88
270000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,602.9,124.9,2,2,2.50,1.00,1.00,0.0152,419.27
280000,8,583,9.67,0.15,0.00,0.00,9.52,0.00,1.05,0.000,0.089,298641.3,7514.2,1,0,2.57,1.04,1.06,0.7449,13.22
280000,4,284,11.40,0.11,0.00,0.00,11.29,0.00,1.05,0.000,0.169,156374.9,5454.8,1,0,2.49,1.05,1.06,0.5433,7.02
280000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,695.7,162.1,0,1,3.00,1.00,1.00,0.0145,358.49
290000,8,595,9.40,0.04,0.00,0.00,9.36,0.00,1.02,0.000,0.080,307167.4,7324.3,2,7,2.58,1.02,1.03,0.7303,13.28
290000,4,284,11.52,0.28,0.01,0.00,11.24,0.00,1.11,0.000,0.176,156294.4,5214.1,4,7,2.62,1.07,1.16,0.5192,7.49
290000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,716.1,124.7,0,0,-0.00,-0.00,-0.00,0.0125,316.63
300000,8,555,9.55,0.08,0.01,0.00,9.45,0.00,1.04,0.000,0.078,310955.8,7313.7,4,5,2.65,1.04,1.04,0.7262,11.75
300000,4,263,10.05,0.02,0.00,0.00,10.03,0.00,1.01,0.000,0.168,152235.2,5206.4,3,35,2.70,1.01,1.01,0.5190,3.65
300000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,722.5,129.8,1,2,3.00,1.00,1.00,0.0130,256.39
310000,8,604,9.75,0.05,0.00,0.00,9.70,0.00,1.02,0.000,0.091,308342.9,7135.9,3,6,2.59,1.02,1.02,0.7132,9.48
310000,4,258,10.90,0.12,0.02,0.00,10.76,0.00,1.06,0.000,0.145,150254.5,4811.2,3,1,2.65,1.07,1.08,0.4794,4.22
310000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,596.5,93.6,0,1,2.00,1.00,1.00,0.0114,259.57
320000,8,450,10.89,0.06,0.00,0.00,10.84,0.00,1.02,0.000,0.117,287397.2,6830.0,2,2,2.34,1.02,1.02,0.6828,5.75
320000,4,281,10.23,0.05,0.00,0.00,10.17,0.00,1.03,0.000,0.149,152361.3,4732.6,1,5,2.72,1.04,1.05,0.4713,3.66
320000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,647.9,114.5,1,1,2.00,1.00,1.00,0.0133,264.34
330000,8,516,11.05,0.03,0.00,0.00,11.02,0.00,1.01,0.000,0.105,258735.6,6656.5,3,2,2.39,1.02,1.01,0.6648,8.62
330000,4,276,10.62,0.31,0.05,0.01,10.26,0.00,1.13,0.000,0.147,151510.9,4404.0,2,0,2.65,1.09,1.15,0.4383,4.23
330000,0,5,8.80,0.00,0.00,0.00,8.80,0.00,1.00,0.000,0.000,612.5,138.5,1,5,2.80,1.00,1.00,0.0159,254.06
340000,8,593,10.19,0.03,0.03,0.00,10.13,0.00,1.02,0.000,0.092,310215.6,7282.6,3,0,2.36,1.01,1.02,0.7281,16.36
340000,4,276,9.99,0.19,0.00,0.00,9.80,0.00,1.09,0.000,0.138,152088.9,4394.6,3,0,2.62,1.05,1.12,0.4373,3.97
340000,0,3,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,724.6,135.1,2,3,1.67,1.00,1.00,0.0155,245.06
350000,8,566,9.37,0.11,0.00,0.00,9.25,0.00,1.04,0.000,0.074,326563.0,7441.1,5,24,2.57,1.03,1.05,0.7422,13.85
350000,4,252,9.91,0.08,0.02,0.00,9.81,0.00,1.03,0.000,0.160,150045.7,4155.6,4,30,2.49,1.01,1.05,0.4140,3.23
350000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,781.0,136.5,0,0,-0.00,-0.00,-0.00,0.0158,237.81
360000,8,576,9.56,0.10,0.00,0.00,9.47,0.00,1.05,0.000,0.078,295650.4,6254.4,5,25,2.60,1.05,1.07,0.6219,9.07
360000,4,250,9.75,0.10,0.00,0.00,9.65,0.00,1.04,0.000,0.149,137900.0,3886.3,4,10,2.48,1.04,1.04,0.3882,5.23
360000,0,3,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,688.6,117.0,3,3,2.00,1.00,1.00,0.0124,210.37
370000,8,588,9.44,0.07,0.00,0.02,9.34,0.00,1.03,0.000,0.080,300413.5,6707.9,4,13,2.60,1.03,1.03,0.6699,10.00
370000,4,276,10.32,0.12,0.06,0.01,10.12,0.00,1.04,0.000,0.168,143607.4,4114.2,4,16,2.73,1.02,1.06,0.4097,4.16
370000,0,3,12.67,0.00,0.00,0.00,12.67,0.00,1.00,0.000,0.000,690.3,86.6,1,3,3.33,1.00,1.00,0.0110,210.15
380000,8,555,9.49,0.08,0.01,0.01,9.40,0.00,1.03,0.000,0.076,296341.0,6654.1,4,25,2.50,1.01,1.04,0.6648,15.15
380000,4,273,9.79,0.07,0.00,0.00,9.71,0.00,1.03,0.000,0.173,143078.5,4717.7,2,37,2.54,1.03,1.03,0.4708,4.10
380000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,657.9,78.2,0,0,-0.00,-0.00,-0.00,0.0106,218.62
390000,8,618,9.28,0.07,0.01,0.00,9.20,0.00,1.03,0.000,0.075,314268.3,6899.5,2,1,2.48,1.02,1.04,0.6876,12.22
390000,4,287,10.00,0.09,0.00,0.00,9.91,0.00,1.04,0.000,0.143,153930.5,4813.4,1,0,2.48,1.04,1.05,0.4792,4.44
390000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,800.8,133.8,0,0,-0.00,-0.00,-0.00,0.0138,183.31
400000,8,617,9.49,0.09,0.01,0.00,9.39,0.00,1.04,0.000,0.076,322232.7,7236.6,2,1,2.58,1.02,1.04,0.7230,17.49
400000,4,276,10.30,0.22,0.00,0.00,10.08,0.00,1.07,0.000,0.142,156999.0,5127.3,1,0,2.54,1.07,1.08,0.5117,8.84
400000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,928.2,133.8,2,2,3.00,1.00,1.00,0.0164,188.52
410000,8,598,9.40,0.06,0.00,0.02,9.32,0.00,1.03,0.000,0.074,321794.5,7146.9,2,0,2.57,1.03,1.02,0.7124,13.27
410000,4,304,11.23,0.13,0.05,0.04,11.00,0.00,1.04,0.000,0.175,158616.8,5328.0,2,1,2.37,1.04,1.05,0.5305,4.28
410000,0,2,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,976.0,140.3,1,2,4.00,1.00,1.00,0.0169,182.11
420000,8,610,9.33,0.12,0.00,0.00,9.21,0.00,1.05,0.000,0.075,321972.0,7088.6,2,0,2.59,1.05,1.06,0.7077,14.13
420000,4,286,10.53,0.03,0.00,0.02,10.48,0.00,1.01,0.000,0.151,162051.0,5988.3,4,0,2.38,1.01,1.01,0.5963,3.41
420000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,879.6,131.5,1,1,3.00,1.00,1.00,0.0169,184.51
430000,8,540,9.23,0.11,0.01,0.01,9.10,0.00,1.05,0.000,0.085,318246.2,6930.1,1,0,2.56,1.04,1.05,0.6913,10.52
430000,4,304,10.81,0.24,0.00,0.02,10.55,0.00,1.08,0.000,0.164,163777.4,6029.4,2,0,2.30,1.08,1.09,0.6013,6.77
430000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,949.3,121.9,1,1,2.00,1.00,1.00,0.0149,181.63
440000,8,588,9.36,0.01,0.02,0.01,9.33,0.00,1.01,0.000,0.096,291251.1,6643.9,1,2,2.59,1.01,1.01,0.6631,7.89
440000,4,299,10.58,0.02,0.00,0.02,10.54,0.00,1.01,0.000,0.163,165981.3,6351.0,3,2,2.20,1.01,1.01,0.6337,5.26
440000,0,5,8.60,0.00,0.20,1.00,7.40,0.00,1.00,0.000,0.000,906.7,179.8,2,5,3.00,1.00,1.00,0.0149,130.79
450000,8,524,9.43,0.03,0.00,0.00,9.39,0.00,1.02,0.000,0.098,307058.3,7078.2,1,5,2.48,1.02,1.02,0.7079,12.45
450000,4,293,10.05,0.17,0.00,0.05,9.83,0.00,1.06,0.000,0.160,165768.5,6239.4,2,8,2.28,1.04,1.08,0.6228,6.12
450000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,802.3,100.3,0,0,-0.00,-0.00,-0.00,0.0119,135.22
460000,8,602,9.52,0.11,0.00,0.02,9.39,0.00,1.04,0.000,0.088,293103.9,7033.0,2,9,2.47,1.04,1.04,0.7018,10.76
460000,4,282,10.72,0.18,0.00,0.04,10.50,0.00,1.06,0.000,0.159,164744.6,6254.5,2,1,2.27,1.05,1.07,0.6241,8.25
460000,0,3,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.000,701.7,95.3,2,3,2.33,1.00,1.00,0.0109,121.60
470000,8,540,9.60,0.05,0.00,0.01,9.54,0.00,1.02,0.000,0.092,298333.0,7017.3,1,2,2.42,1.02,1.02,0.7012,11.71
470000,4,292,10.66,0.15,0.00,0.12,10.40,0.00,1.05,0.000,0.155,165495.4,6425.6,2,0,2.15,1.04,1.08,0.6397,11.99
470000,0,1,19.00,0.00,0.00,0.00,19.00,0.00,1.00,0.000,0.000,828.2,113.2,1,1,3.00,1.00,1.00,0.0131,103.36
480000,8,608,9.85,0.02,0.00,0.01,9.82,0.00,1.01,0.000,0.086,319527.0,7277.9,1,0,2.52,1.01,1.01,0.7265,11.89
480000,4,307,10.09,0.11,0.02,0.05,9.91,0.00,1.04,0.000,0.155,166886.6,6278.8,2,0,2.16,1.03,1.06,0.6257,7.61
480000,0,6,9.67,1.67,0.00,0.00,8.00,0.00,2.08,0.000,0.000,948.7,113.9,3,6,2.83,2.50,2.50,0.0138,98.64
490000,8,622,9.59,0.04,0.00,0.00,9.55,0.00,1.01,0.000,0.084,326068.0,7340.3,2,3,2.49,1.01,1.01,0.7327,9.54
490000,4,299,10.44,0.14,0.00,0.04,10.26,0.00,1.05,0.000,0.160,167131.2,6514.2,2,2,2.23,1.02,1.07,0.6492,7.46
490000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,951.0,121.7,0,0,-0.00,-0.00,-0.00,0.0150,95.66
500000,8,617,9.61,0.21,0.00,0.00,9.39,0.00,1.07,0.000,0.077,324475.7,7129.4,2,0,2.50,1.07,1.07,0.7120,13.22
500000,4,301,9.93,0.11,0.01,0.02,9.79,0.00,1.03,0.000,0.149,166030.8,6235.6,3,0,2.21,1.03,1.04,0.6217,7.53
500000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,858.6,105.9,1,1,4.00,1.00,1.00,0.0138,97.66
510000,8,591,9.45,0.03,0.00,0.01,9.41,0.00,1.01,0.000,0.077,324634.9,7239.8,2,0,2.55,1.01,1.01,0.7224,11.83
510000,4,328,9.15,0.27,0.06,0.05,8.76,0.00,1.10,0.000,0.150,165991.1,5864.7,3,0,2.02,1.09,1.11,0.5844,5.09
510000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,931.7,110.6,1,3,2.33,1.00,1.00,0.0129,85.59
520000,8,635,9.36,0.05,0.02,0.01,9.28,0.00,1.01,0.000,0.084,324176.1,7220.1,3,0,2.51,1.01,1.02,0.7210,15.35
520000,4,327,9.06,0.24,0.01,0.00,8.81,0.00,1.11,0.000,0.148,165885.6,5658.4,2,0,2.13,1.12,1.13,0.5641,3.56
520000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,991.3,111.5,1,1,2.00,1.00,1.00,0.0142,90.39
530000,8,606,9.73,0.14,0.00,0.03,9.56,0.00,1.04,0.000,0.080,323865.6,7176.2,2,0,2.55,1.04,1.05,0.7160,15.50
530000,4,323,9.07,0.22,0.00,0.01,8.84,0.00,1.08,0.000,0.145,166087.9,5513.8,2,0,2.07,1.06,1.08,0.5501,5.86
530000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1030.5,118.4,1,1,4.00,1.00,1.00,0.0141,86.10
540000,8,615,9.52,0.06,0.01,0.02,9.44,0.00,1.02,0.000,0.081,325119.9,7322.8,2,1,2.49,1.02,1.02,0.7309,11.26
540000,4,338,8.77,0.09,0.04,0.04,8.59,0.00,1.04,0.000,0.147,166217.0,5507.8,3,0,2.01,1.03,1.04,0.5490,3.21
540000,0,5,10.40,0.00,0.00,0.00,10.40,0.00,1.00,0.000,0.000,932.7,108.6,2,4,3.60,1.00,1.00,0.0135,90.62
550000,8,622,9.51,0.06,0.02,0.02,9.40,0.00,1.03,0.000,0.079,324651.7,7251.6,1,0,2.42,1.03,1.03,0.7243,14.18
550000,4,324,9.34,0.37,0.04,0.01,8.92,0.00,1.10,0.000,0.152,166295.1,5609.8,2,0,2.12,1.10,1.12,0.5593,5.46
550000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1035.7,122.7,1,1,1.00,1.00,1.00,0.0153,92.45
560000,8,592,9.37,0.07,0.05,0.03,9.21,0.00,1.03,0.000,0.073,324810.0,7261.0,2,2,2.52,1.03,1.03,0.7242,13.69
560000,4,328,9.23,0.07,0.01,0.03,9.13,0.00,1.02,0.000,0.153,166648.8,5821.6,2,0,2.03,1.02,1.03,0.5805,5.94
560000,0,4,10.00,0.25,0.00,0.00,9.75,0.00,1.08,0.000,0.000,1040.9,117.4,2,4,3.50,1.17,1.17,0.0150,92.69
570000,8,605,9.52,0.01,0.01,0.01,9.49,0.00,1.00,0.000,0.077,324067.4,7459.0,2,7,2.50,1.00,1.00,0.7443,17.35
570000,4,314,9.75,0.15,0.01,0.04,9.56,0.00,1.05,0.000,0.156,165874.6,5808.2,3,1,2.19,1.03,1.07,0.5794,8.35
570000,0,7,11.00,0.00,0.14,0.00,10.86,0.00,1.00,0.000,0.000,1005.6,114.5,3,7,3.14,1.00,1.00,0.0146,89.16
580000,8,596,9.21,0.03,0.03,0.04,9.12,0.00,1.01,0.000,0.078,321776.8,7249.3,2,13,2.51,1.01,1.01,0.7231,12.44
580000,4,332,8.79,0.03,0.02,0.06,8.68,0.00,1.01,0.000,0.166,165068.0,5664.7,3,10,2.18,1.01,1.02,0.5656,4.95
580000,0,5,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,865.4,108.6,3,5,2.00,1.00,1.00,0.0125,88.15
590000,8,595,9.37,0.06,0.02,0.04,9.25,0.00,1.02,0.000,0.084,305797.8,7012.7,3,22,2.41,1.03,1.03,0.7005,13.00
590000,4,298,9.58,0.21,0.00,0.01,9.36,0.00,1.07,0.000,0.178,155353.4,4982.0,3,19,2.38,1.06,1.09,0.4975,4.75
590000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,663.8,77.6,1,1,4.00,1.00,1.00,0.0098,95.19
600000,8,615,9.38,0.09,0.02,0.04,9.23,0.00,1.04,0.000,0.079,316533.3,7099.3,1,3,2.54,1.04,1.04,0.7087,13.40
