step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
240000,996,1.382,0.067,11.97,44758,42505,370,0,1888,8,490773.0,16313.3,0.006,0.128,0.436,0.429,579,8.33,2.15,0.03,0.45,0.00,0.10,0.00,0.00,8.29,2.14,0.00,0.03,0.000,0.008,67,0.336,0.179,0.808,0.002,0.011,39266,36058,4,0.605,0.005,0.000,5006,0.112,0.629,0.001,49.01,17415,0,2039.168,0.000,0.006,282808,1.01,16.69,0.000,0.001,0.001,6,8,10,26,8297,0.032,0.00,0.0059,0.000,1,0.207,0.000,0.292,0.065,2.04,3.88,3.80,0.00,0.001,1.01,1.01,1.02,0.207,0.00083,114.19,1.6319,392.17
250000,1032,1.355,0.050,11.99,45313,42909,398,0,1970,1,495934.0,16257.3,0.005,0.133,0.417,0.446,561,8.25,2.51,0.04,0.43,0.00,0.10,0.00,0.03,8.20,2.42,0.00,0.03,0.000,0.009,82,0.266,0.203,0.781,0.001,0.016,39038,37050,3,0.584,0.148,0.001,5457,0.118,0.289,0.000,49.43,17889,0,16257.305,0.000,0.002,307087,1.02,16.82,0.000,0.000,0.001,6,8,10,39,8516,0.032,0.01,0.0059,0.000,5,0.214,0.000,0.295,0.059,2.11,3.81,3.83,0.00,0.001,1.01,1.02,1.02,0.214,0.00082,113.76,1.6081,207.18
260000,1033,1.304,0.044,12.02,45530,43312,370,0,1847,0,509516.2,15689.4,0.005,0.134,0.414,0.447,554,8.22,2.28,0.04,0.77,0.00,0.00,0.00,0.00,8.18,2.13,0.00,0.00,0.000,0.000,61,0.318,0.204,0.785,0.001,0.010,37686,35538,4,0.573,0.000,0.000,5675,0.105,0.109,0.000,50.78,16971,0,15689.387,0.000,0.003,300800,1.01,16.90,0.000,0.000,0.000,6,8,9,39,8496,0.032,0.01,0.0060,0.000,1,0.201,0.000,0.283,0.057,2.02,3.69,3.89,0.00,0.000,1.01,1.02,1.02,0.201,0.00088,112.41,1.5645,155.53
270000,966,1.407,0.042,11.94,44661,42603,349,0,1776,0,487642.1,15865.9,0.004,0.130,0.413,0.452,578,8.11,2.06,0.02,0.26,0.00,0.00,0.00,0.00,8.09,2.05,0.00,0.00,0.000,0.000,76,0.205,0.201,0.785,0.001,0.013,38747,36968,5,0.521,0.000,0.000,5916,0.117,0.094,0.000,48.67,17499,0,15865.923,0.000,0.005,292241,1.01,17.04,0.000,0.000,0.000,6,8,10,26,7834,0.030,0.00,0.0062,0.000,3,0.212,0.000,0.302,0.064,1.98,3.63,3.88,0.00,0.000,1.01,1.01,1.01,0.212,0.00086,114.53,1.5884,165.62
280000,984,1.359,0.047,12.01,43828,41751,381,0,1678,8,480394.4,15512.9,0.004,0.127,0.413,0.456,584,8.41,2.27,0.03,0.30,0.02,0.64,0.01,0.16,8.35,2.22,0.00,0.00,0.001,0.028,69,0.175,0.197,0.784,0.001,0.018,38531,36000,4,0.586,0.004,0.002,6033,0.127,0.108,0.000,47.97,17789,0,1939.111,0.000,0.003,294144,1.01,16.90,0.000,0.001,0.000,6,8,10,41,8272,0.032,0.00,0.0058,0.004,3,0.223,0.000,0.308,0.062,1.99,3.84,3.75,0.00,0.000,1.01,1.01,1.01,0.223,0.00082,115.23,1.5521,166.57
290000,1046,1.357,0.049,11.98,44929,42962,409,0,1496,2,509370.2,15275.5,0.004,0.117,0.400,0.480,550,8.47,2.50,0.09,0.92,0.00,0.03,0.00,0.00,8.38,2.46,0.00,0.00,0.000,0.003,71,0.207,0.218,0.768,0.000,0.014,38217,36194,4,0.618,0.000,0.000,5104,0.127,0.104,0.000,50.89,17867,0,7637.746,0.000,0.007,255905,1.04,16.76,0.000,0.000,0.000,6,8,10,42,8860,0.034,0.00,0.0058,0.000,2,0.200,0.000,0.278,0.058,2.05,3.76,3.88,0.00,0.000,1.03,1.05,1.05,0.200,0.00079,112.31,1.5276,160.22
300000,992,1.332,0.041,12.03,44747,42871,377,0,1553,5,489557.8,15439.6,0.004,0.130,0.396,0.470,570,8.33,2.39,0.01,0.16,0.00,0.06,0.01,0.35,8.30,2.26,0.00,0.00,0.000,0.011,59,0.236,0.213,0.763,0.001,0.023,39133,37097,4,0.564,0.005,0.001,5371,0.123,0.083,0.000,48.90,18046,0,3087.926,0.000,0.003,288426,1.01,16.97,0.000,0.000,0.000,6,8,10,42,8260,0.032,0.01,0.0059,0.019,9,0.210,0.000,0.298,0.060,2.01,3.69,3.86,0.00,0.000,1.01,1.01,1.01,0.210,0.00085,114.30,1.5446,158.45
310000,1010,1.382,0.044,11.96,43910,42108,389,0,1395,9,480416.1,15612.6,0.003,0.124,0.411,0.462,588,8.42,2.78,0.06,0.70,0.01,0.25,0.01,0.22,8.34,2.67,0.00,0.00,0.000,0.009,77,0.262,0.203,0.782,0.000,0.015,39677,36991,4,0.572,0.010,0.002,5538,0.109,0.093,0.000,47.95,18123,0,1734.734,0.000,0.004,277260,1.03,16.81,0.001,0.000,0.000,6,8,10,64,8508,0.032,0.00,0.0057,0.000,2,0.217,0.000,0.306,0.069,2.02,3.77,3.86,0.00,0.000,1.02,1.05,1.03,0.217,0.00076,115.25,1.5618,156.49
320000,1062,1.370,0.048,11.70,46402,44496,394,1,1459,8,521132.7,15733.3,0.005,0.133,0.398,0.464,542,8.25,2.28,0.05,0.72,0.00,0.00,0.00,0.00,8.19,1.95,0.00,0.00,0.000,0.000,65,0.342,0.186,0.792,0.000,0.022,39556,36750,4,0.517,0.000,0.000,7332,0.100,0.096,0.000,52.01,18893,105,1966.667,0.000,0.002,255154,1.01,16.90,0.000,0.000,0.000,6,8,10,48,8757,0.033,0.00,0.0060,0.005,3,0.171,0.000,0.288,0.061,2.02,3.73,3.86,0.00,0.000,1.01,1.02,1.02,0.171,0.00088,111.19,1.5723,141.57
330000,1067,1.331,0.048,11.74,46105,44141,414,0,1545,1,522892.8,16247.2,0.004,0.134,0.391,0.471,540,8.15,2.41,0.09,1.03,0.00,0.00,0.01,0.35,8.04,2.15,0.00,0.00,0.000,0.000,72,0.318,0.207,0.769,0.001,0.022,39643,37381,4,0.516,0.149,0.002,9590,0.094,0.092,0.000,52.14,18887,0,16247.161,0.000,0.003,245610,1.04,17.08,0.000,0.000,0.000,6,8,10,36,8692,0.033,0.00,0.0061,0.000,3,0.163,0.000,0.293,0.068,2.00,3.69,3.83,0.00,0.000,1.03,1.06,1.04,0.163,0.00089,111.06,1.6254,141.29
340000,1058,1.366,0.049,11.83,46198,44447,372,0,1388,3,522168.7,15806.4,0.003,0.134,0.403,0.460,541,8.14,2.55,0.10,1.21,0.00,0.00,0.00,0.10,8.03,2.22,0.00,0.00,0.000,0.000,71,0.375,0.201,0.773,0.001,0.025,39065,36688,5,0.538,0.000,0.002,7831,0.123,0.095,0.000,52.07,18649,0,5268.811,0.000,0.005,253300,1.04,17.01,0.000,0.000,0.000,6,8,10,58,8611,0.033,0.00,0.0061,0.000,1,0.168,0.000,0.279,0.065,1.97,3.75,3.79,0.00,0.000,1.05,1.06,1.04,0.168,0.00088,111.13,1.5809,136.87
350000,1067,1.341,0.044,11.94,46542,44627,398,0,1508,3,520084.4,16021.4,0.003,0.130,0.405,0.462,531,8.06,2.39,0.05,0.61,0.00,0.03,0.00,0.00,8.00,2.36,0.00,0.00,0.000,0.005,70,0.296,0.201,0.781,0.000,0.019,39433,36790,5,0.515,0.003,0.000,8537,0.121,0.089,0.000,51.98,18782,0,5340.466,0.000,0.007,246746,1.02,17.22,0.000,0.000,0.000,5,8,10,39,8595,0.033,0.00,0.0061,0.001,4,0.167,0.000,0.279,0.065,1.96,3.70,3.72,0.00,0.000,1.05,1.07,1.02,0.167,0.00084,111.22,1.6029,137.32
360000,1028,1.336,0.042,12.06,45299,43391,384,0,1563,1,509469.2,14556.1,0.003,0.138,0.398,0.461,545,8.10,2.73,0.10,0.94,0.00,0.00,0.00,0.09,8.00,2.46,0.00,0.00,0.000,0.000,84,0.276,0.183,0.793,0.001,0.023,37439,33950,5,0.533,0.029,0.001,6866,0.143,0.085,0.000,50.93,18555,0,14556.055,0.000,0.003,271315,1.04,17.34,0.000,0.000,0.000,5,8,10,38,8325,0.032,0.01,0.0062,0.018,2,0.177,0.000,0.278,0.051,2.00,3.78,3.58,0.00,0.000,1.05,1.08,1.04,0.177,0.00088,112.26,1.4563,139.38
370000,1035,1.360,0.046,12.14,45037,43113,364,0,1553,2,510506.0,14306.1,0.002,0.134,0.390,0.473,544,8.31,2.73,0.08,0.84,0.00,0.00,0.01,0.20,8.22,2.66,0.00,0.00,0.000,0.000,72,0.308,0.189,0.794,0.001,0.015,37176,34659,4,0.643,0.019,0.003,6934,0.121,0.093,0.000,51.14,18087,0,7153.057,0.000,0.003,250586,1.04,17.12,0.000,0.000,0.000,5,8,10,48,8597,0.033,0.01,0.0060,0.011,6,0.171,0.000,0.268,0.046,2.01,3.77,3.69,0.00,0.000,1.04,1.06,1.04,0.171,0.00087,112.05,1.4313,140.03
380000,1075,1.380,0.056,11.73,46194,44195,358,0,1601,3,518761.7,14669.0,0.003,0.132,0.375,0.490,538,8.04,2.67,0.08,1.00,0.00,0.00,0.00,0.00,7.95,2.50,0.00,0.00,0.000,0.000,79,0.197,0.189,0.796,0.000,0.015,38411,35907,4,0.539,0.018,0.000,9714,0.118,0.122,0.000,51.92,18481,0,4889.667,0.000,0.001,251523,1.04,17.51,0.000,0.000,0.000,6,8,10,41,8638,0.033,0.01,0.0061,0.001,2,0.172,0.000,0.271,0.047,1.92,3.77,3.49,0.00,0.000,1.04,1.05,1.04,0.172,0.00085,111.28,1.4692,156.36
390000,1066,1.375,0.053,12.02,46982,44689,426,0,1876,0,520352.5,14897.7,0.003,0.125,0.386,0.485,534,8.11,2.10,0.03,0.42,0.00,0.03,0.00,0.00,8.08,2.15,0.00,0.00,0.000,0.002,75,0.316,0.220,0.763,0.000,0.017,38932,35898,3,0.709,0.000,0.000,8430,0.126,0.114,0.000,52.02,19088,0,14897.665,0.000,0.003,229452,1.02,17.26,0.000,0.000,0.000,6,8,10,31,8646,0.033,0.00,0.0060,0.004,2,0.165,0.000,0.271,0.043,1.96,3.87,3.53,0.00,0.000,1.02,1.05,1.02,0.165,0.00082,111.17,1.4905,157.52
400000,1080,1.347,0.047,11.80,47188,44764,414,0,1996,2,520838.0,14735.8,0.003,0.132,0.391,0.474,527,7.85,2.70,0.07,1.03,0.00,0.00,0.01,0.18,7.78,2.38,0.00,0.00,0.000,0.000,79,0.198,0.203,0.783,0.001,0.013,38547,35235,3,0.697,0.000,0.002,7000,0.131,0.096,0.000,52.19,18914,0,7367.888,0.000,0.004,238471,1.02,17.58,0.000,0.000,0.000,5,8,10,37,8479,0.032,0.00,0.0062,0.002,7,0.160,0.000,0.269,0.041,1.96,3.70,3.54,0.00,0.000,1.01,1.03,1.02,0.160,0.00085,111.00,1.4722,137.06
