step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,2,50,11.3,0.1,0.0,0.0,11.2,0.0,1.10,16.2,12,144,8.96,0.76,50,0,0,0.0,1.13,1.13,1.08,2.68,4.02,3.88
5000,4,14,8.6,0.0,0.0,0.0,8.6,0.0,1.00,16.3,6,279,13.92,2.59,14,0,0,0.0,1.00,1.00,1.00,2.79,4.14,3.71
6000,8,561,8.4,0.1,0.0,0.0,8.3,0.0,1.02,18.8,55,256,14.02,1.20,558,0,3,0.0,1.01,1.04,1.02,2.37,3.18,3.44
6000,2,28,10.4,0.0,0.0,0.0,10.4,0.0,1.00,16.6,9,163,9.18,1.00,28,0,0,0.0,1.00,1.00,1.00,2.46,4.07,3.61
7000,8,567,8.4,0.0,0.0,0.0,8.3,0.0,1.02,18.9,59,296,16.27,1.21,567,0,0,0.0,1.01,1.03,1.02,2.54,3.15,3.42
7000,11,11,8.4,0.0,0.0,1.5,6.9,0.0,1.00,18.5,3,169,6.29,3.68,0,8,3,0.0,1.00,1.00,1.00,3.09,3.00,3.91
8000,8,483,9.0,0.1,0.0,0.0,8.8,0.0,1.04,18.4,68,276,14.95,1.24,479,0,4,0.0,1.03,1.06,1.04,2.60,3.23,3.58
8000,11,39,11.9,0.8,0.7,0.0,10.4,0.0,1.29,14.3,17,30,3.39,0.73,0,27,12,0.1,1.20,1.38,1.29,3.13,4.62,4.82
9000,8,484,8.6,0.0,0.0,0.0,8.5,0.0,1.02,18.7,60,270,14.89,1.19,482,0,2,0.0,1.01,1.03,1.02,2.62,3.12,3.56
9000,11,32,14.6,0.0,0.0,0.0,14.6,0.0,1.00,13.9,10,61,4.71,1.57,0,15,17,0.0,1.00,1.00,1.00,3.22,5.03,4.50
10000,8,493,9.0,0.1,0.0,0.0,8.9,0.0,1.02,18.4,61,270,15.14,1.16,492,0,1,0.0,1.00,1.03,1.03,2.55,3.27,3.54
10000,11,20,17.9,0.1,0.5,0.0,17.3,0.0,1.01,12.2,11,106,6.09,1.76,0,13,7,0.0,1.00,1.01,1.01,3.90,5.40,5.25
11000,8,471,9.5,0.0,0.0,0.1,9.4,0.0,1.01,17.9,69,230,12.98,1.15,470,0,1,0.0,1.00,1.01,1.01,2.73,3.35,3.75
11000,11,29,9.0,0.0,0.3,0.0,8.7,0.0,1.00,14.3,5,93,5.51,2.36,0,17,12,0.0,1.00,1.00,1.00,2.83,4.41,4.86
12000,8,531,9.2,0.1,0.0,0.0,9.1,0.0,1.03,18.2,60,236,13.23,1.18,531,0,0,0.0,1.00,1.04,1.03,2.52,3.29,3.62
12000,11,30,11.0,0.1,2.0,0.0,8.9,0.0,1.00,14.6,15,66,4.60,1.04,0,22,8,0.0,1.00,1.00,1.00,3.23,4.80,5.10
13000,8,544,9.2,0.0,0.0,0.1,9.2,0.0,1.00,18.3,56,239,13.45,1.18,541,0,3,0.0,1.00,1.00,1.00,2.57,3.30,3.56
13000,11,22,11.7,0.2,1.5,0.0,10.1,0.0,1.02,14.2,8,58,3.06,1.61,0,10,12,0.0,1.00,1.06,1.02,3.45,4.50,5.18
14000,8,555,8.8,0.0,0.0,0.1,8.7,0.0,1.00,18.7,52,270,14.84,1.18,554,0,1,0.0,1.00,1.00,1.00,2.45,3.25,3.40
14000,11,19,9.5,0.0,0.0,0.0,9.5,0.0,1.00,14.9,6,75,4.95,1.35,0,15,4,0.0,1.00,1.00,1.00,2.95,4.11,5.26
15000,8,562,8.5,0.0,0.0,0.1,8.5,0.0,1.00,19.0,51,275,15.19,1.17,560,0,2,0.0,1.00,1.00,1.00,2.36,3.18,3.30
15000,11,17,10.1,1.2,0.7,0.1,8.1,0.0,1.28,14.7,9,108,6.19,2.11,0,12,5,0.2,1.00,1.39,1.38,2.94,4.59,5.53
16000,8,604,8.8,0.0,0.0,0.0,8.7,0.0,1.01,18.8,52,244,13.23,1.13,601,0,3,0.0,1.00,1.01,1.01,2.41,3.29,3.31
16000,11,25,7.0,0.0,0.9,0.0,6.1,0.0,1.00,17.8,10,105,5.46,1.26,0,15,10,0.0,1.00,1.00,1.00,2.56,3.36,4.48
17000,8,593,8.9,0.0,0.0,0.1,8.9,0.0,1.00,18.8,56,278,15.15,1.18,590,0,3,0.0,1.00,1.01,1.00,2.51,3.27,3.32
18000,8,609,8.6,0.0,0.0,0.1,8.5,0.0,1.00,19.1,50,256,14.04,1.14,609,0,0,0.0,1.00,1.00,1.00,2.55,3.18,3.26
19000,8,633,8.7,0.1,0.0,0.1,8.6,0.0,1.02,19.0,66,260,14.22,1.21,629,0,4,0.0,1.01,1.02,1.02,2.45,3.21,3.27
20000,8,649,8.4,0.0,0.0,0.1,8.3,0.0,1.00,19.2,55,266,14.29,1.19,643,0,6,0.0,1.00,1.00,1.00,2.43,3.18,3.24
21000,8,649,8.4,0.0,0.0,0.0,8.3,0.0,1.00,19.2,54,271,14.81,1.14,646,0,3,0.0,1.00,1.00,1.00,2.42,3.16,3.22
22000,8,628,8.6,0.0,0.0,0.0,8.5,0.0,1.00,18.9,61,284,15.38,1.26,626,0,2,0.0,1.00,1.01,1.00,2.46,3.21,3.33
23000,8,634,8.4,0.0,0.0,0.0,8.3,0.0,1.00,19.1,54,286,15.34,1.23,632,0,2,0.0,1.00,1.00,1.00,2.39,3.20,3.26
24000,8,660,8.7,0.0,0.0,0.2,8.5,0.0,1.00,18.9,70,266,14.48,1.15,646,8,6,0.0,1.00,1.00,1.00,2.47,3.22,3.33
25000,8,655,8.2,0.0,0.0,0.1,8.1,0.0,1.00,19.2,61,278,15.00,1.13,652,0,3,0.0,1.00,1.00,1.00,2.39,3.11,3.31
26000,8,661,8.3,0.0,0.0,0.1,8.2,0.0,1.00,19.1,59,288,15.52,1.22,658,0,3,0.0,1.00,1.01,1.01,2.48,3.15,3.33
27000,8,630,8.3,0.0,0.0,0.1,8.2,0.0,1.00,19.0,59,284,15.05,1.24,598,25,7,0.0,1.00,1.00,1.00,2.46,3.18,3.33
28000,8,643,8.0,0.0,0.0,0.0,8.0,0.0,1.00,19.2,57,306,16.26,1.17,641,0,2,0.0,1.00,1.00,1.00,2.38,3.09,3.32
29000,8,644,8.0,0.0,0.0,0.0,8.0,0.0,1.01,19.3,52,333,17.66,1.27,639,2,3,0.0,1.01,1.01,1.01,2.38,3.14,3.24
30000,8,662,7.9,0.0,0.0,0.1,7.8,0.0,1.02,19.3,52,304,15.98,1.15,662,0,0,0.0,1.01,1.01,1.02,2.40,3.09,3.26
31000,8,657,7.7,0.0,0.0,0.1,7.7,0.0,1.01,19.4,50,355,18.37,1.21,655,0,2,0.0,1.02,1.02,1.01,2.40,3.04,3.29
