step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
130000,1,37,9.73,0.00,0.00,0.14,9.59,0.00,1.00,0.000,0.246,24363.6,2856.7,1,0,2.43,1.00,1.00,0.2863,4.20
130000,0,3,18.33,0.00,0.00,0.00,18.33,0.00,1.00,0.000,0.000,1369.7,626.3,1,2,3.33,1.00,1.00,0.0539,381.46
140000,8,538,12.18,0.10,0.00,0.00,12.08,0.00,1.03,0.000,0.099,315561.4,6576.2,2,7,2.73,1.01,1.05,0.6566,11.65
140000,1,58,9.24,0.19,0.00,0.00,9.05,0.00,1.06,0.000,0.349,25888.4,2745.1,3,5,2.47,1.03,1.10,0.2768,3.76
140000,0,6,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1228.9,592.2,2,6,2.50,1.00,1.00,0.0569,371.69
150000,8,567,12.23,0.04,0.02,0.00,12.17,0.00,1.02,0.000,0.098,323412.8,6963.2,3,4,2.69,1.01,1.02,0.6955,9.65
150000,1,33,10.18,0.18,0.06,0.00,9.94,0.00,1.06,0.000,0.219,24172.1,2559.2,2,2,2.79,1.00,1.06,0.2573,3.27
150000,0,8,8.75,0.00,0.00,0.00,8.75,0.00,1.00,0.000,0.000,1467.1,465.9,3,5,2.50,1.00,1.00,0.0462,381.45
160000,8,544,12.47,0.10,0.06,0.00,12.32,0.00,1.03,0.000,0.094,329835.1,6754.7,3,0,2.70,1.03,1.05,0.6749,9.47
160000,1,35,14.14,0.29,0.74,0.11,13.00,0.00,1.11,0.000,0.314,24732.0,3655.3,2,0,3.26,1.00,1.17,0.3696,6.90
160000,0,8,21.00,0.00,0.00,0.62,20.38,0.00,1.00,0.000,0.001,1529.7,741.1,3,6,3.75,1.00,1.00,0.0724,399.14
170000,8,522,12.36,0.05,0.01,0.00,12.30,0.00,1.01,0.000,0.105,324467.7,6599.9,2,0,2.64,1.01,1.02,0.6589,6.32
170000,1,46,10.78,0.00,0.00,0.00,10.78,0.00,1.00,0.000,0.309,24887.0,3668.3,2,0,2.78,1.00,1.00,0.3704,2.76
170000,0,10,16.50,0.00,0.00,0.00,16.50,0.00,1.00,0.000,0.001,1360.3,722.7,3,7,4.00,1.00,1.00,0.0706,418.16
180000,8,444,13.35,0.03,0.01,0.00,13.31,0.00,1.01,0.000,0.111,285805.6,6564.6,2,0,2.76,1.01,1.02,0.6565,9.48
180000,1,32,20.50,1.00,0.03,1.66,17.81,0.00,1.32,0.000,0.416,25843.2,3758.6,2,0,3.84,1.44,1.16,0.3752,7.26
180000,0,7,21.43,0.00,0.00,0.00,21.43,0.00,1.00,0.000,0.001,1252.2,691.2,3,6,4.00,1.00,1.00,0.0713,427.72
190000,8,556,12.43,0.05,0.03,0.00,12.35,0.00,1.02,0.000,0.100,300660.1,6798.1,2,6,2.64,1.01,1.02,0.6772,14.86
190000,1,34,9.82,0.12,0.00,0.00,9.71,0.00,1.09,0.000,0.260,25161.6,2811.7,1,12,2.94,1.07,1.07,0.2830,0.93
190000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,957.0,403.6,1,1,3.00,1.00,1.00,0.0399,418.77
200000,8,569,11.99,0.07,0.01,0.00,11.91,0.00,1.03,0.000,0.090,320076.0,7556.1,2,15,2.62,1.02,1.04,0.7488,10.34
200000,1,30,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.356,24721.8,2656.3,1,10,2.87,1.00,1.00,0.2686,0.18
200000,0,1,3.00,0.00,0.00,0.00,3.00,0.00,1.00,0.000,0.000,501.9,60.7,0,1,3.00,1.00,1.00,0.0049,375.47
210000,8,537,11.82,0.01,0.00,0.00,11.80,0.00,1.00,0.000,0.084,319911.9,7313.0,2,15,2.57,1.00,1.01,0.7284,19.71
210000,1,37,12.57,0.27,0.00,0.00,12.30,0.00,1.07,0.000,0.399,24781.5,2440.7,2,12,2.84,1.03,1.10,0.2469,1.87
210000,0,3,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,544.4,49.7,2,3,2.67,1.00,1.00,0.0043,358.75
220000,8,554,11.71,0.08,0.01,0.00,11.61,0.00,1.03,0.000,0.100,323172.6,6986.9,2,9,2.69,1.02,1.05,0.6951,9.43
220000,1,49,9.14,0.00,0.06,0.00,9.08,0.00,1.00,0.000,0.310,25194.5,2046.9,2,6,2.76,1.00,1.00,0.2062,3.06
220000,0,3,13.33,0.00,0.00,0.00,13.33,0.00,1.00,0.000,0.000,734.4,146.9,1,3,4.00,1.00,1.00,0.0158,361.73
230000,8,549,12.29,0.05,0.05,0.00,12.19,0.00,1.01,0.000,0.104,312927.8,6788.0,2,0,2.68,1.01,1.02,0.6781,9.71
230000,1,37,8.32,0.27,0.05,0.00,8.00,0.00,1.17,0.000,0.246,23701.6,2520.2,1,0,2.46,1.11,1.16,0.2527,10.43
230000,0,3,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,1595.6,459.7,1,2,2.33,1.00,1.00,0.0477,373.59
240000,8,531,12.23,0.07,0.00,0.00,12.15,0.00,1.03,0.000,0.109,317030.1,6915.5,3,0,2.58,1.02,1.04,0.6906,8.90
240000,1,31,14.71,1.71,0.00,0.00,13.00,0.00,1.46,0.000,0.293,21822.1,2475.7,1,0,3.39,1.45,1.41,0.2500,16.16
240000,0,3,19.00,0.00,0.00,0.00,19.00,0.00,1.00,0.000,0.000,1418.8,409.7,2,2,3.33,1.00,1.00,0.0415,390.08
250000,8,545,12.04,0.10,0.00,0.00,11.95,0.00,1.04,0.000,0.107,319556.5,6737.7,2,0,2.63,1.03,1.05,0.6728,7.79
250000,1,23,6.70,0.13,0.00,0.00,6.57,0.00,1.08,0.000,0.091,22685.3,3939.9,1,0,2.61,1.08,1.08,0.3968,22.62
250000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1757.9,773.6,0,0,-0.00,-0.00,-0.00,0.0770,400.41
260000,8,545,12.26,0.07,0.00,0.00,12.19,0.00,1.03,0.000,0.105,319168.5,6806.8,2,0,2.64,1.01,1.04,0.6800,10.09
260000,1,18,15.22,1.22,0.00,0.00,14.00,0.00,1.37,0.000,0.168,12079.4,1359.1,1,0,3.17,1.31,1.43,0.1364,8.07
260000,0,4,15.00,0.25,0.00,0.00,14.75,0.00,1.07,0.000,0.000,917.5,307.2,2,3,3.25,1.00,1.10,0.0306,411.20
270000,8,506,11.95,0.09,0.00,0.00,11.86,0.00,1.04,0.000,0.102,306550.2,6589.8,2,0,2.67,1.03,1.03,0.6582,9.25
270000,1,33,18.85,0.18,0.06,0.00,18.61,0.00,1.05,0.000,0.392,17254.0,2421.2,1,0,3.76,1.03,1.05,0.2448,19.56
270000,0,9,9.89,0.00,0.22,0.00,9.67,0.00,1.00,0.000,0.000,4479.4,3031.5,1,5,3.00,1.00,1.00,0.3059,449.43
280000,8,534,12.24,0.07,0.00,0.00,12.16,0.00,1.03,0.000,0.103,310031.1,6575.1,3,0,2.58,1.03,1.04,0.6570,11.31
280000,1,38,15.61,0.26,0.00,0.00,15.34,0.00,1.05,0.000,0.369,25240.7,4573.7,2,0,3.34,1.04,1.07,0.4612,6.02
280000,0,6,17.00,0.00,0.00,1.33,15.67,0.00,1.00,0.000,0.001,1349.9,864.4,2,4,2.83,1.00,1.00,0.0827,458.89
290000,8,551,11.91,0.09,0.00,0.00,11.82,0.00,1.04,0.000,0.090,319693.2,6651.7,2,2,2.65,1.03,1.05,0.6636,37.93
290000,1,39,11.18,0.10,0.59,0.00,10.49,0.00,1.10,0.000,0.282,25068.4,3582.3,1,0,2.92,1.13,1.13,0.3596,2.61
290000,0,11,11.91,0.18,0.00,0.00,11.73,0.00,1.04,0.000,0.001,1200.8,626.1,2,8,2.91,1.00,1.08,0.0607,415.70
300000,8,574,11.51,0.08,0.04,0.00,11.39,0.00,1.03,0.000,0.090,326895.1,7085.6,2,12,2.52,1.02,1.04,0.7006,10.11
300000,1,40,11.75,0.12,0.00,0.00,11.62,0.00,1.04,0.000,0.333,23372.3,2267.0,3,12,3.08,1.02,1.06,0.2292,3.11
300000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1274.7,441.7,2,2,3.50,1.00,1.00,0.0379,326.87
310000,8,562,11.50,0.11,0.02,0.01,11.37,0.00,1.05,0.000,0.096,324973.8,7143.0,2,1,2.68,1.04,1.06,0.7119,7.80
310000,1,21,13.67,0.29,0.00,0.00,13.38,0.00,1.03,0.000,0.188,24322.3,2263.8,1,3,3.43,1.00,1.04,0.2283,6.04
310000,0,3,29.33,0.67,0.00,0.00,28.67,0.00,1.15,0.000,0.000,1011.4,299.2,0,3,5.33,1.00,1.27,0.0317,341.66
320000,8,419,13.30,0.16,0.03,0.00,13.11,0.00,1.05,0.000,0.123,289307.7,6570.9,2,1,2.59,1.05,1.06,0.6548,8.23
320000,1,37,9.05,0.00,0.00,0.00,9.05,0.00,1.00,0.000,0.207,25303.0,2388.9,2,0,2.46,1.00,1.00,0.2375,0.90
320000,0,3,11.67,0.00,0.00,0.00,11.67,0.00,1.00,0.000,0.000,1008.0,373.1,2,3,2.33,1.00,1.00,0.0379,319.00
330000,8,505,11.18,0.13,0.00,0.02,11.02,0.00,1.04,0.000,0.104,263319.5,7499.4,2,0,2.43,1.04,1.05,0.7485,7.26
330000,1,31,9.77,0.26,0.00,0.00,9.52,0.00,1.06,0.000,0.192,24172.9,1882.9,2,0,2.65,1.00,1.15,0.1903,5.63
330000,0,4,11.25,2.75,0.00,0.00,8.50,0.00,1.73,0.000,0.000,1388.6,417.7,1,3,3.50,1.06,2.15,0.0389,293.84
340000,8,621,9.43,0.08,0.00,0.04,9.32,0.00,1.03,0.000,0.089,306938.8,7335.1,2,0,2.40,1.02,1.04,0.7328,13.69
340000,1,28,7.36,0.00,0.00,0.00,7.36,0.00,1.00,0.000,0.130,23974.5,2266.4,2,0,2.43,1.00,1.00,0.2270,3.33
340000,0,5,8.40,0.00,0.00,0.00,8.40,0.00,1.00,0.000,0.000,1501.2,530.8,3,4,2.40,1.00,1.00,0.0512,269.61
350000,8,624,9.07,0.12,0.01,0.05,8.88,0.00,1.04,0.000,0.074,322009.8,6439.5,2,7,2.51,1.02,1.06,0.6392,11.30
350000,1,29,16.76,2.00,0.00,0.10,14.66,0.00,1.42,0.000,0.341,24360.4,2075.3,2,12,3.59,1.00,1.68,0.2081,12.66
350000,0,2,30.50,6.50,0.00,0.00,24.00,0.00,2.57,0.000,0.001,1398.2,399.1,1,1,7.00,1.88,3.19,0.0411,239.83
360000,8,638,8.34,0.10,0.03,0.01,8.20,0.00,1.03,0.000,0.070,316052.2,5810.3,2,8,2.47,1.02,1.04,0.5786,9.37
360000,1,38,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.335,23824.7,2926.8,3,11,2.63,1.00,1.00,0.2936,3.72
360000,0,5,12.40,0.00,0.40,0.00,12.00,0.00,1.00,0.000,0.000,1029.8,485.5,2,4,2.80,1.00,1.00,0.0491,245.62
370000,8,641,8.39,0.15,0.02,0.16,8.06,0.00,1.05,0.000,0.070,317955.8,6588.8,2,9,2.59,1.05,1.05,0.6572,12.09
370000,1,33,15.70,1.42,0.00,0.00,14.27,0.00,1.43,0.000,0.349,23776.7,2846.8,2,5,3.39,1.46,1.37,0.2862,8.79
370000,0,4,20.00,1.50,0.00,0.00,18.50,0.00,1.45,0.000,0.001,1108.6,460.8,2,4,4.25,1.50,1.50,0.0456,239.13
380000,8,637,8.06,0.16,0.02,0.05,7.82,0.00,1.06,0.000,0.067,315471.8,6634.1,2,4,2.43,1.05,1.07,0.6606,10.31
380000,1,36,7.89,0.00,0.00,0.00,7.89,0.00,1.00,0.000,0.214,23234.3,1420.4,1,9,2.67,1.00,1.00,0.1416,0.60
380000,0,4,5.25,0.00,0.00,0.00,5.25,0.00,1.00,0.000,0.000,963.8,188.7,1,4,2.00,1.00,1.00,0.0179,209.19
390000,8,632,8.28,0.22,0.00,0.06,7.99,0.00,1.07,0.000,0.068,317788.6,6444.0,1,0,2.44,1.05,1.08,0.6434,15.34
390000,1,36,11.36,0.22,0.00,0.00,11.14,0.00,1.05,0.000,0.260,24011.7,1287.3,1,0,3.08,1.05,1.03,0.1281,0.78
390000,0,4,12.25,0.00,0.00,0.00,12.25,0.00,1.00,0.000,0.000,1243.4,232.2,1,3,3.25,1.00,1.00,0.0245,204.72
400000,8,648,8.16,0.19,0.00,0.05,7.92,0.00,1.07,0.000,0.069,318529.5,6370.3,1,0,2.37,1.05,1.07,0.6354,11.60
400000,1,52,9.50,0.60,0.06,0.00,8.85,0.00,1.19,0.000,0.297,25099.9,1958.6,1,0,2.65,1.08,1.25,0.1948,9.78
400000,0,7,7.86,0.57,0.00,0.00,7.29,0.00,1.14,0.000,0.000,1481.6,370.2,1,4,3.00,1.00,1.23,0.0407,213.91
410000,8,638,7.92,0.11,0.00,0.05,7.76,0.00,1.04,0.000,0.067,319677.0,6232.5,1,0,2.41,1.03,1.04,0.6208,7.46
410000,1,42,13.38,0.90,0.00,0.00,12.48,0.00,1.35,0.000,0.339,24209.9,2554.7,1,0,3.48,1.11,1.33,0.2567,11.17
410000,0,10,18.10,1.70,0.50,0.30,15.60,0.00,1.58,0.000,0.001,1704.5,525.7,1,6,4.00,1.27,1.50,0.0523,207.21
420000,8,657,8.16,0.24,0.02,0.04,7.86,0.00,1.09,0.000,0.071,318684.0,6197.8,1,0,2.55,1.07,1.10,0.6182,7.49
420000,1,27,16.63,1.22,0.15,0.81,14.44,0.00,1.22,0.000,0.267,22382.8,3345.9,2,0,4.11,1.13,1.13,0.3414,30.39
420000,0,6,23.33,5.17,0.00,0.00,18.17,0.00,2.71,0.000,0.001,1831.2,732.6,3,4,4.17,2.76,2.69,0.0723,236.34
430000,8,558,8.48,0.09,0.04,0.01,8.34,0.00,1.04,0.000,0.080,314054.5,6018.9,1,0,2.42,1.03,1.05,0.6015,10.50
430000,1,33,16.85,0.00,0.48,0.00,16.36,0.00,1.00,0.000,0.330,22378.4,3424.7,2,0,3.58,1.00,1.00,0.3505,7.62
430000,0,4,13.75,0.00,0.00,0.00,13.75,0.00,1.00,0.000,0.000,1685.4,807.5,3,4,3.50,1.00,1.00,0.0722,252.26
440000,8,564,8.66,0.04,0.00,0.15,8.47,0.00,1.01,0.000,0.081,286215.1,5807.8,1,0,2.56,1.01,1.02,0.5785,7.60
440000,1,29,18.38,1.41,0.00,1.31,15.66,0.00,1.23,0.000,0.313,24498.7,3537.6,2,0,4.41,1.00,1.42,0.3583,12.75
440000,0,13,21.00,1.31,0.00,2.00,17.69,0.00,1.23,0.000,0.002,1350.7,656.6,3,8,4.92,1.00,1.39,0.0606,226.34
450000,8,549,8.92,0.10,0.05,0.10,8.66,0.00,1.04,0.002,0.092,304465.4,6455.0,1,3,2.50,1.04,1.05,0.6441,6.82
450000,1,35,11.89,0.09,0.20,0.00,11.60,0.00,1.02,0.000,0.254,22901.8,3719.9,2,0,4.51,1.01,1.03,0.3752,1.04
450000,0,2,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,1540.3,807.9,2,1,4.50,1.00,1.00,0.0795,251.12
460000,8,608,8.77,0.05,0.02,0.01,8.69,0.00,1.02,0.000,0.080,291593.4,6302.6,1,0,2.59,1.01,1.02,0.6275,10.72
460000,1,31,14.06,0.87,0.55,0.00,12.65,0.00,1.22,0.000,0.287,22665.7,2142.0,1,0,3.35,1.10,1.45,0.2137,4.51
460000,0,7,13.14,0.00,0.00,0.00,13.14,0.00,1.00,0.000,0.000,1334.7,377.3,1,4,3.86,1.00,1.00,0.0372,215.44
470000,8,540,9.01,0.06,0.05,0.02,8.89,0.00,1.02,0.002,0.087,294799.7,6431.4,1,0,2.53,1.03,1.03,0.6412,10.14
470000,1,26,15.85,0.27,0.00,0.85,14.73,0.00,1.09,0.000,0.268,23336.6,2078.7,1,0,3.73,1.13,1.00,0.2078,3.31
470000,0,4,15.75,0.00,0.00,0.00,15.75,0.00,1.00,0.000,0.000,1340.6,357.3,1,4,3.50,1.00,1.00,0.0362,211.05
480000,8,624,9.18,0.24,0.10,0.06,8.78,0.00,1.10,0.000,0.082,315598.4,6848.0,1,0,2.50,1.10,1.12,0.6835,12.51
480000,1,41,12.05,0.07,0.00,0.00,11.98,0.00,1.02,0.000,0.302,24343.2,3901.0,1,0,2.76,1.03,1.02,0.3969,2.42
480000,0,14,11.29,0.07,0.00,0.00,11.21,0.00,1.01,0.000,0.001,1411.6,790.1,2,7,3.36,1.00,1.02,0.0737,220.66
490000,8,627,9.13,0.04,0.02,0.10,8.97,0.00,1.02,0.000,0.078,321596.4,6610.2,2,3,2.58,1.01,1.02,0.6595,14.10
490000,1,36,11.11,0.00,0.00,0.00,11.11,0.00,1.00,0.000,0.258,25355.6,3234.4,2,1,2.75,1.00,1.00,0.3245,12.16
490000,0,10,10.70,0.00,0.00,0.00,10.70,0.00,1.00,0.000,0.001,1361.6,538.8,3,7,3.10,1.00,1.00,0.0537,209.54
500000,8,626,8.91,0.05,0.02,0.04,8.80,0.00,1.02,0.000,0.073,321671.5,6660.4,1,0,2.49,1.01,1.03,0.6643,9.29
500000,1,29,16.59,0.41,0.00,0.24,15.93,0.00,1.04,0.000,0.313,24883.0,2647.6,2,0,3.62,1.00,1.04,0.2663,22.73
500000,0,6,20.33,0.00,0.00,2.67,17.67,0.00,1.00,0.000,0.001,1294.7,475.2,2,3,4.00,1.00,1.00,0.0480,211.47
510000,8,620,8.98,0.08,0.03,0.09,8.78,0.00,1.04,0.000,0.077,321695.2,6712.8,1,0,2.58,1.03,1.04,0.6691,12.27
510000,1,32,15.69,0.59,0.00,0.34,14.75,0.00,1.15,0.000,0.327,24591.2,3584.7,2,0,2.81,1.00,1.27,0.3599,7.38
510000,0,6,20.17,0.00,1.50,6.83,11.83,0.00,1.00,0.000,0.001,1360.6,737.4,2,4,4.17,1.00,1.00,0.0662,146.99
520000,8,627,9.04,0.09,0.02,0.00,8.93,0.00,1.04,0.000,0.080,320391.5,6529.8,1,0,2.52,1.02,1.05,0.6524,15.22
520000,1,25,11.76,0.00,0.00,0.00,11.76,0.00,1.00,0.000,0.182,18328.4,1892.0,1,0,2.20,1.00,1.00,0.1895,2.69
520000,0,3,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,1230.9,337.8,2,3,2.67,1.00,1.00,0.0347,160.67
530000,8,619,9.11,0.14,0.07,0.07,8.83,0.01,1.05,0.002,0.077,320686.8,6640.6,2,0,2.52,1.04,1.06,0.6624,15.65
530000,1,22,12.50,0.00,0.00,0.00,12.50,0.00,1.00,0.000,0.177,13301.1,1886.0,1,0,2.09,1.00,1.00,0.1886,9.13
530000,0,4,11.25,0.00,0.00,0.00,11.25,0.00,1.00,0.000,0.000,853.4,268.4,2,3,2.00,1.00,1.00,0.0279,152.85
540000,8,617,9.24,0.20,0.06,0.10,8.87,0.01,1.08,0.002,0.078,322221.1,6679.8,1,0,2.53,1.06,1.09,0.6663,13.76
540000,1,42,9.93,0.00,0.05,0.00,9.88,0.00,1.00,0.000,0.263,19902.4,1607.6,1,0,2.95,1.00,1.00,0.1606,4.99
540000,0,11,11.45,0.64,0.00,0.00,10.82,0.00,1.39,0.000,0.001,5262.0,1787.2,1,9,3.18,1.45,1.39,0.1807,171.28
550000,8,611,9.03,0.10,0.04,0.09,8.80,0.00,1.03,0.002,0.074,321886.5,6831.6,1,0,2.54,1.01,1.06,0.6821,12.01
550000,1,47,8.19,0.02,0.00,0.00,8.17,0.00,1.00,0.000,0.241,24788.7,1516.8,2,0,2.49,1.00,1.01,0.1492,1.44
550000,0,8,9.38,0.00,0.00,0.00,9.38,0.00,1.00,0.000,0.000,1329.5,316.5,2,7,2.50,1.00,1.00,0.0341,171.30
560000,8,632,9.11,0.09,0.06,0.07,8.89,0.01,1.03,0.003,0.075,321473.3,6803.2,1,0,2.56,1.01,1.04,0.6753,11.08
560000,1,30,16.40,0.63,0.30,0.00,15.47,0.07,1.14,0.033,0.304,25304.3,2459.0,1,0,3.23,1.07,1.16,0.2481,2.23
560000,0,10,12.60,0.00,0.00,0.00,12.60,0.00,1.00,0.000,0.001,1439.2,545.0,2,6,3.20,1.00,1.00,0.0503,105.59
570000,8,634,8.95,0.11,0.02,0.03,8.79,0.00,1.05,0.000,0.074,321197.2,6972.0,1,5,2.48,1.07,1.06,0.6956,11.68
570000,1,44,12.66,0.57,0.00,0.00,12.09,0.00,1.13,0.000,0.338,25653.1,2520.7,1,0,2.82,1.00,1.19,0.2527,3.34
570000,0,7,8.71,0.00,0.00,0.00,8.71,0.00,1.00,0.000,0.000,1410.3,512.0,1,7,2.57,1.00,1.00,0.0509,104.23
580000,8,610,8.85,0.04,0.02,0.04,8.74,0.00,1.01,0.002,0.071,321115.2,7092.9,2,5,2.49,1.01,1.02,0.7067,17.80
580000,1,42,11.81,0.90,0.12,0.00,10.79,0.00,1.30,0.000,0.307,25510.7,2214.5,2,1,3.07,1.21,1.37,0.2217,3.67
580000,0,6,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,1298.1,362.4,2,5,3.33,1.00,1.00,0.0365,92.02
590000,8,621,8.98,0.08,0.03,0.08,8.80,0.00,1.03,0.000,0.074,319989.4,7035.8,1,8,2.49,1.03,1.03,0.6999,15.25
590000,1,40,9.80,0.80,0.03,0.00,8.98,0.00,1.33,0.000,0.277,25178.0,1391.6,1,8,2.70,1.07,1.47,0.1398,1.29
590000,0,2,1.50,0.00,0.00,0.00,1.50,0.00,1.00,0.000,0.000,764.4,154.0,1,2,1.00,1.00,1.00,0.0155,79.80
