step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
140000,8,663,8.69,0.01,0.01,0.07,8.59,0.00,1.00,0.000,0.075,337131.4,7914.0,4,0,2.17,1.00,1.01,0.7881,16.33
140000,1,27,12.26,0.22,1.63,0.00,10.41,0.00,1.05,0.000,0.188,14270.1,1401.6,0,0,3.04,1.06,1.06,0.1403,4.87
140000,0,6,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.001,772.2,201.8,2,5,3.33,1.00,1.00,0.0215,555.63
150000,8,660,8.71,0.00,0.04,0.05,8.63,0.00,1.00,0.000,0.075,337213.6,8158.3,4,0,2.30,1.00,1.00,0.8109,20.41
150000,1,21,13.05,1.00,0.00,0.33,11.71,0.00,1.36,0.000,0.159,20695.5,2885.9,0,0,3.19,1.33,1.33,0.2943,8.69
150000,0,3,16.00,3.00,0.00,1.00,12.00,0.00,2.06,0.000,0.000,6533.5,4544.9,0,2,3.00,1.96,1.96,0.4578,592.09
160000,8,656,8.75,0.00,0.13,0.03,8.59,0.00,1.00,0.000,0.075,336299.3,8205.2,5,0,2.39,1.00,1.00,0.8155,29.08
160000,1,34,11.47,0.00,1.24,0.03,10.21,0.00,1.00,0.000,0.245,14133.5,2265.3,2,2,3.00,1.00,1.00,0.2313,14.02
160000,0,20,13.75,0.00,1.25,0.40,12.10,0.00,1.00,0.000,0.002,3343.7,1384.7,2,4,3.90,1.00,1.00,0.1335,530.93
170000,8,680,7.90,0.01,0.02,0.11,7.76,0.00,1.00,0.000,0.071,339848.8,8415.9,6,0,2.24,1.00,1.00,0.8281,30.53
170000,1,25,21.72,0.56,0.00,1.44,19.72,0.00,1.06,0.000,0.352,25950.5,3701.8,2,0,3.92,1.00,1.18,0.3746,4.25
170000,0,11,18.09,0.45,0.00,0.09,17.55,0.00,1.10,0.000,0.001,1754.6,1039.1,4,10,3.18,1.00,1.17,0.0907,317.96
180000,8,722,8.07,0.00,0.08,0.05,7.94,0.00,1.00,0.000,0.076,340114.4,8245.2,4,8,2.23,1.00,1.00,0.8186,13.27
180000,1,33,15.21,0.18,1.33,0.30,13.39,0.00,1.05,0.000,0.304,25894.2,3487.5,1,4,3.94,1.00,1.06,0.3570,29.92
180000,0,5,17.00,0.00,4.00,0.00,13.00,0.00,1.00,0.000,0.001,1297.1,775.8,2,2,4.80,1.00,1.00,0.0683,245.49
190000,8,691,8.07,0.04,0.06,0.10,7.87,0.00,1.01,0.000,0.073,336993.9,8527.8,5,5,2.18,1.01,1.01,0.8493,14.07
190000,1,28,7.71,0.00,0.00,0.00,7.71,0.00,1.00,0.000,0.155,21107.2,2635.0,1,8,2.25,1.00,1.00,0.2669,5.60
190000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1059.7,539.3,1,1,3.00,1.00,1.00,0.0525,254.78
200000,8,702,8.13,0.01,0.06,0.13,7.94,0.00,1.00,0.000,0.075,338690.6,8884.0,5,2,2.17,1.00,1.00,0.8804,12.23
200000,1,27,6.89,0.00,0.11,0.00,6.78,0.00,1.00,0.000,0.124,18956.6,2042.6,2,4,2.26,1.00,1.00,0.2092,3.13
200000,0,2,6.50,0.00,0.00,1.00,5.50,0.00,1.00,0.000,0.000,1916.8,950.9,2,2,3.00,1.00,1.00,0.0939,217.82
210000,8,660,8.54,0.01,0.02,0.06,8.45,0.00,1.00,0.000,0.074,341800.3,8128.5,5,2,2.22,1.00,1.00,0.8104,20.74
210000,1,15,9.47,0.00,0.20,0.00,9.27,0.00,1.00,0.000,0.093,13719.1,1165.5,2,3,2.47,1.00,1.00,0.1181,3.55
210000,0,4,9.00,0.00,0.00,0.50,8.50,0.00,1.00,0.000,0.000,508.6,142.0,2,2,2.75,1.00,1.00,0.0156,216.08
220000,8,662,8.48,0.03,0.05,0.11,8.28,0.00,1.01,0.000,0.073,342992.8,7915.8,5,0,2.29,1.01,1.01,0.7874,13.24
220000,1,30,7.60,0.00,0.00,0.00,7.60,0.00,1.00,0.000,0.143,15239.4,1297.1,0,0,2.07,1.00,1.00,0.1324,27.27
220000,0,10,11.30,0.00,0.00,0.00,11.30,0.00,1.00,0.000,0.001,5116.7,2447.1,1,8,2.50,1.00,1.00,0.2599,338.97
230000,8,647,8.91,0.00,0.10,0.08,8.74,0.00,1.00,0.000,0.076,343049.0,7720.3,6,0,2.20,1.00,1.00,0.7699,18.68
230000,1,52,10.92,0.00,0.15,0.37,10.40,0.00,1.00,0.000,0.353,27232.5,2993.3,2,0,2.60,1.00,1.00,0.2975,4.75
230000,0,9,11.22,0.00,0.00,2.33,8.89,0.00,1.00,0.000,0.001,1668.4,818.6,3,6,2.89,1.00,1.00,0.0746,247.01
240000,8,687,8.73,0.00,0.11,0.14,8.46,0.00,1.00,0.000,0.078,343903.7,7879.8,5,0,2.13,1.00,1.00,0.7854,12.65
240000,1,29,12.24,0.00,0.00,2.28,9.97,0.00,1.00,0.000,0.224,26079.5,2935.5,2,0,3.21,1.00,1.00,0.2921,4.86
240000,0,8,15.12,0.00,0.00,1.38,13.75,0.00,1.00,0.000,0.001,1380.5,647.3,2,5,3.12,1.00,1.00,0.0624,198.82
250000,8,670,8.80,0.01,0.03,0.04,8.72,0.00,1.01,0.000,0.077,345725.2,8221.5,4,0,2.21,1.01,1.01,0.8207,15.10
250000,1,45,11.62,0.40,0.00,0.27,10.96,0.00,1.15,0.000,0.340,25114.8,3082.8,2,0,3.18,1.08,1.28,0.3095,7.77
250000,0,9,16.33,1.00,0.00,0.22,15.11,0.00,1.34,0.000,0.001,1438.1,660.7,3,7,4.33,1.31,1.28,0.0654,185.82
260000,8,675,8.82,0.00,0.07,0.03,8.72,0.00,1.00,0.000,0.081,346554.0,8297.3,5,0,2.34,1.00,1.00,0.8280,10.20
260000,1,58,7.53,0.12,0.00,0.14,7.28,0.00,1.06,0.000,0.283,24962.8,3183.2,2,0,2.31,1.09,1.05,0.3219,6.45
260000,0,20,5.75,0.00,0.00,0.00,5.75,0.00,1.00,0.000,0.001,1530.2,695.2,2,17,2.45,1.00,1.00,0.0695,211.02
270000,8,649,9.39,0.00,0.01,0.12,9.27,0.00,1.00,0.000,0.091,340046.8,7754.7,5,3,2.20,1.00,1.00,0.7739,9.73
270000,1,43,9.30,0.00,0.09,0.00,9.21,0.00,1.00,0.000,0.270,26641.2,2790.4,2,3,2.44,1.00,1.00,0.2809,3.88
270000,0,7,10.57,0.00,0.00,0.29,10.29,0.00,1.00,0.000,0.000,1102.4,481.4,0,5,3.00,1.00,1.00,0.0460,199.34
280000,8,641,9.10,0.00,0.09,0.09,8.91,0.00,1.00,0.000,0.081,336514.8,7857.2,5,0,2.30,1.00,1.00,0.7841,11.08
280000,1,32,11.50,0.00,0.00,0.03,11.47,0.00,1.00,0.000,0.221,26158.0,2146.7,2,0,3.19,1.00,1.00,0.2138,3.17
280000,0,5,14.00,0.00,0.00,0.20,13.80,0.00,1.00,0.000,0.000,913.4,275.0,1,4,3.80,1.00,1.00,0.0294,197.44
290000,8,585,9.23,0.01,0.07,0.07,9.09,0.00,1.01,0.000,0.104,311815.1,7619.5,5,4,2.18,1.01,1.01,0.7615,9.77
290000,1,30,15.10,0.00,0.20,0.37,14.53,0.00,1.00,0.000,0.290,24965.2,2221.6,2,1,2.90,1.00,1.00,0.2219,6.37
290000,0,6,13.50,0.00,0.33,0.00,13.17,0.00,1.00,0.000,0.000,818.8,247.6,3,4,2.83,1.00,1.00,0.0269,210.69
300000,8,618,8.11,0.00,0.01,0.04,8.06,0.00,1.00,0.000,0.089,276513.0,7167.2,5,1,1.97,1.00,1.00,0.7155,9.65
300000,1,48,8.71,0.00,0.12,0.00,8.58,0.00,1.00,0.000,0.273,25129.6,2556.9,3,2,2.65,1.00,1.00,0.2551,4.84
300000,0,7,10.00,0.57,1.29,0.00,8.14,0.00,1.05,0.000,0.000,1110.5,456.1,3,6,2.86,1.00,1.00,0.0470,210.12
310000,8,707,7.72,0.01,0.00,0.04,7.67,0.00,1.01,0.000,0.077,340417.9,7790.5,2,6,1.98,1.01,1.01,0.7770,13.77
310000,1,38,13.32,0.00,0.53,0.00,12.79,0.00,1.00,0.000,0.320,25967.8,2700.3,3,3,3.11,1.00,1.00,0.2706,2.75
310000,0,7,12.71,0.00,0.00,0.00,12.71,0.00,1.00,0.000,0.001,906.0,398.7,2,6,3.57,1.00,1.00,0.0388,186.65
320000,8,689,7.83,0.00,0.01,0.01,7.81,0.00,1.00,0.000,0.075,351530.1,7811.2,2,6,1.98,1.00,1.00,0.7792,17.89
320000,1,39,8.62,0.00,0.00,0.00,8.62,0.00,1.00,0.000,0.248,25920.5,2681.2,3,13,2.13,1.00,1.00,0.2678,3.89
320000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,799.7,318.9,2,3,3.00,1.00,1.00,0.0329,170.56
330000,8,720,8.06,0.00,0.02,0.07,7.97,0.00,1.00,0.000,0.078,350775.4,7989.1,2,3,2.06,1.00,1.00,0.7964,12.84
330000,1,48,7.65,0.00,0.10,0.00,7.54,0.00,1.00,0.000,0.278,25596.8,2026.0,2,12,2.23,1.00,1.00,0.2029,2.95
330000,0,4,7.25,0.00,0.00,0.00,7.25,0.00,1.00,0.000,0.000,979.6,238.5,2,4,3.00,1.00,1.00,0.0253,170.67
340000,8,715,8.23,0.03,0.13,0.01,8.06,0.00,1.01,0.000,0.083,349693.9,7880.5,2,12,2.05,1.01,1.01,0.7860,13.38
340000,1,35,10.43,0.00,0.00,1.34,9.09,0.00,1.00,0.000,0.281,26348.3,2175.8,3,11,2.26,1.00,1.00,0.2186,2.50
340000,0,4,14.00,0.00,0.00,3.25,10.75,0.00,1.00,0.000,0.000,795.1,241.0,2,4,2.75,1.00,1.00,0.0258,178.22
350000,8,717,7.84,0.00,0.01,0.03,7.80,0.00,1.00,0.000,0.084,352788.0,7916.1,4,4,1.97,1.00,1.00,0.7900,14.49
350000,1,31,13.03,0.23,0.06,0.90,11.84,0.00,1.04,0.000,0.255,26609.5,2718.0,3,6,3.19,1.07,1.03,0.2723,4.58
350000,0,4,16.25,0.00,0.50,1.00,14.75,0.00,1.00,0.000,0.000,1001.2,391.2,3,4,4.25,1.00,1.00,0.0423,196.98
360000,8,636,8.02,0.00,0.01,0.06,7.94,0.00,1.00,0.000,0.099,332033.2,7495.0,2,0,1.92,1.00,1.00,0.7480,10.93
360000,1,20,9.90,0.00,0.00,0.00,9.90,0.00,1.00,0.000,0.123,16566.1,1517.2,0,0,3.30,1.00,1.00,0.1568,13.89
360000,0,5,18.20,0.00,9.80,0.00,8.40,0.00,1.00,0.000,0.000,912.3,379.4,0,4,3.40,1.00,1.00,0.0380,227.68
370000,8,716,8.03,0.01,0.03,0.04,7.96,0.00,1.00,0.000,0.093,300869.7,7200.8,3,1,1.90,1.00,1.00,0.7190,13.24
370000,1,21,15.05,0.48,0.19,0.00,14.38,0.00,1.20,0.000,0.219,19017.7,2837.3,3,1,3.57,1.20,1.13,0.2882,12.72
370000,0,9,14.67,0.00,0.22,1.11,13.33,0.00,1.00,0.000,0.001,3110.0,1942.6,2,6,3.56,1.00,1.00,0.1898,218.08
380000,8,718,7.80,0.01,0.02,0.02,7.76,0.00,1.00,0.000,0.079,347866.1,7889.3,2,5,1.99,1.00,1.00,0.7850,11.66
380000,1,63,7.44,0.00,0.00,0.00,7.44,0.00,1.00,0.000,0.329,26418.0,3404.7,3,2,1.92,1.00,1.00,0.3425,4.19
380000,0,7,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,958.7,608.3,1,6,1.86,1.00,1.00,0.0584,187.17
390000,8,714,7.73,0.03,0.08,0.13,7.50,0.00,1.01,0.000,0.072,350373.1,7996.3,2,7,2.02,1.00,1.01,0.7973,15.31
390000,1,44,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.271,26043.7,2426.3,3,16,2.09,1.00,1.00,0.2424,0.46
390000,0,10,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.000,789.7,376.9,1,8,1.90,1.00,1.00,0.0387,176.49
400000,8,712,8.00,0.05,0.01,0.02,7.92,0.00,1.01,0.000,0.074,353582.3,8108.1,2,1,2.02,1.00,1.02,0.8085,13.80
400000,1,41,10.05,0.00,0.00,0.00,10.05,0.00,1.00,0.000,0.270,27919.6,2101.2,2,0,2.12,1.00,1.00,0.2123,3.15
400000,0,9,8.67,0.00,0.11,0.00,8.56,0.00,1.00,0.000,0.000,798.5,348.4,3,8,2.00,1.00,1.00,0.0331,157.30
410000,8,718,8.04,0.00,0.04,0.03,7.97,0.00,1.00,0.000,0.078,357426.5,8109.5,3,0,2.07,1.00,1.00,0.8085,11.15
410000,1,27,13.07,0.00,0.11,0.52,12.44,0.00,1.00,0.000,0.240,28669.2,3364.1,2,0,2.59,1.00,1.00,0.3387,2.47
410000,0,18,13.44,0.00,0.44,0.00,13.00,0.00,1.00,0.000,0.001,1438.0,891.7,3,16,3.17,1.00,1.00,0.0913,181.91
420000,8,725,7.71,0.00,0.05,0.04,7.61,0.00,1.00,0.000,0.078,358582.6,8085.6,2,0,1.99,1.00,1.00,0.8069,16.91
420000,1,59,12.00,0.05,0.00,0.75,11.20,0.00,1.06,0.000,0.409,30197.4,3323.9,1,0,2.41,1.06,1.06,0.3354,18.06
420000,0,17,12.65,0.00,0.00,0.41,12.24,0.00,1.00,0.000,0.001,1124.7,866.9,2,13,2.53,1.00,1.00,0.0877,186.85
430000,8,724,7.74,0.02,0.05,0.05,7.61,0.00,1.01,0.000,0.074,359224.7,8077.4,2,2,2.00,1.00,1.01,0.8066,16.10
430000,1,40,12.12,0.00,0.00,0.00,12.12,0.00,1.00,0.000,0.316,29767.4,3083.7,2,5,2.88,1.00,1.00,0.3085,11.27
430000,0,13,16.31,0.00,0.00,1.31,15.00,0.00,1.00,0.000,0.001,1228.1,747.6,2,9,3.92,1.00,1.00,0.0754,191.32
440000,8,738,8.01,0.00,0.06,0.02,7.93,0.00,1.00,0.000,0.077,359231.8,8014.9,3,0,2.02,1.00,1.00,0.7988,12.13
440000,1,34,12.65,0.85,0.29,0.00,11.50,0.00,1.33,0.000,0.262,25331.2,3107.5,1,0,2.94,1.64,1.00,0.3152,7.31
440000,0,19,12.16,0.84,0.16,0.00,11.16,0.00,1.29,0.000,0.001,2024.0,874.4,1,12,2.53,1.54,1.00,0.0856,202.29
450000,8,730,7.82,0.00,0.03,0.01,7.78,0.00,1.00,0.000,0.080,357751.2,8291.5,3,2,1.96,1.00,1.00,0.8263,12.15
450000,1,57,9.74,0.39,1.30,0.11,7.95,0.04,1.09,0.035,0.378,26036.7,3130.4,3,3,2.14,1.12,1.09,0.3160,11.13
450000,0,10,10.20,0.00,0.20,0.00,10.00,0.00,1.00,0.000,0.000,1415.0,702.5,2,5,2.60,1.00,1.00,0.0669,171.87
460000,8,722,7.89,0.02,0.04,0.03,7.80,0.00,1.00,0.000,0.074,358913.8,8356.1,3,1,1.99,1.00,1.01,0.8329,13.82
460000,1,51,10.67,0.00,0.06,0.00,10.61,0.00,1.00,0.000,0.365,26984.2,3115.3,2,0,2.33,1.00,1.00,0.3108,1.80
460000,0,11,15.55,0.00,0.00,1.64,13.91,0.00,1.00,0.000,0.001,1233.3,646.3,2,9,3.09,1.00,1.00,0.0670,172.14
470000,8,713,7.67,0.03,0.09,0.03,7.51,0.00,1.01,0.000,0.071,357711.3,8055.6,3,0,2.00,1.00,1.01,0.8039,16.32
470000,1,32,11.78,0.00,0.00,0.06,11.72,0.00,1.00,0.000,0.242,27808.9,3081.7,2,0,2.62,1.00,1.00,0.3113,2.45
470000,0,12,13.67,0.00,0.67,0.25,12.75,0.00,1.00,0.000,0.001,1196.9,731.8,2,9,3.25,1.00,1.00,0.0715,167.85
480000,8,739,7.90,0.01,0.13,0.06,7.70,0.00,1.01,0.001,0.083,359042.5,8211.6,3,0,1.92,1.01,1.01,0.8182,8.26
480000,1,40,8.73,0.08,0.32,0.00,8.32,0.00,1.09,0.000,0.223,27415.4,2487.2,2,0,2.40,1.09,1.09,0.2483,2.45
480000,0,8,9.12,0.00,0.00,0.00,9.12,0.00,1.00,0.000,0.000,1361.2,660.3,3,5,2.38,1.00,1.00,0.0683,166.72
490000,8,736,7.60,0.03,0.04,0.03,7.49,0.00,1.01,0.000,0.080,357226.3,8241.8,2,0,1.99,1.00,1.01,0.8234,12.35
490000,1,33,16.79,0.00,0.00,0.00,16.79,0.00,1.00,0.000,0.344,28911.8,3856.4,2,0,3.45,1.00,1.00,0.3897,6.18
490000,0,9,17.89,0.00,0.00,0.00,17.89,0.00,1.00,0.000,0.001,1262.1,978.5,3,5,3.11,1.00,1.00,0.0968,184.67
500000,8,741,7.57,0.04,0.07,0.07,7.40,0.00,1.01,0.000,0.080,361267.3,8251.0,3,4,1.98,1.01,1.02,0.8218,17.95
500000,1,32,11.69,0.00,0.97,0.00,10.72,0.00,1.00,0.000,0.241,26645.0,2999.3,3,7,3.28,1.00,1.00,0.3014,7.85
500000,0,5,18.80,0.00,4.00,2.20,12.60,0.00,1.00,0.000,0.001,1420.7,654.2,2,3,5.20,1.00,1.00,0.0681,188.35
510000,8,665,7.73,0.01,0.07,0.00,7.65,0.00,1.00,0.000,0.089,344131.6,8300.5,2,8,1.95,1.00,1.00,0.8270,10.30
510000,1,26,8.62,0.00,1.38,0.00,7.23,0.00,1.00,0.000,0.183,24777.9,2346.8,2,8,2.46,1.00,1.00,0.2384,4.46
510000,0,3,17.33,0.00,9.33,0.00,8.00,0.00,1.00,0.000,0.000,1042.3,476.2,1,1,5.33,1.00,1.00,0.0442,172.51
520000,8,558,8.16,0.07,0.06,0.04,7.99,0.00,1.02,0.000,0.102,289604.9,7595.4,2,8,1.88,1.00,1.02,0.7579,9.44
520000,1,48,12.98,0.00,0.00,0.00,12.98,0.00,1.00,0.000,0.422,16666.0,1335.9,2,13,3.06,1.00,1.00,0.1375,10.15
520000,0,5,31.80,0.00,0.00,0.00,31.80,0.00,1.00,0.000,0.001,1641.6,519.6,1,2,3.40,1.00,1.00,0.0517,188.34
530000,8,653,8.05,0.00,0.03,0.04,7.98,0.00,1.00,0.000,0.095,314944.2,8421.6,2,18,1.77,1.00,1.00,0.8401,12.42
530000,1,44,7.89,0.07,0.32,0.00,7.50,0.00,1.05,0.000,0.280,26218.2,2354.7,2,14,2.11,1.05,1.04,0.2354,0.87
530000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,421.0,157.3,1,2,3.00,1.00,1.00,0.0165,182.48
540000,8,725,7.90,0.02,0.07,0.03,7.77,0.00,1.01,0.000,0.081,347273.0,8759.2,2,12,1.96,1.00,1.01,0.8719,12.34
540000,1,46,8.13,0.00,0.02,0.00,8.11,0.00,1.00,0.000,0.304,27082.8,1917.9,2,14,2.09,1.00,1.00,0.1943,0.75
540000,0,5,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.000,273.5,36.4,1,5,3.00,1.00,1.00,0.0046,178.10
550000,8,663,7.82,0.01,0.05,0.12,7.64,0.00,1.00,0.000,0.087,343223.7,8595.3,2,5,1.87,1.00,1.00,0.8570,8.58
550000,1,37,6.35,0.00,0.22,0.00,6.14,0.00,1.00,0.000,0.162,26776.4,1832.5,2,6,2.22,1.00,1.00,0.1845,0.74
550000,0,2,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,394.3,74.9,1,2,2.00,1.00,1.00,0.0092,188.38
560000,8,738,7.92,0.04,0.09,0.02,7.78,0.00,1.01,0.000,0.084,342603.6,8686.2,2,13,1.91,1.01,1.01,0.8675,14.11
560000,1,41,7.54,0.00,0.00,0.00,7.54,0.00,1.00,0.000,0.235,28444.4,2416.7,2,10,2.56,1.00,1.00,0.2416,1.26
560000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,680.7,285.8,1,1,3.00,1.00,1.00,0.0301,186.18
570000,8,734,7.72,0.01,0.02,0.01,7.67,0.00,1.00,0.000,0.078,352451.0,8861.5,3,4,2.03,1.00,1.00,0.8821,15.44
570000,1,45,11.49,0.00,0.00,0.00,11.49,0.00,1.00,0.000,0.324,25986.0,3370.1,2,7,3.42,1.00,1.00,0.3440,4.10
570000,0,4,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,534.3,379.3,2,3,3.25,1.00,1.00,0.0356,190.62
580000,8,741,7.48,0.00,0.03,0.01,7.45,0.00,1.00,0.000,0.080,362095.7,8640.4,2,0,1.88,1.00,1.00,0.8612,15.47
580000,1,41,10.80,0.00,0.00,0.00,10.80,0.00,1.00,0.000,0.276,26279.7,3018.8,1,0,2.88,1.00,1.00,0.3032,1.06
580000,0,6,11.33,0.00,0.00,0.00,11.33,0.00,1.00,0.000,0.000,1125.0,587.3,1,4,3.17,1.00,1.00,0.0607,201.02
590000,8,779,7.45,0.00,0.07,0.01,7.36,0.00,1.00,0.000,0.076,365182.9,8693.6,2,0,1.94,1.00,1.00,0.8675,14.70
590000,1,30,11.57,0.17,0.00,0.00,11.40,0.00,1.17,0.000,0.225,28436.0,3487.5,2,0,3.03,1.22,1.22,0.3506,5.76
590000,0,8,15.38,0.00,0.12,0.00,15.25,0.00,1.00,0.000,0.001,1502.4,771.1,3,5,3.75,1.00,1.00,0.0783,211.30
600000,8,641,7.72,0.03,0.06,0.06,7.58,0.00,1.01,0.000,0.097,342014.8,8465.9,2,0,1.78,1.00,1.01,0.8458,10.39
