step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,4,760,12.1,0.0,0.2,0.2,11.7,0.0,1.00,13.3,147,136,9.68,0.51,506,249,5,0.0,1.00,1.01,1.00,3.56,4.17,5.31
6000,4,732,11.9,0.0,0.2,0.1,11.6,0.0,1.00,13.1,124,174,12.19,0.60,464,261,7,0.0,1.00,1.00,1.00,3.60,3.88,5.70
7000,4,729,11.6,0.0,0.2,0.1,11.3,0.0,1.00,13.6,123,212,14.24,0.58,455,268,6,0.0,1.00,1.00,1.00,3.46,3.81,5.50
8000,4,766,11.5,0.0,0.0,0.1,11.4,0.0,1.00,13.9,110,246,16.17,0.72,497,246,23,0.0,1.00,1.00,1.00,3.50,3.88,5.30
9000,4,708,10.6,0.0,0.1,0.0,10.5,0.0,1.00,14.5,92,252,16.10,0.52,444,261,3,0.0,1.00,1.00,1.00,3.26,3.94,4.93
10000,4,756,10.2,0.0,0.2,0.1,9.9,0.0,1.00,15.4,99,257,15.73,0.47,504,249,3,0.0,1.00,1.01,1.00,3.01,3.93,4.49
11000,4,812,10.1,0.0,0.1,0.0,10.0,0.0,1.00,15.0,100,262,16.03,0.51,525,284,3,0.0,1.00,1.00,1.00,3.08,3.66,4.95
12000,4,782,10.1,0.0,0.0,0.0,10.1,0.0,1.00,15.1,93,300,18.05,0.58,507,269,6,0.0,1.00,1.00,1.00,3.01,3.65,4.89
13000,4,803,9.7,0.0,0.1,0.0,9.5,0.0,1.00,15.6,70,301,18.14,0.54,512,285,6,0.0,1.01,1.01,1.00,3.00,3.64,4.59
14000,4,844,9.5,0.0,0.0,0.0,9.5,0.0,1.00,15.7,63,329,19.55,0.45,536,302,6,0.0,1.00,1.00,1.00,2.88,3.67,4.49
15000,4,857,9.8,0.0,0.0,0.0,9.7,0.0,1.00,15.6,62,367,21.94,0.47,545,307,5,0.0,1.00,1.00,1.00,2.86,3.76,4.48
16000,4,836,9.8,0.0,0.1,0.1,9.7,0.0,1.00,15.7,66,388,23.26,0.50,543,289,4,0.0,1.00,1.00,1.00,2.82,3.76,4.41
17000,4,856,10.0,0.0,0.0,0.1,9.9,0.0,1.00,15.4,69,345,20.94,0.47,556,299,1,0.0,1.00,1.00,1.00,2.90,3.72,4.60
18000,4,850,10.0,0.0,0.1,0.0,9.9,0.0,1.00,15.4,58,378,22.86,0.50,542,307,1,0.0,1.00,1.00,1.00,2.92,3.66,4.69
19000,4,838,9.8,0.0,0.0,0.1,9.7,0.0,1.00,15.6,71,378,22.75,0.50,545,289,4,0.0,1.00,1.00,1.00,2.86,3.63,4.60
20000,4,845,9.8,0.0,0.0,0.0,9.7,0.0,1.01,15.7,67,367,22.03,0.48,541,299,5,0.0,1.01,1.01,1.01,2.85,3.64,4.54
21000,4,829,10.0,0.0,0.1,0.0,9.9,0.0,1.00,15.6,67,397,23.94,0.55,540,282,7,0.0,1.00,1.00,1.00,2.86,3.75,4.49
22000,4,880,9.6,0.0,0.0,0.0,9.5,0.0,1.00,16.2,52,391,23.34,0.50,578,300,2,0.0,1.00,1.00,1.00,2.74,3.69,4.22
23000,4,856,9.8,0.0,0.0,0.0,9.8,0.0,1.00,15.8,59,393,23.56,0.48,547,306,3,0.0,1.00,1.00,1.00,2.91,3.76,4.35
24000,4,854,9.9,0.0,0.0,0.1,9.8,0.0,1.00,15.8,62,384,23.33,0.50,567,284,3,0.0,1.00,1.00,1.00,2.80,3.74,4.39
