step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,3,300,11.2,0.0,0.3,0.0,10.9,0.0,1.00,15.5,92,128,9.20,0.42,274,18,8,0.0,1.01,1.00,1.00,3.01,5.83,2.45
5000,4,140,9.9,0.1,0.3,0.0,9.5,0.0,1.06,17.5,27,160,10.14,0.49,132,0,8,0.0,1.03,1.05,1.11,2.74,2.79,4.63
5000,1,105,9.4,0.3,0.0,0.0,9.2,0.0,1.13,17.7,19,172,10.55,0.44,105,0,0,0.0,1.17,1.17,1.10,2.78,2.35,4.81
6000,3,195,8.9,0.0,0.3,0.1,8.5,0.0,1.01,18.5,47,137,8.75,0.32,189,2,4,0.0,1.03,1.00,1.01,2.34,4.25,2.50
6000,4,179,10.2,0.1,0.1,0.0,9.9,0.0,1.05,17.2,40,159,10.07,0.45,175,0,4,0.0,1.03,1.06,1.07,2.79,2.77,4.65
6000,1,65,8.3,0.1,0.0,0.1,8.1,0.0,1.05,18.1,13,176,10.47,0.39,65,0,0,0.0,1.07,1.08,1.03,2.49,2.34,4.69
7000,3,200,9.7,0.0,0.2,0.2,9.4,0.0,1.00,18.0,39,138,9.07,0.31,198,0,2,0.0,1.00,1.00,1.00,2.59,4.45,2.57
7000,4,170,10.1,0.6,0.4,0.1,9.0,0.0,1.14,17.4,37,164,10.62,0.49,170,0,0,0.0,1.06,1.18,1.16,2.86,2.85,4.55
7000,1,44,8.5,0.1,0.0,0.0,8.4,0.0,1.02,17.8,8,201,11.24,0.40,42,0,2,0.0,1.00,1.04,1.03,2.77,2.39,4.73
8000,3,145,9.5,0.0,0.1,0.0,9.4,0.0,1.00,18.5,37,146,9.33,0.34,141,1,3,0.0,1.00,1.00,1.00,2.32,4.09,2.68
8000,4,109,9.3,0.1,0.4,0.1,8.6,0.0,1.03,17.6,20,199,12.11,0.49,109,0,0,0.0,1.00,1.05,1.03,2.53,2.33,4.90
8000,10,36,13.7,0.0,0.0,0.0,13.7,0.0,1.00,12.0,12,166,12.98,0.67,35,0,1,0.0,1.00,1.00,1.00,3.31,2.53,7.81
8000,1,23,8.6,0.0,0.0,0.0,8.6,0.0,1.00,17.6,4,249,14.40,0.54,23,0,0,0.0,1.00,1.00,1.00,2.87,2.13,5.09
