step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
110000,749,1.447,0.096,5.56,37673,36321,0,1,1348,75,397054.3,16278.9,0.004,0.360,0.153,0.482,811,9.70,3.90,0.04,0.71,0.04,0.65,0.00,0.00,9.62,3.62,0.00,0.00,0.003,0.045,75,0.296,0.211,0.780,0.001,0.008,28168,26048,3,0.782,0.000,0.000,35603,0.184,0.782,0.003,39.65,10005,281,217.052,0.000,0.005,893687,1.01,16.99,0.000,0.000,0.000,6,8,14,52,7268,0.028,0.15,0.0055,0.000,7,0.320,0.000,0.499,0.075,2.56,2.80,4.93,0.01,0.001,1.01,1.03,1.01,0.320,0.00237,123.52,1.6167,674.01
120000,737,1.473,0.095,5.53,35856,34569,5,0,1294,34,398028.9,13978.3,0.006,0.327,0.221,0.447,810,9.53,3.87,0.00,0.00,0.05,0.86,0.07,1.06,9.41,3.66,0.00,0.00,0.002,0.030,76,0.319,0.225,0.769,0.000,0.005,25962,24208,3,0.421,0.388,0.007,34479,0.195,0.767,0.003,39.74,9991,0,411.126,0.000,0.000,670354,1.00,17.41,0.000,0.000,0.000,6,8,13,58,7023,0.027,0.16,0.0057,0.000,9,0.259,0.000,0.482,0.067,2.56,2.58,4.95,0.00,0.000,1.00,1.00,1.00,0.260,0.00227,123.42,1.3949,640.89
130000,808,1.418,0.089,6.67,35899,34487,10,0,1331,38,398842.4,13895.4,0.003,0.284,0.308,0.404,795,8.14,2.61,0.02,0.29,0.00,0.11,0.03,0.52,8.09,2.55,0.00,0.00,0.001,0.012,71,0.225,0.203,0.788,0.001,0.007,26633,22481,4,0.345,0.104,0.005,41266,0.204,0.754,0.003,39.92,10387,0,365.669,0.000,0.001,609479,1.01,18.60,0.000,0.000,0.000,6,7,11,26,6579,0.025,0.23,0.0061,0.005,4,0.261,0.000,0.457,0.071,2.25,3.05,3.97,0.00,0.001,1.00,1.01,1.01,0.261,0.00175,123.17,1.3866,611.28
140000,826,1.379,0.085,6.74,35953,34551,38,0,1346,14,407788.6,13580.9,0.003,0.227,0.395,0.375,761,8.13,3.05,0.00,0.03,0.02,0.25,0.02,0.50,8.09,2.88,0.00,0.00,0.001,0.013,76,0.172,0.212,0.778,0.000,0.010,27029,22849,4,0.493,0.000,0.004,51072,0.202,0.738,0.003,40.78,11568,0,970.062,0.000,0.002,413267,1.00,18.54,0.000,0.000,0.000,6,8,11,38,6715,0.026,0.18,0.0061,0.004,6,0.213,0.000,0.418,0.070,2.22,3.12,3.87,0.00,0.000,1.00,1.00,1.00,0.213,0.00146,122.36,1.3539,566.11
150000,826,1.356,0.076,7.32,35954,34571,53,0,1330,59,410278.1,13175.5,0.002,0.215,0.404,0.379,742,8.85,4.56,0.07,1.00,0.05,0.85,0.20,2.63,8.53,3.51,0.00,0.00,0.004,0.054,92,0.202,0.202,0.774,0.000,0.024,26313,22286,4,0.355,0.103,0.013,55008,0.195,0.647,0.002,41.03,12084,0,223.314,0.000,0.001,349008,1.02,18.52,0.002,0.000,0.000,6,8,13,64,7306,0.028,0.14,0.0058,0.000,12,0.190,0.000,0.405,0.065,2.27,3.30,3.60,0.00,0.001,1.01,1.03,1.02,0.190,0.00147,122.14,1.3094,483.63
160000,825,1.382,0.077,7.30,35443,33911,67,0,1466,42,411110.1,13446.9,0.003,0.203,0.419,0.375,748,8.44,3.64,0.01,0.11,0.03,0.53,0.01,0.14,8.40,3.60,0.00,0.00,0.002,0.042,66,0.189,0.222,0.765,0.000,0.013,26271,24511,4,0.360,0.000,0.002,47424,0.200,0.647,0.003,41.13,12031,0,320.164,0.000,0.000,315172,1.00,18.72,0.000,0.000,0.000,6,8,11,61,6960,0.027,0.12,0.0059,0.010,5,0.185,0.000,0.394,0.065,2.25,3.17,3.72,0.00,0.000,1.00,1.00,1.00,0.185,0.00144,122.06,1.3431,468.06
170000,823,1.413,0.074,7.46,36033,34510,70,0,1455,29,410525.8,13333.9,0.002,0.197,0.424,0.377,746,7.99,3.02,0.05,1.13,0.01,0.15,0.01,0.22,7.91,2.72,0.00,0.00,0.002,0.037,67,0.237,0.209,0.776,0.000,0.015,26590,24204,5,0.382,0.000,0.002,51663,0.201,0.579,0.002,41.08,11814,0,459.791,0.000,0.002,331562,1.02,19.20,0.000,0.000,0.000,6,8,11,46,6576,0.025,0.16,0.0063,0.004,8,0.196,0.000,0.390,0.066,2.22,3.13,3.52,0.00,0.001,1.02,1.04,1.02,0.196,0.00135,122.08,1.3266,398.62
180000,837,1.358,0.069,7.46,35719,34130,71,0,1504,22,409056.0,13122.0,0.002,0.202,0.419,0.376,756,8.12,3.67,0.01,0.13,0.04,0.68,0.05,0.76,8.03,3.17,0.00,0.00,0.002,0.035,69,0.241,0.207,0.784,0.000,0.010,25953,22911,6,0.378,0.000,0.006,49986,0.192,0.562,0.002,40.91,11802,0,596.456,0.000,0.000,347324,1.01,19.17,0.001,0.000,0.000,6,8,10,64,6798,0.026,0.16,0.0061,0.008,3,0.200,0.000,0.392,0.062,2.20,3.17,3.47,0.00,0.000,1.01,1.01,1.00,0.200,0.00133,122.25,1.3104,379.38
190000,798,1.424,0.070,8.37,33812,32493,74,0,1284,4,398128.2,11744.5,0.003,0.193,0.418,0.385,772,8.82,3.49,0.07,0.94,0.04,0.76,0.01,0.18,8.70,3.04,0.00,0.00,0.001,0.017,69,0.228,0.228,0.757,0.000,0.015,24090,21139,6,0.410,0.000,0.003,34047,0.198,0.557,0.002,39.76,11502,0,2936.127,0.000,0.001,268428,1.04,18.81,0.003,0.000,0.000,7,8,10,64,7035,0.027,0.19,0.0057,0.016,0,0.170,0.000,0.370,0.052,2.25,3.39,3.24,0.00,0.000,1.03,1.04,1.05,0.170,0.00139,123.37,1.1738,370.47
200000,793,1.419,0.064,8.68,32596,31321,118,0,1162,6,394438.4,11374.2,0.009,0.176,0.403,0.413,763,8.60,2.29,0.00,0.04,0.02,0.22,0.02,0.43,8.56,2.29,0.00,0.00,0.002,0.019,46,0.318,0.218,0.773,0.000,0.009,22520,20399,4,0.445,0.000,0.001,20423,0.199,0.520,0.001,39.37,11346,0,1895.698,0.000,0.003,230393,1.00,18.87,0.000,0.000,0.000,7,8,10,43,6819,0.026,0.22,0.0058,0.011,6,0.164,0.000,0.343,0.049,2.30,3.41,3.28,0.01,0.001,1.00,1.00,1.00,0.164,0.00129,123.72,1.1320,313.76
210000,768,1.421,0.065,8.79,32476,31228,135,0,1138,0,397754.7,11560.4,0.010,0.175,0.396,0.419,762,9.04,3.81,0.06,0.81,0.01,0.14,0.05,0.78,8.91,3.48,0.00,0.00,0.001,0.017,64,0.301,0.199,0.789,0.000,0.012,22611,20342,4,0.460,0.000,0.009,28047,0.197,0.519,0.001,39.71,11211,0,11560.403,0.000,0.003,229856,1.03,18.55,0.001,0.000,0.000,6,9,10,64,6940,0.026,0.25,0.0058,0.014,4,0.162,0.000,0.337,0.052,2.37,3.42,3.43,0.00,0.001,1.03,1.03,1.03,0.162,0.00132,123.36,1.1577,326.84
220000,780,1.387,0.065,8.62,32716,31468,125,0,1111,4,397815.7,12759.4,0.009,0.176,0.398,0.417,752,9.48,3.37,0.01,0.15,0.02,0.26,0.04,0.79,9.41,3.20,0.00,0.00,0.002,0.027,60,0.196,0.233,0.753,0.001,0.013,22747,20585,4,0.440,0.000,0.005,23618,0.193,0.516,0.001,39.70,11615,0,3189.852,0.000,0.008,245116,1.01,18.32,0.001,0.000,0.000,7,9,12,64,7398,0.028,0.33,0.0054,0.000,4,0.173,0.000,0.330,0.063,2.41,3.33,3.67,0.00,0.000,1.01,1.01,1.01,0.173,0.00132,123.29,1.2766,329.96
230000,756,1.423,0.055,8.61,32348,31111,108,0,1153,1,397479.4,13605.5,0.008,0.180,0.400,0.412,745,9.78,2.92,0.00,0.00,0.03,0.29,0.01,0.18,9.74,2.89,0.00,0.00,0.003,0.024,56,0.208,0.229,0.765,0.000,0.007,23098,20602,4,0.426,0.000,0.001,22171,0.204,0.361,0.001,39.66,11955,0,13605.546,0.000,0.001,268869,1.00,18.02,0.000,0.000,0.000,6,9,12,41,7393,0.028,0.32,0.0054,0.000,5,0.188,0.000,0.322,0.071,2.48,3.31,3.87,0.00,0.000,1.00,1.00,1.00,0.188,0.00138,123.33,1.3516,236.10
240000,738,1.392,0.051,8.76,31493,30278,117,0,1116,9,396124.4,12340.6,0.007,0.189,0.401,0.403,747,9.55,2.40,0.05,0.71,0.03,0.30,0.01,0.16,9.46,2.41,0.00,0.00,0.004,0.045,75,0.236,0.233,0.759,0.000,0.008,22066,19718,3,0.489,0.075,0.003,13119,0.200,0.251,0.000,39.53,11496,0,1371.181,0.000,0.000,299827,1.03,17.91,0.000,0.000,0.000,8,9,12,26,7046,0.027,0.34,0.0057,0.000,2,0.201,0.000,0.317,0.059,2.43,3.42,3.77,0.00,0.000,1.03,1.04,1.02,0.201,0.00147,123.44,1.2300,191.52
250000,790,1.358,0.047,8.76,32522,31224,151,0,1095,0,400934.1,11721.9,0.005,0.184,0.409,0.402,740,8.98,2.20,0.03,0.55,0.03,0.22,0.00,0.00,8.93,2.24,0.00,0.00,0.003,0.029,61,0.338,0.237,0.749,0.000,0.014,22732,20639,5,0.453,0.000,0.000,12113,0.173,0.217,0.000,39.99,11399,0,11721.863,0.000,0.001,304534,1.02,18.39,0.000,0.000,0.000,7,9,12,31,7096,0.027,0.20,0.0057,0.000,3,0.202,0.000,0.322,0.051,2.36,3.36,3.61,0.00,0.000,1.02,1.02,1.02,0.202,0.00131,123.13,1.1720,186.62
260000,764,1.419,0.047,8.66,32346,31157,134,0,1081,5,400102.7,12294.0,0.006,0.185,0.400,0.409,749,9.71,3.07,0.06,0.83,0.02,0.22,0.02,0.34,9.62,2.86,0.00,0.00,0.001,0.014,69,0.272,0.228,0.759,0.000,0.013,22934,21174,4,0.496,0.000,0.003,12627,0.176,0.221,0.000,39.93,11152,0,2458.794,0.000,0.004,293625,1.02,17.97,0.000,0.000,0.000,8,9,12,43,7418,0.028,0.24,0.0054,0.000,8,0.195,0.000,0.322,0.061,2.40,3.40,3.80,0.01,0.003,1.01,1.03,1.02,0.195,0.00139,123.15,1.2309,199.82
270000,760,1.466,0.051,8.93,32080,30738,150,0,1196,21,397268.2,12023.4,0.005,0.184,0.421,0.389,753,9.37,2.53,0.03,0.43,0.01,0.23,0.00,0.00,9.32,2.50,0.00,0.00,0.001,0.012,61,0.288,0.212,0.778,0.000,0.011,22430,19577,5,0.454,0.000,0.000,13473,0.179,0.253,0.001,39.68,11459,0,572.544,0.000,0.000,300484,1.01,18.33,0.000,0.000,0.000,7,9,12,27,7119,0.027,0.25,0.0056,0.004,5,0.202,0.000,0.323,0.056,2.29,3.43,3.49,0.00,0.000,1.01,1.02,1.01,0.202,0.00136,123.39,1.2030,205.26
280000,790,1.477,0.051,9.16,31103,29797,150,0,1126,1,391882.9,11802.6,0.006,0.182,0.413,0.399,761,9.28,3.33,0.03,0.55,0.01,0.22,0.02,0.64,9.21,3.10,0.00,0.00,0.001,0.011,65,0.215,0.223,0.767,0.000,0.010,22173,18967,3,0.568,0.000,0.003,14944,0.150,0.247,0.000,39.10,11358,0,11802.597,0.000,0.003,263309,1.01,18.34,0.000,0.000,0.000,7,9,12,45,7328,0.028,0.22,0.0054,0.000,3,0.183,0.000,0.324,0.058,2.38,3.45,3.48,0.00,0.000,1.01,1.01,1.01,0.183,0.00131,123.99,1.1800,199.62
290000,724,1.427,0.044,9.93,31523,30506,183,0,900,3,372893.9,11567.2,0.009,0.164,0.355,0.473,799,9.15,3.03,0.07,0.67,0.03,0.65,0.00,0.00,9.05,3.15,0.00,0.00,0.003,0.051,69,0.518,0.180,0.798,0.001,0.021,23836,20685,4,0.830,0.000,0.000,4047,0.167,0.231,0.000,37.18,10674,0,3855.734,0.000,0.004,266243,1.05,18.13,0.000,0.000,0.000,7,9,12,37,6627,0.025,0.22,0.0057,0.007,6,0.213,0.000,0.321,0.060,2.20,3.67,3.35,0.01,0.001,1.06,1.06,1.05,0.213,0.00120,125.92,1.1578,207.10
300000,721,1.407,0.046,9.62,29419,28499,182,0,741,1,332430.3,10852.5,0.009,0.165,0.331,0.495,901,8.99,3.72,0.08,0.54,0.00,0.04,0.00,0.00,8.92,3.66,0.00,0.00,0.000,0.001,44,0.599,0.201,0.782,0.001,0.015,24343,22444,2,0.781,0.105,0.000,1430,0.164,0.222,0.000,33.10,9745,0,10852.475,0.000,0.004,277485,1.03,17.99,0.001,0.000,0.000,6,9,11,64,6485,0.025,0.18,0.0052,0.006,3,0.247,0.000,0.356,0.067,2.16,3.57,3.66,0.00,0.000,1.01,1.04,1.03,0.247,0.00101,130.04,1.0856,207.82
310000,782,1.431,0.049,9.52,32739,31642,220,0,816,6,386975.6,11164.5,0.010,0.147,0.318,0.525,772,8.72,4.13,0.02,0.34,0.00,0.00,0.00,0.00,8.70,4.15,0.00,0.00,0.000,0.000,48,0.529,0.210,0.774,0.001,0.015,24365,22142,3,0.780,0.000,0.000,1679,0.132,0.227,0.000,38.57,10540,0,1860.756,0.000,0.003,242533,1.02,18.32,0.001,0.000,0.000,6,9,9,64,6820,0.026,0.14,0.0057,0.022,2,0.205,0.000,0.304,0.051,2.29,3.40,3.69,0.00,0.000,1.02,1.02,1.02,0.205,0.00098,124.61,1.1161,201.48
320000,753,1.438,0.050,9.30,32740,31688,212,0,869,0,393852.1,11508.0,0.008,0.152,0.309,0.530,755,8.61,2.66,0.09,1.35,0.01,0.20,0.00,0.00,8.52,2.22,0.00,0.00,0.003,0.051,46,0.606,0.191,0.793,0.000,0.016,23770,21245,2,0.854,0.000,0.000,1938,0.170,0.224,0.000,39.22,10989,0,11507.972,0.000,0.001,225450,1.04,18.20,0.000,0.000,0.000,6,9,9,55,6486,0.025,0.16,0.0061,0.031,2,0.183,0.000,0.295,0.055,2.25,3.42,3.76,0.00,0.000,1.05,1.05,1.04,0.183,0.00109,123.94,1.1503,193.48
330000,754,1.428,0.050,9.23,32496,31427,220,0,848,0,393281.5,11537.8,0.009,0.155,0.309,0.527,765,8.88,3.16,0.07,0.98,0.03,0.54,0.00,0.00,8.79,2.98,0.00,0.00,0.002,0.039,45,0.666,0.206,0.780,0.000,0.015,24118,22517,2,0.748,0.093,0.000,2167,0.124,0.212,0.001,39.16,10587,0,11537.751,0.000,0.000,239091,1.04,17.87,0.000,0.000,0.000,6,9,9,44,6696,0.026,0.21,0.0059,0.034,5,0.190,0.000,0.291,0.056,2.33,3.53,3.85,0.00,0.000,1.03,1.04,1.04,0.190,0.00111,123.94,1.1532,184.14
340000,771,1.361,0.046,9.19,31879,30815,204,0,843,2,385535.6,10927.9,0.009,0.151,0.318,0.523,779,8.81,2.66,0.02,0.47,0.01,0.11,0.00,0.00,8.78,2.68,0.00,0.00,0.002,0.037,43,0.538,0.191,0.794,0.000,0.016,23485,21364,2,0.734,0.097,0.000,2315,0.126,0.194,0.000,38.40,10308,0,5463.929,0.000,0.000,216446,1.01,17.92,0.000,0.000,0.000,6,9,11,49,6791,0.026,0.23,0.0057,0.048,7,0.180,0.000,0.301,0.052,2.29,3.49,3.88,0.00,0.000,1.01,1.01,1.01,0.180,0.00102,124.69,1.0925,178.11
350000,780,1.370,0.046,9.30,32081,31173,211,0,688,3,395060.4,11025.0,0.009,0.151,0.322,0.518,755,8.77,2.16,0.03,0.42,0.00,0.11,0.00,0.00,8.74,2.21,0.00,0.00,0.001,0.015,41,0.633,0.197,0.788,0.003,0.012,23480,20926,3,0.765,0.000,0.000,2372,0.165,0.164,0.000,39.37,10060,0,3674.989,0.000,0.004,216054,1.02,18.01,0.000,0.000,0.000,6,9,10,40,6838,0.026,0.20,0.0058,0.018,4,0.178,0.000,0.293,0.053,2.22,3.51,3.76,0.00,0.000,1.02,1.02,1.02,0.178,0.00106,123.74,1.1037,187.99
360000,714,1.389,0.046,9.74,32040,31237,215,0,654,1,379849.4,11078.5,0.010,0.148,0.323,0.518,798,8.97,2.90,0.01,0.17,0.00,0.07,0.06,1.65,8.89,2.61,0.00,0.00,0.000,0.008,41,0.639,0.200,0.779,0.001,0.020,24793,22962,3,0.812,0.000,0.001,1657,0.144,0.181,0.000,37.84,9955,0,11078.523,0.000,0.003,222576,1.01,17.99,0.000,0.000,0.000,6,9,10,46,6403,0.024,0.17,0.0060,0.000,5,0.193,0.000,0.312,0.056,2.22,3.72,3.43,0.00,0.000,1.01,1.00,1.01,0.193,0.00108,125.31,1.1094,199.77
370000,770,1.354,0.048,9.44,30517,29649,214,0,598,0,352759.8,10663.5,0.011,0.152,0.337,0.500,860,8.76,2.82,0.03,0.30,0.01,0.18,0.00,0.00,8.73,2.83,0.00,0.00,0.001,0.036,53,0.539,0.178,0.801,0.001,0.019,24652,22850,3,0.695,0.077,0.000,1479,0.145,0.194,0.000,35.13,10088,0,10663.539,0.000,0.004,233419,1.02,18.13,0.000,0.000,0.000,6,9,10,57,6748,0.026,0.20,0.0052,0.003,7,0.213,0.000,0.339,0.060,2.23,3.57,3.59,0.00,0.000,1.02,1.02,1.02,0.213,0.00094,127.99,1.0673,206.21
380000,780,1.363,0.043,9.28,33253,32222,254,0,767,4,394225.8,11794.9,0.010,0.150,0.311,0.529,752,8.93,2.61,0.01,0.17,0.00,0.00,0.00,0.00,8.92,2.61,0.00,0.00,0.000,0.000,43,0.415,0.172,0.812,0.000,0.017,24557,20727,4,0.709,0.000,0.000,2089,0.157,0.098,0.000,39.32,11126,0,2948.728,0.000,0.005,230947,1.01,18.17,0.000,0.000,0.000,6,9,10,44,6968,0.027,0.21,0.0057,0.008,2,0.192,0.000,0.293,0.055,2.25,3.49,3.68,0.00,0.000,1.01,1.00,1.01,0.192,0.00104,123.78,1.1761,169.50
390000,756,1.369,0.045,9.04,31821,30920,190,0,735,0,383891.3,10975.0,0.010,0.158,0.305,0.526,773,8.77,3.69,0.03,0.47,0.01,0.09,0.00,0.00,8.73,3.68,0.00,0.00,0.003,0.052,45,0.444,0.185,0.799,0.000,0.016,22409,19267,3,0.804,0.000,0.000,2439,0.137,0.137,0.000,38.25,10198,0,10974.977,0.000,0.003,238373,1.02,18.09,0.000,0.000,0.000,6,9,10,50,6631,0.025,0.24,0.0058,0.045,4,0.191,0.000,0.292,0.052,2.32,3.40,3.86,0.00,0.000,1.03,1.02,1.02,0.191,0.00109,124.83,1.0968,159.15
400000,789,1.384,0.042,9.14,32740,31707,207,0,793,5,390658.2,10933.0,0.010,0.171,0.300,0.519,751,8.84,3.30,0.14,1.51,0.01,0.09,0.07,1.85,8.63,2.45,0.00,0.00,0.002,0.036,53,0.454,0.208,0.774,0.000,0.018,23248,19841,2,0.779,0.079,0.001,2463,0.144,0.112,0.000,38.93,10622,0,2186.593,0.000,0.000,310970,1.07,18.04,0.001,0.000,0.000,6,9,11,64,6973,0.027,0.21,0.0057,0.006,2,0.222,0.000,0.292,0.048,2.38,3.45,3.82,0.00,0.000,1.07,1.05,1.08,0.222,0.00109,124.18,1.0918,141.06
410000,761,1.419,0.043,9.25,32823,31859,204,0,788,4,397667.8,11640.5,0.009,0.173,0.298,0.520,736,9.25,3.38,0.06,1.11,0.00,0.00,0.00,0.00,9.18,3.25,0.00,0.00,0.000,0.000,39,0.401,0.196,0.798,0.000,0.007,22895,19688,3,0.702,0.078,0.000,2154,0.156,0.102,0.000,39.61,10854,0,2910.134,0.000,0.007,307031,1.02,18.13,0.001,0.000,0.000,6,9,11,64,7036,0.027,0.20,0.0057,0.000,5,0.217,0.000,0.276,0.052,2.41,3.37,3.84,0.00,0.000,1.03,1.03,1.02,0.217,0.00119,123.51,1.1647,144.39
