step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
110000,667,1.384,0.138,9.93,29863,28145,117,0,1577,3,341580.5,14622.7,0.023,0.159,0.353,0.465,1619,8.57,2.84,0.03,0.66,0.01,0.16,0.06,0.68,8.48,2.59,0.00,0.00,0.001,0.016,79,0.441,0.187,0.807,0.000,0.006,18908,16857,2,0.933,0.039,0.010,39899,0.116,1.157,0.007,33.55,12389,0,4874.229,0.000,0.004,190864,1.01,18.44,0.000,0.000,0.000,7,8,10,40,5719,0.022,13.31,0.0060,0.000,6,0.164,0.000,0.265,0.089,2.66,2.99,3.88,0.00,0.000,1.01,1.01,1.01,0.164,0.00124,116.58,1.4180,1197.28
120000,693,1.352,0.124,9.88,31013,29046,115,0,1826,9,343606.2,10627.0,0.024,0.161,0.345,0.469,1682,8.64,2.73,0.06,0.93,0.03,0.52,0.04,0.41,8.52,2.60,0.00,0.00,0.002,0.041,76,0.495,0.190,0.795,0.001,0.013,17278,15379,4,0.850,0.000,0.012,33521,0.132,1.104,0.006,34.35,12042,0,1180.774,0.000,0.007,181641,1.03,18.46,0.000,0.000,0.000,7,8,10,32,5990,0.023,1.86,0.0058,0.000,13,0.155,0.000,0.266,0.030,2.54,3.01,3.84,0.00,0.000,1.02,1.03,1.03,0.155,0.00121,127.22,1.0476,1043.64
130000,707,1.372,0.128,9.86,31361,29308,155,0,1884,18,342907.8,10586.0,0.015,0.167,0.348,0.469,1661,8.79,3.03,0.02,0.31,0.02,0.49,0.12,1.43,8.63,2.67,0.00,0.00,0.001,0.018,67,0.546,0.202,0.778,0.003,0.017,17398,15358,2,0.768,0.180,0.016,49002,0.131,1.103,0.007,34.30,11913,0,588.112,0.000,0.007,204304,1.01,18.18,0.000,0.000,0.000,7,8,11,38,6215,0.024,2.33,0.0056,0.000,18,0.169,0.000,0.273,0.029,2.63,3.08,3.87,0.00,0.000,1.00,1.02,1.01,0.169,0.00121,126.81,1.0562,1017.63
140000,673,1.320,0.124,9.71,32020,30042,126,0,1886,16,344267.8,11057.2,0.014,0.174,0.344,0.468,1674,8.74,2.32,0.03,0.59,0.00,0.00,0.01,0.20,8.70,2.17,0.00,0.00,0.000,0.000,70,0.588,0.199,0.789,0.000,0.012,18162,16370,5,0.395,0.000,0.003,43000,0.145,1.087,0.006,34.45,12347,0,691.076,0.000,0.003,229181,1.01,18.03,0.000,0.000,0.000,8,8,11,33,5883,0.022,2.08,0.0059,0.000,5,0.180,0.000,0.278,0.034,2.71,2.98,4.06,0.00,0.000,1.00,1.02,1.01,0.180,0.00131,126.91,1.1011,968.80
150000,677,1.401,0.119,9.74,31377,29323,137,0,1913,5,344409.5,11474.7,0.015,0.172,0.335,0.478,1656,8.61,2.40,0.00,0.12,0.00,0.00,0.00,0.04,8.60,2.40,0.00,0.00,0.000,0.000,65,0.538,0.225,0.765,0.000,0.010,17939,16432,5,0.409,0.000,0.001,51656,0.145,1.069,0.006,34.45,11848,0,2294.938,0.000,0.001,190163,1.00,18.48,0.000,0.000,0.000,8,8,10,33,5827,0.022,2.41,0.0059,0.000,5,0.154,0.000,0.277,0.041,2.51,2.96,3.91,0.00,0.000,1.00,1.00,1.00,0.154,0.00132,126.58,1.1405,894.20
160000,683,1.401,0.104,9.84,31560,29496,127,0,1931,4,346354.2,10911.0,0.022,0.178,0.324,0.477,1682,8.59,2.14,0.01,0.08,0.00,0.00,0.02,0.57,8.56,2.07,0.00,0.00,0.000,0.000,62,0.480,0.218,0.776,0.000,0.006,18185,16285,4,0.439,0.056,0.003,27542,0.149,0.977,0.005,34.62,12140,0,2727.747,0.000,0.000,244536,1.00,18.52,0.000,0.000,0.000,7,8,11,28,5867,0.022,2.51,0.0059,0.012,3,0.188,0.000,0.270,0.033,2.59,3.08,3.75,0.00,0.000,1.00,1.00,1.00,0.188,0.00131,126.31,1.0793,772.94
170000,683,1.415,0.105,9.86,31140,29047,142,0,1951,3,344823.1,10291.4,0.024,0.168,0.359,0.449,1676,8.58,2.85,0.01,0.19,0.01,0.20,0.05,0.98,8.50,2.69,0.00,0.00,0.001,0.016,65,0.596,0.205,0.786,0.000,0.009,17240,14459,5,0.408,0.051,0.004,28626,0.135,0.968,0.005,34.49,12231,0,3430.458,0.000,0.004,232856,1.01,18.82,0.000,0.000,0.000,8,8,10,37,5857,0.022,1.65,0.0059,0.003,6,0.191,0.000,0.254,0.024,2.57,3.07,3.53,0.00,0.000,1.01,1.01,1.01,0.191,0.00125,127.30,1.0278,756.42
180000,681,1.380,0.100,9.82,32084,29883,125,0,2078,1,346004.6,10099.3,0.022,0.174,0.355,0.449,1653,8.71,3.13,0.01,0.27,0.00,0.00,0.01,0.18,8.68,3.12,0.00,0.00,0.000,0.000,90,0.577,0.185,0.793,0.003,0.019,17802,15171,7,0.386,0.000,0.007,33715,0.116,0.965,0.005,34.61,12476,0,10099.288,0.000,0.003,256074,1.00,18.44,0.000,0.000,0.000,7,8,11,41,5930,0.023,1.53,0.0059,0.000,12,0.199,0.000,0.261,0.021,2.59,3.01,3.83,0.00,0.000,1.00,1.00,1.00,0.199,0.00124,127.30,1.0108,761.54
190000,701,1.392,0.099,10.17,30638,28632,138,0,1848,0,343877.0,10347.0,0.021,0.160,0.348,0.472,1678,8.56,3.44,0.02,0.46,0.00,0.00,0.03,0.34,8.51,3.44,0.00,0.00,0.000,0.000,79,0.586,0.201,0.792,0.000,0.007,16963,14442,5,0.432,0.084,0.016,53813,0.117,0.923,0.004,34.38,11733,0,10346.976,0.000,0.000,189585,1.01,18.88,0.001,0.000,0.000,6,8,11,64,6003,0.023,2.50,0.0058,0.003,4,0.162,0.000,0.255,0.027,2.64,2.99,3.64,0.00,0.000,1.02,1.02,1.01,0.162,0.00113,126.56,1.0293,703.35
200000,671,1.373,0.088,10.31,30050,28414,147,0,1519,0,343390.1,11099.8,0.014,0.155,0.348,0.483,1649,8.89,3.94,0.01,0.15,0.01,0.31,0.05,0.40,8.82,3.85,0.00,0.00,0.000,0.009,74,0.581,0.198,0.790,0.001,0.010,16938,14054,6,0.408,0.018,0.022,95701,0.129,0.840,0.003,34.34,11515,0,11099.821,0.000,0.004,158866,1.00,18.64,0.000,0.000,0.000,7,8,11,44,5965,0.023,2.49,0.0058,0.000,7,0.142,0.000,0.254,0.040,2.61,3.04,3.72,0.00,0.000,1.00,1.00,1.00,0.142,0.00118,126.61,1.1004,603.87
210000,658,1.398,0.084,10.50,31225,29493,173,0,1572,7,347458.1,11413.2,0.013,0.160,0.378,0.449,1612,9.03,3.10,0.04,0.48,0.00,0.00,0.04,0.56,8.95,2.86,0.00,0.00,0.000,0.000,74,0.479,0.187,0.809,0.002,0.003,18397,15080,5,0.427,0.049,0.009,102234,0.139,0.835,0.003,34.75,12799,0,1630.450,0.000,0.002,192613,1.01,18.30,0.000,0.000,0.000,8,8,11,36,5939,0.023,2.34,0.0059,0.008,2,0.164,0.000,0.255,0.044,2.59,3.16,3.76,0.00,0.000,1.01,1.01,1.01,0.164,0.00126,126.35,1.1407,594.30
220000,703,1.367,0.083,10.45,30329,28679,133,0,1472,0,341689.6,10299.7,0.019,0.161,0.374,0.446,1657,8.41,2.70,0.02,0.50,0.00,0.00,0.02,0.36,8.37,2.58,0.00,0.00,0.000,0.000,74,0.535,0.202,0.789,0.000,0.009,16981,13664,6,0.468,0.038,0.004,70102,0.183,0.829,0.004,34.19,12094,0,10299.688,0.000,0.003,192728,1.01,18.95,0.000,0.000,0.000,6,8,11,39,5913,0.023,2.10,0.0058,0.006,7,0.166,0.000,0.246,0.030,2.52,2.99,3.68,0.00,0.000,1.01,1.01,1.01,0.166,0.00114,127.15,1.0265,557.14
230000,694,1.338,0.078,10.14,31382,29439,159,0,1793,0,346629.0,10632.7,0.019,0.171,0.370,0.439,1622,8.58,2.24,0.00,0.00,0.00,0.00,0.05,0.82,8.53,2.01,0.00,0.00,0.000,0.000,66,0.398,0.177,0.816,0.001,0.006,17896,14552,4,0.437,0.032,0.006,57848,0.151,0.797,0.003,34.66,12099,0,10632.679,0.000,0.001,234201,1.00,18.74,0.000,0.000,0.000,7,8,11,31,5957,0.023,1.54,0.0059,0.000,10,0.183,0.000,0.248,0.030,2.45,3.04,3.80,0.00,0.000,1.00,1.00,1.00,0.183,0.00117,127.24,1.0629,550.75
240000,692,1.333,0.061,10.08,31261,29220,135,0,1908,0,348825.7,11948.9,0.013,0.171,0.362,0.454,1672,8.39,2.56,0.03,0.69,0.00,0.00,0.03,0.44,8.33,2.51,0.00,0.00,0.000,0.000,77,0.409,0.199,0.792,0.001,0.007,18118,14656,6,0.387,0.000,0.006,72628,0.160,0.520,0.002,34.86,11812,0,11948.942,0.000,0.006,188511,1.01,18.99,0.000,0.000,0.000,6,8,11,38,5804,0.022,1.66,0.0061,0.000,18,0.150,0.000,0.256,0.039,2.57,2.95,3.77,0.00,0.000,1.01,1.03,1.01,0.150,0.00122,126.92,1.1737,334.32
250000,691,1.371,0.057,10.40,31192,29308,148,0,1737,8,346937.8,10922.7,0.015,0.176,0.351,0.457,1624,8.29,3.22,0.00,0.05,0.00,0.00,0.00,0.00,8.29,3.22,0.00,0.00,0.000,0.000,69,0.352,0.195,0.796,0.001,0.007,17828,14095,6,0.401,0.000,0.000,36485,0.163,0.511,0.001,34.64,12158,0,1365.342,0.000,0.007,211286,1.00,19.12,0.000,0.000,0.000,6,8,9,43,5728,0.022,2.04,0.0061,0.000,11,0.163,0.000,0.250,0.035,2.43,2.80,3.88,0.00,0.000,1.00,1.00,1.00,0.163,0.00120,126.76,1.0922,330.60
260000,712,1.313,0.056,10.26,30863,28851,173,0,1818,2,343419.8,11007.9,0.011,0.177,0.356,0.455,1633,8.43,2.73,0.03,0.35,0.00,0.00,0.00,0.00,8.40,2.68,0.00,0.00,0.000,0.000,68,0.399,0.192,0.798,0.000,0.010,17836,13464,4,0.399,0.007,0.000,55629,0.121,0.508,0.001,34.31,12829,0,5503.954,0.000,0.003,248125,1.01,18.96,0.000,0.000,0.000,6,8,10,27,6001,0.023,2.72,0.0057,0.000,9,0.188,0.000,0.246,0.041,2.55,2.91,3.86,0.00,0.000,1.01,1.02,1.01,0.188,0.00110,126.41,1.1020,340.18
270000,697,1.385,0.049,10.53,32780,30671,186,0,1938,1,350410.0,12093.0,0.010,0.177,0.357,0.456,1571,8.27,2.70,0.03,0.39,0.01,0.15,0.04,0.49,8.19,2.55,0.00,0.00,0.001,0.009,86,0.475,0.181,0.812,0.000,0.007,19602,15385,4,0.393,0.224,0.007,33078,0.164,0.352,0.001,35.00,13356,0,12092.954,0.000,0.003,255978,1.02,19.12,0.000,0.000,0.000,6,8,9,32,5767,0.022,2.20,0.0061,0.000,15,0.193,0.000,0.251,0.043,2.51,2.97,3.71,0.00,0.001,1.02,1.02,1.01,0.193,0.00115,126.24,1.2014,256.16
280000,707,1.398,0.043,10.32,32562,30446,145,1,1960,23,347831.2,11170.7,0.008,0.170,0.369,0.452,1563,8.49,3.63,0.06,0.87,0.05,0.28,0.10,1.30,8.28,3.02,0.00,0.00,0.004,0.025,90,0.494,0.161,0.819,0.001,0.018,19094,14951,5,0.373,0.000,0.017,72089,0.120,0.140,0.000,34.77,13255,356,485.681,0.000,0.010,225890,1.03,19.03,0.000,0.000,0.000,6,8,10,59,6002,0.023,1.67,0.0059,0.000,20,0.180,0.000,0.262,0.032,2.64,2.93,3.81,0.00,0.000,1.04,1.03,1.03,0.180,0.00110,127.01,1.1071,156.09
290000,693,1.389,0.041,10.96,33067,30963,138,0,1980,2,348398.7,11178.2,0.011,0.161,0.374,0.454,1561,8.51,3.11,0.06,0.76,0.02,0.39,0.04,0.33,8.38,2.85,0.00,0.00,0.001,0.013,75,0.504,0.165,0.814,0.004,0.017,19425,15057,8,0.394,0.000,0.025,56909,0.134,0.173,0.001,34.82,13915,0,5589.096,0.000,0.009,214247,1.03,18.72,0.000,0.000,0.000,6,8,10,38,5894,0.022,2.52,0.0060,0.000,10,0.177,0.000,0.262,0.034,2.62,2.95,3.85,0.00,0.000,1.03,1.04,1.04,0.177,0.00107,126.10,1.1188,161.19
300000,716,1.351,0.048,10.65,31958,29841,183,0,1911,1,345395.5,13069.3,0.008,0.156,0.387,0.448,1581,8.77,6.82,0.14,1.79,0.00,0.00,0.04,0.60,8.59,6.37,0.00,0.00,0.000,0.000,73,0.552,0.184,0.799,0.004,0.013,18852,15469,5,0.397,0.053,0.008,100176,0.117,0.239,0.001,34.53,13671,0,13069.284,0.000,0.015,199200,1.05,18.96,0.011,0.000,0.000,6,8,9,64,6279,0.024,3.58,0.0056,0.000,11,0.171,0.000,0.250,0.053,2.58,2.89,3.92,0.00,0.000,1.06,1.06,1.05,0.171,0.00102,125.33,1.3113,200.61
310000,701,1.388,0.049,10.74,30907,29079,131,0,1712,36,346538.7,13555.4,0.006,0.162,0.381,0.451,1616,8.69,3.87,0.21,1.59,0.07,0.60,0.11,1.05,8.30,2.62,0.00,0.00,0.004,0.033,66,0.553,0.193,0.793,0.003,0.011,17198,14242,5,0.397,0.009,0.014,58093,0.135,0.265,0.001,34.64,12770,0,376.540,0.000,0.007,211429,1.08,18.70,0.000,0.000,0.000,6,8,11,37,6089,0.023,7.00,0.0060,0.003,17,0.178,0.000,0.242,0.042,2.58,2.95,3.91,0.00,0.000,1.07,1.09,1.07,0.178,0.00113,121.80,1.3551,193.05
320000,684,1.387,0.045,11.02,31898,29995,179,0,1741,1,343019.3,10536.0,0.015,0.157,0.406,0.422,1620,8.23,3.03,0.02,0.29,0.00,0.00,0.05,0.72,8.15,2.80,0.00,0.00,0.000,0.000,54,0.564,0.170,0.823,0.000,0.007,17887,15280,5,0.420,0.038,0.010,48121,0.151,0.180,0.001,34.30,13014,0,10536.046,0.000,0.000,208666,1.01,19.15,0.000,0.000,0.000,6,8,10,44,5626,0.021,1.10,0.0062,0.010,11,0.179,0.000,0.252,0.030,2.50,2.96,3.61,0.00,0.000,1.00,1.01,1.01,0.179,0.00105,128.03,1.0521,174.89
330000,684,1.351,0.038,11.13,30945,29118,180,0,1647,9,339466.4,10209.6,0.016,0.158,0.425,0.400,1604,8.08,2.41,0.07,0.87,0.00,0.00,0.03,0.33,7.99,2.21,0.00,0.00,0.000,0.000,56,0.580,0.187,0.798,0.001,0.013,17383,14339,4,0.417,0.000,0.007,44124,0.151,0.110,0.000,33.93,12680,0,1134.403,0.000,0.003,220241,1.03,19.22,0.000,0.000,0.000,6,8,9,34,5526,0.021,0.76,0.0062,0.009,3,0.188,0.000,0.257,0.031,2.48,2.85,3.82,0.00,0.000,1.03,1.04,1.03,0.188,0.00105,128.75,1.0178,140.91
340000,657,1.400,0.046,11.40,31198,29372,178,0,1675,0,339920.5,10390.0,0.020,0.156,0.416,0.408,1568,8.33,3.08,0.15,1.13,0.02,0.55,0.05,0.67,8.11,2.64,0.00,0.00,0.001,0.024,75,0.498,0.157,0.828,0.000,0.015,17413,14625,3,0.437,0.046,0.009,70911,0.132,0.237,0.001,33.99,13636,0,10390.001,0.000,0.000,208117,1.06,18.96,0.000,0.000,0.000,6,8,10,41,5474,0.021,1.81,0.0064,0.017,6,0.181,0.000,0.247,0.030,2.60,2.99,3.78,0.00,0.000,1.06,1.09,1.05,0.181,0.00106,127.63,1.0398,144.97
350000,655,1.391,0.058,11.08,30871,29000,186,0,1687,6,339934.1,10264.8,0.026,0.154,0.421,0.399,1556,8.15,2.92,0.16,1.41,0.00,0.00,0.05,1.06,7.93,2.34,0.00,0.00,0.000,0.000,58,0.600,0.174,0.811,0.000,0.015,16802,14036,5,0.447,0.000,0.005,66311,0.148,0.380,0.003,34.02,13655,0,1710.801,0.000,0.000,185534,1.06,19.31,0.000,0.000,0.000,6,8,9,36,5337,0.020,3.73,0.0065,0.018,1,0.165,0.000,0.241,0.024,2.49,2.88,3.68,0.00,0.000,1.07,1.08,1.06,0.165,0.00107,125.70,1.0289,166.74
360000,652,1.357,0.153,11.11,28029,26410,175,0,1447,0,316243.3,8313.2,0.017,0.138,0.438,0.407,1691,8.37,2.38,0.02,0.21,0.04,0.98,0.01,0.21,8.30,2.19,0.00,0.00,0.001,0.028,61,0.583,0.190,0.788,0.000,0.021,14983,10614,3,0.457,0.113,0.006,36949,0.149,0.955,0.015,31.76,12003,0,8313.221,0.000,0.000,129445,1.01,19.19,0.000,0.000,0.000,7,8,11,35,5455,0.021,40.98,0.0058,0.008,2,0.140,0.000,0.245,0.014,2.48,3.04,3.51,0.00,0.000,1.01,1.01,1.02,0.140,0.00094,90.69,0.8314,167.18
370000,676,1.393,0.041,10.93,30378,28405,208,0,1741,4,335023.7,11016.1,0.018,0.141,0.438,0.402,1590,8.21,3.18,0.09,1.31,0.01,0.15,0.05,0.81,8.06,2.64,0.00,0.00,0.000,0.011,69,0.528,0.178,0.809,0.000,0.013,17330,13013,5,0.541,0.009,0.009,49339,0.165,0.169,0.001,33.30,13001,0,2754.023,0.000,0.000,158631,1.04,19.21,0.000,0.001,0.000,6,8,9,45,5551,0.021,13.11,0.0061,0.000,4,0.158,0.000,0.250,0.034,2.57,2.92,3.61,0.00,0.000,1.03,1.04,1.04,0.158,0.00100,117.02,1.0999,146.40
380000,657,1.355,0.039,10.92,30342,28306,194,0,1861,0,329058.5,10210.1,0.031,0.143,0.434,0.392,1642,8.61,2.99,0.05,0.59,0.04,1.05,0.09,0.89,8.43,2.35,0.00,0.00,0.001,0.029,76,0.565,0.178,0.810,0.003,0.009,17209,13448,4,0.665,0.015,0.015,55662,0.148,0.173,0.000,32.91,12962,0,10210.057,0.000,0.008,178589,1.01,18.84,0.000,0.000,0.000,7,8,10,36,5654,0.022,2.22,0.0059,0.002,7,0.179,0.000,0.250,0.025,2.56,3.12,3.54,0.00,0.000,1.01,1.02,1.01,0.179,0.00101,128.32,1.0213,145.31
390000,704,1.372,0.041,10.88,30686,28528,193,0,1918,0,331639.5,10292.6,0.027,0.141,0.473,0.359,1635,8.26,2.84,0.06,1.11,0.00,0.00,0.10,1.31,8.10,2.16,0.00,0.00,0.000,0.000,63,0.655,0.209,0.783,0.000,0.009,17458,13190,4,0.872,0.017,0.011,110690,0.147,0.208,0.001,33.17,13584,0,10292.621,0.000,0.000,163838,1.02,19.19,0.000,0.000,0.000,7,8,9,33,5813,0.022,1.97,0.0058,0.001,6,0.167,0.000,0.250,0.025,2.46,3.09,3.40,0.00,0.000,1.01,1.02,1.02,0.167,0.00097,128.30,1.0298,147.21
400000,684,1.347,0.036,10.99,30944,28849,197,0,1918,3,341539.6,11101.5,0.024,0.149,0.463,0.364,1589,8.37,3.09,0.09,1.11,0.02,0.41,0.08,0.87,8.17,2.53,0.00,0.11,0.001,0.011,59,0.635,0.187,0.806,0.000,0.007,17420,14777,4,0.849,0.050,0.018,94607,0.143,0.163,0.000,34.14,13343,0,3700.501,0.000,0.003,150603,1.04,19.12,0.000,0.001,0.001,7,8,9,39,5725,0.022,2.43,0.0061,0.000,8,0.141,0.000,0.243,0.032,2.61,2.99,3.60,0.01,0.001,1.05,1.05,1.03,0.141,0.00107,126.87,1.1106,148.08
