step,event,lineage,other,size
5000,birth,1,0,288
5000,birth,3,0,249
7000,split,10,3,17
13000,extinct,10,0,5
25000,split,16,1,17
29000,split,18,3,66
29000,split,19,16,33
32000,extinct,16,0,21
40000,split,22,1,42
41000,split,23,19,27
41000,extinct,19,0,9
47000,extinct,23,0,40
55000,split,26,22,26
63000,extinct,18,0,8
63000,extinct,22,0,6
93000,split,39,1,22
96000,extinct,39,0,13
105000,split,44,26,30
106000,split,45,1,68
107000,split,48,26,10
108000,extinct,26,0,8
110000,split,52,1,17
110000,split,53,1,25
110000,split,54,26,27
110000,extinct,44,0,5
112000,extinct,52,0,17
118000,split,56,1,65
121000,split,60,48,7
122000,split,61,1,85
122000,extinct,45,0,7
122000,extinct,48,0,10
123000,split,62,61,21
124000,extinct,62,0,21
125000,extinct,60,0,9
127000,split,64,54,76
130000,extinct,56,0,13
132000,extinct,54,0,6
136000,extinct,61,0,17
139000,extinct,1,0,5
146000,extinct,53,0,22
150000,split,70,64,58
151000,split,71,3,22
153000,merge,70,64,56
156000,split,73,3,73
158000,split,75,64,22
162000,merge,73,3,125
167000,split,81,3,164
167000,extinct,64,0,7
182000,split,88,3,140
183000,split,89,81,28
184000,extinct,75,0,8
185000,split,90,81,7
186000,extinct,90,0,7
187000,merge,88,3,182
187000,merge,89,3,110
188000,extinct,71,0,8
192000,split,93,3,157
195000,split,95,81,16
196000,merge,95,81,16
199000,merge,93,3,142
201000,extinct,81,0,15
204000,split,100,3,137
226000,split,102,100,20
228000,split,104,3,13
230000,extinct,104,0,11
231000,split,107,100,26
232000,split,109,100,11
236000,extinct,107,0,10
241000,split,113,102,33
245000,merge,100,3,156
245000,extinct,109,0,7
249000,extinct,102,0,9
250000,split,117,3,146
273000,split,129,117,8
276000,split,131,117,76
285000,merge,117,3,31
285000,merge,131,3,94
290000,split,135,3,48
290000,extinct,129,0,24
291000,split,136,3,153
299000,merge,135,136,20
304000,split,138,136,59
305000,extinct,113,0,24
306000,merge,138,136,35
313000,split,141,140,22
315000,split,142,136,251
322000,extinct,136,0,5
324000,split,143,136,48
333000,extinct,143,0,16
336000,split,145,143,31
349000,extinct,145,0,25
371000,extinct,141,0,8
381000,extinct,3,0,9
401000,split,152,142,24
409000,merge,152,142,14
414000,split,155,142,20
415000,split,156,142,22
415000,split,157,142,22
417000,merge,157,142,17
425000,split,159,142,23
428000,merge,159,142,9
450000,extinct,155,0,19
456000,extinct,156,0,14
462000,split,165,142,14
467000,extinct,165,0,6
469000,split,166,142,13
471000,split,167,142,28
479000,extinct,167,0,15
482000,split,170,167,22
484000,extinct,166,0,11
487000,split,174,166,21
516000,extinct,174,0,16
529000,split,189,142,208
538000,extinct,170,0,7
539000,merge,189,142,183
545000,split,191,142,16
555000,extinct,191,0,18
558000,split,195,191,14
564000,split,201,142,284
565000,split,203,142,31
569000,merge,201,142,310
569000,merge,203,142,10
570000,extinct,195,0,7
572000,split,208,142,27
581000,extinct,208,0,27
602000,split,223,142,31
620000,extinct,223,0,11
636000,split,227,142,22
665000,extinct,227,0,11
668000,split,236,227,31
677000,extinct,236,0,21
682000,split,241,142,308
683000,split,242,142,18
706000,extinct,242,0,12
707000,split,245,242,17
728000,split,249,241,11
744000,extinct,142,0,6
749000,extinct,249,0,10
752000,split,254,249,25
758000,split,256,241,217
766000,merge,256,241,107
771000,split,260,241,72
773000,extinct,245,0,24
781000,extinct,254,0,7
802000,extinct,260,0,15
845000,split,269,241,21
849000,extinct,269,0,21
859000,split,275,241,16
864000,split,276,241,198
867000,extinct,275,0,5
872000,split,280,241,132
876000,merge,276,241,257
880000,extinct,280,0,16
883000,split,286,280,17
886000,split,288,241,19
889000,split,290,241,269
890000,merge,290,241,269
891000,split,291,241,83
892000,extinct,286,0,17
896000,split,294,241,189
898000,split,295,241,20
903000,split,297,288,11
905000,extinct,295,0,15
906000,merge,291,241,288
908000,split,300,295,22
908000,extinct,288,0,5
909000,merge,294,241,29
913000,extinct,300,0,6
914000,split,304,241,179
914000,split,305,241,16
915000,split,306,300,39
918000,extinct,304,0,101
922000,split,307,297,22
923000,extinct,305,0,12
926000,extinct,307,0,6
932000,extinct,306,0,5
934000,split,314,306,18
945000,extinct,314,0,10
948000,split,319,314,35
957000,split,321,241,13
958000,split,320,241,11
958000,extinct,321,0,13
959000,merge,320,241,11
965000,extinct,319,0,8
973000,split,330,241,22
978000,split,333,241,155
979000,merge,333,241,155
980000,split,335,241,21
988000,split,340,241,11
989000,split,341,241,161
990000,extinct,340,0,11
990000,merge,341,241,161
995000,extinct,330,0,21
999000,split,348,241,179
