step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
110000,871,1.386,0.087,15.28,39312,37021,158,0,2192,4,472793.0,12251.5,0.010,0.200,0.502,0.288,1029,9.57,2.93,0.01,0.12,0.00,0.00,0.00,0.00,9.56,2.92,0.00,0.00,0.000,0.000,119,0.386,0.191,0.806,0.001,0.002,22463,13943,8,0.327,0.126,0.000,10011,0.127,0.791,0.004,47.14,21368,0,3062.882,0.000,0.002,282845,1.00,18.87,0.000,0.000,0.000,8,9,12,41,8338,0.032,0.02,0.0057,0.013,2,0.152,0.000,0.265,0.011,2.57,3.18,3.38,0.00,0.000,1.00,1.00,1.00,0.152,0.00164,116.04,1.2256,591.30
120000,900,1.412,0.088,15.03,39690,37130,156,0,2375,14,474629.6,12614.3,0.007,0.196,0.500,0.297,1028,9.53,2.86,0.02,0.33,0.00,0.07,0.00,0.00,9.51,2.87,0.00,0.00,0.001,0.017,103,0.313,0.212,0.776,0.002,0.010,22412,13423,5,0.587,0.209,0.000,7420,0.141,0.786,0.004,47.29,21636,0,901.018,0.000,0.003,286801,1.01,19.08,0.000,0.000,0.000,8,9,13,32,8577,0.033,0.01,0.0055,0.004,2,0.157,0.000,0.258,0.010,2.54,3.20,3.26,0.00,0.000,1.01,1.01,1.01,0.157,0.00154,115.89,1.2611,585.04
130000,903,1.395,0.082,14.93,39259,36762,198,0,2296,9,473769.9,12567.4,0.008,0.201,0.507,0.284,1038,9.58,2.97,0.05,0.54,0.01,0.43,0.00,0.11,9.51,2.93,0.00,0.00,0.001,0.022,102,0.380,0.197,0.790,0.000,0.013,22245,12491,3,0.569,0.115,0.002,9699,0.143,0.775,0.003,47.22,21066,0,1396.378,0.000,0.000,303093,1.02,19.11,0.000,0.000,0.000,8,9,13,32,8649,0.033,0.02,0.0055,0.007,3,0.161,0.000,0.259,0.012,2.52,3.19,3.26,0.00,0.001,1.02,1.02,1.03,0.161,0.00156,115.97,1.2542,556.71
140000,856,1.432,0.082,15.14,36706,34681,200,0,1872,9,460296.0,11803.7,0.008,0.199,0.535,0.259,1094,9.58,3.02,0.04,0.66,0.00,0.00,0.01,0.20,9.53,3.04,0.00,0.00,0.000,0.000,111,0.349,0.204,0.780,0.001,0.014,21531,12140,5,0.602,0.013,0.006,19224,0.127,0.774,0.003,45.90,19872,0,1311.525,0.000,0.002,301935,1.02,18.96,0.000,0.001,0.000,8,9,13,40,8201,0.031,0.02,0.0056,0.026,2,0.168,0.000,0.275,0.015,2.57,3.22,3.30,0.00,0.000,1.02,1.02,1.03,0.168,0.00159,117.28,1.1811,561.11
150000,885,1.400,0.081,15.67,36429,34382,200,0,1818,20,456662.7,11888.3,0.006,0.201,0.531,0.262,1062,9.64,2.77,0.08,1.01,0.02,0.41,0.01,0.09,9.53,2.71,0.00,0.00,0.001,0.023,101,0.442,0.205,0.784,0.000,0.011,21339,12517,6,0.316,0.259,0.006,85060,0.096,0.772,0.003,45.48,19970,0,594.414,0.000,0.000,305180,1.04,19.00,0.000,0.000,0.000,8,9,13,30,8527,0.033,0.02,0.0054,0.010,5,0.170,0.000,0.272,0.016,2.56,3.21,3.29,0.00,0.000,1.04,1.03,1.04,0.170,0.00156,117.71,1.1893,563.21
160000,880,1.389,0.082,15.70,37951,35947,195,0,1814,12,470958.5,12569.5,0.005,0.202,0.530,0.263,1025,9.80,3.32,0.03,0.49,0.02,0.39,0.03,0.32,9.72,3.23,0.00,0.00,0.001,0.026,116,0.433,0.218,0.772,0.001,0.009,21538,13942,6,0.363,0.019,0.010,93489,0.106,0.768,0.003,46.93,21181,0,1047.460,0.000,0.001,284042,1.01,18.90,0.000,0.000,0.000,8,9,13,50,8621,0.033,0.02,0.0055,0.000,4,0.154,0.000,0.258,0.017,2.67,3.23,3.32,0.00,0.001,1.01,1.01,1.01,0.154,0.00166,116.25,1.2566,556.42
170000,846,1.438,0.077,15.38,38384,36133,188,0,2097,3,468749.8,12779.4,0.006,0.207,0.518,0.269,1021,9.39,2.57,0.04,0.63,0.00,0.00,0.03,0.48,9.32,2.50,0.00,0.00,0.000,0.000,98,0.408,0.188,0.803,0.000,0.009,21621,13650,6,0.228,0.182,0.008,84391,0.108,0.743,0.003,46.71,21334,0,4259.787,0.000,0.000,293593,1.02,19.18,0.000,0.000,0.000,8,9,12,27,7948,0.030,0.02,0.0059,0.000,3,0.155,0.000,0.258,0.014,2.59,3.17,3.25,0.00,0.000,1.02,1.03,1.02,0.155,0.00176,116.47,1.2768,541.07
180000,785,1.416,0.075,15.27,35834,33958,151,0,1786,4,428387.4,11683.9,0.008,0.190,0.500,0.303,1109,9.49,2.67,0.04,0.50,0.01,0.13,0.02,0.17,9.43,2.53,0.00,0.00,0.000,0.010,86,0.480,0.227,0.767,0.000,0.006,21715,13674,5,0.298,0.003,0.010,66987,0.107,0.746,0.003,42.64,19768,0,2920.976,0.000,0.001,260668,1.02,19.22,0.000,0.000,0.000,8,9,13,25,7452,0.028,0.02,0.0058,0.000,1,0.164,0.000,0.288,0.016,2.56,3.17,3.22,0.00,0.000,1.01,1.02,1.02,0.164,0.00157,120.54,1.1685,538.68
190000,805,1.415,0.071,15.46,35172,33108,166,0,1878,5,422837.4,11686.4,0.009,0.184,0.498,0.309,1162,9.64,2.82,0.08,0.85,0.02,0.49,0.03,0.38,9.51,2.67,0.00,0.00,0.001,0.035,96,0.499,0.183,0.796,0.000,0.021,21437,13221,5,0.333,0.009,0.012,84137,0.103,0.743,0.003,42.10,19238,0,2337.271,0.000,0.000,252220,1.03,19.04,0.000,0.000,0.000,8,9,13,30,7758,0.030,0.02,0.0055,0.046,3,0.165,0.000,0.292,0.019,2.63,3.27,3.22,0.00,0.000,1.02,1.04,1.03,0.165,0.00145,121.07,1.1692,541.42
200000,727,1.463,0.072,14.68,31643,30107,122,0,1492,2,395390.2,10916.6,0.009,0.211,0.485,0.295,1256,9.69,2.93,0.03,0.43,0.05,0.81,0.00,0.05,9.61,2.79,0.00,0.00,0.003,0.034,96,0.290,0.193,0.796,0.000,0.011,19894,11645,4,0.420,0.017,0.003,50567,0.107,0.703,0.003,39.40,17599,0,5458.290,0.000,0.001,280571,1.01,18.69,0.000,0.000,0.000,8,9,13,31,7047,0.027,0.04,0.0057,0.117,1,0.172,0.000,0.303,0.029,2.65,3.29,3.37,0.00,0.000,1.00,1.02,1.02,0.172,0.00171,123.76,1.0872,494.44
210000,770,1.405,0.073,14.79,31347,29746,112,0,1446,2,401059.7,10487.1,0.009,0.213,0.478,0.301,1283,9.70,3.12,0.09,1.07,0.01,0.26,0.00,0.00,9.60,2.98,0.00,0.00,0.001,0.020,100,0.478,0.200,0.787,0.000,0.013,19551,11507,5,0.399,0.069,0.000,14662,0.089,0.709,0.003,39.92,17106,0,5243.526,0.000,0.000,280583,1.04,18.96,0.000,0.000,0.000,8,9,13,37,7471,0.028,0.03,0.0054,0.109,2,0.168,0.000,0.304,0.025,2.58,3.26,3.27,0.00,0.001,1.04,1.05,1.05,0.168,0.00167,123.25,1.0487,492.71
220000,860,1.425,0.068,15.05,34258,32282,152,0,1734,21,430521.5,11445.5,0.010,0.203,0.479,0.308,1150,9.56,2.75,0.05,0.61,0.00,0.00,0.00,0.00,9.52,2.68,0.00,0.00,0.000,0.000,99,0.622,0.207,0.785,0.000,0.008,20173,11051,3,0.450,0.184,0.000,8780,0.127,0.695,0.003,42.84,19264,0,545.024,0.000,0.000,235323,1.02,19.22,0.000,0.000,0.000,8,9,12,34,8225,0.031,0.02,0.0053,0.026,1,0.139,0.000,0.283,0.020,2.55,3.18,3.21,0.00,0.000,1.01,1.03,1.03,0.139,0.00158,120.34,1.1433,480.75
230000,761,1.468,0.068,14.88,35600,33725,192,0,1782,11,440988.8,11943.3,0.010,0.187,0.493,0.311,1128,9.96,3.15,0.12,1.20,0.01,0.24,0.00,0.11,9.82,2.94,0.00,0.00,0.001,0.011,104,0.524,0.233,0.760,0.000,0.008,20925,12300,4,0.428,0.200,0.001,7719,0.137,0.697,0.003,43.88,19943,0,1085.752,0.000,0.003,221899,1.05,18.95,0.000,0.000,0.000,8,9,14,38,7578,0.029,0.03,0.0059,0.000,2,0.137,0.000,0.280,0.020,2.57,3.21,3.33,0.00,0.001,1.05,1.06,1.05,0.137,0.00170,119.29,1.1946,481.49
240000,817,1.486,0.069,15.02,34465,32626,202,0,1581,0,427847.9,12059.4,0.009,0.185,0.476,0.329,1135,10.00,3.32,0.13,1.55,0.00,0.03,0.00,0.00,9.87,2.86,0.00,0.00,0.000,0.004,98,0.600,0.195,0.789,0.000,0.016,20280,12119,6,0.486,0.071,0.000,4449,0.126,0.696,0.003,42.59,19292,0,12059.357,0.000,0.001,217850,1.04,18.94,0.000,0.000,0.000,8,9,14,45,8171,0.031,0.05,0.0053,0.000,2,0.140,0.000,0.268,0.026,2.62,3.24,3.30,0.00,0.000,1.03,1.05,1.05,0.141,0.00154,120.57,1.2065,483.12
250000,881,1.377,0.069,14.74,36421,34587,194,0,1576,2,455803.6,12558.0,0.010,0.178,0.482,0.330,1060,9.80,3.15,0.06,0.92,0.02,0.28,0.00,0.00,9.72,2.98,0.00,0.00,0.001,0.023,116,0.446,0.225,0.762,0.000,0.014,20884,12863,5,0.439,0.123,0.000,4790,0.153,0.698,0.003,45.41,19962,0,6278.977,0.000,0.000,181153,1.03,18.90,0.000,0.000,0.000,8,9,14,36,8634,0.033,0.02,0.0053,0.000,3,0.117,0.000,0.259,0.022,2.66,3.25,3.31,0.00,0.000,1.02,1.03,1.03,0.117,0.00152,117.78,1.2558,479.60
260000,856,1.472,0.070,14.87,36800,34773,205,0,1847,0,456482.9,12819.6,0.008,0.180,0.480,0.332,1079,10.22,3.33,0.12,1.20,0.00,0.00,0.00,0.00,10.09,3.26,0.00,0.00,0.000,0.000,113,0.418,0.228,0.761,0.000,0.012,21285,11555,8,0.386,0.084,0.000,3553,0.160,0.697,0.003,45.47,20473,0,12819.577,0.000,0.000,222379,1.04,18.61,0.000,0.000,0.000,8,9,15,40,8745,0.033,0.02,0.0053,0.000,2,0.139,0.000,0.262,0.022,2.70,3.29,3.40,0.00,0.000,1.03,1.06,1.05,0.139,0.00153,117.71,1.2821,477.30
270000,801,1.494,0.070,14.54,35705,33914,215,0,1631,3,441527.6,12640.5,0.010,0.186,0.474,0.331,1130,10.35,3.42,0.12,1.23,0.01,0.13,0.00,0.00,10.22,3.22,0.00,0.00,0.001,0.009,105,0.444,0.238,0.753,0.000,0.009,21849,12480,4,0.551,0.057,0.000,4763,0.126,0.692,0.003,43.99,19418,0,4213.488,0.000,0.000,266153,1.05,18.58,0.000,0.000,0.000,8,9,15,39,8293,0.032,0.03,0.0054,0.000,2,0.168,0.000,0.270,0.025,2.63,3.37,3.34,0.00,0.001,1.05,1.09,1.05,0.168,0.00162,119.18,1.2649,481.47
280000,868,1.410,0.064,14.17,37429,35487,222,0,1653,5,455020.6,13124.5,0.009,0.191,0.471,0.329,1107,10.24,2.93,0.13,1.52,0.00,0.00,0.00,0.00,10.10,2.67,0.00,0.00,0.000,0.000,119,0.464,0.214,0.767,0.001,0.017,23133,14488,2,0.672,0.226,0.000,5025,0.114,0.563,0.002,45.33,20354,0,2624.901,0.000,0.001,316461,1.05,18.47,0.000,0.001,0.000,8,9,13,37,8884,0.034,0.03,0.0052,0.000,1,0.187,0.000,0.268,0.025,2.54,3.41,3.36,0.00,0.000,1.05,1.06,1.05,0.187,0.00153,117.84,1.3027,378.74
290000,879,1.445,0.061,14.59,37725,35917,225,0,1572,10,463421.0,12657.1,0.010,0.198,0.478,0.314,1098,10.09,3.21,0.11,1.31,0.00,0.06,0.00,0.03,9.97,3.10,0.00,0.00,0.000,0.007,107,0.529,0.220,0.769,0.002,0.009,22794,13386,4,0.684,0.017,0.001,6226,0.134,0.528,0.002,46.15,20247,0,1265.714,0.000,0.003,336024,1.05,18.68,0.000,0.000,0.000,8,9,14,42,8865,0.034,0.03,0.0053,0.016,0,0.187,0.000,0.263,0.023,2.59,3.28,3.38,0.00,0.002,1.04,1.07,1.05,0.187,0.00158,117.02,1.2619,337.40
300000,820,1.452,0.051,14.71,37053,35135,186,0,1791,11,463443.0,12643.8,0.010,0.190,0.482,0.318,1098,9.71,2.76,0.06,0.60,0.01,0.28,0.00,0.03,9.64,2.66,0.00,0.00,0.000,0.011,93,0.623,0.209,0.776,0.001,0.015,21512,12968,4,0.715,0.041,0.001,10370,0.146,0.406,0.001,46.12,20148,0,1149.439,0.000,0.002,252439,1.03,19.09,0.000,0.000,0.000,8,9,13,36,7959,0.030,0.02,0.0059,0.049,2,0.146,0.000,0.258,0.021,2.67,3.23,3.24,0.00,0.001,1.03,1.03,1.03,0.146,0.00169,117.06,1.2581,271.78
310000,863,1.465,0.053,14.41,36549,34771,191,0,1544,4,458803.7,12036.0,0.010,0.182,0.485,0.324,1103,10.09,3.12,0.07,1.16,0.00,0.07,0.00,0.00,10.01,3.04,0.00,0.00,0.001,0.008,104,0.453,0.225,0.774,0.000,0.001,21303,12674,4,0.689,0.079,0.000,7758,0.131,0.416,0.001,45.69,19855,0,3009.006,0.000,0.001,222074,1.03,18.76,0.000,0.000,0.000,8,9,14,32,8708,0.033,0.02,0.0053,0.008,1,0.137,0.000,0.258,0.020,2.61,3.31,3.32,0.00,0.000,1.03,1.04,1.03,0.137,0.00154,117.50,1.2040,273.27
320000,732,1.539,0.050,14.14,34889,33519,184,0,1317,8,440369.1,11672.6,0.008,0.184,0.486,0.323,1143,10.64,3.00,0.06,0.64,0.00,0.00,0.00,0.00,10.58,2.98,0.00,0.00,0.000,0.000,86,0.469,0.201,0.792,0.001,0.005,21903,13949,2,0.597,0.115,0.000,7398,0.140,0.412,0.001,43.80,19018,0,1459.070,0.000,0.003,244498,1.02,18.37,0.000,0.000,0.000,9,9,14,28,7785,0.030,0.02,0.0057,0.010,1,0.157,0.000,0.280,0.024,2.48,3.43,3.39,0.00,0.000,1.03,1.03,1.02,0.157,0.00174,119.38,1.1675,273.76
330000,797,1.436,0.051,13.53,32873,31659,100,0,1049,2,411256.5,11195.2,0.009,0.193,0.478,0.320,1230,10.89,3.48,0.12,1.25,0.02,0.46,0.00,0.07,10.75,3.40,0.00,0.00,0.001,0.036,113,0.290,0.194,0.793,0.000,0.013,22536,15300,3,0.528,0.030,0.001,4677,0.138,0.405,0.001,40.96,17716,0,5597.609,0.000,0.001,294083,1.05,18.06,0.000,0.000,0.000,8,9,15,38,8679,0.033,0.02,0.0048,0.003,5,0.197,0.000,0.304,0.028,2.48,3.49,3.48,0.00,0.000,1.04,1.06,1.06,0.197,0.00153,122.22,1.1190,266.91
340000,872,1.470,0.056,13.46,36763,35189,166,0,1333,9,462722.8,11808.1,0.008,0.177,0.492,0.324,1022,10.12,2.98,0.08,0.78,0.02,0.37,0.00,0.00,10.01,2.95,0.00,0.00,0.002,0.035,107,0.281,0.218,0.775,0.000,0.007,23770,15175,6,0.399,0.247,0.000,5595,0.143,0.409,0.001,46.15,19198,0,1312.012,0.000,0.000,255245,1.04,18.48,0.000,0.000,0.000,8,9,14,30,8821,0.034,0.02,0.0053,0.000,3,0.164,0.000,0.266,0.019,2.44,3.47,3.30,0.00,0.000,1.03,1.05,1.04,0.164,0.00146,117.04,1.1808,265.39
350000,818,1.377,0.053,13.54,37630,36046,167,0,1471,19,476798.5,11728.4,0.008,0.201,0.482,0.310,1070,9.53,2.87,0.10,1.10,0.00,0.10,0.00,0.03,9.42,2.71,0.00,0.00,0.000,0.007,99,0.342,0.214,0.779,0.000,0.007,22358,13958,6,0.361,0.164,0.001,9038,0.118,0.406,0.001,47.53,19360,0,617.284,0.000,0.000,286046,1.04,18.63,0.000,0.001,0.000,7,9,13,38,7798,0.030,0.01,0.0062,0.066,0,0.155,0.000,0.252,0.015,2.55,3.38,3.31,0.00,0.000,1.03,1.05,1.04,0.155,0.00179,115.66,1.1720,254.89
360000,829,1.409,0.049,13.53,33877,32729,124,0,1013,27,433951.8,10254.4,0.007,0.225,0.473,0.295,1219,9.62,2.55,0.10,0.85,0.00,0.05,0.00,0.00,9.52,2.48,0.00,0.00,0.000,0.004,91,0.328,0.217,0.772,0.000,0.011,20938,12861,6,0.245,0.017,0.000,14826,0.126,0.350,0.001,43.24,17356,0,379.793,0.000,0.000,342102,1.05,18.70,0.000,0.000,0.000,8,9,13,27,7976,0.030,0.03,0.0055,0.042,3,0.178,0.000,0.278,0.022,2.56,3.35,3.31,0.00,0.000,1.05,1.06,1.04,0.178,0.00172,119.93,1.0225,224.68
370000,867,1.443,0.051,13.15,35570,34275,128,0,1129,20,444254.5,10905.0,0.006,0.200,0.481,0.314,1178,9.73,2.54,0.09,0.73,0.02,0.26,0.02,0.42,9.60,2.39,0.00,0.00,0.002,0.020,103,0.368,0.245,0.750,0.000,0.006,21751,13169,5,0.564,0.073,0.005,8870,0.146,0.350,0.001,44.29,18167,0,545.252,0.000,0.000,305937,1.03,18.54,0.000,0.000,0.000,8,9,12,27,8435,0.032,0.03,0.0053,0.033,3,0.176,0.000,0.277,0.020,2.65,3.35,3.40,0.00,0.002,1.03,1.04,1.04,0.176,0.00153,118.88,1.0905,224.32
380000,828,1.389,0.052,12.52,35955,34492,123,0,1379,3,440028.9,11445.3,0.005,0.217,0.484,0.294,1111,9.59,2.36,0.07,0.62,0.01,0.15,0.00,0.10,9.50,2.30,0.00,0.00,0.001,0.035,90,0.507,0.231,0.752,0.001,0.016,22114,14770,4,0.611,0.000,0.001,7050,0.103,0.353,0.001,43.81,17578,0,3815.095,0.000,0.001,384573,1.03,18.97,0.000,0.000,0.000,8,9,12,30,7939,0.030,0.04,0.0056,0.075,0,0.205,0.000,0.277,0.022,2.51,3.23,3.29,0.00,0.001,1.02,1.04,1.03,0.205,0.00167,119.35,1.1462,237.87
390000,905,1.440,0.052,12.68,38168,36516,140,0,1435,6,468531.9,11842.0,0.006,0.218,0.485,0.291,1074,9.50,2.19,0.08,0.78,0.01,0.14,0.00,0.00,9.42,2.09,0.00,0.00,0.001,0.034,92,0.512,0.228,0.759,0.001,0.012,22401,15299,2,0.634,0.029,0.000,12576,0.108,0.319,0.001,46.70,18575,0,1973.675,0.000,0.002,364017,1.03,19.07,0.000,0.000,0.000,8,9,12,32,8601,0.033,0.03,0.0055,0.001,0,0.182,0.000,0.262,0.018,2.48,3.25,3.23,0.00,0.000,1.03,1.04,1.03,0.182,0.00167,116.47,1.1807,199.97
400000,895,1.461,0.051,12.67,40037,38325,134,0,1588,3,479910.1,12492.5,0.008,0.207,0.492,0.293,1083,9.74,3.08,0.13,1.32,0.01,0.27,0.00,0.00,9.60,2.74,0.00,0.00,0.001,0.021,106,0.378,0.229,0.764,0.000,0.007,23086,15979,2,0.499,0.150,0.000,10211,0.115,0.317,0.001,47.79,19532,0,4164.164,0.000,0.000,346267,1.05,18.73,0.000,0.000,0.000,8,9,12,39,8715,0.033,0.03,0.0056,0.001,2,0.177,0.000,0.257,0.020,2.57,3.34,3.31,0.00,0.001,1.04,1.05,1.05,0.177,0.00165,115.38,1.2511,214.85
