step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
310000,668,1.413,0.089,7.51,28498,26128,6,0,2332,16,344793.5,40006.9,0.003,0.247,0.405,0.345,949,10.29,5.32,0.04,0.56,0.09,1.57,0.04,0.63,10.12,5.03,0.00,0.00,0.003,0.037,93,0.195,0.144,0.841,0.003,0.012,22158,20523,3,0.678,0.070,0.007,26616,0.193,0.247,0.001,34.42,8298,0,2500.432,0.000,0.028,327193,1.02,17.52,0.000,0.000,0.000,5,11,15,59,6876,0.026,2.49,0.0051,0.000,10,0.195,0.000,0.267,0.068,2.21,3.44,3.82,0.00,0.000,1.01,1.02,1.03,0.195,0.00177,126.53,4.0032,909.51
320000,670,1.433,0.189,7.67,28677,26362,6,0,2307,8,359338.5,40756.4,0.002,0.241,0.432,0.325,883,10.00,6.29,0.05,0.87,0.00,0.00,0.01,0.21,9.94,6.27,0.00,0.00,0.000,0.000,99,0.185,0.164,0.828,0.000,0.007,20179,18065,2,0.618,0.000,0.003,44505,0.169,0.927,0.014,36.08,8614,0,5094.544,0.000,0.016,216711,1.02,17.40,0.004,0.000,0.000,5,10,14,64,6697,0.026,36.54,0.0054,0.000,10,0.128,0.000,0.239,0.060,2.26,3.29,4.03,0.00,0.000,1.01,1.02,1.02,0.128,0.00187,90.82,4.0780,917.85
330000,675,1.376,0.239,7.80,27919,25542,8,0,2364,1,357622.4,37480.9,0.003,0.239,0.439,0.319,890,9.46,4.66,0.00,0.07,0.03,0.69,0.04,1.08,9.39,4.52,0.00,0.00,0.001,0.033,80,0.261,0.151,0.840,0.004,0.004,19124,16414,2,0.600,0.000,0.001,25410,0.186,1.112,0.020,35.83,8344,0,37480.930,0.000,0.019,179516,1.00,17.54,0.000,0.000,0.000,5,10,14,56,6384,0.024,41.77,0.0056,0.000,7,0.107,0.000,0.242,0.049,2.25,3.33,3.92,0.00,0.000,1.00,1.00,1.00,0.107,0.00179,85.85,3.7413,836.51
340000,638,1.452,0.379,7.52,27289,25050,2,0,2274,0,351732.3,35986.6,0.003,0.236,0.450,0.312,899,9.89,5.04,0.00,0.04,0.03,0.71,0.01,0.23,9.85,5.06,0.00,0.00,0.002,0.040,105,0.121,0.139,0.846,0.000,0.014,18052,14816,2,0.627,0.000,0.003,18343,0.213,1.496,0.037,35.35,8130,0,35986.617,0.000,0.019,169484,1.00,17.23,0.000,0.000,0.000,5,9,14,51,6310,0.024,61.78,0.0056,0.000,3,0.105,0.000,0.235,0.044,2.29,3.27,4.13,0.00,0.000,1.00,1.00,1.00,0.105,0.00191,66.31,3.6171,1012.72
350000,664,1.434,0.559,7.61,26394,24102,3,0,2263,0,343783.1,33336.2,0.002,0.241,0.432,0.325,921,9.22,4.36,0.02,0.25,0.00,0.00,0.01,0.23,9.19,4.35,0.00,0.00,0.000,0.000,85,0.209,0.166,0.833,0.002,0.000,17127,14310,2,0.631,0.000,0.002,24708,0.243,1.879,0.060,34.64,7568,0,33336.188,0.000,0.009,166475,1.01,17.60,0.000,0.000,0.000,5,9,13,55,6122,0.023,81.57,0.0056,0.000,0,0.103,0.000,0.242,0.037,2.17,3.25,4.00,0.00,0.000,1.00,1.01,1.01,0.103,0.00176,47.23,3.3346,1014.03
360000,686,1.432,0.094,7.65,32239,29440,0,0,2777,12,371840.9,47899.6,0.003,0.255,0.412,0.330,829,9.67,5.47,0.10,1.59,0.00,0.00,0.06,1.09,9.52,4.91,0.00,0.00,0.000,0.000,96,0.270,0.128,0.864,0.000,0.007,25126,22614,3,0.573,0.000,0.009,74716,0.153,0.323,0.001,36.37,10779,0,3991.633,0.000,0.020,345955,1.03,17.27,0.001,0.000,0.000,5,9,15,64,6636,0.025,27.62,0.0057,0.022,6,0.174,0.000,0.266,0.100,2.32,3.36,4.06,0.00,0.000,1.00,1.03,1.04,0.174,0.00184,99.45,4.7800,882.09
370000,708,1.443,0.100,7.69,30609,28165,8,0,2414,3,368538.8,41318.5,0.004,0.249,0.419,0.329,843,10.02,5.34,0.06,0.89,0.14,1.11,0.04,0.50,9.79,4.92,0.00,0.00,0.008,0.061,97,0.201,0.147,0.847,0.001,0.004,21859,20215,3,0.968,0.000,0.008,61980,0.180,0.348,0.001,36.82,9033,0,13772.837,0.000,0.034,284256,1.02,16.99,0.000,0.000,0.000,5,9,16,57,7096,0.027,6.00,0.0053,0.013,11,0.152,0.000,0.269,0.055,2.37,3.33,4.25,0.00,0.000,1.00,1.02,1.02,0.152,0.00176,120.62,4.1434,976.88
380000,679,1.479,0.095,7.44,31209,28895,6,0,2337,5,369630.5,44122.5,0.006,0.249,0.417,0.328,842,10.11,4.93,0.09,0.92,0.00,0.00,0.09,1.66,9.93,4.71,0.00,0.00,0.000,0.000,103,0.222,0.130,0.862,0.001,0.007,22642,21199,2,0.623,0.346,0.010,65711,0.196,0.298,0.001,36.91,9254,0,8824.509,0.000,0.028,303387,1.03,16.82,0.000,0.000,0.000,6,9,16,47,6868,0.026,4.44,0.0055,0.000,5,0.162,0.000,0.261,0.060,2.36,3.39,4.29,0.00,0.000,1.02,1.04,1.04,0.162,0.00186,122.09,4.4130,961.94
390000,684,1.383,0.213,7.25,30017,27725,10,0,2277,24,359527.6,41597.5,0.007,0.231,0.418,0.344,869,9.08,3.81,0.08,1.21,0.00,0.04,0.05,0.75,8.95,3.30,0.00,0.00,0.000,0.001,72,0.254,0.158,0.835,0.001,0.006,21518,19761,2,0.702,0.273,0.009,54359,0.180,0.999,0.015,36.06,8891,0,1733.228,0.000,0.007,251133,1.02,17.77,0.000,0.000,0.000,6,9,14,47,6212,0.024,21.28,0.0059,0.000,5,0.150,0.000,0.269,0.058,2.29,3.33,3.81,0.00,0.000,1.03,1.02,1.02,0.150,0.00173,106.10,4.1903,1250.15
400000,680,1.450,0.278,7.43,28163,26000,7,0,2160,0,349477.5,35697.4,0.005,0.221,0.415,0.359,875,9.43,4.73,0.03,0.44,0.03,0.73,0.02,0.31,9.35,4.67,0.00,0.00,0.001,0.038,80,0.182,0.143,0.854,0.000,0.003,18596,16737,3,0.651,0.000,0.004,40418,0.202,1.223,0.023,35.03,8180,0,35697.410,0.000,0.018,204183,1.02,17.61,0.001,0.000,0.000,5,9,15,64,6414,0.024,43.06,0.0055,0.000,7,0.131,0.000,0.270,0.045,2.28,3.30,3.90,0.00,0.000,1.01,1.02,1.02,0.131,0.00164,85.35,3.5686,1225.48
410000,690,1.448,0.102,7.71,31060,28554,7,0,2489,10,366162.8,42629.0,0.005,0.232,0.416,0.347,842,9.41,4.71,0.12,1.38,0.00,0.00,0.02,0.40,9.27,4.34,0.00,0.00,0.000,0.000,94,0.207,0.132,0.854,0.000,0.014,22383,20502,2,0.971,0.000,0.007,40831,0.188,0.343,0.002,36.34,9719,0,4262.901,0.000,0.012,281240,1.04,17.59,0.000,0.000,0.000,5,10,14,46,6490,0.025,29.62,0.0057,0.000,7,0.158,0.000,0.260,0.068,2.29,3.39,3.97,0.00,0.000,1.01,1.04,1.05,0.158,0.00170,97.48,4.2408,981.20
420000,706,1.423,0.095,7.42,31116,28770,3,0,2327,0,368828.4,43740.5,0.006,0.239,0.420,0.335,838,9.88,5.64,0.12,1.71,0.00,0.00,0.03,0.40,9.73,5.25,0.00,0.00,0.000,0.000,88,0.228,0.142,0.848,0.003,0.007,22579,20664,3,0.625,0.027,0.006,67880,0.136,0.304,0.001,36.86,9147,0,43740.461,0.000,0.025,298397,1.04,17.47,0.000,0.000,0.000,5,10,15,51,6977,0.027,5.88,0.0054,0.000,13,0.161,0.000,0.265,0.066,2.39,3.28,4.03,0.00,0.000,1.03,1.04,1.04,0.161,0.00168,120.70,4.3755,968.19
430000,705,1.418,0.181,7.71,29889,27556,13,0,2321,1,358647.7,40230.1,0.005,0.239,0.403,0.354,863,8.89,4.35,0.02,0.22,0.01,0.30,0.01,0.19,8.85,4.24,0.00,0.00,0.000,0.008,72,0.292,0.173,0.818,0.003,0.006,20610,18194,3,0.370,0.302,0.003,42742,0.176,0.892,0.013,36.00,8929,0,40230.105,0.000,0.017,250939,1.01,17.92,0.000,0.000,0.000,5,10,13,47,6267,0.024,27.12,0.0058,0.000,5,0.140,0.000,0.260,0.060,2.29,3.21,3.88,0.00,0.000,1.00,1.01,1.01,0.140,0.00164,100.32,4.0262,982.12
440000,660,1.353,0.446,7.63,26541,24471,9,0,2106,0,343216.6,33106.4,0.003,0.232,0.391,0.374,916,9.13,4.39,0.08,1.54,0.00,0.00,0.01,0.12,9.05,4.15,0.00,0.00,0.000,0.000,74,0.252,0.145,0.842,0.000,0.012,16826,14502,1,0.671,0.329,0.003,33908,0.183,1.639,0.045,34.75,7445,0,33106.379,0.000,0.006,157485,1.02,17.89,0.000,0.000,0.000,5,9,13,55,6027,0.023,77.90,0.0057,0.000,1,0.100,0.000,0.243,0.037,2.27,3.21,3.88,0.00,0.000,1.02,1.02,1.03,0.100,0.00173,50.79,3.3225,1093.82
450000,664,1.434,0.540,7.55,26608,24605,7,0,1992,0,342601.4,32600.7,0.003,0.234,0.383,0.380,911,9.24,4.57,0.01,0.13,0.00,0.00,0.05,0.79,9.18,4.57,0.00,0.00,0.000,0.000,73,0.223,0.137,0.852,0.000,0.011,16672,14302,2,0.702,0.018,0.008,41556,0.173,1.832,0.057,34.41,7234,0,32600.738,0.000,0.009,159144,1.01,17.89,0.000,0.000,0.000,5,9,13,49,6133,0.023,81.72,0.0056,0.000,2,0.100,0.000,0.244,0.033,2.24,3.25,3.83,0.00,0.000,1.00,1.00,1.02,0.100,0.00177,47.31,3.2607,1093.08
460000,696,1.407,0.086,7.65,31574,28975,6,0,2561,7,362937.3,43649.3,0.004,0.258,0.373,0.366,840,9.72,4.33,0.02,0.21,0.00,0.00,0.12,2.04,9.58,4.05,0.00,0.00,0.000,0.000,102,0.279,0.136,0.853,0.000,0.010,22750,20145,2,0.720,0.030,0.011,46092,0.165,0.280,0.001,35.58,9796,0,6235.610,0.000,0.020,355684,1.01,17.47,0.000,0.000,0.000,5,10,13,52,6767,0.026,39.52,0.0054,0.009,8,0.178,0.000,0.268,0.080,2.31,3.32,4.00,0.00,0.000,1.00,1.01,1.01,0.178,0.00184,88.35,4.3339,754.88
470000,730,1.408,0.100,7.79,31643,29167,7,0,2435,3,367926.0,42328.3,0.003,0.253,0.385,0.359,843,8.91,4.60,0.19,1.73,0.01,0.18,0.08,1.68,8.63,3.57,0.00,0.00,0.001,0.023,84,0.292,0.159,0.832,0.001,0.008,22180,19346,3,0.348,0.334,0.007,49408,0.162,0.435,0.003,36.81,9555,0,14109.449,0.000,0.012,326919,1.05,18.13,0.000,0.000,0.000,5,8,13,58,6504,0.025,6.38,0.0058,0.000,18,0.171,0.000,0.263,0.052,2.27,3.30,3.75,0.00,0.000,1.00,1.06,1.08,0.171,0.00174,120.25,4.2466,870.24
480000,726,1.407,0.081,7.84,29952,27633,10,0,2313,9,364296.3,39284.2,0.002,0.272,0.401,0.324,858,9.31,3.49,0.08,0.52,0.00,0.00,0.01,0.23,9.22,3.42,0.00,0.00,0.000,0.000,85,0.275,0.168,0.824,0.004,0.004,20688,18716,2,0.371,0.380,0.003,43415,0.132,0.306,0.002,36.41,8953,0,4364.915,0.000,0.021,422196,1.03,17.90,0.000,0.000,0.000,5,10,12,44,6756,0.026,5.59,0.0054,0.021,11,0.200,0.000,0.244,0.054,2.19,3.33,3.83,0.00,0.000,1.00,1.03,1.04,0.200,0.00180,121.43,3.9087,654.71
490000,685,1.366,0.147,8.08,29719,27490,5,0,2265,4,367318.2,38695.4,0.005,0.266,0.408,0.321,858,9.39,3.56,0.03,0.20,0.00,0.00,0.01,0.20,9.34,3.58,0.00,0.00,0.000,0.000,95,0.264,0.161,0.834,0.001,0.004,20757,19290,2,0.715,0.006,0.006,44695,0.133,0.757,0.009,36.81,9387,0,9673.856,0.000,0.018,344560,1.01,17.62,0.000,0.000,0.000,5,10,13,36,6429,0.025,13.90,0.0057,0.000,6,0.171,0.000,0.247,0.053,2.18,3.52,3.79,0.00,0.000,1.00,1.01,1.02,0.171,0.00198,112.72,3.8876,819.76
500000,726,1.366,0.079,8.09,29218,26785,2,0,2390,0,365166.3,38280.5,0.003,0.270,0.401,0.326,840,9.11,3.91,0.06,0.79,0.00,0.04,0.01,0.30,9.03,3.76,0.00,0.00,0.000,0.002,78,0.270,0.171,0.820,0.000,0.010,20584,18776,2,0.405,0.322,0.001,36154,0.130,0.290,0.001,36.40,9886,0,38280.504,0.000,0.014,319462,1.02,18.22,0.000,0.000,0.000,5,10,11,48,6611,0.025,31.78,0.0056,0.030,3,0.156,0.000,0.246,0.058,2.22,3.45,3.48,0.00,0.000,1.00,1.02,1.02,0.156,0.00187,95.26,3.8156,680.18
510000,715,1.376,0.076,8.10,30353,27749,7,0,2608,0,371672.2,39272.9,0.004,0.283,0.396,0.318,851,9.20,3.68,0.02,0.21,0.00,0.00,0.00,0.11,9.18,3.65,0.00,0.00,0.000,0.000,93,0.203,0.147,0.839,0.000,0.014,21864,19823,2,0.380,0.420,0.001,27797,0.138,0.270,0.001,37.14,9805,0,39272.934,0.000,0.011,413169,1.01,18.02,0.000,0.000,0.000,5,10,12,44,6578,0.025,2.62,0.0057,0.015,4,0.190,0.000,0.250,0.056,2.18,3.36,3.66,0.00,0.000,1.00,1.01,1.01,0.190,0.00193,123.68,3.9241,631.95
520000,724,1.395,0.081,7.91,30137,27775,9,0,2344,2,369419.4,40197.6,0.005,0.274,0.409,0.312,845,9.73,4.05,0.07,1.04,0.02,0.12,0.01,0.12,9.63,3.99,0.00,0.00,0.001,0.011,117,0.204,0.173,0.815,0.001,0.011,21686,19752,3,0.691,0.017,0.007,40564,0.144,0.293,0.001,36.93,9784,0,20098.824,0.000,0.018,381201,1.03,17.66,0.000,0.000,0.000,6,10,13,52,7042,0.027,3.53,0.0053,0.014,5,0.185,0.000,0.252,0.059,2.26,3.52,3.76,0.00,0.000,1.01,1.03,1.05,0.185,0.00190,122.98,4.0277,693.27
530000,708,1.434,0.072,8.00,29986,27789,8,0,2205,5,368356.6,38833.3,0.008,0.264,0.414,0.314,853,9.33,3.95,0.03,0.30,0.00,0.00,0.01,0.12,9.29,3.96,0.00,0.00,0.000,0.000,78,0.243,0.145,0.847,0.001,0.006,21218,19809,3,0.682,0.000,0.007,38282,0.127,0.179,0.000,36.81,9194,0,7766.652,0.000,0.020,366446,1.02,17.98,0.000,0.000,0.000,6,10,11,44,6604,0.025,3.01,0.0056,0.017,7,0.185,0.000,0.250,0.052,2.15,3.45,3.64,0.00,0.000,1.01,1.02,1.03,0.185,0.00188,123.62,3.8780,624.29
540000,662,1.425,0.078,7.91,30213,27952,4,1,2302,27,370129.2,40331.9,0.008,0.256,0.412,0.324,850,9.90,3.88,0.03,0.30,0.00,0.00,0.01,0.11,9.86,3.81,0.00,0.00,0.000,0.000,84,0.272,0.140,0.855,0.000,0.005,21796,20059,2,0.721,0.027,0.008,41574,0.126,0.262,0.001,37.00,9210,9,1493.774,1.000,0.021,371830,1.01,17.65,0.000,0.000,0.000,6,10,12,39,6553,0.025,3.63,0.0057,0.030,4,0.193,0.000,0.248,0.054,2.31,3.53,3.75,0.00,0.000,1.00,1.01,1.02,0.193,0.00199,122.81,4.0331,608.45
550000,647,1.367,0.094,7.72,30025,27666,1,0,2373,7,365461.3,40525.9,0.003,0.258,0.406,0.333,860,9.76,3.77,0.05,0.55,0.00,0.00,0.05,0.92,9.66,3.54,0.00,0.00,0.000,0.000,87,0.345,0.164,0.824,0.002,0.011,21786,20420,2,0.300,0.471,0.008,36168,0.131,0.495,0.004,36.53,8814,0,5789.407,0.000,0.019,356583,1.01,17.81,0.000,0.000,0.000,6,10,11,41,6313,0.024,5.05,0.0058,0.000,7,0.187,0.000,0.256,0.058,2.20,3.54,3.62,0.00,0.000,1.00,1.03,1.02,0.187,0.00206,121.86,4.0683,747.93
560000,702,1.412,0.078,7.87,29255,27113,5,0,2082,36,344909.4,41702.4,0.009,0.239,0.387,0.365,927,9.93,4.81,0.12,1.33,0.00,0.00,0.03,0.45,9.79,4.55,0.00,0.00,0.000,0.000,77,0.338,0.147,0.842,0.000,0.011,22677,20095,3,0.704,0.046,0.006,43292,0.147,0.265,0.001,34.44,8852,0,1158.400,0.000,0.024,288930,1.04,17.51,0.000,0.000,0.000,6,10,12,48,6973,0.027,13.40,0.0050,0.000,11,0.174,0.000,0.299,0.071,2.28,3.42,3.87,0.00,0.000,1.02,1.04,1.05,0.174,0.00172,115.60,4.1615,651.43
570000,681,1.465,0.078,7.69,31084,28853,2,0,2250,2,370222.0,42927.6,0.014,0.243,0.402,0.341,862,10.54,5.46,0.11,1.26,0.04,0.96,0.01,0.15,10.40,5.35,0.00,0.00,0.001,0.038,94,0.209,0.153,0.830,0.000,0.018,22059,20704,4,0.686,0.000,0.001,37536,0.157,0.263,0.001,37.01,9248,0,21463.797,0.000,0.019,251470,1.05,17.05,0.000,0.000,0.000,6,11,12,53,7180,0.027,3.47,0.0052,0.000,6,0.141,0.000,0.276,0.054,2.33,3.54,4.04,0.00,0.000,1.04,1.05,1.06,0.141,0.00195,122.96,4.2918,620.60
580000,694,1.437,0.080,7.75,30667,28550,5,0,2099,48,369214.6,44355.3,0.008,0.250,0.405,0.337,862,10.62,5.95,0.16,1.67,0.05,0.70,0.03,0.47,10.38,5.34,0.00,0.00,0.002,0.021,85,0.241,0.150,0.837,0.004,0.009,22451,21375,3,0.692,0.000,0.007,35426,0.173,0.257,0.001,36.92,9096,0,924.068,0.000,0.027,288536,1.04,17.00,0.001,0.000,0.000,6,11,13,64,7372,0.028,4.94,0.0051,0.000,17,0.157,0.000,0.271,0.061,2.41,3.50,4.06,0.01,0.003,1.01,1.05,1.05,0.157,0.00197,121.58,4.4450,701.89
590000,645,1.506,0.082,7.68,30397,28245,5,0,2196,121,365285.4,44356.9,0.005,0.250,0.398,0.346,856,10.88,5.06,0.24,2.41,0.00,0.00,0.01,0.28,10.63,4.66,0.00,0.00,0.000,0.000,83,0.358,0.149,0.839,0.000,0.012,22366,21234,2,0.730,0.051,0.003,26169,0.162,0.315,0.001,36.53,9438,0,366.586,0.000,0.023,319610,1.08,16.67,0.000,0.000,0.000,6,11,13,52,7016,0.027,8.50,0.0053,0.006,4,0.175,0.000,0.267,0.062,2.37,3.62,4.19,0.00,0.000,1.06,1.08,1.10,0.175,0.00210,118.42,4.4302,649.50
600000,706,1.453,0.070,7.49,31146,28726,4,0,2355,5,368807.4,44325.9,0.005,0.265,0.389,0.341,848,10.69,3.66,0.01,0.14,0.00,0.07,0.00,0.04,10.67,3.68,0.00,0.00,0.001,0.009,77,0.350,0.173,0.812,0.001,0.014,23186,21664,2,0.810,0.000,0.001,40998,0.125,0.192,0.000,36.86,9506,0,8865.172,0.000,0.023,429730,1.01,16.83,0.000,0.000,0.000,6,12,13,44,7546,0.029,5.26,0.0049,0.004,19,0.217,0.000,0.261,0.062,2.29,3.50,4.17,0.00,0.000,1.01,1.01,1.02,0.217,0.00196,121.32,4.4284,585.84
610000,663,1.496,0.074,7.65,31298,28851,2,0,2488,1,369569.3,44626.4,0.006,0.273,0.392,0.329,848,10.74,5.36,0.02,0.21,0.00,0.04,0.02,0.35,10.70,5.34,0.00,0.00,0.000,0.001,82,0.333,0.151,0.840,0.003,0.006,23051,21812,2,0.751,0.014,0.003,32299,0.135,0.233,0.001,36.96,9727,0,44626.418,0.000,0.026,409524,1.01,16.72,0.002,0.000,0.000,5,12,13,64,7120,0.027,2.71,0.0052,0.024,9,0.207,0.000,0.256,0.061,2.37,3.56,4.15,0.00,0.000,1.00,1.01,1.01,0.207,0.00215,123.77,4.4622,562.57
620000,663,1.455,0.069,7.65,30060,27675,0,0,2385,0,364581.8,41468.5,0.005,0.278,0.392,0.325,890,10.46,4.67,0.08,1.98,0.00,0.00,0.06,1.05,10.32,4.25,0.00,0.00,0.000,0.000,66,0.288,0.146,0.836,0.002,0.017,22180,20968,2,0.762,0.000,0.006,28549,0.129,0.192,0.000,36.46,8385,0,41468.547,0.000,0.012,428009,1.03,16.94,0.000,0.000,0.000,6,11,13,51,6938,0.026,1.62,0.0053,0.042,2,0.214,0.000,0.255,0.061,2.24,3.48,4.08,0.00,0.000,1.03,1.03,1.03,0.214,0.00214,125.36,4.1434,513.50
630000,700,1.474,0.067,7.91,31161,28665,3,0,2456,0,372987.7,43411.2,0.003,0.283,0.395,0.319,869,10.44,4.46,0.05,0.51,0.01,0.26,0.03,0.52,10.35,4.51,0.00,0.00,0.001,0.038,79,0.316,0.140,0.846,0.001,0.013,23209,22077,2,0.733,0.000,0.007,41091,0.102,0.180,0.000,37.32,8905,0,43411.180,0.000,0.027,441640,1.02,16.95,0.000,0.000,0.000,5,12,13,58,7308,0.028,2.72,0.0052,0.010,9,0.212,0.000,0.255,0.061,2.23,3.46,4.16,0.00,0.000,1.01,1.02,1.05,0.212,0.00209,123.39,4.3422,507.27
640000,657,1.487,0.071,7.85,30628,28301,2,0,2368,0,365890.0,44579.2,0.003,0.269,0.408,0.320,874,11.05,4.41,0.02,0.17,0.00,0.06,0.00,0.12,11.02,4.42,0.00,0.00,0.000,0.005,85,0.320,0.143,0.851,0.000,0.006,23289,21728,2,0.791,0.000,0.002,43147,0.109,0.245,0.001,36.59,9540,0,44579.168,0.000,0.023,406964,1.01,16.74,0.000,0.000,0.000,6,12,14,45,7260,0.028,2.37,0.0051,0.027,1,0.212,0.000,0.269,0.068,2.23,3.58,4.12,0.00,0.000,1.00,1.01,1.02,0.212,0.00212,124.48,4.4611,523.65
650000,649,1.487,0.068,7.49,31508,29097,2,0,2417,1,370210.6,44135.4,0.005,0.261,0.405,0.330,857,11.13,5.90,0.02,0.17,0.01,0.24,0.03,0.50,11.07,5.70,0.00,0.00,0.002,0.039,86,0.243,0.142,0.844,0.000,0.014,23782,21557,2,0.817,0.008,0.005,35081,0.126,0.179,0.000,37.01,9678,0,44135.445,0.000,0.023,408900,1.00,16.96,0.003,0.000,0.000,6,11,15,64,7222,0.028,2.28,0.0052,0.023,7,0.219,0.000,0.271,0.056,2.29,3.63,3.94,0.00,0.000,1.00,1.00,1.01,0.219,0.00209,124.16,4.4193,558.97
660000,630,1.524,0.081,7.82,30958,28582,1,0,2394,1,361986.9,45180.5,0.006,0.258,0.395,0.341,891,11.68,5.37,0.16,1.59,0.01,0.11,0.00,0.09,11.50,4.94,0.00,0.00,0.002,0.040,84,0.173,0.140,0.849,0.000,0.011,23590,22194,2,0.754,0.019,0.003,31406,0.147,0.302,0.001,36.22,9598,0,45180.469,0.000,0.022,375719,1.05,16.47,0.000,0.000,0.000,6,12,15,49,7358,0.028,3.37,0.0050,0.013,4,0.211,0.000,0.278,0.063,2.40,3.59,4.24,0.00,0.000,1.02,1.08,1.05,0.211,0.00215,123.85,4.5298,658.01
670000,578,1.549,0.198,7.75,26948,24866,2,0,2132,0,331167.9,41562.5,0.003,0.263,0.385,0.349,986,11.71,3.87,0.04,0.49,0.00,0.00,0.00,0.00,11.67,3.85,0.00,0.00,0.000,0.000,66,0.279,0.159,0.832,0.000,0.009,21007,18190,2,0.801,0.000,0.000,19871,0.157,1.021,0.016,33.29,8537,0,41562.500,0.000,0.010,291963,1.01,16.53,0.000,0.000,0.000,6,13,16,34,6768,0.026,33.52,0.0049,0.010,0,0.181,0.000,0.284,0.072,2.36,3.57,4.22,0.00,0.000,1.00,1.01,1.03,0.181,0.00230,96.63,4.1693,776.94
680000,505,1.494,0.343,7.75,25997,23905,2,0,2163,0,323585.5,39898.5,0.003,0.258,0.382,0.357,1015,12.55,5.09,0.08,1.36,0.00,0.00,0.03,0.58,12.45,4.96,0.00,0.00,0.000,0.000,67,0.341,0.119,0.875,0.000,0.006,20410,16314,2,0.838,0.000,0.002,16942,0.177,1.454,0.034,32.58,8103,0,39898.547,0.000,0.034,290902,1.03,16.27,0.000,0.000,0.000,6,13,16,45,6340,0.024,41.54,0.0051,0.014,1,0.190,0.000,0.283,0.073,2.37,3.68,4.25,0.00,0.000,1.02,1.03,1.03,0.190,0.00253,89.32,3.9941,811.25
690000,691,1.474,0.076,8.48,26701,24305,0,0,2210,5,301205.4,45299.1,0.003,0.258,0.402,0.336,1053,11.04,5.24,0.11,1.05,0.00,0.00,0.02,0.22,10.91,5.14,0.00,0.00,0.000,0.000,87,0.269,0.156,0.831,0.003,0.010,23145,19985,2,0.601,0.000,0.006,16564,0.166,0.292,0.001,29.70,9539,0,9059.820,0.000,0.072,357846,1.04,16.93,0.000,0.000,0.000,6,11,16,41,7626,0.029,34.52,0.0040,0.006,19,0.238,0.000,0.329,0.115,2.34,3.22,4.42,0.00,0.000,1.01,1.04,1.07,0.238,0.00165,99.22,4.5205,691.93
700000,651,1.573,0.079,8.25,30790,28317,1,0,2512,3,367189.2,45917.9,0.003,0.267,0.412,0.318,850,11.97,5.49,0.08,0.85,0.00,0.00,0.01,0.11,11.89,5.49,0.00,0.00,0.000,0.000,99,0.220,0.149,0.839,0.002,0.011,21991,20018,2,0.684,0.015,0.003,19519,0.153,0.296,0.001,36.71,10217,0,15305.952,0.000,0.028,388962,1.03,16.42,0.000,0.000,0.000,6,13,16,52,7792,0.030,4.73,0.0047,0.022,5,0.204,0.000,0.276,0.061,2.38,3.43,4.41,0.00,0.000,1.03,1.04,1.03,0.204,0.00212,122.00,4.5850,604.02
710000,660,1.466,0.078,8.28,30875,28309,0,0,2557,11,366528.8,47689.2,0.003,0.268,0.416,0.313,854,11.19,5.86,0.03,0.54,0.03,0.43,0.05,0.69,11.09,5.78,0.00,0.00,0.003,0.042,87,0.144,0.124,0.864,0.000,0.012,22361,20568,3,0.691,0.000,0.009,29860,0.150,0.318,0.001,36.65,10629,0,4335.381,0.000,0.023,358021,1.01,17.00,0.002,0.000,0.000,6,12,16,64,7388,0.028,3.39,0.0050,0.014,4,0.190,0.000,0.272,0.073,2.38,3.28,4.28,0.00,0.000,1.01,1.01,1.02,0.190,0.00215,123.40,4.7645,541.57
720000,652,1.555,0.071,8.56,30755,28247,1,0,2515,1,365975.2,47435.3,0.002,0.263,0.428,0.307,852,11.67,5.60,0.05,0.56,0.01,0.14,0.04,0.34,11.57,5.51,0.00,0.00,0.000,0.005,109,0.189,0.140,0.844,0.000,0.017,22312,20833,2,0.664,0.025,0.018,40795,0.148,0.197,0.000,36.57,10640,0,47435.312,0.000,0.032,344798,1.02,16.57,0.000,0.000,0.000,6,12,16,54,7609,0.029,14.90,0.0048,0.023,2,0.187,0.000,0.271,0.075,2.51,3.39,4.49,0.00,0.000,1.01,1.02,1.03,0.187,0.00212,111.97,4.7493,580.72
