step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,474,8.6,0.0,0.1,0.0,8.5,0.0,1.00,18.7,75,205,12.06,0.40,338,134,2,0.0,1.00,1.00,1.00,2.39,2.92,3.76
5000,2,207,13.0,0.1,0.0,0.2,12.7,0.0,1.05,12.5,44,122,9.45,0.54,207,0,0,0.0,1.02,1.06,1.07,3.68,2.91,6.88
6000,1,476,9.0,0.1,0.2,0.1,8.6,0.0,1.02,18.5,77,200,11.91,0.34,320,155,1,0.0,1.03,1.02,1.02,2.43,3.08,3.70
6000,2,235,16.0,0.3,0.4,0.1,15.3,0.0,1.09,10.8,58,136,10.41,0.83,229,0,6,0.0,1.09,1.09,1.10,4.05,3.63,7.24
6000,8,36,24.2,0.0,0.0,0.0,24.2,0.0,1.00,7.3,17,116,12.32,1.80,0,35,1,0.0,1.00,1.00,1.00,4.83,4.53,7.81
7000,1,484,9.4,0.0,0.5,0.0,8.8,0.0,1.01,18.4,69,178,11.11,0.33,313,164,7,0.0,1.01,1.00,1.01,2.52,2.99,3.86
7000,2,227,14.7,0.1,0.0,0.3,14.3,0.0,1.03,10.8,59,157,12.03,0.69,226,0,1,0.0,1.00,1.04,1.04,3.90,3.42,7.31
7000,8,25,17.0,0.4,1.2,0.0,15.4,0.0,1.08,10.4,12,158,13.20,0.76,0,21,4,0.3,1.00,1.11,1.12,3.72,3.24,7.68
8000,1,439,9.2,0.0,0.2,0.1,8.9,0.0,1.00,18.6,72,189,11.39,0.44,302,135,2,0.0,1.00,1.00,1.00,2.47,2.91,3.78
8000,2,247,13.0,0.1,0.1,0.0,12.8,0.0,1.03,11.8,53,155,11.13,0.64,246,0,1,0.0,1.04,1.03,1.03,3.67,3.03,7.16
8000,14,95,9.9,0.0,0.4,0.2,9.2,0.0,1.00,16.4,28,150,10.03,0.45,0,91,4,0.0,1.00,1.01,1.00,2.65,4.39,3.43
8000,8,18,16.5,0.1,0.3,0.0,16.1,0.0,1.01,11.0,7,139,13.29,0.59,0,18,0,0.0,1.00,1.00,1.01,4.28,2.50,8.00
9000,1,432,9.6,0.0,0.2,0.0,9.4,0.0,1.00,18.3,63,183,11.40,0.42,279,151,2,0.0,1.00,1.00,1.00,2.53,2.87,4.02
9000,2,262,12.9,0.3,0.1,0.0,12.5,0.0,1.10,12.4,66,143,10.39,0.54,259,0,3,0.0,1.06,1.12,1.11,3.58,2.69,7.17
9000,14,109,9.9,0.2,0.8,0.0,8.9,0.1,1.07,16.2,22,159,10.42,0.49,0,100,9,0.1,1.09,1.05,1.07,2.90,4.50,3.39
9000,8,25,13.4,0.0,0.0,0.0,13.4,0.0,1.00,11.9,11,144,11.37,0.57,0,22,3,0.0,1.00,1.00,1.00,3.44,2.24,7.96
10000,1,430,9.2,0.1,0.2,0.0,8.9,0.0,1.02,18.6,54,183,11.18,0.39,314,116,0,0.0,1.02,1.02,1.02,2.49,2.88,3.84
10000,2,268,12.2,0.1,0.1,0.2,11.9,0.0,1.02,12.5,63,163,11.67,0.62,264,3,1,0.0,1.00,1.02,1.02,3.63,2.57,7.30
10000,14,116,9.9,0.2,0.7,0.0,8.9,0.1,1.06,16.3,33,133,8.95,0.38,0,109,7,0.1,1.11,1.02,1.06,2.85,4.44,3.41
10000,8,14,17.5,0.0,0.0,0.0,17.5,0.0,1.00,10.0,7,154,13.66,1.17,0,13,1,0.0,1.00,1.00,1.00,4.21,3.29,7.71
11000,1,470,8.9,0.0,0.1,0.1,8.7,0.0,1.00,18.8,65,189,11.54,0.35,331,137,2,0.0,1.00,1.00,1.00,2.52,2.83,3.85
11000,2,192,12.7,0.0,0.4,0.1,12.2,0.0,1.00,12.2,47,178,13.09,0.77,182,7,3,0.0,1.00,1.00,1.00,3.89,2.82,7.30
11000,14,147,8.7,0.1,0.0,0.0,8.5,0.0,1.06,17.4,19,189,11.88,0.29,0,141,6,0.0,1.07,1.08,1.05,2.61,4.15,3.14
12000,1,368,9.8,0.0,0.1,0.0,9.7,0.0,1.01,18.3,50,189,11.90,0.40,245,118,5,0.0,1.00,1.01,1.01,2.54,2.81,4.17
12000,2,230,13.1,0.3,0.2,0.0,12.6,0.0,1.08,12.0,55,178,12.92,0.65,229,0,1,0.0,1.06,1.09,1.10,3.80,2.87,7.17
12000,14,162,9.5,0.1,0.3,0.0,9.1,0.0,1.03,16.7,31,145,9.47,0.27,0,156,6,0.0,1.03,1.05,1.03,2.48,4.39,3.27
13000,1,412,9.7,0.0,0.1,0.1,9.5,0.0,1.00,17.7,66,189,11.77,0.41,244,166,2,0.0,1.00,1.00,1.00,2.73,2.73,4.47
13000,2,235,13.4,0.0,0.1,0.1,13.2,0.0,1.01,11.2,63,197,13.82,0.68,231,1,3,0.0,1.00,1.02,1.02,3.81,3.07,7.45
13000,14,135,10.4,0.2,0.6,0.0,9.5,0.0,1.05,16.2,31,188,12.73,0.44,0,130,5,0.0,1.01,1.12,1.05,2.80,4.61,3.31
14000,1,289,11.4,0.0,0.1,0.0,11.3,0.0,1.00,16.2,68,176,11.53,0.39,188,100,1,0.0,1.00,1.00,1.00,2.88,2.62,5.36
14000,2,198,12.6,0.1,0.1,0.0,12.4,0.0,1.02,12.1,57,205,14.36,0.54,185,10,3,0.0,1.00,1.02,1.03,3.53,2.70,7.29
14000,14,137,10.9,0.2,0.4,0.0,10.3,0.0,1.08,15.4,38,139,9.78,0.39,0,134,3,0.0,1.10,1.11,1.06,2.91,4.85,3.48
15000,1,377,10.4,0.1,0.1,0.1,10.1,0.0,1.02,16.8,91,182,11.55,0.39,270,106,1,0.0,1.01,1.04,1.02,2.76,2.67,5.05
15000,2,218,12.4,0.1,0.0,0.0,12.3,0.0,1.02,11.5,42,188,13.07,0.45,198,19,1,0.0,1.00,1.02,1.03,3.78,2.72,7.56
15000,14,150,9.4,0.2,0.3,0.0,8.9,0.0,1.09,17.0,35,178,11.59,0.34,0,144,6,0.0,1.10,1.13,1.08,2.63,4.39,3.13
16000,1,343,11.0,0.0,0.0,0.0,10.9,0.0,1.00,15.9,67,197,12.82,0.39,259,83,1,0.0,1.00,1.01,1.01,2.94,2.66,5.52
16000,2,227,12.4,0.2,0.1,0.0,12.1,0.0,1.04,12.0,45,188,12.96,0.43,215,11,1,0.0,1.01,1.05,1.06,3.57,2.58,7.47
16000,14,139,10.0,0.1,0.4,0.0,9.5,0.0,1.03,16.5,30,163,10.65,0.34,0,133,6,0.0,1.01,1.06,1.03,2.93,4.59,3.18
17000,1,370,10.9,0.1,0.1,0.0,10.8,0.0,1.02,15.7,76,172,11.37,0.50,267,100,3,0.0,1.02,1.03,1.03,3.03,2.60,5.70
17000,2,257,11.8,0.1,0.0,0.1,11.6,0.0,1.02,12.4,55,197,12.79,0.43,244,12,1,0.0,1.00,1.03,1.04,3.55,2.58,7.28
17000,14,153,8.6,0.2,0.4,0.0,7.9,0.0,1.07,17.8,37,166,10.17,0.27,0,145,8,0.0,1.06,1.12,1.06,2.60,4.07,3.05
18000,1,346,11.7,0.0,0.1,0.0,11.6,0.0,1.00,15.8,66,175,11.91,0.61,250,92,4,0.0,1.00,1.00,1.00,2.96,2.77,5.49
18000,2,288,12.4,0.3,0.0,0.1,12.0,0.0,1.08,12.1,61,193,13.40,0.43,271,17,0,0.0,1.04,1.09,1.11,3.53,2.54,7.42
18000,14,157,7.4,0.1,0.2,0.1,7.0,0.0,1.05,18.6,29,171,10.20,0.35,0,148,9,0.0,1.03,1.07,1.06,2.43,3.75,3.00
19000,2,307,12.7,0.1,0.0,0.1,12.5,0.0,1.02,11.9,76,204,13.93,0.46,289,18,0,0.0,1.00,1.03,1.03,3.64,2.63,7.44
19000,1,264,11.9,0.1,0.1,0.0,11.7,0.0,1.02,15.7,65,198,12.88,0.47,189,75,0,0.0,1.00,1.02,1.02,3.11,2.62,5.71
19000,14,140,8.4,0.0,0.4,0.0,7.9,0.0,1.00,17.5,32,179,10.58,0.41,0,135,5,0.0,1.00,1.00,1.00,2.46,3.94,3.33
20000,2,325,11.9,0.1,0.0,0.1,11.7,0.0,1.02,12.2,61,175,12.17,0.33,297,24,4,0.0,1.00,1.03,1.03,3.50,2.49,7.46
20000,1,255,11.8,0.0,0.2,0.0,11.6,0.0,1.00,15.6,59,188,12.49,0.51,190,64,1,0.0,1.00,1.00,1.00,2.96,2.72,5.60
20000,14,135,9.3,0.1,0.0,0.0,9.2,0.0,1.02,16.5,34,160,10.40,0.36,0,133,2,0.0,1.01,1.03,1.02,2.58,4.17,3.61
20000,28,47,12.1,0.0,0.0,0.0,12.1,0.0,1.00,15.9,13,125,9.20,0.61,0,47,0,0.0,1.00,1.00,1.00,2.77,3.55,4.53
21000,2,407,11.1,0.0,0.1,0.1,11.0,0.0,1.00,12.6,62,182,12.15,0.32,360,45,2,0.0,1.00,1.01,1.00,3.45,2.40,7.35
21000,14,140,8.9,0.3,0.1,0.1,8.5,0.0,1.12,16.9,31,200,11.84,0.30,0,138,2,0.0,1.11,1.10,1.13,2.68,3.55,4.01
21000,1,135,12.8,0.2,0.0,0.0,12.6,0.0,1.09,15.2,42,190,12.64,0.57,101,34,0,0.0,1.07,1.12,1.09,3.33,2.82,5.64
21000,28,48,10.8,0.0,0.4,0.0,10.3,0.0,1.00,17.4,13,99,7.55,0.72,0,48,0,0.0,1.00,1.00,1.00,2.69,3.23,4.15
22000,2,481,11.8,0.1,0.1,0.1,11.5,0.0,1.02,12.0,93,193,13.21,0.39,424,55,2,0.0,1.02,1.03,1.02,3.69,2.45,7.59
22000,1,88,15.4,0.0,0.1,0.0,15.4,0.0,1.00,12.4,21,151,12.07,0.72,65,23,0,0.0,1.00,1.00,1.00,3.47,3.18,6.70
22000,14,81,8.5,0.6,0.0,0.0,7.9,0.0,1.15,17.6,15,190,11.52,0.26,0,81,0,0.0,1.06,1.24,1.16,2.52,3.57,3.62
23000,2,392,11.8,0.2,0.1,0.1,11.3,0.0,1.07,12.1,69,188,12.59,0.37,325,67,0,0.0,1.05,1.09,1.08,3.53,2.53,7.45
23000,1,73,16.0,0.3,0.1,0.0,15.6,0.0,1.12,12.4,24,112,9.13,0.45,63,10,0,0.0,1.07,1.11,1.17,3.71,2.97,6.93
23000,14,46,8.3,0.1,0.0,0.0,8.3,0.0,1.02,17.9,6,185,11.11,0.45,0,46,0,0.0,1.00,1.05,1.02,2.33,3.80,3.26
24000,2,249,12.9,0.1,0.0,0.0,12.8,0.0,1.01,12.0,49,218,15.15,0.40,240,8,1,0.0,1.01,1.02,1.02,3.67,2.53,7.59
24000,1,67,17.0,0.0,0.1,0.0,16.9,0.0,1.00,12.1,23,136,12.27,0.58,63,4,0,0.0,1.00,1.00,1.00,3.72,2.91,7.07
24000,14,59,9.0,0.1,0.1,0.0,8.8,0.0,1.02,17.3,15,185,11.36,0.39,0,59,0,0.0,1.01,1.03,1.02,2.71,4.14,3.37
25000,2,243,11.4,0.1,0.3,0.1,10.9,0.0,1.03,12.5,46,214,14.08,0.37,216,25,2,0.0,1.02,1.03,1.03,3.37,2.66,7.17
25000,14,116,8.7,0.1,0.2,0.0,8.4,0.0,1.02,17.7,22,222,12.82,0.37,0,116,0,0.0,1.00,1.03,1.02,2.48,3.86,3.30
25000,39,87,13.7,0.1,0.0,0.6,13.0,0.0,1.02,15.2,18,124,9.22,0.85,0,87,0,0.0,1.03,1.00,1.03,2.80,4.17,4.22
25000,1,49,14.3,0.0,0.0,0.0,14.3,0.0,1.00,14.1,19,113,9.74,0.42,49,0,0,0.0,1.00,1.00,1.00,3.53,2.76,6.63
26000,2,257,12.4,0.0,0.1,0.2,12.2,0.0,1.02,12.0,64,215,14.66,0.48,253,3,1,0.0,1.01,1.01,1.04,3.62,2.64,7.47
26000,14,134,9.3,0.1,0.2,0.0,9.0,0.0,1.03,16.9,33,223,13.38,0.41,0,132,2,0.0,1.00,1.07,1.02,2.49,3.89,3.66
26000,39,73,14.5,0.1,0.2,0.8,13.4,0.0,1.02,15.3,21,138,10.71,0.92,0,73,0,0.0,1.07,1.01,1.02,3.03,4.21,4.26
26000,1,55,16.7,0.0,0.1,0.0,16.6,0.0,1.00,11.8,18,156,12.60,0.58,55,0,0,0.0,1.00,1.00,1.00,3.76,2.87,7.38
26000,41,8,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.0,2,342,19.71,0.36,0,8,0,0.0,1.00,1.00,1.00,2.25,3.50,3.50
27000,2,214,13.0,0.1,0.1,0.1,12.7,0.0,1.06,11.0,53,210,14.59,0.44,212,0,2,0.0,1.04,1.04,1.10,3.63,2.89,7.60
27000,14,137,9.5,0.1,0.1,0.0,9.2,0.0,1.06,16.4,35,198,12.05,0.44,0,137,0,0.0,1.07,1.07,1.05,2.42,3.92,3.89
27000,39,86,10.9,0.1,0.0,0.0,10.7,0.0,1.12,17.5,22,137,9.37,0.64,0,86,0,0.0,1.16,1.15,1.10,2.48,3.72,3.51
27000,1,40,15.9,0.0,0.0,0.0,15.9,0.0,1.00,12.1,14,171,13.67,0.61,40,0,0,0.0,1.00,1.00,1.00,3.92,3.05,7.68
28000,2,120,15.9,0.0,0.1,0.2,15.6,0.0,1.00,8.8,36,182,13.97,0.47,120,0,0,0.0,1.00,1.01,1.01,4.18,3.85,7.93
28000,14,106,9.3,0.1,0.1,0.1,9.0,0.0,1.04,16.5,27,204,12.62,0.41,0,105,1,0.0,1.01,1.09,1.04,2.62,3.80,3.93
28000,39,79,8.8,0.0,0.0,0.4,8.5,0.0,1.00,19.0,18,176,10.09,0.65,0,79,0,0.0,1.00,1.00,1.00,2.59,3.61,2.97
28000,1,35,18.7,0.0,0.0,0.0,18.7,0.0,1.00,11.1,16,167,14.37,0.81,35,0,0,0.0,1.00,1.00,1.00,3.46,3.29,7.14
29000,2,166,13.0,0.4,0.0,0.0,12.5,0.0,1.10,10.5,40,206,14.52,0.45,166,0,0,0.0,1.05,1.13,1.13,3.59,3.14,7.78
29000,14,140,9.8,0.1,0.1,0.0,9.5,0.0,1.04,16.3,25,213,13.36,0.42,0,140,0,0.0,1.00,1.10,1.04,2.63,3.96,3.94
29000,39,92,8.0,0.0,0.0,0.0,8.0,0.0,1.00,19.5,12,207,12.22,0.58,0,92,0,0.0,1.00,1.00,1.00,2.17,3.37,2.90
29000,1,20,18.9,0.0,0.0,0.0,18.9,0.0,1.00,12.1,8,133,10.32,1.11,20,0,0,0.0,1.00,1.00,1.00,3.75,3.30,6.65
30000,55,245,11.3,0.0,0.2,0.0,11.0,0.0,1.00,12.8,50,224,14.27,0.68,196,44,5,0.0,1.00,1.00,1.00,3.47,3.10,6.54
30000,2,187,13.3,0.2,0.2,0.5,12.4,0.0,1.03,9.9,51,219,15.11,0.47,185,0,2,0.0,1.01,1.05,1.04,3.80,3.45,7.74
30000,14,143,10.0,0.1,0.1,0.0,9.8,0.0,1.03,15.8,29,206,12.94,0.40,0,142,1,0.0,1.00,1.06,1.04,2.34,4.08,4.03
30000,39,63,8.7,0.1,0.0,0.0,8.6,0.0,1.05,18.8,14,233,14.44,0.75,0,63,0,0.0,1.08,1.01,1.06,2.33,3.60,2.98
30000,1,36,13.9,0.6,0.0,0.0,13.2,0.0,1.17,15.3,12,171,12.36,0.34,36,0,0,0.0,1.10,1.20,1.20,3.25,3.06,5.47
31000,55,230,10.4,0.0,0.1,0.0,10.2,0.0,1.00,13.2,42,217,14.11,0.38,183,43,4,0.0,1.00,1.01,1.00,3.30,2.74,6.68
31000,2,170,14.6,0.2,0.1,0.0,14.2,0.0,1.09,8.6,37,230,16.72,0.46,170,0,0,0.0,1.08,1.08,1.11,3.74,4.00,7.88
31000,14,136,9.3,0.1,0.0,0.0,9.2,0.0,1.02,16.4,21,184,11.38,0.40,0,135,1,0.0,1.00,1.05,1.02,2.35,3.91,3.88
31000,39,91,9.4,0.1,0.0,0.1,9.2,0.0,1.03,18.3,18,225,14.47,0.81,0,91,0,0.0,1.04,1.04,1.03,2.22,3.65,3.19
31000,1,65,12.9,0.5,0.1,0.0,12.3,0.0,1.17,15.9,17,211,15.15,0.44,65,0,0,0.0,1.17,1.18,1.15,2.82,3.09,5.03
31000,56,10,17.0,0.0,0.0,0.0,17.0,0.0,1.00,10.8,4,203,15.88,0.51,10,0,0,0.0,1.00,1.00,1.00,4.00,2.60,8.00
32000,2,211,15.1,0.1,0.0,0.1,14.9,0.0,1.03,8.4,45,237,17.76,0.46,211,0,0,0.0,1.02,1.02,1.03,3.77,4.05,7.83
32000,55,195,10.7,0.1,0.3,0.1,10.3,0.0,1.02,12.5,42,213,13.96,0.29,156,39,0,0.0,1.02,1.02,1.02,3.42,3.03,6.88
32000,39,100,11.0,0.0,0.0,0.0,11.0,0.0,1.00,17.4,17,196,13.50,0.86,0,100,0,0.0,1.00,1.00,1.00,2.25,3.82,3.50
32000,14,74,9.1,0.1,0.0,0.0,9.0,0.0,1.04,16.2,17,170,11.28,0.37,0,74,0,0.0,1.00,1.05,1.06,2.51,3.82,4.05
32000,1,72,13.9,0.0,0.8,0.0,13.1,0.0,1.00,14.8,20,200,14.81,0.61,72,0,0,0.0,1.00,1.00,1.00,3.00,3.06,5.53
33000,55,219,9.5,0.0,0.1,0.1,9.3,0.0,1.00,14.2,43,231,14.30,0.36,187,29,3,0.0,1.00,1.01,1.00,3.32,2.74,6.21
33000,2,212,14.0,0.0,0.0,0.1,13.9,0.0,1.01,9.3,52,214,15.35,0.36,210,0,2,0.0,1.00,1.01,1.01,3.77,3.78,7.64
33000,39,131,10.7,0.0,0.0,0.1,10.6,0.0,1.00,17.5,21,185,12.66,0.94,0,131,0,0.0,1.00,1.00,1.00,2.04,3.77,3.53
33000,14,76,10.9,0.1,1.0,0.0,9.9,0.0,1.02,15.4,13,203,13.15,0.41,0,76,0,0.0,1.02,1.02,1.02,2.49,3.95,4.37
33000,1,76,13.7,0.3,0.1,0.1,13.1,0.0,1.08,15.3,15,203,14.87,0.42,76,0,0,0.0,1.07,1.11,1.07,2.80,3.12,5.22
34000,2,232,14.4,0.2,0.0,0.3,13.9,0.0,1.06,9.3,51,264,18.63,0.56,228,0,4,0.0,1.03,1.07,1.08,3.65,3.78,7.72
34000,55,205,10.3,0.0,0.1,0.0,10.2,0.0,1.00,13.6,37,265,16.67,0.35,170,33,2,0.0,1.00,1.00,1.00,3.27,2.81,6.45
34000,39,126,10.9,0.2,0.0,0.0,10.8,0.0,1.04,17.5,18,197,13.55,0.85,0,126,0,0.0,1.04,1.06,1.03,1.63,3.79,3.46
