step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
170000,0,12,14.92,0.00,0.00,0.00,14.92,0.00,1.00,0.000,0.001,2103.5,2577.7,3,7,3.92,1.00,1.00,0.2552,1068.16
180000,8,566,7.02,0.05,0.01,0.02,6.94,0.00,1.02,0.000,0.075,277575.9,20251.6,2,0,2.37,1.03,1.03,2.0229,37.15
180000,1,24,16.54,2.25,0.00,2.42,11.88,0.00,1.59,0.000,0.239,22635.0,5466.0,2,0,4.62,1.50,1.62,0.5513,36.81
180000,0,14,14.36,1.71,0.00,1.64,11.00,0.00,1.39,0.000,0.001,1858.5,2441.4,3,10,3.50,1.05,1.52,0.2567,1186.85
190000,8,659,7.08,0.04,0.02,0.04,6.98,0.00,1.01,0.000,0.067,290869.1,21980.1,2,8,2.41,1.01,1.02,2.1919,49.29
190000,1,36,7.78,0.00,0.00,0.00,7.78,0.00,1.00,0.000,0.215,23666.0,5098.5,1,16,2.64,1.00,1.00,0.5178,4.77
190000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1417.7,2024.2,1,2,1.00,1.00,1.00,0.1954,1143.85
200000,8,654,6.90,0.03,0.02,0.02,6.83,0.00,1.02,0.000,0.059,314046.0,23941.5,1,10,2.37,1.02,1.02,2.3810,69.47
200000,1,39,7.77,0.05,0.00,0.23,7.49,0.00,1.03,0.000,0.308,22370.0,3100.0,1,18,2.54,1.03,1.03,0.3132,4.49
200000,0,3,5.67,0.00,0.00,0.00,5.67,0.00,1.00,0.000,0.000,552.1,567.6,1,3,3.33,1.00,1.00,0.0504,946.21
210000,8,687,6.88,0.08,0.02,0.04,6.74,0.00,1.04,0.000,0.063,314676.8,23126.4,1,10,2.35,1.04,1.04,2.3046,50.65
210000,1,48,6.90,0.04,0.00,0.00,6.85,0.00,1.01,0.000,0.278,22393.4,3086.2,1,24,2.50,1.01,1.01,0.3099,1.96
210000,0,3,6.33,0.00,0.00,0.00,6.33,0.00,1.00,0.000,0.000,569.7,505.2,1,3,2.67,1.00,1.00,0.0543,924.19
220000,8,661,7.16,0.03,0.02,0.01,7.10,0.00,1.01,0.000,0.073,316832.1,23817.7,1,11,2.38,1.01,1.01,2.3740,48.70
220000,1,33,10.21,0.24,0.00,0.00,9.97,0.00,1.06,0.000,0.220,24220.2,3995.2,1,8,2.73,1.04,1.08,0.4046,14.61
220000,0,3,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,752.7,815.2,1,2,3.33,1.00,1.00,0.0851,909.49
230000,8,659,7.13,0.07,0.00,0.03,7.03,0.00,1.03,0.000,0.072,305073.0,23066.5,1,0,2.41,1.03,1.03,2.2992,41.25
230000,1,24,8.88,0.21,0.00,0.12,8.54,0.00,1.09,0.000,0.163,24463.8,5413.0,1,0,3.04,1.06,1.06,0.5483,11.73
230000,0,9,8.33,0.22,0.00,0.00,8.11,0.00,1.09,0.000,0.000,1361.7,2057.5,2,5,2.22,1.11,1.11,0.2123,970.18
240000,8,633,7.02,0.08,0.00,0.01,6.94,0.00,1.02,0.000,0.075,309075.2,23438.1,1,0,2.42,1.02,1.03,2.3414,31.98
240000,1,44,8.07,0.00,0.00,0.09,7.98,0.00,1.00,0.000,0.230,24047.6,6861.8,1,0,2.48,1.00,1.00,0.6934,5.64
240000,0,7,7.71,0.00,0.14,0.00,7.57,0.00,1.00,0.000,0.000,1267.5,2243.8,1,5,2.86,1.00,1.00,0.2180,954.88
250000,8,648,6.94,0.06,0.01,0.00,6.86,0.00,1.03,0.000,0.073,310975.0,23395.9,1,0,2.38,1.03,1.03,2.3346,34.77
250000,1,28,8.46,0.75,0.04,0.14,7.54,0.00,1.19,0.000,0.150,19116.3,4234.1,1,0,3.21,1.00,1.28,0.4392,14.69
250000,0,6,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,1498.1,1679.0,2,4,2.83,1.00,1.00,0.1822,1190.98
260000,8,643,7.18,0.02,0.03,0.05,7.08,0.00,1.00,0.000,0.073,310049.5,23530.3,1,0,2.48,1.00,1.00,2.3501,50.88
260000,1,18,9.72,0.00,0.00,0.00,9.72,0.00,1.00,0.000,0.113,11924.6,2853.0,1,0,3.39,1.00,1.00,0.2837,32.71
260000,0,5,9.40,0.00,0.00,0.00,9.40,0.00,1.00,0.000,0.000,1090.9,1237.1,2,4,3.40,1.00,1.00,0.1308,1169.33
270000,8,589,7.16,0.02,0.01,0.04,7.10,0.00,1.01,0.000,0.071,297213.0,22692.4,1,0,2.42,1.01,1.01,2.2661,40.64
270000,1,50,9.62,0.36,0.30,0.04,8.92,0.00,1.09,0.000,0.302,16000.5,3979.7,1,0,2.40,1.11,1.12,0.4068,21.92
270000,0,11,8.55,0.00,0.73,0.00,7.82,0.00,1.00,0.000,0.001,4959.0,4426.3,1,10,2.91,1.00,1.00,0.4164,982.12
280000,8,648,7.27,0.01,0.00,0.01,7.25,0.00,1.00,0.000,0.074,299151.8,22892.8,1,0,2.33,1.00,1.00,2.2799,33.07
280000,1,18,8.33,0.22,0.78,0.00,7.33,0.00,1.06,0.000,0.094,18850.4,4400.2,1,0,2.94,1.00,1.06,0.4481,36.45
280000,0,8,8.38,0.25,1.00,0.00,7.12,0.00,1.07,0.000,0.000,1765.3,1984.2,2,7,2.75,1.00,1.06,0.2109,1075.12
290000,8,658,7.17,0.07,0.02,0.04,7.05,0.00,1.02,0.000,0.065,308081.2,23919.0,2,5,2.39,1.03,1.03,2.3902,55.47
290000,1,36,10.14,0.00,0.28,0.25,9.61,0.00,1.00,0.000,0.220,24453.9,4544.9,3,2,2.89,1.00,1.00,0.4497,5.33
290000,0,9,16.00,0.00,0.00,0.00,16.00,0.00,1.00,0.000,0.001,2048.6,2136.4,2,7,3.78,1.00,1.00,0.2030,898.86
300000,8,660,7.30,0.12,0.02,0.04,7.12,0.00,1.05,0.000,0.066,316171.4,24892.0,1,4,2.46,1.05,1.05,2.4805,40.34
300000,1,33,13.09,0.00,0.00,3.00,10.09,0.00,1.00,0.000,0.342,18553.3,4727.1,1,14,3.03,1.00,1.00,0.4874,61.58
300000,0,6,26.33,0.50,0.00,5.00,20.83,0.00,1.08,0.000,0.001,1638.7,2205.4,1,2,4.00,1.00,1.12,0.2120,817.80
310000,8,670,7.22,0.02,0.01,0.01,7.17,0.00,1.00,0.000,0.072,316070.7,23685.9,1,0,2.39,1.00,1.01,2.3640,45.65
310000,1,27,13.93,0.00,0.00,0.00,13.93,0.00,1.00,0.000,0.253,25097.9,5323.2,1,2,3.04,1.00,1.00,0.5305,14.72
310000,0,14,8.86,0.00,0.00,0.00,8.86,0.00,1.00,0.000,0.001,1193.2,1605.8,1,9,3.29,1.00,1.00,0.1661,837.54
320000,8,506,7.07,0.02,0.03,0.04,6.97,0.00,1.01,0.000,0.079,282448.5,21529.7,1,0,2.37,1.01,1.01,2.1477,28.57
320000,1,44,9.41,0.05,0.00,0.00,9.36,0.00,1.02,0.000,0.249,24439.1,5330.3,2,0,2.89,1.02,1.02,0.5328,10.58
320000,0,8,13.75,0.38,0.00,0.00,13.38,0.00,1.15,0.000,0.001,1317.6,1754.9,2,4,3.50,1.00,1.19,0.1812,848.74
330000,8,568,7.07,0.06,0.00,0.02,6.99,0.00,1.02,0.000,0.074,248209.6,18654.5,2,0,2.34,1.02,1.02,1.8644,55.40
330000,1,23,11.74,1.43,0.00,1.17,9.13,0.00,1.45,0.000,0.166,23395.0,5642.5,2,0,3.78,1.26,1.36,0.5706,31.91
330000,0,3,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,1686.8,2185.2,2,2,3.67,1.00,1.00,0.2174,834.13
340000,8,640,7.19,0.05,0.02,0.02,7.10,0.00,1.02,0.000,0.070,293584.9,22378.4,1,0,2.40,1.02,1.02,2.2326,46.48
340000,1,42,11.64,0.14,0.00,0.14,11.36,0.00,1.03,0.000,0.319,19364.0,4906.2,1,0,2.71,1.02,1.05,0.4921,21.31
340000,0,7,12.29,0.00,0.00,0.71,11.57,0.00,1.00,0.000,0.000,2494.0,2560.4,1,5,3.29,1.00,1.00,0.2553,800.15
350000,8,672,7.26,0.03,0.04,0.04,7.15,0.00,1.01,0.000,0.064,318840.4,23823.9,1,12,2.40,1.01,1.01,2.3705,50.36
350000,1,38,10.79,0.53,0.00,0.16,10.11,0.00,1.16,0.000,0.305,22406.0,4907.0,1,11,3.08,1.16,1.13,0.4975,12.03
350000,0,4,18.50,0.00,0.00,0.00,18.50,0.00,1.00,0.000,0.000,1783.9,2131.3,1,3,3.50,1.00,1.00,0.2058,681.78
360000,8,682,6.94,0.04,0.02,0.00,6.88,0.00,1.02,0.000,0.062,316368.5,24197.6,1,7,2.35,1.01,1.02,2.4123,41.73
360000,1,22,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.134,19548.0,4211.4,1,5,2.45,1.00,1.00,0.4274,39.66
360000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,1650.4,1764.0,1,3,3.33,1.00,1.00,0.1847,718.98
370000,8,661,7.15,0.06,0.01,0.02,7.06,0.00,1.02,0.000,0.062,319199.5,23590.8,1,3,2.49,1.03,1.03,2.3534,64.51
370000,1,36,8.53,0.14,0.03,0.00,8.36,0.00,1.09,0.000,0.222,22744.5,5232.0,2,10,2.69,1.07,1.18,0.5253,12.85
370000,0,10,14.80,0.20,0.00,0.00,14.60,0.00,1.06,0.000,0.001,1417.4,2096.3,2,7,3.70,1.06,1.06,0.2097,676.39
380000,8,690,7.00,0.00,0.04,0.00,6.96,0.00,1.00,0.000,0.063,318758.7,24012.8,1,4,2.37,1.00,1.00,2.3909,50.60
380000,1,37,10.68,0.30,0.00,0.00,10.38,0.00,1.12,0.000,0.328,23737.5,4055.9,1,15,2.76,1.08,1.09,0.4084,4.68
380000,0,6,13.83,2.00,0.67,0.00,11.17,0.50,1.57,0.167,0.000,943.4,1147.3,1,6,3.83,1.69,1.65,0.1186,651.51
390000,8,667,7.33,0.04,0.00,0.04,7.25,0.00,1.01,0.000,0.064,318552.0,24597.1,1,0,2.48,1.01,1.01,2.4540,52.44
390000,1,45,9.22,0.00,0.00,0.04,9.18,0.00,1.00,0.000,0.250,23663.3,4749.2,1,0,2.42,1.00,1.00,0.4839,8.30
390000,0,13,9.54,0.00,0.00,0.08,9.46,0.00,1.00,0.000,0.001,1763.0,2251.2,2,10,2.23,1.00,1.00,0.2258,670.03
400000,8,675,7.13,0.01,0.01,0.00,7.11,0.00,1.00,0.000,0.063,318752.4,25161.0,1,0,2.43,1.00,1.00,2.5085,55.67
400000,1,26,14.15,2.35,0.00,0.04,11.77,0.00,1.86,0.000,0.247,22303.8,5848.8,2,0,3.88,1.49,1.95,0.5943,19.96
400000,0,11,23.09,2.18,0.00,0.09,20.82,0.00,1.32,0.000,0.001,2140.5,2799.5,3,7,4.27,1.00,1.64,0.2920,780.65
410000,8,667,7.24,0.03,0.01,0.00,7.21,0.00,1.01,0.000,0.064,318565.9,24859.1,1,0,2.39,1.01,1.01,2.4801,56.67
410000,1,22,14.77,0.68,3.00,0.00,11.09,0.00,1.22,0.000,0.196,12391.1,3592.2,1,0,3.59,1.14,1.31,0.3719,27.33
410000,0,11,25.91,1.00,10.55,0.00,14.36,0.00,1.33,0.000,0.002,1417.3,2100.6,2,4,4.55,1.32,1.39,0.2166,890.21
420000,8,695,7.19,0.03,0.01,0.02,7.14,0.00,1.01,0.000,0.066,318903.9,24967.4,1,0,2.42,1.01,1.01,2.4889,44.39
420000,1,33,13.24,0.03,0.00,0.00,13.21,0.00,1.01,0.000,0.285,16839.8,5273.0,1,0,3.24,1.01,1.00,0.5440,27.06
420000,0,13,17.92,0.08,0.00,0.00,17.85,0.00,1.03,0.000,0.001,5132.3,6495.6,1,5,3.77,1.03,1.03,0.6306,798.51
430000,8,602,6.82,0.05,0.00,0.00,6.76,0.00,1.02,0.000,0.070,318610.0,23946.0,1,0,2.40,1.02,1.02,2.3907,57.88
430000,1,27,18.07,1.00,0.07,0.00,17.00,0.00,1.29,0.000,0.312,23841.2,5543.8,2,0,3.78,1.36,1.41,0.5566,36.13
430000,0,10,11.50,0.00,0.00,0.00,11.50,0.00,1.00,0.000,0.001,1561.8,2063.5,3,3,3.70,1.00,1.00,0.2167,852.16
440000,8,644,6.92,0.00,0.01,0.03,6.88,0.00,1.00,0.000,0.074,289201.4,22228.9,1,0,2.35,1.00,1.00,2.2152,40.26
440000,1,29,6.90,0.00,0.00,0.00,6.90,0.00,1.00,0.000,0.114,23176.6,6034.8,3,0,2.93,1.00,1.00,0.6090,8.07
440000,0,5,6.20,0.00,0.00,0.00,6.20,0.00,1.00,0.000,0.000,1847.4,2443.5,3,5,2.20,1.00,1.00,0.2447,871.43
450000,8,601,7.05,0.01,0.01,0.01,7.00,0.00,1.01,0.000,0.080,304456.4,23323.4,1,3,2.35,1.01,1.01,2.3302,29.18
450000,1,36,12.75,0.19,0.92,0.00,11.64,0.00,1.08,0.000,0.285,23029.9,5992.2,2,2,3.11,1.08,1.08,0.6130,42.18
450000,0,8,17.25,0.00,1.50,0.00,15.75,0.00,1.00,0.000,0.001,1997.4,2538.1,2,6,3.62,1.00,1.00,0.2499,913.07
460000,8,679,7.05,0.04,0.00,0.04,6.97,0.00,1.02,0.000,0.072,293089.6,22452.0,1,0,2.39,1.01,1.02,2.2372,57.10
460000,1,32,11.59,0.00,0.53,0.44,10.62,0.00,1.00,0.000,0.219,20502.0,4765.4,1,1,3.50,1.00,1.00,0.4788,21.12
460000,0,15,8.47,0.00,0.00,0.13,8.33,0.00,1.00,0.000,0.001,2038.3,2627.8,1,11,2.87,1.00,1.00,0.2585,797.37
470000,8,568,7.17,0.01,0.00,0.01,7.15,0.00,1.00,0.000,0.072,294512.0,23050.7,2,0,2.32,1.00,1.00,2.3008,44.56
470000,1,35,10.23,0.00,0.06,0.00,10.17,0.00,1.00,0.000,0.222,24362.8,5823.2,1,0,2.89,1.00,1.00,0.5850,8.79
470000,0,6,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.000,1406.6,2123.3,1,3,2.33,1.00,1.00,0.2104,774.33
480000,8,685,6.96,0.04,0.02,0.00,6.91,0.00,1.01,0.000,0.069,314334.8,24362.7,1,0,2.34,1.01,1.02,2.4297,42.91
480000,1,33,11.58,0.12,0.00,0.00,11.45,0.00,1.15,0.000,0.230,24729.3,6009.6,1,0,3.24,1.15,1.15,0.6025,9.91
480000,0,7,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1379.1,2070.6,2,6,2.43,1.00,1.00,0.2109,749.88
490000,8,686,7.21,0.02,0.01,0.00,7.18,0.00,1.01,0.000,0.068,320791.6,24737.5,2,1,2.41,1.01,1.01,2.4681,42.20
490000,1,20,14.70,0.10,0.00,0.40,14.20,0.00,1.02,0.000,0.191,22799.2,6630.3,3,1,4.55,1.00,1.06,0.6701,20.80
490000,0,9,18.56,0.22,0.00,0.00,18.33,0.00,1.06,0.000,0.001,1791.4,2833.3,3,5,3.67,1.00,1.14,0.2799,710.84
500000,8,686,7.00,0.02,0.02,0.00,6.96,0.00,1.01,0.000,0.063,320914.3,24620.3,1,0,2.35,1.01,1.01,2.4585,60.05
500000,1,37,14.54,0.00,0.05,0.00,14.49,0.00,1.00,0.000,0.324,24133.0,7062.9,2,0,3.76,1.00,1.00,0.7158,10.99
500000,0,9,8.44,0.00,0.00,0.00,8.44,0.00,1.00,0.000,0.001,1559.6,2858.4,3,7,2.89,1.00,1.00,0.2811,705.78
510000,8,676,7.06,0.00,0.02,0.03,7.01,0.00,1.00,0.000,0.066,322439.7,24420.4,1,0,2.38,1.00,1.00,2.4346,55.81
510000,1,47,8.57,0.00,0.00,0.60,7.98,0.00,1.00,0.000,0.242,24904.2,5814.4,2,0,2.34,1.00,1.00,0.5892,10.13
510000,0,6,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,1605.5,2261.7,2,6,3.67,1.00,1.00,0.2196,636.18
520000,8,675,7.21,0.04,0.03,0.03,7.12,0.00,1.01,0.000,0.069,321373.3,24017.1,1,0,2.39,1.01,1.01,2.3991,60.60
520000,1,40,13.80,0.85,0.17,0.12,12.65,0.00,1.30,0.000,0.333,24566.9,6544.8,2,0,3.00,1.27,1.28,0.6614,14.52
520000,0,4,16.25,0.00,0.00,2.75,13.50,0.00,1.00,0.000,0.001,1527.2,2704.7,2,1,3.25,1.00,1.00,0.2735,686.65
530000,8,654,6.98,0.03,0.01,0.00,6.94,0.00,1.01,0.000,0.062,320784.3,24043.1,1,0,2.37,1.01,1.01,2.3961,59.33
530000,1,35,10.46,1.86,0.03,0.37,8.20,0.00,1.76,0.000,0.236,23562.9,7278.2,1,0,2.57,1.67,1.76,0.7426,36.76
530000,0,12,11.08,1.83,0.00,0.00,9.25,0.00,1.89,0.000,0.001,2027.1,3131.2,2,8,3.00,1.75,1.87,0.3130,716.73
540000,8,682,6.98,0.02,0.02,0.02,6.93,0.00,1.01,0.000,0.065,321517.0,23765.2,2,0,2.47,1.01,1.01,2.3719,51.06
540000,1,29,18.34,0.00,0.48,1.03,16.83,0.00,1.00,0.000,0.339,24042.9,7093.4,2,0,3.86,1.00,1.00,0.7201,21.18
540000,0,10,16.30,0.00,0.00,2.70,13.60,0.00,1.00,0.000,0.001,2086.5,3189.8,2,3,3.10,1.00,1.00,0.3119,724.09
550000,8,685,6.96,0.00,0.01,0.00,6.94,0.00,1.00,0.000,0.064,322191.0,23399.1,1,0,2.38,1.00,1.00,2.3342,50.42
550000,1,7,10.14,0.00,0.00,0.00,10.14,0.00,1.00,0.000,0.050,18640.5,6166.3,1,0,3.57,1.00,1.00,0.6283,37.78
550000,0,8,8.75,0.00,0.00,0.25,8.50,0.00,1.00,0.000,0.000,2177.6,3030.2,2,6,3.12,1.00,1.00,0.3161,888.09
560000,8,682,6.91,0.02,0.03,0.00,6.86,0.00,1.01,0.000,0.061,322362.3,23143.3,1,0,2.33,1.01,1.01,2.3047,59.99
560000,1,35,11.57,0.00,0.00,0.00,11.57,0.00,1.00,0.000,0.248,19462.7,6742.3,2,0,3.29,1.00,1.00,0.6852,18.12
560000,0,10,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.001,3181.8,4016.0,2,8,2.60,1.00,1.00,0.3810,694.03
570000,8,680,7.06,0.03,0.02,0.00,7.01,0.00,1.01,0.000,0.063,322255.8,23377.5,1,1,2.40,1.01,1.01,2.3326,57.63
570000,1,30,14.80,0.00,0.00,0.00,14.80,0.00,1.00,0.000,0.273,23902.8,6683.2,2,0,3.53,1.00,1.00,0.6787,28.51
570000,0,4,16.50,0.00,0.00,0.00,16.50,0.00,1.00,0.000,0.000,1650.7,2830.6,2,3,4.25,1.00,1.00,0.2692,588.65
580000,8,704,6.99,0.04,0.07,0.01,6.87,0.00,1.02,0.000,0.065,323652.5,23725.4,1,4,2.34,1.02,1.02,2.3650,48.60
580000,1,40,11.80,0.00,0.57,0.10,11.12,0.00,1.00,0.000,0.299,24034.5,5688.9,1,1,3.08,1.00,1.00,0.5706,17.49
580000,0,15,7.07,0.00,0.00,0.00,7.07,0.00,1.00,0.000,0.001,1626.9,2160.3,1,12,2.60,1.00,1.00,0.2145,524.94
590000,8,688,7.21,0.02,0.03,0.01,7.16,0.00,1.01,0.000,0.066,320306.6,24110.0,1,13,2.35,1.01,1.01,2.4036,57.37
590000,1,47,8.68,0.00,0.26,0.00,8.43,0.00,1.00,0.000,0.283,25719.6,4487.0,1,12,2.40,1.00,1.00,0.4514,1.88
590000,0,5,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,726.8,821.1,1,5,2.40,1.00,1.00,0.0835,483.90
