step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
120000,2,113,10.96,0.21,0.00,0.00,10.75,0.00,1.07,0.000,0.228,63710.6,4131.9,3,0,2.88,1.02,1.10,0.4061,1.46
120000,0,5,20.60,1.40,0.00,0.00,19.20,0.00,1.42,0.000,0.001,938.1,256.0,2,4,3.60,1.08,1.68,0.0237,720.04
130000,8,597,9.74,0.05,0.00,0.03,9.67,0.00,1.01,0.000,0.085,322733.9,6268.3,2,0,2.44,1.01,1.02,0.6244,35.82
130000,2,112,10.91,0.14,0.00,0.00,10.77,0.00,1.05,0.000,0.229,63953.2,4058.0,3,0,2.52,1.05,1.07,0.4032,3.03
130000,0,5,12.20,0.00,0.00,0.00,12.20,0.00,1.00,0.000,0.000,801.0,190.7,2,5,2.40,1.00,1.00,0.0224,689.20
140000,8,592,9.60,0.03,0.00,0.00,9.58,0.00,1.01,0.000,0.087,313747.5,6350.1,2,8,2.46,1.01,1.01,0.6332,8.72
140000,2,110,10.80,0.00,0.00,0.00,10.80,0.00,1.00,0.000,0.239,62397.5,3853.0,3,6,2.69,1.00,1.00,0.3827,6.47
140000,0,5,10.00,0.80,0.00,0.00,9.20,0.00,1.21,0.000,0.000,665.1,148.7,3,5,2.80,1.00,1.36,0.0181,702.37
150000,8,616,9.21,0.02,0.00,0.01,9.18,0.00,1.01,0.000,0.081,317458.8,6448.8,2,1,2.45,1.01,1.01,0.6441,14.13
150000,2,104,13.72,0.15,0.00,0.00,13.57,0.00,1.05,0.000,0.264,63284.3,3871.9,2,0,3.02,1.03,1.07,0.3852,3.40
150000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,677.6,140.7,2,2,3.50,1.00,1.00,0.0167,700.45
160000,8,659,8.78,0.06,0.00,0.01,8.71,0.00,1.02,0.000,0.080,327307.8,6449.5,2,0,2.32,1.01,1.03,0.6439,15.32
160000,2,120,10.24,0.06,0.07,0.03,10.09,0.00,1.03,0.000,0.227,65914.5,4324.3,2,0,2.28,1.02,1.03,0.4289,2.91
160000,0,7,10.86,0.00,0.00,0.43,10.43,0.00,1.00,0.000,0.000,859.6,265.2,3,7,2.71,1.00,1.00,0.0301,691.75
170000,8,634,8.44,0.03,0.00,0.00,8.40,0.00,1.01,0.000,0.087,325691.8,6360.6,1,0,2.27,1.00,1.02,0.6351,12.88
170000,2,128,9.30,0.05,0.00,0.00,9.24,0.00,1.02,0.000,0.219,67401.9,3828.0,2,0,2.14,1.00,1.03,0.3803,3.85
170000,0,9,9.33,0.33,0.00,0.00,9.00,0.00,1.13,0.000,0.000,958.7,206.2,3,9,1.78,1.00,1.26,0.0262,714.89
180000,8,546,8.20,0.01,0.00,0.01,8.19,0.00,1.01,0.000,0.084,286628.5,5936.1,1,0,2.28,1.01,1.01,0.5925,6.18
180000,2,113,11.18,0.09,0.02,0.00,11.07,0.00,1.03,0.000,0.236,68303.2,3867.5,2,0,2.21,1.03,1.03,0.3838,5.72
180000,0,6,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.000,804.2,189.4,3,6,1.67,1.00,1.00,0.0237,728.78
190000,8,633,8.43,0.09,0.00,0.01,8.33,0.00,1.04,0.000,0.080,296779.3,6236.0,2,16,2.36,1.04,1.05,0.6228,14.21
190000,2,141,8.25,0.11,0.00,0.00,8.14,0.00,1.07,0.000,0.292,67866.5,3907.1,2,6,1.78,1.03,1.08,0.3892,1.33
190000,0,2,13.00,0.50,0.00,0.50,12.00,0.00,1.10,0.000,0.000,584.9,138.4,2,2,2.50,1.00,1.17,0.0167,730.74
200000,8,610,8.50,0.04,0.00,0.00,8.45,0.00,1.02,0.000,0.070,309063.3,6698.2,2,38,2.26,1.01,1.02,0.6655,32.40
200000,2,127,7.73,0.01,0.00,0.00,7.72,0.00,1.01,0.000,0.322,66708.3,3322.8,2,25,1.66,1.01,1.00,0.3323,5.67
200000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,568.3,76.8,1,2,2.00,1.00,1.00,0.0076,665.56
210000,8,623,8.48,0.05,0.00,0.00,8.43,0.00,1.03,0.000,0.072,309639.5,6656.2,2,22,2.25,1.01,1.03,0.6628,25.01
210000,2,140,8.20,0.00,0.01,0.04,8.14,0.00,1.00,0.000,0.314,68202.0,3172.7,2,24,1.84,1.00,1.00,0.3175,3.77
210000,0,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,570.3,78.3,1,2,1.50,1.00,1.00,0.0074,648.22
220000,8,627,8.45,0.03,0.01,0.00,8.42,0.00,1.01,0.000,0.083,317092.1,6797.7,2,5,2.36,1.00,1.02,0.6770,12.68
220000,2,144,8.99,0.19,0.00,0.04,8.76,0.00,1.12,0.000,0.259,72291.1,3421.0,2,2,1.81,1.09,1.15,0.3414,3.99
220000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,644.3,104.1,2,2,1.50,1.00,1.00,0.0132,656.36
230000,8,615,8.79,0.03,0.00,0.00,8.75,0.00,1.01,0.000,0.084,313222.9,6647.0,1,0,2.38,1.01,1.01,0.6635,14.31
230000,2,100,8.89,0.00,0.00,0.00,8.89,0.00,1.00,0.000,0.244,73894.1,4031.1,0,0,1.66,1.00,1.00,0.4000,2.74
230000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,784.6,194.6,0,1,1.00,1.00,1.00,0.0246,666.33
240000,8,596,8.95,0.01,0.00,0.00,8.94,0.00,1.01,0.000,0.090,317868.2,6790.8,1,0,2.35,1.01,1.01,0.6776,11.01
240000,2,142,8.41,0.03,0.04,0.00,8.34,0.00,1.01,0.000,0.223,65552.2,3737.3,1,0,1.61,1.00,1.02,0.3713,8.28
240000,0,7,8.14,0.14,0.00,0.00,8.00,0.00,1.03,0.000,0.000,786.0,202.5,2,7,2.29,1.00,1.06,0.0243,666.55
250000,8,618,8.99,0.02,0.00,0.00,8.97,0.00,1.01,0.000,0.091,319138.9,6834.3,1,0,2.36,1.01,1.01,0.6826,10.01
250000,2,145,9.79,0.15,0.14,0.15,9.34,0.00,1.06,0.000,0.261,75167.2,4041.1,0,0,1.92,1.01,1.08,0.4004,5.62
250000,0,4,7.75,0.00,0.00,0.00,7.75,0.00,1.00,0.000,0.000,933.0,241.2,0,4,1.75,1.00,1.00,0.0276,660.58
260000,8,609,9.06,0.03,0.00,0.01,9.01,0.00,1.02,0.000,0.087,319372.1,6846.6,2,0,2.41,1.01,1.02,0.6838,11.99
260000,2,148,9.22,0.12,0.04,0.05,9.01,0.02,1.05,0.007,0.252,75433.9,4059.1,1,0,1.72,1.03,1.07,0.4011,5.13
260000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,861.1,241.6,2,4,1.75,1.00,1.00,0.0298,664.05
270000,8,586,9.09,0.03,0.00,0.00,9.06,0.00,1.01,0.000,0.090,307397.6,6958.0,2,0,2.32,1.00,1.02,0.6950,11.35
270000,2,138,9.42,0.07,0.01,0.08,9.26,0.00,1.02,0.000,0.239,74425.8,4023.2,1,0,1.78,1.01,1.03,0.3983,3.55
270000,0,6,11.50,0.00,0.00,0.00,11.50,0.00,1.00,0.000,0.000,787.2,224.9,2,6,2.00,1.00,1.00,0.0268,666.70
280000,8,625,9.08,0.04,0.00,0.00,9.04,0.00,1.02,0.000,0.090,308878.2,6987.4,1,0,2.28,1.01,1.02,0.6967,15.62
280000,2,153,9.21,0.10,0.03,0.14,8.93,0.00,1.04,0.000,0.262,75992.0,4231.0,1,0,1.84,1.01,1.06,0.4194,3.51
280000,0,4,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,857.2,292.5,1,4,2.25,1.00,1.00,0.0303,616.90
290000,8,645,9.06,0.05,0.00,0.00,9.00,0.00,1.02,0.000,0.081,318733.8,7135.5,1,3,2.40,1.02,1.02,0.7101,28.82
290000,2,143,9.15,0.10,0.00,0.01,9.03,0.00,1.05,0.000,0.248,75988.1,4219.3,1,2,1.77,1.04,1.07,0.4186,6.48
290000,0,5,7.80,0.00,0.00,0.00,7.80,0.00,1.00,0.000,0.000,777.6,219.4,1,5,2.80,1.00,1.00,0.0262,577.99
300000,8,607,9.12,0.07,0.01,0.00,9.03,0.00,1.03,0.000,0.077,325222.8,7248.9,1,9,2.35,1.03,1.03,0.7210,14.62
300000,2,139,8.86,0.04,0.00,0.04,8.78,0.00,1.00,0.000,0.280,74947.3,3894.8,1,24,1.84,1.00,1.00,0.3857,3.77
300000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,870.8,228.3,1,1,4.00,1.00,1.00,0.0242,535.52
310000,8,609,9.12,0.02,0.01,0.00,9.10,0.00,1.01,0.000,0.084,323038.8,7120.4,1,0,2.42,1.01,1.01,0.7094,11.91
310000,2,143,8.79,0.14,0.00,0.12,8.53,0.00,1.06,0.000,0.234,73518.5,3962.0,1,1,1.77,1.04,1.03,0.3935,3.08
310000,0,9,9.33,0.00,0.00,0.22,9.11,0.00,1.00,0.000,0.000,765.7,187.6,1,9,2.56,1.00,1.00,0.0215,515.35
320000,8,480,9.28,0.03,0.00,0.01,9.24,0.00,1.01,0.000,0.099,292030.2,6719.8,1,0,2.38,1.01,1.01,0.6715,9.00
320000,2,136,9.17,0.09,0.22,0.10,8.76,0.00,1.04,0.000,0.229,74515.7,4117.0,0,0,1.76,1.01,1.05,0.4074,3.95
320000,0,4,8.25,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.000,765.6,202.0,1,4,1.75,1.00,1.00,0.0240,510.70
330000,8,540,9.04,0.01,0.00,0.00,9.02,0.00,1.01,0.000,0.090,255087.2,5933.6,1,0,2.30,1.01,1.01,0.5923,10.71
330000,2,144,8.57,0.03,0.06,0.04,8.44,0.00,1.03,0.000,0.226,74770.8,4076.9,0,0,1.69,1.02,1.03,0.4032,7.64
330000,0,8,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,788.9,224.3,0,8,2.00,1.00,1.00,0.0270,504.78
340000,8,622,9.14,0.07,0.00,0.00,9.06,0.00,1.03,0.000,0.087,303888.9,7139.7,1,0,2.40,1.03,1.04,0.7129,13.52
340000,2,147,8.99,0.02,0.00,0.10,8.88,0.00,1.01,0.000,0.244,74688.9,3947.0,1,0,1.69,1.02,1.01,0.3908,4.01
340000,0,4,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,819.8,235.4,2,4,2.00,1.00,1.00,0.0279,500.94
350000,8,617,9.20,0.05,0.00,0.01,9.14,0.00,1.02,0.000,0.076,327629.2,7304.0,2,15,2.38,1.02,1.02,0.7273,15.27
350000,2,126,9.05,0.01,0.00,0.17,8.87,0.00,1.00,0.000,0.260,75199.7,4063.1,2,14,1.96,1.01,1.00,0.4035,2.45
350000,0,4,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,913.5,219.7,2,4,2.00,1.00,1.00,0.0266,489.70
360000,8,609,9.14,0.02,0.00,0.03,9.09,0.00,1.01,0.000,0.074,319061.4,6923.2,2,17,2.36,1.01,1.01,0.6888,15.82
360000,2,135,8.48,0.00,0.05,0.27,8.16,0.00,1.00,0.000,0.249,68803.5,3626.0,2,10,1.82,1.00,1.00,0.3610,3.49
360000,0,3,9.33,0.00,0.00,0.00,9.33,0.00,1.00,0.000,0.000,823.5,172.7,2,3,2.00,1.00,1.00,0.0184,449.95
370000,8,630,9.13,0.04,0.00,0.00,9.08,0.00,1.02,0.000,0.077,319946.0,6930.4,2,9,2.33,1.02,1.02,0.6908,15.30
370000,2,151,8.87,0.04,0.00,0.02,8.81,0.00,1.02,0.000,0.274,72498.2,3760.0,2,3,1.70,1.02,1.03,0.3749,3.35
370000,0,3,11.33,0.00,0.00,0.00,11.33,0.00,1.00,0.000,0.000,846.4,166.1,2,3,1.33,1.00,1.00,0.0195,446.74
380000,8,618,9.10,0.02,0.00,0.02,9.07,0.00,1.01,0.000,0.075,319462.1,6859.8,2,25,2.34,1.01,1.01,0.6835,14.27
380000,2,127,8.66,0.00,0.00,0.10,8.56,0.00,1.00,0.000,0.251,69864.5,3694.2,2,13,1.99,1.00,1.00,0.3683,1.77
380000,0,4,10.00,1.25,0.00,0.00,8.75,0.00,1.59,0.000,0.000,769.8,141.2,2,4,3.00,1.65,1.65,0.0163,435.99
390000,8,655,8.69,0.00,0.00,0.01,8.68,0.00,1.01,0.000,0.074,327377.4,6924.2,1,0,2.37,1.01,1.01,0.6904,13.50
390000,2,142,8.28,0.06,0.03,0.11,8.08,0.00,1.03,0.000,0.217,73342.4,3966.8,1,0,1.69,1.02,1.04,0.3946,7.28
390000,0,8,11.38,2.12,0.00,0.00,9.25,0.00,1.92,0.000,0.001,940.7,234.0,1,7,2.38,1.48,2.15,0.0271,430.61
400000,8,638,8.99,0.09,0.00,0.01,8.89,0.00,1.04,0.000,0.075,330819.8,6963.5,1,0,2.34,1.02,1.05,0.6943,15.09
400000,2,145,8.79,0.03,0.11,0.11,8.53,0.00,1.01,0.000,0.235,74789.3,3991.6,1,0,1.75,1.00,1.02,0.3957,4.58
400000,0,11,10.09,0.00,0.00,0.64,9.45,0.00,1.00,0.000,0.001,1135.5,265.7,2,11,2.55,1.00,1.00,0.0324,435.12
410000,8,641,8.82,0.01,0.00,0.01,8.80,0.00,1.01,0.000,0.075,331022.4,7009.7,1,0,2.37,1.01,1.00,0.6966,17.71
410000,2,154,8.32,0.01,0.00,0.17,8.14,0.00,1.00,0.000,0.237,74756.6,4038.4,1,0,1.77,1.00,1.01,0.3998,4.75
410000,0,8,9.50,0.12,0.00,0.00,9.38,0.00,1.03,0.000,0.000,1138.0,253.8,2,8,1.75,1.00,1.06,0.0325,422.42
420000,8,642,8.79,0.02,0.00,0.01,8.76,0.00,1.01,0.000,0.074,329565.3,6769.5,1,0,2.33,1.01,1.01,0.6743,10.59
420000,2,149,8.70,0.17,0.01,0.06,8.46,0.00,1.07,0.000,0.239,75050.4,3855.4,1,0,1.71,1.08,1.05,0.3818,5.70
420000,0,3,13.33,0.00,0.00,0.00,13.33,0.00,1.00,0.000,0.000,1003.0,237.5,1,3,2.33,1.00,1.00,0.0293,422.39
430000,8,568,9.01,0.05,0.01,0.01,8.94,0.00,1.02,0.000,0.087,324619.0,6871.6,2,0,2.37,1.01,1.03,0.6828,40.84
430000,2,150,8.63,0.11,0.00,0.00,8.53,0.00,1.07,0.000,0.239,75134.5,3843.9,1,0,1.77,1.06,1.07,0.3797,4.43
430000,0,4,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,970.2,258.4,2,3,2.00,1.00,1.00,0.0307,353.72
440000,8,584,9.30,0.01,0.00,0.03,9.25,0.00,1.01,0.000,0.091,296548.3,6459.1,4,1,2.45,1.01,1.01,0.6393,9.95
440000,2,144,8.56,0.01,0.07,0.22,8.27,0.00,1.00,0.000,0.229,74678.4,3805.2,2,3,1.76,1.00,1.00,0.3755,2.04
440000,0,6,7.83,0.00,0.00,0.00,7.83,0.00,1.00,0.000,0.000,840.4,293.5,2,6,1.67,1.00,1.00,0.0310,291.38
450000,8,570,9.16,0.07,0.00,0.01,9.07,0.00,1.03,0.000,0.099,312836.5,6590.3,3,3,2.30,1.02,1.03,0.6587,11.08
450000,2,163,7.17,0.04,0.07,0.03,7.03,0.00,1.02,0.000,0.223,75451.6,3600.2,3,2,1.56,1.02,1.02,0.3567,3.96
450000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,889.1,236.5,1,2,2.00,1.00,1.00,0.0284,302.31
460000,8,623,9.02,0.07,0.00,0.01,8.94,0.00,1.04,0.000,0.085,300859.7,6545.3,2,1,2.32,1.02,1.04,0.6526,17.71
460000,2,165,7.02,0.06,0.15,0.18,6.64,0.00,1.04,0.000,0.216,76052.3,3359.3,1,1,1.69,1.03,1.04,0.3326,6.80
460000,0,5,9.40,0.00,0.00,0.00,9.40,0.00,1.00,0.000,0.000,810.3,198.1,2,5,2.20,1.00,1.00,0.0224,270.68
470000,8,574,9.06,0.05,0.00,0.00,9.01,0.00,1.02,0.000,0.093,304192.9,6540.8,1,0,2.26,1.02,1.03,0.6532,11.19
470000,2,147,8.76,0.02,0.01,0.05,8.67,0.00,1.01,0.000,0.237,76162.2,3758.8,1,0,1.71,1.00,1.02,0.3721,5.18
470000,0,7,9.71,0.00,0.00,0.00,9.71,0.00,1.00,0.000,0.000,878.0,250.9,2,7,1.43,1.00,1.00,0.0272,253.93
480000,8,637,9.09,0.01,0.00,0.02,9.06,0.00,1.00,0.000,0.083,323614.0,6866.6,1,0,2.31,1.00,1.01,0.6855,14.91
480000,2,140,9.29,0.04,0.00,0.16,9.08,0.00,1.02,0.000,0.239,75218.0,3896.2,1,0,1.82,1.01,1.03,0.3848,3.71
480000,0,4,9.75,0.00,0.00,0.00,9.75,0.00,1.00,0.000,0.000,819.4,238.5,2,3,2.75,1.00,1.00,0.0298,254.40
490000,8,644,9.16,0.00,0.00,0.02,9.14,0.00,1.00,0.000,0.081,329379.8,6865.1,3,2,2.33,1.00,1.00,0.6846,14.58
490000,2,154,8.84,0.27,0.00,0.05,8.53,0.00,1.12,0.000,0.251,75281.8,4162.9,1,0,1.68,1.08,1.12,0.4125,3.71
490000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,952.2,256.5,1,1,2.00,1.00,1.00,0.0300,243.32
500000,8,639,9.07,0.03,0.00,0.05,8.99,0.00,1.01,0.000,0.075,329596.7,6804.2,1,0,2.29,1.01,1.02,0.6793,16.80
500000,2,132,8.63,0.02,0.00,0.00,8.61,0.00,1.01,0.000,0.211,74870.9,4083.5,1,0,1.77,1.01,1.01,0.4055,6.23
500000,0,6,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,922.1,246.8,2,6,2.00,1.00,1.00,0.0291,245.43
510000,8,648,8.94,0.02,0.00,0.01,8.92,0.00,1.01,0.000,0.080,328894.5,6815.5,1,0,2.27,1.01,1.01,0.6792,13.34
510000,2,163,8.20,0.02,0.01,0.29,7.88,0.00,1.01,0.000,0.242,75005.6,3721.6,1,0,1.63,1.00,1.01,0.3673,4.19
510000,0,6,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.001,1024.4,309.0,2,6,2.50,1.00,1.00,0.0302,174.47
520000,8,644,8.51,0.06,0.00,0.00,8.45,0.00,1.02,0.000,0.077,328381.8,6911.0,2,0,2.31,1.00,1.04,0.6901,13.01
520000,2,141,8.38,0.11,0.01,0.03,8.23,0.00,1.03,0.000,0.217,75031.4,3647.8,1,0,1.65,1.03,1.05,0.3609,4.67
520000,0,9,10.33,1.33,0.44,0.00,8.56,0.11,1.72,0.111,0.001,926.9,231.4,2,8,2.22,2.22,1.81,0.0283,179.41
530000,8,646,8.64,0.06,0.00,0.03,8.54,0.00,1.03,0.000,0.076,328702.3,6760.1,3,0,2.37,1.03,1.03,0.6740,13.16
530000,2,149,8.26,0.10,0.00,0.05,8.11,0.00,1.05,0.000,0.227,75449.9,3729.5,1,0,1.85,1.03,1.06,0.3683,3.70
530000,0,9,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,895.3,241.2,2,9,2.00,1.00,1.00,0.0289,162.84
540000,8,651,8.65,0.01,0.01,0.05,8.57,0.00,1.00,0.000,0.077,330089.5,6769.4,3,0,2.30,1.00,1.01,0.6763,11.12
540000,2,139,8.58,0.06,0.10,0.22,8.19,0.00,1.03,0.000,0.221,75105.5,3643.1,1,0,1.94,1.01,1.04,0.3612,2.93
540000,0,11,10.64,0.00,1.91,0.00,8.73,0.00,1.00,0.000,0.001,923.5,236.0,2,11,1.91,1.00,1.00,0.0279,173.20
550000,8,659,8.56,0.01,0.00,0.04,8.51,0.00,1.01,0.000,0.075,330290.5,6521.9,2,0,2.29,1.01,1.01,0.6511,14.13
550000,2,147,7.96,0.05,0.00,0.03,7.87,0.00,1.02,0.000,0.217,74778.5,3518.9,1,0,1.82,1.01,1.04,0.3472,3.18
550000,0,6,7.83,0.00,0.00,0.00,7.83,0.00,1.00,0.000,0.000,965.8,242.9,2,6,2.67,1.00,1.00,0.0298,168.54
560000,8,644,8.64,0.04,0.00,0.00,8.60,0.00,1.02,0.000,0.073,330080.8,6496.8,1,0,2.34,1.02,1.02,0.6471,18.99
560000,2,151,8.23,0.01,0.00,0.09,8.14,0.00,1.00,0.000,0.228,74868.2,3810.0,1,0,1.74,1.00,1.00,0.3777,7.38
560000,0,6,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,988.2,242.4,2,5,2.17,1.00,1.00,0.0281,139.25
570000,8,654,8.60,0.02,0.01,0.01,8.57,0.00,1.01,0.000,0.074,329492.3,6561.5,2,3,2.31,1.01,1.01,0.6544,16.51
570000,2,141,8.46,0.04,0.00,0.06,8.37,0.00,1.04,0.000,0.221,74742.8,3884.2,2,0,1.84,1.04,1.04,0.3840,3.12
570000,0,9,8.11,1.33,0.11,0.00,6.67,0.11,1.72,0.111,0.000,927.3,226.5,2,9,2.11,2.22,1.81,0.0270,130.30
580000,8,670,8.34,0.03,0.00,0.00,8.30,0.00,1.01,0.000,0.075,328897.3,6644.4,2,2,2.31,1.01,1.02,0.6625,14.84
580000,2,152,8.17,0.06,0.09,0.01,8.01,0.03,1.02,0.007,0.241,74969.2,3706.9,2,2,1.65,1.02,1.02,0.3673,2.75
580000,0,6,8.00,0.00,1.33,0.00,6.67,0.00,1.00,0.000,0.000,847.5,212.8,2,6,2.00,1.00,1.00,0.0241,110.76
590000,8,639,8.59,0.01,0.00,0.00,8.58,0.00,1.00,0.000,0.075,322572.3,6613.3,2,12,2.34,1.00,1.00,0.6604,14.17
590000,2,150,8.18,0.04,0.12,0.02,8.00,0.00,1.03,0.000,0.263,73788.9,3411.8,2,4,1.73,1.01,1.03,0.3400,5.04
590000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,667.0,115.0,2,2,2.00,1.00,1.00,0.0127,101.10
600000,8,667,8.45,0.01,0.00,0.01,8.42,0.00,1.01,0.000,0.077,327521.0,6624.7,1,0,2.29,1.01,1.01,0.6620,15.74
