step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,4,98,63.8,1.9,0.1,0.0,61.8,0.0,1.27,0.0,11,145,31.52,1.61,98,0,0,0.0,1.36,1.10,1.30,7.72,8.00,8.00
5000,3,42,13.9,2.3,0.5,0.0,11.0,0.0,1.56,12.5,11,100,8.67,2.19,1,34,7,0.0,1.46,1.62,1.59,4.02,5.52,5.76
6000,10,346,12.4,0.2,0.0,0.2,12.0,0.0,1.05,15.0,81,235,15.52,0.58,304,37,5,0.0,1.03,1.07,1.06,3.20,3.13,5.50
6000,4,73,63.6,1.4,0.0,0.0,62.2,0.0,1.31,0.1,7,138,32.38,3.65,55,14,4,0.0,1.44,1.01,1.39,7.64,8.00,7.97
6000,3,10,16.3,0.3,0.3,2.9,12.8,0.0,1.09,11.4,5,116,8.29,2.94,0,9,1,0.0,1.05,1.10,1.12,2.90,2.90,7.40
7000,10,497,13.3,0.4,0.0,0.1,12.8,0.0,1.10,13.8,135,205,14.29,0.48,457,37,3,0.0,1.02,1.15,1.12,3.36,3.36,5.82
7000,4,17,64.0,0.0,0.0,0.0,64.0,0.0,1.00,0.0,1,135,34.09,10.29,0,17,0,0.0,1.00,1.00,1.00,8.47,8.00,8.00
8000,10,542,11.9,0.1,0.0,0.0,11.8,0.0,1.04,14.9,123,231,15.39,0.44,496,41,5,0.0,1.03,1.06,1.04,3.14,3.08,5.50
8000,15,35,11.3,0.0,0.2,0.0,11.1,0.0,1.00,17.2,6,331,19.55,0.57,27,8,0,0.0,1.00,1.00,1.00,2.89,4.26,3.14
8000,4,26,64.0,0.1,0.7,0.0,63.2,0.2,1.01,0.0,3,132,32.15,14.03,0,19,7,0.2,1.01,1.01,1.01,5.77,8.00,8.00
9000,10,536,12.2,0.2,0.0,0.0,11.9,0.0,1.07,14.9,106,252,16.95,0.43,490,40,6,0.0,1.02,1.10,1.09,3.17,3.29,5.32
9000,15,64,11.2,0.0,0.0,0.5,10.7,0.0,1.00,17.2,13,252,15.19,0.57,37,26,1,0.0,1.00,1.00,1.00,2.86,4.09,3.33
9000,4,15,64.0,0.0,0.0,0.0,64.0,0.0,1.00,0.0,1,148,31.95,8.86,0,14,1,0.0,1.00,1.00,1.00,7.60,8.00,8.00
10000,10,559,12.0,0.1,0.0,0.0,11.9,0.0,1.02,15.3,86,271,17.84,0.54,516,36,7,0.0,1.00,1.03,1.02,3.21,3.14,5.22
10000,15,28,11.4,0.2,0.0,0.3,10.9,0.0,1.08,17.3,7,524,31.34,1.07,18,10,0,0.0,1.10,1.10,1.06,3.14,4.11,3.32
10000,4,18,64.0,0.0,0.0,0.0,64.0,0.0,1.00,0.0,1,138,31.46,6.24,0,16,2,0.0,1.00,1.00,1.00,7.83,8.00,8.00
11000,10,574,12.0,0.1,0.0,0.0,11.9,0.0,1.03,15.4,93,311,20.39,0.49,522,47,5,0.0,1.00,1.05,1.04,3.16,3.09,5.21
11000,4,23,64.0,0.8,0.0,0.0,63.2,0.0,1.13,0.0,2,185,41.79,11.13,0,20,3,0.0,1.24,1.00,1.14,7.04,8.00,8.00
11000,15,10,9.4,0.0,0.0,0.0,9.4,0.0,1.00,18.6,3,736,41.44,1.78,9,1,0,0.0,1.00,1.00,1.00,3.10,3.70,3.00
12000,10,203,13.1,0.8,0.0,0.0,12.3,0.0,1.20,16.1,40,292,19.47,0.68,152,49,2,0.0,1.04,1.28,1.25,2.98,3.10,4.89
12000,4,18,64.0,3.7,0.0,0.0,60.3,0.0,1.20,0.0,4,196,45.24,18.93,0,17,1,0.0,1.00,1.00,1.40,6.33,8.00,8.00
13000,10,168,12.9,0.3,0.0,0.0,12.6,0.0,1.08,16.0,42,229,15.63,0.44,123,43,2,0.0,1.01,1.11,1.11,2.97,3.18,4.86
13000,4,17,64.0,3.3,0.1,0.0,60.6,0.0,1.65,0.0,7,188,40.82,8.68,0,16,1,0.0,2.08,1.52,1.50,7.82,8.00,8.00
14000,10,170,13.5,0.5,0.0,0.1,12.9,0.0,1.15,15.6,37,216,15.03,0.76,112,54,4,0.0,1.08,1.19,1.17,3.07,3.18,5.04
14000,4,12,64.0,1.5,0.0,0.0,62.5,0.0,1.24,0.0,2,173,38.53,10.31,0,11,1,0.0,1.44,1.00,1.26,7.83,8.00,8.00
15000,10,138,12.4,0.2,0.0,0.1,12.1,0.0,1.09,16.3,29,226,15.33,0.67,78,56,4,0.0,1.10,1.18,1.08,2.89,3.12,4.73
