step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
70000,8,606,9.26,0.06,0.03,0.06,9.12,0.00,1.01,0.000,0.073,327118.1,24880.4,2,0,2.58,1.00,1.02,2.4827,87.62
70000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,25.79
70000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,698.0,503.5,1,1,4.00,1.00,1.00,0.0395,2491.02
80000,8,610,9.09,0.09,0.00,0.01,8.99,0.00,1.02,0.000,0.072,327120.8,23733.8,2,0,2.57,1.00,1.03,2.3534,68.01
80000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,5.4,0.0,0,0,-0.00,-0.00,-0.00,0.0002,146.32
80000,0,4,9.00,1.00,0.00,0.00,8.00,0.00,1.35,0.000,0.000,711.3,382.8,1,4,2.50,1.25,1.32,0.0362,2161.90
90000,8,620,9.24,0.01,0.01,0.00,9.21,0.00,1.00,0.000,0.075,326596.7,23776.0,1,0,2.54,1.00,1.00,2.3770,78.01
90000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,8.50
90000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,647.2,369.9,0,2,1.50,1.00,1.00,0.0379,2283.47
100000,8,604,9.26,0.01,0.01,0.01,9.23,0.00,1.00,0.000,0.073,325854.6,24772.5,1,0,2.64,1.01,1.01,2.4730,61.56
100000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,2.72
100000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,663.9,338.5,0,0,-0.00,-0.00,-0.00,0.0348,2266.82
110000,8,609,9.50,0.19,0.00,0.01,9.29,0.00,1.06,0.000,0.075,326694.6,24299.2,1,0,2.72,1.04,1.07,2.4205,88.64
110000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,11.58
110000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,662.9,344.3,1,2,3.00,1.00,1.00,0.0347,2129.23
120000,8,612,9.25,0.00,0.01,0.01,9.23,0.00,1.00,0.000,0.074,325374.3,24404.6,2,0,2.62,1.00,1.00,2.4342,53.58
120000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,4.79
120000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,680.6,387.2,1,4,2.75,1.00,1.00,0.0353,2064.40
130000,8,607,9.37,0.19,0.00,0.02,9.16,0.00,1.07,0.000,0.075,325182.8,25429.7,1,1,2.69,1.07,1.08,2.5409,77.30
130000,1,22,10.32,0.14,0.00,0.00,10.18,0.00,1.03,0.000,0.128,16984.5,3989.8,1,1,3.05,1.03,1.03,0.4091,12.84
130000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,19154.9,16781.0,1,1,2.00,1.00,1.00,1.5898,1212.44
140000,8,605,9.28,0.10,0.01,0.00,9.18,0.00,1.04,0.000,0.073,324306.2,25139.8,1,0,2.68,1.04,1.06,2.5034,69.14
140000,1,19,12.26,0.00,0.00,0.00,12.26,0.00,1.00,0.000,0.144,12092.2,2375.1,1,0,3.11,1.00,1.00,0.2385,22.06
140000,0,7,13.14,0.00,0.00,0.00,13.14,0.00,1.00,0.000,0.001,981.6,934.6,1,6,2.57,1.00,1.00,0.0955,1123.63
150000,8,632,8.83,0.01,0.01,0.00,8.81,0.00,1.00,0.000,0.073,322335.6,26446.6,1,0,2.55,1.00,1.01,2.6423,80.53
150000,1,32,11.62,0.22,0.22,0.00,11.19,0.00,1.02,0.000,0.224,16348.8,4130.3,0,0,3.25,1.00,1.07,0.4130,8.63
150000,0,14,13.71,0.00,0.00,0.00,13.71,0.00,1.00,0.000,0.001,5296.4,4821.8,1,9,3.86,1.00,1.00,0.4619,889.03
160000,8,616,9.04,0.06,0.06,0.02,8.89,0.00,1.02,0.000,0.073,320628.3,26601.7,2,0,2.62,1.01,1.02,2.6492,71.82
160000,1,47,8.49,0.00,0.00,0.00,8.49,0.00,1.00,0.000,0.255,25981.3,6203.7,1,0,2.30,1.00,1.00,0.6248,8.26
160000,0,5,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1868.4,2735.6,2,3,2.40,1.00,1.00,0.2663,754.12
170000,8,622,9.29,0.09,0.01,0.05,9.14,0.00,1.02,0.000,0.075,322637.3,25485.0,2,3,2.55,1.01,1.03,2.5424,71.63
170000,1,43,9.30,0.00,0.00,0.16,9.14,0.00,1.00,0.000,0.246,24920.5,5048.4,1,0,2.26,1.00,1.00,0.5037,5.55
170000,0,13,8.62,0.00,0.00,0.00,8.62,0.00,1.00,0.000,0.001,1715.5,1983.6,2,11,2.38,1.00,1.00,0.2001,693.51
180000,8,628,8.71,0.03,0.02,0.00,8.66,0.00,1.01,0.000,0.072,323603.8,25613.9,2,9,2.50,1.01,1.02,2.5565,65.63
180000,1,32,11.03,0.44,0.19,0.00,10.41,0.00,1.14,0.000,0.228,24790.4,4203.6,1,2,3.28,1.15,1.15,0.4175,5.49
180000,0,2,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,1483.0,1521.2,0,1,3.00,1.00,1.00,0.1603,693.13
190000,8,630,9.19,0.06,0.05,0.04,9.04,0.00,1.02,0.000,0.076,317510.4,25904.2,2,10,2.62,1.01,1.02,2.5828,65.11
190000,1,36,9.28,0.28,0.06,0.00,8.94,0.00,1.13,0.000,0.225,22567.7,5031.6,2,4,3.03,1.08,1.08,0.5115,6.82
190000,0,11,9.91,2.36,0.00,0.00,7.55,0.00,2.20,0.000,0.001,1528.4,1922.6,3,7,2.82,1.70,1.70,0.1869,635.86
200000,8,610,9.30,0.00,0.01,0.00,9.29,0.00,1.00,0.000,0.075,318185.8,26570.0,3,1,2.62,1.00,1.00,2.6515,81.85
200000,1,32,12.91,0.00,0.00,1.25,11.66,0.00,1.00,0.000,0.293,19720.5,4851.0,3,4,2.81,1.00,1.00,0.5053,17.28
200000,0,20,10.80,0.00,0.00,1.70,9.10,0.00,1.00,0.000,0.001,1931.7,2531.4,3,14,2.35,1.00,1.00,0.2416,630.80
210000,8,620,9.06,0.06,0.00,0.01,8.98,0.00,1.03,0.000,0.074,320918.0,25360.5,2,7,2.53,1.02,1.02,2.5333,84.17
210000,1,46,7.09,0.00,0.00,0.17,6.91,0.00,1.00,0.000,0.217,24672.0,5764.6,2,0,2.52,1.00,1.00,0.5855,3.99
210000,0,9,5.78,0.00,0.00,0.00,5.78,0.00,1.00,0.000,0.000,1756.7,2425.3,2,7,2.00,1.00,1.00,0.2389,660.41
220000,8,618,8.70,0.03,0.02,0.01,8.64,0.00,1.01,0.000,0.070,321533.5,25486.5,3,0,2.53,1.01,1.02,2.5449,61.40
220000,1,29,9.97,0.07,0.00,0.00,9.90,0.00,1.02,0.000,0.183,24755.0,6047.6,2,0,2.62,1.00,1.03,0.6084,11.77
220000,0,12,14.08,3.17,0.00,0.50,10.42,0.00,2.02,0.000,0.001,1578.9,2547.8,3,9,3.17,1.73,2.10,0.2570,687.68
230000,8,617,8.64,0.02,0.02,0.02,8.58,0.00,1.01,0.000,0.070,322183.3,24623.1,4,0,2.49,1.01,1.01,2.4592,112.86
230000,1,22,8.73,0.09,0.00,0.00,8.64,0.00,1.05,0.000,0.116,13436.7,2952.0,0,0,2.95,1.06,1.06,0.3151,15.18
230000,0,7,12.43,0.57,0.00,0.00,11.86,0.00,1.08,0.000,0.001,1198.8,1365.1,1,3,2.57,1.00,1.18,0.1518,943.13
240000,8,633,8.34,0.07,0.03,0.01,8.23,0.00,1.02,0.000,0.069,320524.0,25491.5,2,0,2.47,1.00,1.03,2.5389,95.12
240000,1,36,11.22,0.33,0.28,0.06,10.56,0.00,1.11,0.000,0.270,22049.3,5880.1,1,0,2.81,1.11,1.11,0.5930,26.11
240000,0,20,13.15,0.00,0.10,0.40,12.65,0.00,1.00,0.000,0.001,3905.1,4806.0,2,14,2.90,1.00,1.00,0.4542,625.68
250000,8,627,8.85,0.13,0.04,0.00,8.68,0.00,1.04,0.000,0.072,321445.0,24348.5,4,0,2.55,1.04,1.06,2.4266,59.22
250000,1,27,7.89,0.00,0.00,0.00,7.89,0.00,1.00,0.000,0.135,17114.4,4337.1,1,0,2.67,1.00,1.00,0.4401,9.13
250000,0,19,10.32,0.00,0.00,0.00,10.32,0.00,1.00,0.000,0.001,1582.2,2149.7,3,12,2.84,1.00,1.00,0.2333,835.84
260000,8,602,9.13,0.12,0.01,0.02,8.98,0.00,1.03,0.000,0.074,318315.2,24988.0,1,0,2.67,1.02,1.04,2.4965,58.47
260000,1,16,14.44,2.38,1.25,0.00,10.81,0.00,1.63,0.000,0.151,16378.4,3677.6,0,0,3.81,1.00,1.92,0.3758,10.50
260000,0,7,12.86,4.29,0.00,0.00,8.57,0.00,2.07,0.000,0.000,5965.0,5588.1,1,7,3.29,1.00,2.72,0.5414,710.00
270000,8,607,8.81,0.02,0.03,0.03,8.72,0.00,1.01,0.000,0.080,316584.9,24972.7,2,8,2.60,1.01,1.01,2.4914,44.36
270000,1,48,9.42,0.00,0.00,0.38,9.04,0.00,1.00,0.000,0.295,24353.3,4356.8,2,3,2.48,1.00,1.00,0.4408,8.00
270000,0,16,10.69,0.25,0.00,1.06,9.38,0.00,1.24,0.000,0.001,1624.8,1829.9,2,9,2.56,1.31,1.31,0.1796,675.01
280000,8,603,9.33,0.08,0.00,0.03,9.22,0.00,1.03,0.000,0.079,309814.3,25618.6,2,0,2.69,1.02,1.03,2.5585,50.45
280000,1,48,7.65,0.40,0.00,0.02,7.23,0.00,1.14,0.000,0.215,25055.1,3664.1,1,0,2.50,1.17,1.12,0.3694,4.25
280000,0,8,7.62,0.00,0.00,0.00,7.62,0.00,1.00,0.000,0.001,994.7,1226.2,2,6,3.00,1.00,1.00,0.1206,639.23
290000,8,529,9.60,0.10,0.00,0.01,9.49,0.00,1.03,0.000,0.098,288881.4,23967.8,2,2,2.57,1.03,1.03,2.3968,49.81
290000,1,50,7.04,0.06,0.00,0.00,6.98,0.00,1.02,0.000,0.218,25451.0,3180.9,1,0,2.42,1.05,1.00,0.3195,4.73
290000,0,9,7.44,0.00,0.00,0.00,7.44,0.00,1.00,0.000,0.000,947.4,816.1,2,6,2.56,1.00,1.00,0.0836,662.54
300000,8,554,8.65,0.18,0.01,0.00,8.46,0.00,1.06,0.000,0.085,250978.6,19294.2,3,0,2.48,1.05,1.07,1.9255,43.05
300000,1,63,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.287,25745.3,4057.3,3,2,2.11,1.00,1.00,0.4073,2.81
300000,0,12,6.25,0.00,0.00,0.00,6.25,0.00,1.00,0.000,0.000,1094.5,1397.9,3,10,2.00,1.00,1.00,0.1426,668.57
310000,8,636,9.05,0.11,0.00,0.00,8.94,0.00,1.03,0.000,0.081,305836.9,22545.4,2,3,2.44,1.03,1.04,2.2488,66.04
310000,1,39,8.49,0.00,0.00,0.00,8.49,0.00,1.00,0.000,0.225,26279.0,3874.8,3,3,2.33,1.00,1.00,0.3876,4.88
310000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,910.1,1424.1,1,3,1.33,1.00,1.00,0.1435,590.15
320000,8,600,9.07,0.10,0.00,0.00,8.97,0.00,1.03,0.000,0.075,317917.8,23816.1,2,8,2.56,1.03,1.04,2.3756,81.58
320000,1,30,11.67,0.03,0.00,0.00,11.63,0.00,1.01,0.000,0.273,24778.3,3932.9,2,5,3.37,1.02,1.02,0.3963,7.68
320000,0,6,26.17,0.00,0.00,0.00,26.17,0.00,1.00,0.000,0.001,886.9,1226.4,2,2,4.00,1.00,1.00,0.1272,578.50
330000,8,603,9.15,0.09,0.00,0.00,9.06,0.00,1.02,0.000,0.074,316620.4,23988.6,2,5,2.54,1.02,1.03,2.3950,76.77
330000,1,30,10.03,0.00,0.00,0.43,9.60,0.00,1.00,0.000,0.218,24270.5,3877.5,2,3,2.83,1.00,1.00,0.3887,5.90
330000,0,9,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.001,989.5,1238.7,2,8,3.56,1.00,1.00,0.1270,579.42
340000,8,623,9.02,0.08,0.01,0.00,8.93,0.00,1.03,0.000,0.079,317011.6,23853.1,2,6,2.43,1.02,1.03,2.3802,52.04
340000,1,40,8.07,0.00,0.00,0.00,8.07,0.00,1.00,0.000,0.255,23230.1,4761.7,2,7,2.60,1.00,1.00,0.4812,11.95
340000,0,6,21.50,0.00,0.00,0.67,20.83,0.00,1.00,0.000,0.000,904.1,1625.0,2,3,4.83,1.00,1.00,0.1625,589.68
350000,8,621,8.85,0.08,0.00,0.00,8.77,0.00,1.02,0.000,0.082,320315.8,23539.2,3,4,2.50,1.01,1.03,2.3531,60.66
350000,1,33,11.12,0.00,0.00,0.85,10.27,0.00,1.00,0.000,0.232,24858.4,4878.1,3,2,2.94,1.00,1.00,0.4884,8.88
350000,0,6,13.00,2.17,0.00,3.50,7.33,0.00,1.69,0.000,0.000,904.2,1479.9,1,4,3.00,1.00,2.50,0.1549,642.82
360000,8,536,9.40,0.04,0.01,0.01,9.35,0.00,1.01,0.000,0.098,299005.8,23736.8,4,0,2.52,1.01,1.02,2.3716,38.29
360000,1,47,8.77,0.47,0.00,0.00,8.30,0.00,1.14,0.000,0.263,25406.0,4712.3,2,0,2.40,1.15,1.18,0.4701,7.31
360000,0,4,7.25,0.00,0.00,0.00,7.25,0.00,1.00,0.000,0.000,1245.6,1779.2,2,4,2.00,1.00,1.00,0.1859,706.66
370000,8,625,9.29,0.02,0.00,0.00,9.27,0.00,1.01,0.000,0.094,275462.2,23257.0,4,3,2.29,1.01,1.01,2.3233,57.68
370000,1,42,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.273,25816.9,4830.3,1,0,2.88,1.00,1.00,0.4822,7.93
370000,0,6,10.83,0.00,0.00,0.00,10.83,0.00,1.00,0.000,0.000,1339.7,1910.2,2,5,2.67,1.00,1.00,0.1960,697.09
380000,8,657,9.58,0.10,0.01,0.00,9.47,0.00,1.03,0.000,0.089,326345.3,28540.3,3,10,2.29,1.04,1.05,2.8477,46.77
380000,1,59,8.08,0.00,0.00,0.00,8.08,0.00,1.00,0.000,0.326,26310.3,5629.7,3,3,2.24,1.00,1.00,0.5661,9.27
380000,0,6,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.000,1054.8,1908.8,2,3,2.50,1.00,1.00,0.1884,643.08
390000,8,649,9.12,0.13,0.08,0.00,8.91,0.00,1.04,0.000,0.078,329746.7,29217.2,4,13,2.30,1.04,1.05,2.9153,54.01
390000,1,40,10.43,0.25,0.00,0.00,10.18,0.00,1.18,0.000,0.306,25334.1,4564.2,2,10,2.75,1.18,1.18,0.4603,12.73
390000,0,3,22.00,4.33,0.00,1.33,16.33,0.00,1.93,0.000,0.000,1012.7,1036.1,2,1,5.67,1.00,2.54,0.1059,622.47
400000,8,693,8.49,0.08,0.01,0.00,8.40,0.00,1.03,0.000,0.077,332869.4,29189.1,3,2,2.12,1.03,1.03,2.9138,48.65
400000,1,30,7.00,0.00,0.30,0.00,6.70,0.00,1.00,0.000,0.129,20592.4,4705.3,2,4,2.43,1.00,1.00,0.4889,81.64
400000,0,7,7.43,0.00,0.00,0.00,7.43,0.00,1.00,0.000,0.000,915.9,1277.0,3,6,2.71,1.00,1.00,0.1287,694.26
410000,8,693,8.29,0.05,0.00,0.00,8.23,0.00,1.03,0.000,0.078,334416.6,27929.3,3,2,2.14,1.03,1.03,2.7907,59.20
410000,1,20,17.00,0.00,0.85,0.00,16.15,0.00,1.00,0.000,0.222,13816.5,2836.3,0,0,3.10,1.00,1.00,0.2862,9.20
410000,0,9,14.56,0.00,0.22,0.00,14.33,0.00,1.00,0.000,0.001,821.3,1083.3,1,5,2.78,1.00,1.00,0.1126,794.79
420000,8,663,8.66,0.10,0.01,0.02,8.52,0.00,1.03,0.000,0.080,333982.2,28044.6,3,0,2.27,1.03,1.04,2.7995,57.27
420000,1,14,22.57,0.07,0.00,0.00,22.50,0.00,1.00,0.000,0.180,12781.1,2456.9,0,0,3.64,1.00,1.00,0.2457,16.58
420000,0,10,15.20,0.00,0.70,0.00,14.50,0.00,1.00,0.000,0.001,761.7,782.3,1,6,3.80,1.00,1.00,0.0825,775.83
430000,8,675,8.67,0.04,0.01,0.05,8.57,0.00,1.01,0.000,0.077,332661.0,28211.8,3,3,2.24,1.02,1.02,2.8172,62.33
430000,1,21,13.86,0.19,0.19,0.00,13.48,0.00,1.18,0.000,0.181,12765.5,3388.8,0,5,3.10,1.24,1.24,0.3415,4.67
430000,0,5,28.20,11.60,1.20,0.00,15.40,0.00,3.76,0.000,0.001,953.3,1276.6,1,4,5.60,3.05,4.80,0.1272,761.45
440000,8,661,8.46,0.04,0.01,0.01,8.41,0.00,1.01,0.000,0.073,331697.1,28091.9,3,0,2.29,1.01,1.02,2.8024,51.28
440000,1,26,9.65,0.00,0.35,0.08,9.23,0.00,1.00,0.000,0.156,14206.2,2779.3,1,0,2.62,1.00,1.00,0.2787,4.39
440000,0,11,8.00,0.00,0.00,0.73,7.27,0.00,1.00,0.000,0.001,777.8,1144.2,2,8,2.64,1.00,1.00,0.1171,730.98
450000,8,636,8.96,0.08,0.06,0.00,8.82,0.00,1.02,0.000,0.079,326655.0,29019.2,4,4,2.44,1.02,1.03,2.8903,45.14
450000,1,26,15.00,2.00,0.69,0.62,11.69,0.00,1.48,0.000,0.253,20199.4,4173.0,2,1,3.69,1.14,1.75,0.4267,38.81
450000,0,7,13.29,4.29,0.00,0.00,9.00,0.00,2.21,0.000,0.001,6760.3,4467.2,2,6,3.14,2.54,2.54,0.4329,534.82
460000,8,645,9.00,0.06,0.02,0.01,8.91,0.00,1.03,0.000,0.076,330085.1,29280.8,3,2,2.46,1.02,1.03,2.9231,47.67
460000,1,42,9.76,0.83,0.00,0.00,8.93,0.00,1.24,0.000,0.256,25332.6,5984.3,2,0,2.83,1.21,1.26,0.6019,13.84
460000,0,7,9.57,1.29,1.43,0.00,6.86,0.00,1.46,0.000,0.000,1403.6,2358.3,1,6,2.14,1.49,1.49,0.2340,519.82
470000,8,630,9.60,0.06,0.03,0.02,9.50,0.00,1.02,0.000,0.079,329929.5,29692.4,3,0,2.49,1.02,1.02,2.9682,59.65
470000,1,48,11.27,0.00,0.23,0.62,10.42,0.00,1.00,0.000,0.327,25215.2,5746.6,1,0,3.21,1.00,1.00,0.5729,7.33
470000,0,16,12.50,0.75,0.19,1.50,10.06,0.00,1.10,0.000,0.001,1529.5,2425.4,2,9,3.25,1.11,1.00,0.2431,485.56
480000,8,658,8.99,0.14,0.03,0.00,8.82,0.00,1.04,0.000,0.084,330434.6,28704.0,3,0,2.38,1.03,1.05,2.8681,44.37
480000,1,26,11.08,0.00,0.81,0.19,10.08,0.00,1.00,0.000,0.213,24494.7,5480.3,2,0,2.73,1.00,1.00,0.5508,18.68
480000,0,13,13.31,0.00,1.69,1.92,9.69,0.00,1.00,0.000,0.001,1705.7,2371.6,3,12,3.00,1.00,1.00,0.2388,506.29
490000,8,643,9.22,0.08,0.05,0.01,9.08,0.00,1.02,0.000,0.084,327605.0,27536.8,3,0,2.36,1.01,1.03,2.7508,50.88
490000,1,43,8.95,0.00,0.70,0.00,8.26,0.00,1.00,0.000,0.239,24107.6,5354.5,2,0,3.00,1.00,1.00,0.5385,12.91
490000,0,10,8.80,0.00,0.00,0.00,8.80,0.00,1.00,0.000,0.001,1637.8,2683.0,3,3,2.60,1.00,1.00,0.2711,527.99
500000,8,649,8.94,0.11,0.03,0.02,8.78,0.00,1.04,0.000,0.083,330296.0,28457.2,3,6,2.42,1.03,1.05,2.8398,64.70
500000,1,46,7.76,0.07,0.00,0.00,7.70,0.00,1.02,0.000,0.228,23292.7,5838.4,3,4,2.52,1.01,1.02,0.5900,8.95
500000,0,8,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1574.9,2369.9,2,7,3.25,1.00,1.00,0.2403,546.79
510000,8,585,8.97,0.03,0.04,0.01,8.90,0.00,1.01,0.000,0.091,311183.8,27472.9,3,3,2.31,1.01,1.01,2.7418,48.94
510000,1,32,9.31,0.00,0.00,0.00,9.31,0.00,1.00,0.000,0.249,21820.7,4524.3,4,6,2.94,1.00,1.00,0.4549,8.72
510000,0,15,11.47,0.00,0.00,0.00,11.47,0.00,1.00,0.000,0.001,1270.8,1856.0,2,9,3.27,1.00,1.00,0.1910,580.66
520000,8,489,9.43,0.12,0.01,0.02,9.28,0.00,1.05,0.000,0.104,263773.9,24348.3,3,6,2.26,1.06,1.06,2.4286,32.79
520000,1,51,10.14,0.00,0.08,0.22,9.84,0.00,1.00,0.000,0.370,23301.7,4730.6,2,7,2.31,1.00,1.00,0.4782,2.71
520000,0,6,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.000,1146.7,1339.6,2,3,2.50,1.00,1.00,0.1352,595.85
530000,8,589,9.27,0.05,0.07,0.00,9.15,0.00,1.02,0.000,0.098,288717.8,28497.2,3,15,2.16,1.03,1.03,2.8461,38.60
530000,1,43,10.05,0.42,0.00,0.00,9.63,0.00,1.12,0.000,0.335,28247.2,4936.5,3,11,2.23,1.10,1.18,0.4946,9.34
530000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,341.1,607.0,1,1,3.00,1.00,1.00,0.0616,558.59
540000,8,670,9.54,0.06,0.02,0.00,9.46,0.00,1.02,0.000,0.091,319532.7,31611.5,3,21,2.20,1.03,1.03,3.1585,87.69
540000,1,40,11.05,0.00,0.00,0.00,11.05,0.00,1.00,0.000,0.338,27626.2,4687.5,2,6,2.22,1.00,1.00,0.4735,6.61
540000,0,3,11.67,0.00,0.00,0.00,11.67,0.00,1.00,0.000,0.000,375.7,320.9,1,3,2.33,1.00,1.00,0.0328,534.86
550000,8,600,9.61,0.02,0.00,0.03,9.55,0.00,1.01,0.000,0.097,317638.0,32129.8,2,5,2.28,1.02,1.02,3.2094,49.52
550000,1,51,10.14,0.25,0.14,0.06,9.69,0.00,1.09,0.000,0.365,27355.9,5021.4,2,1,2.53,1.12,1.13,0.5019,5.47
550000,0,6,10.17,0.00,0.00,0.00,10.17,0.00,1.00,0.000,0.000,460.9,467.7,2,4,2.50,1.00,1.00,0.0501,563.04
560000,8,677,9.27,0.12,0.06,0.01,9.08,0.00,1.05,0.000,0.091,320769.8,31173.5,2,11,2.20,1.06,1.07,3.1131,62.75
560000,1,49,10.73,0.24,0.00,0.00,10.49,0.00,1.10,0.000,0.368,26628.4,5020.9,2,7,2.39,1.12,1.14,0.5048,12.91
560000,0,4,6.75,0.00,0.00,0.00,6.75,0.00,1.00,0.000,0.000,698.5,1055.7,2,4,3.00,1.00,1.00,0.1094,558.24
570000,8,671,9.35,0.07,0.01,0.03,9.24,0.00,1.03,0.000,0.087,334144.2,33272.2,2,4,2.22,1.02,1.02,3.3246,71.05
570000,1,59,8.73,0.19,0.00,0.00,8.54,0.00,1.06,0.000,0.339,28177.1,4698.1,2,7,2.19,1.02,1.09,0.4704,9.97
570000,0,5,13.00,3.60,0.00,0.00,9.40,0.00,2.05,0.000,0.000,576.3,783.8,2,4,2.40,1.00,2.63,0.0820,562.20
580000,8,674,8.91,0.05,0.00,0.02,8.84,0.00,1.02,0.000,0.087,343439.6,32758.1,2,0,2.14,1.02,1.02,3.2732,63.66
580000,1,46,9.43,0.00,0.00,0.09,9.35,0.00,1.00,0.000,0.267,26937.0,5540.6,1,0,2.39,1.00,1.00,0.5576,12.80
580000,0,17,14.76,1.29,0.00,1.06,12.41,0.00,1.31,0.000,0.001,1023.9,2116.8,1,7,3.06,1.33,1.45,0.2134,588.87
590000,8,692,8.33,0.02,0.01,0.00,8.30,0.00,1.01,0.000,0.075,345287.0,30881.7,1,0,2.10,1.00,1.01,3.0820,58.13
590000,1,55,9.02,0.00,0.51,0.02,8.49,0.00,1.00,0.000,0.309,26823.8,5439.2,1,0,2.25,1.00,1.00,0.5454,7.26
