step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
80000,8,520,12.01,0.07,0.19,0.15,11.61,0.00,1.02,0.000,0.081,305899.2,8570.7,3,0,3.19,1.01,1.02,0.8520,14.76
80000,4,327,9.65,0.09,0.01,0.05,9.50,0.00,1.04,0.000,0.158,173489.9,8533.6,4,0,1.98,1.01,1.08,0.8507,11.32
80000,0,11,9.73,0.00,0.00,0.00,9.73,0.00,1.00,0.000,0.001,1127.3,253.1,3,10,3.18,1.00,1.00,0.0246,291.35
90000,8,518,12.18,0.02,0.05,0.13,11.97,0.00,1.01,0.000,0.082,306672.0,8296.1,4,0,3.24,1.01,1.01,0.8278,16.94
90000,4,330,10.06,0.06,0.06,0.04,9.90,0.00,1.02,0.000,0.166,175294.5,8391.7,2,0,2.03,1.02,1.05,0.8382,8.27
90000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1116.0,197.5,0,0,-0.00,-0.00,-0.00,0.0201,273.01
100000,8,517,11.92,0.05,0.09,0.10,11.68,0.00,1.01,0.002,0.080,307551.8,7961.5,3,0,3.10,1.01,1.01,0.7940,12.51
100000,4,319,10.35,0.12,0.01,0.04,10.17,0.00,1.05,0.000,0.166,175120.0,8629.0,4,0,2.10,1.03,1.07,0.8608,10.65
100000,0,6,12.50,0.00,2.17,0.17,10.17,0.00,1.00,0.000,0.000,1133.1,181.9,3,6,4.17,1.00,1.00,0.0207,262.25
110000,8,527,11.60,0.00,0.10,0.11,11.39,0.00,1.00,0.000,0.079,308131.8,8092.5,3,0,3.10,1.00,1.00,0.8073,19.42
110000,4,327,11.13,0.06,0.04,0.05,10.97,0.00,1.02,0.000,0.182,177735.2,9313.9,4,0,1.88,1.01,1.02,0.9303,15.73
110000,0,5,10.20,0.00,0.00,0.00,10.20,0.00,1.00,0.000,0.000,1194.3,172.6,4,5,3.60,1.00,1.00,0.0219,274.81
120000,8,513,12.31,0.00,0.03,0.14,12.14,0.00,1.00,0.000,0.084,308099.4,7680.7,3,0,3.11,1.00,1.00,0.7661,13.36
120000,4,335,11.21,0.02,0.04,0.04,11.11,0.00,1.01,0.000,0.195,182313.1,10059.4,4,1,1.93,1.01,1.01,1.0056,14.74
120000,0,8,10.88,0.50,0.00,0.00,10.38,0.00,1.27,0.000,0.000,1234.8,196.3,5,8,2.75,1.31,1.31,0.0224,287.84
130000,8,499,11.52,0.03,0.07,0.16,11.25,0.00,1.01,0.000,0.079,300823.9,7413.8,4,7,3.08,1.00,1.01,0.7389,16.14
130000,4,343,10.52,0.03,0.01,0.09,10.40,0.00,1.02,0.000,0.191,182573.9,10709.7,4,4,1.82,1.02,1.02,1.0711,20.17
130000,0,5,9.40,0.00,0.00,0.00,9.40,0.00,1.00,0.000,0.000,1149.3,175.1,3,5,2.60,1.00,1.00,0.0196,277.39
140000,8,533,11.57,0.04,0.10,0.18,11.26,0.00,1.01,0.002,0.083,302158.8,7525.5,3,2,3.04,1.01,1.01,0.7496,14.50
140000,4,346,10.23,0.14,0.12,0.02,9.95,0.00,1.05,0.000,0.185,180904.0,10157.4,4,3,1.94,1.05,1.07,1.0121,7.85
140000,0,8,9.62,0.50,0.00,0.00,9.12,0.00,1.21,0.000,0.000,1101.4,185.0,1,7,2.12,1.00,1.30,0.0226,272.57
150000,8,577,9.68,0.02,0.19,0.05,9.42,0.00,1.01,0.000,0.073,303747.0,7492.0,2,1,2.82,1.01,1.01,0.7462,13.69
150000,4,314,10.39,0.13,0.11,0.20,9.95,0.00,1.04,0.000,0.163,175962.0,9753.0,4,0,2.12,1.04,1.04,0.9705,7.92
150000,0,5,12.20,0.00,1.40,0.00,10.80,0.00,1.00,0.000,0.000,943.8,254.9,2,4,3.00,1.00,1.00,0.0305,247.52
160000,8,593,9.66,0.08,0.21,0.10,9.27,0.00,1.03,0.000,0.078,311893.9,7348.2,3,4,2.84,1.03,1.02,0.7311,15.96
160000,4,304,10.17,0.05,0.09,0.06,9.97,0.00,1.02,0.000,0.178,180681.1,10751.6,4,14,2.19,1.03,1.03,1.0736,8.64
160000,0,6,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,997.7,310.9,2,6,2.67,1.00,1.00,0.0367,251.63
170000,8,586,9.51,0.02,0.32,0.10,9.06,0.01,1.01,0.002,0.075,309841.5,7713.9,1,5,2.72,1.01,1.01,0.7673,14.87
170000,4,302,10.17,0.02,0.01,0.20,9.95,0.00,1.01,0.000,0.200,171334.6,10125.2,4,4,2.13,1.01,1.00,1.0093,7.28
170000,0,4,7.75,0.00,0.00,0.00,7.75,0.00,1.00,0.000,0.000,853.0,243.9,1,4,2.25,1.00,1.00,0.0274,220.61
180000,8,606,9.19,0.04,0.17,0.05,8.93,0.00,1.01,0.002,0.076,308328.3,7853.7,1,11,2.57,1.01,1.01,0.7829,14.69
180000,4,326,9.19,0.03,0.06,0.07,9.02,0.00,1.01,0.000,0.164,168798.6,8741.6,3,1,2.09,1.01,1.01,0.8720,5.67
180000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,781.7,186.6,1,1,3.00,1.00,1.00,0.0193,193.14
190000,8,562,9.44,0.06,0.05,0.11,9.22,0.00,1.02,0.002,0.075,294509.5,7940.7,3,3,2.53,1.02,1.02,0.7909,12.86
190000,4,350,9.58,0.06,0.09,0.11,9.31,0.01,1.02,0.003,0.194,166367.5,9108.7,4,21,1.88,1.02,1.01,0.9102,5.56
190000,0,4,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,761.1,144.1,2,4,3.00,1.00,1.00,0.0183,198.78
200000,8,624,9.05,0.02,0.14,0.03,8.87,0.00,1.01,0.000,0.079,302323.0,7882.0,4,8,2.52,1.01,1.00,0.7845,15.68
200000,4,309,9.26,0.01,0.13,0.06,9.06,0.00,1.00,0.000,0.154,172259.8,9364.8,3,2,2.12,1.00,1.00,0.9353,11.34
200000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,764.1,140.7,1,2,1.50,1.00,1.00,0.0183,187.22
210000,8,613,8.63,0.05,0.06,0.11,8.41,0.00,1.02,0.000,0.074,309862.8,7884.9,4,23,2.53,1.02,1.02,0.7855,15.13
210000,4,309,9.43,0.04,0.07,0.05,9.27,0.00,1.01,0.000,0.159,163073.3,7128.9,3,2,2.13,1.01,1.01,0.7107,5.01
210000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,825.9,133.6,0,0,-0.00,-0.00,-0.00,0.0168,181.82
220000,8,620,8.87,0.03,0.14,0.13,8.58,0.00,1.01,0.000,0.074,314918.8,7947.9,4,4,2.59,1.01,1.01,0.7916,10.93
220000,4,338,8.86,0.04,0.02,0.01,8.79,0.00,1.02,0.000,0.155,172370.2,8682.8,5,7,2.14,1.02,1.02,0.8666,7.43
220000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,889.7,133.3,1,2,1.50,1.00,1.00,0.0166,170.16
230000,8,609,9.04,0.04,0.03,0.09,8.88,0.00,1.01,0.000,0.073,313355.8,7885.3,5,1,2.61,1.01,1.01,0.7851,24.65
230000,4,329,8.96,0.11,0.05,0.22,8.58,0.00,1.03,0.000,0.149,163863.8,7010.3,3,0,2.22,1.03,1.02,0.6992,8.61
230000,0,5,8.60,0.00,0.00,0.00,8.60,0.00,1.00,0.000,0.000,850.9,139.7,3,5,2.80,1.00,1.00,0.0177,143.25
240000,8,620,8.81,0.03,0.11,0.04,8.64,0.00,1.01,0.000,0.072,315651.8,8326.3,3,0,2.58,1.01,1.01,0.8277,10.89
240000,4,304,8.97,0.02,0.05,0.06,8.84,0.00,1.00,0.000,0.137,161427.9,6551.9,4,0,2.37,1.01,1.00,0.6530,8.35
240000,0,3,8.67,0.00,0.67,0.00,8.00,0.00,1.00,0.000,0.000,921.8,156.9,2,3,3.33,1.00,1.00,0.0193,125.49
250000,8,605,8.94,0.04,0.10,0.00,8.80,0.00,1.01,0.000,0.070,314434.8,8200.9,2,0,2.63,1.01,1.01,0.8189,18.47
250000,4,311,9.04,0.13,0.14,0.05,8.72,0.00,1.04,0.000,0.140,156522.1,5665.3,2,0,2.45,1.06,1.02,0.5634,8.24
250000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1013.2,182.8,2,2,2.00,1.00,1.00,0.0242,136.29
260000,8,590,9.18,0.02,0.09,0.10,8.97,0.00,1.01,0.000,0.075,313287.5,8100.1,2,0,2.68,1.01,1.00,0.8073,12.37
260000,4,296,9.65,0.01,0.15,0.11,9.39,0.00,1.00,0.000,0.145,152743.7,5302.4,4,1,2.59,1.00,1.00,0.5266,5.25
260000,0,3,10.33,0.00,0.00,0.00,10.33,0.00,1.00,0.000,0.000,998.9,182.5,2,3,3.00,1.00,1.00,0.0227,130.50
270000,8,585,9.07,0.06,0.06,0.05,8.90,0.00,1.02,0.000,0.085,307290.8,7864.4,5,8,2.64,1.02,1.02,0.7855,14.30
270000,4,298,10.12,0.05,0.06,0.10,9.91,0.00,1.02,0.000,0.166,157148.8,5792.4,6,8,2.36,1.03,1.02,0.5784,3.86
270000,0,5,10.60,0.00,0.00,0.00,10.60,0.00,1.00,0.000,0.000,677.4,105.3,3,5,2.80,1.00,1.00,0.0130,140.10
280000,8,621,8.68,0.02,0.16,0.13,8.37,0.00,1.01,0.002,0.078,299251.7,7801.1,6,4,2.52,1.01,1.01,0.7779,11.87
280000,4,318,9.86,0.16,0.03,0.04,9.64,0.00,1.07,0.000,0.164,158690.6,5933.6,2,3,2.34,1.08,1.09,0.5919,5.13
280000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,630.7,107.1,1,2,3.00,1.00,1.00,0.0129,131.22
290000,8,499,9.50,0.06,0.04,0.11,9.30,0.00,1.02,0.000,0.096,281199.0,7473.6,6,6,2.60,1.02,1.02,0.7467,8.10
290000,4,293,9.85,0.04,0.05,0.17,9.59,0.02,1.02,0.003,0.149,160086.2,5731.0,3,0,2.27,1.02,1.01,0.5719,7.43
290000,0,4,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,606.2,107.6,2,4,3.00,1.00,1.00,0.0141,149.26
300000,8,553,9.24,0.04,0.06,0.18,8.96,0.00,1.02,0.000,0.095,256968.7,7460.6,5,6,2.30,1.03,1.01,0.7447,12.03
300000,4,305,9.68,0.04,0.28,0.12,9.24,0.00,1.01,0.000,0.161,162517.8,5672.9,5,5,2.31,1.01,1.00,0.5657,6.76
300000,0,4,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,622.3,127.5,1,4,2.25,1.00,1.00,0.0147,137.64
310000,8,631,9.14,0.01,0.04,0.06,9.02,0.00,1.01,0.000,0.088,307728.3,8081.8,6,27,2.44,1.01,1.00,0.8054,14.10
310000,4,288,10.33,0.02,0.19,0.10,10.02,0.00,1.01,0.000,0.169,162955.1,5952.4,3,7,2.20,1.01,1.01,0.5936,6.71
310000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,679.7,168.3,1,1,2.00,1.00,1.00,0.0213,137.44
320000,8,583,8.78,0.00,0.08,0.06,8.64,0.00,1.00,0.000,0.076,302985.2,7456.8,6,18,2.36,1.00,1.00,0.7422,11.76
320000,4,290,9.79,0.02,0.05,0.09,9.62,0.00,1.01,0.000,0.182,159180.3,6183.6,4,13,2.23,1.00,1.01,0.6178,8.87
320000,0,5,9.00,0.00,0.20,0.00,8.80,0.00,1.00,0.000,0.000,791.7,178.3,2,5,2.40,1.00,1.00,0.0226,147.56
330000,8,594,9.02,0.01,0.05,0.08,8.89,0.00,1.01,0.000,0.078,304619.6,7682.1,3,8,2.40,1.00,1.01,0.7649,16.32
330000,4,299,11.16,0.04,0.02,0.03,11.08,0.00,1.01,0.000,0.203,157551.7,6540.8,4,22,2.04,1.00,1.02,0.6519,7.56
330000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,715.5,145.0,1,1,4.00,1.00,1.00,0.0191,139.16
340000,8,605,9.05,0.00,0.03,0.05,8.96,0.00,1.00,0.000,0.084,299702.7,7627.9,3,37,2.38,1.00,1.00,0.7599,11.90
340000,4,283,10.16,0.08,0.05,0.17,9.87,0.00,1.03,0.000,0.178,161756.7,7783.9,4,18,2.10,1.03,1.02,0.7779,6.78
340000,0,4,8.75,0.00,0.00,0.00,8.75,0.00,1.00,0.000,0.000,670.3,116.6,3,4,3.50,1.00,1.00,0.0146,141.59
350000,8,606,8.66,0.00,0.01,0.07,8.57,0.00,1.00,0.000,0.083,311094.9,7845.4,4,7,2.39,1.00,1.00,0.7817,9.72
350000,4,316,10.31,0.01,0.04,0.15,10.12,0.00,1.00,0.000,0.180,168712.1,7498.4,5,11,2.10,1.00,1.00,0.7486,7.14
350000,0,2,17.00,0.00,7.50,0.00,9.50,0.00,1.00,0.000,0.000,692.1,108.6,2,2,4.00,1.00,1.00,0.0143,138.49
360000,8,559,8.60,0.01,0.04,0.14,8.42,0.00,1.00,0.000,0.093,292716.2,7531.8,2,0,2.37,1.00,1.00,0.7524,9.43
360000,4,307,11.64,0.04,0.05,0.04,11.51,0.00,1.01,0.000,0.178,171753.2,7811.7,4,0,2.08,1.01,1.01,0.7791,7.27
360000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,799.3,131.9,1,1,3.00,1.00,1.00,0.0175,156.00
370000,8,584,8.75,0.02,0.09,0.06,8.59,0.00,1.01,0.000,0.087,266923.5,6781.2,2,7,2.42,1.01,1.00,0.6767,14.04
370000,4,315,10.84,0.05,0.02,0.12,10.65,0.00,1.01,0.000,0.177,176012.7,8071.1,5,7,1.99,1.01,1.02,0.8064,9.38
370000,0,3,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,763.4,118.4,3,3,2.33,1.00,1.00,0.0149,160.46
380000,8,588,8.77,0.00,0.13,0.07,8.57,0.00,1.00,0.000,0.078,302475.5,7525.3,2,11,2.49,1.00,1.00,0.7502,12.51
380000,4,314,10.04,0.00,0.10,0.17,9.78,0.00,1.00,0.000,0.179,174196.5,7718.9,4,7,2.03,1.00,1.00,0.7698,9.08
380000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,800.3,132.7,2,2,3.00,1.00,1.00,0.0161,153.22
390000,8,576,8.81,0.00,0.05,0.03,8.73,0.00,1.00,0.000,0.071,292179.7,7110.5,2,29,2.49,1.00,1.00,0.7082,11.50
390000,4,296,10.72,0.01,0.00,0.01,10.69,0.00,1.00,0.000,0.209,160220.4,6833.2,4,34,2.04,1.01,1.00,0.6818,11.86
390000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,808.7,120.1,2,2,1.50,1.00,1.00,0.0158,148.23
400000,8,633,8.83,0.00,0.04,0.03,8.76,0.00,1.00,0.000,0.075,302232.3,7230.5,4,6,2.47,1.00,1.00,0.7197,13.39
400000,4,305,10.09,0.08,0.14,0.09,9.78,0.00,1.04,0.000,0.166,166502.8,6979.0,7,2,2.10,1.06,1.02,0.6962,6.35
400000,0,2,9.50,0.00,0.00,3.00,6.50,0.00,1.00,0.000,0.000,927.3,152.8,2,2,4.00,1.00,1.00,0.0199,147.88
410000,8,651,8.63,0.00,0.09,0.06,8.47,0.00,1.00,0.000,0.078,316819.6,7953.9,4,0,2.41,1.00,1.00,0.7924,12.07
410000,4,316,10.07,0.00,0.04,0.14,9.88,0.00,1.00,0.000,0.161,170420.3,6937.9,5,4,2.02,1.00,1.00,0.6922,7.53
410000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,1020.9,172.4,1,1,3.00,1.00,1.00,0.0205,137.99
420000,8,628,8.75,0.02,0.08,0.09,8.56,0.00,1.01,0.000,0.077,315247.3,7966.2,3,0,2.44,1.01,1.01,0.7951,12.54
420000,4,325,9.44,0.00,0.10,0.06,9.28,0.00,1.00,0.000,0.153,170474.8,7051.7,5,0,2.02,1.00,1.00,0.7033,9.27
420000,0,4,13.50,0.00,0.00,0.00,13.50,0.00,1.00,0.000,0.000,981.9,165.4,3,4,3.25,1.00,1.00,0.0209,146.61
430000,8,630,8.53,0.03,0.09,0.01,8.40,0.00,1.01,0.000,0.074,315701.5,8004.4,4,15,2.43,1.02,1.00,0.7988,16.94
430000,4,348,8.66,0.00,0.04,0.03,8.59,0.00,1.00,0.000,0.168,172411.3,6474.3,6,9,1.92,1.00,1.00,0.6453,9.33
430000,0,5,8.20,0.00,0.20,0.00,8.00,0.00,1.00,0.000,0.000,999.5,159.9,2,5,3.40,1.00,1.00,0.0202,147.93
440000,8,631,8.39,0.02,0.03,0.03,8.31,0.00,1.01,0.000,0.071,315146.2,8170.0,2,0,2.47,1.01,1.00,0.8143,10.10
440000,4,324,9.15,0.02,0.13,0.08,8.92,0.00,1.02,0.000,0.153,170883.4,5955.7,3,1,2.04,1.02,1.01,0.5931,8.57
440000,0,5,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.000,1066.1,185.9,2,4,2.00,1.00,1.00,0.0219,138.05
450000,8,620,8.71,0.03,0.06,0.09,8.54,0.00,1.01,0.000,0.079,310473.3,8203.6,3,20,2.53,1.01,1.01,0.8182,9.14
450000,4,320,9.69,0.03,0.12,0.03,9.52,0.00,1.02,0.000,0.174,168347.8,6326.4,3,5,2.04,1.02,1.01,0.6308,4.51
450000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,843.4,143.7,2,2,2.50,1.00,1.00,0.0176,137.45
460000,8,633,8.56,0.00,0.04,0.06,8.46,0.00,1.00,0.000,0.073,314854.2,8510.3,3,9,2.43,1.00,1.00,0.8497,14.73
460000,4,322,9.14,0.00,0.04,0.08,9.02,0.00,1.00,0.000,0.153,168534.4,6368.2,4,3,2.20,1.00,1.00,0.6348,4.29
460000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,769.7,138.0,1,1,4.00,1.00,1.00,0.0168,130.58
470000,8,623,8.64,0.03,0.20,0.09,8.32,0.00,1.01,0.002,0.071,317926.8,8310.0,2,3,2.56,1.01,1.01,0.8282,13.44
470000,4,323,9.48,0.02,0.07,0.10,9.29,0.00,1.01,0.000,0.155,166174.8,6009.7,2,3,2.10,1.00,1.02,0.5991,7.54
470000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,958.7,153.0,2,3,2.67,1.00,1.00,0.0197,127.33
480000,8,626,8.50,0.00,0.13,0.10,8.27,0.00,1.00,0.000,0.076,317670.7,8467.3,2,0,2.43,1.00,1.00,0.8453,11.92
480000,4,313,9.76,0.00,0.06,0.10,9.60,0.00,1.00,0.000,0.154,168090.7,6397.0,4,0,2.17,1.00,1.00,0.6365,4.06
480000,0,5,8.60,0.00,0.00,0.20,8.40,0.00,1.00,0.000,0.000,992.2,160.1,2,5,2.00,1.00,1.00,0.0197,124.94
490000,8,626,8.34,0.00,0.02,0.02,8.30,0.00,1.00,0.000,0.075,314215.2,8706.2,1,0,2.53,1.00,1.00,0.8688,14.96
490000,4,296,10.74,0.01,0.18,0.11,10.45,0.00,1.00,0.000,0.159,166763.8,6067.6,4,0,2.24,1.00,1.00,0.6050,13.55
490000,0,5,8.60,0.00,0.00,0.00,8.60,0.00,1.00,0.000,0.000,908.3,127.2,4,5,2.60,1.00,1.00,0.0173,123.85
500000,8,614,8.61,0.00,0.15,0.05,8.40,0.00,1.00,0.000,0.079,312426.7,8568.3,2,16,2.49,1.00,1.00,0.8550,11.32
500000,4,324,9.24,0.02,0.16,0.00,9.06,0.00,1.01,0.000,0.164,165498.0,6643.7,3,6,2.01,1.02,1.00,0.6618,5.71
500000,0,3,8.33,0.00,0.00,0.33,8.00,0.00,1.00,0.000,0.000,954.0,123.4,2,3,2.67,1.00,1.00,0.0150,122.21
510000,8,509,8.51,0.00,0.08,0.02,8.40,0.00,1.00,0.000,0.080,274901.1,7789.8,2,28,2.55,1.01,1.00,0.7776,10.52
510000,4,280,9.21,0.00,0.09,0.01,9.10,0.00,1.00,0.000,0.188,155046.6,5939.4,3,11,2.19,1.00,1.00,0.5939,6.90
510000,0,4,9.75,0.00,1.25,0.00,8.50,0.00,1.00,0.000,0.000,751.9,70.4,2,4,2.25,1.00,1.00,0.0094,132.62
520000,8,394,8.66,0.01,0.10,0.09,8.47,0.00,1.00,0.000,0.093,219473.0,6493.0,2,23,2.47,1.00,1.00,0.6488,10.81
520000,4,309,9.61,0.02,0.10,0.04,9.45,0.01,1.00,0.003,0.204,154099.3,6034.8,3,24,2.15,1.01,1.00,0.6027,5.58
520000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,589.8,63.3,1,1,4.00,1.00,1.00,0.0081,140.76
530000,8,482,8.62,0.01,0.05,0.15,8.42,0.00,1.01,0.000,0.093,248793.8,7286.8,2,13,2.47,1.01,1.00,0.7283,7.57
530000,4,304,9.80,0.03,0.09,0.13,9.54,0.00,1.02,0.000,0.214,162679.0,6270.3,3,27,2.14,1.02,1.01,0.6253,3.86
530000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,423.6,56.4,0,0,-0.00,-0.00,-0.00,0.0073,143.58
540000,8,574,8.82,0.01,0.15,0.06,8.60,0.00,1.00,0.000,0.086,271406.6,7535.2,2,48,2.56,1.01,1.00,0.7524,9.79
540000,4,280,9.78,0.00,0.04,0.07,9.68,0.00,1.00,0.000,0.196,150979.7,5838.4,3,23,2.37,1.00,1.00,0.5833,7.44
540000,0,2,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,392.4,51.1,2,2,2.50,1.00,1.00,0.0063,135.57
550000,8,541,8.62,0.01,0.13,0.09,8.40,0.00,1.00,0.000,0.089,266826.8,7394.1,2,17,2.51,1.00,1.00,0.7382,11.34
550000,4,308,9.32,0.02,0.00,0.05,9.26,0.00,1.01,0.000,0.170,152770.1,5940.2,3,11,2.16,1.02,1.01,0.5935,5.91
550000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,434.9,55.6,1,2,3.50,1.00,1.00,0.0073,140.12
560000,8,567,8.46,0.01,0.09,0.07,8.29,0.00,1.00,0.000,0.081,281103.8,7866.1,2,23,2.51,1.00,1.00,0.7854,12.84
560000,4,279,9.18,0.00,0.10,0.07,9.01,0.00,1.00,0.000,0.172,156536.8,5863.0,3,29,2.32,1.00,1.00,0.5854,2.96
560000,0,3,10.67,0.00,0.33,0.00,10.33,0.00,1.00,0.000,0.000,546.3,91.5,1,3,3.67,1.00,1.00,0.0107,137.52
570000,8,617,8.51,0.01,0.07,0.08,8.35,0.00,1.00,0.000,0.079,291458.2,8137.5,1,7,2.47,1.00,1.00,0.8123,12.87
570000,4,318,9.01,0.00,0.05,0.08,8.88,0.00,1.00,0.000,0.159,157173.9,6234.6,3,4,2.17,1.00,1.00,0.6222,6.60
570000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,556.1,92.4,0,0,-0.00,-0.00,-0.00,0.0118,137.37
580000,8,636,8.69,0.02,0.06,0.08,8.54,0.00,1.01,0.000,0.081,312687.8,8374.7,1,4,2.53,1.01,1.01,0.8349,14.81
580000,4,325,9.12,0.02,0.10,0.05,8.96,0.00,1.01,0.000,0.149,166046.6,6241.3,2,0,2.06,1.01,1.01,0.6222,6.72
580000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,783.7,119.1,1,2,2.00,1.00,1.00,0.0157,130.67
590000,8,641,8.55,0.01,0.02,0.17,8.36,0.00,1.00,0.000,0.071,316930.7,8338.3,1,0,2.44,1.00,1.00,0.8318,14.07
590000,4,322,9.80,0.08,0.26,0.11,9.35,0.00,1.03,0.000,0.183,161207.5,6710.3,2,0,1.84,1.01,1.05,0.6691,8.07
590000,0,4,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,797.5,133.9,1,4,2.50,1.00,1.00,0.0174,132.00
600000,8,502,9.00,0.00,0.09,0.06,8.85,0.00,1.00,0.000,0.089,292993.3,7935.9,1,0,2.44,1.00,1.00,0.7924,10.28
