step,event,lineage,other,size
5000,birth,1,0,591
10000,split,20,1,45
12000,split,24,1,279
12000,split,25,1,24
13000,extinct,20,0,13
14000,extinct,25,0,13
17000,split,27,25,21
20000,split,29,24,5
21000,extinct,27,0,11
21000,extinct,29,0,5
24000,split,32,1,59
24000,split,33,27,24
32000,split,36,1,24
39000,split,42,1,11
41000,split,44,1,66
41000,merge,42,1,11
44000,extinct,33,0,7
46000,extinct,32,0,9
47000,extinct,36,0,9
52000,extinct,44,0,8
68000,extinct,1,0,7
76000,split,66,24,97
76000,split,68,24,5
78000,merge,68,24,5
88000,split,75,24,17
88000,extinct,66,0,5
94000,extinct,75,0,20
109000,split,84,24,27
110000,split,86,24,22
112000,extinct,84,0,28
112000,extinct,86,0,21
120000,split,88,24,21
121000,extinct,88,0,21
133000,split,96,95,16
145000,extinct,96,0,10
147000,split,106,24,94
152000,merge,106,116,32
159000,split,120,24,62
160000,split,121,24,25
166000,split,127,24,20
167000,extinct,121,0,7
169000,split,128,121,26
171000,split,129,24,194
178000,merge,129,120,20
183000,extinct,128,0,29
185000,merge,120,24,334
188000,extinct,127,0,5
190000,split,138,24,47
192000,split,141,24,24
194000,split,143,141,46
196000,extinct,138,0,8
196000,extinct,141,0,8
198000,extinct,143,0,6
223000,split,149,24,24
234000,split,154,24,8
237000,extinct,149,0,10
242000,split,157,154,29
246000,extinct,154,0,10
253000,extinct,157,0,18
256000,split,163,157,16
268000,extinct,163,0,8
274000,split,168,24,26
277000,split,171,24,28
279000,extinct,168,0,26
284000,extinct,171,0,9
286000,split,176,175,23
287000,split,177,171,32
291000,extinct,176,0,6
293000,extinct,177,0,17
313000,split,184,24,36
314000,merge,184,24,36
316000,split,189,188,28
321000,extinct,189,0,14
322000,split,194,24,46
324000,split,196,24,14
324000,split,197,189,17
325000,merge,194,24,23
330000,split,201,24,17
331000,merge,201,24,17
333000,extinct,196,0,17
334000,extinct,197,0,24
353000,split,211,24,6
359000,extinct,211,0,35
366000,split,212,24,20
375000,extinct,212,0,20
377000,split,217,24,7
379000,extinct,217,0,7
385000,split,220,24,23
394000,split,224,24,23
401000,extinct,220,0,13
412000,split,230,24,24
418000,extinct,230,0,7
419000,extinct,224,0,7
422000,split,240,224,30
427000,split,244,24,33
450000,extinct,240,0,17
451000,extinct,244,0,18
468000,split,259,24,17
470000,split,260,24,28
471000,split,261,24,154
471000,split,262,258,16
472000,merge,261,24,154
473000,split,263,261,6
473000,extinct,260,0,33
475000,extinct,263,0,6
480000,extinct,262,0,6
482000,split,268,262,18
483000,split,269,24,15
488000,extinct,269,0,7
503000,extinct,268,0,12
506000,split,281,268,25
528000,extinct,259,0,12
531000,split,291,259,27
532000,extinct,291,0,27
537000,extinct,281,0,10
540000,split,295,24,131
540000,split,296,281,20
546000,split,302,295,15
548000,merge,295,24,137
548000,extinct,296,0,17
568000,split,311,24,14
570000,extinct,311,0,14
577000,extinct,302,0,8
583000,split,318,24,9
585000,extinct,318,0,9
601000,split,324,24,28
606000,extinct,324,0,19
641000,split,347,24,21
646000,extinct,347,0,5
648000,split,354,347,23
656000,extinct,354,0,10
661000,split,358,24,151
664000,split,357,24,15
665000,extinct,357,0,15
668000,merge,358,24,123
671000,split,366,358,14
676000,extinct,366,0,12
678000,split,369,24,73
683000,extinct,369,0,5
684000,split,374,371,13
687000,split,376,24,132
688000,merge,376,24,132
718000,extinct,374,0,18
721000,split,397,24,9
721000,split,399,374,20
734000,split,403,24,353
735000,merge,403,24,353
741000,split,405,24,337
743000,extinct,405,0,337
748000,extinct,397,0,10
749000,extinct,399,0,22
751000,split,409,24,13
752000,extinct,409,0,13
755000,split,413,409,14
756000,split,414,24,307
759000,extinct,413,0,10
762000,split,418,413,29
767000,extinct,414,0,7
771000,extinct,418,0,8
788000,split,428,24,22
795000,extinct,428,0,13
868000,split,451,24,30
873000,extinct,451,0,10
876000,split,455,24,76
878000,extinct,455,0,76
904000,split,469,24,22
921000,extinct,469,0,9
934000,split,477,24,21
940000,extinct,477,0,7
979000,split,489,24,19
980000,split,490,24,19
994000,extinct,490,0,11
