step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
350000,1,39,12.18,0.26,0.05,0.00,11.87,0.00,1.07,0.000,0.283,22622.3,2956.8,2,0,3.38,1.00,1.11,0.2961,3.13
350000,0,10,10.70,0.00,0.50,0.30,9.90,0.00,1.00,0.000,0.001,4753.0,2253.6,4,4,3.70,1.00,1.00,0.2271,259.10
360000,8,624,9.45,0.04,0.00,0.02,9.39,0.00,1.02,0.000,0.077,331056.0,6790.3,4,3,2.43,1.01,1.02,0.6769,15.68
360000,1,46,10.61,0.07,0.00,0.00,10.54,0.00,1.02,0.000,0.324,23752.2,2862.9,3,9,2.93,1.01,1.04,0.2882,6.03
360000,0,8,10.62,0.00,0.00,0.25,10.38,0.00,1.00,0.000,0.001,1477.6,466.1,1,4,2.88,1.00,1.00,0.0466,258.00
370000,8,644,9.57,0.12,0.00,0.01,9.43,0.00,1.03,0.000,0.081,333635.0,6881.0,4,4,2.47,1.01,1.04,0.6865,14.58
370000,1,28,14.89,0.75,0.00,0.25,13.89,0.00,1.21,0.000,0.286,23462.9,3753.1,2,1,3.64,1.16,1.31,0.3784,7.14
370000,0,6,13.17,0.00,0.00,0.00,13.17,0.00,1.00,0.000,0.000,1365.3,574.2,2,4,2.83,1.00,1.00,0.0591,290.63
380000,8,638,9.36,0.07,0.00,0.00,9.30,0.00,1.03,0.000,0.081,334199.8,6887.9,3,0,2.43,1.04,1.04,0.6862,19.35
380000,1,7,29.43,1.14,0.00,0.00,28.29,0.00,1.12,0.000,0.135,11423.9,1450.8,1,0,8.14,1.27,1.00,0.1467,3.92
380000,0,4,22.00,0.00,0.00,0.00,22.00,0.00,1.00,0.000,0.000,1011.3,329.8,1,4,6.50,1.00,1.00,0.0325,275.94
390000,8,638,9.82,0.10,0.00,0.02,9.70,0.00,1.04,0.000,0.094,330896.8,6909.4,4,0,2.45,1.03,1.05,0.6896,8.94
390000,1,23,9.39,0.52,0.00,0.00,8.87,0.00,1.29,0.000,0.126,9567.6,1691.5,1,0,3.39,1.15,1.30,0.1741,5.70
390000,0,3,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,1534.8,557.3,1,3,4.00,1.00,1.00,0.0539,303.78
400000,8,613,9.71,0.05,0.00,0.01,9.66,0.00,1.02,0.000,0.077,330680.5,6881.4,3,0,2.49,1.01,1.01,0.6868,10.79
400000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,8581.8,1240.8,0,0,-0.00,-0.00,-0.00,0.1258,3.81
400000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1637.6,601.0,0,0,-0.00,-0.00,-0.00,0.0604,311.65
410000,8,618,9.80,0.11,0.00,0.00,9.69,0.00,1.05,0.000,0.081,331985.9,6869.5,3,0,2.55,1.03,1.05,0.6859,9.64
410000,1,14,31.07,0.43,11.14,0.14,19.36,0.00,1.00,0.000,0.261,13886.9,2439.2,1,0,8.43,1.00,1.00,0.2485,17.64
410000,0,8,27.25,2.00,8.00,0.00,17.25,0.00,1.03,0.000,0.001,7608.6,5175.6,2,2,5.38,1.00,1.12,0.5270,436.35
420000,8,624,9.90,0.05,0.00,0.00,9.85,0.00,1.01,0.000,0.084,335065.9,6905.2,3,0,2.38,1.00,1.02,0.6894,10.88
420000,1,14,15.29,0.00,0.00,1.07,14.21,0.00,1.00,0.000,0.138,15578.5,3478.1,1,0,4.07,1.00,1.00,0.3509,3.38
420000,0,3,17.00,0.00,0.00,0.33,16.67,0.00,1.00,0.000,0.000,2750.5,1710.4,1,0,6.33,1.00,1.00,0.1586,349.54
430000,8,628,9.64,0.10,0.00,0.02,9.53,0.00,1.03,0.000,0.082,336729.0,7095.3,4,0,2.37,1.02,1.04,0.7087,10.87
430000,1,13,28.54,0.00,1.69,0.00,26.85,0.00,1.00,0.000,0.247,17470.1,3691.0,2,0,6.92,1.00,1.00,0.3850,8.18
430000,0,9,21.78,0.00,3.78,0.00,18.00,0.00,1.00,0.000,0.001,3390.6,2525.1,3,5,4.67,1.00,1.00,0.2404,374.74
440000,8,623,9.43,0.05,0.00,0.02,9.36,0.00,1.02,0.000,0.077,335069.5,6966.8,3,0,2.40,1.01,1.02,0.6958,14.43
440000,1,26,30.73,1.96,0.04,0.08,28.65,0.00,1.47,0.000,0.503,23120.0,4555.0,2,0,5.42,1.68,1.58,0.4652,24.95
440000,0,12,23.08,1.08,0.00,0.00,22.00,0.00,1.25,0.000,0.002,1879.9,1232.8,2,8,4.25,1.39,1.28,0.1153,369.78
450000,8,639,9.54,0.04,0.00,0.01,9.48,0.00,1.02,0.000,0.079,332305.6,6877.6,4,0,2.38,1.01,1.02,0.6867,11.15
450000,1,19,41.95,0.00,0.00,0.05,41.89,0.00,1.00,0.000,0.485,24605.7,5397.5,2,0,6.32,1.00,1.00,0.5458,26.86
450000,0,11,32.18,1.55,0.00,0.82,29.82,0.00,1.45,0.000,0.002,1548.7,1241.9,3,4,5.45,1.67,1.12,0.1180,361.74
460000,8,620,9.76,0.08,0.02,0.01,9.65,0.00,1.02,0.000,0.080,332795.8,7103.7,3,6,2.40,1.01,1.02,0.7045,15.71
460000,1,42,11.24,0.00,0.00,1.14,10.10,0.00,1.00,0.000,0.320,22797.7,3704.0,2,3,2.86,1.00,1.00,0.3652,4.94
460000,0,3,13.67,0.00,0.00,0.00,13.67,0.00,1.00,0.000,0.000,1639.9,981.6,1,2,3.33,1.00,1.00,0.0997,284.53
470000,8,647,9.20,0.10,0.00,0.00,9.10,0.00,1.03,0.000,0.077,332201.2,6975.0,3,0,2.35,1.02,1.04,0.6898,13.93
470000,1,32,18.00,0.25,0.03,0.16,17.56,0.00,1.22,0.000,0.358,22860.0,3825.3,1,1,4.72,1.22,1.22,0.3906,6.52
470000,0,6,13.83,0.00,0.00,3.67,10.17,0.00,1.00,0.000,0.001,1197.4,698.0,2,5,4.00,1.00,1.00,0.0663,253.57
480000,8,644,8.93,0.02,0.00,0.00,8.91,0.00,1.01,0.000,0.077,327815.8,6736.8,3,5,2.39,1.00,1.01,0.6696,13.19
480000,1,31,17.61,0.03,0.00,1.68,15.90,0.00,1.00,0.000,0.335,23161.2,3701.0,2,5,3.77,1.00,1.01,0.3701,10.28
480000,0,3,20.33,0.00,0.00,0.00,20.33,0.00,1.00,0.000,0.001,1043.6,696.1,1,0,4.67,1.00,1.00,0.0680,195.08
490000,8,649,9.22,0.07,0.00,0.05,9.10,0.00,1.02,0.000,0.078,330213.3,6644.7,3,0,2.43,1.00,1.02,0.6630,16.18
490000,1,34,12.74,0.03,0.00,0.00,12.71,0.00,1.01,0.000,0.275,24119.7,3763.8,1,0,3.09,1.00,1.01,0.3826,6.07
490000,0,4,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,1222.1,946.4,1,4,3.75,1.00,1.00,0.0889,186.99
500000,8,645,8.71,0.02,0.00,0.01,8.68,0.00,1.01,0.000,0.078,329737.6,6616.7,3,6,2.38,1.01,1.01,0.6599,13.00
500000,1,45,10.98,0.47,0.31,0.09,10.11,0.00,1.09,0.000,0.319,24872.0,2688.8,3,9,3.20,1.02,1.15,0.2697,1.61
500000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,1289.2,482.2,1,2,3.00,1.00,1.00,0.0466,170.72
510000,8,629,9.23,0.19,0.00,0.01,9.03,0.00,1.07,0.000,0.080,326688.2,6645.4,4,7,2.44,1.06,1.07,0.6621,10.50
510000,1,36,13.17,0.11,0.00,0.00,13.06,0.00,1.04,0.000,0.312,25404.8,2052.0,2,7,3.22,1.03,1.06,0.2071,5.91
510000,0,2,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,698.0,196.2,0,1,2.50,1.00,1.00,0.0187,156.22
520000,8,647,8.81,0.02,0.00,0.00,8.79,0.00,1.01,0.000,0.075,324882.4,6601.3,4,6,2.37,1.00,1.01,0.6590,15.36
520000,1,41,10.68,0.00,0.02,0.20,10.46,0.00,1.00,0.000,0.269,24282.1,2338.8,2,4,2.68,1.00,1.00,0.2345,1.69
520000,0,5,11.60,0.00,0.00,5.60,6.00,0.00,1.00,0.000,0.000,851.2,342.4,1,4,2.80,1.00,1.00,0.0338,146.03
530000,8,620,9.30,0.10,0.00,0.02,9.18,0.00,1.04,0.000,0.082,324778.1,6473.1,4,7,2.44,1.01,1.05,0.6454,8.97
530000,1,36,11.33,0.03,0.00,0.00,11.31,0.00,1.01,0.000,0.280,25594.3,2348.2,2,4,2.86,1.00,1.01,0.2362,6.28
530000,0,8,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.001,1019.0,336.9,4,5,2.25,1.00,1.00,0.0336,142.86
540000,8,637,8.95,0.03,0.00,0.00,8.92,0.00,1.01,0.000,0.082,323518.5,6539.1,4,6,2.49,1.00,1.01,0.6506,16.90
540000,1,36,9.58,0.03,0.00,0.00,9.56,0.00,1.01,0.000,0.243,26242.5,3180.1,4,7,2.81,1.00,1.01,0.3197,1.06
540000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,889.2,440.8,1,1,3.00,1.00,1.00,0.0422,106.11
550000,8,557,8.94,0.07,0.00,0.00,8.87,0.00,1.03,0.000,0.091,318997.4,6461.2,4,1,2.41,1.04,1.04,0.6447,11.60
550000,1,37,10.19,0.86,0.05,0.16,9.11,0.00,1.37,0.000,0.252,25278.1,2220.7,0,0,2.97,1.38,1.35,0.2239,4.46
550000,0,7,13.00,4.71,0.00,0.00,8.29,0.00,2.40,0.000,0.000,830.6,330.7,2,7,2.86,2.66,2.62,0.0336,117.21
560000,8,633,8.57,0.03,0.00,0.00,8.54,0.00,1.01,0.000,0.077,294390.0,5647.3,1,0,2.54,1.00,1.01,0.5622,18.68
560000,1,49,12.27,0.12,0.08,0.06,12.00,0.00,1.05,0.000,0.367,24736.5,2709.6,3,0,2.84,1.09,1.09,0.2744,11.46
560000,0,10,14.40,0.00,0.00,0.00,14.40,0.00,1.00,0.000,0.001,1147.1,574.3,3,8,3.90,1.00,1.00,0.0591,129.64
570000,8,626,8.60,0.02,0.00,0.00,8.58,0.00,1.01,0.000,0.070,321865.8,5936.8,1,0,2.41,1.00,1.01,0.5905,17.33
570000,1,32,13.50,0.00,0.09,0.00,13.41,0.00,1.00,0.000,0.281,24919.7,2661.4,1,0,3.56,1.00,1.00,0.2653,4.04
570000,0,7,14.29,0.00,0.00,0.00,14.29,0.00,1.00,0.000,0.001,1431.9,537.5,1,4,4.71,1.00,1.00,0.0542,103.03
580000,8,628,9.03,0.08,0.01,0.00,8.93,0.00,1.03,0.000,0.081,322238.6,6192.9,1,0,2.52,1.02,1.04,0.6173,17.48
580000,1,21,32.29,0.05,1.00,0.00,31.24,0.00,1.00,0.000,0.372,20312.1,4398.5,2,0,7.38,1.00,1.00,0.4484,8.13
580000,0,3,29.33,0.00,0.00,0.00,29.33,0.00,1.00,0.000,0.001,1648.8,921.9,2,1,6.00,1.00,1.00,0.0891,134.76
590000,8,612,9.35,0.04,0.03,0.00,9.28,0.00,1.01,0.000,0.084,316175.9,6346.8,3,3,2.50,1.01,1.02,0.6353,33.01
590000,1,29,18.31,0.14,0.97,0.00,17.21,0.00,1.04,0.000,0.355,22595.0,5035.5,3,5,4.41,1.05,1.05,0.5135,16.80
590000,0,10,19.90,2.10,3.00,0.00,14.80,0.00,1.58,0.000,0.001,1666.3,1061.7,2,6,4.30,1.71,1.67,0.0991,146.21
