step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,2,407,14.2,0.0,0.2,0.1,14.0,0.0,1.00,12.7,32,165,12.32,0.55,405,0,2,0.0,1.00,1.00,1.00,3.51,3.33,6.36
5000,1,46,23.5,0.0,0.1,0.0,23.4,0.0,1.00,6.3,8,160,16.68,1.40,46,0,0,0.0,1.00,1.00,1.00,5.17,5.24,7.65
6000,2,445,13.7,0.0,0.1,0.0,13.6,0.0,1.01,13.5,26,218,15.65,0.58,445,0,0,0.0,1.00,1.01,1.02,3.33,3.66,5.62
7000,2,406,15.8,0.1,0.0,0.0,15.6,0.0,1.05,12.6,25,219,17.08,0.70,406,0,0,0.0,1.03,1.05,1.05,3.55,3.44,6.27
7000,7,37,18.5,2.7,0.0,0.0,15.8,0.0,1.73,14.2,10,43,4.78,1.14,0,26,11,0.0,1.88,1.33,1.86,3.19,3.70,5.22
8000,2,337,17.3,0.0,0.1,0.0,17.2,0.0,1.00,11.8,21,222,17.81,0.81,335,0,2,0.0,1.00,1.00,1.00,3.73,3.32,6.80
8000,7,18,30.2,1.0,0.0,0.0,29.2,0.0,1.24,9.6,5,77,9.98,1.28,0,10,8,0.0,1.32,1.15,1.24,5.00,5.67,5.56
9000,2,344,16.9,0.1,0.0,0.1,16.8,0.0,1.01,11.8,26,206,16.61,0.78,343,0,1,0.0,1.00,1.02,1.01,3.65,3.34,6.79
9000,7,27,33.3,0.1,0.0,0.9,32.3,0.0,1.04,7.7,7,52,10.89,2.51,0,12,15,0.0,1.04,1.04,1.04,4.22,5.37,6.78
10000,2,348,16.7,0.3,0.2,0.0,16.3,0.0,1.08,11.9,25,207,16.30,0.79,348,0,0,0.0,1.04,1.09,1.09,3.59,3.48,6.57
11000,2,344,16.6,0.1,0.0,0.0,16.5,0.0,1.06,11.9,24,218,16.92,0.77,344,0,0,0.0,1.05,1.05,1.06,3.60,3.48,6.56
12000,2,376,16.4,0.2,0.1,0.0,16.1,0.0,1.07,11.7,28,207,16.26,0.74,375,0,1,0.0,1.04,1.09,1.07,3.83,3.35,6.94
13000,2,367,17.0,0.1,0.1,0.0,16.7,0.0,1.05,11.3,20,229,18.85,0.75,367,0,0,0.0,1.05,1.05,1.06,3.76,3.24,7.12
14000,2,362,17.4,0.1,0.0,0.0,17.3,0.0,1.03,10.6,23,234,19.06,0.84,362,0,0,0.0,1.02,1.02,1.04,4.04,3.17,7.53
15000,2,372,17.3,0.0,0.1,0.0,17.2,0.0,1.01,10.5,27,202,16.44,0.68,371,0,1,0.0,1.00,1.01,1.01,4.13,3.20,7.58
16000,2,385,16.9,0.0,0.0,0.0,16.9,0.0,1.01,10.5,23,214,17.16,0.65,385,0,0,0.0,1.01,1.01,1.02,4.03,3.12,7.63
17000,2,398,16.6,0.0,0.2,0.0,16.3,0.0,1.01,10.4,30,224,17.95,0.75,398,0,0,0.0,1.01,1.00,1.01,4.06,3.18,7.63
18000,2,271,14.7,0.0,0.2,0.0,14.5,0.0,1.00,10.3,11,211,15.83,0.54,271,0,0,0.0,1.00,1.00,1.00,4.01,3.09,7.76
19000,2,433,16.4,0.0,0.0,0.0,16.4,0.0,1.00,10.4,23,222,18.03,0.69,432,0,1,0.0,1.00,1.00,1.00,3.87,3.07,7.75
20000,2,286,14.4,0.0,0.0,0.0,14.4,0.0,1.02,10.2,15,234,17.93,0.54,283,0,3,0.0,1.02,1.02,1.03,4.01,3.00,7.92
21000,2,441,17.0,0.5,0.1,0.0,16.5,0.0,1.15,10.7,37,217,17.58,1.68,426,5,10,0.0,1.08,1.17,1.17,4.04,3.16,7.53
22000,2,451,14.6,0.2,0.0,0.0,14.4,0.0,1.08,11.7,31,212,16.08,0.59,449,0,2,0.0,1.08,1.08,1.09,3.76,2.99,7.21
23000,2,464,14.1,0.0,0.0,0.0,14.1,0.0,1.01,12.1,31,225,16.96,0.66,463,0,1,0.0,1.01,1.01,1.00,3.83,3.02,6.94
24000,2,476,14.7,0.2,0.0,0.0,14.5,0.0,1.05,12.0,32,207,15.74,0.58,471,0,5,0.0,1.02,1.07,1.05,3.79,3.05,7.03
25000,2,457,14.8,0.1,0.0,0.0,14.6,0.0,1.03,11.5,27,215,16.34,0.58,454,0,3,0.0,1.02,1.05,1.02,3.72,3.06,7.20
26000,2,229,14.4,0.3,0.1,0.1,13.9,0.0,1.06,10.0,9,223,16.94,0.49,227,0,2,0.0,1.03,1.10,1.06,4.19,3.03,8.00
27000,2,480,14.0,0.0,0.0,0.0,14.0,0.0,1.00,12.6,34,224,16.67,0.55,474,0,6,0.0,1.00,1.00,1.00,3.70,3.04,6.76
28000,2,231,14.3,0.1,0.0,0.1,14.1,0.0,1.02,10.0,9,216,16.38,0.50,231,0,0,0.0,1.01,1.03,1.03,4.22,3.07,7.95
29000,2,235,14.8,0.3,0.0,0.0,14.5,0.0,1.11,9.8,9,204,15.88,0.57,232,0,3,0.0,1.10,1.12,1.12,4.16,3.11,7.99
30000,2,218,14.1,0.2,0.0,0.0,13.9,0.0,1.11,10.1,8,198,15.37,0.62,200,17,1,0.0,1.07,1.14,1.12,4.17,3.05,7.89
31000,2,515,13.9,0.1,0.0,0.0,13.8,0.0,1.04,12.5,33,212,15.66,0.54,464,38,13,0.0,1.03,1.03,1.04,3.76,3.03,6.70
32000,2,486,14.3,0.1,0.1,0.0,14.1,0.0,1.02,12.2,37,236,17.43,0.64,453,22,11,0.0,1.02,1.01,1.02,3.65,3.11,6.80
33000,2,512,14.0,0.2,0.0,0.0,13.8,0.0,1.06,12.4,32,222,16.52,0.61,456,45,11,0.0,1.04,1.06,1.06,3.80,3.03,6.81
34000,2,502,14.5,0.1,0.0,0.0,14.5,0.0,1.02,12.2,40,230,17.36,0.72,458,32,12,0.0,1.02,1.04,1.02,3.83,3.08,6.88
35000,2,512,14.0,0.0,0.0,0.0,14.0,0.0,1.00,12.3,36,223,16.30,0.58,469,40,3,0.0,1.00,1.00,1.00,3.56,3.05,6.83
36000,2,505,14.3,0.1,0.1,0.0,14.1,0.0,1.04,12.0,33,221,16.29,0.67,465,27,13,0.0,1.04,1.04,1.04,3.67,3.04,7.04
37000,2,506,14.3,0.1,0.0,0.0,14.2,0.0,1.02,12.1,35,235,17.59,0.68,475,27,4,0.0,1.02,1.02,1.02,3.73,3.11,6.86
38000,2,483,13.6,0.0,0.0,0.0,13.6,0.0,1.00,12.9,33,229,16.46,0.57,451,24,8,0.0,1.00,1.00,1.01,3.59,3.00,6.56
39000,2,492,13.7,0.1,0.0,0.0,13.5,0.0,1.04,13.0,34,223,15.98,0.60,442,32,18,0.0,1.04,1.04,1.04,3.52,3.15,6.43
40000,2,315,11.4,0.0,0.0,0.0,11.4,0.0,1.00,15.9,27,263,16.99,0.55,298,14,3,0.0,1.00,1.00,1.00,2.96,3.02,5.03
41000,2,522,12.5,0.1,0.0,0.0,12.4,0.0,1.03,14.1,39,253,17.28,0.62,487,26,9,0.0,1.02,1.03,1.03,3.38,3.11,5.90
42000,2,567,12.2,0.1,0.1,0.0,11.9,0.0,1.04,14.4,41,244,16.55,0.53,509,44,14,0.0,1.02,1.04,1.04,3.30,3.02,5.86
43000,2,550,11.7,0.1,0.0,0.0,11.5,0.0,1.02,14.6,36,259,17.46,0.53,499,41,10,0.0,1.00,1.04,1.03,3.27,2.97,5.84
44000,2,512,11.8,0.0,0.0,0.0,11.8,0.0,1.00,14.8,39,255,17.04,0.53,469,36,7,0.0,1.00,1.00,1.00,3.19,3.02,5.66
45000,2,510,11.6,0.0,0.0,0.0,11.6,0.0,1.00,14.9,38,250,16.66,0.47,466,35,9,0.0,1.00,1.00,1.00,3.10,2.95,5.67
46000,2,470,11.6,0.0,0.0,0.0,11.6,0.0,1.01,14.9,38,251,16.82,0.58,435,28,7,0.0,1.00,1.01,1.01,3.12,3.02,5.59
47000,2,416,11.2,0.0,0.0,0.0,11.2,0.0,1.00,16.0,39,233,15.17,0.53,386,18,12,0.0,1.00,1.00,1.00,3.03,3.00,4.99
48000,2,369,11.5,0.0,0.0,0.0,11.5,0.0,1.00,15.7,42,217,13.99,0.46,343,17,9,0.0,1.00,1.00,1.00,2.99,3.03,5.12
