step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,5,5,0,0,0,5,0,1.00,22,0.000,2732,2.13,132.97,2.36,1,8,8,0,1.00,1.00,1.00,2,2,3,5.6
100000,12,12,0,0,0,12,0,1.00,16,0.000,2661,1.28,177.58,2.30,1,8,8,0,1.00,1.00,1.00,4,3,5,10.5
100000,12,12,0,0,0,12,0,1.00,16,0.000,2505,2.19,170.33,3.56,1,8,8,0,1.00,1.00,1.00,2,3,5,33.0
100000,12,12,0,0,0,12,0,1.00,16,0.000,2186,1.35,158.46,2.26,1,8,8,0,1.00,1.00,1.00,2,3,5,36.3
100000,12,12,0,0,0,12,0,1.00,16,0.000,2068,1.73,132.71,2.35,1,8,8,0,1.00,1.00,1.00,2,3,5,36.7
100000,12,12,0,0,0,12,0,1.00,16,0.000,2045,1.07,145.96,2.80,1,8,8,0,1.00,1.00,1.00,4,3,5,31.9
100000,12,12,0,0,0,12,0,1.00,16,0.000,1683,1.65,114.44,2.14,1,8,8,0,1.00,1.00,1.00,2,3,5,45.1
100000,12,12,0,0,0,12,0,1.00,16,0.000,1682,1.06,114.75,1.30,1,8,8,0,1.00,1.00,1.00,2,3,5,20.7
100000,12,12,0,0,0,12,0,1.00,16,0.000,1675,2.98,99.59,0.05,1,8,8,0,1.00,1.00,1.00,4,3,5,44.0
100000,12,12,0,0,0,12,0,1.00,16,0.000,1565,2.11,103.54,1.36,1,8,8,0,1.00,1.00,1.00,2,3,5,36.1
100000,12,12,0,0,0,12,0,1.00,16,0.000,1564,1.63,99.66,1.23,1,8,8,0,1.00,1.00,1.00,2,3,5,20.5
100000,12,12,0,0,0,12,0,1.00,16,0.000,1544,1.57,105.23,1.25,1,8,8,0,1.00,1.00,1.00,4,3,5,29.8
100000,12,12,0,0,0,12,0,1.00,16,0.000,1459,2.53,94.05,0.60,1,8,8,0,1.00,1.00,1.00,2,3,5,43.0
100000,12,12,0,0,0,12,0,1.00,16,0.000,1430,0.90,98.28,1.30,1,8,8,0,1.00,1.00,1.00,2,3,5,28.8
100000,12,12,0,0,0,12,0,1.00,16,0.000,1422,2.86,94.68,0.54,1,8,8,0,1.00,1.00,1.00,2,3,5,14.0
100000,10,10,0,0,0,10,0,1.00,16,0.000,1383,2.49,73.61,1.29,1,8,8,0,1.00,1.00,1.00,3,3,5,42.2
100000,12,12,0,0,0,12,0,1.00,16,0.000,1363,1.06,84.19,1.99,1,8,8,0,1.00,1.00,1.00,4,3,5,14.5
100000,19,19,0,0,0,19,0,1.00,12,0.000,1351,1.59,115.69,1.66,1,8,8,0,1.00,1.00,1.00,4,5,5,34.7
100000,12,12,0,0,0,12,0,1.00,16,0.000,1334,0.79,82.50,1.68,1,8,8,0,1.00,1.00,1.00,2,3,5,31.6
100000,12,12,0,0,0,12,0,1.00,16,0.000,1317,2.79,88.85,2.07,1,8,8,0,1.00,1.00,1.00,4,3,5,41.5
100000,12,12,0,0,0,12,0,1.00,16,0.000,1268,2.15,79.12,3.41,1,8,8,0,1.00,1.00,1.00,2,3,5,43.6
100000,5,5,0,0,0,5,0,1.00,22,0.000,1228,0.26,57.12,0.64,1,8,8,0,1.00,1.00,1.00,2,2,3,4.4
100000,13,13,0,0,0,13,0,1.00,14,0.000,1220,0.63,93.80,2.54,1,8,8,0,1.00,1.00,1.00,3,4,5,32.0
100000,12,12,0,0,0,12,0,1.00,16,0.000,1170,2.33,77.56,0.69,1,8,8,0,1.00,1.00,1.00,2,3,5,27.9
100000,12,12,0,0,0,12,0,1.00,16,0.000,1166,1.48,79.50,0.67,1,8,8,0,1.00,1.00,1.00,2,3,5,6.2
100000,12,12,0,0,0,12,0,1.00,16,0.000,1143,1.75,78.98,0.70,1,8,8,0,1.00,1.00,1.00,2,3,5,38.2
