step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
10000,0,693,7.88,0.00,0.00,0.02,7.85,0.00,1.00,0.000,0.062,410532.8,24425.0,2,101,2.91,1.00,1.00,3.6164,3.01,104895.3,0.0005,35.7818,5462
10000,1,700,7.73,0.00,0.01,0.07,7.65,0.00,1.00,0.000,0.062,407061.2,24469.1,2,111,2.76,1.00,1.00,3.6422,5.60,31538.6,0.9741,35.3956,5461
10000,2,13,7.23,0.00,0.00,0.00,7.23,0.00,1.00,0.000,0.001,126119.2,20370.3,2,13,2.69,1.00,1.00,3.1902,1.04,4.7,41.4664,8.1783,5461
20000,0,696,7.78,0.00,0.00,0.01,7.77,0.00,1.00,0.000,0.062,368644.0,4365.3,2,95,2.88,1.00,1.00,0.4902,4.94,105362.1,0.0000,35.7221,5462
20000,1,689,7.60,0.00,0.01,0.03,7.56,0.00,1.00,0.000,0.060,361712.5,4186.2,2,82,2.87,1.00,1.00,0.4724,5.49,31051.8,1.0490,35.1145,5461
20000,2,26,7.23,0.00,0.00,0.00,7.23,0.00,1.00,0.000,0.002,8494.4,153.3,1,23,2.77,1.00,1.00,0.0289,1.72,7.1,53.1016,0.8490,5461
30000,0,730,6.93,0.01,0.00,0.00,6.92,0.00,1.01,0.000,0.058,366419.8,4367.7,2,93,2.80,1.01,1.01,0.4956,7.90,105430.8,0.0000,35.5289,5462
30000,1,706,7.09,0.00,0.05,0.03,7.01,0.00,1.00,0.000,0.057,358707.3,4088.0,2,106,2.85,1.00,1.00,0.4662,8.45,31009.3,1.0059,34.8115,5461
30000,2,43,6.63,0.00,0.00,0.00,6.63,0.00,1.00,0.000,0.003,13573.0,207.6,1,37,2.81,1.00,1.00,0.0394,1.61,13.4,52.2527,1.3591,5461
40000,0,745,6.57,0.00,0.00,0.00,6.57,0.00,1.00,0.000,0.056,366398.2,4217.4,2,85,2.70,1.00,1.00,0.4789,1.78,105435.5,0.0000,35.4650,5462
40000,1,702,6.94,0.02,0.00,0.07,6.85,0.00,1.01,0.000,0.056,358136.5,3996.3,2,105,2.88,1.00,1.00,0.4549,3.90,30959.7,1.0350,34.7258,5461
40000,2,40,6.43,0.00,0.00,0.00,6.43,0.00,1.00,0.000,0.003,15024.9,194.0,2,37,2.70,1.00,1.00,0.0383,2.07,12.5,52.0242,1.5038,5461
50000,0,755,6.33,0.00,0.01,0.00,6.32,0.00,1.00,0.000,0.055,370314.1,4136.9,2,80,2.61,1.00,1.00,0.4732,6.32,105356.7,0.0000,35.7853,5462
50000,1,740,6.61,0.00,0.00,0.03,6.58,0.00,1.00,0.000,0.056,362714.7,4014.2,2,123,2.74,1.00,1.00,0.4609,3.69,30964.0,0.9044,35.1041,5461
50000,2,42,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.003,17991.5,236.0,2,38,2.62,1.00,1.00,0.0454,1.52,14.3,51.5304,1.8045,5461
60000,0,756,6.33,0.00,0.03,0.01,6.30,0.00,1.00,0.000,0.055,372079.4,4208.5,2,97,2.59,1.00,1.00,0.4844,8.77,105352.7,0.0000,35.9694,5462
60000,1,755,6.26,0.00,0.01,0.03,6.22,0.00,1.00,0.000,0.054,365415.8,4076.5,2,116,2.59,1.00,1.00,0.4734,6.64,30876.1,0.8451,35.3829,5461
60000,2,72,6.12,0.00,0.00,0.00,6.12,0.00,1.00,0.000,0.005,22636.3,282.2,1,66,2.74,1.00,1.00,0.0532,2.52,21.3,50.7936,2.2746,5461
70000,0,769,6.22,0.00,0.02,0.02,6.18,0.00,1.00,0.000,0.055,372951.5,4267.4,1,97,2.61,1.00,1.00,0.4912,4.41,105272.1,0.0000,36.0253,5462
70000,1,740,6.20,0.00,0.01,0.03,6.17,0.00,1.00,0.000,0.053,367685.1,4098.7,1,99,2.59,1.00,1.00,0.4776,3.68,30874.3,0.8010,35.5988,5461
70000,2,66,5.85,0.00,0.00,0.00,5.85,0.00,1.00,0.000,0.004,27530.4,334.7,1,65,2.55,1.00,1.00,0.0601,2.41,19.0,50.0270,2.7646,5461
80000,0,776,6.18,0.00,0.00,0.02,6.16,0.00,1.00,0.000,0.055,373357.9,4171.6,1,87,2.56,1.00,1.00,0.4809,9.64,105248.1,0.0000,36.0502,5462
80000,1,751,6.17,0.00,0.00,0.00,6.17,0.00,1.00,0.000,0.053,367635.9,4134.0,1,131,2.58,1.00,1.00,0.4832,10.11,30970.3,0.7754,35.5917,5461
80000,2,62,6.23,0.00,0.00,0.00,6.23,0.00,1.00,0.000,0.005,25832.1,333.5,1,59,2.65,1.00,1.00,0.0603,2.73,18.5,50.2884,2.5961,5461
90000,0,770,6.14,0.00,0.00,0.01,6.13,0.00,1.00,0.000,0.054,372343.2,4134.1,1,96,2.58,1.00,1.00,0.4744,7.61,105232.7,0.0000,36.0219,5462
90000,1,761,6.20,0.00,0.00,0.01,6.19,0.00,1.00,0.000,0.054,367742.5,4067.6,1,112,2.63,1.00,1.00,0.4739,6.01,30895.5,0.7914,35.5892,5461
90000,2,61,6.20,0.00,0.00,0.00,6.20,0.00,1.00,0.000,0.004,25733.2,321.0,1,60,2.59,1.00,1.00,0.0578,2.08,19.2,50.3060,2.5844,5461
100000,0,764,6.32,0.00,0.03,0.01,6.28,0.00,1.00,0.000,0.055,372322.3,4215.6,1,80,2.62,1.00,1.00,0.4852,4.20,105293.3,0.0000,35.9586,5462
100000,1,743,6.13,0.00,0.00,0.00,6.13,0.00,1.00,0.000,0.052,366367.2,4104.4,1,106,2.59,1.00,1.00,0.4774,7.48,30970.9,0.8522,35.4599,5461
100000,2,52,6.06,0.00,0.00,0.00,6.06,0.00,1.00,0.000,0.004,22214.8,278.0,1,45,2.63,1.00,1.00,0.0516,1.58,13.2,50.8770,2.2289,5461
110000,0,757,6.19,0.00,0.00,0.00,6.18,0.00,1.00,0.000,0.054,370844.3,4077.2,1,96,2.63,1.00,1.00,0.4662,3.86,105309.2,0.0000,35.8460,5462
110000,1,752,6.27,0.00,0.01,0.01,6.25,0.00,1.00,0.000,0.054,365168.2,4013.9,1,109,2.66,1.00,1.00,0.4663,4.66,30913.6,0.8656,35.3331,5461
110000,2,47,6.11,0.00,0.00,0.00,6.11,0.00,1.00,0.000,0.003,19653.1,236.3,1,42,2.68,1.00,1.00,0.0454,2.00,14.9,51.2791,1.9736,5461
120000,0,767,6.17,0.00,0.00,0.02,6.15,0.00,1.00,0.000,0.054,369513.9,4107.9,1,97,2.68,1.00,1.00,0.4706,7.42,105413.0,0.0000,35.7003,5462
120000,1,762,6.19,0.00,0.00,0.05,6.14,0.00,1.00,0.000,0.054,364410.8,3928.5,1,92,2.67,1.00,1.00,0.4552,5.40,30958.1,0.8785,35.2309,5461
120000,2,32,6.66,0.00,0.00,0.00,6.66,0.00,1.00,0.000,0.002,19571.4,220.4,1,31,2.78,1.00,1.00,0.0429,1.95,10.2,51.2970,1.9616,5461
130000,0,755,6.23,0.00,0.01,0.00,6.21,0.00,1.00,0.000,0.054,367471.8,4001.8,1,95,2.71,1.00,1.00,0.4544,1.74,105405.7,0.0000,35.5150,5462
130000,1,745,6.29,0.00,0.02,0.01,6.26,0.00,1.00,0.000,0.053,360668.8,3820.4,1,105,2.72,1.00,1.00,0.4386,5.52,30977.2,0.9752,34.8864,5461
130000,2,24,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.002,12558.1,141.7,1,21,2.62,1.00,1.00,0.0309,2.21,6.9,52.4126,1.2577,5461
140000,0,774,6.14,0.00,0.00,0.00,6.14,0.00,1.00,0.000,0.054,365886.6,3938.7,1,84,2.73,1.00,1.00,0.4489,5.33,105405.5,0.0000,35.3656,5462
140000,1,766,6.17,0.00,0.03,0.01,6.14,0.00,1.00,0.000,0.054,359650.5,3815.9,1,111,2.72,1.00,1.00,0.4369,3.32,30936.7,0.9725,34.7962,5461
