step,event,lineage,other,size
5000,birth,2,0,12
13000,split,5,1,12
14000,extinct,2,0,7
71000,split,7,5,57
73000,merge,7,5,28
79000,split,9,5,14
80000,merge,9,5,14
93000,split,12,5,70
102000,merge,12,5,67
107000,split,14,5,181
107000,split,15,5,81
108000,merge,5,14,62
109000,merge,15,14,81
116000,split,17,14,92
124000,split,21,14,247
125000,merge,14,21,191
126000,split,22,17,12
129000,merge,22,17,10
172000,extinct,21,0,7
228000,split,35,17,13
231000,split,36,17,23
233000,extinct,35,0,14
238000,extinct,36,0,6
273000,split,43,17,32
274000,merge,43,17,32
294000,split,46,17,22
300000,extinct,46,0,21
319000,split,49,17,14
356000,extinct,49,0,14
360000,split,52,17,40
367000,extinct,52,0,14
369000,split,56,52,23
374000,extinct,56,0,14
382000,split,58,17,15
389000,extinct,58,0,10
391000,split,60,58,9
392000,extinct,60,0,9
394000,split,61,60,23
418000,extinct,61,0,8
437000,split,67,17,95
438000,split,69,17,8
446000,split,71,17,68
454000,extinct,71,0,12
461000,extinct,69,0,11
470000,split,73,67,36
473000,extinct,73,0,6
475000,extinct,67,0,11
477000,split,74,17,104
482000,split,77,17,22
484000,merge,77,17,22
489000,split,78,17,21
501000,extinct,78,0,29
512000,split,84,17,31
535000,extinct,74,0,13
537000,split,91,17,42
538000,merge,91,17,42
541000,extinct,84,0,8
549000,split,93,17,117
559000,extinct,17,0,11
608000,split,102,93,11
621000,extinct,102,0,26
658000,split,104,93,11
728000,extinct,104,0,14
746000,split,110,93,8
779000,extinct,110,0,12
784000,split,115,93,39
785000,split,117,93,39
794000,extinct,117,0,19
808000,split,119,93,37
815000,extinct,93,0,8
820000,merge,119,115,25
839000,split,124,115,16
841000,merge,124,115,37
846000,split,125,115,27
891000,split,128,115,21
895000,extinct,125,0,11
899000,extinct,128,0,17
