step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
130000,1960,1.358,0.033,8.00,43914,41332,922,0,1653,34,1000819.2,10673.6,0.000,0.403,0.597,0.000,358,8.00,1.34,0.03,0.56,0.02,0.61,0.00,0.07,7.94,0.90,0.00,0.00,0.001,0.020,61,0.844,0.179,0.819,0.000,0.002,4294,4113,1,1.000,0.000,0.001,78672,0.061,0.046,0.000,100.06,14442,0,313.930,0.000,0.000,339588,1.01,15.94,0.000,0.001,0.000,7,8,8,38,15679,0.060,0.00,0.0064,0.019,648,0.043,0.000,0.091,0.000,3.45,2.04,7.95,0.00,0.001,1.00,1.01,1.02,0.043,0.00308,63.78,1.2217,14.37,136343.9,139860.3,0.000,0.1545,99.910,114.798,1.000,1.000
140000,1938,1.412,0.034,7.98,43579,41067,936,0,1598,21,1000518.7,10529.6,0.000,0.402,0.597,0.000,348,8.04,1.23,0.03,0.45,0.01,0.23,0.00,0.06,7.99,0.96,0.00,0.00,0.001,0.011,58,0.872,0.181,0.817,0.000,0.003,4189,3972,1,1.000,0.000,0.002,60022,0.070,0.050,0.000,100.05,14454,0,501.408,0.000,0.001,338609,1.01,15.92,0.000,0.001,0.000,8,8,8,32,15576,0.059,0.00,0.0065,0.018,638,0.043,0.000,0.091,0.000,3.43,2.06,7.94,0.00,0.001,1.00,1.01,1.01,0.043,0.00311,63.79,1.2045,14.41,136244.4,139845.4,0.000,0.1516,99.895,114.722,1.000,1.000
150000,1935,1.409,0.033,7.99,43829,41260,1021,0,1551,46,1000412.5,10637.4,0.000,0.402,0.598,0.000,350,8.05,1.52,0.02,0.47,0.03,0.73,0.00,0.04,7.99,1.06,0.00,0.00,0.001,0.018,51,0.893,0.176,0.820,0.000,0.004,4101,3829,1,1.000,0.000,0.002,52888,0.080,0.049,0.000,100.02,14454,0,231.247,0.000,0.001,328274,1.01,15.94,0.000,0.001,0.000,8,8,8,44,15571,0.059,0.00,0.0065,0.019,650,0.042,0.000,0.090,0.000,3.48,2.04,7.94,0.00,0.001,1.00,1.01,1.01,0.042,0.00312,63.82,1.2138,15.84,136250.2,139830.8,0.000,0.1503,99.874,114.756,1.000,1.000
160000,1968,1.368,0.032,7.99,43593,41053,932,0,1575,57,1000145.4,10452.1,0.000,0.399,0.600,0.000,348,8.05,1.21,0.04,0.52,0.01,0.34,0.01,0.37,8.00,0.76,0.00,0.00,0.000,0.013,52,0.902,0.189,0.808,0.000,0.003,4025,3765,1,1.000,0.000,0.003,96607,0.056,0.042,0.000,100.00,14539,0,183.371,0.000,0.000,320709,1.01,15.95,0.000,0.001,0.000,8,8,8,30,15852,0.060,0.00,0.0064,0.017,669,0.041,0.000,0.089,0.000,3.45,2.03,7.92,0.00,0.001,1.00,1.01,1.02,0.041,0.00306,63.84,1.1929,9.70,136288.6,139816.2,0.000,0.1487,99.860,114.551,1.000,1.000
170000,1974,1.365,0.032,7.99,43806,41306,970,0,1524,40,1000371.9,10525.3,0.000,0.402,0.598,0.000,354,8.07,1.59,0.02,0.37,0.01,0.52,0.03,0.77,8.00,0.95,0.00,0.00,0.000,0.014,56,0.899,0.193,0.802,0.000,0.005,4160,3931,1,1.000,0.000,0.004,49985,0.081,0.047,0.000,100.04,14510,0,263.134,0.000,0.000,326573,1.01,15.94,0.000,0.000,0.000,8,8,8,40,15939,0.061,0.00,0.0063,0.017,657,0.041,0.000,0.090,0.000,3.45,2.04,7.93,0.00,0.000,1.00,1.01,1.01,0.041,0.00307,63.80,1.2011,14.95,136259.1,139801.8,0.000,0.1482,99.888,114.766,1.000,1.000
180000,1952,1.437,0.033,8.00,43537,41013,954,0,1592,35,1000205.2,10581.0,0.000,0.402,0.597,0.000,347,8.00,1.22,0.00,0.02,0.00,0.08,0.01,0.42,7.98,0.98,0.00,0.00,0.000,0.009,55,0.903,0.181,0.817,0.000,0.003,3995,3838,1,1.000,0.000,0.002,67051,0.071,0.046,0.000,100.01,14540,0,302.314,0.000,0.000,327367,1.00,16.02,0.000,0.001,0.000,8,8,8,40,15614,0.060,0.00,0.0064,0.017,650,0.041,0.000,0.090,0.000,3.43,2.03,7.92,0.00,0.000,1.00,1.00,1.00,0.041,0.00311,63.83,1.2098,11.20,136123.1,139787.4,0.000,0.1522,99.845,114.723,1.000,1.000
190000,1961,1.407,0.032,7.98,43832,41245,965,0,1613,29,1000427.8,10614.0,0.000,0.403,0.597,0.000,340,8.07,1.72,0.03,0.42,0.03,0.58,0.01,0.24,8.01,1.23,0.00,0.00,0.001,0.016,67,0.888,0.188,0.805,0.000,0.007,4014,3796,1,1.000,0.000,0.002,56011,0.079,0.048,0.000,100.04,14768,0,366.000,0.000,0.000,323794,1.01,15.95,0.000,0.000,0.000,8,8,8,47,15826,0.060,0.00,0.0064,0.015,652,0.041,0.000,0.090,0.000,3.44,2.05,7.90,0.00,0.001,1.01,1.01,1.02,0.041,0.00309,63.80,1.2141,16.43,136172.0,139773.0,0.000,0.1521,99.890,114.792,1.000,1.000
200000,1932,1.431,0.034,7.98,43837,41374,979,0,1513,35,1000460.8,10495.8,0.000,0.402,0.598,0.000,337,8.04,1.41,0.01,0.28,0.04,0.85,0.03,0.61,7.96,0.88,0.00,0.00,0.002,0.033,55,0.903,0.174,0.823,0.000,0.003,4044,3802,1,1.000,0.000,0.003,51424,0.078,0.049,0.000,100.08,14540,0,299.880,0.000,0.000,325888,1.01,15.98,0.000,0.001,0.000,8,8,8,37,15533,0.059,0.00,0.0065,0.017,633,0.041,0.000,0.091,0.000,3.45,2.03,7.91,0.00,0.001,1.00,1.01,1.01,0.041,0.00313,63.76,1.1981,17.46,136129.1,139758.4,0.000,0.1486,99.926,114.754,1.000,1.000
210000,1987,1.424,0.034,8.00,43686,41163,972,0,1496,41,1000109.4,10483.8,0.000,0.402,0.597,0.000,348,8.10,1.91,0.05,0.66,0.02,0.67,0.04,0.61,7.99,1.27,0.00,0.00,0.001,0.022,79,0.885,0.202,0.793,0.000,0.005,4011,3723,1,1.000,0.000,0.008,62143,0.075,0.048,0.000,100.03,14568,0,255.703,0.000,0.000,325703,1.01,15.92,0.000,0.001,0.000,8,8,8,51,16090,0.061,0.00,0.0063,0.019,659,0.041,0.000,0.090,0.000,3.46,2.06,7.91,0.01,0.002,1.00,1.01,1.02,0.041,0.00305,63.81,1.1952,10.63,136038.7,139743.9,0.000,0.1478,99.876,114.759,1.000,1.000
220000,1940,1.401,0.034,8.00,43864,41419,942,0,1550,30,1000465.2,10481.1,0.000,0.402,0.598,0.000,349,8.06,1.53,0.03,0.59,0.03,0.53,0.02,0.54,7.98,0.90,0.00,0.00,0.001,0.023,69,0.873,0.190,0.809,0.000,0.001,4068,3672,1,1.000,0.000,0.006,79401,0.064,0.049,0.000,100.04,14545,0,349.369,0.000,0.002,326291,1.01,15.92,0.000,0.002,0.000,8,8,8,37,15633,0.060,0.00,0.0065,0.018,643,0.041,0.000,0.091,0.000,3.45,2.06,7.93,0.00,0.001,1.00,1.01,1.01,0.041,0.00312,63.80,1.1975,18.49,136143.0,139729.4,0.000,0.1487,99.901,114.774,1.000,1.000
230000,1956,1.376,0.032,7.98,43849,41336,956,1,1540,39,1000333.6,10526.1,0.000,0.402,0.598,0.000,347,8.03,1.74,0.02,0.39,0.03,0.76,0.01,0.14,7.97,1.03,0.00,0.00,0.001,0.023,55,0.888,0.186,0.812,0.000,0.002,3981,3651,1,1.000,0.000,0.005,89406,0.060,0.045,0.000,100.02,14723,1266,269.900,0.000,0.000,321181,1.01,15.97,0.000,0.001,0.000,8,8,8,63,15700,0.060,0.00,0.0064,0.016,655,0.041,0.000,0.090,0.000,3.46,2.02,7.94,0.00,0.001,1.00,1.01,1.01,0.041,0.00310,63.82,1.2014,12.21,136185.6,139714.9,0.000,0.1498,99.871,114.683,1.000,1.000
240000,1968,1.390,0.033,8.00,43502,40964,1005,0,1521,20,1000446.0,10457.0,0.000,0.401,0.598,0.000,347,8.06,1.45,0.03,0.49,0.01,0.32,0.03,0.59,7.98,1.12,0.00,0.14,0.001,0.012,65,0.861,0.180,0.815,0.000,0.005,4074,3795,1,1.000,0.000,0.006,77196,0.063,0.046,0.000,100.07,14514,0,522.848,0.000,0.000,318589,1.01,15.93,0.000,0.001,0.001,8,8,8,36,15859,0.060,0.00,0.0064,0.014,659,0.040,0.000,0.090,0.000,3.42,2.04,7.91,0.00,0.001,1.00,1.01,1.02,0.040,0.00308,63.77,1.1953,11.67,136109.8,139700.3,0.000,0.1497,99.910,114.582,1.000,1.000
250000,1989,1.364,0.032,8.00,43375,40825,974,0,1555,21,1001035.9,10341.9,0.000,0.402,0.597,0.000,348,8.05,1.44,0.02,0.30,0.02,0.52,0.02,0.41,7.99,1.12,0.00,0.00,0.001,0.018,66,0.885,0.208,0.788,0.000,0.004,4015,3803,1,1.000,0.000,0.006,72126,0.072,0.050,0.000,100.09,14499,0,492.472,0.000,0.000,322923,1.01,15.96,0.000,0.001,0.000,8,8,8,35,16006,0.061,0.00,0.0063,0.021,674,0.041,0.000,0.089,0.000,3.44,2.04,7.91,0.00,0.001,1.00,1.01,1.01,0.041,0.00305,63.75,1.1824,13.67,136134.6,139685.8,0.000,0.1481,99.941,114.602,1.000,1.000
260000,1916,1.436,0.035,7.98,43641,41170,999,0,1545,45,1000488.5,10492.5,0.000,0.402,0.598,0.000,343,8.03,1.37,0.00,0.03,0.02,0.48,0.01,0.17,8.00,1.05,0.00,0.00,0.001,0.015,54,0.885,0.178,0.818,0.000,0.004,4058,3856,1,1.000,0.000,0.002,76772,0.068,0.052,0.000,100.07,14472,0,233.168,0.000,0.000,319376,1.00,15.95,0.000,0.001,0.000,8,8,8,40,15384,0.059,0.00,0.0065,0.019,651,0.041,0.000,0.089,0.000,3.45,2.02,7.93,0.00,0.000,1.00,1.00,1.00,0.041,0.00317,63.77,1.2005,19.94,136041.4,139671.3,0.000,0.1507,99.908,114.656,1.000,1.000
270000,1950,1.395,0.034,7.99,43929,41280,992,0,1623,35,1001080.6,10639.4,0.000,0.404,0.595,0.000,352,8.01,1.35,0.02,0.37,0.00,0.08,0.02,0.43,7.96,1.08,0.00,0.05,0.000,0.006,57,0.867,0.183,0.812,0.000,0.005,4067,3869,1,1.000,0.000,0.007,90549,0.061,0.048,0.000,100.12,14673,0,303.984,0.000,0.000,326855,1.01,15.98,0.000,0.000,0.001,8,8,8,35,15612,0.060,0.00,0.0065,0.015,665,0.041,0.000,0.091,0.000,3.42,2.02,7.90,0.00,0.001,1.00,1.01,1.01,0.041,0.00312,63.72,1.2178,16.19,136062.2,139656.6,0.000,0.1544,99.967,114.830,1.000,1.000
280000,1950,1.404,0.033,8.00,43825,41334,974,0,1517,42,1000416.8,10382.7,0.000,0.401,0.598,0.000,343,8.03,1.51,0.01,0.39,0.03,0.61,0.01,0.41,7.98,1.01,0.00,0.02,0.001,0.019,60,0.868,0.187,0.811,0.000,0.002,4052,3900,1,1.000,0.000,0.003,85640,0.065,0.050,0.000,100.05,14382,0,247.208,0.000,0.000,325444,1.00,15.96,0.000,0.001,0.001,8,8,8,50,15666,0.060,0.00,0.0064,0.019,650,0.041,0.000,0.090,0.000,3.44,2.04,7.93,0.00,0.001,1.00,1.00,1.00,0.041,0.00310,63.79,1.1856,17.44,136042.3,139641.9,0.000,0.1475,99.898,114.666,1.000,1.000
290000,1969,1.388,0.034,8.00,43835,41261,965,0,1590,28,1000396.4,10505.6,0.000,0.400,0.599,0.000,365,8.06,1.42,0.03,0.71,0.01,0.31,0.04,0.76,7.98,0.95,0.00,0.00,0.001,0.012,63,0.898,0.178,0.819,0.000,0.003,3921,3790,1,1.000,0.000,0.006,71566,0.067,0.047,0.000,100.04,14574,0,375.201,0.000,0.001,323988,1.01,15.93,0.000,0.002,0.000,8,8,8,33,15870,0.061,0.00,0.0064,0.020,655,0.041,0.000,0.090,0.000,3.46,2.04,7.92,0.00,0.001,1.01,1.01,1.02,0.041,0.00306,63.80,1.2017,14.41,136024.1,139627.2,0.000,0.1515,99.890,114.594,1.000,1.000
300000,1934,1.435,0.033,8.00,43681,41252,971,1,1492,23,1000566.4,10413.2,0.000,0.400,0.599,0.000,406,8.02,1.22,0.02,0.52,0.03,0.80,0.01,0.18,7.97,0.80,0.00,0.00,0.001,0.033,59,0.910,0.183,0.813,0.000,0.004,3928,3785,1,1.000,0.000,0.003,88808,0.063,0.047,0.000,100.05,14676,462,452.746,0.000,0.000,318106,1.01,15.98,0.000,0.001,0.000,8,8,8,32,15520,0.059,0.00,0.0065,0.019,659,0.040,0.000,0.090,0.000,3.48,2.02,7.93,0.00,0.000,1.00,1.01,1.01,0.040,0.00313,63.79,1.1880,16.42,135983.6,139612.8,0.000,0.1466,99.904,114.577,1.000,1.000
310000,1927,1.432,0.033,8.00,43799,41233,1003,0,1570,23,1000348.9,10568.5,0.000,0.402,0.598,0.000,435,8.06,1.24,0.01,0.12,0.01,0.33,0.01,0.20,8.03,1.06,0.00,0.00,0.000,0.011,66,0.894,0.185,0.814,0.000,0.001,4091,3955,1,1.000,0.000,0.005,71437,0.072,0.047,0.000,100.04,14765,0,459.501,0.000,0.000,325024,1.00,15.93,0.000,0.000,0.000,8,8,8,33,15533,0.059,0.00,0.0065,0.020,644,0.041,0.000,0.090,0.000,3.43,2.04,7.92,0.00,0.000,1.00,1.00,1.00,0.041,0.00315,63.80,1.2081,14.70,135982.9,139598.4,0.000,0.1514,99.885,114.742,1.000,1.000
320000,1947,1.431,0.033,7.99,43252,40781,978,0,1473,31,1000570.2,10392.5,0.000,0.403,0.597,0.000,435,8.07,1.21,0.03,0.39,0.01,0.27,0.03,0.54,8.01,0.89,0.00,0.00,0.001,0.020,59,0.914,0.183,0.812,0.000,0.005,3935,3819,1,1.000,0.000,0.007,99392,0.062,0.047,0.000,100.07,14488,0,335.242,0.000,0.001,317580,1.01,15.92,0.000,0.001,0.000,8,8,8,28,15719,0.060,0.00,0.0064,0.018,633,0.040,0.000,0.088,0.000,3.47,2.04,7.93,0.00,0.001,1.01,1.01,1.02,0.040,0.00312,63.77,1.1846,12.90,135946.7,139584.0,0.000,0.1457,99.919,114.595,1.000,1.000
330000,1978,1.385,0.032,8.01,43835,41358,964,0,1482,20,1000530.4,10443.6,0.000,0.402,0.598,0.000,435,8.08,1.34,0.02,0.38,0.02,0.43,0.03,0.60,8.00,1.01,0.00,0.09,0.002,0.029,71,0.883,0.196,0.801,0.000,0.003,4121,3939,1,1.000,0.000,0.008,100562,0.061,0.047,0.000,100.04,14606,0,522.181,0.000,0.000,322301,1.01,15.92,0.000,0.000,0.001,8,8,8,27,15977,0.061,0.00,0.0063,0.022,663,0.041,0.000,0.090,0.000,3.45,2.05,7.91,0.00,0.001,1.00,1.01,1.01,0.041,0.00307,63.80,1.1913,15.91,135986.8,139569.6,0.000,0.1465,99.898,114.711,1.000,1.000
340000,1950,1.421,0.034,8.00,43628,41094,1033,0,1529,33,1000804.6,10560.9,0.000,0.403,0.597,0.000,424,8.08,1.67,0.01,0.17,0.04,0.62,0.03,0.48,8.02,1.19,0.00,0.00,0.002,0.027,72,0.865,0.184,0.814,0.000,0.002,4072,3867,1,1.000,0.000,0.006,98322,0.062,0.051,0.000,100.11,14710,0,320.027,0.000,0.001,322205,1.00,15.89,0.000,0.001,0.000,8,8,8,39,15765,0.060,0.00,0.0064,0.020,656,0.041,0.000,0.090,0.000,3.49,2.04,7.92,0.00,0.001,1.00,1.00,1.00,0.041,0.00312,63.73,1.2064,21.71,135910.2,139554.9,0.000,0.1499,99.955,114.756,1.000,1.000
350000,1937,1.405,0.034,7.99,43927,41327,1038,0,1575,22,1000755.2,10614.2,0.000,0.403,0.597,0.000,422,8.03,1.52,0.02,0.31,0.01,0.55,0.03,0.60,7.98,1.09,0.00,0.00,0.000,0.015,68,0.870,0.182,0.814,0.000,0.004,4209,4004,1,1.000,0.000,0.005,117836,0.056,0.046,0.000,100.10,14773,0,482.462,0.000,0.000,324454,1.01,15.98,0.000,0.001,0.000,8,8,8,37,15563,0.059,0.00,0.0065,0.017,654,0.041,0.000,0.090,0.000,3.43,2.03,7.89,0.00,0.001,1.00,1.01,1.01,0.041,0.00313,63.74,1.2127,12.82,135955.6,139540.1,0.000,0.1522,99.949,114.723,1.000,1.000
360000,1941,1.408,0.034,8.00,43543,41109,980,0,1450,30,1000592.8,10366.1,0.000,0.402,0.597,0.000,463,8.06,1.18,0.01,0.20,0.02,0.31,0.04,0.68,7.99,0.94,0.00,0.00,0.001,0.027,60,0.868,0.180,0.816,0.000,0.004,3979,3795,1,1.000,0.000,0.007,140879,0.052,0.050,0.000,100.06,14471,0,345.537,0.000,0.001,320527,1.00,15.90,0.000,0.001,0.000,8,8,8,24,15637,0.060,0.00,0.0065,0.019,635,0.041,0.000,0.089,0.000,3.44,2.04,7.92,0.00,0.001,1.00,1.00,1.00,0.041,0.00312,63.78,1.1824,16.83,135915.8,139525.4,0.000,0.1455,99.911,114.619,1.000,1.000
