step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,1177,1.325,0.069,2.15,46735,45212,15,0,1547,4,572990.5,10090.4,0.002,0.434,0.013,0.551,679,6.31,2.56,0.01,0.35,0.02,0.36,0.08,1.59,6.20,2.02,0.00,0.00,0.001,0.030,30,0.812,0.186,0.809,0.000,0.005,17898,17897,1,1.000,0.000,0.003,37386,0.277,0.094,0.000,56.46,4861,0,2522.610,0.000,0.000,1176892,1.01,18.27,0.000,0.000,0.000,6,6,6,53,7421,0.028,0.00,0.0078,0.095,0,0.216,0.000,0.221,0.002,3.03,2.06,7.25,0.00,0.000,1.01,1.01,1.00,0.216,0.00219,32.23,1.1530,13.99,137336.0,140174.0,75.148,0.1435,56.319,74.299,0.540,0.399
120000,1214,1.310,0.066,2.10,46609,44976,10,0,1586,0,569541.8,9993.8,0.002,0.443,0.011,0.545,695,6.26,2.48,0.01,0.32,0.01,0.26,0.09,1.94,6.15,1.41,0.00,0.00,0.000,0.004,20,0.872,0.237,0.755,0.000,0.008,18405,18405,1,1.000,0.000,0.003,31523,0.266,0.092,0.000,56.10,4521,0,9993.809,0.000,0.000,1230960,1.00,18.08,0.000,0.000,0.000,6,6,6,63,7600,0.029,0.00,0.0076,0.092,1,0.222,0.000,0.226,0.002,3.07,2.04,7.55,0.00,0.000,1.01,1.01,1.00,0.222,0.00213,32.55,1.1418,10.84,137350.6,140169.7,75.192,0.1424,55.962,74.296,0.540,0.399
130000,1200,1.337,0.070,2.10,46970,45371,8,0,1605,1,568361.6,10145.6,0.002,0.459,0.009,0.529,696,6.21,1.80,0.04,1.02,0.01,0.49,0.00,0.12,6.15,1.21,0.00,0.00,0.001,0.020,23,0.864,0.209,0.788,0.000,0.002,19106,19029,1,1.000,0.000,0.001,25722,0.276,0.100,0.000,55.99,4425,0,10145.643,0.000,0.000,1333581,1.01,18.00,0.000,0.000,0.000,6,6,6,45,7453,0.028,0.00,0.0077,0.100,0,0.233,0.000,0.234,0.001,3.05,2.02,7.58,0.00,0.001,1.01,1.01,1.02,0.233,0.00221,32.72,1.1602,15.94,137266.1,140165.3,75.126,0.1448,55.839,75.103,0.540,0.399
140000,1194,1.356,0.070,2.12,47066,45546,4,0,1522,2,569962.4,10106.8,0.002,0.456,0.010,0.531,695,6.36,3.29,0.06,1.45,0.01,0.20,0.04,0.89,6.26,2.56,0.00,0.00,0.000,0.006,24,0.834,0.223,0.774,0.000,0.003,19040,19030,1,1.000,0.000,0.002,28891,0.278,0.095,0.000,56.15,4483,0,5053.377,0.000,0.000,1322104,1.01,18.15,0.002,0.000,0.000,6,6,6,64,7592,0.029,0.00,0.0076,0.126,0,0.232,0.000,0.230,0.002,3.02,2.04,7.39,0.00,0.000,1.01,1.02,1.01,0.232,0.00220,32.51,1.1540,7.22,137235.2,140161.0,75.174,0.1439,56.005,75.154,0.539,0.399
150000,1174,1.339,0.071,2.11,47018,45483,8,0,1547,3,570997.5,10132.0,0.002,0.446,0.012,0.540,666,6.30,3.48,0.01,0.15,0.00,0.00,0.02,0.76,6.27,3.17,0.00,0.00,0.000,0.000,23,0.859,0.207,0.788,0.000,0.005,18781,18781,1,1.000,0.000,0.001,33375,0.273,0.094,0.000,56.27,4668,0,3377.341,0.000,0.002,1256578,1.00,18.22,0.002,0.000,0.000,6,6,6,64,7397,0.028,0.00,0.0078,0.107,0,0.225,0.000,0.225,0.001,3.03,2.04,7.43,0.00,0.000,1.00,1.00,1.01,0.225,0.00222,32.42,1.1584,15.55,137281.5,140156.5,75.156,0.1440,56.130,74.814,0.540,0.399
160000,1204,1.345,0.068,2.10,47078,45493,11,0,1544,5,572518.9,10155.3,0.002,0.438,0.013,0.547,694,6.18,1.48,0.01,0.32,0.04,0.84,0.02,0.60,6.12,0.90,0.00,0.00,0.002,0.043,22,0.874,0.226,0.768,0.000,0.006,18296,18295,1,1.000,0.000,0.001,35020,0.285,0.094,0.000,56.39,4686,0,2031.051,0.000,0.000,1212595,1.00,18.04,0.000,0.000,0.000,6,6,6,36,7446,0.028,0.00,0.0078,0.108,0,0.220,0.000,0.226,0.002,3.06,2.02,7.60,0.00,0.001,1.00,1.00,1.00,0.220,0.00216,32.27,1.1586,11.73,137265.7,140152.1,75.175,0.1431,56.250,74.676,0.541,0.399
170000,1177,1.354,0.068,2.55,46302,44941,18,0,1370,0,572989.1,10015.2,0.002,0.443,0.015,0.541,680,6.70,3.29,0.02,0.70,0.01,0.33,0.11,2.26,6.56,2.46,0.00,0.00,0.000,0.009,28,0.449,0.223,0.770,0.000,0.008,17538,17534,1,1.000,0.000,0.003,38379,0.275,0.094,0.000,56.58,5017,0,10015.245,0.000,0.000,1225664,1.01,17.48,0.002,0.000,0.000,6,6,7,64,7882,0.030,0.00,0.0074,0.121,1,0.220,0.000,0.217,0.002,3.05,2.03,7.34,0.00,0.001,1.00,1.01,1.01,0.220,0.00226,32.13,1.1408,15.35,137276.5,140147.3,75.133,0.1386,56.443,74.827,0.540,0.399
180000,1174,1.363,0.069,2.86,43528,42515,7,0,1009,2,568451.6,10040.2,0.001,0.506,0.016,0.477,690,7.09,2.79,0.00,0.06,0.00,0.03,0.13,2.31,6.96,1.79,0.00,0.00,0.001,0.029,27,0.809,0.241,0.750,0.000,0.009,15565,15559,1,1.000,0.000,0.003,33460,0.225,0.096,0.000,56.35,4847,0,5020.083,0.000,0.000,1524761,1.00,16.21,0.000,0.000,0.000,6,7,7,58,8328,0.032,0.00,0.0070,0.100,0,0.246,0.000,0.202,0.002,3.18,2.06,7.90,0.00,0.000,1.00,1.00,1.00,0.246,0.00264,32.23,1.1329,13.39,137247.0,140139.8,75.263,0.1289,56.219,76.570,0.540,0.399
190000,1152,1.393,0.064,2.94,43258,42375,0,0,905,1,567225.4,10133.7,0.000,0.532,0.018,0.450,700,7.33,4.09,0.00,0.00,0.01,0.27,0.20,3.24,7.12,2.73,0.00,0.00,0.000,0.004,26,0.870,0.223,0.768,0.000,0.009,14878,14878,1,1.000,0.000,0.005,33740,0.211,0.090,0.000,56.26,5401,0,10133.673,0.000,0.000,1657391,1.00,16.00,0.003,0.000,0.000,7,7,7,64,8441,0.032,0.00,0.0069,0.093,0,0.256,0.000,0.197,0.001,3.24,2.07,7.91,0.00,0.000,1.00,1.00,1.00,0.256,0.00282,32.22,1.1399,12.23,137303.5,140131.3,75.355,0.1265,56.144,77.407,0.538,0.399
200000,1161,1.362,0.062,2.91,43104,42168,3,0,924,6,567536.1,10102.9,0.001,0.534,0.017,0.449,685,6.94,1.73,0.00,0.15,0.00,0.00,0.00,0.00,6.93,1.70,0.00,0.00,0.000,0.000,18,0.824,0.267,0.730,0.000,0.003,14766,14766,1,1.000,0.000,0.000,36899,0.212,0.089,0.000,56.28,5821,0,1683.817,0.000,0.001,1656169,1.00,16.25,0.000,0.001,0.000,6,7,7,58,8054,0.031,0.00,0.0071,0.107,0,0.255,0.000,0.198,0.002,3.17,2.01,7.92,0.00,0.000,1.00,1.00,1.00,0.255,0.00281,32.27,1.1380,13.39,137360.3,140122.8,75.286,0.1274,56.164,77.448,0.538,0.399
210000,1127,1.368,0.064,2.93,43704,42786,4,0,948,1,566918.5,10268.9,0.001,0.541,0.017,0.441,663,7.16,3.71,0.04,1.34,0.02,0.57,0.11,2.14,6.99,2.53,0.00,0.00,0.000,0.009,24,0.817,0.233,0.761,0.000,0.005,15360,15360,1,1.000,0.000,0.004,37593,0.227,0.089,0.000,56.23,6065,0,10268.946,0.000,0.000,1729271,1.01,16.18,0.003,0.000,0.000,6,7,7,64,8065,0.031,0.00,0.0072,0.098,0,0.262,0.000,0.197,0.002,3.17,2.03,7.94,0.00,0.001,1.00,1.01,1.01,0.262,0.00290,32.24,1.1581,8.55,137357.7,140114.3,75.372,0.1315,56.094,78.012,0.538,0.399
220000,1116,1.411,0.064,2.97,43044,42126,10,0,919,4,566870.5,10155.4,0.000,0.534,0.017,0.449,682,7.12,3.00,0.04,1.12,0.01,0.22,0.03,0.62,7.04,2.30,0.00,0.09,0.000,0.006,25,0.856,0.222,0.771,0.000,0.007,14822,14822,1,1.000,0.000,0.003,36249,0.221,0.087,0.000,56.23,5831,0,2538.845,0.000,0.001,1654210,1.01,16.12,0.002,0.000,0.001,6,7,7,64,7947,0.030,0.00,0.0072,0.110,0,0.255,0.000,0.198,0.002,3.21,2.03,7.91,0.00,0.001,1.01,1.01,1.01,0.255,0.00292,32.21,1.1438,11.91,137327.7,140106.0,75.398,0.1278,56.105,77.507,0.538,0.399
230000,1135,1.404,0.067,3.03,43973,42978,7,0,969,5,568433.3,10251.0,0.001,0.545,0.016,0.439,685,7.14,3.68,0.03,0.89,0.04,0.78,0.06,1.40,7.01,2.98,0.00,0.00,0.001,0.032,33,0.759,0.241,0.750,0.000,0.009,15403,15401,1,1.000,0.000,0.003,35788,0.230,0.091,0.000,56.35,6204,0,2050.201,0.000,0.000,1760599,1.01,16.25,0.003,0.000,0.000,6,7,7,64,8102,0.031,0.00,0.0071,0.101,0,0.264,0.000,0.198,0.001,3.20,1.95,7.90,0.00,0.000,1.00,1.01,1.01,0.264,0.00288,32.11,1.1589,12.31,137237.9,140097.7,75.374,0.1337,56.213,78.182,0.538,0.399
240000,1189,1.382,0.067,3.06,45870,44713,1,0,1102,5,571253.6,10498.0,0.001,0.565,0.015,0.419,699,7.11,3.81,0.01,0.32,0.00,0.00,0.23,3.24,6.88,1.66,0.00,0.00,0.000,0.000,31,0.725,0.243,0.750,0.000,0.007,16746,16743,1,1.000,0.000,0.007,38326,0.228,0.095,0.000,56.57,6379,0,2099.599,0.000,0.000,1961106,1.00,16.31,0.003,0.000,0.000,6,7,7,64,8457,0.032,0.00,0.0070,0.096,0,0.281,0.000,0.205,0.001,3.20,1.92,7.90,0.00,0.000,1.00,1.00,1.00,0.281,0.00278,31.90,1.1924,14.68,137172.9,140090.3,75.366,0.1423,56.424,79.436,0.539,0.399
250000,1184,1.393,0.068,3.06,48432,47349,1,0,1087,3,574380.1,10799.9,0.001,0.593,0.013,0.393,682,6.88,3.00,0.05,1.15,0.02,0.84,0.07,1.65,6.74,2.11,0.00,0.00,0.001,0.025,31,0.654,0.226,0.767,0.000,0.008,18400,18392,1,1.000,0.000,0.004,44957,0.220,0.128,0.000,56.85,7285,0,3599.978,0.000,0.000,2239286,1.01,16.63,0.002,0.000,0.000,6,7,7,64,8149,0.031,0.00,0.0072,0.101,0,0.302,0.000,0.209,0.002,3.13,1.87,7.85,0.00,0.000,1.01,1.01,1.01,0.302,0.00283,31.66,1.2270,12.44,137149.4,140082.9,75.329,0.1470,56.705,81.536,0.539,0.399
260000,1160,1.342,0.066,3.17,48061,47017,3,0,1065,17,575117.6,10704.7,0.002,0.582,0.013,0.403,673,6.93,2.92,0.02,0.70,0.02,0.76,0.01,0.18,6.88,2.64,0.00,0.00,0.001,0.027,32,0.707,0.222,0.772,0.000,0.006,18061,18053,1,1.000,0.000,0.001,41392,0.239,0.092,0.000,57.00,6909,0,629.690,0.000,0.001,2168170,1.00,16.49,0.002,0.000,0.000,6,7,7,64,8034,0.031,0.00,0.0072,0.116,0,0.298,0.000,0.210,0.002,3.14,1.84,7.88,0.00,0.000,1.00,1.01,1.00,0.298,0.00286,31.65,1.2178,16.10,137274.0,140076.0,75.197,0.1469,56.862,81.344,0.539,0.399
270000,1138,1.435,0.074,3.12,47796,46843,5,0,970,2,574376.4,10527.6,0.001,0.590,0.013,0.396,669,7.07,3.44,0.05,1.23,0.05,1.13,0.05,1.03,6.92,2.68,0.00,0.00,0.001,0.031,32,0.679,0.225,0.771,0.000,0.004,17870,17867,1,1.000,0.000,0.004,40669,0.230,0.129,0.000,56.86,6664,0,5263.814,0.000,0.000,2199913,1.01,16.38,0.001,0.000,0.000,6,7,7,64,8043,0.031,0.00,0.0073,0.107,0,0.300,0.000,0.208,0.001,3.17,1.89,7.85,0.00,0.000,1.00,1.02,1.01,0.300,0.00295,31.63,1.1935,10.25,137054.6,140068.5,75.346,0.1411,56.695,81.193,0.539,0.398
280000,1164,1.400,0.070,3.10,46748,45742,3,0,977,9,573820.9,10303.4,0.002,0.574,0.016,0.409,693,6.94,2.84,0.03,0.91,0.02,0.62,0.07,1.28,6.81,1.97,0.00,0.00,0.001,0.025,33,0.674,0.245,0.750,0.000,0.005,17227,17221,1,1.000,0.000,0.004,39023,0.229,0.095,0.000,56.81,6721,0,1144.818,0.000,0.000,2075616,1.01,16.50,0.000,0.000,0.000,6,7,7,58,8076,0.031,0.00,0.0072,0.110,0,0.291,0.000,0.207,0.001,3.15,1.87,7.93,0.00,0.000,1.01,1.01,1.01,0.291,0.00284,31.72,1.1685,14.47,137124.3,140060.8,75.313,0.1376,56.677,80.452,0.538,0.399
290000,1134,1.401,0.067,3.10,46335,45356,0,0,1009,1,571857.9,10422.4,0.001,0.571,0.015,0.413,663,7.06,3.41,0.02,0.80,0.04,0.94,0.06,1.49,6.94,2.33,0.00,0.00,0.001,0.030,32,0.757,0.241,0.757,0.000,0.003,16889,16886,1,1.000,0.000,0.003,39969,0.242,0.098,0.000,56.67,6654,0,10422.446,0.000,0.001,2023476,1.01,16.35,0.000,0.000,0.000,6,7,7,60,8009,0.031,0.00,0.0073,0.099,0,0.286,0.000,0.205,0.001,3.14,1.92,7.82,0.00,0.001,1.01,1.01,1.00,0.286,0.00293,31.82,1.1788,17.03,137208.5,140053.1,75.351,0.1361,56.541,79.885,0.539,0.399
300000,1181,1.390,0.068,3.07,45779,44705,2,0,1025,4,571689.1,10332.0,0.001,0.562,0.014,0.423,671,6.92,2.91,0.00,0.00,0.02,0.52,0.12,2.39,6.79,1.91,0.00,0.00,0.001,0.029,30,0.716,0.262,0.732,0.000,0.006,16470,16470,1,1.000,0.000,0.003,36285,0.235,0.101,0.000,56.60,6910,0,2582.994,0.000,0.000,1945221,1.00,16.49,0.001,0.000,0.000,6,7,7,64,8169,0.031,0.00,0.0071,0.096,1,0.280,0.000,0.203,0.001,3.15,1.88,7.90,0.00,0.000,1.00,1.00,1.00,0.280,0.00278,31.89,1.1692,10.33,137129.0,140045.4,75.343,0.1365,56.460,79.248,0.539,0.399
310000,1165,1.382,0.066,3.21,46324,45282,5,0,1053,14,572714.9,10467.3,0.001,0.568,0.037,0.395,667,6.99,2.99,0.03,0.77,0.02,0.53,0.11,2.20,6.83,1.45,0.00,0.00,0.000,0.011,36,0.652,0.263,0.733,0.000,0.004,17098,17090,1,1.000,0.000,0.003,41768,0.224,0.093,0.000,56.71,7208,0,747.662,0.000,0.000,2022777,1.01,16.41,0.000,0.000,0.000,6,7,7,61,8138,0.031,0.00,0.0072,0.106,1,0.287,0.000,0.201,0.001,3.14,1.84,7.89,0.00,0.000,1.00,1.01,1.01,0.287,0.00282,31.86,1.1888,15.14,137191.3,140037.7,75.265,0.1415,56.577,79.711,0.539,0.399
320000,1193,1.375,0.064,4.19,43591,42480,12,0,1071,5,574124.9,9764.7,0.001,0.508,0.157,0.333,664,6.75,3.29,0.07,1.36,0.06,1.02,0.04,0.89,6.58,2.53,0.00,0.00,0.003,0.047,46,0.505,0.224,0.770,0.000,0.006,13790,13752,1,1.000,0.000,0.003,38309,0.236,0.097,0.000,56.64,7899,0,1952.934,0.000,0.000,1731902,1.02,17.05,0.000,0.000,0.000,6,6,7,53,8058,0.031,0.00,0.0073,0.088,0,0.274,0.000,0.181,0.001,3.05,1.46,7.87,0.01,0.002,1.01,1.03,1.02,0.274,0.00252,31.91,1.1109,10.08,137175.0,140030.3,75.289,0.1347,56.504,76.447,0.539,0.399
330000,1191,1.352,0.058,4.84,38929,37659,16,0,1256,12,574495.6,8366.7,0.002,0.411,0.434,0.154,648,6.85,2.91,0.08,1.46,0.02,0.42,0.01,0.13,6.75,2.26,0.00,0.03,0.001,0.013,39,0.456,0.223,0.772,0.000,0.005,9191,9068,1,1.000,0.000,0.003,30926,0.261,0.085,0.000,56.41,8461,0,697.221,0.000,0.002,1253122,1.02,16.72,0.000,0.000,0.001,6,6,8,55,8157,0.031,0.00,0.0071,0.074,0,0.245,0.000,0.155,0.001,3.04,1.47,7.89,0.00,0.002,1.03,1.03,1.02,0.245,0.00210,32.19,0.9613,12.85,137297.1,140024.1,75.243,0.1245,56.298,70.186,0.539,0.399
340000,1160,1.415,0.056,4.84,34992,33920,59,0,1044,8,567298.0,7428.0,0.002,0.372,0.549,0.076,627,6.89,1.36,0.00,0.00,0.03,0.61,0.01,0.17,6.85,1.33,0.00,0.00,0.002,0.043,38,0.554,0.220,0.772,0.000,0.009,7339,7250,1,1.000,0.000,0.002,26056,0.245,0.081,0.000,55.75,7447,0,928.504,0.000,0.000,978946,1.00,16.40,0.000,0.001,0.000,6,7,7,25,7992,0.030,0.00,0.0071,0.091,0,0.217,0.000,0.147,0.000,3.15,1.72,7.91,0.00,0.000,1.00,1.00,1.00,0.217,0.00204,32.83,0.8537,9.91,137298.2,140017.3,75.265,0.1111,55.639,68.297,0.539,0.399
350000,1125,1.355,0.057,4.94,32567,31614,84,0,904,5,559921.2,7036.2,0.003,0.354,0.583,0.061,602,7.22,2.28,0.02,0.42,0.04,0.79,0.00,0.06,7.16,2.19,0.00,0.00,0.003,0.049,39,0.754,0.215,0.780,0.000,0.005,6328,6301,1,1.000,0.000,0.001,28919,0.255,0.083,0.000,55.10,6750,0,1407.245,0.000,0.000,813804,1.01,15.83,0.000,0.000,0.000,7,7,8,60,8123,0.031,0.00,0.0070,0.086,1,0.195,0.000,0.140,0.000,3.25,1.96,7.95,0.00,0.000,1.00,1.01,1.01,0.195,0.00208,33.44,0.8095,9.40,137383.7,140009.4,75.298,0.1059,55.002,67.830,0.539,0.399
360000,1140,1.383,0.057,4.94,32120,31161,69,0,875,2,558159.8,6984.4,0.003,0.349,0.596,0.051,603,7.33,3.63,0.11,1.58,0.03,0.38,0.02,0.50,7.16,2.77,0.00,0.00,0.003,0.039,44,0.810,0.240,0.753,0.000,0.007,6072,6036,1,1.000,0.000,0.004,28610,0.228,0.081,0.000,54.91,6730,0,3492.189,0.000,0.000,774411,1.03,15.88,0.001,0.000,0.000,7,7,7,64,8355,0.032,0.00,0.0068,0.081,1,0.190,0.000,0.138,0.000,3.28,2.02,7.93,0.00,0.001,1.01,1.04,1.03,0.190,0.00205,33.57,0.8021,9.34,137328.3,140001.1,75.360,0.1036,54.798,67.905,0.539,0.399
