step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
10000,0,453,9.68,0.01,0.00,0.00,9.67,0.00,1.00,0.000,0.050,322873.9,22019.7,2,0,3.56,1.00,1.00,3.4226,6.08,138662.5,10.4042,27.3503,5462
10000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,106576.8,18936.4,0,0,-0.00,-0.00,-0.00,3.0464,0.00,0.1,43.8709,6.2535,5461
10000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,73683.0,17603.5,0,0,-0.00,-0.00,-0.00,2.9032,0.00,0.0,48.7797,3.0409,5461
20000,0,489,8.87,0.01,0.00,0.00,8.86,0.00,1.00,0.000,0.050,260005.1,3813.5,1,8,3.34,1.00,1.00,0.4380,3.19,138738.1,13.6195,25.9187,5462
20000,1,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1465.1,7.0,1,2,3.00,1.00,1.00,0.0014,0.05,1.6,54.3807,0.1430,5461
20000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,688.0,0.8,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.5104,0.0616,5461
30000,0,506,8.12,0.00,0.00,0.00,8.12,0.00,1.00,0.000,0.047,263577.3,3683.8,1,0,3.12,1.00,1.00,0.4228,5.38,138782.2,13.6463,26.1291,5462
30000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,151.4,1.3,0,0,-0.00,-0.00,-0.00,0.0003,0.01,0.0,54.5846,0.0151,5461
30000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,15.1,0.3,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6074,0.0015,5461
40000,0,522,7.79,0.02,0.00,0.00,7.77,0.00,1.01,0.000,0.047,262318.0,3659.7,1,0,3.08,1.01,1.01,0.4180,3.28,138776.0,13.6942,26.0139,5462
40000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,49.5,0.9,0,0,-0.00,-0.00,-0.00,0.0002,0.00,0.0,54.6015,0.0050,5461
40000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
50000,0,494,8.29,0.02,0.00,0.00,8.27,0.00,1.00,0.000,0.047,261228.2,3549.6,1,0,3.23,1.00,1.00,0.4073,9.63,138796.1,13.6296,25.9472,5462
50000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,390.8,1.2,0,0,-0.00,-0.00,-0.00,0.0003,0.08,0.0,54.5489,0.0376,5461
50000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,171.6,0.2,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.5838,0.0161,5461
60000,0,491,8.76,0.02,0.00,0.00,8.74,0.00,1.01,0.000,0.049,257958.3,3187.9,1,0,3.30,1.00,1.01,0.3627,2.57,138857.7,13.7001,25.6790,5462
60000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,17.3,0.4,0,0,-0.00,-0.00,-0.00,0.0002,0.05,0.0,54.6066,0.0019,5461
60000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.01,0.0,54.6100,0.0000,5461
70000,0,487,8.86,0.00,0.00,0.00,8.86,0.00,1.00,0.000,0.049,257332.5,2981.0,1,0,3.34,1.00,1.00,0.3405,4.61,138853.6,13.6777,25.6596,5462
70000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,59.9,1.2,0,0,-0.00,-0.00,-0.00,0.0004,0.11,0.0,54.5992,0.0059,5461
70000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1.6,0.1,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6097,0.0001,5461
80000,0,498,8.60,0.02,0.00,0.00,8.59,0.00,1.01,0.000,0.049,257396.7,2931.7,1,0,3.33,1.00,1.01,0.3345,3.17,138851.4,13.6640,25.6381,5462
80000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,61.5,1.3,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.5995,0.0060,5461
80000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
90000,0,494,8.60,0.01,0.00,0.00,8.59,0.00,1.00,0.000,0.049,257504.4,2936.8,1,0,3.29,1.00,1.00,0.3357,3.39,138834.2,13.7014,25.6406,5462
90000,1,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,65.2,0.4,1,1,3.00,1.00,1.00,0.0002,0.00,0.4,54.5988,0.0065,5461
90000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,19.9,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.02,0.0,54.6065,0.0021,5461
100000,0,499,8.63,0.00,0.00,0.00,8.62,0.00,1.00,0.000,0.049,258242.4,2975.8,1,0,3.31,1.00,1.00,0.3398,5.03,138837.9,13.6494,25.7135,5462
100000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,149.6,2.0,0,0,-0.00,-0.00,-0.00,0.0005,0.05,0.0,54.5851,0.0146,5461
100000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1.8,0.1,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6098,0.0001,5461
110000,0,489,8.93,0.02,0.00,0.00,8.92,0.00,1.01,0.000,0.050,256790.6,2859.0,1,0,3.31,1.00,1.01,0.3262,1.70,138881.5,13.6881,25.5950,5462
110000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,22.6,0.8,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.6057,0.0024,5461
110000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
120000,0,483,8.88,0.01,0.00,0.00,8.88,0.00,1.00,0.000,0.049,257021.1,2820.8,1,0,3.25,1.00,1.00,0.3205,4.56,138849.7,13.6998,25.6061,5462
120000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,34.2,0.5,0,0,-0.00,-0.00,-0.00,0.0002,0.00,0.0,54.6039,0.0035,5461
120000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
130000,0,487,8.90,0.01,0.00,0.00,8.89,0.00,1.00,0.000,0.050,257867.5,2816.4,1,0,3.31,1.00,1.00,0.3203,2.55,138875.9,13.7026,25.7160,5462
130000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,23.4,0.7,0,0,-0.00,-0.00,-0.00,0.0002,0.00,0.0,54.6060,0.0022,5461
130000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
140000,0,474,8.91,0.02,0.00,0.00,8.89,0.00,1.02,0.000,0.048,257914.9,2825.4,1,0,3.27,1.02,1.02,0.3210,1.51,138882.8,13.7073,25.7102,5462
140000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,12.1,0.6,0,0,-0.00,-0.00,-0.00,0.0001,0.00,0.0,54.6076,0.0012,5461
140000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
150000,0,492,9.05,0.04,0.00,0.01,8.99,0.00,1.02,0.000,0.051,259294.3,2780.5,1,1,3.29,1.00,1.02,0.3149,2.93,138879.7,13.6604,25.8080,5462
150000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,135.4,0.7,0,0,-0.00,-0.00,-0.00,0.0002,0.00,0.0,54.5877,0.0132,5461
150000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,13.6,0.1,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6078,0.0013,5461
160000,0,488,8.91,0.02,0.00,0.00,8.89,0.00,1.01,0.000,0.050,258077.8,2669.7,1,0,3.25,1.00,1.01,0.3020,2.90,138893.9,13.6851,25.7003,5462
160000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,23.9,0.5,0,0,-0.00,-0.00,-0.00,0.0001,0.00,0.0,54.6059,0.0023,5461
160000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
170000,0,474,9.21,0.01,0.00,0.01,9.18,0.00,1.00,0.000,0.050,257623.1,2604.1,1,0,3.37,1.00,1.00,0.2942,2.49,138854.4,13.6861,25.6577,5462
170000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,16.8,1.4,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.6067,0.0018,5461
170000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
180000,0,490,8.96,0.05,0.00,0.00,8.90,0.00,1.02,0.000,0.050,257495.7,2552.4,1,0,3.33,1.00,1.02,0.2883,6.71,138865.9,13.6942,25.6394,5462
180000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,33.4,1.3,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.6038,0.0034,5461
180000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.4,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6099,0.0001,5461
190000,0,483,9.11,0.05,0.00,0.00,9.06,0.00,1.02,0.000,0.050,256873.6,2582.1,1,0,3.40,1.01,1.03,0.2908,1.68,138920.2,13.6776,25.5680,5462
190000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,39.0,1.4,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.6028,0.0040,5461
190000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
200000,0,471,9.07,0.03,0.04,0.06,8.94,0.00,1.02,0.000,0.049,256673.9,2646.8,1,0,3.31,1.01,1.02,0.2997,6.47,138911.3,13.6758,25.5662,5462
200000,1,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,20.1,0.9,1,1,3.00,1.00,1.00,0.0002,0.02,0.5,54.6064,0.0019,5461
200000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
210000,0,476,9.00,0.02,0.00,0.00,8.97,0.00,1.02,0.000,0.049,256271.4,2574.5,1,0,3.39,1.02,1.02,0.2894,2.62,138963.6,13.6899,25.5331,5462
210000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,8.5,0.4,0,0,-0.00,-0.00,-0.00,0.0001,0.00,0.0,54.6082,0.0010,5461
210000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
220000,0,486,9.06,0.02,0.00,0.00,9.03,0.00,1.01,0.000,0.050,255813.3,2560.6,1,0,3.36,1.01,1.01,0.2886,2.71,138952.5,13.6802,25.5034,5462
220000,1,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,82.5,1.1,1,1,3.00,1.00,1.00,0.0002,0.03,0.5,54.5962,0.0081,5461
220000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,28.2,0.3,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6060,0.0023,5461
230000,0,471,9.16,0.04,0.02,0.00,9.10,0.00,1.02,0.000,0.049,254403.3,2524.7,1,0,3.38,1.01,1.02,0.2854,7.35,138947.5,13.6800,25.3846,5462
230000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,82.0,0.8,0,0,-0.00,-0.00,-0.00,0.0002,0.02,0.0,54.5964,0.0080,5461
230000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,34.6,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6054,0.0029,5461
240000,0,480,9.08,0.03,0.00,0.00,9.05,0.00,1.01,0.000,0.050,254465.5,2546.7,1,0,3.45,1.00,1.01,0.2870,1.77,138925.9,13.6602,25.3884,5462
240000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,53.5,0.8,0,0,-0.00,-0.00,-0.00,0.0002,0.03,0.0,54.6005,0.0052,5461
240000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
250000,0,480,8.95,0.02,0.00,0.00,8.93,0.00,1.02,0.000,0.049,254429.3,2509.3,1,0,3.35,1.02,1.02,0.2834,4.41,138966.3,13.6821,25.3676,5462
250000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,4.7,0.6,0,0,-0.00,-0.00,-0.00,0.0002,0.00,0.0,54.6090,0.0005,5461
250000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
260000,0,489,9.17,0.02,0.00,0.00,9.15,0.00,1.01,0.000,0.051,254433.2,2547.8,1,0,3.45,1.00,1.01,0.2876,2.72,138974.9,13.6805,25.3771,5462
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,21.2,1.4,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.6061,0.0022,5461
260000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
270000,0,486,9.02,0.08,0.00,0.00,8.94,0.00,1.02,0.000,0.050,254686.8,2514.7,1,0,3.34,1.01,1.03,0.2832,1.07,138931.7,13.6845,25.3842,5462
270000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,13.4,1.5,0,0,-0.00,-0.00,-0.00,0.0003,0.00,0.0,54.6075,0.0013,5461
270000,2,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,54.6100,0.0000,5461
